chr	start	end	enhancer_class	n_abc_pairs	mean_delta_abc	mean_delta_unnorm	n_gained	n_lost
chr12	69458433	69458772	Activity_Lost	1	-0.011641	-0.135913	0	1
chr17	10962068	10962659	Activity_Lost	3	-0.00646366666666667	-0.112316333333333	0	1
chr15	32002868	32003396	Activity_Lost	2	-0.0132105	-0.067845	0	2
chr4	98654375	98654809	Activity_Lost	4	-0.0012535	-0.02611225	0	1
chr17	80847022	80847680	Activity_Lost	1	-0.007455	-0.068481	0	0
chr3	141621607	141621893	Activity_Lost	4	-0.011903	-0.096699	0	3
chr16	20779873	20780198	Activity_Lost	1	-0.036608	-0.330277	0	1
chr2	140668403	140668522	Activity_Lost	1	0.006034	-0.058332	0	0
chrX	129413387	129413951	Activity_Lost	1	-0.023575	-0.079598	0	1
chr1	109929989	109930184	Activity_Lost	1	-0.013091	-0.201102	0	1
chr1	132200352	132201061	Activity_Lost	9	-0.0132966666666667	-0.230723888888889	0	4
chr4	33915823	33916055	Activity_Lost	1	-0.008657	-0.211663	0	0
chr8	119033444	119033927	Activity_Lost	1	0.004496	0.048405	0	0
chr5	127290528	127291370	Activity_Lost	7	-0.000324857142857143	-0.0313577142857143	2	3
chr11	95396557	95396890	Activity_Lost	1	-0.0086	-0.157444	0	0
chr16	77077005	77077726	Activity_Lost	2	0.0094145	-0.030615	1	1
chr13	101450338	101451039	Activity_Lost	4	-0.0151165	-0.106747	0	3
chr1	24248850	24249400	Activity_Lost	1	0.037017	0.102448	1	0
chrX	88072935	88073193	Activity_Lost	2	0.0136725	-0.0177695	1	1
chr12	31892840	31893074	Activity_Lost	11	-0.00859518181818182	-0.0768431818181818	0	4
chr4	65078011	65078688	Activity_Lost	1	-0.033505	-0.01503	0	1
chr8	26429789	26430283	Activity_Lost	4	-0.05563475	-0.5710635	0	4
chr6	12169452	12169787	Activity_Lost	2	-0.010958	-0.048692	0	2
chr12	111718563	111719256	Activity_Lost	3	-0.032058	-0.880815666666667	0	3
chr15	42669838	42670016	Activity_Lost	1	-0.010607	-0.057066	0	1
chr15	83169030	83169208	Activity_Lost	4	-0.008022	-0.125717	0	0
chr13	108164022	108164425	Activity_Lost	8	-0.026180125	-0.249087	0	7
chr4	98557251	98557531	Activity_Lost	1	-0.007122	-0.011537	0	0
chr15	94895701	94896059	Activity_Lost	3	-0.0165523333333333	-0.0467983333333333	0	2
chr8	116045517	116045871	Activity_Lost	1	-0.002469	-0.065272	0	0
chr6	20502371	20503013	Activity_Lost	3	-0.00672566666666667	-0.00170066666666667	1	2
chr9	45422825	45423298	Activity_Lost	1	-0.031986	-0.479505	0	1
chr1	23098092	23098211	Activity_Lost	1	-0.015864	-0.107515	0	1
chr9	45363647	45364019	Activity_Lost	4	-0.0302325	-0.343952	0	4
chr17	84367689	84368117	Activity_Lost	7	-0.0175828571428571	-0.0741765714285714	0	6
chr3	108196227	108196509	Activity_Lost	2	-0.011359	-0.177683	0	2
chr8	105293254	105293805	Activity_Lost	16	-0.0135919375	-0.295417	0	11
chr10	109741603	109742093	Activity_Lost	6	-0.00801283333333333	-0.0465791666666667	2	3
chr17	80875428	80875943	Activity_Lost	4	-0.00554175	-0.0434295	0	0
chr19	10719826	10720357	Activity_Lost	4	-0.00657825	-0.12522325	0	0
chr3	65125053	65125274	Activity_Lost	2	-0.0271505	-0.019976	0	2
chr10	37397285	37397762	Activity_Lost	5	-0.0288848	-0.0846974	0	5
chr4	27418573	27418874	Activity_Lost	2	0.0237545	0.018789	2	0
chr5	68327233	68327509	Activity_Lost	3	-0.0113836666666667	-0.039633	0	1
chr1	109993956	109994312	Activity_Lost	1	-0.007936	-0.165611	0	0
chr12	89702937	89703301	Activity_Lost	3	-0.00889066666666667	-0.056588	0	2
chr19	4055274	4055624	Activity_Lost	1	-0.007762	-0.328665	0	0
chr8	23191416	23191868	Activity_Lost	5	-0.0132132	-0.2506498	1	4
chr5	107497695	107497785	Activity_Lost	1	-0.025069	-0.167046	0	1
chr2	127550651	127551358	Activity_Lost	5	-0.0069308	-0.0509974	0	2
chr16	32168215	32168493	Activity_Lost	1	-0.013687	-0.474485	0	1
chr3	139866231	139866849	Activity_Lost	3	-0.054238	-0.119016	0	3
chr2	105722381	105722908	Activity_Lost	7	0.00604185714285714	-0.00100157142857143	3	0
chr11	99283959	99284281	Activity_Lost	4	-0.03331375	-0.49056425	0	4
chr2	129529363	129529838	Activity_Lost	5	-0.035641	-0.4944748	0	5
chr13	30003204	30003548	Activity_Lost	7	-0.0285761428571429	-0.13532	0	7
chr4	149317303	149317659	Activity_Lost	1	-0.007614	-0.187438	0	0
chr1	52149950	52150286	Activity_Lost	5	-0.0101378	-0.0909536	0	2
chr12	26112234	26113083	Activity_Lost	2	-0.0103995	-0.024357	0	2
chr10	111031495	111031890	Activity_Lost	1	-0.011715	-0.058122	0	1
chr19	21152069	21152429	Activity_Lost	3	-0.0318973333333333	-0.263152	0	3
chr17	43840203	43840727	Activity_Lost	1	-0.02127	-0.164071	0	1
chr5	106446684	106446906	Activity_Lost	4	-0.0199725	-0.222871	0	4
chr4	142055696	142055954	Activity_Lost	2	-0.013996	-0.271679	0	2
chr6	91147488	91147645	Activity_Lost	1	-0.01158	-0.288325	0	1
chr11	95402699	95402888	Activity_Lost	5	-0.0179908	-0.2953646	0	3
chr14	65374883	65375110	Activity_Lost	2	0.019156	0.1732035	1	0
chr18	56987208	56987484	Activity_Lost	1	-0.06049	-0.533431	0	1
chr19	3765364	3765827	Activity_Lost	1	-0.016038	-0.381116	0	1
chr5	53995345	53995725	Activity_Lost	3	-0.020547	-0.261460666666667	0	2
chr19	57003372	57003778	Activity_Lost	1	-0.037469	-0.851505	0	1
chr4	6406402	6407056	Activity_Lost	5	-0.0280342	-0.1602106	0	4
chr1	133977273	133977447	Activity_Lost	3	-0.009485	-0.107504	0	1
chr10	20104400	20105008	Activity_Lost	4	-0.0131095	-0.069681	0	4
chr15	78999570	79000012	Activity_Lost	2	-0.006293	-0.1973455	0	0
chr13	111309949	111310770	Activity_Lost	1	-0.00188	-0.005005	0	0
chr9	60592833	60593305	Activity_Lost	3	-0.0130763333333333	-0.062213	0	2
chr12	21141656	21142195	Activity_Lost	2	-0.011204	-0.028903	0	1
chr18	33763170	33763531	Activity_Lost	3	-0.0396896666666667	-0.522527333333333	0	3
chr2	49594955	49595332	Activity_Lost	1	-0.00615	-0.090902	0	0
chr16	63816746	63817012	Activity_Lost	1	-0.015604	-0.114566	0	1
chr6	91146953	91147316	Activity_Lost	1	-0.01158	-0.288325	0	1
chr4	34530041	34530283	Activity_Lost	1	-0.006196	-0.069224	0	0
chr1	64305445	64305939	Activity_Lost	1	-0.026092	-0.37055	0	1
chr16	33696940	33697145	Activity_Lost	1	-0.016534	-0.195497	0	1
chr3	81964453	81964916	Activity_Lost	2	-0.0541445	-0.122285	0	2
chr13	30040321	30040705	Activity_Lost	5	-0.0162604	-0.1341632	0	3
chr4	46202379	46203033	Activity_Lost	2	-0.0057355	-0.067651	0	0
chr1	137691206	137691518	Activity_Lost	2	-0.019533	-0.132396	0	2
chr9	79004684	79005007	Activity_Lost	2	-0.0312185	-0.0837615	0	2
chr9	112261960	112262518	Activity_Lost	3	-0.0242763333333333	-0.222570333333333	0	3
chr3	108203280	108203434	Activity_Lost	1	-0.021433	-0.389265	0	1
chr9	35312583	35312928	Activity_Lost	1	-0.011353	-0.093628	0	1
chr13	44658062	44658514	Activity_Lost	4	-0.010337	-0.10355075	1	3
chr19	10767529	10768094	Activity_Lost	4	0.00353275	-0.002205	0	0
chr6	28748158	28748716	Activity_Lost	2	-0.010538	-0.153308	0	1
chr8	115616877	115617296	Activity_Lost	2	-0.0499105	-0.406647	0	2
chr14	15660927	15661381	Activity_Lost	1	-0.01189	-0.051071	0	1
chr17	45592159	45592434	Activity_Lost	2	-0.000238	-0.064261	0	0
chr11	76039267	76039503	Activity_Lost	2	-0.0269855	-0.3125045	0	2
chr11	109347560	109347929	Activity_Lost	6	-0.0191543333333333	-0.223878666666667	0	5
chr7	67549135	67549564	Activity_Lost	5	-0.0096768	-0.0552484	0	2
chr11	18754104	18754263	Activity_Lost	1	-0.007594	-0.211971	0	0
chr17	88509136	88509311	Activity_Lost	1	-0.012868	-0.266072	0	1
chr12	39123560	39123988	Activity_Lost	1	-0.004483	-0.013261	0	0
chr3	37860086	37860610	Activity_Lost	8	-0.0304585	-0.11815775	1	7
chr9	49184816	49185125	Activity_Lost	4	-0.018495	-0.070144	0	4
chr7	74399740	74400062	Activity_Lost	1	-0.02214	-0.249027	0	1
chr6	73400934	73401462	Activity_Lost	2	-0.0144735	-0.027165	0	2
chr17	78401865	78402087	Activity_Lost	2	-0.016058	-0.132863	0	1
chr4	129263151	129263739	Activity_Lost	1	-0.009106	-0.102275	0	0
chr15	27341515	27342009	Activity_Lost	4	-0.0243025	-0.18389675	0	4
chr9	58520990	58521393	Activity_Lost	2	-0.0187585	-0.2293875	0	2
chr3	52180715	52181227	Activity_Lost	3	-0.0410773333333333	-0.597501666666667	0	3
chr12	39073483	39073978	Activity_Lost	3	-0.04145	-0.217960666666667	0	3
chr8	114491611	114492128	Activity_Lost	3	-0.0131413333333333	-0.197101666666667	0	2
chr2	153027562	153027831	Activity_Lost	4	-0.0173495	-0.27786025	0	3
chr18	53762841	53762921	Activity_Lost	2	-0.004132	-0.0658825	0	0
chr13	104286831	104287183	Activity_Lost	2	-0.0005925	-0.0565945	0	0
chr15	57708898	57709078	Activity_Lost	3	-0.0191003333333333	-0.218652666666667	0	3
chr9	58546720	58546945	Activity_Lost	1	-0.009666	-0.121725	0	0
chr7	112185249	112185704	Activity_Lost	2	-0.0074835	-0.2131815	0	1
chr1	109932714	109933019	Activity_Lost	4	-0.0161695	-0.1896515	1	3
chr14	32014922	32015383	Activity_Lost	1	-0.014644	-0.189769	0	1
chr6	107062809	107063437	Activity_Lost	8	-0.004852125	-0.112689625	2	5
chrX	158652289	158652656	Activity_Lost	1	-0.01562	-0.184557	0	1
chr10	25111692	25112209	Activity_Lost	15	-0.0081372	-0.0058638	4	10
chr2	142380332	142380834	Activity_Lost	3	-0.0229853333333333	-0.141551333333333	0	2
chr13	104285038	104285265	Activity_Lost	2	0.0004375	-0.034198	0	0
chrX	139808108	139809052	Activity_Lost	7	-0.0158997142857143	-0.0634691428571429	2	4
chr4	46449021	46449221	Activity_Lost	2	-0.0282385	-0.4180595	0	2
chr4	119798890	119799303	Activity_Lost	3	-0.00963633333333333	-0.0841653333333333	0	1
chr4	126063076	126063183	Activity_Lost	1	-0.016822	-0.182415	0	1
chr11	43569436	43569963	Activity_Lost	9	-0.0144368888888889	-0.123562888888889	1	7
chr3	51824524	51824941	Activity_Lost	2	-0.0050255	-0.081966	0	0
chr6	24108535	24108825	Activity_Lost	2	-0.0066115	-0.050891	0	1
chr2	26146536	26147002	Activity_Lost	9	-0.0129991111111111	-0.308308555555556	0	5
chr6	43333301	43333869	Activity_Lost	17	0.0190395294117647	-0.0323709411764706	9	4
chr10	58383459	58384279	Activity_Lost	1	-0.009198	-0.091786	0	0
chr4	41639230	41639363	Activity_Lost	1	-0.006434	-0.135696	0	0
chr6	54431895	54432137	Activity_Lost	2	-0.026941	-0.3472705	0	2
chr12	118042241	118042562	Activity_Lost	4	-0.0178255	-0.13827925	0	3
chr11	75842934	75843439	Activity_Lost	2	-0.029452	-0.34442	0	2
chr8	114492223	114492331	Activity_Lost	3	-0.0131413333333333	-0.197101666666667	0	2
chr19	17238470	17238695	Activity_Lost	1	-0.038333	-0.643397	0	1
chr2	101600683	101600961	Activity_Lost	1	-0.010759	-0.099353	0	1
chr4	62669592	62670106	Activity_Lost	2	-0.013117	-0.0742535	0	2
chr3	55443700	55444082	Activity_Lost	2	-0.004262	-0.006605	0	0
chr5	99701882	99702130	Activity_Lost	2	-0.0128295	-0.0537555	0	2
chr2	127524399	127524560	Activity_Lost	2	-0.013764	-0.175113	0	1
chr17	9023178	9023877	Activity_Lost	1	-0.004535	-0.025298	0	0
chr6	51822051	51822370	Activity_Lost	15	0.00532533333333333	0.0069216	4	1
chr17	87325600	87325875	Activity_Lost	4	-0.0110105	-0.14112925	0	2
chr2	71974002	71974586	Activity_Lost	6	-0.0297638333333333	-0.197193666666667	0	6
chr17	49525971	49526231	Activity_Lost	4	-0.01104025	-0.14451775	0	2
chr6	43296892	43297573	Activity_Lost	3	0.00409666666666667	-0.020926	1	0
chr10	78360113	78360491	Activity_Lost	2	-0.027366	-0.3589095	0	2
chr4	131120667	131121162	Activity_Lost	8	-0.00109575	-0.003410625	2	4
chr1	23445749	23446267	Activity_Lost	1	-0.006717	-0.036015	0	0
chr11	6899232	6899750	Activity_Lost	5	-0.0182694	-0.187716	0	3
chr11	31807448	31807963	Activity_Lost	3	-0.012551	-0.212320666666667	0	1
chr16	64318801	64319563	Activity_Lost	2	0.0002585	-0.0724895	1	1
chr13	83524218	83524577	Activity_Lost	1	-0.021327	-0.012141	0	1
chr1	150873294	150873590	Activity_Lost	6	-0.0105766666666667	-0.0139413333333333	3	3
chr3	88541659	88542450	Activity_Lost	6	-0.0130795	-0.296080166666667	0	5
chr18	54985802	54986028	Activity_Lost	1	0.003096	-0.007768	0	0
chr12	25883708	25884140	Activity_Lost	1	-0.003703	-0.072278	0	0
chr3	95129231	95129680	Activity_Lost	4	-0.021925	-0.37462025	0	3
chr2	91284695	91285176	Activity_Lost	1	-0.007358	-0.087291	0	0
chr13	96131026	96131434	Activity_Lost	5	-0.0462614	-0.4213886	0	5
chr4	66482530	66483392	Activity_Lost	7	-0.0107131428571429	-0.147497714285714	1	3
chr3	69819638	69820135	Activity_Lost	3	-0.000503666666666669	-0.104454	1	2
chr15	39810711	39811169	Activity_Lost	4	-0.00214075	-0.044694	0	1
chr3	123838486	123839088	Activity_Lost	1	0.003073	-0.007336	0	0
chr14	27219693	27220019	Activity_Lost	2	-0.019359	-0.048161	0	2
chr1	180362273	180362477	Activity_Lost	1	-0.00922	-0.14433	0	0
chr9	94705075	94705257	Activity_Lost	2	-0.0087195	-0.0501105	0	0
chr11	33202339	33202657	Activity_Lost	2	-0.0273575	-0.61527	0	2
chr1	85898657	85898916	Activity_Lost	6	-0.0235463333333333	-0.154422	0	6
chr4	33901521	33902017	Activity_Lost	2	-0.003244	-0.448038	1	1
chr3	107413047	107413515	Activity_Lost	1	-0.012479	-0.152792	0	1
chr3	137100654	137100927	Activity_Lost	3	-0.000134999999999999	-0.0132776666666667	1	1
chr14	24612608	24612800	Activity_Lost	2	-0.029237	-0.285848	0	2
chr6	54463342	54463521	Activity_Lost	2	-0.012311	-0.1709515	0	2
chr9	79022334	79022597	Activity_Lost	1	-0.123798	-0.320404	0	1
chr9	70963302	70963673	Activity_Lost	1	-0.005713	-0.170589	0	0
chr5	99715309	99715825	Activity_Lost	4	-0.020711	-0.095023	0	3
chr16	33739744	33740268	Activity_Lost	6	-0.00456933333333333	-0.0915391666666667	0	3
chrX	9240848	9241387	Activity_Lost	11	0.00647609090909091	-0.0119242727272727	4	4
chr10	108589024	108589291	Activity_Lost	1	-0.013351	-0.054266	0	1
chr2	26299376	26299733	Activity_Lost	1	-0.021175	-0.423336	0	1
chr18	35402181	35402709	Activity_Lost	3	-0.01313	-0.0951846666666667	0	2
chr10	66770736	66771002	Activity_Lost	1	-0.010145	-0.0224	0	1
chr9	94702270	94702550	Activity_Lost	2	-0.0117555	-0.0729605	0	2
chr4	97782603	97782754	Activity_Lost	1	-0.006465	-0.133522	0	0
chr16	31492755	31493218	Activity_Lost	4	-0.02327025	-0.2757655	0	4
chr6	88558076	88558563	Activity_Lost	6	-0.0124931666666667	-0.283400166666667	0	4
chr17	31334414	31334885	Activity_Lost	5	-0.021194	-0.1971584	0	4
chr6	89419106	89419754	Activity_Lost	2	-0.002852	-0.000924500000000002	0	0
chr12	90932167	90932844	Activity_Lost	1	-0.021488	-0.145835	0	1
chr13	83716841	83717161	Activity_Lost	1	-0.01172	-0.472974	0	1
chr1	160139148	160139607	Activity_Lost	1	-0.000761	0.02693	0	0
chr4	136997562	136998154	Activity_Lost	2	-0.001936	-0.015015	0	0
chr11	83466042	83466346	Activity_Lost	6	-0.0307678333333333	-0.356569666666667	0	6
chr15	42325212	42325668	Activity_Lost	6	-0.00635466666666666	-0.164769	1	4
chr1	164814312	164814561	Activity_Lost	2	-0.008116	-0.1483265	0	0
chr12	111687397	111688277	Activity_Lost	4	-0.0048435	-0.157523	0	1
chrX	162590239	162590716	Activity_Lost	1	-0.040875	-0.229406	0	1
chr1	24515342	24515758	Activity_Lost	2	-0.0039135	-0.0865165	0	1
chr9	86166421	86166890	Activity_Lost	2	-0.0151155	-0.0863505	0	2
chr17	48595586	48595771	Activity_Lost	1	-0.020005	-0.189544	0	1
chr9	53313091	53313310	Activity_Lost	1	-0.022689	-0.230282	0	1
chr3	100106761	100107129	Activity_Lost	10	-0.0283267	-0.1259652	0	9
chr18	38973323	38973872	Activity_Lost	1	-0.016313	-0.043894	0	1
chr10	128297686	128297954	Activity_Lost	1	1e-06	-0.025891	0	0
chr8	86028677	86029137	Activity_Lost	1	-0.010704	-0.139416	0	1
chrX	88109828	88110054	Activity_Lost	1	-0.116467	-0.298605	0	1
chr7	109968247	109968465	Activity_Lost	1	-0.002641	-0.063784	0	0
chr15	37433264	37433420	Activity_Lost	3	-0.066639	-0.501180333333333	1	1
chr8	22549544	22549707	Activity_Lost	3	0.00503233333333333	-0.054336	1	0
chr6	115681095	115681307	Activity_Lost	1	-0.037487	-0.593667	0	1
chr11	94972236	94972583	Activity_Lost	4	-0.01386475	-0.30810125	0	2
chr12	75789471	75789812	Activity_Lost	3	-0.0260223333333333	-0.165041333333333	0	3
chr4	104461085	104461585	Activity_Lost	2	-0.0128985	-0.01694	0	2
chr17	87351544	87352028	Activity_Lost	3	-0.010565	-0.141619666666667	0	1
chr10	93810619	93811019	Activity_Lost	7	-0.0143752857142857	-0.170499714285714	1	6
chr2	154421074	154421824	Activity_Lost	2	-0.0061635	-0.140677	0	0
chr5	43050971	43051422	Activity_Lost	4	-0.01294125	-0.0950185	1	3
chr6	43649461	43649843	Activity_Lost	2	-0.0092435	-0.061618	0	1
chr9	79039065	79039338	Activity_Lost	2	-0.052639	-0.139515	0	2
chr12	100898255	100898729	Activity_Lost	1	-0.022875	-0.523521	0	1
chr12	4007157	4007501	Activity_Lost	4	-0.021638	-0.280363	0	4
chr13	84349422	84349597	Activity_Lost	5	-0.0098532	-0.2659934	0	1
chr10	41934589	41935286	Activity_Lost	11	-0.0190834545454545	-0.126923636363636	2	9
chr15	27625587	27625982	Activity_Lost	1	-0.016408	-0.195255	0	1
chr6	51612376	51612706	Activity_Lost	2	-0.0148	-0.054812	0	2
chr9	76024405	76024629	Activity_Lost	1	-0.010551	-0.064151	0	1
chr3	108197200	108197555	Activity_Lost	3	-0.026898	-0.383048	0	3
chr9	94705413	94705936	Activity_Lost	4	-0.0063465	-0.0472635	0	0
chr16	10849930	10850469	Activity_Lost	1	-0.0062	-0.113079	0	0
chr6	50655918	50656376	Activity_Lost	13	-0.0149567692307692	-0.100987692307692	3	9
chr18	68009691	68010177	Activity_Lost	1	-0.005612	-0.088256	0	0
chr9	91405946	91406166	Activity_Lost	1	-0.008521	-0.108954	0	0
chr1	164896288	164896665	Activity_Lost	3	-0.0134423333333333	-0.103197	0	3
chr7	145287546	145287766	Activity_Lost	2	-0.0249965	-0.444541	0	2
chr11	94477469	94477982	Activity_Lost	2	-0.0325695	-0.5572055	0	2
chr4	142088620	142088755	Activity_Lost	1	0.011449	0.03718	1	0
chr5	127305780	127306134	Activity_Lost	1	0.002425	-0.066966	0	0
chr1	160531508	160531696	Activity_Lost	1	-0.013456	-0.037082	0	1
chr2	77266150	77266301	Activity_Lost	1	-0.008792	-0.029735	0	0
chr16	31651503	31651851	Activity_Lost	3	-0.0163033333333333	-0.210471666666667	0	2
chr17	42298060	42298353	Activity_Lost	1	-0.019287	-0.078682	0	1
chr6	115221221	115221660	Activity_Lost	1	-0.014811	-0.352736	0	1
chr13	83523685	83523975	Activity_Lost	1	-0.011954	-0.006501	0	1
chr18	39004552	39005062	Activity_Lost	1	-0.012594	-0.034697	0	1
chr14	15785211	15785600	Activity_Lost	2	-0.0149975	-0.041885	0	1
chr7	4611554	4612397	Activity_Lost	3	-0.00541533333333333	-0.079124	0	1
chr17	27240046	27240257	Activity_Lost	2	-0.0067585	-0.2073295	0	0
chr13	84404492	84405016	Activity_Lost	1	-0.012437	-0.006164	0	1
chr15	86189149	86189406	Activity_Lost	2	-0.0201855	-0.4001365	0	2
chr13	43486840	43487158	Activity_Lost	1	-0.04004	-0.536949	0	1
chr4	67477416	67477768	Activity_Lost	2	0.0067455	0.0201565	1	0
chr13	101438960	101439393	Activity_Lost	4	0.001159	-0.04851875	1	2
chr16	33859936	33860537	Activity_Lost	6	-0.0216888333333333	-0.251368833333333	0	5
chrX	48012781	48013059	Activity_Lost	1	-0.004944	-0.078831	0	0
chr1	34522556	34523223	Activity_Lost	6	-0.006535	-0.0799601666666667	0	1
chr3	138077431	138077928	Activity_Lost	2	-0.029898	-0.265861	0	2
chr15	80278427	80278681	Activity_Lost	1	-0.007103	-0.139544	0	0
chr10	40641996	40642173	Activity_Lost	1	-0.015737	-0.204803	0	1
chr10	66739137	66739309	Activity_Lost	1	-0.008534	-0.018945	0	0
chr5	106276227	106276572	Activity_Lost	5	-0.0011914	-0.0958128	0	0
chr13	44465618	44465979	Activity_Lost	2	-0.031645	-0.205265	0	2
chr2	57255739	57256181	Activity_Lost	4	-0.00755575	-0.0951775	0	2
chr7	132679052	132679530	Activity_Lost	6	0.00515016666666667	0.0291805	1	0
chr4	129272500	129273231	Activity_Lost	1	-0.013007	-0.144155	0	1
chr2	136703430	136703879	Activity_Lost	1	-0.01153	-0.300247	0	1
chr4	83206504	83207319	Activity_Lost	1	-0.00293	-0.013152	0	0
chr13	54290150	54290353	Activity_Lost	4	-0.007581	-0.257829	0	2
chr3	52940880	52941098	Activity_Lost	1	0.050856	0.192194	1	0
chr9	35342339	35342833	Activity_Lost	3	-0.000841333333333333	-0.007927	0	0
chr2	28037950	28038315	Activity_Lost	1	-0.019165	-0.14078	0	1
chr1	137588325	137588867	Activity_Lost	3	-0.0178616666666667	-0.0541586666666667	0	2
chr15	37647475	37647992	Activity_Lost	3	-0.00570266666666667	-0.0246883333333333	1	1
chr8	107399581	107399870	Activity_Lost	2	-0.0445245	-0.3419735	0	2
chr1	73724481	73724870	Activity_Lost	1	-0.002802	-0.071008	0	0
chr8	98797456	98797778	Activity_Lost	1	-0.038483	-0.017026	0	1
chr18	35408525	35409172	Activity_Lost	1	-0.012263	-0.128166	0	1
chr18	38025000	38025726	Activity_Lost	2	-0.0038685	-0.0860175	0	0
chr9	90698994	90699353	Activity_Lost	2	-0.00973	-0.203874	0	1
chr1	24550874	24551262	Activity_Lost	3	0.006421	-0.0635696666666667	1	0
chr1	177589100	177589354	Activity_Lost	3	-0.008891	-0.296716666666667	0	0
chr2	154552144	154553006	Activity_Lost	8	-0.01630325	-0.58339675	0	4
chr18	82917595	82917980	Activity_Lost	5	-0.0208832	-0.1643828	0	4
chr10	75828564	75828979	Activity_Lost	6	-0.0292773333333333	-0.378589166666667	0	6
chr18	39300226	39300662	Activity_Lost	8	-0.0151915	-0.0289225	1	7
chr5	120645939	120646092	Activity_Lost	3	-0.0258633333333333	-0.336884	0	3
chr1	23821640	23821986	Activity_Lost	6	-0.0135701666666667	-0.0885995	1	4
chr8	57574542	57574710	Activity_Lost	2	0.0092965	-0.020407	1	0
chr17	45595161	45595683	Activity_Lost	2	-0.0077415	-0.2070055	0	1
chr7	128622717	128623160	Activity_Lost	1	-0.000454	-0.11367	0	0
chr8	67848478	67849207	Activity_Lost	11	-0.011142	-0.0205888181818182	1	7
chr8	113865430	113866048	Activity_Lost	1	-0.005254	-0.144302	0	0
chr11	19917467	19917752	Activity_Lost	1	-0.004591	-0.095871	0	0
chr8	22549064	22549351	Activity_Lost	3	0.00503233333333333	-0.054336	1	0
chr14	45550327	45550441	Activity_Lost	2	-0.028695	-0.096335	0	2
chr7	24827152	24827506	Activity_Lost	1	-0.021135	-0.415151	0	1
chr4	154109249	154109785	Activity_Lost	16	-0.0302436875	-0.3393659375	0	13
chr17	5997541	5998022	Activity_Lost	7	-0.0202687142857143	-0.198268571428571	0	7
chr6	20757376	20757603	Activity_Lost	1	-0.011382	-0.080573	0	1
chr8	124585736	124586482	Activity_Lost	2	-0.017608	-0.303823	0	2
chr17	4945317	4946272	Activity_Lost	2	-0.004749	-0.1757735	0	0
chr4	26354546	26355052	Activity_Lost	2	-0.0163545	-0.199658	0	2
