loop_id	chr1	start1	end1	chr2	start2	end2	coordinate	logFC	logCPM	LR	PValue	FDR	fold_change	abs_logFC	significance_category	direction
loop_1565	chr16	49280000	49285000	chr16	50735000	50740000	chr16:49280000-49285000_chr16:50735000-50740000	-0.845397314295685	3.02810168804918	0.984581287503467	0.321070371313902	0.999998013132112	0.556557513579179	0.845397314295685	NS	unchanged
loop_3422	chr4	26930000	26935000	chr4	27420000	27425000	chr4:26930000-26935000_chr4:27420000-27425000	-0.824670688961146	4.16997557992027	0.974949690130604	0.323448835036464	0.999998013132112	0.564611066392044	0.824670688961146	NS	unchanged
loop_7750	chr3	70485000	70490000	chr3	73045000	73050000	chr3:70485000-70490000_chr3:73045000-73050000	0.83105061230254	3.58104622716511	0.974545975517458	0.323549036623116	0.999998013132112	1.77898039577072	0.83105061230254	NS	unchanged
loop_13583	chr16	42170000	42175000	chr16	42910000	42915000	chr16:42170000-42175000_chr16:42910000-42915000	0.820782979346995	4.43767348645997	0.97166588998611	0.324265061903714	0.999998013132112	1.76636437363511	0.820782979346995	NS	unchanged
loop_8016	chr4	45530000	45535000	chr4	45755000	45760000	chr4:45530000-45535000_chr4:45755000-45760000	0.817500958650773	4.85251480718419	0.970479517203013	0.324560617814272	0.999998013132112	1.76235059725044	0.817500958650773	NS	unchanged
loop_12104	chr13	83660000	83665000	chr13	85160000	85165000	chr13:83660000-83665000_chr13:85160000-85165000	-0.820657220962154	4.369756154671	0.969700002861586	0.324755008708537	0.999998013132112	0.566183958302486	0.820657220962154	NS	unchanged
loop_3991	chr6	60680000	60685000	chr6	60825000	60830000	chr6:60680000-60685000_chr6:60825000-60830000	-0.81509038468297	4.93388988354453	0.965625538106765	0.325773585520405	0.999998013132112	0.568372877005368	0.81509038468297	NS	unchanged
loop_4486	chr10	19240000	19245000	chr10	20125000	20130000	chr10:19240000-19245000_chr10:20125000-20130000	-0.825679063650187	3.54148329648659	0.960131498036312	0.327153749180087	0.999998013132112	0.564216568200669	0.825679063650187	NS	unchanged
loop_4893	chr14	23580000	23585000	chr14	23790000	23795000	chr14:23580000-23585000_chr14:23790000-23795000	0.818717088796386	4.01267756163181	0.95806873916275	0.327673937666036	0.999998013132112	1.76383680966164	0.818717088796386	NS	unchanged
loop_10907	chr9	74530000	74535000	chr9	74870000	74875000	chr9:74530000-74535000_chr9:74870000-74875000	0.810129818559062	4.76234485957193	0.952059301006864	0.329195673332512	0.999998013132112	1.75336920960094	0.810129818559062	NS	unchanged
loop_3153	chr3	127630000	127635000	chr3	129210000	129215000	chr3:127630000-127635000_chr3:129210000-129215000	-0.824961247721548	3.23534727522849	0.94725632916939	0.330418659738161	0.999998013132112	0.564497365181521	0.824961247721548	NS	unchanged
loop_7661	chr3	146180000	146185000	chr3	146325000	146330000	chr3:146180000-146185000_chr3:146325000-146330000	0.817301569172287	3.693103109057	0.946414870849129	0.330633543039735	0.999998013132112	1.76210704620519	0.817301569172287	NS	unchanged
loop_3141	chr3	79820000	79825000	chr3	80800000	80805000	chr3:79820000-79825000_chr3:80800000-80805000	-0.835774585086831	2.69721081995196	0.94532540573795	0.330912036229457	0.999998013132112	0.560282141940357	0.835774585086831	NS	unchanged
loop_13442	chr15	85150000	85155000	chr15	85250000	85255000	chr15:85150000-85155000_chr15:85250000-85255000	0.800215978490213	5.93942335347106	0.940360494604572	0.332185148914496	0.999998013132112	1.74136179744154	0.800215978490213	NS	unchanged
loop_4231	chr7	67085000	67090000	chr7	68410000	68415000	chr7:67085000-67090000_chr7:68410000-68415000	-0.866627661859884	1.77873455454209	0.939287946302241	0.332461030940422	0.999998013132112	0.548427316967224	0.866627661859884	NS	unchanged
loop_6661	chr1	125785000	125790000	chr1	126405000	126410000	chr1:125785000-125790000_chr1:126405000-126410000	0.804882230370977	4.64547427097815	0.938239053851965	0.33273112377087	0.999998013132112	1.74700317519726	0.804882230370977	NS	unchanged
loop_5548	chr13	72630000	72635000	chr13	72975000	72980000	chr13:72630000-72635000_chr13:72975000-72980000	0.806932516045873	4.09015535120551	0.932804147843063	0.334135327547318	0.999998013132112	1.74948769331453	0.806932516045873	NS	unchanged
loop_11538	chr11	35920000	35925000	chr11	36000000	36005000	chr11:35920000-35925000_chr11:36000000-36005000	0.795387821768855	6.16205553983285	0.930451922725884	0.334745520773428	0.999998013132112	1.73554385627656	0.795387821768855	NS	unchanged
loop_18776	chr4	114345000	114350000	chr4	114635000	114640000	chr4:114345000-114350000_chr4:114635000-114640000	0.799923340465202	4.75408569171918	0.92842169838078	0.335273381859681	0.999998013132112	1.74100861330803	0.799923340465202	NS	unchanged
loop_7563	chr3	127620000	127625000	chr3	127760000	127765000	chr3:127620000-127625000_chr3:127760000-127765000	0.798122182553929	5.02228659774859	0.927672824323017	0.335468371222368	0.999998013132112	1.73883637685394	0.798122182553929	NS	unchanged
loop_7518	chrX	50675000	50680000	chrX	50925000	50930000	chrX:50675000-50680000_chrX:50925000-50930000	0.812393481842052	3.44754578947562	0.927600427637238	0.335487229675791	0.999998013132112	1.75612249621432	0.812393481842052	NS	unchanged
loop_12805	chr12	74055000	74060000	chr12	74290000	74295000	chr12:74055000-74060000_chr12:74290000-74295000	0.798413214997036	4.9298692122822	0.927245814736721	0.335579622505625	0.999998013132112	1.73918718477321	0.798413214997036	NS	unchanged
loop_2829	chrX	62835000	62840000	chrX	63135000	63140000	chrX:62835000-62840000_chrX:63135000-63140000	-0.811383379245415	3.50454325127644	0.926462342433984	0.335783873530132	0.999998013132112	0.569835189222966	0.811383379245415	NS	unchanged
loop_1510	chr15	42325000	42330000	chr15	42675000	42680000	chr15:42325000-42330000_chr15:42675000-42680000	-0.799558518249801	4.61364784678477	0.925224279997284	0.33610697548964	0.999998013132112	0.574524962036326	0.799558518249801	NS	unchanged
loop_7816	chr4	111490000	111495000	chr4	111620000	111625000	chr4:111490000-111495000_chr4:111620000-111625000	0.795722700059115	4.73440549258181	0.91855276871982	0.337855255070676	0.999998013132112	1.73594675737596	0.795722700059115	NS	unchanged
loop_13787	chr16	6505000	6510000	chr16	8330000	8335000	chr16:6505000-6510000_chr16:8330000-8335000	0.80732176505974	3.49976360674978	0.917927723828228	0.338019673233007	0.999998013132112	1.7499597807729	0.80732176505974	NS	unchanged
loop_16727	chr2	8670000	8675000	chr2	10285000	10290000	chr2:8670000-8675000_chr2:10285000-10290000	-0.793140528172361	4.67693446683262	0.911563677537993	0.33969986921925	0.999998013132112	0.577086493925896	0.793140528172361	NS	unchanged
loop_20263	chr6	49215000	49220000	chr6	51175000	51180000	chr6:49215000-49220000_chr6:51175000-51180000	-0.795440838016007	4.3459694664535	0.911383906053459	0.339747494194141	0.999998013132112	0.576167089639721	0.795440838016007	NS	unchanged
loop_7161	chr2	19715000	19720000	chr2	20490000	20495000	chr2:19715000-19720000_chr2:20490000-20495000	0.803734940733669	3.45179158762724	0.908354064030657	0.340551511438559	0.999998013132112	1.74561443964614	0.803734940733669	NS	unchanged
loop_5834	chr12	15815000	15820000	chr12	16505000	16510000	chr12:15815000-15820000_chr12:16505000-16510000	0.79279940671744	4.24418987927753	0.903935801517113	0.341728565696509	0.999998013132112	1.73243281743681	0.79279940671744	NS	unchanged
loop_8815	chr7	136150000	136155000	chr7	137320000	137325000	chr7:136150000-136155000_chr7:137320000-137325000	0.805923198996869	3.15716424997427	0.902534679636755	0.342102978390892	0.999998013132112	1.74826417055146	0.805923198996869	NS	unchanged
loop_5679	chr13	68600000	68605000	chr13	69085000	69090000	chr13:68600000-68605000_chr13:69085000-69090000	0.797586294953581	3.58457082200961	0.898819148619019	0.343098538224931	0.999998013132112	1.73819060779918	0.797586294953581	NS	unchanged
loop_5749	chr12	105495000	105500000	chr12	105610000	105615000	chr12:105495000-105500000_chr12:105610000-105615000	0.783441819072709	5.16289381324605	0.895765989635942	0.343919547639328	0.999998013132112	1.72123230041232	0.783441819072709	NS	unchanged
loop_529	chr9	94380000	94385000	chr9	94700000	94705000	chr9:94380000-94385000_chr9:94700000-94705000	-0.791701749680839	3.80723410814363	0.891288314435464	0.34512842558694	0.999998013132112	0.577662300851215	0.791701749680839	NS	unchanged
loop_12005	chr13	83735000	83740000	chr13	83865000	83870000	chr13:83735000-83740000_chr13:83865000-83870000	-0.778585289079946	5.69156074197008	0.889093985994128	0.345722947220953	0.999998013132112	0.582938143880381	0.778585289079946	NS	unchanged
loop_6061	chr15	9455000	9460000	chr15	10485000	10490000	chr15:9455000-9460000_chr15:10485000-10490000	0.794506085187083	3.46526933588057	0.8883340790198	0.345929156258725	0.999998013132112	1.73448346241484	0.794506085187083	NS	unchanged
loop_4584	chr8	107815000	107820000	chr8	109535000	109540000	chr8:107815000-107820000_chr8:109535000-109540000	0.80931210081535	2.6818214084845	0.887820427032399	0.346068635683825	0.999998013132112	1.75237568371841	0.80931210081535	NS	unchanged
loop_4454	chr10	19235000	19240000	chr10	20070000	20075000	chr10:19235000-19240000_chr10:20070000-20075000	-0.792280767845113	3.52951392569706	0.88474178760341	0.346906222732636	0.999998013132112	0.577430505603978	0.792280767845113	NS	unchanged
loop_20133	chr6	121335000	121340000	chr6	121530000	121535000	chr6:121335000-121340000_chr6:121530000-121535000	0.777483299162839	5.30740352451035	0.883720794266007	0.347184605073492	0.999998013132112	1.71413804524246	0.777483299162839	NS	unchanged
loop_15161	chr1	61370000	61375000	chr1	61770000	61775000	chr1:61370000-61375000_chr1:61770000-61775000	0.779714009492295	4.66147070745685	0.881431411306314	0.34780992696498	0.999998013132112	1.71679051372485	0.779714009492295	NS	unchanged
loop_8964	chr10	107440000	107445000	chr10	107745000	107750000	chr10:107440000-107445000_chr10:107745000-107750000	0.776421890622061	4.73794925257725	0.875127267359678	0.349539764063285	0.999998013132112	1.71287739652873	0.776421890622061	NS	unchanged
loop_4879	chr14	32530000	32535000	chr14	33030000	33035000	chr14:32530000-32535000_chr14:33030000-33035000	0.790456794629987	3.31717650389467	0.874538611720898	0.349701885805837	0.999998013132112	1.7296220190714	0.790456794629987	NS	unchanged
loop_8155	chr5	84750000	84755000	chr5	85570000	85575000	chr5:84750000-84755000_chr5:85570000-85575000	0.789195942413475	3.27034441136599	0.870150757162792	0.350913576071369	0.999998013132112	1.72811106560484	0.789195942413475	NS	unchanged
loop_4746	chr8	11995000	12000000	chr8	12560000	12565000	chr8:11995000-12000000_chr8:12560000-12565000	0.771435415047297	5.1966914233457	0.869176180243842	0.351183477747919	0.999998013132112	1.70696729267723	0.771435415047297	NS	unchanged
loop_8599	chr7	73650000	73655000	chr7	73855000	73860000	chr7:73650000-73655000_chr7:73855000-73860000	0.778024936431779	4.11968099869845	0.868605557820196	0.351341638615648	0.999998013132112	1.71478171235798	0.778024936431779	NS	unchanged
loop_9908	chr14	39530000	39535000	chr14	40790000	40795000	chr14:39530000-39535000_chr14:40790000-40795000	0.778478699393979	4.00336860543433	0.867197146973674	0.351732427251195	0.999998013132112	1.71532113807621	0.778478699393979	NS	unchanged
loop_8365	chr6	137870000	137875000	chr6	138150000	138155000	chr6:137870000-137875000_chr6:138150000-138155000	0.778612694872324	3.95508788147278	0.866436200558728	0.351943812015859	0.999998013132112	1.7154804620803	0.778612694872324	NS	unchanged
loop_5994	chr15	61980000	61985000	chr15	63110000	63115000	chr15:61980000-61985000_chr15:63110000-63115000	0.783996513023789	3.37560155815323	0.862449305473897	0.353054177421393	0.999998013132112	1.72189421487559	0.783996513023789	NS	unchanged
loop_1908	chr1	48535000	48540000	chr1	49100000	49105000	chr1:48535000-48540000_chr1:49100000-49105000	-0.773274752596589	4.32031388106525	0.861492300078311	0.3533214187507	0.999998013132112	0.585087883656666	0.773274752596589	NS	unchanged
loop_16618	chr2	70225000	70230000	chr2	70560000	70565000	chr2:70225000-70230000_chr2:70560000-70565000	0.764861045669217	6.10352306270762	0.860929351940684	0.353478749701799	0.999998013132112	1.69920632997404	0.764861045669217	NS	unchanged
loop_5388	chr11	34225000	34230000	chr11	34815000	34820000	chr11:34225000-34230000_chr11:34815000-34820000	0.769298340944769	4.79433666784737	0.860051169735013	0.353724372491028	0.999998013132112	1.70444062211688	0.769298340944769	NS	unchanged
loop_8095	chr5	75380000	75385000	chr5	75850000	75855000	chr5:75380000-75385000_chr5:75850000-75855000	0.784460553573449	3.15923571916104	0.855844946527756	0.35490407206441	0.999998013132112	1.72244814847362	0.784460553573449	NS	unchanged
loop_19998	chr6	20640000	20645000	chr6	21210000	21215000	chr6:20640000-20645000_chr6:21210000-21215000	-0.770741746942147	4.20611486599315	0.853870645008563	0.355459652222195	0.999998013132112	0.586116051545302	0.770741746942147	NS	unchanged
loop_15227	chr1	181270000	181275000	chr1	181610000	181615000	chr1:181270000-181275000_chr1:181610000-181615000	0.761722386911779	6.00809825683743	0.853466779999425	0.355573448959631	0.999998013132112	1.69551363572995	0.761722386911779	NS	unchanged
loop_3785	chr6	140765000	140770000	chr6	141575000	141580000	chr6:140765000-140770000_chr6:141575000-141580000	-0.77184227488437	4.0092618927692	0.852333512888757	0.355893035430625	0.999998013132112	0.58566911639251	0.77184227488437	NS	unchanged
loop_4417	chr10	15300000	15305000	chr10	17125000	17130000	chr10:15300000-15305000_chr10:17125000-17130000	-0.778491503996525	3.39908279523688	0.850588511938028	0.356385903909327	0.999998013132112	0.582976040094018	0.778491503996525	NS	unchanged
loop_7241	chr2	70125000	70130000	chr2	70225000	70230000	chr2:70125000-70130000_chr2:70225000-70230000	0.762993366212685	5.18742845462424	0.850394665144756	0.356440712896265	0.999998013132112	1.69700800022698	0.762993366212685	NS	unchanged
loop_7982	chr4	114300000	114305000	chr4	114635000	114640000	chr4:114300000-114305000_chr4:114635000-114640000	0.76934151309433	4.1477104724845	0.85010756702691	0.356521909361756	0.999998013132112	1.70449162767548	0.76934151309433	NS	unchanged
loop_6435	chr17	14110000	14115000	chr17	14205000	14210000	chr17:14110000-14115000_chr17:14205000-14210000	0.761040651689229	5.66247076951561	0.84988073962392	0.356586078134542	0.999998013132112	1.69471262216024	0.761040651689229	NS	unchanged
loop_1631	chr16	64315000	64320000	chr16	64710000	64715000	chr16:64315000-64320000_chr16:64710000-64715000	-0.768920417109634	4.16192519947359	0.849055977427112	0.356819534393584	0.999998013132112	0.586856460808929	0.768920417109634	NS	unchanged
loop_5265	chr11	12315000	12320000	chr11	12545000	12550000	chr11:12315000-12320000_chr11:12545000-12550000	0.758980023828432	5.88552273642981	0.846725835213145	0.3574802362377	0.999998013132112	1.69229376081633	0.758980023828432	NS	unchanged
loop_21404	chr10	24865000	24870000	chr10	25485000	25490000	chr10:24865000-24870000_chr10:25485000-25490000	-0.768510778736849	3.96982953405754	0.844239873960459	0.358186973452799	0.999998013132112	0.587023116305398	0.768510778736849	NS	unchanged
loop_6589	chr1	114330000	114335000	chr1	116370000	116375000	chr1:114330000-114335000_chr1:116370000-116375000	0.834948515624445	1.46435668086369	0.842701737062126	0.358625214196323	0.999998013132112	1.78379338080823	0.834948515624445	NS	unchanged
loop_6536	chr1	128870000	128875000	chr1	129000000	129005000	chr1:128870000-128875000_chr1:129000000-129005000	0.760500661181083	4.7343764329	0.839984052622626	0.359401331817708	0.999998013132112	1.69407842195691	0.760500661181083	NS	unchanged
loop_21223	chr7	144095000	144100000	chr7	144175000	144180000	chr7:144095000-144100000_chr7:144175000-144180000	0.757269980245424	5.371088574121	0.839425080999746	0.359561249707326	0.999998013132112	1.69028905323989	0.757269980245424	NS	unchanged
loop_5199	chr9	15970000	15975000	chr9	16500000	16505000	chr9:15970000-15975000_chr9:16500000-16505000	0.760050600370847	4.71656152626792	0.838776090774516	0.359747044204432	0.999998013132112	1.69355002241755	0.760050600370847	NS	unchanged
loop_4769	chr8	10045000	10050000	chr8	10300000	10305000	chr8:10045000-10050000_chr8:10300000-10305000	0.756684494230722	5.30045207435626	0.837554552111953	0.360097108005097	0.999998013132112	1.6896032258206	0.756684494230722	NS	unchanged
loop_5768	chr12	109435000	109440000	chr12	109540000	109545000	chr12:109435000-109440000_chr12:109540000-109545000	0.754679198568168	4.95414875223793	0.829862946635755	0.36231216240362	0.999998013132112	1.68725636781734	0.754679198568168	NS	unchanged
loop_8461	chr6	120220000	120225000	chr6	120320000	120325000	chr6:120220000-120225000_chr6:120320000-120325000	0.752693678632115	5.40113498904358	0.829665484820527	0.362369275384979	0.999998013132112	1.68493586568029	0.752693678632115	NS	unchanged
