#TAD name	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR
chr10:87018000-87515998	chr10	87018000	87515998	chr10	87018000	87515998	255,255,0	3.055000	497998	2.897889	2.820851	2.881098	3.144321	3.369954	3.054849
chr10:87537000-88346998	chr10	87537000	88346998	chr10	87537000	88346998	255,255,0	2.640000	809998	2.491869	2.515579	2.472907	2.640040	2.723904	2.621723
chr10:88371000-88433998	chr10	88371000	88433998	chr10	88371000	88433998	255,255,0	2.275000	62998	2.340861	2.275342	2.143210	2.124631	2.094055	1.881004
chr10:89454000-89636998	chr10	89454000	89636998	chr10	89454000	89636998	255,255,0	2.467000	182998	2.353563	2.409216	2.372298	2.464614	2.757286	2.466727
chr10:89724000-90062998	chr10	89724000	90062998	chr10	89724000	90062998	255,255,0	2.024000	338998	2.140605	2.145108	2.084381	2.115191	2.134478	2.015574
chr10:90069000-90713998	chr10	90069000	90713998	chr10	90069000	90713998	255,255,0	2.598000	644998	2.630554	2.502054	2.521319	2.597611	2.695000	2.495589
chr10:90717000-91046998	chr10	90717000	91046998	chr10	90717000	91046998	255,255,0	3.109000	329998	3.109483	2.877710	2.883533	2.808243	3.017377	2.813316
chr10:91158000-91250998	chr10	91158000	91250998	chr10	91158000	91250998	255,255,0	1.636000	92998	1.635528	1.535979	1.557663	1.624235	1.725420	1.612025
chr10:91257000-93032998	chr10	91257000	93032998	chr10	91257000	93032998	255,255,0	3.342000	1775998	3.383709	3.332891	3.334102	3.363901	3.372639	3.232319
chr10:93030000-93584998	chr10	93030000	93584998	chr10	93030000	93584998	255,255,0	2.245000	554998	2.368618	2.305434	2.245239	2.375245	2.439133	2.305031
chr10:93153000-93287998	chr10	93153000	93287998	chr10	93153000	93287998	255,255,0	2.433000	134998	2.432607	2.292354	2.141173	2.012740	2.075820	1.966796
chr10:93588000-93821998	chr10	93588000	93821998	chr10	93588000	93821998	255,255,0	3.197000	233998	3.260046	3.197402	3.057305	3.231282	3.190635	3.019929
chr10:94029000-94124998	chr10	94029000	94124998	chr10	94029000	94124998	255,255,0	1.907000	95998	1.890374	1.872738	1.820845	1.906164	1.969829	1.805843
chr10:94401000-94616998	chr10	94401000	94616998	chr10	94401000	94616998	255,255,0	2.048000	215998	1.933332	1.991137	1.947314	2.047950	2.029223	2.046258
chr10:94617000-94970998	chr10	94617000	94970998	chr10	94617000	94970998	255,255,0	2.039000	353998	2.019401	2.039283	2.003354	2.104423	2.232048	2.052360
chr10:94977000-95492998	chr10	94977000	95492998	chr10	94977000	95492998	255,255,0	2.928000	515998	3.111283	2.946719	2.928165	2.951135	2.966578	2.878818
chr10:95508000-96050998	chr10	95508000	96050998	chr10	95508000	96050998	255,255,0	2.530000	542998	2.615916	2.538037	2.521384	2.537174	2.617102	2.529978
chr10:95514000-96107998	chr10	95514000	96107998	chr10	95514000	96107998	255,255,0	2.710000	593998	2.614119	2.529416	2.423182	2.587961	2.681775	2.489181
chr10:96123000-97346998	chr10	96123000	97346998	chr10	96123000	97346998	255,255,0	3.437000	1223998	3.713967	3.575298	3.437189	3.726944	3.657384	3.538494
chr10:97338000-97703998	chr10	97338000	97703998	chr10	97338000	97703998	255,255,0	4.137000	365998	4.166430	4.128495	3.990232	4.256198	4.500674	4.067920
chr10:97704000-99101998	chr10	97704000	99101998	chr10	97704000	99101998	255,255,0	2.637000	1397998	2.856390	2.742847	2.637325	2.727580	2.871185	2.727162
chr10:99153000-99623998	chr10	99153000	99623998	chr10	99153000	99623998	255,255,0	3.686000	470998	3.714053	3.694872	3.530731	3.783108	3.990697	3.685526
chr10:99633000-100328998	chr10	99633000	100328998	chr10	99633000	100328998	255,255,0	2.856000	695998	2.768926	2.604050	2.602352	2.830989	2.851914	2.802813
chr10:100587000-102446998	chr10	100587000	102446998	chr10	100587000	102446998	255,255,0	3.209000	1859998	3.370614	3.273674	3.200041	3.445425	3.615640	3.389711
chr10:102444000-102842998	chr10	102444000	102842998	chr10	102444000	102842998	255,255,0	3.112000	398998	2.917776	3.000758	2.889444	3.045000	3.180613	3.095071
chr10:103245000-103412998	chr10	103245000	103412998	chr10	103245000	103412998	255,255,0	3.083000	167998	2.895151	2.934512	2.955317	2.956637	3.073346	3.091286
chr10:103545000-103592998	chr10	103545000	103592998	chr10	103545000	103592998	255,255,0	1.563000	47998	1.349357	1.151480	1.277550	1.286463	1.562942	1.313372
chr10:105573000-105719998	chr10	105573000	105719998	chr10	105573000	105719998	255,255,0	2.404000	146998	2.493910	2.472358	2.460621	2.403569	2.595522	2.372671
chr10:105834000-106598998	chr10	105834000	106598998	chr10	105834000	106598998	255,255,0	3.348000	764998	3.565036	3.228517	3.214325	3.388321	3.707035	3.347836
chr10:106599000-106919998	chr10	106599000	106919998	chr10	106599000	106919998	255,255,0	3.190000	320998	2.870555	2.933491	2.897556	2.915207	3.189751	2.969292
chr10:107259000-107399998	chr10	107259000	107399998	chr10	107259000	107399998	255,255,0	2.853000	140998	2.834260	2.837782	2.920024	2.873337	3.011194	2.853197
chr10:107433000-107756998	chr10	107433000	107756998	chr10	107433000	107756998	255,255,0	2.207000	323998	2.402572	2.207113	2.116085	2.132776	2.234890	2.264361
chr10:107436000-107711998	chr10	107436000	107711998	chr10	107436000	107711998	255,255,0	2.167000	275998	2.292048	2.098767	1.994435	2.166959	2.289759	2.272293
chr10:108453000-109754998	chr10	108453000	109754998	chr10	108453000	109754998	255,255,0	2.330000	1301998	2.412507	2.329908	2.289980	2.167148	2.165297	2.093634
chr10:108579000-109754998	chr10	108579000	109754998	chr10	108579000	109754998	255,255,0	2.270000	1175998	2.270341	2.204490	2.202626	2.181143	2.145186	2.082166
chr10:108720000-109751998	chr10	108720000	109751998	chr10	108720000	109751998	255,255,0	2.440000	1031998	2.242427	2.186591	2.143613	2.440146	2.445651	2.335903
chr10:109758000-109871998	chr10	109758000	109871998	chr10	109758000	109871998	255,255,0	2.346000	113998	2.580143	2.502065	2.325986	2.395853	2.611208	2.438596
chr10:109890000-110750998	chr10	109890000	110750998	chr10	109890000	110750998	255,255,0	2.886000	860998	2.886124	2.680612	2.615327	2.705490	2.672838	2.533746
chr10:110967000-111110998	chr10	110967000	111110998	chr10	110967000	111110998	255,255,0	2.046000	143998	2.234966	2.037986	2.104434	2.142157	2.291320	2.128904
chr10:111495000-111968998	chr10	111495000	111968998	chr10	111495000	111968998	255,255,0	4.674000	473998	4.772614	4.557564	4.360503	4.673848	4.818031	4.564332
chr10:111978000-112814998	chr10	111978000	112814998	chr10	111978000	112814998	255,255,0	2.450000	836998	2.396989	2.238684	2.188077	2.449848	2.498777	2.393604
chr10:112056000-112166998	chr10	112056000	112166998	chr10	112056000	112166998	255,255,0	1.579000	110998	1.655940	1.547010	1.625227	1.585280	1.885411	1.855572
chr10:112188000-112811998	chr10	112188000	112811998	chr10	112188000	112811998	255,255,0	2.271000	623998	2.328873	2.270821	2.179911	2.349377	2.541237	2.396396
chr10:112953000-114437998	chr10	112953000	114437998	chr10	112953000	114437998	255,255,0	1.582000	1484998	1.557443	1.459313	1.422391	1.461940	1.547107	1.533889
chr10:114396000-115172998	chr10	114396000	115172998	chr10	114396000	115172998	255,255,0	2.045000	776998	1.864012	2.041844	1.991108	1.715276	1.698103	1.731523
chr10:114795000-115103998	chr10	114795000	115103998	chr10	114795000	115103998	255,255,0	2.014000	308998	2.014014	1.922854	1.991284	1.863909	1.971050	1.842841
chr10:115392000-115628998	chr10	115392000	115628998	chr10	115392000	115628998	255,255,0	2.046000	236998	1.984066	2.002458	1.926786	2.003312	2.046023	1.957401
chr10:115917000-115982998	chr10	115917000	115982998	chr10	115917000	115982998	255,255,0	1.621000	65998	1.353633	1.620833	1.344002	1.358946	1.426256	1.381193
chr10:115992000-116204998	chr10	115992000	116204998	chr10	115992000	116204998	255,255,0	1.971000	212998	1.952600	1.970698	1.858798	1.837806	1.976537	1.902564
chr10:116319000-116903998	chr10	116319000	116903998	chr10	116319000	116903998	255,255,0	2.532000	584998	2.664984	2.504781	2.515946	2.527489	2.567750	2.471762
chr10:117054000-117218998	chr10	117054000	117218998	chr10	117054000	117218998	255,255,0	1.930000	164998	1.891776	1.921684	1.930089	1.969066	2.042271	1.802958
chr10:117333000-117446998	chr10	117333000	117446998	chr10	117333000	117446998	255,255,0	1.763000	113998	1.763385	1.775120	1.752259	1.742683	1.849969	1.672164
chr10:117447000-117689998	chr10	117447000	117689998	chr10	117447000	117689998	255,255,0	2.107000	242998	2.107168	2.133717	2.117097	2.088007	2.303921	2.103347
chr10:117786000-118151998	chr10	117786000	118151998	chr10	117786000	118151998	255,255,0	2.008000	365998	2.001880	2.022945	1.936144	1.984443	2.111124	1.982792
chr10:118155000-118220998	chr10	118155000	118220998	chr10	118155000	118220998	255,255,0	1.974000	65998	1.934586	1.968600	1.973585	1.846063	1.813406	2.042362
chr10:118359000-118553998	chr10	118359000	118553998	chr10	118359000	118553998	255,255,0	2.553000	194998	2.552788	2.582127	2.464919	2.466693	2.681935	2.490794
chr10:118569000-119087998	chr10	118569000	119087998	chr10	118569000	119087998	255,255,0	2.553000	518998	2.509295	2.469955	2.373225	2.552594	2.596086	2.458900
chr10:119244000-119642998	chr10	119244000	119642998	chr10	119244000	119642998	255,255,0	1.741000	398998	1.668655	1.646416	1.628008	1.751015	1.786276	1.740971
chr10:119640000-120209998	chr10	119640000	120209998	chr10	119640000	120209998	255,255,0	2.115000	569998	2.066315	2.114588	1.951369	2.113635	2.195330	1.988702
chr10:119790000-120209998	chr10	119790000	120209998	chr10	119790000	120209998	255,255,0	2.000000	419998	1.952724	1.969914	1.905812	2.042613	2.089402	1.999824
chr10:119796000-120134998	chr10	119796000	120134998	chr10	119796000	120134998	255,255,0	1.981000	338998	1.967654	1.998608	1.980529	2.000442	2.154121	1.983503
chr10:120225000-120881998	chr10	120225000	120881998	chr10	120225000	120881998	255,255,0	2.807000	656998	2.806657	2.686514	2.612091	3.010154	3.070120	2.896526
chr10:121401000-121523998	chr10	121401000	121523998	chr10	121401000	121523998	255,255,0	2.358000	122998	2.357555	2.321231	2.289103	2.263340	2.410707	2.144356
chr10:121632000-122090998	chr10	121632000	122090998	chr10	121632000	122090998	255,255,0	2.828000	458998	2.841748	2.867841	2.878808	2.978513	3.043769	2.799070
chr10:122097000-122537998	chr10	122097000	122537998	chr10	122097000	122537998	255,255,0	3.518000	440998	3.200102	3.040090	2.984772	3.463398	3.517900	3.082307
chr10:122535000-123203998	chr10	122535000	123203998	chr10	122535000	123203998	255,255,0	2.946000	668998	3.218783	2.940083	2.954588	3.009414	2.968763	2.897081
chr10:122799000-123005998	chr10	122799000	123005998	chr10	122799000	123005998	255,255,0	3.098000	206998	2.967864	2.938025	2.706167	2.888569	3.098015	2.924778
chr10:123204000-125156998	chr10	123204000	125156998	chr10	123204000	125156998	255,255,0	1.894000	1952998	1.796472	1.685446	1.826725	1.875469	1.816109	1.893670
chr10:123207000-124445998	chr10	123207000	124445998	chr10	123207000	124445998	255,255,0	1.922000	1238998	1.763618	1.711048	1.747576	1.922383	1.861695	1.853299
chr10:123213000-125195998	chr10	123213000	125195998	chr10	123213000	125195998	255,255,0	1.802000	1982998	1.802397	1.689196	1.789175	1.854902	1.802007	1.875419
chr10:123258000-124430998	chr10	123258000	124430998	chr10	123258000	124430998	255,255,0	1.877000	1172998	1.746718	1.719452	1.735090	1.894215	1.876923	1.878453
chr10:125649000-126896998	chr10	125649000	126896998	chr10	125649000	126896998	255,255,0	2.335000	1247998	2.204529	2.340824	2.329651	2.404597	2.353944	2.294016
chr10:126903000-127061998	chr10	126903000	127061998	chr10	126903000	127061998	255,255,0	3.801000	158998	3.801221	3.471487	3.376473	3.566212	3.693461	3.478194
chr10:127062000-129002998	chr10	127062000	129002998	chr10	127062000	129002998	255,255,0	3.119000	1940998	3.078534	2.936915	2.845296	3.086287	3.103026	3.018341
chr11:3201000-3932998	chr11	3201000	3932998	chr11	3201000	3932998	255,255,0	2.960000	731998	3.285149	3.133107	3.080814	2.940267	3.091525	2.906739
chr11:5283000-5480998	chr11	5283000	5480998	chr11	5283000	5480998	255,255,0	2.540000	197998	2.794855	2.747996	2.618099	2.580598	2.750507	2.540199
chr11:5979000-6197998	chr11	5979000	6197998	chr11	5979000	6197998	255,255,0	2.374000	218998	2.425351	2.360437	2.262637	2.369880	2.505621	2.341745
chr11:6426000-6632998	chr11	6426000	6632998	chr11	6426000	6632998	255,255,0	2.437000	206998	2.262203	2.216685	2.164571	2.234215	2.437493	2.247376
chr11:6543000-6623998	chr11	6543000	6623998	chr11	6543000	6623998	255,255,0	1.549000	80998	1.578859	1.454960	1.471160	1.476982	1.491395	1.453364
chr11:6636000-7196998	chr11	6636000	7196998	chr11	6636000	7196998	255,255,0	3.696000	560998	3.894718	3.702150	3.671033	3.728463	3.859045	3.678844
chr11:7194000-8411998	chr11	7194000	8411998	chr11	7194000	8411998	255,255,0	3.196000	1217998	3.377642	3.198981	3.063040	3.195742	3.348123	3.147110
chr11:8412000-9152998	chr11	8412000	9152998	chr11	8412000	9152998	255,255,0	2.652000	740998	2.639090	2.662840	2.627436	2.454369	2.536429	2.440494
chr11:8415000-8972998	chr11	8415000	8972998	chr11	8415000	8972998	255,255,0	2.483000	557998	2.605134	2.561419	2.562773	2.482640	2.586996	2.423942
chr11:9303000-11261998	chr11	9303000	11261998	chr11	9303000	11261998	255,255,0	2.507000	1958998	2.494962	2.349413	2.321035	2.362416	2.506709	2.362790
chr11:11448000-11801998	chr11	11448000	11801998	chr11	11448000	11801998	255,255,0	2.258000	353998	2.258170	2.204866	2.212528	2.374223	2.449699	2.219461
chr11:11805000-11984998	chr11	11805000	11984998	chr11	11805000	11984998	255,255,0	3.216000	179998	3.090919	3.114350	3.045293	3.216186	3.656886	3.259535
chr11:12576000-13805998	chr11	12576000	13805998	chr11	12576000	13805998	255,255,0	1.532000	1229998	1.441924	1.429929	1.389229	1.472194	1.531544	1.484977
chr11:12579000-12773998	chr11	12579000	12773998	chr11	12579000	12773998	255,255,0	1.513000	194998	1.362517	1.331944	1.300367	1.489389	1.481903	1.513350
chr11:12819000-12866998	chr11	12819000	12866998	chr11	12819000	12866998	255,255,0	1.537000	47998	1.472546	1.388911	1.487995	1.536629	1.419761	1.410794
chr11:16251000-16418998	chr11	16251000	16418998	chr11	16251000	16418998	255,255,0	1.857000	167998	1.660356	1.844590	1.672643	1.851771	2.147203	1.857170
chr11:16503000-16955998	chr11	16503000	16955998	chr11	16503000	16955998	255,255,0	3.145000	452998	3.144822	3.168919	3.023051	3.284536	3.502515	3.087680
chr11:18408000-18755998	chr11	18408000	18755998	chr11	18408000	18755998	255,255,0	1.578000	347998	1.484452	1.573185	1.544431	1.552435	1.578429	1.484897
chr11:18438000-18494998	chr11	18438000	18494998	chr11	18438000	18494998	255,255,0	1.585000	56998	1.464878	1.499769	1.585354	1.382715	1.438793	1.542284
chr11:18663000-18752998	chr11	18663000	18752998	chr11	18663000	18752998	255,255,0	1.649000	89998	1.382318	1.649302	1.398639	1.419104	1.387888	1.421591
chr11:18750000-18872998	chr11	18750000	18872998	chr11	18750000	18872998	255,255,0	2.898000	122998	2.897718	2.747463	2.686180	2.747090	3.012019	2.721783
chr11:18870000-19022998	chr11	18870000	19022998	chr11	18870000	19022998	255,255,0	5.517000	152998	5.065466	4.901986	4.579905	5.047688	5.516960	5.209890
chr11:19026000-19772998	chr11	19026000	19772998	chr11	19026000	19772998	255,255,0	3.072000	746998	2.979033	2.824439	2.753023	2.914109	3.071505	2.899496
chr11:19815000-20108998	chr11	19815000	20108998	chr11	19815000	20108998	255,255,0	3.157000	293998	3.229859	3.156659	3.029848	3.096420	3.149299	2.996693
chr11:20196000-20252998	chr11	20196000	20252998	chr11	20196000	20252998	255,255,0	1.603000	56998	1.450057	1.603021	1.322698	1.385869	1.592358	1.412591
chr11:20253000-20414998	chr11	20253000	20414998	chr11	20253000	20414998	255,255,0	2.244000	161998	2.219378	2.250659	2.082130	2.244052	2.414599	2.243650
chr11:20436000-20702998	chr11	20436000	20702998	chr11	20436000	20702998	255,255,0	2.150000	266998	2.191643	2.253828	2.133904	2.219557	2.230640	2.082927
chr11:20787000-20918998	chr11	20787000	20918998	chr11	20787000	20918998	255,255,0	2.282000	131998	2.072472	2.281652	2.290423	2.124479	2.175291	2.052683
chr11:21588000-22214998	chr11	21588000	22214998	chr11	21588000	22214998	255,255,0	2.175000	626998	2.175181	2.147665	2.100362	2.294145	2.423603	2.363283
chr11:21636000-22214998	chr11	21636000	22214998	chr11	21636000	22214998	255,255,0	2.382000	578998	2.106197	2.224827	2.099827	2.349443	2.475819	2.382436
chr11:22218000-22625998	chr11	22218000	22625998	chr11	22218000	22625998	255,255,0	2.535000	407998	2.296438	2.297663	2.301213	2.412846	2.534884	2.400081
chr11:22626000-22979998	chr11	22626000	22979998	chr11	22626000	22979998	255,255,0	3.059000	353998	3.059239	2.962841	2.896737	3.135068	3.185930	2.993607
chr11:22983000-23279998	chr11	22983000	23279998	chr11	22983000	23279998	255,255,0	2.343000	296998	2.515680	2.386800	2.342768	2.368257	2.513495	2.461053
chr11:23280000-23972998	chr11	23280000	23972998	chr11	23280000	23972998	255,255,0	1.865000	692998	1.865479	1.723825	1.714069	1.719570	1.784782	1.771559
chr11:23490000-23573998	chr11	23490000	23573998	chr11	23490000	23573998	255,255,0	1.923000	83998	1.590853	1.744642	1.727897	1.922955	1.906534	1.849023
chr11:23673000-23969998	chr11	23673000	23969998	chr11	23673000	23969998	255,255,0	1.729000	296998	1.733631	1.728840	1.708200	1.621515	1.730168	1.626875
chr11:23973000-25889998	chr11	23973000	25889998	chr11	23973000	25889998	255,255,0	2.464000	1916998	2.363800	2.398072	2.443063	2.587793	2.518934	2.445039
chr11:24036000-25874998	chr11	24036000	25874998	chr11	24036000	25874998	255,255,0	2.416000	1838998	2.343919	2.416061	2.411500	2.560169	2.554522	2.457876
chr11:25866000-27014998	chr11	25866000	27014998	chr11	25866000	27014998	255,255,0	1.725000	1148998	1.691506	1.648990	1.722991	1.725164	1.804246	1.674218
chr11:26076000-27017998	chr11	26076000	27017998	chr11	26076000	27017998	255,255,0	1.690000	941998	1.674512	1.642710	1.647315	1.683284	1.764439	1.689589
chr11:28590000-29126998	chr11	28590000	29126998	chr11	28590000	29126998	255,255,0	2.451000	536998	2.450724	2.282759	2.264173	2.407086	2.468866	2.424817
chr11:29130000-29252998	chr11	29130000	29252998	chr11	29130000	29252998	255,255,0	2.663000	122998	2.371865	2.662552	2.502657	2.278376	2.592998	2.341040
chr11:30090000-30668998	chr11	30090000	30668998	chr11	30090000	30668998	255,255,0	2.739000	578998	2.525098	2.489927	2.554228	2.657196	2.739189	2.611587
chr11:30666000-30806998	chr11	30666000	30806998	chr11	30666000	30806998	255,255,0	2.322000	140998	1.944816	1.876209	1.817606	2.015006	2.322267	2.154791
chr11:31230000-31652998	chr11	31230000	31652998	chr11	31230000	31652998	255,255,0	2.722000	422998	2.720833	2.898457	2.706083	2.801142	2.927551	2.824140
chr11:31668000-31955998	chr11	31668000	31955998	chr11	31668000	31955998	255,255,0	3.459000	287998	3.756727	3.681426	3.425972	3.500519	3.790290	3.458837
chr11:32175000-32333998	chr11	32175000	32333998	chr11	32175000	32333998	255,255,0	1.918000	158998	1.864649	1.915406	1.809093	1.869587	2.009017	1.869318
chr11:32445000-32591998	chr11	32445000	32591998	chr11	32445000	32591998	255,255,0	1.719000	146998	1.856775	1.835955	1.803809	1.715906	1.844918	1.676953
chr11:32589000-32717998	chr11	32589000	32717998	chr11	32589000	32717998	255,255,0	2.306000	128998	2.256563	2.275053	2.149642	2.166982	2.289153	2.135377
chr11:32715000-33158998	chr11	32715000	33158998	chr11	32715000	33158998	255,255,0	2.938000	443998	2.830626	2.873823	2.728075	2.937578	3.067712	2.734348
chr11:33165000-33623998	chr11	33165000	33623998	chr11	33165000	33623998	255,255,0	2.524000	458998	2.632356	2.523595	2.450863	2.427597	2.569644	2.475854
chr11:33165000-33722998	chr11	33165000	33722998	chr11	33165000	33722998	255,255,0	2.474000	557998	2.353919	2.225775	2.170963	2.474047	2.589590	2.356845
chr11:33723000-33926998	chr11	33723000	33926998	chr11	33723000	33926998	255,255,0	2.706000	203998	2.742566	2.692083	2.590506	2.775474	2.860477	2.665526
chr11:34116000-34223998	chr11	34116000	34223998	chr11	34116000	34223998	255,255,0	2.775000	107998	2.621793	2.707877	2.528372	2.440917	2.775494	2.508490
chr11:34827000-36026998	chr11	34827000	36026998	chr11	34827000	36026998	255,255,0	2.835000	1199998	2.933441	2.825971	2.733564	2.855205	2.886849	2.744123
chr11:36030000-36686998	chr11	36030000	36686998	chr11	36030000	36686998	255,255,0	2.135000	656998	2.101811	2.154482	2.134642	2.155162	2.153103	2.076381
