#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr15:89616000-90926998	chr15	89616000	90926998	chr15	89616000	90926998	255,255,0	2.666000	1310998	2.475443	2.481037	2.523524	2.665509	2.611268	2.745342	0.180705	0.0062698530631972	0.0356899328212764
chrX:97839000-97886998	chrX	97839000	97886998	chrX	97839000	97886998	255,255,0	1.515000	47998	1.017892	1.325444	1.280104	1.137885	1.514620	0.950541	-0.00679800000000029	0.967186399626271	0.986851091556041
chr10:19227000-19535998	chr10	19227000	19535998	chr10	19227000	19535998	255,255,0	2.668000	308998	2.250484	2.144728	2.089092	2.536956	2.643391	2.650114	0.448718999999999	0.000201119471830031	0.00600736388701509
chrX:128262000-128321998	chrX	128262000	128321998	chrX	128262000	128321998	255,255,0	1.525000	59998	1.044015	1.524982	1.215931	1.168612	1.304514	1.309591	-0.000737000000000089	0.995443750687991	1
chr8:124041000-124358998	chr8	124041000	124358998	chr8	124041000	124358998	255,255,0	2.978000	317998	2.977586	2.978040	3.046843	3.130245	3.108766	3.252197	0.162912999999999	0.0165484556989849	0.0665290585467479
chr3:14691000-14852998	chr3	14691000	14852998	chr3	14691000	14852998	255,255,0	1.521000	161998	1.374430	1.321991	1.376312	1.379185	1.520806	1.434691	0.0873163333333333	0.106253742380248	0.226958825456048
chr3:20214000-20573998	chr3	20214000	20573998	chr3	20214000	20573998	255,255,0	1.530000	359998	1.469093	1.464654	1.506509	1.522187	1.529697	1.455580	0.0224026666666665	0.551840947434489	0.711361184337014
chr7:6120000-6200998	chr7	6120000	6200998	chr7	6120000	6200998	255,255,0	4.125000	80998	4.079807	3.817088	4.086698	3.781213	3.974199	3.766182	-0.153999666666667	0.155126527323038	0.299153011613243
chr16:45966000-46031998	chr16	45966000	46031998	chr16	45966000	46031998	255,255,0	2.160000	65998	2.160295	2.071520	2.052996	1.922525	2.188659	2.199142	0.00850499999999974	0.922021058013257	0.960291970249494
chr12:30045000-30386998	chr12	30045000	30386998	chr12	30045000	30386998	255,255,0	1.998000	341998	1.900150	1.854408	1.989566	1.940639	1.961300	1.997569	0.0517946666666661	0.291588440256142	0.458931193279854
chr14:32031000-32078998	chr14	32031000	32078998	chr14	32031000	32078998	255,255,0	1.962000	47998	1.961668	1.552160	1.671150	1.549249	1.639774	1.710549	-0.0951353333333336	0.419179675676068	0.590939123022833
chr18:79995000-80126998	chr18	79995000	80126998	chr18	79995000	80126998	255,255,0	3.469000	131998	3.301265	3.083577	3.093817	3.468674	3.164076	3.473030	0.209040333333333	0.0937969306710855	0.207560770050664
chrX:48705000-49331998	chrX	48705000	49331998	chrX	48705000	49331998	255,255,0	2.831000	626998	2.964708	2.520162	2.702891	2.812926	2.824240	2.895160	0.114855	0.339506452713636	0.512192526796038
chr5:119730000-120098998	chr5	119730000	120098998	chr5	119730000	120098998	255,255,0	3.103000	368998	2.348837	2.360569	2.403756	3.009776	2.952265	3.103028	0.650635666666667	8.95632392843915e-06	0.00307407470585841
chr3:70101000-70514998	chr3	70101000	70514998	chr3	70101000	70514998	255,255,0	1.850000	413998	1.593814	1.676423	1.646117	1.779263	1.862203	1.800262	0.175124666666667	0.00447412855959076	0.0291118409704519
chr15:59382000-59852998	chr15	59382000	59852998	chr15	59382000	59852998	255,255,0	3.022000	470998	2.920180	2.954278	3.076158	3.037307	2.993386	3.046448	0.0421749999999996	0.426313634997645	0.597523380545656
chr9:66639000-66827998	chr9	66639000	66827998	chr9	66639000	66827998	255,255,0	2.360000	188998	2.171582	2.080792	2.192787	2.079691	2.045379	1.938579	-0.127170666666667	0.0516627935807148	0.139925407427668
chr10:60297000-60761998	chr10	60297000	60761998	chr10	60297000	60761998	255,255,0	2.581000	464998	2.368507	2.304881	2.358004	2.447244	2.423972	2.580967	0.140263666666666	0.0336913431122004	0.104694949486026
chr8:77622000-78011998	chr8	77622000	78011998	chr8	77622000	78011998	255,255,0	2.434000	389998	1.831426	1.893798	1.875229	2.255604	2.323498	2.433663	0.470770666666666	0.000108837537706629	0.00546006063516805
chr14:58011000-59123998	chr14	58011000	59123998	chr14	58011000	59123998	255,255,0	3.070000	1112998	3.200510	3.124912	3.132740	3.085898	3.069755	3.201369	-0.0337133333333332	0.508470129928803	0.673537799535545
chr3:100566000-100703998	chr3	100566000	100703998	chr3	100566000	100703998	255,255,0	1.651000	137998	1.559594	1.504856	1.562718	1.507438	1.650902	1.583207	0.0381263333333333	0.4425848074048	0.613826324374002
chr15:95595000-96263998	chr15	95595000	96263998	chr15	95595000	96263998	255,255,0	1.594000	668998	1.593797	1.519287	1.516803	1.572794	1.598071	1.630697	0.0572249999999996	0.17542343903065	0.324808623752256
chr9:108303000-108350998	chr9	108303000	108350998	chr9	108303000	108350998	255,255,0	1.884000	47998	1.929828	1.586505	1.722004	1.706466	1.884355	1.757930	0.0368046666666666	0.71508524802681	0.831111814758897
chr3:84918000-85580998	chr3	84918000	85580998	chr3	84918000	85580998	255,255,0	2.779000	662998	2.778581	2.673022	2.655638	3.113507	2.942590	3.102229	0.350361666666666	0.00124330888435736	0.0143423765445199
chrX:42534000-43439998	chrX	42534000	43439998	chrX	42534000	43439998	255,255,0	2.951000	905998	2.996243	2.871405	2.798536	2.943132	3.058741	3.057167	0.130951999999999	0.0825327487744432	0.190646081611375
chr4:148167000-148442998	chr4	148167000	148442998	chr4	148167000	148442998	255,255,0	3.310000	275998	3.494414	3.219868	3.400055	3.440043	3.309786	3.443150	0.0262139999999998	0.753618625949963	0.855511939910957
chr4:6189000-6533998	chr4	6189000	6533998	chr4	6189000	6533998	255,255,0	3.434000	344998	3.797030	3.515298	3.698181	3.473000	3.323758	3.433711	-0.260013333333334	0.0186106820491855	0.0723546196141975
chr9:88215000-88601998	chr9	88215000	88601998	chr9	88215000	88601998	255,255,0	2.525000	386998	2.379339	2.532530	2.434133	2.298463	2.443188	2.524620	-0.0265770000000003	0.720308632738132	0.834220318211449
chr6:91896000-92075998	chr6	91896000	92075998	chr6	91896000	92075998	255,255,0	3.701000	179998	3.468708	3.150223	3.328310	3.645650	3.466851	3.729858	0.298372666666666	0.0263312109916668	0.0890488514249552
chrX:154062000-155024998	chrX	154062000	155024998	chrX	154062000	155024998	255,255,0	2.637000	962998	2.541883	2.523074	2.636679	2.727487	2.633916	2.620890	0.0935523333333334	0.101533283708709	0.219452632015953
chr12:81612000-81707998	chr12	81612000	81707998	chr12	81612000	81707998	255,255,0	2.186000	95998	2.186190	2.038971	2.106746	2.125858	2.086946	2.149382	0.0100929999999997	0.836749564562016	0.910353500841705
chrX:135549000-136349998	chrX	135549000	136349998	chrX	135549000	136349998	255,255,0	3.448000	800998	3.635778	3.337057	3.440480	3.491618	3.472171	3.425980	-0.00784866666666749	0.923353129376407	0.961189136866761
chr9:7692000-8153998	chr9	7692000	8153998	chr9	7692000	8153998	255,255,0	2.139000	461998	1.965559	2.020130	2.091886	2.138783	2.096278	2.053161	0.0702156666666664	0.173765097018848	0.322833367482676
chr15:58938000-59381998	chr15	58938000	59381998	chr15	58938000	59381998	255,255,0	3.288000	443998	3.189971	3.203727	3.288996	3.350219	3.287988	3.499104	0.151538999999999	0.0538357874326815	0.143408815089132
chr14:73608000-74711998	chr14	73608000	74711998	chr14	73608000	74711998	255,255,0	2.043000	1103998	2.034706	1.998671	2.037100	2.184217	2.110618	2.248073	0.157477	0.0114777309197678	0.0521454455730553
chr3:114897000-115121998	chr3	114897000	115121998	chr3	114897000	115121998	255,255,0	3.549000	224998	3.598158	3.483158	3.417501	3.425010	3.548913	3.439203	-0.0285636666666671	0.652866632171266	0.79089210847395
chr6:119214000-119354998	chr6	119214000	119354998	chr6	119214000	119354998	255,255,0	3.012000	140998	2.698200	2.672634	2.768825	2.947938	2.874836	3.011888	0.231667666666666	0.00309113254281501	0.0231434050084656
chr7:143088000-143147998	chr7	143088000	143147998	chr7	143088000	143147998	255,255,0	2.789000	59998	2.482451	2.257283	2.495830	2.750662	2.788832	2.882054	0.395328	0.00197508127896674	0.0177432198847094
chr11:113697000-113819998	chr11	113697000	113819998	chr11	113697000	113819998	255,255,0	3.841000	122998	3.910199	3.427580	3.617595	3.799417	3.678443	3.840881	0.121122333333332	0.36706029438212	0.540683281131017
chr6:129372000-129581998	chr6	129372000	129581998	chr6	129372000	129581998	255,255,0	2.151000	209998	1.801926	1.831486	1.958430	2.135966	2.111069	2.134317	0.26317	0.00160005761180769	0.0159131014422605
chr10:69861000-69974998	chr10	69861000	69974998	chr10	69861000	69974998	255,255,0	2.166000	113998	2.053313	2.089171	2.163717	2.176102	2.166132	2.062053	0.0326953333333331	0.526223987964818	0.689938117553872
chr4:116712000-116795998	chr4	116712000	116795998	chr4	116712000	116795998	255,255,0	2.373000	83998	2.623372	2.372514	2.522918	2.454247	2.324155	2.572767	-0.0558783333333337	0.54835972406981	0.708291042165103
chr17:89631000-90593998	chr17	89631000	90593998	chr17	89631000	90593998	255,255,0	2.381000	962998	2.414979	2.381120	2.431540	2.632748	2.555366	2.604870	0.188448333333333	0.00180918522456101	0.0169789523887901
chr13:19692000-20291998	chr13	19692000	20291998	chr13	19692000	20291998	255,255,0	2.806000	599998	2.815357	2.883032	2.854234	2.805573	2.792294	3.029088	0.0247773333333326	0.736724524254622	0.844901306250507
chr4:58260000-58760998	chr4	58260000	58760998	chr4	58260000	58760998	255,255,0	2.439000	500998	2.162808	2.295645	2.357917	2.438942	2.490052	2.469653	0.194092333333333	0.01316238341528	0.0574669659911125
chr11:77205000-77315998	chr11	77205000	77315998	chr11	77205000	77315998	255,255,0	2.097000	110998	1.958034	1.923828	1.857790	2.096892	2.123632	2.202782	0.227884666666666	0.00227136193557782	0.0194446396288878
chr7:122934000-123515998	chr7	122934000	123515998	chr7	122934000	123515998	255,255,0	2.931000	581998	2.930958	2.849007	2.785583	2.606474	2.605058	2.629135	-0.241627	0.00162593019590441	0.0160970776311081
chr7:126972000-127025998	chr7	126972000	127025998	chr7	126972000	127025998	255,255,0	2.148000	53998	2.292043	1.909069	2.118289	2.114158	2.148093	2.186984	0.0432779999999999	0.667774445340127	0.801182530463038
chr14:75183000-75773998	chr14	75183000	75773998	chr14	75183000	75773998	255,255,0	1.916000	590998	1.993123	1.938698	1.994432	1.954474	1.915930	2.004985	-0.0169546666666671	0.671118140554898	0.803868807040517
chr5:122919000-123056998	chr5	122919000	123056998	chr5	122919000	123056998	255,255,0	1.601000	137998	1.567314	1.601129	1.567569	1.655219	1.595465	1.689985	0.0682189999999998	0.11454601499121	0.240552141150372
chr15:27915000-28031998	chr15	27915000	28031998	chr15	27915000	28031998	255,255,0	3.197000	116998	3.155249	3.065046	3.196529	3.170140	3.108712	3.208340	0.0234559999999996	0.644788292838101	0.784163143880542
chr13:50265000-50672998	chr13	50265000	50672998	chr13	50265000	50672998	255,255,0	1.683000	407998	1.599784	1.570623	1.683435	1.622672	1.493959	1.486734	-0.0834923333333336	0.167525491859616	0.315458529195017
chr12:13554000-15404998	chr12	13554000	15404998	chr12	13554000	15404998	255,255,0	1.534000	1850998	1.513515	1.533633	1.510424	1.575549	1.530072	1.558161	0.0354033333333332	0.289846531862315	0.457013347096739
chr7:34119000-34400998	chr7	34119000	34400998	chr7	34119000	34400998	255,255,0	2.589000	281998	2.408654	2.444348	2.377635	2.334204	2.399461	2.567272	0.0234333333333332	0.73074891716442	0.842271411252594
chr9:103209000-103301998	chr9	103209000	103301998	chr9	103209000	103301998	255,255,0	1.960000	92998	1.759811	1.666070	1.831891	1.798703	1.960241	2.167778	0.222983333333333	0.065875253919648	0.164820262815578
chr12:24372000-24428998	chr12	24372000	24428998	chr12	24372000	24428998	255,255,0	1.526000	56998	1.406039	1.165502	1.198663	1.525736	1.177486	1.118262	0.0170933333333333	0.894465009951825	0.946035424769784
chr3:54678000-54827998	chr3	54678000	54827998	chr3	54678000	54827998	255,255,0	2.125000	149998	2.233570	2.124648	2.222470	2.075841	2.333719	2.154831	-0.00543233333333365	0.943653482525431	0.972978302254865
chrX:50646000-50993998	chrX	50646000	50993998	chrX	50646000	50993998	255,255,0	1.981000	347998	1.726173	1.811184	1.771003	1.883551	1.980865	1.863563	0.139873	0.0213051130065811	0.0781664902409521
chr8:14943000-15050998	chr8	14943000	15050998	chr8	14943000	15050998	255,255,0	4.313000	107998	4.489652	3.839306	4.364262	4.313191	4.161638	4.332670	0.038092999999999	0.830551644364266	0.906547119823596
chr7:80382000-80588998	chr7	80382000	80588998	chr7	80382000	80588998	255,255,0	1.957000	206998	1.948427	1.928816	1.953155	1.883197	1.874792	2.021625	-0.0169279999999999	0.737242476375505	0.845051365674837
chr7:70323000-71420998	chr7	70323000	71420998	chr7	70323000	71420998	255,255,0	1.669000	1097998	1.677738	1.658378	1.668626	1.507829	1.469822	1.537647	-0.163148	0.00237188144564554	0.0197406293979871
chr7:78591000-78773998	chr7	78591000	78773998	chr7	78591000	78773998	255,255,0	2.092000	182998	2.016956	2.027845	2.108882	2.072527	2.079092	2.143305	0.0470803333333328	0.293714769996115	0.460628020937743
chr7:27570000-27689998	chr7	27570000	27689998	chr7	27570000	27689998	255,255,0	2.884000	119998	2.857666	2.555411	2.758171	2.734559	2.737091	2.658568	-0.013676666666667	0.870548306145782	0.932715068621469
chr12:17967000-18869998	chr12	17967000	18869998	chr12	17967000	18869998	255,255,0	1.642000	902998	1.556367	1.547791	1.459877	1.487821	1.628949	1.563458	0.0387309999999997	0.46904705729032	0.634012214281591
chr13:18828000-19151998	chr13	18828000	19151998	chr13	18828000	19151998	255,255,0	3.287000	323998	3.143791	3.081059	3.143503	3.286938	3.341965	3.248999	0.169849666666667	0.00497731889737838	0.0307804168639575
chr9:7704000-7904998	chr9	7704000	7904998	chr9	7704000	7904998	255,255,0	2.155000	200998	2.179171	2.155238	2.177451	2.011140	2.026241	2.099667	-0.124937333333334	0.0136182160721911	0.0588102189625977
chr18:20631000-20822998	chr18	20631000	20822998	chr18	20631000	20822998	255,255,0	3.583000	191998	3.582581	3.221611	3.662001	3.380759	3.280963	3.377590	-0.142293666666667	0.269257039262336	0.435308975811996
chr5:137343000-137483998	chr5	137343000	137483998	chr5	137343000	137483998	255,255,0	1.718000	140998	1.764705	1.735851	1.850464	1.689102	1.749103	1.836995	-0.0252733333333337	0.649169569778329	0.788174177322632
chr8:82854000-83096998	chr8	82854000	83096998	chr8	82854000	83096998	255,255,0	3.157000	242998	3.021527	2.662016	2.842683	3.113167	3.095499	3.157250	0.279896666666666	0.0209966226566347	0.0774250460463404
chr13:81936000-83660998	chr13	81936000	83660998	chr13	81936000	83660998	255,255,0	2.131000	1724998	1.941228	2.024752	1.971102	2.033621	1.978727	2.131448	0.0689046666666664	0.217140795966137	0.377854410198547
chr4:60192000-60272998	chr4	60192000	60272998	chr4	60192000	60272998	255,255,0	1.520000	80998	1.162874	1.364738	1.237163	1.520364	1.067243	1.305008	0.042613333333333	0.735055539980329	0.843967177146389
chr13:15951000-17675998	chr13	15951000	17675998	chr13	15951000	17675998	255,255,0	1.881000	1724998	1.871003	1.949090	1.880774	2.234024	2.128169	2.371868	0.344398	0.00210133685116432	0.0185717341947033
chr13:112650000-113051998	chr13	112650000	113051998	chr13	112650000	113051998	255,255,0	2.678000	401998	2.677672	2.574353	2.530228	2.414824	2.537856	2.524408	-0.101721666666667	0.115062630473402	0.24142703704617
chr5:24390000-24482998	chr5	24390000	24482998	chr5	24390000	24482998	255,255,0	1.828000	92998	2.057551	1.915984	1.958702	1.884155	1.944824	1.827549	-0.0919030000000003	0.127550717191939	0.259499734976703
chr4:45402000-45866998	chr4	45402000	45866998	chr4	45402000	45866998	255,255,0	2.712000	464998	2.466758	2.434706	2.458396	2.660571	2.781263	2.794365	0.292113	0.000640540425151054	0.010357775911887
chr8:95934000-97544998	chr8	95934000	97544998	chr8	95934000	97544998	255,255,0	1.708000	1610998	1.771863	1.698582	1.708428	1.861807	1.814451	1.839071	0.112152	0.0192613854234249	0.0737058025752817
chrX:144387000-144659998	chrX	144387000	144659998	chrX	144387000	144659998	255,255,0	1.604000	272998	1.618489	1.604482	1.524004	1.905319	2.020088	1.941829	0.373420333333333	0.000183273018448535	0.00600736388701509
chr7:107139000-107840998	chr7	107139000	107840998	chr7	107139000	107840998	255,255,0	3.055000	701998	2.898349	2.992518	3.178489	3.356729	3.231634	3.054783	0.191263333333333	0.109184338847095	0.232083166215392
chr7:140175000-140810998	chr7	140175000	140810998	chr7	140175000	140810998	255,255,0	2.027000	635998	1.985863	2.024649	1.957645	2.125292	2.079418	2.084706	0.107086333333333	0.0201617170912349	0.075822110580138
chr19:56916000-57017998	chr19	56916000	57017998	chr19	56916000	57017998	255,255,0	2.809000	101998	3.133756	2.954593	3.235095	2.971620	2.785767	2.773866	-0.264063666666667	0.0251848596398537	0.0863085535224499
chr17:27528000-27638998	chr17	27528000	27638998	chr17	27528000	27638998	255,255,0	2.855000	110998	2.743096	2.650112	2.622315	2.875814	2.740823	2.735747	0.112287	0.08851445578685	0.199504639863311
chr11:36024000-36734998	chr11	36024000	36734998	chr11	36024000	36734998	255,255,0	1.808000	710998	1.659933	1.717124	1.702505	1.714889	1.771910	1.737102	0.0481129999999997	0.206843731923116	0.364880700434878
chr18:87552000-87776998	chr18	87552000	87776998	chr18	87552000	87776998	255,255,0	1.603000	224998	1.603142	1.576178	1.576680	1.497848	1.523645	1.528971	-0.0685120000000003	0.0615730130271548	0.156204401439022
chr5:124422000-124553998	chr5	124422000	124553998	chr5	124422000	124553998	255,255,0	2.042000	131998	2.039385	1.911340	1.957187	2.130243	1.898542	2.037665	0.0528460000000001	0.470838987446178	0.636237393744974
chrX:96426000-96485998	chrX	96426000	96485998	chrX	96426000	96485998	255,255,0	1.548000	59998	1.161817	1.264527	1.254749	1.148546	1.111209	1.547657	0.0421063333333331	0.737958959949673	0.845428711398654
chr19:46389000-46451998	chr19	46389000	46451998	chr19	46389000	46451998	255,255,0	2.192000	62998	2.609474	2.191602	2.093036	2.393905	2.158186	2.517077	0.0583519999999999	0.723496087728999	0.836763952059552
chr11:109236000-109625998	chr11	109236000	109625998	chr11	109236000	109625998	255,255,0	2.866000	389998	2.859451	2.749085	2.855249	2.795821	2.865563	2.704240	-0.0327203333333337	0.577682835366891	0.732760970137085
chr9:81624000-82811998	chr9	81624000	82811998	chr9	81624000	82811998	255,255,0	1.523000	1187998	1.432448	1.409922	1.414940	1.523101	1.487594	1.550135	0.101173333333333	0.0195635701532457	0.0745046932266769
chrX:90585000-90635998	chrX	90585000	90635998	chrX	90585000	90635998	255,255,0	1.516000	50998	1.515916	0.995849	0.987810	1.178930	0.888078	1.089752	-0.114271666666667	0.504619050889795	0.670046148104295
chr4:73689000-73871998	chr4	73689000	73871998	chr4	73689000	73871998	255,255,0	2.348000	182998	2.136819	2.251398	2.341213	2.347700	2.204101	2.253353	0.0252413333333332	0.712866083328381	0.829680924340832
chr8:86595000-86918998	chr8	86595000	86918998	chr8	86595000	86918998	255,255,0	2.733000	323998	2.561904	2.429816	2.544828	2.647606	2.600822	2.730075	0.147318333333333	0.0331229141089798	0.103815249820392
chr10:79587000-79667998	chr10	79587000	79667998	chr10	79587000	79667998	255,255,0	3.237000	80998	3.075078	2.860302	3.057354	3.156431	3.236650	3.410028	0.270125	0.0212608044624467	0.0780695309361163
chr17:24843000-24899998	chr17	24843000	24899998	chr17	24843000	24899998	255,255,0	1.761000	56998	1.989210	1.599207	1.709303	1.743577	1.715376	1.690387	-0.0494600000000003	0.636416606693379	0.776794773503856
chr8:122610000-122837998	chr8	122610000	122837998	chr8	122610000	122837998	255,255,0	2.566000	227998	2.639861	2.487700	2.536067	2.595466	2.560929	2.715857	0.0695413333333331	0.289100305249905	0.456496178199307
