gene	chr	start	end	wt_hmc	hmc_ctrl_M	hmc_ctrl_F	gb_ctrl_signal	dmr_qvalue	mod_difference	significant	chromatin_state	pred_prob_a
Capn15	chr17	25958363	25985795	0.3275	0.33	0.325	1.126758	0.0447989240149128	-0.0201844681022904	TRUE	Active_Promoter	0.954354916176223
Elavl3	chr9	22015004	22052022	0.3275	0.327	0.328	0.595265	1.95271983659622e-05	-0.0275582314616356	TRUE	Active_Promoter	0.954354916176223
Pxylp1	chr9	96823335	96892668	0.3275	0.33	0.325	1.974412	2.78354499838317e-06	-0.0203434318970759	TRUE	Active_Promoter	0.954354916176223
Plcb4	chr2	135659010	136014592	0.327	0.326	0.328	1.350906	1.36923623933218e-32	-0.0216707204750011	TRUE	Active_Promoter	0.954034123574664
Slc4a4	chr5	88886485	89239652	0.327	0.325	0.329	1.075205	5.36536114718401e-15	-0.015562894997355	TRUE	Active_Promoter	0.954034123574664
Atn1	chr6	124742543	124756523	0.327	0.324	0.33	1.223807	8.93335012427334e-08	-0.0509897716194491	TRUE	Active_Promoter	0.954034123574664
Fam110a	chr2	151969397	151980218	0.3265	0.34	0.313	3.987153	0.784446806152653	-0.0057968194695367	FALSE	Active_Promoter	0.953711185800575
Ndst3	chr3	123526165	123690852	0.3265	0.322	0.331	0.795569	1.1415033711482e-95	-0.0597383671609211	TRUE	Active_Promoter	0.953711185800575
Srgap3	chr6	112717970	112947265	0.3265	0.326	0.327	1.144577	1.51375296326467e-11	-0.0179034709004423	TRUE	Active_Promoter	0.953711185800575
Reep3	chr10	67009188	67096944	0.326	0.323	0.329	0.998294	1.19870252102616e-11	-0.0240424693408019	TRUE	Active_Promoter	0.953386090050088
Brd4	chr17	32196273	32284721	0.326	0.324	0.328	0.63454	6.75970297117758e-12	-0.0335920553953396	TRUE	Other	0.953386090050088
Spen	chr4	141467889	141538596	0.326	0.325	0.327	0.964133	1.74469866235957e-12	-0.0247900625761334	TRUE	Active_Promoter	0.953386090050088
Tmem59l	chr8	70483866	70487357	0.326	0.33	0.322	2.973571	0.0739204469790228	-0.0559256922492806	FALSE	Active_Promoter	0.953386090050088
Ccsap	chr8	123840830	123860208	0.326	0.317	0.335	0.995939	2.26018444217482e-26	-0.0742201505743099	TRUE	Active_Promoter	0.953386090050088
Snx18	chr13	113592178	113618563	0.3255	0.321	0.33	4.117114	8.27312398195274e-11	-0.0367099106548874	TRUE	Active_Promoter	0.95305882346467
Fbxo11	chr17	87990858	88065290	0.3255	0.324	0.327	0.427238	1.99218021488279e-13	-0.032701729676083	TRUE	Active_Promoter	0.95305882346467
Ndrg3	chr2	156927344	156992055	0.3255	0.323	0.328	0.743879	0.00896685193201193	-0.0138654103186288	TRUE	Active_Promoter	0.95305882346467
Ccdc92	chr5	124834417	124862423	0.3255	0.336	0.315	2.090096	0.90112522596704	-0.00247604149541719	FALSE	Active_Promoter	0.95305882346467
Cnksr3	chr10	7119062	7212236	0.325	0.324	0.326	1.349773	0.313917381921549	0.00529074760355042	FALSE	Active_Promoter	0.952729373131213
Gramd4	chr15	86057694	86137633	0.325	0.328	0.322	2.194242	2.48985238768304e-16	-0.0353675611688441	TRUE	Active_Promoter	0.952729373131213
Uqcc2	chr17	27122662	27133915	0.325	0.309	0.341	1.898854	0.000614274067465463	-0.0347107179918528	TRUE	Other	0.952729373131213
Setbp1	chr18	78750379	79109390	0.325	0.325	0.325	1.584799	6.08400564025401e-48	-0.0272527870300603	TRUE	Active_Promoter	0.952729373131213
Dnajc5	chr2	181520484	181555132	0.325	0.328	0.322	0.471237	9.10968748572193e-06	-0.030870693487029	TRUE	Active_Promoter	0.952729373131213
Rnf227	chr11	69340460	69342640	0.3245	0.308	0.341	1.530871	0.00578559099985544	-0.0780108791044609	TRUE	Other	0.952397726082123
Rtn4rl1	chr11	75193782	75267768	0.3245	0.313	0.336	1.314978	0.00601233969298	-0.0130792784185866	TRUE	Active_Promoter	0.952397726082123
Arid1b	chr17	4994331	5347655	0.3245	0.325	0.324	1.626722	2.97961194754262e-43	-0.0249709786787302	TRUE	Active_Promoter	0.952397726082123
Tulp4	chr17	6106436	6251127	0.3245	0.322	0.327	0.971633	9.14475991791259e-11	-0.0217932714259713	TRUE	Other	0.952397726082123
1700025G04Rik	chr1	151852402	152090124	0.324	0.322	0.326	1.539181	1.15517583171611e-57	-0.0336613014961173	TRUE	Active_Promoter	0.952063869295428
Sem1	chr6	6557293	6578662	0.324	0.319	0.329	0.810719	2.75740831070653e-07	-0.0469248102119801	TRUE	Active_Promoter	0.952063869295428
Usp3	chr9	66514636	66593141	0.324	0.323	0.325	0.464837	7.62729235469088e-12	-0.0375257380348894	TRUE	Active_Promoter	0.952063869295428
Cox14	chr15	99725646	99729531	0.3235	0.312	0.335	0.72701	0.00819934711936093	-0.0669156507306948	TRUE	Active_Promoter	0.951727789694879
Gm20518	chr16	17835276	17891670	0.3235	0.32	0.327	NA	3.98149608714576e-07	-0.0274706107696144	TRUE	Active_Promoter	0.951727789694879
Efhd2	chr4	141858141	141874919	0.3235	0.319	0.328	3.723346	0.00895899510566937	-0.0271536817703623	TRUE	Active_Promoter	0.951727789694879
Prkcz	chr4	155260128	155361360	0.3235	0.323	0.324	1.073068	1.02337609621046e-16	-0.0271719264367408	TRUE	Active_Promoter	0.951727789694879
Smim20	chr5	53267082	53278539	0.3235	0.329	0.318	2.829954	0.651171446388577	-0.00588559742528849	FALSE	Other	0.951727789694879
Ubl3	chr5	148504634	148552788	0.3235	0.321	0.326	0.96152	4.02142124117425e-13	-0.0375769732956188	TRUE	Active_Promoter	0.951727789694879
Crtc3	chr7	80586626	80688876	0.3235	0.324	0.323	1.003393	0.000640241956835404	-0.0140035617409714	TRUE	Active_Promoter	0.951727789694879
Tle3	chr9	61372365	61418496	0.3235	0.322	0.325	2.632283	1.12944486158896e-11	-0.0346204579532163	TRUE	Active_Promoter	0.951727789694879
Cox11	chr11	90638172	90644930	0.323	0.317	0.329	0.428378	0.013465238215853	-0.0415201144844285	TRUE	Active_Promoter	0.951389474150062
Sdcbp	chr4	6365649	6408422	0.323	0.317	0.329	0.93885	4.33071378113747e-21	-0.0522091466290242	TRUE	Active_Promoter	0.951389474150062
C1qtnf5	chr9	44107244	44109186	0.323	0.333	0.313	2.93516	0.00881211984796829	-0.0742428747602261	TRUE	Other	0.951389474150062
Nrip1	chr16	76287399	76373826	0.3225	0.318	0.327	1.75664	8.50582168294166e-83	-0.058744497521196	TRUE	Active_Promoter	0.951048909476521
Tmem109	chr19	10870659	10882000	0.3225	0.323	0.322	1.513226	0.011884524738074	-0.0342566681481941	TRUE	Active_Promoter	0.951048909476521
Gnaq	chr19	16132830	16387462	0.3225	0.321	0.324	1.489777	6.60717536304499e-08	-0.0131053371821638	TRUE	Active_Promoter	0.951048909476521
Paxx	chr2	25455140	25461093	0.3225	0.337	0.308	2.311986	0.0336519850943728	-0.0433393101359401	TRUE	Active_Promoter	0.951048909476521
Gprc5c	chr11	114851151	114872616	0.322	0.318	0.326	1.475206	0.73355913731483	-0.00420530315952616	FALSE	Active_Promoter	0.950706082435881
Endog	chr2	30171492	30174068	0.322	0.32	0.324	1.346847	0.0624854039516524	-0.04305238474618	FALSE	Other	0.950706082435881
Raly	chr2	154791095	154867260	0.322	0.323	0.321	0.767906	2.60761781410519e-16	-0.0432807095263984	TRUE	Active_Promoter	0.950706082435881
Zbtb46	chr2	181387761	181459425	0.322	0.317	0.327	0.877896	2.52648555673586e-10	-0.0307239507839942	TRUE	Active_Promoter	0.950706082435881
Acd	chr8	105695859	105701101	0.322	0.339	0.305	1.302847	0.989239412498864	-0.000170030586889025	FALSE	Active_Promoter	0.950706082435881
Mindy2	chr9	70599013	70657173	0.322	0.313	0.331	0.285013	1.48372432502181e-12	-0.0450389245887343	TRUE	Active_Promoter	0.950706082435881
Tunar	chr12	105333869	105383931	0.3215	0.318	0.325	2.52401	0.000102473614997116	-0.0188613987692693	TRUE	Active_Promoter	0.950360979735981
Inka2	chr3	105704598	105720841	0.3215	0.314	0.329	3.385573	0.00196692962508856	-0.0400494518723439	TRUE	Active_Promoter	0.950360979735981
Tmem64	chr4	15265830	15286752	0.3215	0.316	0.327	2.039592	3.02082739470101e-12	-0.0589013873693476	TRUE	Active_Promoter	0.950360979735981
Camk2n1	chr4	138454313	138460122	0.3215	0.317	0.326	2.19289	0.284867020537846	-0.0262255102561844	FALSE	Active_Promoter	0.950360979735981
Tet3	chr6	83362372	83459083	0.3215	0.319	0.324	1.345889	7.97263781535478e-16	-0.0285928189235133	TRUE	Active_Promoter	0.950360979735981
Rnf152	chr1	105276913	105356709	0.321	0.317	0.325	1.72054	2.84849713523745e-37	-0.0597196735793643	TRUE	Active_Promoter	0.950013588031013
Gm867	chr10	75937722	75940671	0.321	0.38	0.262	1.73832	0.00700325288693604	-0.076435466783568	TRUE	Active_Promoter	0.950013588031013
Ypel2	chr11	86936424	86993706	0.321	0.322	0.32	1.227233	2.72387024352371e-17	-0.0393885978712518	TRUE	Active_Promoter	0.950013588031013
Phactr3	chr2	178118974	178338491	0.321	0.317	0.325	2.03539	0.0003460896723565	-0.0108592575842398	TRUE	Active_Promoter	0.950013588031013
Srrm4	chr5	116439274	116591816	0.321	0.317	0.325	1.135006	6.12029411898359e-30	-0.0318552087226001	TRUE	Active_Promoter	0.950013588031013
Egln2	chr7	27158657	27166801	0.321	0.322	0.32	1.321112	0.675467232931035	0.00896927660660091	FALSE	Active_Promoter	0.950013588031013
AC160405.1	chr10	78288033	78307618	0.3205	0.317	0.324	NA	1.81506784547353e-09	-0.0606334222060584	TRUE	Active_Enhancer	0.949663893921667
Rab14	chr2	35180204	35201119	0.3205	0.324	0.317	0.514776	1.05980569685629e-10	-0.0572466857055219	TRUE	Active_Promoter	0.949663893921667
Ptprj	chr2	90429753	90580646	0.3205	0.319	0.322	1.356452	3.36544957278921e-12	-0.0219384372523976	TRUE	Active_Promoter	0.949663893921667
Caln1	chr5	130369454	130847411	0.3205	0.317	0.324	0.492032	7.75508848069476e-298	-0.0716880349547829	TRUE	Active_Promoter	0.949663893921667
Ly6g6e	chr17	35076901	35078803	0.32	0.361	0.279	2.007846	0.00155969202262409	-0.112893556412571	TRUE	Other	0.94931188395528
Ube2r2	chr4	41135742	41193379	0.32	0.318	0.322	0.382111	1.11170950407483e-09	-0.0329354378045085	TRUE	Active_Promoter	0.94931188395528
Arid1a	chr4	133679007	133756768	0.32	0.316	0.324	0.831753	2.53114666189287e-11	-0.0280417633385385	TRUE	Active_Promoter	0.94931188395528
Syn2	chr6	115134901	115282005	0.32	0.316	0.324	0.983982	1.39349521159794e-77	-0.0644215000312036	TRUE	Active_Promoter	0.94931188395528
Kbtbd11	chr8	15011024	15033332	0.32	0.324	0.316	2.893065	0.00462593258186247	-0.0219725330097287	TRUE	Active_Promoter	0.94931188395528
Msra	chr14	64122624	64455902	0.3195	0.316	0.323	1.159179	2.34315298001281e-23	-0.0229746581383073	TRUE	Active_Promoter	0.948957544626005
App	chr16	84949684	85173765	0.3195	0.319	0.32	1.443437	5.59978694801371e-54	-0.0324422406411182	TRUE	Active_Promoter	0.948957544626005
Pik3r3	chr4	116221617	116303055	0.3195	0.314	0.325	0.408941	1.03451270425222e-07	-0.0246977105172378	TRUE	Active_Enhancer	0.948957544626005
Fam78b	chr1	167001416	167091301	0.319	0.322	0.316	2.76621	4.34884798874397e-57	-0.0599924260199723	TRUE	Active_Promoter	0.948600862374965
Fgf9	chr14	58070546	58112719	0.319	0.32	0.318	1.922219	1.32695441591928e-10	-0.0363314478909955	TRUE	Active_Promoter	0.948600862374965
2310034C09Rik	chr16	88758846	88759791	0.319	0.214	0.424	NA	0.704076136250747	-0.0135058033577665	FALSE	Other	0.948600862374965
Smad7	chr18	75367528	75395934	0.319	0.326	0.312	3.605578	2.8644021479408e-08	-0.0362588915494335	TRUE	Active_Promoter	0.948600862374965
Mxi1	chr19	53310517	53375809	0.319	0.318	0.32	0.979993	0.000111851752476886	-0.0142923014856941	TRUE	Active_Promoter	0.948600862374965
1700029I15Rik	chr2	92382537	92385707	0.319	0.302	0.336	NA	0.14106663270622	-0.0423584329968786	FALSE	Other	0.948600862374965
Pabpc5	chrX	119927195	119930164	0.319	0.423	0.215	1.927942	0.656394698234471	-0.00735826289378605	FALSE	Other	0.948600862374965
Ubtd2	chr11	32455369	32516686	0.3185	0.319	0.318	0.521253	1.29968554709049e-11	-0.041974240135978	TRUE	Active_Promoter	0.948241823590436
Itpk1	chr12	102568581	102704929	0.3185	0.315	0.322	2.957239	3.65802698637276e-25	-0.0321062482414325	TRUE	Active_Promoter	0.948241823590436
Gfod1	chr13	43195244	43304171	0.3185	0.314	0.323	1.304692	8.3445364059886e-21	-0.0318315568569396	TRUE	Active_Promoter	0.948241823590436
Fitm1	chr14	55575616	55576953	0.3185	0.298	0.339	2.005071	0.207758753881991	-0.0398834604554499	FALSE	Other	0.948241823590436
Rbfox2	chr15	77078989	77307003	0.3185	0.317	0.32	0.811809	9.9996556422414e-21	-0.0250203006508931	TRUE	Active_Promoter	0.948241823590436
Chka	chr19	3851772	3894368	0.3185	0.325	0.312	0.566988	3.48312566668507e-28	-0.0625848815726836	TRUE	Other	0.948241823590436
Ndor1	chr2	25244818	25246862	0.3185	0.322	0.315	0.910416	0.878046411812527	-0.00619888985335099	FALSE	Other	0.948241823590436
Gpr21	chr2	37516331	37520602	0.3185	0.339	0.298	2.000732	0.410966052590696	-0.0228808837086531	FALSE	Other	0.948241823590436
Eps8	chr6	137477244	137654875	0.3185	0.317	0.32	1.844713	3.25109485025212e-12	-0.0177722498912778	TRUE	Active_Promoter	0.948241823590436
Akt3	chr1	177020072	177258202	0.318	0.313	0.323	0.5593	6.00377335299556e-45	-0.0443413225389339	TRUE	Other	0.947880414608022
Wasf1	chr10	40883474	40938569	0.318	0.314	0.322	0.917805	1.02391678763566e-08	-0.0255878307674614	TRUE	Active_Promoter	0.947880414608022
Nrxn1	chr17	90033630	91093070	0.318	0.315	0.321	0.727366	5.87018974911745e-07	-0.00703204538813584	TRUE	Active_Promoter	0.947880414608022
Camk2d	chr3	126596301	126846325	0.318	0.313	0.323	1.206466	5.3194833344106e-43	-0.0317941845472082	TRUE	Active_Promoter	0.947880414608022
Unc5c	chr3	141465215	141834923	0.318	0.314	0.322	1.375433	2.07129397697355e-228	-0.073773809676039	TRUE	Active_Promoter	0.947880414608022
Ppp4r2	chr6	100833621	100869933	0.318	0.314	0.322	0.656934	9.71422083530504e-12	-0.0443416725450658	TRUE	Other	0.947880414608022
Cacnb4	chr2	52428319	52676830	0.3175	0.316	0.319	1.248273	7.69780479723548e-19	-0.0205037257576774	TRUE	Active_Promoter	0.947516621710846
Fut9	chr4	25609331	25800243	0.317	0.315	0.319	0.864524	4.55260403254748e-51	-0.0468276995325708	TRUE	Active_Promoter	0.947150431129745
D5Ertd579e	chr5	36600484	36696023	0.317	0.316	0.318	0.685891	3.07092420262171e-10	-0.0336421506574358	TRUE	Active_Promoter	0.947150431129745
Actb	chr5	142903114	142906753	0.317	0.316	0.318	1.80278	1.36595651988503e-06	-0.106730341753392	TRUE	Other	0.947150431129745
Zfp653	chr9	22055410	22071375	0.317	0.323	0.311	1.323836	0.0222863035016892	-0.0258015227947784	TRUE	Other	0.947150431129745
Ncam1	chr9	49502135	49798924	0.317	0.313	0.321	0.886019	8.44212848528023e-09	-0.0131754648512787	TRUE	Active_Promoter	0.947150431129745
Vsnl1	chr12	11325241	11436612	0.3165	0.313	0.32	1.328009	7.83977445971023e-21	-0.0376551804839824	TRUE	Active_Promoter	0.946781829043472
Epc2	chr2	49451485	49551947	0.3165	0.317	0.316	0.720973	8.45333213985585e-41	-0.0539693492019879	TRUE	Active_Promoter	0.946781829043472
Rheb	chr5	24802822	24842623	0.3165	0.304	0.329	0.716059	4.26107873227586e-13	-0.0423279047560994	TRUE	Active_Promoter	0.946781829043472
Lnpep	chr17	17521409	17625049	0.316	0.32	0.312	0.422239	2.90985361739276e-23	-0.0435197538383675	TRUE	Active_Promoter	0.946410801578905
Snx30	chr4	59805839	59904736	0.316	0.317	0.315	1.225729	1.37159840658139e-25	-0.0400524061364602	TRUE	Active_Promoter	0.946410801578905
Rere	chr4	150281645	150621965	0.316	0.311	0.321	0.777171	2.29975735655311e-49	-0.0303658444504663	TRUE	Active_Promoter	0.946410801578905
Gls	chr1	52163447	52233231	0.3155	0.315	0.316	0.94406	1.60016954640997e-46	-0.0684884122012562	TRUE	Active_Promoter	0.946037334811268
Isyna1	chr8	70594372	70597289	0.3155	0.313	0.318	5.619405	0.0845678599562955	-0.03020144788018	FALSE	Other	0.946037334811268
Gm42417	chr1	36530192	36539428	0.315	0.297	0.333	NA	0.0691255681672636	-0.0187842922095603	FALSE	Other	0.945661414764358
Ube2d2a	chr18	35771557	35809493	0.315	0.312	0.318	1.716144	1.42479723434428e-12	-0.0512730248746963	TRUE	Active_Promoter	0.945661414764358
Rab4a	chr8	123805984	123835286	0.315	0.315	0.315	1.045254	1.61985736250399e-12	-0.0421260897581283	TRUE	Active_Promoter	0.945661414764358
AC159819.1	chr9	56437456	56438443	0.315	0.307	0.323	NA	0.987645762431507	0.00603917147953698	FALSE	Poised_Enhancer	0.945661414764358
Pkib	chr10	57631980	57741111	0.3145	0.315	0.314	0.731949	4.82080482461659e-56	-0.0709282708512447	TRUE	Active_Promoter	0.945283027410773
Sh3bp5	chr14	31359879	31436077	0.3145	0.313	0.316	1.596708	4.68154060522642e-11	-0.0287068473138078	TRUE	Active_Promoter	0.945283027410773
Arhgap21	chr2	20847918	20968880	0.3145	0.313	0.316	0.936077	1.12602721867513e-09	-0.0203503227321312	TRUE	Active_Promoter	0.945283027410773
Ahdc1	chr4	133011259	133078109	0.3145	0.318	0.311	1.673748	2.7927020698511e-08	-0.0298295345745546	TRUE	Active_Promoter	0.945283027410773
Prxl2b	chr4	154895503	154899134	0.3145	0.306	0.323	2.792573	2.5274091455253e-05	-0.0932155307936366	TRUE	Active_Promoter	0.945283027410773
Lnx2	chr5	147016654	147076585	0.3145	0.309	0.32	0.983393	2.21925279852312e-09	-0.0220381280607447	TRUE	Active_Promoter	0.945283027410773
Apba2	chr7	64501705	64753877	0.3145	0.313	0.316	0.968678	2.36962164317677e-37	-0.0343883697663847	TRUE	Active_Promoter	0.945283027410773
4930447A16Rik	chr15	37425553	37440643	0.314	0.298	0.33	2.279935	1.35974018071591e-05	-0.0431010639243692	TRUE	Other	0.944902158672162
St3gal2	chr8	110919921	110972479	0.314	0.309	0.319	1.74617	0.00547920230050961	-0.0136262142580161	TRUE	Active_Promoter	0.944902158672162
Aplp2	chr9	31149556	31211814	0.314	0.311	0.317	0.610482	3.16772286926995e-06	-0.0219523008468437	TRUE	Active_Promoter	0.944902158672162
Sema4d	chr13	51685528	51793746	0.3135	0.311	0.316	1.608157	3.38817635751846e-25	-0.0362920183214707	TRUE	Active_Promoter	0.944518794419467
Fam49b	chr15	63929096	64060477	0.3135	0.313	0.314	NA	4.38128084875887e-15	-0.0273997113447625	TRUE	Active_Promoter	0.944518794419467
Map3k12	chr15	102497645	102517063	0.3135	0.313	0.314	0.76721	0.0758063050644338	-0.016792839089294	FALSE	Active_Promoter	0.944518794419467
Rmnd5a	chr6	71388633	71440636	0.3135	0.308	0.319	0.857918	3.40604144900008e-13	-0.0381743937512476	TRUE	Active_Promoter	0.944518794419467
Paqr9	chr9	95559656	95568022	0.3135	0.3	0.327	2.912421	0.00129183692831238	-0.0352616834424778	TRUE	Active_Promoter	0.944518794419467
Cdk17	chr10	93160874	93267070	0.313	0.313	0.313	1.281672	3.96264702244426e-78	-0.059005949539794	TRUE	Active_Promoter	0.944132920473188
Peli2	chr14	48120822	48281574	0.313	0.31	0.316	2.055027	5.8819597257585e-19	-0.0227677536338443	TRUE	Active_Promoter	0.944132920473188
Srsf3	chr17	29032627	29043372	0.313	0.32	0.306	0.395609	0.00209520055856807	-0.0353968930488266	TRUE	Active_Promoter	0.944132920473188
5730409E04Rik	chr4	126609817	126614370	0.313	0.305	0.321	0.958568	0.134446193369245	-0.0390846404844262	FALSE	Other	0.944132920473188
Cpeb2	chr5	43233169	43289723	0.313	0.312	0.314	1.108872	2.15842984821109e-30	-0.057355142843372	TRUE	Active_Promoter	0.944132920473188
Zfp644	chr5	106616738	106697286	0.313	0.308	0.318	0.80343	1.81336402890741e-25	-0.0438189203057929	TRUE	Active_Promoter	0.944132920473188
Pcf11	chr7	92643542	92669933	0.313	0.314	0.312	0.523768	2.4170717480043e-09	-0.0494693092969245	TRUE	Active_Promoter	0.944132920473188
Mybph	chr1	134193447	134201231	0.3125	0.319	0.306	2.546812	0.13555893806738	-0.0311186063772524	FALSE	Other	0.943744522603645
Fyn	chr10	39368854	39565380	0.3125	0.31	0.315	2.261238	2.57594065188112e-17	-0.0213592076721961	TRUE	Active_Promoter	0.943744522603645
Scgb3a1	chr11	49663609	49665117	0.3125	0.295	0.33	1.481592	0.704698219533406	-0.0204172142344615	FALSE	Other	0.943744522603645
Pfn1	chr11	70651849	70654643	0.3125	0.323	0.302	0.968792	0.0755825940415449	-0.0480597239831032	FALSE	Other	0.943744522603645
Etv1	chr12	38779379	38870483	0.3125	0.322	0.303	1.800051	0.929883565137679	-0.000728114747893971	FALSE	Active_Promoter	0.943744522603645
Sptb	chr12	76580487	76710546	0.3125	0.305	0.32	1.975176	6.96451654754967e-33	-0.0354531380517693	TRUE	Active_Promoter	0.943744522603645
Ccdc85c	chr12	108203601	108275424	0.3125	0.313	0.312	3.184636	0.00123780786207065	-0.0159843384689087	TRUE	Active_Promoter	0.943744522603645
Pard6g	chr18	80046889	80119638	0.3125	0.307	0.318	2.51565	4.74610007962735e-06	-0.0184569218639118	TRUE	Active_Promoter	0.943744522603645
1700020A23Rik	chr2	130405258	130406073	0.3125	0.394	0.231	1.620938	0.510842356492368	-0.0668300156791205	FALSE	Other	0.943744522603645
Klhdc8a	chr1	132298625	132307356	0.312	0.296	0.328	3.842852	9.34338262739558e-06	-0.0640062587159784	TRUE	Active_Promoter	0.943353586531255
Wac	chr18	7868831	7929027	0.312	0.311	0.313	0.546402	6.64100203962511e-10	-0.035070087312966	TRUE	Active_Promoter	0.943353586531255
Rab2a	chr4	8535643	8607777	0.312	0.312	0.312	0.518517	2.19564133935563e-23	-0.0496340642826326	TRUE	Active_Promoter	0.943353586531255
Sel1l3	chr5	53107082	53213926	0.312	0.315	0.309	1.697033	3.03586674016188e-08	-0.0181813132934792	TRUE	Active_Promoter	0.943353586531255
Cdip1	chr16	4750347	4790291	0.3115	0.305	0.318	0.70071	6.60939538814889e-10	-0.0481093283688744	TRUE	Active_Promoter	0.942960097926816
