loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category	distance_category	direction_label	anchor1_H3K27ac_overlap	anchor1_H3K27me3_overlap	anchor1_H3K4me1_overlap	anchor1_H3K4me3_overlap	anchor2_H3K27ac_overlap	anchor2_H3K27me3_overlap	anchor2_H3K4me1_overlap	anchor2_H3K4me3_overlap	has_H3K27ac	has_H3K27me3	has_H3K4me1	has_H3K4me3	anchor1_distance_to_tss	anchor2_distance_to_tss	anchor1_type	anchor2_type
loop_1720	chr7	90280000	90285000	chr7	90405000	90410000	-0.571639821742711	5.91511177960338	0.0119934694950731	5.055568134002e-4	TRUE	5	1	125000	Other-Other	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	14567	16576	CTCF_Site	Other
loop_1844	chr8	57795000	57800000	chr8	57960000	57965000	-0.614637350000508	3.95026925554606	0.0133038001430177	6.192459526029e-4	TRUE	5	1	165000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	141967	306967	Active_Enhancer	Active_Enhancer
loop_2207	chr8	86030000	86040000	chr8	86530000	86540000	-0.353707683412625	4.41155736255512	0.0060858628107524	4.424972201694e-4	TRUE	10	2	500000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	189040	40685	Active_Enhancer	Active_Enhancer
loop_18710	chr8	98860000	98870000	chr8	99410000	99420000	-0.499289638027787	4.44679801329712	1.33523178893e-4	2.08174953846932e-6	TRUE	10	3	550000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	141885	0	Active_Enhancer	Active_Promoter
loop_7955	chr8	57540000	57550000	chr8	57960000	57970000	-0.676079610913446	3.64902466777887	1.395794781755e-4	2.22641355697143e-6	TRUE	10	2	420000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	28092	306967	Active_Enhancer	Active_Enhancer
loop_7987	chr8	27670000	27680000	chr8	30920000	30930000	-0.511863483899756	3.7322030291973	8.478707314906e-4	2.76854219941496e-5	TRUE	10	3	3250000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	222899	159470	Poised_Enhancer	Poised_Enhancer
loop_1882	chr8	19705000	19710000	chr8	20595000	20600000	0.409196285067122	4.94332962048529	0.0231948575343385	0.001434361115459	TRUE	5	1	890000	Active_Enhancer-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	19575	14918	Other	Polycomb
loop_1955	chr9	91405000	91410000	chr9	91545000	91550000	-0.412725005993494	5.80222688477792	0.0061657611348622	1.855008772083e-4	TRUE	5	1	140000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	39189	179189	Active_Enhancer	Active_Enhancer
loop_1965	chr9	29790000	29795000	chr9	29960000	29965000	0.374205075883309	5.29820134869229	0.0090279570325212	3.284226216039e-4	TRUE	5	1	170000	Promoter-Active_Enhancer	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	168140	0	Polycomb	Active_Promoter
loop_1986	chr9	118290000	118295000	chr9	118475000	118480000	-0.427661869333732	5.34887692582907	0.0166122285567147	8.689388990918e-4	TRUE	5	1	185000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	134835	0	Poised_Enhancer	Bivalent_Promoter
loop_2010	chr9	88480000	88485000	chr9	88715000	88720000	-0.381392022376958	5.15412876575335	0.0130231788240529	5.880781450968e-4	TRUE	5	1	235000	Promoter-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	295	Active_Promoter	Active_Promoter
loop_8889	chr9	79030000	79040000	chr9	79290000	79300000	-0.481854557237322	4.82707811785901	1.306749303275e-4	1.99776979026739e-6	TRUE	10	2	260000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	414453	219301	Active_Enhancer	Active_Enhancer
loop_2084	chr11	26385000	26390000	chr11	26435000	26440000	-0.484434612867771	6.40173745421822	7.967080440606e-4	6.31826173809397e-6	TRUE	5	1	50000	Active_Enhancer-Other	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	48864	CTCF_Site	Active_Enhancer
loop_2107	chr11	93695000	93700000	chr11	93815000	93820000	-0.362250056899823	5.13047149189264	0.0208137016283425	0.0012350250048627	TRUE	5	1	120000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	185765	65765	Active_Enhancer	Poised_Enhancer
loop_2108	chr11	93485000	93490000	chr11	93640000	93645000	-0.491873905022398	5.10948778757427	0.004789085760411	1.260167147498e-4	TRUE	5	1	155000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	386971	240765	Active_Enhancer	Active_Enhancer
loop_2134	chr11	30090000	30095000	chr11	30220000	30225000	-0.440902541707972	5.25662187241799	0.0118671348522153	4.967361974294e-4	TRUE	5	1	130000	Poised_Enhancer-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	63966	43168	CTCF_Site	Poised_Enhancer
loop_2207	chr13	98260000	98265000	chr13	98315000	98320000	-0.35344100089504	5.65325074856495	0.026223895657889	0.0017398013302114	TRUE	5	1	55000	Promoter-Other	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Active_Promoter
loop_10324	chr13	83520000	83530000	chr13	84750000	84760000	-0.454853910788424	3.62289611212582	0.0030749859243435	1.686014586574e-4	TRUE	10	2	1230000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	15965	429407	Active_Enhancer	Active_Enhancer
loop_10216	chr13	83520000	83530000	chr13	83650000	83660000	-0.51177362507795	4.74922194608247	4.69297804567962e-5	4.4582461992803e-7	TRUE	10	2	130000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	15965	61380	Active_Enhancer	Active_Enhancer
loop_2243	chr13	9680000	9685000	chr13	9845000	9850000	0.603657576505031	4.43931317251879	0.002407982251765	4.06047399910365e-5	TRUE	5	1	165000	Active_Enhancer-Poised_Enhancer	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	80329	79669	Active_Enhancer	Poised_Enhancer
loop_2308	chr12	31710000	31715000	chr12	31820000	31825000	-0.479423629127426	5.54714572404457	0.0034435214634492	7.23863370695043e-5	TRUE	5	1	110000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	106052	Active_Promoter	Poised_Enhancer
loop_11180	chr15	44830000	44840000	chr15	48790000	48800000	-0.527071564812169	3.16336281960009	0.0029717674829817	1.608525612695e-4	TRUE	10	2	3960000	Promoter-Poised_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	41418	0	Poised_Enhancer	Active_Promoter
loop_2432	chr16	67610000	67615000	chr16	67845000	67850000	-0.426407329428652	4.78970802962846	0.0271576972621035	0.0018334692735064	TRUE	5	1	235000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	5907	224091	Active_Enhancer	Active_Enhancer
loop_11631	chr16	49270000	49280000	chr16	50300000	50310000	-0.535767264392674	3.54471268618377	7.343824111495e-4	2.30711335422101e-5	TRUE	10	3	1030000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	212513	122389	CTCF_Site	Poised_Enhancer
loop_11629	chr16	82660000	82670000	chr16	83410000	83420000	-0.447037141542841	4.32158747451575	9.505000050692e-4	3.2338503177064e-5	TRUE	10	2	750000	Poised_Enhancer-Other	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	1459302	951142	Poised_Enhancer	Other
loop_2824	chr17	88330000	88340000	chr17	88500000	88510000	-0.398789845490994	5.36608906213507	1.620660208252e-4	2.74263370343263e-6	TRUE	10	2	170000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	100710	20117	Active_Enhancer	Active_Enhancer
loop_2833	chr17	42310000	42320000	chr17	42450000	42460000	-0.429871889624772	5.19049378758806	7.74277804085203e-5	9.18285102259611e-7	TRUE	10	2	140000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	134052	Active_Promoter	Poised_Enhancer
loop_2490	chr17	5440000	5445000	chr17	5885000	5890000	-0.688339953467639	5.08801850986718	0.016230532390915	8.330987318882e-4	TRUE	5	1	445000	Promoter-Poised_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	0	43670	CTCF_Site	Poised_Enhancer
loop_2524	chr1	135750000	135755000	chr1	135785000	135790000	0.382641463407192	6.34519344355657	0.004597824725245	1.161349202404e-4	TRUE	5	1	35000	Other-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	11118	1934	CTCF_Site	CTCF_Site
loop_2573	chr1	80965000	80970000	chr1	81075000	81080000	-0.505405314812313	4.98640465787217	0.0287498320047992	0.0020272932366858	TRUE	5	1	110000	Promoter-Active_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	106949	0	Poised_Enhancer	Active_Promoter
loop_22500	chr1	182550000	182560000	chr1	182650000	182660000	0.333895372721255	4.89269948002987	0.0031581680320535	1.770972713534e-4	TRUE	10	2	100000	Other-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	5006	84992	CTCF_Site	CTCF_Site
loop_19480	chr1	150780000	150790000	chr1	151010000	151020000	-0.360856400490715	4.99786086711889	7.204604398812e-4	2.22517606697165e-5	TRUE	10	2	230000	Other-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	203434	16564	Other	CTCF_Site
loop_2619	chr1	48535000	48540000	chr1	49105000	49110000	-0.618777302365277	4.23508088635074	0.0067196575004867	2.125950240101e-4	TRUE	5	1	570000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	704615	134615	Other	Poised_Enhancer
loop_621	chr18	31010000	31020000	chr18	31310000	31320000	-0.426098600223582	4.36554494768775	0.0019012489101667	8.54352307193172e-5	TRUE	10	2	300000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	297289	0	Active_Enhancer	Active_Promoter
loop_4416	chr18	30960000	30970000	chr18	31440000	31450000	-0.445959354074573	4.30958016548358	8.197874651893e-4	2.65510874860275e-5	TRUE	10	2	480000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	347289	0	Poised_Enhancer	Active_Promoter
loop_12404	chr18	57400000	57425000	chr18	58475000	58500000	-0.302946727000836	4.45819498320034	0.0016140558077295	7.66971291084479e-5	TRUE	25	3	1075000	Other-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	56256	CTCF_Site	Polycomb
loop_13250	chr18	77790000	77800000	chr18	78130000	78140000	-0.303911684470155	4.29368444965048	0.0097761483798808	8.323738287397e-4	TRUE	10	2	340000	Poised_Enhancer-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0	2118	Repressed_Promoter	Poised_Enhancer
loop_2742	chr2	58135000	58140000	chr2	58175000	58180000	-0.302543432546916	6.38723926701902	0.0122609754273034	5.311446749328e-4	TRUE	5	1	40000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	24000	10998	Active_Enhancer	Active_Enhancer
loop_2760	chr2	138475000	138480000	chr2	138585000	138590000	-0.49703932814721	5.11679857579985	0.0113917233825537	4.659814681576e-4	TRUE	5	1	110000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	218434	229928	Active_Enhancer	Poised_Enhancer
loop_19717	chr2	138790000	138800000	chr2	139270000	139280000	-0.453986813969425	4.61420083961272	7.489451877104e-4	2.3594817905512e-5	TRUE	10	2	480000	Active_Enhancer-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	19928	213912	Active_Enhancer	Active_Enhancer
loop_14358	chr2	165390000	165400000	chr2	165480000	165490000	0.352591526415697	5.99723761866292	9.41534420221487e-5	1.223555137679e-6	TRUE	10	2	90000	Poised_Enhancer-Other	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	404	3323	CTCF_Site	Poised_Enhancer
loop_19716	chr2	6870000	6880000	chr2	7000000	7010000	-0.352345497635602	4.88829676066181	0.0014566921028054	6.03907471279322e-5	TRUE	10	2	130000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	547332	499562	Active_Enhancer	Active_Enhancer
loop_2797	chr2	138585000	138590000	chr2	139275000	139280000	-0.959745981857733	4.24770175667044	0.0016863693998006	2.34452424619153e-5	TRUE	5	1	690000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	229928	213912	Poised_Enhancer	Active_Enhancer
loop_3189	chr2	139270000	139280000	chr2	139580000	139590000	-0.715769569998683	3.48342682989857	4.995099625223e-4	1.33529306877874e-5	TRUE	10	3	310000	Active_Enhancer-Poised_Enhancer	down_in_mutant	moderate_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	213912	86086	Active_Enhancer	Poised_Enhancer
loop_2816	chr2	118260000	118265000	chr2	118430000	118435000	-0.302499319263223	5.6613352779188	0.0210532143045522	0.0012580217849075	TRUE	5	1	170000	Other-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	14429	41381	CTCF_Site	CTCF_Site
loop_22112	chr2	73960000	73970000	chr2	74670000	74680000	0.398883149355024	4.15614755231913	0.0032089158864276	1.82054082634e-4	TRUE	10	2	710000	Other-Other	up_in_mutant	weak_differential	500kb-1Mb	Gained in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	48673	0	CTCF_Site	Repressed_Promoter
loop_2926	chr3	123690000	123695000	chr3	124065000	124070000	-0.363489173848245	5.18073670473948	0.0251054111008995	0.0016214492463406	TRUE	5	1	375000	Promoter-Active_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	250854	Active_Promoter	Active_Enhancer
loop_2945	chr3	80095000	80100000	chr3	80800000	80805000	-0.46414556533356	4.47314474448124	0.0161368932613151	8.264975360733e-4	TRUE	5	1	705000	Promoter-Poised_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	210466	0	Poised_Enhancer	Active_Promoter
loop_3005	chr4	144890000	144895000	chr4	145040000	145045000	0.3588138934346	5.54580688721284	0.0122429145067475	5.232526885123e-4	TRUE	5	1	150000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0	147172	Repressed_Promoter	Other
loop_15947	chr4	81560000	81570000	chr4	82400000	82410000	-0.569680714409841	4.16240940490322	1.812379486588e-4	3.15136047075721e-6	TRUE	10	2	840000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	117184	98015	Active_Enhancer	Active_Enhancer
loop_3034	chr4	33395000	33400000	chr4	33520000	33525000	-0.468349214128843	4.83267932494054	0.0239053150981243	0.0014969071738676	TRUE	5	1	125000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	38080	81918	Poised_Enhancer	Active_Enhancer
loop_3050	chr4	117705000	117710000	chr4	118290000	118295000	-0.637165764659236	4.03917359838936	0.004789085760411	1.262388305213e-4	TRUE	5	2	585000	Other-Other	down_in_mutant	moderate_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	22726	0	CTCF_Site	CTCF_Site
loop_3162	chr5	86165000	86170000	chr5	86815000	86820000	-0.49179923556903	4.35128993734484	0.0132915675900754	6.130719073104e-4	TRUE	5	1	650000	Poised_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	2802	69184	Poised_Enhancer	Poised_Enhancer
loop_14988	chr5	41875000	41900000	chr5	43625000	43650000	-0.364018910309957	4.34433746303702	0.0014518412338507	6.49833830035171e-5	TRUE	25	3	1750000	Promoter-Other	down_in_mutant	weak_differential	>1Mb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0	12345	CTCF_Site	CTCF_Site
loop_17280	chr6	51170000	51180000	chr6	52310000	52320000	-0.866346995338293	4.01507337320884	9.11944669701854e-6	4.06974247260018e-8	TRUE	10	2	1140000	Poised_Enhancer-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	89909	0	Polycomb	Repressed_Promoter
loop_3243	chr6	19580000	19585000	chr6	20595000	20600000	-0.593720340707453	3.82684528047759	0.017416485814602	9.327147057869e-4	TRUE	5	1	1015000	Active_Enhancer-Poised_Enhancer	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	24657	615502	Active_Enhancer	Poised_Enhancer
loop_3244	chr6	106800000	106805000	chr6	107710000	107715000	-0.441273377578629	4.50518019903409	0.0250220643515027	0.0016113641707841	TRUE	5	2	910000	Promoter-Other	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	TRUE	0	180231	Active_Promoter	CTCF_Site
loop_3247	chr6	19580000	19585000	chr6	20500000	20505000	-0.518124344638804	3.7125588417695	0.0287498320047992	0.0020129957275634	TRUE	5	1	920000	Active_Enhancer-Active_Enhancer	down_in_mutant	moderate_differential	500kb-1Mb	Lost in BAP1-KO	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	24657	710502	Active_Enhancer	Active_Enhancer
loop_17332	chr6	42610000	42620000	chr6	43290000	43300000	-0.384812844216208	3.40521829106388	0.0149873355543256	0.001500587768032	TRUE	10	2	680000	Active_Enhancer-Other	down_in_mutant	weak_differential	500kb-1Mb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	12307	9553	CTCF_Site	Active_Enhancer
loop_3263	chr7	38180000	38185000	chr7	38225000	38230000	-0.365227924008328	5.76046952189629	0.0168046007960576	8.868627602857e-4	TRUE	5	1	45000	Promoter-Promoter	down_in_mutant	weak_differential	<100kb	Lost in BAP1-KO	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	0	0	Active_Promoter	Other
loop_3768	chr7	111040000	111050000	chr7	111240000	111250000	-0.453466896818812	4.26042251173042	5.410499886787e-4	1.5037135157251e-5	TRUE	10	2	200000	Other-Other	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	11048	117315	CTCF_Site	CTCF_Site
loop_3357	chr10	59620000	59625000	chr10	59815000	59820000	-0.378789667339191	4.8106287210812	0.0287498320047992	0.0020208041006683	TRUE	5	1	195000	Active_Enhancer-Poised_Enhancer	down_in_mutant	weak_differential	100-500kb	Lost in BAP1-KO	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	3307	14745	Poised_Enhancer	Active_Enhancer
loop_3398	chr10	13085000	13090000	chr10	14390000	14395000	-0.516277471406927	4.06386555900878	0.0206478738780949	0.0012187375188642	TRUE	5	1	1305000	Other-Other	down_in_mutant	moderate_differential	>1Mb	Lost in BAP1-KO	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	24495	150658	Active_Enhancer	CTCF_Site
loop_3456	chr14	70780000	70785000	chr14	70890000	70895000	0.689208253393807	3.81175429263029	0.0135165551198552	6.4192737584e-4	TRUE	5	1	110000	Poised_Enhancer-Other	up_in_mutant	moderate_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	6727	0	Polycomb	Repressed_Promoter
loop_21700	chr14	24060000	24070000	chr14	24270000	24280000	0.356141088902321	3.95066276867591	0.0087001841420762	7.165581142112e-4	TRUE	10	2	210000	Other-Other	up_in_mutant	weak_differential	100-500kb	Gained in BAP1-KO	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	18876	13213	Polycomb	CTCF_Site
loop_3462	chr9	63995000	64000000	chr9	64085000	64090000	0.343872786343041	5.7296169004987	0.0127557821097193	5.69619232238e-4	TRUE	5	1	90000	Poised_Enhancer-Poised_Enhancer	up_in_mutant	weak_differential	<100kb	Gained in BAP1-KO	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	22058	4238	Poised_Enhancer	Polycomb
