loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap	anchor_status
loop_10860	chr19	11770000	11775000	chr19	12010000	12015000	chr19:11770000-11775000_chr19:12010000-12015000	TRUE	-0.34106644633425	5.28329794896266	15.3179154481149	0.0011640787892631	0.0201273699889714	TRUE	TRUE	weak_differential	down_in_mutant	NA	5000	5	1	FALSE	chr19	11770000	11775000	11772500	5000	chr19	12010000	12015000	12012500	5000	240000	100-500kb	TRUE	24325	0	12513	21739	94063	258675	FALSE	TRUE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_11193	chr2	93475000	93480000	chr2	93820000	93825000	chr2:93475000-93480000_chr2:93820000-93825000	FALSE	-0.409502853781457	5.996882669213	15.634848136835	0.0010677957620413	0.0190865838896892	TRUE	TRUE	weak_differential	down_in_mutant	NA	5000	5	1	FALSE	chr2	93475000	93480000	93477500	5000	chr2	93820000	93825000	93822500	5000	345000	100-500kb	TRUE	3871	11859	4580	0	12521	14043	FALSE	TRUE	Poised_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_14438	chr2	71540000	71550000	chr2	73270000	73280000	chr2:71540000-71550000_chr2:73270000-73280000	TRUE	-0.619192147317801	3.79423553843088	35.085809048742	8.58913129892264e-6	3.597607108867e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	3	TRUE	chr2	71540000	71550000	71545000	10000	chr2	73270000	73280000	73275000	10000	1730000	>1Mb	TRUE	4326	0	14910	0	13392	381373	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_11566	chr2	64965000	64970000	chr2	65120000	65125000	chr2:64965000-64970000_chr2:65120000-65125000	TRUE	0.318548175924021	5.89908679423254	17.6949151016436	6.225744221702e-4	0.0133275395946023	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	64965000	64970000	64967500	5000	chr2	65120000	65125000	65122500	5000	155000	100-500kb	TRUE	15915	52781	15915	97217	50915	50915	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_12261	chr4	46550000	46555000	chr4	46600000	46605000	chr4:46550000-46555000_chr4:46600000-46605000	TRUE	-0.328830692479268	6.13224132075294	24.2502848251661	1.375477713813e-4	0.0050231639987019	TRUE	TRUE	weak_differential	down_in_mutant	NA	5000	5	1	FALSE	chr4	46550000	46555000	46552500	5000	chr4	46600000	46605000	46602500	5000	50000	<100kb	TRUE	22548	13858	2649	0	74735	107684	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_12283	chr4	125160000	125165000	chr4	125960000	125965000	chr4:125160000-125165000_chr4:125960000-125965000	FALSE	-0.345955437382909	5.54178897092224	18.3540233697506	5.277646201642e-4	0.0122609754273034	TRUE	TRUE	weak_differential	down_in_mutant	NA	5000	5	1	FALSE	chr4	125160000	125165000	125162500	5000	chr4	125960000	125965000	125962500	5000	800000	500kb-1Mb	TRUE	10334	32159	21551	37582	230738	72395	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_15919	chr4	117830000	117840000	chr4	118290000	118300000	chr4:117830000-117840000_chr4:118290000-118300000	TRUE	-0.367102596920357	4.30836597332542	18.3108856646552	3.666073069464e-4	0.0053152188153824	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	2	TRUE	chr4	117830000	117840000	117835000	10000	chr4	118290000	118300000	118295000	10000	460000	100-500kb	TRUE	4979	0	7218	0	14664	19268	TRUE	TRUE	Active_Promoter	TRUE	FALSE	TRUE	Other	FALSE	Active_Promoter-Other	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_13399	chr6	124640000	124645000	chr6	124735000	124740000	chr6:124640000-124645000_chr6:124735000-124740000	TRUE	-0.390302664834483	5.86968604287458	19.2778986333525	4.209961149938e-4	0.0105731175137132	TRUE	TRUE	weak_differential	down_in_mutant	NA	5000	5	1	FALSE	chr6	124640000	124645000	124642500	5000	chr6	124735000	124740000	124737500	5000	95000	<100kb	TRUE	13785	3914	5211	0	317677	15170	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17068	chr6	51200000	51210000	chr6	52220000	52230000	chr6:51200000-51210000_chr6:52220000-52230000	FALSE	-0.501580663693141	5.15936225879337	53.2172139771812	4.71415345739185e-7	4.89406977282993e-5	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	2	TRUE	chr6	51200000	51210000	51205000	10000	chr6	52220000	52230000	52225000	10000	1020000	>1Mb	TRUE	15212	59909	5305	0	387166	15404	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_13540	chr6	125620000	125625000	chr6	126165000	126170000	chr6:125620000-125625000_chr6:126165000-126170000	FALSE	-0.530984267119101	4.00791488079701	17.7494035169318	6.140850157264e-4	0.0132915675900754	TRUE	TRUE	moderate_differential	down_in_mutant	NA	5000	5	1	FALSE	chr6	125620000	125625000	125622500	5000	chr6	126165000	126170000	126167500	5000	545000	500kb-1Mb	TRUE	11665	65418	6603	0	243634	18205	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_14054	chr7	118125000	118130000	chr7	118295000	118300000	chr7:118125000-118130000_chr7:118295000-118300000	TRUE	-0.452189491326305	5.27476478111146	20.284325620834	3.314264912602e-4	0.0090710976649029	TRUE	TRUE	weak_differential	down_in_mutant	NA	5000	5	1	FALSE	chr7	118125000	118130000	118127500	5000	chr7	118295000	118300000	118297500	5000	170000	100-500kb	TRUE	16236	0	19292	51134	54208	67745	FALSE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_17997	chr7	52030000	52040000	chr7	55710000	55720000	chr7:52030000-52040000_chr7:55710000-55720000	FALSE	-0.643148296902054	3.62835601374237	32.8934590861689	1.3025678697747e-5	4.929718399455e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	2	TRUE	chr7	52030000	52040000	52035000	10000	chr7	55710000	55720000	55715000	10000	3680000	>1Mb	TRUE	949	14271	10660	48177	100503036	233274	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_14373	chr10	64085000	64090000	chr10	64130000	64135000	chr10:64085000-64090000_chr10:64130000-64135000	TRUE	-0.372156783496988	5.93425044073691	23.5385149282777	1.599653732731e-4	0.0055777320879021	TRUE	TRUE	weak_differential	down_in_mutant	NA	5000	5	1	FALSE	chr10	64085000	64090000	64087500	5000	chr10	64130000	64135000	64132500	5000	45000	<100kb	TRUE	8757	276	8757	39722	216028	216028	TRUE	FALSE	Active_Promoter	TRUE	FALSE	TRUE	Poised_Enhancer	FALSE	Active_Promoter-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_14620	chr10	44325000	44330000	chr10	45000000	45005000	chr10:44325000-44330000_chr10:45000000-45005000	FALSE	0.55594291395587	4.82991235195767	29.6348193387652	4.76646410935383e-5	0.002670110829109	TRUE	TRUE	moderate_differential	up_in_mutant	NA	5000	5	3	TRUE	chr10	44325000	44330000	44327500	5000	chr10	45000000	45005000	45002500	5000	675000	500kb-1Mb	TRUE	769	29675	7032	62202	100316688	19072	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_15224	chr3	135280000	135290000	chr3	135730000	135740000	chr3:135280000-135290000_chr3:135730000-135740000	FALSE	-0.365934975382885	4.44680247297002	25.5045777472652	6.13205704021986e-5	0.0014748216252312	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	3	TRUE	chr3	135280000	135290000	135285000	10000	chr3	135730000	135740000	135735000	10000	450000	100-500kb	TRUE	20316	0	6500	38452	69772	18033	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17230	chr6	49210000	49220000	chr6	51170000	51180000	chr6:49210000-49220000_chr6:51170000-51180000	FALSE	-0.786555893339439	3.86989791911585	79.779282138155	2.04741244048841e-8	5.94064594270944e-6	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	3	TRUE	chr6	49210000	49220000	49215000	10000	chr6	51170000	51180000	51175000	10000	1960000	>1Mb	TRUE	4591	0	15212	89909	140488	387166	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_12848	chr1	51640000	51650000	chr1	52090000	52100000	chr1:51640000-51650000_chr1:52090000-52100000	FALSE	-0.368964292579708	5.05292990253647	34.0938670632982	1.03472602829819e-5	4.094041865812e-4	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	2	TRUE	chr1	51640000	51650000	51645000	10000	chr1	52090000	52100000	52095000	10000	450000	100-500kb	TRUE	469	43281	8061	12738	100045066	20846	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17398	chr12	52010000	52015000	chr12	52635000	52640000	chr12:52010000-52015000_chr12:52635000-52640000	FALSE	-0.393832081727221	5.07740948120603	14.0025015464876	0.0016830590332035	0.0256698622010734	TRUE	TRUE	weak_differential	down_in_mutant	NA	5000	5	1	FALSE	chr12	52010000	52015000	52012500	5000	chr12	52635000	52640000	52637500	5000	625000	500kb-1Mb	TRUE	14321	3498	21836	32677	328092	73278	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17676	chr5	111270000	111275000	chr5	111340000	111345000	chr5:111270000-111275000_chr5:111340000-111345000	TRUE	0.37486189366884	5.49250713336444	19.7075734463153	3.79793528828e-4	0.00991211500056	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr5	111270000	111275000	111272500	5000	chr5	111340000	111345000	111342500	5000	70000	<100kb	TRUE	16681	55762	16681	9236	56305	56305	TRUE	TRUE	Active_Enhancer	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Active_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_55	chr8	48220000	48230000	chr8	49820000	49830000	chr8:48220000-48230000_chr8:49820000-49830000	FALSE	-0.428342941993396	3.17557930401806	15.2401701061624	8.813633909767e-4	0.01019265010965	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr8	48220000	48230000	48225000	10000	chr8	49820000	49830000	49825000	10000	1600000	>1Mb	TRUE	14198	120907	177	538111	320685	100039954	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_412	chr16	72690000	72700000	chr16	72970000	72980000	chr16:72690000-72700000_chr16:72970000-72980000	FALSE	-0.424274135686191	5.47552270756355	54.0599318400422	4.1966093344267e-7	4.50131101690735e-5	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr16	72690000	72700000	72695000	10000	chr16	72970000	72980000	72975000	10000	280000	100-500kb	TRUE	7473	381693	7473	661693	19876	19876	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Other	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_575	chr1	51670000	51680000	chr1	52110000	52120000	chr1:51670000-51680000_chr1:52110000-52120000	TRUE	-0.321714791828537	4.50691824852254	18.208784986441	3.769837614092e-4	0.005417077135374	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr1	51670000	51680000	51675000	10000	chr1	52110000	52120000	52115000	10000	440000	100-500kb	TRUE	469	73281	8061	32738	100045066	20846	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Active_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_720	chr2	109670000	109680000	chr2	109880000	109890000	chr2:109670000-109680000_chr2:109880000-109890000	FALSE	-0.401518608132599	4.33052790914137	22.2912966770564	1.309157653131e-4	0.0025684532071766	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	2	TRUE	chr2	109670000	109680000	109675000	10000	chr2	109880000	109890000	109885000	10000	210000	100-500kb	TRUE	3614	0	9471	852	12064	22343	TRUE	TRUE	Bivalent_Promoter	FALSE	FALSE	TRUE	Other	FALSE	Bivalent_Promoter-Other	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	shared
loop_16584	chr10	29525000	29550000	chr10	31300000	31325000	chr10:29525000-29550000_chr10:31300000-31325000	FALSE	-0.306188383743301	3.45269793892604	20.5521401932947	4.914861930125e-4	0.0055205591217341	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr10	29525000	29550000	29537500	25000	chr10	31300000	31325000	31312500	25000	1775000	>1Mb	TRUE	21711	0	20270	0	72780	69692	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	shared
loop_1282	chr8	15220000	15230000	chr8	17530000	17540000	chr8:15220000-15230000_chr8:17530000-17540000	FALSE	-0.397050921440823	3.31334706249209	13.3091993596685	0.0015997733171517	0.015694005077494	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr8	15220000	15230000	15225000	10000	chr8	17530000	17540000	17535000	10000	2310000	>1Mb	TRUE	6432	162346	24338	0	17930	94109	FALSE	FALSE	Other	FALSE	TRUE	TRUE	Bivalent_Promoter	FALSE	Bivalent_Promoter-Other	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	shared
loop_1371	chr9	32410000	32420000	chr9	32550000	32560000	chr9:32410000-32420000_chr9:32550000-32560000	TRUE	0.396828173413121	5.07274593686092	36.094289905384	7.1325320505309e-6	3.18071522105e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	1	FALSE	chr9	32410000	32420000	32415000	10000	chr9	32550000	32560000	32555000	10000	140000	100-500kb	TRUE	16732	37506	4757	7138	56379	14247	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_16947	chr11	30675000	30700000	chr11	31600000	31625000	chr11:30675000-30700000_chr11:31600000-31625000	FALSE	-0.30246535612463	3.90210742416023	15.9408492295967	0.0013851014174004	0.0111014926177343	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr11	30675000	30700000	30687500	25000	chr11	31600000	31625000	31612500	25000	925000	500kb-1Mb	TRUE	22928	25412	20205	46884	75572	69556	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_1516	chr12	89480000	89490000	chr12	91790000	91800000	chr12:89480000-89490000_chr12:91790000-91800000	TRUE	-0.438883832105783	2.92676253218688	12.8541960379793	0.0018515428857937	0.0173587898058348	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr12	89480000	89490000	89485000	10000	chr12	91790000	91800000	91795000	10000	2310000	>1Mb	TRUE	6594	757123	2789	3563	18191	108800	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_17209	chr16	42900000	42925000	chr16	43575000	43600000	chr16:42900000-42925000_chr16:43575000-43600000	FALSE	-0.420278706755833	5.15985373272289	87.838438060487	2.43933077807896e-7	5.12963600116026e-5	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr16	42900000	42925000	42912500	25000	chr16	43575000	43600000	43587500	25000	675000	500kb-1Mb	TRUE	950	0	535	40654	100503040	100124467	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_1582	chr16	43130000	43140000	chr16	43500000	43510000	chr16:43130000-43140000_chr16:43500000-43510000	FALSE	-0.351872046257154	4.15888237679427	11.2142346567744	0.0031986556278221	0.0248769670683402	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr16	43130000	43140000	43135000	10000	chr16	43500000	43510000	43505000	10000	370000	100-500kb	TRUE	950	217934	17512	79803	100503040	626693	TRUE	TRUE	Active_Enhancer	FALSE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Enhancer-Active_Enhancer	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	shared
loop_1807	chr2	167270000	167280000	chr2	167600000	167610000	chr2:167270000-167280000_chr2:167600000-167610000	FALSE	-0.304725344255729	4.41057458151129	12.9629038068527	0.0017876156135217	0.0168924077516594	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr2	167270000	167280000	167275000	10000	chr2	167600000	167610000	167605000	10000	330000	100-500kb	TRUE	7166	29395	18321	51495	19223	66589	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_2074	chr6	49220000	49230000	chr6	52320000	52330000	chr6:49220000-49230000_chr6:52320000-52330000	TRUE	-1.25053334219114	2.92163964819699	78.944020661126	2.229314492986e-8	6.1721781847153e-6	TRUE	TRUE	strong_differential	down_in_mutant	NA	10000	10	1	FALSE	chr6	49220000	49230000	49225000	10000	chr6	52320000	52330000	52325000	10000	3100000	>1Mb	TRUE	4591	5042	20625	5167	140488	70593	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_2117	chr7	143440000	143450000	chr7	144270000	144280000	chr7:143440000-143450000_chr7:144270000-144280000	TRUE	-0.887982533764969	2.37716823908787	25.9723851658267	5.51761659709342e-5	0.0013719508045915	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr7	143440000	143450000	143445000	10000	chr7	144270000	144280000	144275000	10000	830000	500kb-1Mb	TRUE	3910	11049	4195	191008	12577	13043	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_2415	chr9	78440000	78450000	chr9	79790000	79800000	chr9:78440000-78450000_chr9:79790000-79800000	TRUE	-0.414092441737457	3.16015726236941	13.0396657213879	0.0017439708987546001	0.016594460605586	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr9	78440000	78450000	78445000	10000	chr9	79790000	79800000	79795000	10000	1350000	>1Mb	TRUE	19626	0	22498	0	68291	74633	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_2429	chr9	28200000	28210000	chr9	29790000	29800000	chr9:28200000-28210000_chr9:29790000-29800000	TRUE	-0.40831576093969	2.76859979650213	10.7308217222351	0.0037821575346126	0.0278185860654381	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr9	28200000	28210000	28205000	10000	chr9	29790000	29800000	29795000	10000	1590000	>1Mb	TRUE	14592	409052	10845	163140	330908	235106	FALSE	TRUE	Polycomb	FALSE	TRUE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_2533	chr11	29260000	29270000	chr11	29880000	29890000	chr11:29260000-29270000_chr11:29880000-29890000	FALSE	-0.44244147825646	3.9279228414128	22.7533413122268	1.169570090547e-4	0.0023633669901125	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr11	29260000	29270000	29265000	10000	chr11	29880000	29890000	29885000	10000	620000	500kb-1Mb	TRUE	8823	12590	8824	54331	216618	216622	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_9688	chr11	30675000	30700000	chr11	31625000	31650000	chr11:30675000-30700000_chr11:31625000-31650000	FALSE	-0.314422943837828	3.77321632366879	19.2359409165309	6.501476267056e-4	0.0066877011041566	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr11	30675000	30700000	30687500	25000	chr11	31625000	31650000	31637500	25000	950000	500kb-1Mb	TRUE	22928	25412	20205	21884	75572	69556	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_2614	chr13	90920000	90930000	chr13	92350000	92360000	chr13:90920000-90930000_chr13:92350000-92360000	TRUE	-0.527652771053765	2.01839243806497	11.3661998390505	0.0030365769046997	0.0240967070501978	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr13	90920000	90930000	90925000	10000	chr13	92350000	92360000	92355000	10000	1430000	>1Mb	TRUE	18200	0	6330	0	66475	17686	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Promoter	TRUE	Active_Promoter-Active_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	shared
loop_2783	chr16	42910000	42920000	chr16	43590000	43600000	chr16:42910000-42920000_chr16:43590000-43600000	TRUE	-0.426628206101119	4.1210376389357	21.8542046715698	1.458292698467e-4	0.0027572331120902	TRUE	TRUE	weak_differential	down_in_mutant	NA	10000	10	1	FALSE	chr16	42910000	42920000	42915000	10000	chr16	43590000	43600000	43595000	10000	680000	500kb-1Mb	TRUE	950	0	535	40654	100503040	100124467	TRUE	TRUE	Active_Promoter	TRUE	TRUE	TRUE	Active_Enhancer	FALSE	Active_Promoter-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	shared
loop_18867	chr1	118300000	118325000	chr1	118750000	118775000	chr1:118300000-118325000_chr1:118750000-118775000	TRUE	-0.354083228206352	3.98508313060455	24.3212042227644	2.339529166315e-4	0.0033025408951208	TRUE	TRUE	weak_differential	down_in_mutant	NA	25000	25	2	TRUE	chr1	118300000	118325000	118312500	25000	chr1	118750000	118775000	118762500	25000	450000	100-500kb	TRUE	19435	0	24092	122054	67949	81879	FALSE	TRUE	Active_Promoter	TRUE	FALSE	FALSE	Polycomb	FALSE	Active_Promoter-Polycomb	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	shared
loop_3233	chr2	73770000	73780000	chr2	74660000	74670000	chr2:73770000-73780000_chr2:74660000-74670000	TRUE	-0.678173305988614	3.84248181549563	45.6510182773708	1.43042109945562e-6	1.054504570777e-4	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	2	TRUE	chr2	73770000	73780000	73775000	10000	chr2	74660000	74670000	74665000	10000	890000	500kb-1Mb	TRUE	2779	0	5327	0	108699	15433	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared
loop_3373	chr3	42070000	42080000	chr3	50900000	50910000	chr3:42070000-42080000_chr3:50900000-50910000	FALSE	-0.737957048030215	1.76368224273559	19.1139296476676	2.952102277222e-4	0.0046045471218544	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr3	42070000	42080000	42075000	10000	chr3	50900000	50910000	50905000	10000	8830000	>1Mb	TRUE	22102	327388	3819	314446	73852	12457	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
loop_3385	chr3	92150000	92160000	chr3	93490000	93500000	chr3:92150000-92160000_chr3:93490000-93500000	FALSE	-0.704609826479253	1.97615322165606	17.6595715559907	4.387135083915e-4	0.006054246415804	TRUE	TRUE	moderate_differential	down_in_mutant	NA	10000	10	1	FALSE	chr3	92150000	92160000	92155000	10000	chr3	93490000	93500000	93495000	10000	1340000	>1Mb	TRUE	20090	7255	7559	20487	69332	20195	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Other	FALSE	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	shared
