loop_id	chr1	start1	end1	chr2	start2	end2	coord_string	shift_status	logFC	logCPM	F	PValue	FDR	significant	exploratory	category	direction	plot_color	resolution	resolution_kb	n_overlaps	is_merged	anchor1_chr	anchor1_start	anchor1_end	anchor1_midpoint	anchor1_size	anchor2_chr	anchor2_start	anchor2_end	anchor2_midpoint	anchor2_size	loop_distance	distance_category	is_intrachromosomal	anchor1_nearest_gene_idx	anchor1_distance_to_tss	anchor2_nearest_gene_idx	anchor2_distance_to_tss	anchor1_nearest_gene	anchor2_nearest_gene	anchor1_H3K27ac_overlap	anchor1_H3K4me1_overlap	anchor1_type	anchor1_is_promoter	anchor2_H3K27ac_overlap	anchor2_H3K4me1_overlap	anchor2_type	anchor2_is_promoter	loop_type	anchor1_H3K27me3_overlap	anchor2_H3K27me3_overlap	anchor1_H3K4me3_overlap	anchor2_H3K4me3_overlap	anchor1_Bivalent_Promoter_overlap	anchor2_Bivalent_Promoter_overlap	anchor_status	anchor1_is_polycomb	anchor2_is_polycomb	polycomb_anchor_count	polycomb_status	is_polycomb_anchored
loop_7927	chr8	48220000	48230000	chr8	48520000	48530000	chr8:48220000-48230000_chr8:48520000-48530000	FALSE	0.538743441407224	4.93662590758015	72.6196129618633	4.34753897429655e-8	9.64642177120388e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr8	48220000	48230000	48225000	10000	chr8	48520000	48530000	48525000	10000	300000	100-500kb	TRUE	14198	120907	11252	313950	320685	23965	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_8593	chr14	21975000	22000000	chr14	22575000	22600000	chr14:21975000-22000000_chr14:22575000-22600000	FALSE	0.373774583985967	4.49400557903626	30.7388153607783	7.76986149875976e-5	0.0016238692095461	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	TRUE	chr14	21975000	22000000	21987500	25000	chr14	22575000	22600000	22587500	25000	600000	500kb-1Mb	TRUE	9154	0	22592	32176	218820	74896	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_8807	chr9	31970000	31980000	chr9	32150000	32160000	chr9:31970000-31980000_chr9:32150000-32160000	FALSE	0.343955596868206	5.90416961388045	33.773644424659	1.09967559353185e-5	4.313320282983e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr9	31970000	31980000	31975000	10000	chr9	32150000	32160000	32155000	10000	180000	100-500kb	TRUE	3586	56537	14593	33863	12023	330914	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_8739	chr9	42780000	42790000	chr9	42940000	42950000	chr9:42780000-42790000_chr9:42940000-42950000	FALSE	0.572901318228105	5.32097855113629	89.9487835664175	7.68053509483076e-9	3.02875082049036e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr9	42780000	42790000	42785000	10000	chr9	42940000	42950000	42945000	10000	160000	100-500kb	TRUE	3004	154492	3004	0	110637	110637	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_9513	chr11	31240000	31250000	chr11	31610000	31620000	chr11:31240000-31250000_chr11:31610000-31620000	FALSE	0.329028768173061	6.08513450317752	35.5244577995498	7.9187035286103e-6	3.403236496112e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr11	31240000	31250000	31245000	10000	chr11	31610000	31620000	31615000	10000	370000	100-500kb	TRUE	8072	120073	20205	51884	20856	69556	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_9637	chr11	85840000	85850000	chr11	85970000	85980000	chr11:85840000-85850000_chr11:85970000-85980000	FALSE	0.379193975557341	5.53151167657569	45.3844815257268	1.49092936523931e-6	1.061091616166e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr11	85840000	85850000	85845000	10000	chr11	85970000	85980000	85975000	10000	130000	100-500kb	TRUE	8545	7448	8547	83577	21385	21387	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_10626	chr12	104950000	104960000	chr12	105020000	105030000	chr12:104950000-104960000_chr12:105020000-105030000	FALSE	0.41856479134829	5.57524065520965	57.3138897460625	2.71173262928978e-7	3.3019360031751e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr12	104950000	104960000	104955000	10000	chr12	105020000	105030000	105025000	10000	70000	<100kb	TRUE	8373	49808	1165	1140	212073	100526471	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_10979	chr15	66670000	66680000	chr15	66900000	66910000	chr15:66670000-66680000_chr15:66900000-66910000	FALSE	0.399619177705749	5.23746694768271	39.8352626724569	3.68529468115327e-6	2.034282663996e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr15	66670000	66680000	66675000	10000	chr15	66900000	66910000	66905000	10000	230000	100-500kb	TRUE	9073	0	9575	8679	21819	22402	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_11488	chr16	25960000	25970000	chr16	26190000	26200000	chr16:25960000-25970000_chr16:26190000-26200000	TRUE	0.33721609813644	5.34172551134495	30.8654727313923	1.94608421954187e-5	6.552297053328e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr16	25960000	25970000	25965000	10000	chr16	26190000	26200000	26195000	10000	230000	100-500kb	TRUE	8279	135783	8279	84215	210530	210530	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_9657	chr17	31685000	31690000	chr17	32025000	32030000	chr17:31685000-31690000_chr17:32025000-32030000	TRUE	0.343544852878036	5.88594662773929	16.5113431704884	8.450179882028e-4	0.0163917081595074	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr17	31685000	31690000	31687500	5000	chr17	32025000	32030000	32027500	5000	340000	100-500kb	TRUE	4131	7192	21597	6099	12954	72462	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_12707	chr1	169670000	169680000	chr1	169910000	169920000	chr1:169670000-169680000_chr1:169910000-169920000	FALSE	0.348706285583977	5.5046355979792	27.610420498571	3.84421724037592e-5	0.0010835149120923	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr1	169670000	169680000	169675000	10000	chr1	169910000	169920000	169915000	10000	240000	100-500kb	TRUE	7444	14498	23780	8647	19737	78465	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_13072	chr18	58500000	58510000	chr18	59070000	59080000	chr18:58500000-58510000_chr18:59070000-59080000	FALSE	0.346466705759157	5.12193604561791	21.4423923391703	1.616080035349e-4	0.0029826171205333	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr18	58500000	58510000	58505000	10000	chr18	59070000	59080000	59075000	10000	570000	500kb-1Mb	TRUE	9741	46256	9742	7751	225579	225583	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_10836	chr19	25545000	25550000	chr19	25625000	25630000	chr19:25545000-25550000_chr19:25625000-25630000	FALSE	0.365803818871562	5.96501634634648	17.4262431804852	6.666042546231e-4	0.013809766943126	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr19	25545000	25550000	25547500	5000	chr19	25625000	25630000	25627500	5000	80000	<100kb	TRUE	15889	39381	11377	14462	50796	240590	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_11176	chr2	74700000	74705000	chr2	74965000	74970000	chr2:74700000-74705000_chr2:74965000-74970000	TRUE	0.335889319108541	6.01673876940001	20.1222108692477	3.44281107551e-4	0.0093223379966857	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr2	74700000	74705000	74702500	5000	chr2	74965000	74970000	74967500	5000	265000	100-500kb	TRUE	5330	0	16106	139196	15437	53375	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_15878	chr4	47240000	47250000	chr4	47390000	47400000	chr4:47240000-47250000_chr4:47390000-47400000	FALSE	0.479875209847958	5.56951908361513	67.2999863161639	7.91246633529093e-8	1.53766333648656e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr4	47240000	47250000	47245000	10000	chr4	47390000	47400000	47395000	10000	150000	100-500kb	TRUE	4042	31838	9063	36777	12819	21812	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_13160	chr5	97125000	97130000	chr5	97595000	97600000	chr5:97125000-97130000_chr5:97595000-97600000	FALSE	0.381507276124207	5.62768348395395	17.6245226627296	6.337870653387e-4	0.0134534473290317	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr5	97125000	97130000	97127500	5000	chr5	97595000	97600000	97597500	5000	470000	100-500kb	TRUE	10433	13403	4961	137978	231474	14626	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_13457	chr6	125620000	125625000	chr6	125660000	125665000	chr6:125620000-125625000_chr6:125660000-125665000	FALSE	0.319410099592029	6.15335431327281	19.8086215780437	3.707724030355e-4	0.0097474113324354	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr6	125620000	125625000	125622500	5000	chr6	125660000	125665000	125662500	5000	40000	<100kb	TRUE	11665	65418	11665	25418	243634	243634	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_17247	chr6	52270000	52280000	chr6	52570000	52580000	chr6:52270000-52280000_chr6:52570000-52580000	FALSE	0.487993638551823	5.15622370197305	54.9280979742169	3.72803283821437e-7	4.11574825338867e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr6	52270000	52280000	52275000	10000	chr6	52570000	52580000	52575000	10000	300000	100-500kb	TRUE	23951	7224	17173	60388	791364	58875	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_3979	chr6	52250000	52275000	chr6	52725000	52750000	chr6:52250000-52275000_chr6:52725000-52750000	TRUE	0.303629495186192	4.88312618082257	33.5145296508613	5.07249381177496e-5	0.0012421215939085	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	TRUE	chr6	52250000	52275000	52262500	25000	chr6	52725000	52750000	52737500	25000	475000	100-500kb	TRUE	23951	0	16005	11270	791364	52440	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Repressed_Promoter-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_17804	chr7	133850000	133860000	chr7	134340000	134350000	chr7:133850000-133860000_chr7:134340000-134350000	FALSE	0.472266899668231	4.95683928406785	52.3626382270036	5.31166397287508e-7	5.31918491301366e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	133850000	133860000	133855000	10000	chr7	134340000	134350000	134345000	10000	490000	100-500kb	TRUE	1436	67273	3214	107853	101437	11489	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17831	chr7	118310000	118320000	chr7	118440000	118450000	chr7:118310000-118320000_chr7:118440000-118450000	TRUE	0.324882969814513	5.13688888398637	19.6249829728198	2.577718405285e-4	0.0041850016462275	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	118310000	118320000	118315000	10000	chr7	118440000	118450000	118445000	10000	130000	100-500kb	TRUE	19292	66134	2940	0	67745	110058	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_18321	chr10	29530000	29540000	chr10	29800000	29810000	chr10:29530000-29540000_chr10:29800000-29810000	FALSE	0.346170752568611	5.34604044591057	37.2068396005786	5.83367142906218e-6	2.733183261098e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr10	29530000	29540000	29535000	10000	chr10	29800000	29810000	29805000	10000	270000	100-500kb	TRUE	21711	0	21711	264132	72780	72780	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Other	FALSE	Repressed_Promoter-Other	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_18301	chr10	87020000	87030000	chr10	87500000	87510000	chr10:87020000-87030000_chr10:87500000-87510000	FALSE	0.33786098646463403	5.76116848841956	32.7289242354297	1.34485778278485e-5	5.022577778875e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr10	87020000	87030000	87025000	10000	chr10	87500000	87510000	87505000	10000	480000	100-500kb	TRUE	7147	11974	6175	6339	192188	17172	FALSE	FALSE	Other	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_9720	chr11	96270000	96280000	chr11	96550000	96560000	chr11:96270000-96280000_chr11:96550000-96560000	FALSE	0.333837384745623	5.39516400373715	30.956953382217	1.91047355876711e-5	6.492167805107e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr11	96270000	96280000	96275000	10000	chr11	96550000	96560000	96555000	10000	280000	100-500kb	TRUE	5315	0	23783	85406	15417	78473	FALSE	TRUE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_14930	chr11	24045000	24050000	chr11	25860000	25865000	chr11:24045000-24050000_chr11:25860000-25865000	FALSE	0.371703291488159	5.74660242542384	19.3589864321602	4.128509464852e-4	0.010383056950627	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr11	24045000	24050000	24047500	5000	chr11	25860000	25865000	25862500	5000	1815000	>1Mb	TRUE	4572	28055	1815	337239	14025	102466154	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_15377	chr18	63860000	63865000	chr18	64340000	64345000	chr18:63860000-63865000_chr18:64340000-64345000	TRUE	0.354195376025862	5.11923977475174	13.669360763072	0.0018529389802412	0.0273293647661214	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr18	63860000	63865000	63862500	5000	chr18	64340000	64345000	64342500	5000	480000	100-500kb	TRUE	16112	151198	9747	0	53382	225631	TRUE	TRUE	Active_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Active_Enhancer	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_20673	chr11	35920000	35930000	chr11	35990000	36000000	chr11:35920000-35930000_chr11:35990000-36000000	TRUE	0.487885155631695	6.27506771764193	59.4308269023163	2.06151994492284e-7	2.87997538559923e-5	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr11	35920000	35930000	35925000	10000	chr11	35990000	36000000	35995000	10000	70000	<100kb	TRUE	8352	50526	8352	9472	211652	211652	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_16582	chr17	15065000	15070000	chr17	15375000	15380000	chr17:15065000-15070000_chr17:15375000-15380000	FALSE	0.388610284528303	5.95973679129935	18.6988889941692	4.847013987525e-4	0.011683512804784	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr17	15065000	15070000	15067500	5000	chr17	15375000	15380000	15377500	5000	310000	100-500kb	TRUE	286	23462	4323	0	100041639	13388	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_12626	chr1	90060000	90070000	chr1	90200000	90210000	chr1:90060000-90070000_chr1:90200000-90210000	FALSE	0.368310884103306	4.96343111153898	32.787318165394304	1.32967239693957e-5	4.990571424135e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr1	90060000	90070000	90065000	10000	chr1	90200000	90210000	90205000	10000	140000	100-500kb	TRUE	8049	45333	4014	0	208372	12778	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_16652	chr1	138835000	138840000	chr1	139075000	139080000	chr1:138835000-138840000_chr1:139075000-139080000	FALSE	0.308932174133445	5.55575552650542	15.0276431786207	0.0012609001835312	0.0210720326210583	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr1	138835000	138840000	138837500	5000	chr1	139075000	139080000	139077500	5000	240000	100-500kb	TRUE	5836	8576	23712	97343	16876	78229	FALSE	FALSE	Polycomb	FALSE	FALSE	TRUE	Poised_Enhancer	FALSE	Polycomb-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_18800	chr14	57110000	57120000	chr14	57360000	57370000	chr14:57110000-57120000_chr14:57360000-57370000	TRUE	0.382470138780573	4.65932316200881	26.0802226928732	5.38521591284446e-5	0.0013511996290409	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr14	57110000	57120000	57115000	10000	chr14	57360000	57370000	57365000	10000	250000	100-500kb	TRUE	4955	5297	19768	28528	14619	68631	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_21726	chr9	16200000	16210000	chr9	16500000	16510000	chr9:16200000-16210000_chr9:16500000-16510000	FALSE	0.394452367989179	4.88016987896591	33.2551499191696	1.2145794545456e-5	4.6669545357e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr9	16200000	16210000	16205000	10000	chr9	16500000	16510000	16505000	10000	300000	100-500kb	TRUE	13335	291284	13335	0	270120	270120	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Poised_Enhancer	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_9092	chr9	74530000	74540000	chr9	74860000	74870000	chr9:74530000-74540000_chr9:74860000-74870000	FALSE	0.784070026886901	4.33309824871065	91.9052292926845	6.42802893682178e-9	2.79767597881059e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	3	TRUE	chr9	74530000	74540000	74535000	10000	chr9	74860000	74870000	74865000	10000	330000	100-500kb	TRUE	946	307982	5289	0	100503019	15379	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_17346	chr11	96280000	96285000	chr11	96615000	96620000	chr11:96280000-96285000_chr11:96615000-96620000	FALSE	0.360328744926099	5.36622943932167	13.8447830267692	0.0017611924765356	0.0264134804946319	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr11	96280000	96285000	96282500	5000	chr11	96615000	96620000	96617500	5000	335000	100-500kb	TRUE	5314	0	23783	150406	15416	78473	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	FALSE	Polycomb	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_19239	chr15	26620000	26630000	chr15	27190000	27200000	chr15:26620000-26630000_chr15:27190000-27200000	TRUE	0.594653127634528	5.06212772326756	55.3938362595523	3.50063294339884e-7	3.92342140348747e-5	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr15	26620000	26630000	26625000	10000	chr15	27190000	27200000	27195000	10000	570000	500kb-1Mb	TRUE	15789	265579	3386	266676	448987	11732	FALSE	FALSE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_21951	chr17	14110000	14120000	chr17	14200000	14210000	chr17:14110000-14120000_chr17:14200000-14210000	TRUE	0.45780161583678203	5.73232220153274	83.530487488545	1.40998237803265e-8	4.49446777177958e-6	TRUE	TRUE	weak_differential	up_in_mutant	NA	10000	10	2	TRUE	chr17	14110000	14120000	14115000	10000	chr17	14200000	14210000	14205000	10000	90000	<100kb	TRUE	11305	84303	11305	0	240025	240025	FALSE	FALSE	Other	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Other	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_4981	chr3	50300000	50325000	chr3	51125000	51150000	chr3:50300000-50325000_chr3:51125000-51150000	FALSE	0.401309720396561	4.60370784365275	65.4831390498677	1.36972610585697e-6	1.41763506787e-4	TRUE	TRUE	weak_differential	up_in_mutant	NA	25000	25	3	TRUE	chr3	50300000	50325000	50312500	25000	chr3	51125000	51150000	51137500	25000	825000	500kb-1Mb	TRUE	13056	118613	3819	74446	26570	12457	FALSE	TRUE	Polycomb	FALSE	FALSE	FALSE	Other	FALSE	Polycomb-Other	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	FALSE	1	One_Polycomb	TRUE
loop_19970	chr4	45410000	45420000	chr4	45760000	45770000	chr4:45410000-45420000_chr4:45760000-45770000	TRUE	0.53146528715076	5.37186590448457	94.6525861497521	5.03219868475236e-9	2.53086045851812e-6	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	3	TRUE	chr4	45410000	45420000	45415000	10000	chr4	45760000	45770000	45765000	10000	350000	100-500kb	TRUE	10273	1233	205	0	230125	100040567	FALSE	FALSE	Repressed_Promoter	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Repressed_Promoter	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_17643	chr4	48690000	48695000	chr4	48770000	48775000	chr4:48690000-48695000_chr4:48770000-48775000	FALSE	0.390219091582256	4.98876597460517	17.470422892975	6.591334871088e-4	0.0137341116630258	TRUE	TRUE	weak_differential	up_in_mutant	NA	5000	5	1	FALSE	chr4	48690000	48695000	48692500	5000	chr4	48770000	48775000	48772500	5000	80000	<100kb	TRUE	19471	26485	19471	106485	68016	68016	FALSE	TRUE	Poised_Enhancer	FALSE	FALSE	FALSE	Polycomb	FALSE	Polycomb-Poised_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	FALSE	TRUE	1	One_Polycomb	TRUE
loop_22291	chr7	134220000	134230000	chr7	134340000	134350000	chr7:134220000-134230000_chr7:134340000-134350000	FALSE	0.746621130928402	4.89803205270265	124.524449567471	4.8778690445747e-10	5.08961242090346e-7	TRUE	TRUE	moderate_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	134220000	134230000	134225000	10000	chr7	134340000	134350000	134345000	10000	120000	100-500kb	TRUE	3214	2145	3214	107853	11489	11489	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Polycomb	FALSE	Polycomb-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
loop_18044	chr7	136490000	136500000	chr7	137310000	137320000	chr7:136490000-136500000_chr7:137310000-137320000	FALSE	1.12192831598309	4.03113498573127	147.751844226073	1.08878127039296e-10	2.35670186945449e-7	TRUE	TRUE	strong_differential	up_in_mutant	NA	10000	10	2	TRUE	chr7	136490000	136500000	136495000	10000	chr7	137310000	137320000	137315000	10000	820000	500kb-1Mb	TRUE	14570	140584	4413	0	330664	13593	FALSE	TRUE	Polycomb	FALSE	FALSE	TRUE	Repressed_Promoter	FALSE	Repressed_Promoter-Polycomb	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	shared	TRUE	TRUE	2	Both_Polycomb	TRUE
