chr	start	end	ATAC.mut_ATAC.tagAlign.bgz.readCount	ATAC.mut_ATAC.tagAlign.bgz.RPM	ATAC.mut_ATAC.tagAlign.bgz.readCount.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPM.quantile	ATAC.mut_ATAC.tagAlign.bgz.RPKM	ATAC.mut_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr1	13332246	13332746	346	1.516279	0.414247	0.414247	3.032559	0.425441	1.516279	0.414247	3.032559	0.425441	genic	False	True	False		Ncoa2	genic|chr1:13332246-13332746	1.516279	1.516279	1.516279
chr1	13337729	13338511	169	0.740610	0.205154	0.205154	0.947072	0.159296	0.740610	0.205154	0.947072	0.159296	genic	False	True	False		Ncoa2	genic|chr1:13337729-13338511	0.740610	0.740610	0.740610
chr1	13366531	13367031	238	1.042990	0.293322	0.293322	2.085980	0.299067	1.042990	0.293322	2.085980	0.299067	genic	False	True	False		Ncoa2	genic|chr1:13366531-13367031	1.042990	1.042990	1.042990
chr1	13372200	13373144	7022	30.772583	0.960577	0.960577	32.598075	0.920895	30.772583	0.960577	32.598075	0.920895	genic	False	True	False		Ncoa2	genic|chr1:13372200-13373144	30.772583	30.772583	30.772583
chr1	13373344	13374335	2158	9.457026	0.839895	0.839895	9.542912	0.738997	9.457026	0.839895	9.542912	0.738997	promoter	True	False	False	Ncoa2	Ncoa2	promoter|chr1:13373344-13374335	9.457026	9.457026	9.457026
chr1	13426313	13426813	352	1.542573	0.419573	0.419573	3.085146	0.431044	1.542573	0.419573	3.085146	0.431044	intergenic	False	False	True			intergenic|chr1:13426313-13426813	1.542573	1.542573	1.542573
chr1	13531470	13531970	536	2.348918	0.546726	0.546726	4.697837	0.560619	2.348918	0.546726	4.697837	0.560619	intergenic	False	False	True			intergenic|chr1:13531470-13531970	2.348918	2.348918	2.348918
chr1	13589624	13590160	2552	11.183656	0.862662	0.862662	20.865029	0.869906	11.183656	0.862662	20.865029	0.869906	promoter	True	False	False	Tram1	Tram1	promoter|chr1:13589624-13590160	11.183656	11.183656	11.183656
chr1	13649550	13650050	201	0.880844	0.242865	0.242865	1.761689	0.246271	0.880844	0.242865	1.761689	0.246271	genic	False	True	False		Lactb2	genic|chr1:13649550-13650050	0.880844	0.880844	0.880844
chr1	13660220	13660796	2342	10.263371	0.851202	0.851202	17.818352	0.847576	10.263371	0.851202	17.818352	0.847576	promoter	True	False	False	Lactb2	Lactb2	promoter|chr1:13660220-13660796	10.263371	10.263371	10.263371
chr1	13668520	13669020	21	0.092029	0.045097	0.045097	0.184057	0.045197	0.092029	0.045097	0.184057	0.045197	promoter	True	False	False	Xkr9	Xkr9	promoter|chr1:13668520-13669020	0.092029	0.092029	0.092029
chr1	13789255	13789755	359	1.573249	0.425837	0.425837	3.146499	0.437445	1.573249	0.425837	3.146499	0.437445	intergenic	False	False	True			intergenic|chr1:13789255-13789755	1.573249	1.573249	1.573249
chr1	14000701	14001201	682	2.988736	0.611106	0.611106	5.977471	0.626740	2.988736	0.611106	5.977471	0.626740	intergenic	False	False	True			intergenic|chr1:14000701-14001201	2.988736	2.988736	2.988736
chr1	14001404	14001904	621	2.721415	0.586869	0.586869	5.442829	0.601647	2.721415	0.586869	5.442829	0.601647	intergenic	False	False	True			intergenic|chr1:14001404-14001904	2.721415	2.721415	2.721415
chr1	14011403	14011903	438	1.919452	0.487873	0.487873	3.838904	0.500803	1.919452	0.487873	3.838904	0.500803	intergenic	False	False	True			intergenic|chr1:14011403-14011903	1.919452	1.919452	1.919452
chr1	14108332	14108832	459	2.011480	0.501393	0.501393	4.022961	0.514731	2.011480	0.501393	4.022961	0.514731	intergenic	False	False	True			intergenic|chr1:14108332-14108832	2.011480	2.011480	2.011480
chr1	14108877	14109377	200	0.876462	0.241648	0.241648	1.752924	0.245020	0.876462	0.241648	1.752924	0.245020	intergenic	False	False	True			intergenic|chr1:14108877-14109377	0.876462	0.876462	0.876462
chr1	14180269	14180769	360	1.577632	0.426717	0.426717	3.155263	0.438318	1.577632	0.426717	3.155263	0.438318	genic	False	True	False		Eya1	genic|chr1:14180269-14180769	1.577632	1.577632	1.577632
chr1	14184060	14184560	223	0.977255	0.272888	0.272888	1.954510	0.277824	0.977255	0.272888	1.954510	0.277824	genic	False	True	False		Eya1	genic|chr1:14184060-14184560	0.977255	0.977255	0.977255
chr1	14218737	14219237	265	1.161312	0.327992	0.327992	2.322624	0.335443	1.161312	0.327992	2.322624	0.335443	genic	False	True	False		Eya1	genic|chr1:14218737-14219237	1.161312	1.161312	1.161312
chr1	14231845	14232782	1421	6.227263	0.774116	0.774116	6.645958	0.654957	6.227263	0.774116	6.645958	0.654957	genic	False	True	False		Eya1	genic|chr1:14231845-14232782	6.227263	6.227263	6.227263
chr1	14266004	14266504	190	0.832639	0.229055	0.229055	1.665278	0.231977	0.832639	0.229055	1.665278	0.231977	genic	False	True	False		Eya1	genic|chr1:14266004-14266504	0.832639	0.832639	0.832639
chr1	14309598	14310485	650	2.848502	0.598742	0.598742	3.211389	0.444069	2.848502	0.598742	3.211389	0.444069	promoter	True	False	False	Eya1	Eya1	promoter|chr1:14309598-14310485	2.848502	2.848502	2.848502
chr1	14364431	14364931	209	0.915903	0.253799	0.253799	1.831806	0.257673	0.915903	0.253799	1.831806	0.257673	intergenic	False	False	True			intergenic|chr1:14364431-14364931	0.915903	0.915903	0.915903
chr1	14506460	14506960	350	1.533809	0.417878	0.417878	3.067617	0.429315	1.533809	0.417878	3.067617	0.429315	intergenic	False	False	True			intergenic|chr1:14506460-14506960	1.533809	1.533809	1.533809
chr1	14630536	14631036	222	0.972873	0.271447	0.271447	1.945746	0.276330	0.972873	0.271447	1.945746	0.276330	intergenic	False	False	True			intergenic|chr1:14630536-14631036	0.972873	0.972873	0.972873
chr1	14755191	14756242	660	2.892325	0.602521	0.602521	2.751974	0.392655	2.892325	0.602521	2.751974	0.392655	promoter	True	False	False	Msc	Msc	promoter|chr1:14755191-14756242	2.892325	2.892325	2.892325
chr1	14918612	14919112	142	0.622288	0.180244	0.180244	1.244576	0.181225	0.622288	0.180244	1.244576	0.181225	promoter	True	False	False	Trpa1	Trpa1	promoter|chr1:14918612-14919112	0.622288	0.622288	0.622288
chr1	15286445	15286945	1581	6.928433	0.792626	0.792626	13.856865	0.809181	6.928433	0.792626	13.856865	0.809181	promoter	True	False	False	Kcnb2		promoter|chr1:15286445-15286945	6.928433	6.928433	6.928433
chr1	15287003	15288223	2077	9.102058	0.834245	0.834245	7.460704	0.683250	9.102058	0.834245	7.460704	0.683250	promoter	True	False	False	Kcnb2	Kcnb2	promoter|chr1:15287003-15288223	9.102058	9.102058	9.102058
chr1	15539026	15539526	209	0.915903	0.253799	0.253799	1.831806	0.257673	0.915903	0.253799	1.831806	0.257673	genic	False	True	False		Kcnb2	genic|chr1:15539026-15539526	0.915903	0.915903	0.915903
chr1	15565969	15566469	1470	6.441996	0.780185	0.780185	12.883992	0.796174	6.441996	0.780185	12.883992	0.796174	genic	False	True	False		Kcnb2	genic|chr1:15565969-15566469	6.441996	6.441996	6.441996
chr1	15616228	15616728	932	4.084313	0.688871	0.688871	8.168626	0.704859	4.084313	0.688871	8.168626	0.704859	genic	False	True	False		Kcnb2	genic|chr1:15616228-15616728	4.084313	4.084313	4.084313
chr1	15651827	15652327	1565	6.858316	0.790683	0.790683	13.716631	0.807061	6.858316	0.790683	13.716631	0.807061	genic	False	True	False		Kcnb2	genic|chr1:15651827-15652327	6.858316	6.858316	6.858316
chr1	15683561	15684061	276	1.209518	0.341542	0.341542	2.419035	0.349590	1.209518	0.341542	2.419035	0.349590	genic	False	True	False		Kcnb2	genic|chr1:15683561-15684061	1.209518	1.209518	1.209518
chr1	15805395	15806008	5737	25.141314	0.946136	0.946136	41.013563	0.941831	25.141314	0.946136	41.013563	0.941831	promoter	True	False	False	Terf1	Terf1	promoter|chr1:15805395-15806008	25.141314	25.141314	25.141314
chr1	15892291	15892972	410	1.796747	0.467722	0.467722	2.638395	0.378875	1.796747	0.467722	2.638395	0.378875	promoter	True	False	False	Sbspon	Sbspon	promoter|chr1:15892291-15892972	1.796747	1.796747	1.796747
chr1	15913082	15913582	238	1.042990	0.293322	0.293322	2.085980	0.299067	1.042990	0.293322	2.085980	0.299067	intergenic	False	False	True			intergenic|chr1:15913082-15913582	1.042990	1.042990	1.042990
chr1	15936292	15936792	273	1.196371	0.337970	0.337970	2.392741	0.345846	1.196371	0.337970	2.392741	0.345846	intergenic	False	False	True			intergenic|chr1:15936292-15936792	1.196371	1.196371	1.196371
chr1	15990956	15991456	1944	8.519211	0.824603	0.824603	17.038422	0.841194	8.519211	0.824603	17.038422	0.841194	intergenic	False	False	True			intergenic|chr1:15990956-15991456	8.519211	8.519211	8.519211
chr1	15993504	15994004	893	3.913403	0.678751	0.678751	7.826806	0.694928	3.913403	0.678751	7.826806	0.694928	intergenic	False	False	True			intergenic|chr1:15993504-15994004	3.913403	3.913403	3.913403
chr1	16072968	16073468	124	0.543406	0.167798	0.167798	1.086813	0.168406	0.543406	0.167798	1.086813	0.168406	genic	False	True	False		4930444P10Rik	genic|chr1:16072968-16073468	0.543406	0.543406	0.543406
chr1	16073705	16074205	141	0.617906	0.179589	0.179589	1.235811	0.180522	0.617906	0.179589	1.235811	0.180522	genic	False	True	False		4930444P10Rik	genic|chr1:16073705-16074205	0.617906	0.617906	0.617906
chr1	16087051	16087551	108	0.473290	0.158446	0.158446	0.946579	0.159072	0.473290	0.158446	0.946579	0.159072	genic	False	True	False		4930444P10Rik	genic|chr1:16087051-16087551	0.473290	0.473290	0.473290
chr1	16093028	16093575	1092	4.785483	0.723174	0.723174	8.748597	0.720092	4.785483	0.723174	8.748597	0.720092	promoter	True	False	False	4930444P10Rik	4930444P10Rik	promoter|chr1:16093028-16093575	4.785483	4.785483	4.785483
chr1	16104412	16104997	6755	29.602506	0.957808	0.957808	50.602574	0.957017	29.602506	0.957808	50.602574	0.957017	promoter	True	False	False	Rpl7	Rpl7	promoter|chr1:16104412-16104997	29.602506	29.602506	29.602506
chr1	16105417	16106023	1831	8.024010	0.815440	0.815440	13.240941	0.800886	8.024010	0.815440	13.240941	0.800886	promoter	True	False	False	Rdh10	Rdh10	promoter|chr1:16105417-16106023	8.024010	8.024010	8.024010
chr1	16111679	16112179	425	1.862482	0.478402	0.478402	3.724964	0.491138	1.862482	0.478402	3.724964	0.491138	genic	False	True	False		Rdh10	genic|chr1:16111679-16112179	1.862482	1.862482	1.862482
chr1	16122764	16123264	249	1.091195	0.307900	0.307900	2.182391	0.314465	1.091195	0.307900	2.182391	0.314465	genic	False	True	False		Rdh10	genic|chr1:16122764-16123264	1.091195	1.091195	1.091195
chr1	16440145	16440645	221	0.968491	0.270042	0.270042	1.936981	0.274883	0.968491	0.270042	1.936981	0.274883	genic	False	True	False		Stau2	genic|chr1:16440145-16440645	0.968491	0.968491	0.968491
chr1	16518505	16519393	858	3.760022	0.668997	0.668997	4.234259	0.530283	3.760022	0.668997	4.234259	0.530283	genic	False	True	False		Stau2	genic|chr1:16518505-16519393	3.760022	3.760022	3.760022
chr1	16519708	16520362	2850	12.489584	0.876584	0.876584	19.097224	0.857732	12.489584	0.876584	19.097224	0.857732	promoter	True	False	False	Stau2	Stau2	promoter|chr1:16519708-16520362	12.489584	12.489584	12.489584
chr1	16618414	16618914	579	2.537358	0.568058	0.568058	5.074715	0.582317	2.537358	0.568058	5.074715	0.582317	genic	False	True	False		Ube2w	genic|chr1:16618414-16618914	2.537358	2.537358	2.537358
chr1	16619130	16619739	4285	18.778199	0.920942	0.920942	30.834482	0.915274	18.778199	0.920942	30.834482	0.915274	promoter	True	False	False	Ube2w	Ube2w	promoter|chr1:16619130-16619739	18.778199	18.778199	18.778199
chr1	16656790	16657292	10385	45.510292	0.981047	0.981047	90.657952	0.986633	45.510292	0.981047	90.657952	0.986633	promoter	True	False	False	Eloc,D030040B21Rik	Eloc	promoter|chr1:16656790-16657292	45.510292	45.510292	45.510292
chr1	16657301	16657801	602	2.638151	0.578538	0.578538	5.276302	0.592897	2.638151	0.578538	5.276302	0.592897	promoter	True	False	False	Eloc,D030040B21Rik	D030040B21Rik	promoter|chr1:16657301-16657801	2.638151	2.638151	2.638151
chr1	16664956	16665571	1878	8.229979	0.819850	0.819850	13.382079	0.802940	8.229979	0.819850	13.382079	0.802940	promoter	True	False	False	Tmem70	Tmem70	promoter|chr1:16664956-16665571	8.229979	8.229979	8.229979
chr1	16687800	16688300	122	0.534642	0.166369	0.166369	1.069284	0.166972	0.534642	0.166369	1.069284	0.166972	promoter	True	False	False	Ly96	Ly96	promoter|chr1:16687800-16688300	0.534642	0.534642	0.534642
chr1	16688450	16688950	270	1.183224	0.334552	0.334552	2.366448	0.342198	1.183224	0.334552	2.366448	0.342198	promoter	True	False	False	Ly96	Ly96	promoter|chr1:16688450-16688950	1.183224	1.183224	1.183224
chr1	16798204	16798704	806	3.532142	0.654189	0.654189	7.064284	0.670260	3.532142	0.654189	7.064284	0.670260	intergenic	False	False	True			intergenic|chr1:16798204-16798704	3.532142	3.532142	3.532142
chr1	16809703	16810203	210	0.920285	0.255240	0.255240	1.840570	0.259160	0.920285	0.255240	1.840570	0.259160	intergenic	False	False	True			intergenic|chr1:16809703-16810203	0.920285	0.920285	0.920285
chr1	16916622	16917122	135	0.591612	0.175037	0.175037	1.183224	0.175863	0.591612	0.175037	1.183224	0.175863	intergenic	False	False	True			intergenic|chr1:16916622-16917122	0.591612	0.591612	0.591612
chr1	16979855	16980355	256	1.121871	0.316573	0.316573	2.243743	0.323517	1.121871	0.316573	2.243743	0.323517	genic	False	True	False		Jph1	genic|chr1:16979855-16980355	1.121871	1.121871	1.121871
chr1	17041159	17041659	1963	8.602475	0.826168	0.826168	17.204950	0.842729	8.602475	0.826168	17.204950	0.842729	genic	False	True	False		Jph1	genic|chr1:17041159-17041659	8.602475	8.602475	8.602475
chr1	17059887	17060387	3395	14.877943	0.896599	0.896599	29.755887	0.911838	14.877943	0.896599	29.755887	0.911838	genic	False	True	False		Jph1	genic|chr1:17059887-17060387	14.877943	14.877943	14.877943
chr1	17060515	17061015	6412	28.099373	0.954266	0.954266	56.198747	0.963724	28.099373	0.954266	56.198747	0.963724	genic	False	True	False		Jph1	genic|chr1:17060515-17061015	28.099373	28.099373	28.099373
chr1	17087959	17088459	113	0.495201	0.161156	0.161156	0.990402	0.161746	0.495201	0.161156	0.990402	0.161746	genic	False	True	False		Jph1	genic|chr1:17087959-17088459	0.495201	0.495201	0.495201
chr1	17090431	17090931	2050	8.983736	0.832237	0.832237	17.967472	0.848970	8.983736	0.832237	17.967472	0.848970	genic	False	True	False		Jph1	genic|chr1:17090431-17090931	8.983736	8.983736	8.983736
chr1	17096650	17098227	4865	21.319939	0.932922	0.932922	13.519302	0.804688	21.319939	0.932922	13.519302	0.804688	promoter	True	False	False	Jph1	Jph1	promoter|chr1:17096650-17098227	21.319939	21.319939	21.319939
chr1	17121260	17121760	2274	9.965374	0.847004	0.847004	19.930747	0.863459	9.965374	0.847004	19.930747	0.863459	intergenic	False	False	True			intergenic|chr1:17121260-17121760	9.965374	9.965374	9.965374
chr1	17123343	17123843	853	3.738111	0.667621	0.667621	7.476221	0.683693	3.738111	0.667621	7.476221	0.683693	intergenic	False	False	True			intergenic|chr1:17123343-17123843	3.738111	3.738111	3.738111
chr1	17124496	17124996	20	0.087646	0.042971	0.042971	0.175292	0.043065	0.087646	0.042971	0.175292	0.043065	promoter	True	False	False	Gm28783	Gm28783	promoter|chr1:17124496-17124996	0.087646	0.087646	0.087646
chr1	17145111	17145763	2127	9.321174	0.837722	0.837722	14.296279	0.814217	9.321174	0.837722	14.296279	0.814217	promoter	True	False	False	Gdap1	Gdap1	promoter|chr1:17145111-17145763	9.321174	9.321174	9.321174
chr1	17156813	17157313	143	0.626670	0.180829	0.180829	1.253341	0.181856	0.626670	0.180829	1.253341	0.181856	genic	False	True	False		Gdap1	genic|chr1:17156813-17157313	0.626670	0.626670	0.626670
chr1	17163495	17163995	200	0.876462	0.241648	0.241648	1.752924	0.245020	0.876462	0.241648	1.752924	0.245020	genic	False	True	False		Gdap1	genic|chr1:17163495-17163995	0.876462	0.876462	0.876462
chr1	17168152	17168652	12	0.052588	0.027024	0.027024	0.105175	0.027065	0.052588	0.027024	0.105175	0.027065	promoter	True	False	False	Gm28784	Gm28784	promoter|chr1:17168152-17168652	0.052588	0.052588	0.052588
chr1	17337768	17338268	305	1.336605	0.373378	0.373378	2.673209	0.382766	1.336605	0.373378	2.673209	0.382766	intergenic	False	False	True			intergenic|chr1:17337768-17338268	1.336605	1.336605	1.336605
chr1	17449268	17449768	289	1.266488	0.356415	0.356415	2.532975	0.365136	1.266488	0.356415	2.532975	0.365136	intergenic	False	False	True			intergenic|chr1:17449268-17449768	1.266488	1.266488	1.266488
chr1	17601650	17602150	53	0.232262	0.108898	0.108898	0.464525	0.109157	0.232262	0.108898	0.464525	0.109157	promoter	True	False	False	Pi15	Pi15	promoter|chr1:17601650-17602150	0.232262	0.232262	0.232262
chr1	17726794	17727294	101	0.442613	0.154071	0.154071	0.885227	0.154650	0.442613	0.154071	0.885227	0.154650	promoter	True	False	False	Crispld1	Crispld1	promoter|chr1:17726794-17727294	0.442613	0.442613	0.442613
chr1	18057634	18058134	219	0.959726	0.267255	0.267255	1.919452	0.271961	0.959726	0.267255	1.919452	0.271961	genic	False	True	False		Gm28756	genic|chr1:18057634-18058134	0.959726	0.959726	0.959726
chr1	18058381	18059306	517	2.265654	0.536317	0.536317	2.449356	0.353746	2.265654	0.536317	2.449356	0.353746	promoter	True	False	False	Gm28756	Gm28756	promoter|chr1:18058381-18059306	2.265654	2.265654	2.265654
chr1	18145652	18146152	16	0.070117	0.034569	0.034569	0.140234	0.034593	0.070117	0.034569	0.140234	0.034593	promoter	True	False	False	Crisp4	Crisp4	promoter|chr1:18145652-18146152	0.070117	0.070117	0.070117
chr1	18168227	18168727	2177	9.540289	0.840887	0.840887	19.080579	0.857590	9.540289	0.840887	19.080579	0.857590	intergenic	False	False	True			intergenic|chr1:18168227-18168727	9.540289	9.540289	9.540289
chr1	18181049	18181549	903	3.957226	0.681384	0.681384	7.914452	0.697438	3.957226	0.681384	7.914452	0.697438	intergenic	False	False	True			intergenic|chr1:18181049-18181549	3.957226	3.957226	3.957226
chr1	18237193	18237693	18	0.078882	0.038791	0.038791	0.157763	0.038820	0.078882	0.038791	0.157763	0.038820	promoter	True	False	False	Defb18	Defb18	promoter|chr1:18237193-18237693	0.078882	0.078882	0.078882
chr1	18264888	18265388	10	0.043823	0.023971	0.023971	0.087646	0.023983	0.043823	0.023971	0.087646	0.023983	promoter	True	False	False	Defb41	Defb41	promoter|chr1:18264888-18265388	0.043823	0.043823	0.043823
chr1	18292521	18293021	553	2.423418	0.555258	0.555258	4.846835	0.569274	2.423418	0.555258	4.846835	0.569274	intergenic	False	False	True			intergenic|chr1:18292521-18293021	2.423418	2.423418	2.423418
chr1	18384085	18384585	189	0.828257	0.227768	0.227768	1.656513	0.230708	0.828257	0.227768	1.656513	0.230708	intergenic	False	False	True			intergenic|chr1:18384085-18384585	0.828257	0.828257	0.828257
chr1	18468381	18468881	935	4.097460	0.689644	0.689644	8.194920	0.705568	4.097460	0.689644	8.194920	0.705568	intergenic	False	False	True			intergenic|chr1:18468381-18468881	4.097460	4.097460	4.097460
chr1	18640981	18641481	585	2.563652	0.571016	0.571016	5.127303	0.585204	2.563652	0.571016	5.127303	0.585204	intergenic	False	False	True			intergenic|chr1:18640981-18641481	2.563652	2.563652	2.563652
chr1	18903429	18903929	3687	16.157578	0.905255	0.905255	32.315156	0.920039	16.157578	0.905255	32.315156	0.920039	intergenic	False	False	True			intergenic|chr1:18903429-18903929	16.157578	16.157578	16.157578
chr1	19102771	19103271	39	0.170910	0.083669	0.083669	0.341820	0.083935	0.170910	0.083669	0.341820	0.083935	promoter	True	False	False	Tfap2d	Tfap2d	promoter|chr1:19102771-19103271	0.170910	0.170910	0.170910
chr1	19208663	19209163	138	0.604759	0.177221	0.177221	1.209518	0.178101	0.604759	0.177221	1.209518	0.178101	promoter	True	False	False	Tfap2b	Tfap2b	promoter|chr1:19208663-19209163	0.604759	0.604759	0.604759
chr1	19242474	19242974	45	0.197204	0.095466	0.095466	0.394408	0.095755	0.197204	0.095466	0.394408	0.095755	promoter	True	False	False	Gm28340	Gm28340	promoter|chr1:19242474-19242974	0.197204	0.197204	0.197204
chr1	19421172	19421672	431	1.888776	0.482954	0.482954	3.777551	0.495832	1.888776	0.482954	3.777551	0.495832	intergenic	False	False	True			intergenic|chr1:19421172-19421672	1.888776	1.888776	1.888776
chr1	19918842	19919342	773	3.387526	0.643585	0.643585	6.775052	0.659485	3.387526	0.643585	6.775052	0.659485	intergenic	False	False	True			intergenic|chr1:19918842-19919342	3.387526	3.387526	3.387526
chr1	20058140	20058640	233	1.021078	0.286704	0.286704	2.042157	0.292136	1.021078	0.286704	2.042157	0.292136	genic	False	True	False		Pkhd1	genic|chr1:20058140-20058640	1.021078	1.021078	1.021078
chr1	20069644	20070144	212	0.929050	0.257944	0.257944	1.858100	0.262065	0.929050	0.257944	1.858100	0.262065	genic	False	True	False		Pkhd1	genic|chr1:20069644-20070144	0.929050	0.929050	0.929050
