chr	pos1	pos2	chr2	pos3	pos4	length	width	Mean	maxpixel	pvalue	Stripiness
chr6	136330001	136380000	chr6	135090001	136380000	1290000	50000	375419.8305278502	97.0%	0.031	6.110869412349348
chr15	84600001	84660000	chr15	83770001	84660000	890000	60000	1036594.55932615	99.0%	0.038	6.07369333889721
chr2	119170001	119210000	chr2	118460001	119210000	750000	40000	1434507.8041106572	99.0%	0.019	6.053081699574104
chr16	46460001	46500000	chr16	46460001	48690000	2230000	40000	357766.185139487	98.0%	0.017	6.042980035926964
chr18	39110001	39150000	chr18	39110001	40220000	1110000	40000	1049368.482291814	99.0%	0.016	6.02160715972801
chr16	50690001	50760000	chr16	49190001	50760000	1570000	70000	373590.3019946169	95.0%	0.015	6.011999572785139
chr4	151630001	151670000	chr4	150970001	151670000	700000	40000	1466364.2834083047	99.0%	0.017	5.9773530885176935
chr10	105830001	105870000	chr10	105830001	106980000	1150000	40000	394560.43454031035	98.0%	0.067	5.973919704977386
chr16	96320001	96370000	chr16	95960001	96370000	410000	50000	1577911.5168523176	99.0%	0.019	5.969340305360623
chr15	61970001	62010000	chr15	61970001	64090000	2120000	40000	434376.73029952205	97.0%	0.017	5.9584264139552
chr18	16200001	16240000	chr18	16200001	16940000	740000	40000	606808.1561129888	99.0%	0.039	5.947971302128961
chr1	89220001	89250000	chr1	89220001	90330000	1110000	30000	815494.2657272163	99.0%	0.048	5.9411799191675225
chr7	34370001	34410000	chr7	34370001	35410000	1040000	40000	945936.0855289771	99.0%	0.027	5.90293012398713
chr18	13110001	13150000	chr18	13110001	15170000	2060000	40000	377240.84955256886	96.0%	0.015	5.8909606111304775
chr15	11950001	12000000	chr15	11950001	12460000	510000	50000	991629.7092863489	99.0%	0.02	5.882741218636667
chr14	22530001	22570000	chr14	21870001	22570000	700000	40000	1248850.7051052328	99.0%	0.0325	5.872696906150177
chr2	7600001	7640000	chr2	5830001	7640000	1810000	40000	293599.77288690436	97.0%	0.019	5.82322469939407
chr17	15060001	15110000	chr17	15060001	15780000	720000	50000	799448.3214091827	95.0%	0.0245	5.791163870887282
chr7	67740001	67810000	chr7	67740001	68480000	740000	70000	944601.5865132693	99.0%	0.040999999999999995	5.731418051434689
chr11	102390001	102460000	chr11	101920001	102460000	540000	70000	2446503.655516298	99.0%	0.006500000000000001	5.612500470084062
chr5	24660001	24700000	chr5	24660001	25540000	880000	40000	1051782.778380975	99.0%	0.0245	5.598103480556867
chr6	89210001	89250000	chr6	89210001	92250000	3040000	40000	354608.07002208935	95.0%	0.022	5.5770134201542865
chr11	70200001	70240000	chr11	68690001	70240000	1550000	40000	908221.117645883	97.0%	0.012	5.566474953554594
chr4	149040001	149110000	chr4	148100001	149110000	1010000	70000	874254.2116935443	99.0%	0.025	5.5155955201218925
chr7	142670001	142730000	chr7	142140001	142730000	590000	60000	1534125.5602679001	99.0%	0.023	5.492689589937356
chr15	53320001	53360000	chr15	52670001	53360000	690000	40000	1555373.5190374444	99.0%	0.036	5.453207928196235
chr12	116620001	116670000	chr12	116620001	118310000	1690000	50000	734287.1029199434	97.0%	0.033	5.4461462542020325
chr8	71110001	71150000	chr8	71110001	74980000	3870000	40000	136952.92227888288	95.0%	0.034	5.370286598073617
chr10	21980001	22020000	chr10	21290001	22020000	730000	40000	1340585.2340891426	99.0%	0.019	5.3550683758134285
chr7	83200001	83240000	chr7	83200001	84180000	980000	40000	782742.6265754462	99.0%	0.0225	5.348824139310246
chr18	40020001	40060000	chr18	39150001	40060000	910000	40000	700669.6714404455	99.0%	0.038	5.344991006872866
chr8	35570001	35610000	chr8	35570001	36510000	940000	40000	1155933.3832776255	99.0%	0.025	5.316896767310362
chr15	28290001	28330000	chr15	28290001	30980000	2690000	40000	214570.98963082817	95.0%	0.013	5.2981468225360935
chr17	80170001	80210000	chr17	79590001	80210000	620000	40000	1629073.5382014387	99.0%	0.0225	5.292323079734666
chr16	95940001	95980000	chr16	94320001	95980000	1660000	40000	594296.7752423504	98.0%	0.015	5.276148025350241
chr2	72020001	72070000	chr2	72020001	72530000	510000	50000	3183040.6335545406	99.0%	0.032	5.266115183199596
chr5	53580001	53620000	chr5	52020001	53620000	1600000	40000	602482.5888994904	96.0%	0.027	5.265263807259157
chr1	121580001	121620000	chr1	121580001	124980000	3400000	40000	210368.15637786046	95.0%	0.022	5.202734996703915
chr4	81920001	81970000	chr4	81920001	82700000	780000	50000	821464.6792427159	98.0%	0.0205	5.171391512978639
chr5	133350001	133420000	chr5	131380001	133420000	2040000	70000	536413.1616843744	97.0%	0.015	5.165777486997004
chr14	119800001	119870000	chr14	118870001	119870000	1000000	70000	534484.9691664216	98.0%	0.051000000000000004	5.163348261337831
chr5	32300001	32340000	chr5	32300001	32860000	560000	40000	2290357.5444259723	99.0%	0.0815	5.160467879899109
chr1	21380001	21420000	chr1	21380001	23540000	2160000	40000	361395.63103515614	99.0%	0.021	5.1524338134387255
chr6	94950001	94990000	chr6	94050001	94990000	940000	40000	507238.438241912	99.0%	0.038	5.136110397989105
chr6	20090001	20120000	chr6	20090001	22030000	1940000	30000	476654.56323727523	97.0%	0.017	5.1053151040847755
chr7	71850001	71900000	chr7	69050001	71900000	2850000	50000	234385.58295176635	96.0%	0.028	5.098618422298146
chr6	104290001	104330000	chr6	104290001	104870000	580000	40000	913670.7782216116	99.0%	0.03	5.09483583010792
chr6	106620001	106670000	chr6	104380001	106670000	2290000	50000	319815.0180678272	96.0%	0.013	5.093212930850321
chr5	119670001	119720000	chr5	118250001	119720000	1470000	50000	442101.0371299441	99.0%	0.09	5.076163766071508
chr13	91620001	91660000	chr13	90950001	91660000	710000	40000	768003.3886503992	99.0%	0.035	5.016933614834737
chr3	59310001	59350000	chr3	59310001	60820000	1510000	40000	396751.5221315926	95.0%	0.041	5.008407300523884
chr2	60190001	60240000	chr2	59200001	60240000	1040000	50000	691444.4501564337	99.0%	0.021	4.982776848441189
chr12	16550001	16590000	chr12	16550001	17790000	1240000	40000	736569.6601545663	97.0%	0.0305	4.979236281119062
chr1	119060001	119100000	chr1	119060001	120130000	1070000	40000	685460.0973086952	99.0%	0.03	4.922948534300634
chr2	162620001	162690000	chr2	161040001	162690000	1650000	70000	723127.408103682	98.0%	0.009	4.914281777085831
chr13	78170001	78220000	chr13	76020001	78220000	2200000	50000	372111.5586513711	99.0%	0.0285	4.893583644264666
chr2	167060001	167120000	chr2	167060001	167480000	420000	60000	2090620.744885905	99.0%	0.032	4.888018809418535
chr17	13450001	13490000	chr17	13450001	13920000	470000	40000	899138.4193961847	99.0%	0.03	4.88164279280022
chr17	91700001	91740000	chr17	90420001	91740000	1320000	40000	478485.3506798048	99.0%	0.028999999999999998	4.873416804894176
chr13	44040001	44080000	chr13	44040001	45760000	1720000	40000	981741.1762099774	97.0%	0.016	4.870765626440537
chr13	34960001	35000000	chr13	34960001	36640000	1680000	40000	397292.3826192708	96.0%	0.033	4.836321621110963
chr7	91990001	92040000	chr7	91220001	92040000	820000	50000	898584.6108045422	99.0%	0.022	4.823130573715407
chr16	74390001	74440000	chr16	72660001	74440000	1780000	50000	251597.30937380288	97.0%	0.051500000000000004	4.805663715951505
chr3	31570001	31610000	chr3	30530001	31610000	1080000	40000	486492.10536412627	99.0%	0.0395	4.796016534707129
chr14	47720001	47760000	chr14	47720001	49180000	1460000	40000	470967.5123551602	99.0%	0.0495	4.787083362952416
chr2	33960001	34010000	chr2	33960001	34910000	950000	50000	861240.0981920343	98.0%	0.035	4.775534307094108
chr16	49480001	49520000	chr16	49480001	50440000	960000	40000	619646.6948709594	99.0%	0.022	4.755116579567057
chr3	121080001	121120000	chr3	120190001	121120000	930000	40000	589628.8229968112	99.0%	0.02	4.7543398372131085
chr6	6540001	6590000	chr6	5630001	6590000	960000	50000	645485.7969417605	99.0%	0.022	4.751158271330966
chr13	112640001	112690000	chr13	112640001	113050000	410000	50000	966994.2201973295	99.0%	0.05	4.736641422444342
chr3	156330001	156370000	chr3	156330001	157560000	1230000	40000	473395.80861967726	99.0%	0.038	4.725574642102587
chr14	16350001	16390000	chr14	14690001	16390000	1700000	40000	543642.7828633335	99.0%	0.028	4.662223815757991
chr2	50630001	50670000	chr2	50630001	52980000	2350000	40000	304527.14166116936	97.0%	0.031	4.659207748389914
chr13	81930001	81970000	chr13	81930001	84800000	2870000	40000	159709.30641002106	98.0%	0.042	4.654180914620706
chr18	35520001	35580000	chr18	34770001	35580000	810000	60000	1352633.398456489	99.0%	0.021	4.6509180856865875
chr18	54350001	54390000	chr18	54350001	55870000	1520000	40000	521005.1121778491	99.0%	0.0265	4.650319699058019
chr18	47310001	47370000	chr18	47310001	50180000	2870000	60000	349029.9959360383	95.0%	0.02	4.609737480749448
chr3	101140001	101180000	chr3	101140001	102820000	1680000	40000	537849.0541935324	99.0%	0.0405	4.589788254577084
chr6	108010001	108070000	chr6	106140001	108070000	1930000	60000	268883.3657866208	98.0%	0.07	4.583371698066678
chr6	49480001	49520000	chr6	49480001	50580000	1100000	40000	483860.60166478215	99.0%	0.0485	4.575198458743796
chr1	86990001	87050000	chr1	86030001	87050000	1020000	60000	1199672.7885489142	99.0%	0.019	4.551210150035286
chr2	77690001	77730000	chr2	76960001	77730000	770000	40000	1500232.7069827416	99.0%	0.023	4.5382630060993465
chr9	42910001	42950000	chr9	42330001	42950000	620000	40000	1144685.0400570328	99.0%	0.0305	4.5371889964832945
chr7	133280001	133320000	chr7	132630001	133320000	690000	40000	1596018.446626819	98.0%	0.021	4.535729638740789
chr17	63560001	63600000	chr17	63560001	64380000	820000	40000	612290.4073967217	99.0%	0.0315	4.530789198082895
chr2	137700001	137740000	chr2	136460001	137740000	1280000	40000	478598.9505549222	99.0%	0.051500000000000004	4.51895941401466
chr9	27360001	27430000	chr9	27360001	30490000	3130000	70000	366949.01581577584	97.0%	0.012	4.514150565027668
chr2	103020001	103090000	chr2	101830001	103090000	1260000	70000	605202.7523325287	98.0%	0.016	4.510540868814705
chr16	27450001	27490000	chr16	27450001	28980000	1530000	40000	368158.11948721047	96.0%	0.062	4.5097883282867866
chr19	56420001	56460000	chr19	56420001	57210000	790000	40000	935931.3435227807	99.0%	0.033	4.475109768881916
chr10	17710001	17750000	chr10	17710001	18750000	1040000	40000	591291.620290783	98.0%	0.0445	4.448414966767113
chr14	65060001	65100000	chr14	63550001	65100000	1550000	40000	590568.3997645287	97.0%	0.036	4.438917516031131
chr1	154260001	154300000	chr1	154260001	155290000	1030000	40000	655588.1206262807	99.0%	0.041	4.43526875260426
chr16	75750001	75790000	chr16	75750001	78390000	2640000	40000	259106.6624614867	98.0%	0.027	4.421512909687193
chr12	70410001	70450000	chr12	69960001	70450000	490000	40000	1481658.7853175849	99.0%	0.065	4.380366213648112
chr4	8350001	8420000	chr4	8350001	9680000	1330000	70000	459028.74296044785	96.0%	0.091	4.36136034519545
chr2	142220001	142270000	chr2	140390001	142270000	1880000	50000	446507.75014099304	97.0%	0.007	4.357324466724189
chr17	86780001	86820000	chr17	86130001	86820000	690000	40000	1100421.467246625	99.0%	0.037	4.350599014509387
chr8	115210001	115250000	chr8	115210001	116790000	1580000	40000	620279.898015689	98.0%	0.025	4.3468644599138955
chr10	105560001	105600000	chr10	104110001	105600000	1490000	40000	923963.9989809615	97.0%	0.019	4.329099982020709
chr14	121730001	121770000	chr14	121110001	121770000	660000	40000	2427828.713431166	99.0%	0.056999999999999995	4.315497030142542
chr7	79900001	79940000	chr7	79900001	81030000	1130000	40000	754046.8364756363	99.0%	0.033	4.307250028838749
chr18	30350001	30400000	chr18	30350001	31370000	1020000	50000	679916.9306450294	99.0%	0.0245	4.300581516936141
chr7	71370001	71410000	chr7	69010001	71410000	2400000	40000	278857.1502622825	95.0%	0.0285	4.285432405491804
chr8	10540001	10590000	chr8	10540001	11470000	930000	50000	695618.491040156	99.0%	0.059	4.28323099602792
chr1	83690001	83740000	chr1	82730001	83740000	1010000	50000	916045.7649973218	99.0%	0.036	4.273035594609747
chr3	82310001	82360000	chr3	81910001	82360000	450000	50000	1254831.230182516	99.0%	0.04	4.262436441998937
chr11	35660001	35700000	chr11	35080001	35700000	620000	40000	1247365.7673904023	99.0%	0.020999999999999998	4.2355644562603825
chr2	180110001	180150000	chr2	180110001	181860000	1750000	40000	791280.9119338735	97.0%	0.022	4.2100716070896995
chr4	9750001	9790000	chr4	9050001	9790000	740000	40000	770668.33152821	99.0%	0.0345	4.206521063715468
chr1	152500001	152540000	chr1	152500001	153530000	1030000	40000	617117.2507693138	99.0%	0.033	4.20083817619355
chr1	90640001	90680000	chr1	90640001	91220000	580000	40000	1349667.56634742	99.0%	0.0525	4.198529989735331
chr19	55050001	55090000	chr19	53010001	55090000	2080000	40000	345825.99787249445	95.0%	0.086	4.177384939417723
chr1	73810001	73850000	chr1	72180001	73850000	1670000	40000	753043.5997792713	98.0%	0.018	4.166958612097715
chr1	136440001	136480000	chr1	135740001	136480000	740000	40000	1141348.5460290157	99.0%	0.027	4.162673857203138
chr11	119490001	119540000	chr11	119490001	120700000	1210000	50000	1528430.6889485095	96.0%	0.02	4.150264475973652
chr9	56770001	56830000	chr9	56270001	56830000	560000	60000	2250256.5058535947	99.0%	0.0165	4.135044345409847
chr10	86040001	86080000	chr10	86040001	86840000	800000	40000	1114046.2991972002	99.0%	0.0455	4.127630135043405
chr2	140650001	140690000	chr2	140650001	142150000	1500000	40000	409638.5336023757	99.0%	0.022	4.1157730337618705
chr16	49270001	49310000	chr16	49270001	50330000	1060000	40000	521835.77072431345	99.0%	0.0395	4.113526023415486
chr17	39820001	39860000	chr17	39820001	41640000	1820000	40000	18728960.730605707	97.0%	0.024	4.11222648970976
chr4	116780001	116820000	chr4	116000001	116820000	820000	40000	1364542.1984166617	99.0%	0.0295	4.094511544721443
chr2	138000001	138070000	chr2	138000001	138980000	980000	70000	746383.7244139572	99.0%	0.014499999999999999	4.09300843010051
chr8	115060001	115100000	chr8	115060001	116790000	1730000	40000	572981.7095756026	98.0%	0.024	4.0644525640976115
chr11	92720001	92780000	chr11	92720001	93860000	1140000	60000	732457.8174242714	98.0%	0.0195	4.051851935828905
chr3	78950001	79020000	chr3	78950001	79700000	750000	70000	728347.2363429951	99.0%	0.044	4.051547245878146
chr17	85610001	85660000	chr17	84680001	85660000	980000	50000	595944.6224453545	98.0%	0.023	4.04758551048334
chr10	39130001	39180000	chr10	39130001	40260000	1130000	50000	700623.5526589848	99.0%	0.025	4.046678654837699
chr18	69770001	69810000	chr18	68660001	69810000	1150000	40000	548740.3271998682	98.0%	0.043	4.02946378844407
chr2	130270001	130310000	chr2	130270001	130980000	710000	40000	1070579.7243335883	99.0%	0.034	4.007294269862581
chr4	81720001	81760000	chr4	81720001	83290000	1570000	40000	373906.5850791993	98.0%	0.051	4.005659598264125
chr14	22880001	22920000	chr14	22880001	24210000	1330000	40000	1001887.7877754905	99.0%	0.023	4.000735754757806
chr5	122120001	122160000	chr5	122120001	123150000	1030000	40000	1346420.992187866	98.0%	0.033	3.990568377322539
chr6	83650001	83690000	chr6	82750001	83690000	940000	40000	987426.9024008849	98.0%	0.035	3.978075198873069
chr2	73550001	73590000	chr2	73550001	74060000	510000	40000	974226.5073104803	99.0%	0.039	3.973617821602521
chr11	94460001	94510000	chr11	93900001	94510000	610000	50000	2588829.5094285468	99.0%	0.007	3.9707627189192545
chr3	79790001	79860000	chr3	78870001	79860000	990000	70000	605941.4524698578	98.0%	0.042	3.9570999071235105
chr5	68110001	68160000	chr5	68110001	69290000	1180000	50000	518920.3143679686	98.0%	0.041999999999999996	3.95342602169202
chr14	73080001	73150000	chr14	73080001	73600000	520000	70000	1324019.463444637	99.0%	0.041999999999999996	3.9338628141803387
chr16	95310001	95360000	chr16	94310001	95360000	1050000	50000	818673.2011442471	99.0%	0.026	3.9326526275684097
chr4	118980001	119020000	chr4	118980001	119680000	700000	40000	1175380.3843942485	99.0%	0.0745	3.9282390461298275
chr17	70510001	70550000	chr17	70510001	70990000	480000	40000	2835468.1733380617	99.0%	0.026000000000000002	3.9257447286840224
chr7	91410001	91450000	chr7	89890001	91450000	1560000	40000	368653.7809114096	96.0%	0.033	3.9103219522498933
chr3	57810001	57850000	chr3	57810001	59340000	1530000	40000	476319.81643505435	98.0%	0.033	3.909653178596085
chr11	67080001	67130000	chr11	67080001	67830000	750000	50000	999622.566205527	99.0%	0.033	3.8954311116538607
chr11	79000001	79040000	chr11	79000001	79620000	620000	40000	1493174.2443611054	99.0%	0.027999999999999997	3.885502813237481
chr10	38650001	38700000	chr10	36950001	38700000	1750000	50000	308526.3682909022	97.0%	0.035	3.8726315347680695
chr13	34840001	34890000	chr13	33930001	34890000	960000	50000	585826.1656882968	98.0%	0.0385	3.8639145803903374
chr11	22970001	23010000	chr11	22970001	23780000	810000	40000	1069717.2838873249	98.0%	0.021	3.856887234742382
chr1	171010001	171050000	chr1	171010001	171510000	500000	40000	1301058.8253166392	99.0%	0.044	3.856050448225075
chr2	106170001	106210000	chr2	105620001	106210000	590000	40000	743506.4933178669	99.0%	0.044	3.8531006200486817
chr16	94290001	94330000	chr16	94290001	94990000	700000	40000	1565972.2568160053	99.0%	0.0245	3.849321781101856
chr12	78070001	78110000	chr12	76110001	78110000	2000000	40000	334535.03347470757	95.0%	0.028	3.8456522340479506
chr7	75080001	75120000	chr7	73320001	75120000	1800000	40000	541603.8944561459	96.0%	0.03	3.844977907892737
chr17	84800001	84850000	chr17	84800001	86090000	1290000	50000	597988.614461768	99.0%	0.028	3.83998036885795
chr18	83030001	83070000	chr18	83030001	84440000	1410000	40000	373442.7110942178	98.0%	0.027	3.8290483694446844
chr1	65520001	65560000	chr1	65520001	66830000	1310000	40000	571653.4189795691	98.0%	0.048	3.828835734594554
chr16	18590001	18630000	chr16	18010001	18630000	620000	40000	953626.3411734956	99.0%	0.0315	3.8259731595058737
chr10	19890001	19940000	chr10	19890001	20320000	430000	50000	1824858.340238938	99.0%	0.04	3.824980700473854
