chr	start	end	ATAC.ctrl_ATAC.tagAlign.bgz.readCount	ATAC.ctrl_ATAC.tagAlign.bgz.RPM	ATAC.ctrl_ATAC.tagAlign.bgz.readCount.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPM.quantile	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM	ATAC.ctrl_ATAC.tagAlign.bgz.RPKM.quantile	ATAC.RPM	ATAC.RPM.quantile	ATAC.RPKM	ATAC.RPKM.quantile	class	isPromoterElement	isGenicElement	isIntergenicElement	promoterSymbol	genicSymbol	name	normalized_atac	activity_base	activity_base_no_qnorm
chr1	13332246	13332746	292	1.248686	0.380894	0.380894	2.497373	0.391338	1.248686	0.380894	2.497373	0.391338	genic	False	True	False		Ncoa2	genic|chr1:13332246-13332746	1.248686	1.248686	1.248686
chr1	13337729	13338511	202	0.863817	0.264516	0.264516	1.104626	0.178237	0.863817	0.264516	1.104626	0.178237	genic	False	True	False		Ncoa2	genic|chr1:13337729-13338511	0.863817	0.863817	0.863817
chr1	13366531	13367031	199	0.850988	0.260070	0.260070	1.701977	0.265490	0.850988	0.260070	1.701977	0.265490	genic	False	True	False		Ncoa2	genic|chr1:13366531-13367031	0.850988	0.850988	0.850988
chr1	13372200	13373144	6393	27.338535	0.952152	0.952152	28.960312	0.909193	27.338535	0.952152	28.960312	0.909193	genic	False	True	False		Ncoa2	genic|chr1:13372200-13373144	27.338535	27.338535	27.338535
chr1	13373344	13374335	1692	7.235539	0.803755	0.803755	7.301250	0.691752	7.235539	0.803755	7.301250	0.691752	promoter	True	False	False	Ncoa2	Ncoa2	promoter|chr1:13373344-13374335	7.235539	7.235539	7.235539
chr1	13426313	13426813	320	1.368423	0.409736	0.409736	2.736847	0.421184	1.368423	0.409736	2.736847	0.421184	intergenic	False	False	True			intergenic|chr1:13426313-13426813	1.368423	1.368423	1.368423
chr1	13531470	13531970	392	1.676319	0.472221	0.472221	3.352637	0.484779	1.676319	0.472221	3.352637	0.484779	intergenic	False	False	True			intergenic|chr1:13531470-13531970	1.676319	1.676319	1.676319
chr1	13589624	13590160	2167	9.266792	0.839245	0.839245	17.288792	0.845132	9.266792	0.839245	17.288792	0.845132	promoter	True	False	False	Tram1	Tram1	promoter|chr1:13589624-13590160	9.266792	9.266792	9.266792
chr1	13649550	13650050	168	0.718422	0.217347	0.217347	1.436845	0.220582	0.718422	0.217347	1.436845	0.220582	genic	False	True	False		Lactb2	genic|chr1:13649550-13650050	0.718422	0.718422	0.718422
chr1	13660220	13660796	2300	9.835543	0.847370	0.847370	17.075596	0.843337	9.835543	0.847370	17.075596	0.843337	promoter	True	False	False	Lactb2	Lactb2	promoter|chr1:13660220-13660796	9.835543	9.835543	9.835543
chr1	13668520	13669020	29	0.124013	0.058954	0.058954	0.248027	0.059113	0.124013	0.058954	0.248027	0.059113	promoter	True	False	False	Xkr9	Xkr9	promoter|chr1:13668520-13669020	0.124013	0.124013	0.124013
chr1	13789255	13789755	270	1.154607	0.354939	0.354939	2.309215	0.364581	1.154607	0.354939	2.309215	0.364581	intergenic	False	False	True			intergenic|chr1:13789255-13789755	1.154607	1.154607	1.154607
chr1	14000701	14001201	464	1.984214	0.522076	0.522076	3.968428	0.534912	1.984214	0.522076	3.968428	0.534912	intergenic	False	False	True			intergenic|chr1:14000701-14001201	1.984214	1.984214	1.984214
chr1	14001404	14001904	576	2.463162	0.581945	0.581945	4.926324	0.595696	2.463162	0.581945	4.926324	0.595696	intergenic	False	False	True			intergenic|chr1:14001404-14001904	2.463162	2.463162	2.463162
chr1	14011403	14011903	249	1.064804	0.329421	0.329421	2.129609	0.337929	1.064804	0.329421	2.129609	0.337929	intergenic	False	False	True			intergenic|chr1:14011403-14011903	1.064804	1.064804	1.064804
chr1	14108332	14108832	311	1.329937	0.400897	0.400897	2.659873	0.411844	1.329937	0.400897	2.659873	0.411844	intergenic	False	False	True			intergenic|chr1:14108332-14108832	1.329937	1.329937	1.329937
chr1	14108877	14109377	186	0.795396	0.241896	0.241896	1.590792	0.246508	0.795396	0.241896	1.590792	0.246508	intergenic	False	False	True			intergenic|chr1:14108877-14109377	0.795396	0.795396	0.795396
chr1	14180269	14180769	224	0.957896	0.295696	0.295696	1.915793	0.302769	0.957896	0.295696	1.915793	0.302769	genic	False	True	False		Eya1	genic|chr1:14180269-14180769	0.957896	0.957896	0.957896
chr1	14184060	14184560	145	0.620067	0.191179	0.191179	1.240134	0.193039	0.620067	0.191179	1.240134	0.193039	genic	False	True	False		Eya1	genic|chr1:14184060-14184560	0.620067	0.620067	0.620067
chr1	14218737	14219237	214	0.915133	0.281715	0.281715	1.830266	0.288256	0.915133	0.281715	1.830266	0.288256	genic	False	True	False		Eya1	genic|chr1:14218737-14219237	0.915133	0.915133	0.915133
chr1	14231845	14232782	882	3.771717	0.683935	0.683935	4.025312	0.538962	3.771717	0.683935	4.025312	0.538962	genic	False	True	False		Eya1	genic|chr1:14231845-14232782	3.771717	3.771717	3.771717
chr1	14266004	14266504	192	0.821054	0.250251	0.250251	1.642108	0.255163	0.821054	0.250251	1.642108	0.255163	genic	False	True	False		Eya1	genic|chr1:14266004-14266504	0.821054	0.821054	0.821054
chr1	14309598	14310485	421	1.800332	0.494261	0.494261	2.029687	0.322365	1.800332	0.494261	2.029687	0.322365	promoter	True	False	False	Eya1	Eya1	promoter|chr1:14309598-14310485	1.800332	1.800332	1.800332
chr1	14364431	14364931	173	0.739804	0.224225	0.224225	1.479608	0.227762	0.739804	0.224225	1.479608	0.227762	intergenic	False	False	True			intergenic|chr1:14364431-14364931	0.739804	0.739804	0.739804
chr1	14506460	14506960	269	1.150331	0.353646	0.353646	2.300662	0.363223	1.150331	0.353646	2.300662	0.363223	intergenic	False	False	True			intergenic|chr1:14506460-14506960	1.150331	1.150331	1.150331
chr1	14630536	14631036	160	0.684212	0.207587	0.207587	1.368423	0.210439	0.684212	0.207587	1.368423	0.210439	intergenic	False	False	True			intergenic|chr1:14630536-14631036	0.684212	0.684212	0.684212
chr1	14755191	14756242	341	1.458226	0.430507	0.430507	1.387465	0.213686	1.458226	0.430507	1.387465	0.213686	promoter	True	False	False	Msc	Msc	promoter|chr1:14755191-14756242	1.458226	1.458226	1.458226
chr1	14918612	14919112	82	0.350659	0.138324	0.138324	0.701317	0.138779	0.350659	0.138324	0.701317	0.138779	promoter	True	False	False	Trpa1	Trpa1	promoter|chr1:14918612-14919112	0.350659	0.350659	0.350659
chr1	15286445	15286945	1144	4.892114	0.736766	0.736766	9.784228	0.752554	4.892114	0.736766	9.784228	0.752554	promoter	True	False	False	Kcnb2		promoter|chr1:15286445-15286945	4.892114	4.892114	4.892114
chr1	15287003	15288223	1772	7.577645	0.810929	0.810929	6.211184	0.653280	7.577645	0.810929	6.211184	0.653280	promoter	True	False	False	Kcnb2	Kcnb2	promoter|chr1:15287003-15288223	7.577645	7.577645	7.577645
chr1	15539026	15539526	127	0.543093	0.174553	0.174553	1.086186	0.175799	0.543093	0.174553	1.086186	0.175799	genic	False	True	False		Kcnb2	genic|chr1:15539026-15539526	0.543093	0.543093	0.543093
chr1	15565969	15566469	1454	6.217774	0.780061	0.780061	12.435548	0.795631	6.217774	0.780061	12.435548	0.795631	genic	False	True	False		Kcnb2	genic|chr1:15565969-15566469	6.217774	6.217774	6.217774
chr1	15616228	15616728	820	3.506585	0.667568	0.667568	7.013170	0.682370	3.506585	0.667568	7.013170	0.682370	genic	False	True	False		Kcnb2	genic|chr1:15616228-15616728	3.506585	3.506585	3.506585
chr1	15651827	15652327	1189	5.084548	0.744412	0.744412	10.169097	0.760034	5.084548	0.744412	10.169097	0.760034	genic	False	True	False		Kcnb2	genic|chr1:15651827-15652327	5.084548	5.084548	5.084548
chr1	15683561	15684061	215	0.919409	0.283167	0.283167	1.838819	0.289780	0.919409	0.283167	1.838819	0.289780	genic	False	True	False		Kcnb2	genic|chr1:15683561-15684061	0.919409	0.919409	0.919409
chr1	15805395	15806008	5725	24.481951	0.943750	0.943750	39.937929	0.938820	24.481951	0.943750	39.937929	0.938820	promoter	True	False	False	Terf1	Terf1	promoter|chr1:15805395-15806008	24.481951	24.481951	24.481951
chr1	15892291	15892972	269	1.150331	0.353646	0.353646	1.689179	0.263223	1.150331	0.353646	1.689179	0.263223	promoter	True	False	False	Sbspon	Sbspon	promoter|chr1:15892291-15892972	1.150331	1.150331	1.150331
chr1	15913082	15913582	192	0.821054	0.250251	0.250251	1.642108	0.255163	0.821054	0.250251	1.642108	0.255163	intergenic	False	False	True			intergenic|chr1:15913082-15913582	0.821054	0.821054	0.821054
chr1	15936292	15936792	497	2.125333	0.541454	0.541454	4.250665	0.554850	2.125333	0.541454	4.250665	0.554850	intergenic	False	False	True			intergenic|chr1:15936292-15936792	2.125333	2.125333	2.125333
chr1	15990956	15991456	3433	14.680618	0.896038	0.896038	29.361235	0.910657	14.680618	0.896038	29.361235	0.910657	intergenic	False	False	True			intergenic|chr1:15990956-15991456	14.680618	14.680618	14.680618
chr1	15993504	15994004	1029	4.400337	0.716367	0.716367	8.800673	0.731729	4.400337	0.716367	8.800673	0.731729	intergenic	False	False	True			intergenic|chr1:15993504-15994004	4.400337	4.400337	4.400337
chr1	16072968	16073468	131	0.560198	0.178131	0.178131	1.120397	0.179412	0.560198	0.178131	1.120397	0.179412	genic	False	True	False		4930444P10Rik	genic|chr1:16072968-16073468	0.560198	0.560198	0.560198
chr1	16073705	16074205	143	0.611514	0.188947	0.188947	1.223028	0.190760	0.611514	0.188947	1.223028	0.190760	genic	False	True	False		4930444P10Rik	genic|chr1:16073705-16074205	0.611514	0.611514	0.611514
chr1	16087051	16087551	153	0.654277	0.199663	0.199663	1.308555	0.202066	0.654277	0.199663	1.308555	0.202066	genic	False	True	False		4930444P10Rik	genic|chr1:16087051-16087551	0.654277	0.654277	0.654277
chr1	16093028	16093575	1022	4.370402	0.714938	0.714938	7.989767	0.711732	4.370402	0.714938	7.989767	0.711732	promoter	True	False	False	4930444P10Rik	4930444P10Rik	promoter|chr1:16093028-16093575	4.370402	4.370402	4.370402
chr1	16104412	16104997	7615	32.564202	0.963742	0.963742	55.665302	0.962662	32.564202	0.963742	55.665302	0.962662	promoter	True	False	False	Rpl7	Rpl7	promoter|chr1:16104412-16104997	32.564202	32.564202	32.564202
chr1	16105417	16106023	1588	6.790801	0.793901	0.793901	11.205943	0.777942	6.790801	0.793901	11.205943	0.777942	promoter	True	False	False	Rdh10	Rdh10	promoter|chr1:16105417-16106023	6.790801	6.790801	6.790801
chr1	16111679	16112179	645	2.758228	0.609630	0.609630	5.516457	0.623611	2.758228	0.609630	5.516457	0.623611	genic	False	True	False		Rdh10	genic|chr1:16111679-16112179	2.758228	2.758228	2.758228
chr1	16122764	16123264	302	1.291450	0.391592	0.391592	2.582899	0.402557	1.291450	0.391592	2.582899	0.402557	genic	False	True	False		Rdh10	genic|chr1:16122764-16123264	1.291450	1.291450	1.291450
chr1	16440145	16440645	167	0.714146	0.216130	0.216130	1.428292	0.219336	0.714146	0.216130	1.428292	0.219336	genic	False	True	False		Stau2	genic|chr1:16440145-16440645	0.714146	0.714146	0.714146
chr1	16518505	16519393	875	3.741783	0.682476	0.682476	4.213719	0.552471	3.741783	0.682476	4.213719	0.552471	genic	False	True	False		Stau2	genic|chr1:16518505-16519393	3.741783	3.741783	3.741783
chr1	16519708	16520362	2371	10.139162	0.851408	0.851408	15.503306	0.830064	10.139162	0.851408	15.503306	0.830064	promoter	True	False	False	Stau2	Stau2	promoter|chr1:16519708-16520362	10.139162	10.139162	10.139162
chr1	16618414	16618914	500	2.138162	0.543125	0.543125	4.276323	0.556403	2.138162	0.543125	4.276323	0.556403	genic	False	True	False		Ube2w	genic|chr1:16618414-16618914	2.138162	2.138162	2.138162
chr1	16619130	16619739	4454	19.046744	0.922105	0.922105	31.275441	0.916703	19.046744	0.922105	31.275441	0.916703	promoter	True	False	False	Ube2w	Ube2w	promoter|chr1:16619130-16619739	19.046744	19.046744	19.046744
chr1	16656790	16657292	10784	46.115870	0.981585	0.981585	91.864283	0.986597	46.115870	0.981585	91.864283	0.986597	promoter	True	False	False	D030040B21Rik,Eloc	Eloc	promoter|chr1:16656790-16657292	46.115870	46.115870	46.115870
chr1	16657301	16657801	645	2.758228	0.609630	0.609630	5.516457	0.623611	2.758228	0.609630	5.516457	0.623611	promoter	True	False	False	D030040B21Rik,Eloc	D030040B21Rik	promoter|chr1:16657301-16657801	2.758228	2.758228	2.758228
chr1	16664956	16665571	1683	7.197052	0.802923	0.802923	11.702524	0.785310	7.197052	0.802923	11.702524	0.785310	promoter	True	False	False	Tmem70	Tmem70	promoter|chr1:16664956-16665571	7.197052	7.197052	7.197052
chr1	16687800	16688300	64	0.273685	0.118445	0.118445	0.547369	0.118811	0.273685	0.118445	0.547369	0.118811	promoter	True	False	False	Ly96	Ly96	promoter|chr1:16687800-16688300	0.273685	0.273685	0.273685
chr1	16688450	16688950	242	1.034870	0.320399	0.320399	2.069740	0.328370	1.034870	0.320399	2.069740	0.328370	promoter	True	False	False	Ly96	Ly96	promoter|chr1:16688450-16688950	1.034870	1.034870	1.034870
chr1	16798204	16798704	832	3.557901	0.670727	0.670727	7.115802	0.685741	3.557901	0.670727	7.115802	0.685741	intergenic	False	False	True			intergenic|chr1:16798204-16798704	3.557901	3.557901	3.557901
chr1	16809703	16810203	234	1.000660	0.309807	0.309807	2.001319	0.317299	1.000660	0.309807	2.001319	0.317299	intergenic	False	False	True			intergenic|chr1:16809703-16810203	1.000660	1.000660	1.000660
chr1	16916622	16917122	202	0.863817	0.264516	0.264516	1.727635	0.270125	0.863817	0.264516	1.727635	0.270125	intergenic	False	False	True			intergenic|chr1:16916622-16917122	0.863817	0.863817	0.863817
chr1	16979855	16980355	397	1.697700	0.476365	0.476365	3.395401	0.489018	1.697700	0.476365	3.395401	0.489018	genic	False	True	False		Jph1	genic|chr1:16979855-16980355	1.697700	1.697700	1.697700
chr1	17041159	17041659	2913	12.456930	0.877298	0.877298	24.913859	0.893063	12.456930	0.877298	24.913859	0.893063	genic	False	True	False		Jph1	genic|chr1:17041159-17041659	12.456930	12.456930	12.456930
chr1	17059887	17060387	5001	21.385893	0.932532	0.932532	42.771785	0.943945	21.385893	0.932532	42.771785	0.943945	genic	False	True	False		Jph1	genic|chr1:17059887-17060387	21.385893	21.385893	21.385893
chr1	17060515	17061015	8469	36.216182	0.970113	0.970113	72.432363	0.977009	36.216182	0.970113	72.432363	0.977009	genic	False	True	False		Jph1	genic|chr1:17060515-17061015	36.216182	36.216182	36.216182
chr1	17087959	17088459	306	1.308555	0.396080	0.396080	2.617110	0.407073	1.308555	0.396080	2.617110	0.407073	genic	False	True	False		Jph1	genic|chr1:17087959-17088459	1.308555	1.308555	1.308555
chr1	17090431	17090931	2433	10.404294	0.854661	0.854661	20.808589	0.870573	10.404294	0.854661	20.808589	0.870573	genic	False	True	False		Jph1	genic|chr1:17090431-17090931	10.404294	10.404294	10.404294
chr1	17096650	17098227	6488	27.744785	0.953345	0.953345	17.593396	0.847624	27.744785	0.953345	17.593396	0.847624	promoter	True	False	False	Jph1	Jph1	promoter|chr1:17096650-17098227	27.744785	27.744785	27.744785
chr1	17121260	17121760	3636	15.548711	0.902066	0.902066	31.097423	0.916195	15.548711	0.902066	31.097423	0.916195	intergenic	False	False	True			intergenic|chr1:17121260-17121760	15.548711	15.548711	15.548711
chr1	17123343	17123843	946	4.045402	0.699173	0.699173	8.090804	0.714684	4.045402	0.699173	8.090804	0.714684	intergenic	False	False	True			intergenic|chr1:17123343-17123843	4.045402	4.045402	4.045402
chr1	17124496	17124996	30	0.128290	0.061014	0.061014	0.256579	0.061150	0.128290	0.061014	0.256579	0.061150	promoter	True	False	False	Gm28783	Gm28783	promoter|chr1:17124496-17124996	0.128290	0.128290	0.128290
chr1	17145111	17145763	1892	8.090804	0.820145	0.820145	12.409208	0.795253	8.090804	0.820145	12.409208	0.795253	promoter	True	False	False	Gdap1	Gdap1	promoter|chr1:17145111-17145763	8.090804	8.090804	8.090804
chr1	17156813	17157313	194	0.829607	0.253032	0.253032	1.659213	0.258104	0.829607	0.253032	1.659213	0.258104	genic	False	True	False		Gdap1	genic|chr1:17156813-17157313	0.829607	0.829607	0.829607
chr1	17163495	17163995	227	0.970725	0.299711	0.299711	1.941451	0.306837	0.970725	0.299711	1.941451	0.306837	genic	False	True	False		Gdap1	genic|chr1:17163495-17163995	0.970725	0.970725	0.970725
chr1	17168152	17168652	17	0.072697	0.034817	0.034817	0.145395	0.034847	0.072697	0.034817	0.145395	0.034847	promoter	True	False	False	Gm28784	Gm28784	promoter|chr1:17168152-17168652	0.072697	0.072697	0.072697
chr1	17337768	17338268	229	0.979278	0.302598	0.302598	1.958556	0.309748	0.979278	0.302598	1.958556	0.309748	intergenic	False	False	True			intergenic|chr1:17337768-17338268	0.979278	0.979278	0.979278
chr1	17449268	17449768	240	1.026318	0.317843	0.317843	2.052635	0.325742	1.026318	0.317843	2.052635	0.325742	intergenic	False	False	True			intergenic|chr1:17449268-17449768	1.026318	1.026318	1.026318
chr1	17601650	17602150	54	0.230921	0.103767	0.103767	0.461843	0.104027	0.230921	0.103767	0.461843	0.104027	promoter	True	False	False	Pi15	Pi15	promoter|chr1:17601650-17602150	0.230921	0.230921	0.230921
chr1	17726794	17727294	85	0.363487	0.141223	0.141223	0.726975	0.141725	0.363487	0.141223	0.726975	0.141725	promoter	True	False	False	Crispld1	Crispld1	promoter|chr1:17726794-17727294	0.363487	0.363487	0.363487
chr1	18057634	18058134	127	0.543093	0.174553	0.174553	1.086186	0.175799	0.543093	0.174553	1.086186	0.175799	genic	False	True	False		Gm28756	genic|chr1:18057634-18058134	0.543093	0.543093	0.543093
chr1	18058381	18059306	288	1.231581	0.376365	0.376365	1.331439	0.205125	1.231581	0.376365	1.331439	0.205125	promoter	True	False	False	Gm28756	Gm28756	promoter|chr1:18058381-18059306	1.231581	1.231581	1.231581
chr1	18145652	18146152	23	0.098355	0.046301	0.046301	0.196711	0.046384	0.098355	0.046301	0.196711	0.046384	promoter	True	False	False	Crisp4	Crisp4	promoter|chr1:18145652-18146152	0.098355	0.098355	0.098355
chr1	18168227	18168727	734	3.138821	0.641271	0.641271	6.277643	0.655588	3.138821	0.641271	6.277643	0.655588	intergenic	False	False	True			intergenic|chr1:18168227-18168727	3.138821	3.138821	3.138821
chr1	18181049	18181549	456	1.950003	0.517748	0.517748	3.900007	0.530513	1.950003	0.517748	3.900007	0.530513	intergenic	False	False	True			intergenic|chr1:18181049-18181549	1.950003	1.950003	1.950003
chr1	18237193	18237693	9	0.038487	0.021846	0.021846	0.076974	0.021869	0.038487	0.021846	0.076974	0.021869	promoter	True	False	False	Defb18	Defb18	promoter|chr1:18237193-18237693	0.038487	0.038487	0.038487
chr1	18264888	18265388	14	0.059869	0.029344	0.029344	0.119737	0.029368	0.059869	0.029344	0.119737	0.029368	promoter	True	False	False	Defb41	Defb41	promoter|chr1:18264888-18265388	0.059869	0.059869	0.059869
chr1	18292521	18293021	333	1.424016	0.422548	0.422548	2.848031	0.434168	1.424016	0.422548	2.848031	0.434168	intergenic	False	False	True			intergenic|chr1:18292521-18293021	1.424016	1.424016	1.424016
chr1	18384085	18384585	165	0.705593	0.213668	0.213668	1.411187	0.216798	0.705593	0.213668	1.411187	0.216798	intergenic	False	False	True			intergenic|chr1:18384085-18384585	0.705593	0.705593	0.705593
chr1	18468381	18468881	1347	5.760207	0.766930	0.766930	11.520415	0.782577	5.760207	0.766930	11.520415	0.782577	intergenic	False	False	True			intergenic|chr1:18468381-18468881	5.760207	5.760207	5.760207
chr1	18640981	18641481	782	3.344085	0.656403	0.656403	6.688170	0.671223	3.344085	0.656403	6.688170	0.671223	intergenic	False	False	True			intergenic|chr1:18640981-18641481	3.344085	3.344085	3.344085
chr1	18903429	18903929	4647	19.872074	0.926297	0.926297	39.744148	0.938407	19.872074	0.926297	39.744148	0.938407	intergenic	False	False	True			intergenic|chr1:18903429-18903929	19.872074	19.872074	19.872074
chr1	19102771	19103271	36	0.153948	0.071967	0.071967	0.307895	0.072138	0.153948	0.071967	0.307895	0.072138	promoter	True	False	False	Tfap2d	Tfap2d	promoter|chr1:19102771-19103271	0.153948	0.153948	0.153948
chr1	19208663	19209163	76	0.325001	0.132473	0.132473	0.650001	0.132898	0.325001	0.132473	0.650001	0.132898	promoter	True	False	False	Tfap2b	Tfap2b	promoter|chr1:19208663-19209163	0.325001	0.325001	0.325001
chr1	19242474	19242974	38	0.162500	0.075917	0.075917	0.325001	0.076159	0.162500	0.075917	0.325001	0.076159	promoter	True	False	False	Gm28340	Gm28340	promoter|chr1:19242474-19242974	0.162500	0.162500	0.162500
chr1	19421172	19421672	332	1.419739	0.421426	0.421426	2.839479	0.433022	1.419739	0.421426	2.839479	0.433022	intergenic	False	False	True			intergenic|chr1:19421172-19421672	1.419739	1.419739	1.419739
chr1	19918842	19919342	267	1.141778	0.351461	0.351461	2.283557	0.360890	1.141778	0.351461	2.283557	0.360890	intergenic	False	False	True			intergenic|chr1:19918842-19919342	1.141778	1.141778	1.141778
chr1	20058140	20058640	200	0.855265	0.261475	0.261475	1.710529	0.266942	0.855265	0.261475	1.710529	0.266942	genic	False	True	False		Pkhd1	genic|chr1:20058140-20058640	0.855265	0.855265	0.855265
chr1	20069644	20070144	50	0.213816	0.097479	0.097479	0.427632	0.097727	0.213816	0.097479	0.427632	0.097727	genic	False	True	False		Pkhd1	genic|chr1:20069644-20070144	0.213816	0.213816	0.213816
