chr1	x1	x2	chr2	y1	y2	chr1_chr	chr1_start	chr1_end	chr1_gene_id	chr1_idk	chr1_strand	chr1_gene_name	chr2_chr	chr2_start	chr2_end	chr2_gene_id	chr2_idk	chr2_strand	chr2_gene_name
chr3	144700000	144725000	chr3	152375000	152400000	chr3	144719585	144721085	54673	0	-	Sh3glb1	chr3	152394722	152396222	108946	0	+	Zzz3
chr4	125475000	125500000	chr4	125850000	125875000	chr4	125489949	125491449	14807	0	+	Grik3							
chr4	138900000	138925000	chr4	139175000	139200000	chr4	138913195	138914695	73162	0	-	Otud3	chr4	139179905	139181405	100038595	0	-	Gm16287
chr4	138900000	138925000	chr4	139175000	139200000	chr4	138913195	138914695	73162	0	-	Otud3	chr4	139192148	139193648	12345	0	+	Capzb
chr4	45100000	45125000	chr4	45850000	45875000	chr4	45107364	45108864	68512	0	-	Tomm5							
chr4	153175000	153200000	chr4	153925000	153950000								chr4	153949753	153951253	407793	0	-	BC039966
chr4	44300000	44325000	chr4	44900000	44925000	chr4	44300125	44301625	17279	0	+	Melk							
chr3	73050000	73075000	chr3	75550000	75575000	chr3	73057053	73058553	386750	0	-	Slitrk3	chr3	75556106	75557606	56426	0	-	Pdcd10
chr3	73050000	73075000	chr3	75550000	75575000	chr3	73057053	73058553	386750	0	-	Slitrk3	chr3	75556796	75558296	20713	0	+	Serpini1
chr3	73050000	73075000	chr3	75550000	75575000	chr3	73065565	73067065	626082	0	+	Gm20754	chr3	75556106	75557606	56426	0	-	Pdcd10
chr3	73050000	73075000	chr3	75550000	75575000	chr3	73065565	73067065	626082	0	+	Gm20754	chr3	75556796	75558296	20713	0	+	Serpini1
chr8	37150000	37175000	chr8	39050000	39075000														
chr6	31650000	31675000	chr6	33925000	33950000	chr6	31665381	31666881	434003	0	-	Gm13848							
chr6	32325000	32350000	chr6	33400000	33425000														
chr10	112200000	112225000	chr10	112800000	112825000														
chr8	36350000	36375000	chr8	36500000	36525000														
chr8	36200000	36225000	chr8	36325000	36350000														
chr8	71125000	71150000	chr8	71825000	71850000														
chr8	120675000	120700000	chr8	120775000	120800000														
chr8	35725000	35750000	chr8	35825000	35850000								chr8	35825809	35827309	71908	0	-	Cldn23
chr10	122075000	122100000	chr10	123100000	123125000	chr10	122096621	122098121	216395	0	-	Rxylt1							
chr8	106425000	106450000	chr8	106625000	106650000														
chr8	121100000	121125000	chr8	121375000	121400000	chr8	121107642	121109142	234814	0	-	Mthfsd							
chr8	121100000	121125000	chr8	121375000	121400000	chr8	121115420	121116920	14234	0	+	Foxc2							
chr8	69400000	69425000	chr8	69500000	69525000														
chr8	32275000	32300000	chr8	33175000	33200000														
chr8	48200000	48225000	chr8	48525000	48550000														
chr8	117925000	117950000	chr8	118825000	118850000														
chr8	78225000	78250000	chr8	78625000	78650000														
chr8	35475000	35500000	chr8	35700000	35725000	chr8	35495446	35496946	67276	0	-	Eri1							
chr6	88100000	88125000	chr6	88875000	88900000	chr6	88103508	88105008	102465196	0	-	Mir6376	chr6	88874294	88875794	319655	0	-	Podxl2
chr6	88100000	88125000	chr6	88875000	88900000	chr6	88103508	88105008	102465196	0	-	Mir6376	chr6	88898030	88899530	17216	0	-	Mcm2
chr10	52750000	52775000	chr10	53300000	53325000														
chr10	119275000	119300000	chr10	119625000	119650000														
chr6	147000000	147025000	chr6	147950000	147975000														
chr6	139850000	139875000	chr6	140550000	140575000														
chr7	96750000	96775000	chr7	96900000	96925000														
chr7	133950000	133975000	chr7	134200000	134225000														
chr7	143575000	143600000	chr7	143675000	143700000	chr7	143599340	143600840	27267	0	-	Cars1	chr7	143685122	143686622	79201	0	-	Tnfrsf23
chr7	131525000	131550000	chr7	131725000	131750000	chr7	131542116	131543616	15373	0	+	Hmx3							
chr7	131525000	131550000	chr7	131725000	131750000	chr7	131548022	131549522	15372	0	+	Hmx2							
chr10	107850000	107875000	chr10	108425000	108450000														
chr7	129650000	129675000	chr7	130050000	130075000														
chr7	101400000	101425000	chr7	101825000	101850000	chr7	101410135	101411635	207728	0	+	Pde2a	chr7	101837479	101838979	16332	0	-	Inppl1
chr10	42975000	43000000	chr10	43200000	43225000								chr10	43220735	43222235	71365	0	+	Pdss2
chr10	4675000	4700000	chr10	5025000	5050000														
chr10	104950000	104975000	chr10	105550000	105575000								chr10	105573202	105574702	327812	0	+	Gm15663
chr10	104950000	104975000	chr10	105550000	105575000								chr10	105573701	105575201	278279	0	-	Tmtc2
chr10	118575000	118600000	chr10	118850000	118875000								chr10	118869459	118870959	69181	0	-	Dyrk2
chr10	75725000	75750000	chr10	76200000	76225000								chr10	76206659	76208159	751554	0	-	Mir678
chr7	134375000	134400000	chr7	135450000	135475000														
chr3	99225000	99250000	chr3	100025000	100050000	chr3	99239630	99241130	21384	0	+	Tbx15							
chrX	100800000	100825000	chrX	101325000	101350000														
chr3	145400000	145425000	chr3	145900000	145925000								chr3	145923511	145925011	12042	0	+	Bcl10
chr4	139700000	139725000	chr4	140325000	140350000														
chr4	103875000	103900000	chr4	104450000	104475000														
chr4	126350000	126375000	chr4	126875000	126900000														
chr4	105125000	105150000	chr4	106200000	106225000														
chr4	117250000	117275000	chr4	117525000	117550000	chr4	117251200	117252700	68777	0	+	Tmem53	chr4	117549614	117551114	140546	0	+	Eri3
chr4	117250000	117275000	chr4	117525000	117550000	chr4	117251375	117252875	381544	0	-	Armh1	chr4	117549614	117551114	140546	0	+	Eri3
chr3	36600000	36625000	chr3	41725000	41750000	chr3	36612727	36614227	71492	0	-	Bbs7	chr3	41741764	41743264	67161	0	-	Sclt1
chr3	36600000	36625000	chr3	41725000	41750000	chr3	36612727	36614227	71492	0	-	Bbs7	chr3	41741860	41743360	73852	0	+	D3Ertd751e
chr3	16175000	16200000	chr3	28800000	28825000	chr3	16182461	16183961	229096	0	+	Ythdf3	chr3	28804685	28806185	68028	0	+	Rpl22l1
chr3	17775000	17800000	chr3	20025000	20050000	chr3	17789170	17790670	70441	0	+	Mir124-2hg	chr3	20034565	20036065	12807	0	-	Hps3
chr3	17775000	17800000	chr3	20025000	20050000	chr3	17794911	17796411	723950	0	+	Mir124a-2	chr3	20034565	20036065	12807	0	-	Hps3
chr3	37625000	37650000	chr3	38850000	38875000	chr3	37639196	37640696	24063	0	+	Spry1							
chr3	38875000	38900000	chr3	39975000	40000000	chr3	38886189	38887689	329628	0	+	Fat4							
chr3	152950000	152975000	chr3	153500000	153525000														
chrX	165175000	165200000	chrX	166400000	166425000														
chr2	147800000	147825000	chr2	148750000	148775000								chr2	148770747	148772247	78240	0	-	Cst11
chr2	147800000	147825000	chr2	148750000	148775000								chr2	148749607	148751107	228756	0	+	Cstl1
chr2	62325000	62350000	chr2	62625000	62650000								chr2	62645505	62647005	71586	0	-	Ifih1
chr2	171475000	171500000	chr2	172150000	172175000														
chr2	165950000	165975000	chr2	166550000	166575000														
chr2	161850000	161875000	chr2	162650000	162675000								chr2	162660397	162661897	19281	0	-	Ptprt
chr2	161850000	161875000	chr2	162650000	162675000								chr2	162660412	162661912	77288	0	+	9430021M05Rik
chr16	24475000	24500000	chr16	25250000	25275000														
chr16	6475000	6500000	chr16	8325000	8350000														
chr16	84725000	84750000	chr16	87250000	87275000	chr16	84734992	84736492	27393	0	-	Mrpl39							
chr17	66675000	66700000	chr17	67150000	67175000														
chr1	88300000	88325000	chr1	89175000	89200000														
chr1	182400000	182425000	chr1	182750000	182775000	chr1	182408421	182409921	209456	0	+	Trp53bp2	chr1	182763109	182764609	96935	0	+	Susd4
chr4	13875000	13900000	chr4	14425000	14450000														
chr1	118300000	118325000	chr1	120100000	120125000	chr1	118310712	118312212	22099	0	-	Tsn	chr1	120120328	120121828	13167	0	-	Dbi
chr1	118300000	118325000	chr1	120100000	120125000	chr1	118310712	118312212	22099	0	-	Tsn	chr1	120120436	120121936	73103	0	+	3110009E18Rik
chr1	118300000	118325000	chr1	120100000	120125000	chr1	118321088	118322588	67949	0	+	Nifk	chr1	120120328	120121828	13167	0	-	Dbi
chr1	118300000	118325000	chr1	120100000	120125000	chr1	118321088	118322588	67949	0	+	Nifk	chr1	120120436	120121936	73103	0	+	3110009E18Rik
chr18	9975000	10000000	chr18	10575000	10600000														
chr19	31325000	31350000	chr19	31650000	31675000														
chr19	41650000	41675000	chr19	42050000	42075000								chr19	42051497	42052997	66765	0	+	4933411K16Rik
chr2	180150000	180175000	chr2	180250000	180275000	chr2	180170734	180172234	56436	0	+	Adrm1	chr2	180256785	180258285	100526556	0	+	Mir3091
chr2	180150000	180175000	chr2	180250000	180275000	chr2	180170734	180172234	56436	0	+	Adrm1	chr2	180256626	180258126	66481	0	+	Rps21
chr2	180150000	180175000	chr2	180250000	180275000	chr2	180170734	180172234	56436	0	+	Adrm1	chr2	180272746	180274246	252966	0	-	Cables2
chr2	165525000	165550000	chr2	165725000	165750000														
chr2	66450000	66475000	chr2	66800000	66825000														
chr1	171700000	171725000	chr1	173850000	173875000														
chr4	45000000	45025000	chr4	45825000	45850000	chr4	45011662	45013162	230119	0	-	Zbtb5	chr4	45826173	45827673	75426	0	-	Igfbpl1
chr4	45000000	45025000	chr4	45825000	45850000	chr4	45011662	45013162	230119	0	-	Zbtb5	chr4	45847913	45849413	74152	0	+	Stra6l
chr4	45000000	45025000	chr4	45825000	45850000	chr4	45017832	45019332	64424	0	+	Polr1e	chr4	45826173	45827673	75426	0	-	Igfbpl1
chr4	45000000	45025000	chr4	45825000	45850000	chr4	45017832	45019332	64424	0	+	Polr1e	chr4	45847913	45849413	74152	0	+	Stra6l
chr4	123900000	123925000	chr4	124825000	124850000	chr4	123904081	123905581	56309	0	+	Mycbp	chr4	124849928	124851428	230734	0	+	Yrdc
chr4	123900000	123925000	chr4	124825000	124850000	chr4	123916695	123918195	54170	0	+	Rragc	chr4	124849928	124851428	230734	0	+	Yrdc
chr4	147325000	147350000	chr4	147650000	147675000														
chr9	67325000	67350000	chr9	67625000	67650000														
chr9	67425000	67450000	chr9	67625000	67650000														
chr9	4300000	4325000	chr9	5625000	5650000	chr9	4309082	4310582	69149	0	+	Kbtbd3							
chr9	4300000	4325000	chr9	5625000	5650000	chr9	4308721	4310221	67618	0	-	Aasdhppt							
chr9	97300000	97325000	chr9	98225000	98250000														
chr9	25650000	25675000	chr9	26100000	26125000														
chr9	122400000	122425000	chr9	122675000	122700000								chr9	122682125	122683625	387156	0	+	Mir138-1
chr9	16200000	16225000	chr9	16475000	16500000														
chr9	40975000	41000000	chr9	41425000	41450000														
chr11	63925000	63950000	chr11	64425000	64450000								chr11	64434581	64436081	15478	0	+	Hs3st3a1
chr11	43550000	43575000	chr11	48800000	48825000								chr11	48799581	48801081	14694	0	+	Rack1
chr11	43550000	43575000	chr11	48800000	48825000								chr11	48801281	48802781	100216534	0	+	Snord96a
chr11	43550000	43575000	chr11	48800000	48825000								chr11	48802388	48803888	100216540	0	+	Snord95
chr11	43550000	43575000	chr11	48800000	48825000								chr11	48816603	48818103	211007	0	-	Trim41
chr12	51825000	51850000	chr12	51975000	52000000	chr12	51828786	51830286	207304	0	-	Hectd1							
chr12	109425000	109450000	chr12	110350000	110375000														
chr12	105500000	105525000	chr12	105700000	105725000	chr12	105512729	105514229	104932	0	+	AU015791	chr12	105705225	105706725	78801	0	+	Ak7
chr12	44825000	44850000	chr12	45175000	45200000														
chr9	106825000	106850000	chr9	107750000	107775000								chr9	107770246	107771746	83486	0	-	Rbm5
chr16	11675000	11700000	chr16	12200000	12225000														
chr9	116400000	116425000	chr9	116550000	116575000														
chr14	38975000	39000000	chr14	40875000	40900000								chr14	40892516	40894016	328381	0	-	Sh2d4b
chr5	75200000	75225000	chr5	75825000	75850000														
chr6	84400000	84425000	chr6	85000000	85025000	chr6	84423088	84424588	100038556	0	-	Gm10445							
chr6	88100000	88125000	chr6	88850000	88875000	chr6	88103508	88105008	102465196	0	-	Mir6376	chr6	88874294	88875794	319655	0	-	Podxl2
chr7	41625000	41650000	chr7	42675000	42700000	chr7	41632452	41633952	67607	0	+	Zfp788	chr7	42691992	42693492	434179	0	-	Zfp975
chr7	7275000	7300000	chr7	12475000	12500000	chr7	7277539	7279039	76229	0	-	Vmn2r29	chr7	12477542	12479042	67370	0	+	Zfp606
chr7	7275000	7300000	chr7	12475000	12500000	chr7	7298140	7299640	100885832	0	+	Mir5620	chr7	12477542	12479042	67370	0	+	Zfp606
chr8	35525000	35550000	chr8	35800000	35825000														
chr14	7475000	7500000	chr14	7725000	7750000														
chr8	79725000	79750000	chr8	80050000	80075000								chr8	80057256	80058756	15245	0	-	Hhip
chr8	107200000	107225000	chr8	108675000	108700000														
chr8	35925000	35950000	chr8	40300000	40325000								chr8	40306707	40308207	78506	0	+	Micu3
chr8	35925000	35950000	chr8	40300000	40325000								chr8	40307179	40308679	102466237	0	-	Mir7666
chr8	35925000	35950000	chr8	40300000	40325000								chr8	40307581	40309081	80857	0	-	Fgf20
chr14	104025000	104050000	chr14	104600000	104625000	chr14	104026392	104027892	73877	0	-	4930432J09Rik	chr14	104612040	104613540	320249	0	+	D130009I18Rik
chr14	71475000	71500000	chr14	72275000	72300000														
chr14	21950000	21975000	chr14	22900000	22925000														
chr14	37225000	37250000	chr14	39450000	39475000								chr14	39472338	39473838	18183	0	-	Nrg3
chr8	73925000	73950000	chr8	74925000	74950000														
chr16	23150000	23175000	chr16	23375000	23400000	chr16	23174529	23176029	105246089	0	+	C730014E05Rik							
chr15	10475000	10500000	chr15	55550000	55575000	chr15	10485197	10486697	67832	0	-	Brix1	chr15	55556657	55558157	105837	0	+	Mtbp
chr15	10475000	10500000	chr15	55550000	55575000	chr15	10485197	10486697	67832	0	-	Brix1	chr15	55556998	55558498	68537	0	-	Mrpl13
chr15	10475000	10500000	chr15	55550000	55575000	chr15	10485267	10486767	19355	0	+	Rad1	chr15	55556657	55558157	105837	0	+	Mtbp
chr15	10475000	10500000	chr15	55550000	55575000	chr15	10485267	10486767	19355	0	+	Rad1	chr15	55556998	55558498	68537	0	-	Mrpl13
chr15	86750000	86775000	chr15	88600000	88625000								chr15	88599551	88601051	70073	0	+	Zdhhc25
chr12	20925000	20950000	chr12	21300000	21325000								chr12	21315638	21317138	67732	0	+	Iah1
chr12	69150000	69175000	chr12	91575000	91600000	chr12	69158436	69159936	20090	0	-	Rps29	chr12	91589737	91591237	83602	0	-	Gtf2a1
chr12	69150000	69175000	chr12	91575000	91600000	chr12	69168063	69169563	69706	0	+	Lrr1	chr12	91589737	91591237	83602	0	-	Gtf2a1
chr15	39525000	39550000	chr15	40125000	40150000								chr15	40133614	40135114	328531	0	+	9330182O14Rik
chr15	86225000	86250000	chr15	88225000	88250000														
chr15	25800000	25825000	chr15	26325000	26350000														
chr15	65850000	65875000	chr15	66600000	66625000														
chr12	44825000	44850000	chr12	45150000	45175000														
chr16	43875000	43900000	chr16	44325000	44350000	chr16	43889049	43890549	212153	0	+	Ccdc191	chr16	44332446	44333946	320007	0	-	Sidt1
chr16	43875000	43900000	chr16	44325000	44350000	chr16	43889049	43890549	212153	0	+	Ccdc191	chr16	44346370	44347870	212514	0	+	Spice1
chr1	150425000	150450000	chr1	162675000	162700000														
chr19	31075000	31100000	chr19	33375000	33400000	chr19	31082086	31083586	83410	0	+	Cstf2t	chr19	33391545	33393045	67795	0	-	Rnls
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180256785	180258285	100526556	0	+	Mir3091	chr2	180580553	180582053	73247	0	+	Mrgbp
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180256785	180258285	100526556	0	+	Mir3091	chr2	180588494	180589994	72075	0	+	Ogfr
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180256785	180258285	100526556	0	+	Mir3091	chr2	180597039	180598539	12841	0	+	Col9a3
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180256626	180258126	66481	0	+	Rps21	chr2	180580553	180582053	73247	0	+	Mrgbp
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180256626	180258126	66481	0	+	Rps21	chr2	180588494	180589994	72075	0	+	Ogfr
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180256626	180258126	66481	0	+	Rps21	chr2	180597039	180598539	12841	0	+	Col9a3
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180272746	180274246	252966	0	-	Cables2	chr2	180580553	180582053	73247	0	+	Mrgbp
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180272746	180274246	252966	0	-	Cables2	chr2	180588494	180589994	72075	0	+	Ogfr
chr2	180250000	180275000	chr2	180575000	180600000	chr2	180272746	180274246	252966	0	-	Cables2	chr2	180597039	180598539	12841	0	+	Col9a3
chr2	124100000	124125000	chr2	124575000	124600000														
chr2	73575000	73600000	chr2	74000000	74025000	chr2	73584099	73585599	102633437	0	+	Chrna1os							
chr2	73575000	73600000	chr2	74000000	74025000	chr2	73579588	73581088	11435	0	-	Chrna1							
chr2	73575000	73600000	chr2	74000000	74025000	chr2	73595775	73597275	329427	0	+	Chn1os3							
chr2	165775000	165800000	chr2	166775000	166800000								chr2	166793016	166794516	76367	0	+	Trp53rkb
chr1	62800000	62825000	chr1	62925000	62950000														
chr2	103775000	103800000	chr2	104475000	104500000	chr2	103796899	103798399	53872	0	-	Caprin1	chr2	104493696	104495196	15259	0	-	Hipk3
chr13	91900000	91925000	chr13	92300000	92325000														
chr13	74325000	74350000	chr13	74525000	74550000	chr13	74349530	74351030	66945	0	-	Sdha							
chr13	74325000	74350000	chr13	74525000	74550000	chr13	74349558	74351058	67433	0	+	Ccdc127							
chr6	18550000	18575000	chr6	18750000	18775000														
chr6	98975000	99000000	chr6	99600000	99625000														
chr15	78600000	78625000	chr15	78700000	78725000								chr15	78718021	78719521	207393	0	-	Elfn2
chr5	83500000	83525000	chr5	85975000	86000000														
