chr	start	end	direction	loop_distance	n_loops	cpg_overlap	gc_content	distance_bin	group
chr14	23400000	23410000	down_in_mutant	830000	1	FALSE	0.423757624237576	500kb-1Mb	lost
chr14	23400000	23425000	down_in_mutant	1425000	1	FALSE	0.427382904683813	>1Mb	lost
chr14	34810000	34820000	down_in_mutant	2220000	1	TRUE	0.50984901509849	>1Mb	lost
chr14	37030000	37040000	down_in_mutant	2220000	1	FALSE	0.460853914608539	>1Mb	lost
chr14	57370000	57380000	down_in_mutant	540000	1	FALSE	0.472452754724528	500kb-1Mb	lost
chr14	57910000	57920000	down_in_mutant	540000	1	FALSE	0.46045395460454	500kb-1Mb	lost
chr14	59150000	59160000	down_in_mutant	4e+05	1	FALSE	0.396360363963604	200-500kb	lost
chr14	59550000	59560000	down_in_mutant	4e+05	1	FALSE	0.483451654834517	200-500kb	lost
chr14	61675000	61700000	down_in_mutant	1575000	1	TRUE	0.465621375144994	>1Mb	lost
chr14	63250000	63275000	down_in_mutant	41200000	2	TRUE	0.473821047158114	>1Mb	lost
chr14	89175000	89200000	down_in_mutant	7725000	1	FALSE	0.360465581376745	>1Mb	lost
chr14	103010000	103020000	down_in_mutant	520000	1	FALSE	0.44995500449955	500kb-1Mb	lost
chr14	103530000	103540000	down_in_mutant	520000	1	FALSE	0.421757824217578	500kb-1Mb	lost
chr14	105390000	105400000	down_in_mutant	530000	1	FALSE	0.436056394360564	500kb-1Mb	lost
chr14	105470000	105480000	down_in_mutant	450000	2	FALSE	0.389461053894611	200-500kb	lost
chr14	105650000	105675000	down_in_mutant	225000	1	FALSE	0.398504059837607	200-500kb	lost
chr14	105660000	105670000	down_in_mutant	230000	1	FALSE	0.415858414158584	200-500kb	lost
chr14	105725000	105750000	down_in_mutant	150000	1	FALSE	0.409303627854886	<200kb	lost
chr14	105730000	105740000	down_in_mutant	160000	1	FALSE	0.402759724027597	<200kb	lost
chr14	105875000	105900000	down_in_mutant	225000	2	TRUE	0.453701851925923	200-500kb	lost
chr14	105890000	105900000	down_in_mutant	420000	4	TRUE	0.49015098490151	200-500kb	lost
chr14	105900000	105925000	down_in_mutant	5e+05	1	FALSE	0.414743410263589	200-500kb	lost
chr14	114775000	114800000	down_in_mutant	4900000	1	FALSE	0.390504379824807	>1Mb	lost
chr14	120260000	120270000	down_in_mutant	190000	1	FALSE	0.432356764323568	<200kb	lost
chr14	120390000	120400000	down_in_mutant	320000	1	FALSE	0.426657334266573	200-500kb	lost
chr14	122220000	122225000	down_in_mutant	265000	2	FALSE	0.474305138972206	200-500kb	lost
chr15	25990000	26000000	down_in_mutant	1190000	1	FALSE	0.399460053994601	>1Mb	lost
chr15	27180000	27190000	down_in_mutant	1190000	1	FALSE	0.405559444055594	>1Mb	lost
chr15	28300000	28325000	down_in_mutant	2425000	1	FALSE	0.423743050277989	>1Mb	lost
chr15	30725000	30750000	down_in_mutant	2425000	1	FALSE	0.409703611855526	>1Mb	lost
chr15	32000000	32025000	down_in_mutant	550000	1	FALSE	0.418023279068837	500kb-1Mb	lost
chr15	32550000	32575000	down_in_mutant	550000	1	FALSE	0.405303787848486	500kb-1Mb	lost
chr15	34530000	34540000	down_in_mutant	1610000	1	FALSE	0.45945405459454	>1Mb	lost
chr15	36140000	36150000	down_in_mutant	1610000	2	TRUE	0.465053494650535	>1Mb	lost
chr15	40150000	40175000	down_in_mutant	775000	5	FALSE	0.421863125474981	500kb-1Mb	lost
chr15	40165000	40170000	down_in_mutant	860000	1	FALSE	0.438512297540492	500kb-1Mb	lost
chr15	40850000	40875000	down_in_mutant	7e+05	1	FALSE	0.356785728570857	500kb-1Mb	lost
chr15	40925000	40950000	down_in_mutant	775000	1	FALSE	0.38182472701092	500kb-1Mb	lost
chr15	41025000	41030000	down_in_mutant	860000	1	FALSE	0.389722055588882	500kb-1Mb	lost
chr15	41160000	41170000	down_in_mutant	490000	1	FALSE	0.411758824117588	200-500kb	lost
chr15	41190000	41200000	down_in_mutant	460000	1	FALSE	0.391660833916608	200-500kb	lost
chr15	41325000	41330000	down_in_mutant	125000	1	FALSE	0.374525094981004	<200kb	lost
chr15	41650000	41660000	down_in_mutant	490000	2	FALSE	0.405559444055594	200-500kb	lost
chr15	41650000	41675000	down_in_mutant	3e+05	1	FALSE	0.393984240630375	200-500kb	lost
chr15	41850000	41875000	down_in_mutant	825000	1	FALSE	0.387864485420583	500kb-1Mb	lost
chr15	41940000	41950000	down_in_mutant	970000	1	FALSE	0.413358664133587	500kb-1Mb	lost
chr15	41950000	41975000	down_in_mutant	3e+05	1	FALSE	0.391264349426023	200-500kb	lost
chr15	41975000	42000000	down_in_mutant	7e+05	1	FALSE	0.401783928642854	500kb-1Mb	lost
chr15	42650000	42675000	down_in_mutant	6e+05	2	FALSE	0.392624295028199	500kb-1Mb	lost
chr15	42670000	42680000	down_in_mutant	610000	2	FALSE	0.397660233976602	500kb-1Mb	lost
chr15	42675000	42700000	down_in_mutant	825000	3	FALSE	0.391264349426023	500kb-1Mb	lost
chr15	42910000	42920000	down_in_mutant	970000	1	FALSE	0.405059494050595	500kb-1Mb	lost
chr15	44830000	44840000	down_in_mutant	3960000	1	FALSE	0.396860313968603	>1Mb	lost
chr15	48775000	48800000	down_in_mutant	3375000	1	TRUE	0.393624255029799	>1Mb	lost
chr15	48790000	48800000	down_in_mutant	3960000	1	TRUE	0.408959104089591	>1Mb	lost
chr15	52150000	52175000	down_in_mutant	3825000	2	FALSE	0.419143234270629	>1Mb	lost
chr15	52500000	52525000	down_in_mutant	1900000	1	FALSE	0.400823967041318	>1Mb	lost
chr15	53340000	53350000	down_in_mutant	560000	2	TRUE	0.465453454654535	500kb-1Mb	lost
chr15	54400000	54425000	down_in_mutant	1900000	1	FALSE	0.380784768609256	>1Mb	lost
chr15	57690000	57695000	down_in_mutant	220000	1	TRUE	0.488502299540092	200-500kb	lost
chr15	57690000	57700000	down_in_mutant	2e+05	1	TRUE	0.495250474952505	<200kb	lost
chr15	66900000	66925000	down_in_mutant	1300000	1	FALSE	0.458061677532899	>1Mb	lost
chr15	67025000	67050000	down_in_mutant	1325000	1	FALSE	0.470661173553058	>1Mb	lost
chr15	68200000	68225000	down_in_mutant	1300000	1	FALSE	0.454181832726691	>1Mb	lost
chr15	68255000	68260000	down_in_mutant	105000	1	TRUE	0.494301139772046	<200kb	lost
chr15	68920000	68930000	down_in_mutant	2320000	1	FALSE	0.484251574842516	>1Mb	lost
chr15	68925000	68950000	down_in_mutant	2300000	2	FALSE	0.474101035958562	>1Mb	lost
chr15	68930000	68940000	down_in_mutant	1990000	1	FALSE	0.45985401459854	>1Mb	lost
chr15	70900000	70925000	down_in_mutant	1975000	1	FALSE	0.388504459821607	>1Mb	lost
chr15	70920000	70930000	down_in_mutant	1990000	1	FALSE	0.392960703929607	>1Mb	lost
chr15	71225000	71250000	down_in_mutant	2300000	1	FALSE	0.407183712651494	>1Mb	lost
chr15	71240000	71250000	down_in_mutant	2320000	1	FALSE	0.399160083991601	>1Mb	lost
chr15	94720000	94725000	down_in_mutant	850000	1	FALSE	0.45370925814837	500kb-1Mb	lost
chr15	94895000	94900000	down_in_mutant	105000	1	FALSE	0.421315736852629	<200kb	lost
chr15	95570000	95575000	down_in_mutant	850000	1	FALSE	0.385722855428914	500kb-1Mb	lost
chr15	98510000	98515000	down_in_mutant	105000	1	FALSE	0.474505098980204	<200kb	lost
chr15	98615000	98620000	down_in_mutant	105000	1	FALSE	0.48130373925215	<200kb	lost
chr16	10560000	10570000	down_in_mutant	3e+05	1	TRUE	0.477352264773523	200-500kb	lost
chr16	10860000	10870000	down_in_mutant	3e+05	1	FALSE	0.533446655334467	200-500kb	lost
chr16	13110000	13120000	down_in_mutant	620000	1	TRUE	0.448355164483552	500kb-1Mb	lost
chr16	13355000	13360000	down_in_mutant	80000	1	FALSE	0.443311337732454	<200kb	lost
chr16	13435000	13440000	down_in_mutant	80000	1	TRUE	0.487102579484103	<200kb	lost
chr16	13730000	13740000	down_in_mutant	620000	1	FALSE	0.463653634636536	500kb-1Mb	lost
chr16	16200000	16210000	down_in_mutant	380000	1	FALSE	0.408959104089591	200-500kb	lost
chr16	16300000	16310000	down_in_mutant	280000	1	TRUE	0.417558244175582	200-500kb	lost
chr16	16580000	16590000	down_in_mutant	380000	2	FALSE	0.397460253974603	200-500kb	lost
chr16	21720000	21730000	down_in_mutant	230000	1	FALSE	0.423657634236576	200-500kb	lost
chr16	23550000	23560000	down_in_mutant	1710000	1	FALSE	0.454154584541546	>1Mb	lost
chr16	23985000	23990000	down_in_mutant	475000	1	TRUE	0.500699860027994	200-500kb	lost
chr16	25260000	25270000	down_in_mutant	1710000	1	FALSE	0.437156284371563	>1Mb	lost
chr16	25950000	25975000	down_in_mutant	1500000	1	FALSE	0.431422743090276	>1Mb	lost
chr16	26230000	26240000	down_in_mutant	1220000	1	FALSE	0.39046095390461	>1Mb	lost
chr16	27450000	27460000	down_in_mutant	1220000	1	FALSE	0.393160683931607	>1Mb	lost
chr16	27450000	27475000	down_in_mutant	1500000	1	FALSE	0.399624015039398	>1Mb	lost
chr16	30600000	30605000	down_in_mutant	6e+05	1	TRUE	0.534693061387722	500kb-1Mb	lost
chr16	31200000	31205000	down_in_mutant	6e+05	1	TRUE	0.478904219156169	500kb-1Mb	lost
chr16	33300000	33325000	down_in_mutant	8e+05	1	FALSE	0.476540938362466	500kb-1Mb	lost
chr16	34100000	34125000	down_in_mutant	8e+05	1	FALSE	0.476940922363105	500kb-1Mb	lost
chr16	36470000	36480000	down_in_mutant	530000	1	FALSE	0.441855814418558	500kb-1Mb	lost
chr16	37000000	37025000	down_in_mutant	975000	1	TRUE	0.410503579856806	500kb-1Mb	lost
chr16	37680000	37690000	down_in_mutant	3e+05	1	FALSE	0.474152584741526	200-500kb	lost
chr16	41250000	41260000	down_in_mutant	910000	1	FALSE	0.375662433756624	500kb-1Mb	lost
chr16	41525000	41550000	down_in_mutant	625000	1	TRUE	0.392864285428583	500kb-1Mb	lost
chr16	42150000	42175000	down_in_mutant	625000	1	FALSE	0.405783768649254	500kb-1Mb	lost
chr16	42160000	42170000	down_in_mutant	910000	1	FALSE	0.414858514148585	500kb-1Mb	lost
chr16	42900000	42925000	down_in_mutant	675000	2	FALSE	0.361785528578857	500kb-1Mb	lost
chr16	42910000	42920000	down_in_mutant	680000	1	FALSE	0.365063493650635	500kb-1Mb	lost
chr16	43500000	43510000	down_in_mutant	630000	2	FALSE	0.411558844115588	500kb-1Mb	lost
chr16	43500000	43525000	down_in_mutant	6e+05	1	FALSE	0.414103435862565	500kb-1Mb	lost
chr16	43575000	43600000	down_in_mutant	750000	2	FALSE	0.432022719091236	500kb-1Mb	lost
chr16	43590000	43600000	down_in_mutant	760000	2	FALSE	0.422557744225577	500kb-1Mb	lost
chr16	43800000	43825000	down_in_mutant	975000	1	FALSE	0.443302267909284	500kb-1Mb	lost
chr16	49160000	49170000	down_in_mutant	1570000	2	FALSE	0.420957904209579	>1Mb	lost
chr16	49270000	49280000	down_in_mutant	1030000	1	FALSE	0.362963703629637	>1Mb	lost
chr16	49275000	49300000	down_in_mutant	1450000	1	FALSE	0.394664213431463	>1Mb	lost
chr16	50300000	50310000	down_in_mutant	1140000	3	FALSE	0.395360463953605	>1Mb	lost
chr16	50725000	50750000	down_in_mutant	1450000	1	TRUE	0.416263349466021	>1Mb	lost
chr16	50730000	50740000	down_in_mutant	1570000	1	TRUE	0.413858614138586	>1Mb	lost
chr16	51300000	51325000	down_in_mutant	1950000	1	FALSE	0.375744970201192	>1Mb	lost
chr16	53250000	53275000	down_in_mutant	1950000	1	FALSE	0.361745530178793	>1Mb	lost
chr16	56175000	56200000	down_in_mutant	5e+05	1	FALSE	0.385904563817447	200-500kb	lost
chr16	56675000	56700000	down_in_mutant	5e+05	1	FALSE	0.382784688612456	200-500kb	lost
chr16	57600000	57625000	down_in_mutant	2025000	1	TRUE	0.414343426262949	>1Mb	lost
chr16	57610000	57620000	down_in_mutant	1110000	1	FALSE	0.421857814218578	>1Mb	lost
chr16	64700000	64725000	down_in_mutant	4e+05	1	FALSE	0.421143154273829	200-500kb	lost
chr16	72660000	72665000	down_in_mutant	225000	1	TRUE	0.470705858828234	200-500kb	lost
chr16	72690000	72700000	down_in_mutant	280000	1	FALSE	0.403359664033597	200-500kb	lost
chr16	72970000	72980000	down_in_mutant	320000	2	FALSE	0.416258374162584	200-500kb	lost
chr16	77120000	77130000	down_in_mutant	1030000	1	FALSE	0.407659234076592	>1Mb	lost
chr16	77125000	77150000	down_in_mutant	450000	1	FALSE	0.398264069437223	200-500kb	lost
chr16	78150000	78160000	down_in_mutant	1030000	1	FALSE	0.361563843615638	>1Mb	lost
chr16	78150000	78175000	down_in_mutant	9e+05	1	FALSE	0.376104955801768	500kb-1Mb	lost
chr16	81200000	81225000	down_in_mutant	3350000	1	FALSE	0.374665013399464	>1Mb	lost
chr16	84550000	84575000	down_in_mutant	3350000	1	FALSE	0.413503459861606	>1Mb	lost
chr16	85800000	85810000	down_in_mutant	1590000	2	TRUE	0.47025297470253	>1Mb	lost
chr16	87240000	87250000	down_in_mutant	1440000	1	FALSE	0.433356664333567	>1Mb	lost
chr16	87390000	87400000	down_in_mutant	1590000	1	FALSE	0.441455854414559	>1Mb	lost
chr16	87825000	87850000	down_in_mutant	2350000	1	FALSE	0.426462941482341	>1Mb	lost
chr16	90175000	90200000	down_in_mutant	2350000	1	FALSE	0.474421023159074	>1Mb	lost
chr17	3550000	3575000	down_in_mutant	1425000	1	TRUE	0.406983720651174	>1Mb	lost
chr17	5440000	5445000	down_in_mutant	445000	1	FALSE	0.466906618676265	200-500kb	lost
chr17	5885000	5890000	down_in_mutant	445000	1	FALSE	0.494501099780044	200-500kb	lost
chr17	9750000	9760000	down_in_mutant	2220000	1	FALSE	0.46015398460154	>1Mb	lost
chr17	10300000	10325000	down_in_mutant	750000	1	TRUE	0.398424063037479	500kb-1Mb	lost
chr17	10840000	10850000	down_in_mutant	220000	2	TRUE	0.408259174082592	200-500kb	lost
chr17	11050000	11075000	down_in_mutant	750000	1	FALSE	0.408863645454182	500kb-1Mb	lost
chr17	11060000	11070000	down_in_mutant	740000	2	FALSE	0.425857414258574	500kb-1Mb	lost
chr17	11970000	11980000	down_in_mutant	2220000	1	FALSE	0.47985201479852	>1Mb	lost
chr17	12525000	12550000	down_in_mutant	275000	1	FALSE	0.460461581536739	200-500kb	lost
chr17	12800000	12825000	down_in_mutant	275000	1	FALSE	0.445902163913443	200-500kb	lost
chr17	13450000	13475000	down_in_mutant	750000	1	FALSE	0.46878124875005	500kb-1Mb	lost
chr17	14200000	14225000	down_in_mutant	750000	1	TRUE	0.477060917563297	500kb-1Mb	lost
chr17	15050000	15075000	down_in_mutant	650000	1	FALSE	0.448502059917603	500kb-1Mb	lost
chr17	15375000	15400000	down_in_mutant	325000	1	TRUE	0.448822047118115	200-500kb	lost
chr17	15700000	15725000	down_in_mutant	650000	2	TRUE	0.424423023079077	500kb-1Mb	lost
chr17	17390000	17395000	down_in_mutant	360000	1	FALSE	0.390921815636873	200-500kb	lost
chr17	29925000	29950000	down_in_mutant	1775000	1	FALSE	0.485460581576737	>1Mb	lost
chr17	32125000	32150000	down_in_mutant	350000	1	TRUE	0.485020599176033	200-500kb	lost
chr17	32475000	32500000	down_in_mutant	350000	1	TRUE	0.47078116875325	200-500kb	lost
chr17	33430000	33440000	down_in_mutant	370000	1	FALSE	0.444755524447555	200-500kb	lost
chr17	33800000	33810000	down_in_mutant	370000	1	FALSE	0.443355664433557	200-500kb	lost
chr17	42300000	42325000	down_in_mutant	175000	1	TRUE	0.397504099836007	<200kb	lost
chr17	42310000	42320000	down_in_mutant	280000	2	TRUE	0.422257774222578	200-500kb	lost
chr17	42600000	42625000	down_in_mutant	1100000	1	FALSE	0.410863565457382	>1Mb	lost
chr17	42775000	42800000	down_in_mutant	1825000	2	FALSE	0.416263349466021	>1Mb	lost
chr17	48250000	48275000	down_in_mutant	1125000	1	FALSE	0.452221911123555	>1Mb	lost
chr17	48270000	48280000	down_in_mutant	1130000	1	FALSE	0.460653934606539	>1Mb	lost
chr17	48275000	48300000	down_in_mutant	1100000	1	FALSE	0.460941562337506	>1Mb	lost
chr17	48400000	48425000	down_in_mutant	775000	2	TRUE	0.463541458341666	500kb-1Mb	lost
chr17	48415000	48420000	down_in_mutant	50000	1	FALSE	0.470305938812238	<200kb	lost
chr17	48465000	48470000	down_in_mutant	50000	1	FALSE	0.484103179364127	<200kb	lost
chr17	48540000	48550000	down_in_mutant	50000	1	FALSE	0.475452454754525	<200kb	lost
chr17	48590000	48600000	down_in_mutant	50000	1	FALSE	0.464953504649535	<200kb	lost
chr17	48925000	48950000	down_in_mutant	525000	1	TRUE	0.496420143194272	500kb-1Mb	lost
chr17	49175000	49200000	down_in_mutant	775000	1	FALSE	0.488060477580897	500kb-1Mb	lost
chr17	49375000	49400000	down_in_mutant	1125000	2	FALSE	0.439422423103076	>1Mb	lost
chr17	49400000	49410000	down_in_mutant	1130000	1	FALSE	0.429257074292571	>1Mb	lost
chr17	53500000	53525000	down_in_mutant	550000	1	FALSE	0.399624015039398	500kb-1Mb	lost
chr17	54050000	54075000	down_in_mutant	550000	1	FALSE	0.399624015039398	500kb-1Mb	lost
chr17	64590000	64600000	down_in_mutant	590000	1	FALSE	0.421657834216578	500kb-1Mb	lost
chr17	78190000	78200000	down_in_mutant	260000	1	TRUE	0.434356564343566	200-500kb	lost
chr17	78450000	78460000	down_in_mutant	260000	1	FALSE	0.436156384361564	200-500kb	lost
chr17	84830000	84840000	down_in_mutant	8e+05	1	FALSE	0.461653834616538	500kb-1Mb	lost
chr17	85630000	85640000	down_in_mutant	8e+05	1	FALSE	0.480551944805519	500kb-1Mb	lost
chr17	88330000	88340000	down_in_mutant	170000	1	FALSE	0.434156584341566	<200kb	lost
chr17	88380000	88390000	down_in_mutant	120000	1	FALSE	0.438456154384562	<200kb	lost
chr17	88500000	88510000	down_in_mutant	170000	2	FALSE	0.480651934806519	<200kb	lost
chr17	94730000	94740000	down_in_mutant	970000	1	FALSE	0.392960703929607	500kb-1Mb	lost
chr18	4225000	4250000	down_in_mutant	725000	1	FALSE	0.419103235870565	500kb-1Mb	lost
chr18	4950000	4975000	down_in_mutant	725000	1	FALSE	0.442582296708132	500kb-1Mb	lost
chr18	12450000	12460000	down_in_mutant	440000	1	FALSE	0.457054294570543	200-500kb	lost
chr18	12740000	12745000	down_in_mutant	140000	1	TRUE	0.44131173765247	<200kb	lost
chr18	12880000	12885000	down_in_mutant	140000	1	FALSE	0.427314537092581	<200kb	lost
chr18	30360000	30370000	down_in_mutant	450000	1	FALSE	0.422857714228577	200-500kb	lost
chr18	30530000	30535000	down_in_mutant	165000	1	FALSE	0.433913217356529	<200kb	lost
chr18	31010000	31015000	down_in_mutant	2e+05	1	FALSE	0.366726654669066	<200kb	lost
chr18	31010000	31020000	down_in_mutant	3e+05	1	FALSE	0.362063793620638	200-500kb	lost
chr18	31440000	31450000	down_in_mutant	630000	3	FALSE	0.375762423757624	500kb-1Mb	lost
chr18	31590000	31595000	down_in_mutant	1265000	1	FALSE	0.399720055988802	>1Mb	lost
chr18	31760000	31770000	down_in_mutant	1440000	1	TRUE	0.445255474452555	>1Mb	lost
chr18	43840000	43850000	down_in_mutant	870000	1	FALSE	0.404259574042596	500kb-1Mb	lost
chr18	44710000	44720000	down_in_mutant	870000	1	FALSE	0.403159684031597	500kb-1Mb	lost
chr18	44930000	44940000	down_in_mutant	710000	1	FALSE	0.416058394160584	500kb-1Mb	lost
chr18	45640000	45650000	down_in_mutant	710000	1	FALSE	0.421357864213579	500kb-1Mb	lost
chr18	49475000	49500000	down_in_mutant	2500000	1	FALSE	0.406983720651174	>1Mb	lost
chr18	49640000	49650000	down_in_mutant	2650000	1	FALSE	0.436156384361564	>1Mb	lost
chr18	49750000	49760000	down_in_mutant	360000	1	TRUE	0.43965603439656	200-500kb	lost
chr18	50110000	50120000	down_in_mutant	360000	1	FALSE	0.422757724227577	200-500kb	lost
chr18	53740000	53745000	down_in_mutant	120000	1	TRUE	0.494101179764047	<200kb	lost
chr18	56350000	56375000	down_in_mutant	375000	2	FALSE	0.452101915923363	200-500kb	lost
chr18	56700000	56725000	down_in_mutant	350000	1	TRUE	0.464741410343586	200-500kb	lost
chr18	56725000	56750000	down_in_mutant	375000	1	FALSE	0.443702251909924	200-500kb	lost
chr18	57400000	57425000	down_in_mutant	1075000	1	FALSE	0.43986240550378	>1Mb	lost
chr18	57670000	57675000	down_in_mutant	110000	1	FALSE	0.451909618076385	<200kb	lost
chr18	58475000	58500000	down_in_mutant	1075000	1	FALSE	0.408703651853926	>1Mb	lost
chr18	64325000	64350000	down_in_mutant	53275000	2	TRUE	0.478460861565537	>1Mb	lost
chr18	64520000	64530000	down_in_mutant	750000	1	FALSE	0.426857314268573	500kb-1Mb	lost
chr18	65270000	65280000	down_in_mutant	750000	1	FALSE	0.47035296470353	500kb-1Mb	lost
chr18	74425000	74450000	down_in_mutant	1300000	1	TRUE	0.461061557537699	>1Mb	lost
chr18	75725000	75750000	down_in_mutant	1300000	1	FALSE	0.446022159113635	>1Mb	lost
chr18	77790000	77800000	down_in_mutant	340000	1	TRUE	0.493950604939506	200-500kb	lost
chr18	78130000	78140000	down_in_mutant	340000	1	FALSE	0.47965203479652	200-500kb	lost
chr18	82900000	82925000	down_in_mutant	425000	1	TRUE	0.486420543178273	200-500kb	lost
chr19	8850000	8875000	down_in_mutant	975000	1	TRUE	0.451341946322147	500kb-1Mb	lost
chr19	8975000	9000000	down_in_mutant	850000	1	TRUE	0.489980400783969	500kb-1Mb	lost
chr19	9825000	9850000	down_in_mutant	975000	2	FALSE	0.409863605455782	500kb-1Mb	lost
chr19	12010000	12015000	down_in_mutant	240000	1	FALSE	0.460307938412318	200-500kb	lost
chr19	16775000	16800000	down_in_mutant	6e+05	1	TRUE	0.415823367065317	500kb-1Mb	lost
chr19	16800000	16810000	down_in_mutant	1750000	2	FALSE	0.437056294370563	>1Mb	lost
chr19	16800000	16825000	down_in_mutant	1725000	1	FALSE	0.415463381464741	>1Mb	lost
chr19	17210000	17220000	down_in_mutant	60000	1	FALSE	0.428257174282572	<200kb	lost
chr19	17350000	17360000	down_in_mutant	110000	1	TRUE	0.462453754624538	<200kb	lost
chr19	17375000	17400000	down_in_mutant	6e+05	1	TRUE	0.434982600695972	500kb-1Mb	lost
chr19	17380000	17390000	down_in_mutant	580000	1	FALSE	0.428057194280572	500kb-1Mb	lost
chr19	18525000	18550000	down_in_mutant	1725000	1	FALSE	0.40534378624855	>1Mb	lost
chr19	22440000	22450000	down_in_mutant	310000	1	FALSE	0.411558844115588	200-500kb	lost
chr19	24960000	24970000	down_in_mutant	480000	1	TRUE	0.407859214078592	200-500kb	lost
chr19	25440000	25450000	down_in_mutant	480000	1	FALSE	0.466253374662534	200-500kb	lost
chr19	25600000	25625000	down_in_mutant	1.8e+07	1	TRUE	0.483820647174113	>1Mb	lost
chr19	28770000	28780000	down_in_mutant	720000	1	FALSE	0.406259374062594	500kb-1Mb	lost
chr19	43600000	43625000	down_in_mutant	1.8e+07	2	TRUE	0.508779648814047	>1Mb	lost
chr19	45225000	45250000	down_in_mutant	1625000	1	TRUE	0.532138714451422	>1Mb	lost
chr19	46725000	46750000	down_in_mutant	625000	1	FALSE	0.455981760729571	500kb-1Mb	lost
