PeakID (cmd=annotatePeaks.pl /expanse/lustre/projects/csd940/ctea/homer/homer_scripts/reference_peaks/H3K27me3.bed mm10 -size 1000 -bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph /expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/ctrl_M3/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp	/expanse/lustre/projects/csd940/ctea/homer/bwt2_bam/tags/mut_M3/tagdirs/tagdirs.DLR.bedGraph bedGraph avg over 1000 bp
1272473	chr13	31622690	31623690	+	233	NA	Intergenic	Intergenic	-2626	NM_010225	14238		NM_010225	ENSMUSG00000038402	Foxf2	FREAC2|Fkh20|LUN	forkhead box F2	protein-coding	-0.565	-0.597
349709	chr2	10372204	10373204	+	232	NA	intron (NM_001369078, intron 1 of 21)	CpG	268	NM_001369078	353282		NM_177386	ENSMUSG00000061186	Sfmbt2	D2Wsu23e|D330030P06Rik	Scm-like with four mbt domains 2	protein-coding	-0.146	-0.151
145099	chr8	56294626	56295626	+	232	NA	intron (NM_008278, intron 2 of 6)	intron (NM_008278, intron 2 of 6)	574	NM_008278	15446		NM_008278	ENSMUSG00000031613	Hpgd	15-PGDH	hydroxyprostaglandin dehydrogenase 15 (NAD)	protein-coding	0.070	-0.080
198344	chr2	132944467	132945467	+	232	NA	intron (NM_198029, intron 1 of 14)	intron (NM_198029, intron 1 of 14)	1069	NM_198029	241639		NM_198029	ENSMUSG00000027356	Fermt1	5830467P10Rik|Kindlin-1	fermitin family member 1	protein-coding	-0.039	-0.137
336129	chr12	54203222	54204222	+	231	NA	5' UTR (NM_028133, exon 1 of 5)	5' UTR (NM_028133, exon 1 of 5)	152	NM_028133	112407		NM_028133	ENSMUSG00000035105	Egln3	2610021G09Rik|Hif-p4h-3|Phd3|SM-20	egl-9 family hypoxia-inducible factor 3	protein-coding	-0.487	-0.746
501983	chr3	83127264	83128264	+	231	NA	exon (NM_001358023, exon 1 of 1)	exon (NM_001358023, exon 1 of 1)	237	NM_001357165	100534287		NM_001357165	ENSMUSG00000102692	Dchs2	EG627094|Gm417|Gm6731	dachsous cadherin related 2	protein-coding	0.248	0.148
273327	chr18	60911266	60912266	+	231	NA	promoter-TSS (NM_001038499)	promoter-TSS (NM_001038499)	-225	NM_001038499	545260		NM_001038499	ENSMUSG00000036412	Arsi	-	arylsulfatase i	protein-coding	-0.430	-0.449
338021	chr5	38276630	38277630	+	231	NA	promoter-TSS (NM_172709)	promoter-TSS (NM_172709)	-274	NM_172709	21906		NM_172709	ENSMUSG00000051596	Otop1	A530025J20Rik|Otp1|tlt	otopetrin 1	protein-coding	-0.681	-0.652
326363	chr6	112488254	112489254	+	230	NA	intron (NM_001081147, intron 1 of 1)	intron (NM_001081147, intron 1 of 1)	1071	NM_001081147	18430		NM_001081147	ENSMUSG00000049112	Oxtr	OTR	oxytocin receptor	protein-coding	0.237	0.159
592329	chr3	145647151	145648151	+	230	NA	3' UTR (NM_010516, exon 5 of 5)	3' UTR (NM_010516, exon 5 of 5)	2334	NM_010516	16007		NM_010516	ENSMUSG00000028195	Ccn1	Cyr61|Igfbp10	cellular communication network factor 1	protein-coding	-0.131	-0.207
1049915	chr13	72631133	72632133	+	230	NA	exon (NM_010574, exon 3 of 5)	exon (NM_010574, exon 3 of 5)	2813	NM_010574	16372		NM_010574	ENSMUSG00000001504	Irx2	-	Iroquois homeobox 2	protein-coding	-0.556	-0.833
349288	chr3	53656287	53657287	+	229	NA	exon (NM_172862, exon 1 of 24)	exon (NM_172862, exon 1 of 24)	568	NM_172862	242022		NM_172862	ENSMUSG00000037016	Frem2	6030440P17Rik|8430406N05Rik|Gm409|b2b1562Clo|my|ne|nv1	Fras1 related extracellular matrix protein 2	protein-coding	-0.104	-0.196
612273	chr19	59167847	59168847	+	228	NA	intron (NM_009501, intron 2 of 2)	intron (NM_009501, intron 2 of 2)	2050	NM_009501	22326		NM_009501	ENSMUSG00000006270	Vax1	-	ventral anterior homeobox 1	protein-coding	-0.855	-0.736
431695	chr4	11385430	11386430	+	228	NA	intron (NM_194055, intron 1 of 15)	intron (NM_194055, intron 1 of 15)	848	NM_001347052	207920		NM_194055	ENSMUSG00000040728	Esrp1	2210008M09Rik|A630065D16|Rbm35a	epithelial splicing regulatory protein 1	protein-coding	-0.330	-0.244
1204695	chr2	105128023	105129023	+	228	NA	intron (NM_144783, intron 1 of 9)	intron (NM_144783, intron 1 of 9)	1994	NM_144783	22431		NM_144783	ENSMUSG00000016458	Wt1	D630046I19Rik|Wt-1	WT1 transcription factor	protein-coding	-0.262	-0.398
509133	chr13	38152019	38153019	+	228	NA	intron (NM_023842, intron 1 of 23)	intron (NM_023842, intron 1 of 23)	1225	NM_023842	109620		NM_023842	ENSMUSG00000054889	Dsp	2300002E22Rik|5730453H04Rik|DP|rul	desmoplakin	protein-coding	-0.132	-0.128
376773	chr2	27887815	27888815	+	227	NA	intron (NM_015734, intron 1 of 65)	intron (NM_015734, intron 1 of 65)	1890	NM_015734	12831		NM_015734	ENSMUSG00000026837	Col5a1	-	collagen, type V, alpha 1	protein-coding	-1.407	-1.599
883707	chr9	98957836	98958836	+	227	NA	TTS (NM_012020)	TTS (NM_012020)	2729	NM_012020	26927		NM_012020	ENSMUSG00000050397	Foxl2	BPES|P-Frk|PINTO|Pfrk	forkhead box L2	protein-coding	-0.016	-0.218
268034	chr1	14306881	14307881	+	227	NA	intron (NM_010164, intron 1 of 17)	intron (NM_010164, intron 1 of 17)	2818	NM_001252192	14048		NM_010164	ENSMUSG00000025932	Eya1	bor	EYA transcriptional coactivator and phosphatase 1	protein-coding	-0.259	-0.610
287228	chr13	95444173	95445173	+	227	NA	exon (NM_198408, exon 1 of 7)	exon (NM_198408, exon 1 of 7)	158	NM_198408	12919		NM_198408	ENSMUSG00000021680	Crhbp	CRH-BP	corticotropin releasing hormone binding protein	protein-coding	-0.551	-0.587
279620	chr13	73536440	73537440	+	227	NA	intron (NM_010020, intron 1 of 14)	intron (NM_010020, intron 1 of 14)	193	NM_010020	13162		NM_010020	ENSMUSG00000021609	Slc6a3	DAT|Dat1	solute carrier family 6 (neurotransmitter transporter, dopamine), member 3	protein-coding	-0.274	-0.287
272818	chr3	127641278	127642278	+	227	NA	Intergenic	B1_Mus2|SINE|Alu	8642	NM_009718	11924		NM_009718	ENSMUSG00000027967	Neurog2	Atoh4|Math4A|bHLHa8|ngn-2|ngn2	neurogenin 2	protein-coding	-0.154	-0.184
1017884	chr16	18585664	18586664	+	226	NA	intron (NM_001285476, intron 1 of 6)	intron (NM_001285476, intron 1 of 6)	805	NM_011532	21380		NM_011532	ENSMUSG00000009097	Tbx1	nmf219	T-box 1	protein-coding	-0.962	-1.157
598137	chr14	104471207	104472207	+	226	NA	Intergenic	Intergenic	-3708	NM_011143	18996		NM_011143	ENSMUSG00000048349	Pou4f1	Brn-3|Brn-3.0|Brn3|Brn3.0|Brn3a|E130119J07Rik	POU domain, class 4, transcription factor 1	protein-coding	-0.519	-0.761
366423	chr1	135819613	135820613	+	226	NA	intron (NM_133664, intron 1 of 9)	intron (NM_133664, intron 1 of 9)	1515	NM_133664	16763		NM_133664	ENSMUSG00000041782	Lad1	LADA|lad-1	ladinin	protein-coding	-0.135	-0.389
454460	chr14	57102715	57103715	+	225	NA	intron (NM_008125, intron 1 of 1)	intron (NM_008125, intron 1 of 1)	1487	NM_008125	14619		NM_008125	ENSMUSG00000046352	Gjb2	Cnx26|Cx26|Cxne|Gjb-2	gap junction protein, beta 2	protein-coding	-0.601	-0.689
263331	chr1	154203255	154204255	+	225	NA	intron (NR_166709, intron 1 of 2)	intron (NR_166709, intron 1 of 2)	2568	NM_001204908	100503355		NM_001204908	ENSMUSG00000066797	Zfp648	Gm10178|Gm203	zinc finger protein 648	protein-coding	-0.813	-0.966
477575	chr6	147264108	147265108	+	225	NA	promoter-TSS (NM_008970)	promoter-TSS (NM_008970)	-595	NM_008970	19227		NM_008970	ENSMUSG00000048776	Pthlh	PLP|PTH-like|Pthrp	parathyroid hormone-like peptide	protein-coding	-0.580	-0.676
211206	chr2	101796365	101797365	+	225	NA	intron (NM_001355625, intron 1 of 8)	CpG	842	NM_175181	72446		NM_175181	ENSMUSG00000032841	Prr5l	2600010E01Rik|4833411O04Rik|Protor-2|Protor2	proline rich 5 like	protein-coding	-0.464	-0.470
664112	chr15	97999703	98000703	+	224	NA	intron (NM_001113515, intron 1 of 52)	intron (NM_001113515, intron 1 of 52)	4521	NM_001113515	12824		NM_031163	ENSMUSG00000022483	Col2a1	Col2|Col2a|Col2a-1|Del1|Dmm|Lpk|M100413|Rgsc413|Rgsc856	collagen, type II, alpha 1	protein-coding	-0.640	-0.568
457337	chr10	19851151	19852151	+	223	NA	promoter-TSS (NM_029529)	promoter-TSS (NM_029529)	-192	NM_029529	76157		NM_029529	ENSMUSG00000050473	Slc35d3	6230421J19Rik|Frcl1	solute carrier family 35, member D3	protein-coding	-0.740	-0.714
165135	chr9	62024935	62025935	+	223	NA	intron (NM_028748, intron 1 of 7)	intron (NM_028748, intron 1 of 7)	1355	NM_028748	74090		NM_028748	ENSMUSG00000032278	Paqr5	0610010I15Rik|mPRg	progestin and adipoQ receptor family member V	protein-coding	-1.752	-1.962
1019583	chr14	12342706	12343706	+	222	NA	intron (NM_080433, intron 4 of 4)	intron (NM_080433, intron 4 of 4)	2659	NM_080433	54713		NM_080433	ENSMUSG00000021743	Fezf2	Fez|Fezl|Zfp312	Fez family zinc finger 2	protein-coding	-0.805	-0.787
481630	chr14	69173443	69174443	+	222	NA	intron (NM_001360218, intron 1 of 1)	intron (NM_001360218, intron 1 of 1)	1991	NM_001360218	18092		NM_010920	ENSMUSG00000044186	Nkx2-6	Nkx-2.6|Nkx2.6|Tix|tinman	NK2 homeobox 6	protein-coding	-0.313	-0.374
346283	chr8	27225899	27226899	+	222	NA	3' UTR (NM_013462, exon 4 of 4)	3' UTR (NM_013462, exon 4 of 4)	3189	NM_013462	11556		NM_013462	ENSMUSG00000031489	Adrb3	Adrb-3|beta 3-AR	adrenergic receptor, beta 3	protein-coding	0.009	0.027
503552	chr5	33725870	33726870	+	221	NA	intron (NM_001359037, intron 1 of 16)	intron (NM_001359037, intron 1 of 16)	2598	NM_001359037	14184		NM_008010	ENSMUSG00000054252	Fgfr3	CD333|FR3|Fgfr-3|Flg-2|HBGFR|Mfr3|sam3	fibroblast growth factor receptor 3	protein-coding	-1.390	-1.477
547251	chr10	84756203	84757203	+	221	NA	intron (NM_001024918, intron 1 of 17)	(TG)n|Simple_repeat|Simple_repeat	655	NM_001024918	71137		NM_027689	ENSMUSG00000020037	Rfx4	4933412G19Rik|NYD-sp10	regulatory factor X, 4 (influences HLA class II expression)	protein-coding	-0.633	-0.952
739726	chr2	122297619	122298619	+	220	NA	promoter-TSS (NM_025777)	promoter-TSS (NM_025777)	108	NM_001362755	214593		NM_177610	ENSMUSG00000068452	Duox2	A430065P05Rik|LNOX2|NOXEF2|P138-TOX|THOX2	dual oxidase 2	protein-coding	-0.338	-0.341
792858	chr2	115860133	115861133	+	220	NA	TTS (NM_001346036)	TTS (NM_001346036)	203986	NM_001159570	17536		NM_010825	ENSMUSG00000027210	Meis2	A430109D20Rik|Mrg1|Stra10	Meis homeobox 2	protein-coding	-0.371	-0.383
302553	chr18	65873279	65874279	+	219	NA	intron (NM_175012, intron 1 of 2)	intron (NM_175012, intron 1 of 2)	293	NM_175012	225642		NM_175012	ENSMUSG00000024517	Grp	BLP	gastrin releasing peptide	protein-coding	-0.382	-0.469
273140	chr1	40325530	40326530	+	219	NA	intron (NM_133193, intron 1 of 10)	intron (NM_133193, intron 1 of 10)	1441	NM_133193	107527		NM_133193	ENSMUSG00000070942	Il1rl2	IL-1Rrp2	interleukin 1 receptor-like 2	protein-coding	0.054	0.047
1474134	chr2	71535432	71536432	+	218	NA	intron (NR_002854, intron 1 of 1)	intron (NR_002854, intron 1 of 1)	1959	NR_002854	111970		NR_002854	ENSMUSG00000084946	Dlx1as	Dix1as|Dlx1os	distal-less homeobox 1, antisense	ncRNA	-0.658	-0.836
557135	chr3	87794806	87795806	+	218	NA	promoter-TSS (NM_001033124)	promoter-TSS (NM_001033124)	-144	NM_001033124	18211		NM_001033124	ENSMUSG00000028072	Ntrk1	Tkr|TrkA|trk	neurotrophic tyrosine kinase, receptor, type 1	protein-coding	-0.354	-0.596
497051	chr2	131053232	131054232	+	218	NA	exon (NM_001163529, exon 15 of 20)	exon (NM_001163529, exon 15 of 20)	10082	NM_033615	110751		NM_033615	ENSMUSG00000027318	Adam33	Adaml	a disintegrin and metallopeptidase domain 33	protein-coding	-0.467	-0.478
794542	chr5	41762449	41763449	+	217	NA	intron (NM_007524, intron 1 of 1)	intron (NM_007524, intron 1 of 1)	1271	NM_007524	12020		NM_007524	ENSMUSG00000049691	Nkx3-2	Bapx1|NKX3.2|Nkx-3.2	NK3 homeobox 2	protein-coding	-1.202	-1.345
1199264	chr12	73044586	73045586	+	217	NA	promoter-TSS (NR_162772)	promoter-TSS (NR_162772)	-799	NR_162772	114482235		NR_162772		Mir9718	Gm51264|mmu-mir-9718	microRNA 9718	ncRNA	-1.009	-1.089
1425825	chr5	35391368	35392368	+	217	NA	exon (NM_010445, exon 2 of 2)	exon (NM_010445, exon 2 of 2)	3007	NM_010445	15371		NM_010445	ENSMUSG00000067438	Hmx1	Nkx5-3	H6 homeobox 1	protein-coding	-0.996	-1.205
394256	chr18	86712274	86713274	+	217	NA	intron (NM_001361145, intron 1 of 3)	intron (NM_001361145, intron 1 of 3)	463	NM_001361145	12405		NM_172633	ENSMUSG00000024647	Cbln2	6330593N19Rik|A730004O05	cerebellin 2 precursor protein	protein-coding	-0.802	-0.790
1832713	chr3	129210790	129211790	+	217	NA	intron (NM_011098, intron 3 of 4)	intron (NM_011098, intron 3 of 4)	-2642	NM_001042502	18741		NM_011098	ENSMUSG00000028023	Pitx2	9430085M16Rik|Brx1|Brx1b|Munc30|Otlx2|Ptx2|Rieg	paired-like homeodomain transcription factor 2	protein-coding	0.290	0.165
721223	chr6	30171482	30172482	+	217	NA	intron (NR_126541, intron 1 of 1)	intron (NR_126541, intron 1 of 1)	2143	NR_126540	101447999		NR_126540		Mirc35hg	linc_miR96	microRNA cluster 35, host gene	ncRNA	-1.226	-1.254
366391	chr16	18777083	18778083	+	217	NA	exon (NM_013805, exon 1 of 1)	exon (NM_013805, exon 1 of 1)	736	NM_013805	12741		NM_013805	ENSMUSG00000041378	Cldn5	MBEC1|Tmvcf	claudin 5	protein-coding	-0.753	-0.685
1096852	chr5	37820910	37821910	+	217	NA	exon (NM_010835, exon 2 of 2)	exon (NM_010835, exon 2 of 2)	846	NR_027920	93895		NR_027920		Msx1os	Msx1as	msh homeobox 1 opposite strand	ncRNA	-0.422	-0.627
171773	chr13	48668504	48669504	+	216	NA	Intergenic	CpG	5968	NM_007526	12022		NM_007526	ENSMUSG00000021381	Barx1	-	BarH-like homeobox 1	protein-coding	-0.963	-1.086
104295	chr18	56432083	56433083	+	216	NA	promoter-TSS (NR_168703)	promoter-TSS (NR_168703)	451	NM_026240	107022		NM_026240	ENSMUSG00000001700	Gramd2b	9030613F08Rik|9130427A09Rik|Gramd3|NS3TP2	GRAM domain containing 2B	protein-coding	-0.805	-0.628
709479	chr1	167694030	167695030	+	216	NA	intron (NM_033652, intron 2 of 7)	RLTR31D_MM|LTR|ERVK	4972	NM_033652	110648		NM_033652	ENSMUSG00000026686	Lmx1a	Lmx1.1|dr|dreher|sst	LIM homeobox transcription factor 1 alpha	protein-coding	-0.258	-0.401
408212	chr18	63385408	63386408	+	216	NA	intron (NM_001039485, intron 1 of 53)	intron (NM_001039485, intron 1 of 53)	1275	NM_001039485	667742		NM_172629	ENSMUSG00000041482	Piezo2	5930434P17|9030411M15Rik|9430028L06Rik|Fam38b|Fam38b2	piezo-type mechanosensitive ion channel component 2	protein-coding	-0.645	-0.879
227402	chr10	61418823	61419823	+	216	NA	intron (NM_013611, intron 1 of 2)	intron (NM_013611, intron 1 of 2)	1351	NM_013611	18119		NM_013611	ENSMUSG00000037171	Nodal	Tg.413d	nodal growth differentiation factor	protein-coding	-1.330	-1.513
250065	chr4	89689995	89690995	+	215	NA	intron (NM_175647, intron 1 of 1)	intron (NM_175647, intron 1 of 1)	2297	NM_175647	242523		NM_175647	ENSMUSG00000043753	Dmrta1	Dmrt4	doublesex and mab-3 related transcription factor like family A1	protein-coding	0.023	0.013
293503	chr10	13473866	13474866	+	215	NA	promoter-TSS (NM_001195065)	promoter-TSS (NM_001195065)	30	NM_001195065	215789		NM_001033257	ENSMUSG00000062866	Phactr2	-	phosphatase and actin regulator 2	protein-coding	-0.754	-0.712
345090	chr14	33926000	33927000	+	214	NA	intron (NM_145741, intron 1 of 2)	intron (NM_145741, intron 1 of 2)	2913	NM_145741	14560		NM_145741	ENSMUSG00000021943	Gdf10	Bmp3b	growth differentiation factor 10	protein-coding	-0.561	-1.002
180759	chr14	121504184	121505184	+	214	NA	intron (NM_053079, intron 1 of 22)	intron (NM_053079, intron 1 of 22)	570	NM_053079	56643		NM_053079	ENSMUSG00000025557	Slc15a1	D630032F02|PECT1|PEPT1	solute carrier family 15 (oligopeptide transporter), member 1	protein-coding	-0.978	-1.074
274128	chr3	26330097	26331097	+	214	NA	intron (NM_138666, intron 1 of 7)	intron (NM_138666, intron 1 of 7)	1312	NM_138666	192167		NM_138666	ENSMUSG00000063887	Nlgn1	6330415N05Rik|NL1|Nlg1|mKIAA1070	neuroligin 1	protein-coding	-0.687	-0.723
531559	chr2	180335166	180336166	+	214	NA	promoter-TSS (NM_008093)	promoter-TSS (NM_008093)	-987	NM_008093	14464		NM_008093	ENSMUSG00000015627	Gata5	-	GATA binding protein 5	protein-coding	-0.530	-0.709
246230	chr6	92242582	92243582	+	214	NA	exon (NM_009426, exon 3 of 3)	exon (NM_009426, exon 3 of 3)	1568	NM_009426	22044		NM_009426	ENSMUSG00000005892	Trh	Pro-TRH|Trf	thyrotropin releasing hormone	protein-coding	-0.174	-0.058
218609	chr3	27938175	27939175	+	214	NA	promoter-TSS (NM_001164056)	promoter-TSS (NM_001164056)	-5	NM_001164056	18805		NM_008875	ENSMUSG00000027695	Pld1	Pld1a|Pld1b|mPLD1	phospholipase D1	protein-coding	-0.337	-0.449
882332	chr10	19358131	19359131	+	213	NA	TTS (NM_053008)	TTS (NM_053008)	2092	NM_053008	94222		NM_053008	ENSMUSG00000045591	Olig3	Bhlhb7|bHLHe20|oligo3	oligodendrocyte transcription factor 3	protein-coding	-0.441	-0.567
425810	chr4	83048612	83049612	+	213	NA	intron (NM_001198811, intron 1 of 36)	intron (NM_001198811, intron 1 of 36)	3054	NM_001198811	329872		NM_177863	ENSMUSG00000059049	Frem1	D430009N09|D630008K06|crf11|eye<m02Jus>|eyes2|heb|qbrick	Fras1 related extracellular matrix protein 1	protein-coding	-1.106	-0.926
395235	chr8	121127407	121128407	+	213	NA	5' UTR (NM_008024, exon 1 of 1)	5' UTR (NM_008024, exon 1 of 1)	222	NM_008024	14241		NM_008024	ENSMUSG00000097084	Foxl1	FREAC7|Fkh6|fkh-6	forkhead box L1	protein-coding	-1.325	-1.888
136321	chr5	17574704	17575704	+	212	NA	intron (NM_013657, intron 1 of 17)	intron (NM_013657, intron 1 of 17)	388	NM_013657	20348		NM_013657	ENSMUSG00000028780	Sema3c	1110036B02Rik|SemE|Semae	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C	protein-coding	-0.128	-0.193
222783	chr6	97058358	97059358	+	212	NA	intron (NM_177233, intron 1 of 5)	intron (NM_177233, intron 1 of 5)	1553	NM_177233	320701		NM_177233	ENSMUSG00000046500	Tafa4	C130034I18Rik|Fam19a4|Fam19a4 Tafa-4|Tafa-4	TAFA chemokine like family member 4	protein-coding	0.087	0.141
400758	chr15	5242283	5243283	+	212	NA	exon (NM_008965, exon 2 of 3)	exon (NM_008965, exon 2 of 3)	1404	NM_001136079	19219		NM_008965	ENSMUSG00000039942	Ptger4	EP4|Ptgerep4	prostaglandin E receptor 4 (subtype EP4)	protein-coding	-0.963	-0.863
335000	chr5	72579930	72580930	+	212	NA	exon (NM_174877, exon 1 of 4)	exon (NM_174877, exon 1 of 4)	654	NM_174877	317755		NM_174877	ENSMUSG00000063935	Zar1	-	zygote arrest 1	protein-coding	-0.301	-0.312
224783	chr7	101012183	101013183	+	212	NA	promoter-TSS (NM_001302347)	promoter-TSS (NM_001302347)	-630	NM_001302346	18442		NM_008773	ENSMUSG00000032860	P2ry2	P2U1|P2Y2	purinergic receptor P2Y, G-protein coupled 2	protein-coding	-1.329	-1.399
430763	chr12	53246886	53247886	+	212	NA	Intergenic	Intergenic	-1046	NM_001370964	27386		NM_013780	ENSMUSG00000021010	Npas3	4930423H22Rik|bHLHe12	neuronal PAS domain protein 3	protein-coding	-0.692	-0.878
359349	chr18	80713372	80714372	+	212	NA	promoter-TSS (NM_001164110)	promoter-TSS (NM_001164110)	-801	NM_198429	18018		NM_016791	ENSMUSG00000033016	Nfatc1	2210017P03Rik|NF-ATc|NFAT2|NFATc|Nfatcb	nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 1	protein-coding	-0.761	-1.003
299061	chr8	32008302	32009302	+	212	NA	intron (NM_001364421, intron 1 of 12)	CpG	702	NM_001364421	211323		NM_178591	ENSMUSG00000062991	Nrg1	6030402G23Rik|ARIA|D230005F13Rik|GGF|GGFII|HRG|HRGalpha|Hgl|NDF|Pro-NRG1|SMDF	neuregulin 1	protein-coding	-0.419	-0.533
378913	chr1	74096989	74097989	+	211	NA	intron (NM_027884, intron 1 of 34)	intron (NM_027884, intron 1 of 34)	27059	NM_027884	21961		NM_027884	ENSMUSG00000055322	Tns1	1110018I21Rik|1200014E20Rik|E030018G17Rik|E030037J05Rik|Tns	tensin 1	protein-coding	-0.550	-0.807
228183	chr16	58522219	58523219	+	211	NA	intron (NM_001357433, intron 1 of 10)	intron (NM_001357433, intron 1 of 10)	707	NM_018784	54613		NM_018784	ENSMUSG00000022747	St3gal6	1700023B24Rik|Siat10|St3galVI	ST3 beta-galactoside alpha-2,3-sialyltransferase 6	protein-coding	-0.587	-0.476
581038	chr18	35653236	35654236	+	211	NA	exon (NM_001270646, exon 1 of 1)	exon (NM_001270646, exon 1 of 1)	1485	NM_001270646	381148		NM_001270646	ENSMUSG00000073600	Prob1	Gm1614	proline rich basic protein 1	protein-coding	-2.228	-2.105
274682	chr18	46212797	46213797	+	211	NA	promoter-TSS (NM_178872)	promoter-TSS (NM_178872)	-690	NM_178872	28105		NM_178872	ENSMUSG00000033949	Trim36	D18Wsu100e|haprin	tripartite motif-containing 36	protein-coding	-0.818	-1.096
124669	chr13	112998538	112999538	+	211	NA	exon (NM_001037914, exon 7 of 7)	exon (NM_001037914, exon 7 of 7)	5170	NM_001037914	622408		NM_001037914	ENSMUSG00000074651	Mcidas	EG622408|Gm6320|Idas|Mci|Mcin	multiciliate differentiation and DNA synthesis associated cell cycle protein	protein-coding	-0.874	-0.724
138265	chr5	73406560	73407560	+	210	NA	intron (NM_181323, intron 1 of 15)	intron (NM_181323, intron 1 of 15)	982	NM_181323	231293		NM_181323	ENSMUSG00000029154	Cwh43	C130090K23Rik|imds-60	cell wall biogenesis 43 C-terminal homolog	protein-coding	-0.714	-0.712
629443	chr8	78436929	78437929	+	210	NA	promoter-TSS (NM_138944)	promoter-TSS (NM_138944)	-782	NM_138944	18997		NM_138944	ENSMUSG00000031688	Pou4f2	Brn-3.2|Brn-3b|Brn3b|Pou4f-rs1|mBrn3-3R	POU domain, class 4, transcription factor 2	protein-coding	-0.473	-0.641
302125	chr18	52528631	52529631	+	210	NA	exon (NM_010728, exon 1 of 7)	exon (NM_010728, exon 1 of 7)	590	NM_001286181	16948		NM_010728	ENSMUSG00000024529	Lox	TSC-160|rrg	lysyl oxidase	protein-coding	-0.204	-0.304
833682	chr3	131111978	131112978	+	210	NA	promoter-TSS (NM_001276403)	promoter-TSS (NM_001276403)	-313	NM_001276403	16842		NM_010703	ENSMUSG00000027985	Lef1	3000002B05|Lef-1	lymphoid enhancer binding factor 1	protein-coding	-0.081	-0.181
1299821	chr2	33637964	33638964	+	210	NA	intron (NM_010725, intron 2 of 7)	intron (NM_010725, intron 2 of 7)	2634	NM_010725	16917		NM_010725	ENSMUSG00000038765	Lmx1b	Icst|LMX1.1|LMX1.2	LIM homeobox transcription factor 1 beta	protein-coding	-0.783	-0.870
228961	chr18	46197769	46198769	+	210	NA	intron (NM_178872, intron 1 of 9)	CpG	549	NM_001170855	28105		NM_178872	ENSMUSG00000033949	Trim36	D18Wsu100e|haprin	tripartite motif-containing 36	protein-coding	-0.891	-1.108
169770	chr18	70052273	70053273	+	210	NA	intron (NM_001302798, intron 1 of 6)	intron (NM_001302798, intron 1 of 6)	815	NM_001302798	80718		NM_030554	ENSMUSG00000024511	Rab27b	2310021G14Rik|B130064M09Rik	RAB27B, member RAS oncogene family	protein-coding	-0.352	-0.378
177101	chr1	63613792	63614792	+	210	NA	Intergenic	Intergenic	-1676	NM_001370842	105243944		NM_001370842	ENSMUSG00000115378	Fam237a	Gm39653	family with sequence similarity 237, member A	protein-coding	-0.755	-0.702
124121	chr1	165839746	165840746	+	209	NA	intron (NR_103716, intron 1 of 8)	intron (NR_103716, intron 1 of 8)	51565	NR_103716	12503		NM_031162	ENSMUSG00000005763	Cd247	4930549J05Rik|A430104F18Rik|Cd3|Cd3-eta|Cd3-zeta|Cd3h|Cd3z|Cd3zeta|T3z|Tcrk|Tcrz	CD247 antigen	protein-coding	-0.815	-0.960
183653	chr8	68733874	68734874	+	209	NA	intron (NM_001364256, intron 1 of 10)	intron (NM_001364256, intron 1 of 10)	711	NM_001364256	234356		NM_172753	ENSMUSG00000036356	Csgalnact1	4732435N03Rik|CSGalNAcT-1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	protein-coding	-0.149	-0.186
