Region_ID	Chr	Start	End	Gene_Name	Annotation	Difference	pvalue	adj_pvalue	Region_size	direction	direction_label	plot_label	significant
chr11-118675000	chr11	118675000	118700000	Rbfox3	intron (NM_001024931, intron 2 of 14)	-0.445	5.42823349628703e-07	0.000407844333748731	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rbfox3	TRUE
chrX-97075000	chrX	97075000	97100000	Pgr15l	Intergenic	-1.27933333333333	5.56841613319441e-07	0.000407844333748731	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pgr15l	TRUE
chr9-116950000	chr9	116950000	116975000	Rbms3	intron (NM_178660, intron 3 of 13)	0.507333333333333	6.17657057214173e-07	0.000412473540862347	25000	B_to_A_in_Mutant	More Active (B->A)	Rbms3	TRUE
chr7-76825000	chr7	76825000	76850000	Agbl1	intron (NM_001199224, intron 21 of 22)	0.381333333333333	5.98928206129301e-07	0.000412473540862347	25000	B_to_A_in_Mutant	More Active (B->A)	Agbl1	TRUE
chr13-102550000	chr13	102550000	102575000	Cd180	Intergenic	0.728666666666667	6.00480144927588e-07	0.000412473540862347	25000	B_to_A_in_Mutant	More Active (B->A)	Cd180	TRUE
chr16-63975000	chr16	63975000	64000000	Epha3	Intergenic	0.491666666666667	6.17605811236183e-07	0.000412473540862347	25000	B_to_A_in_Mutant	More Active (B->A)	Epha3	TRUE
chr13-29925000	chr13	29925000	29950000	E2f3	intron (NM_010093, intron 1 of 6)	-0.407666666666667	6.00161721998001e-07	0.000412473540862347	25000	A_to_B_in_Mutant	More Inactive (A->B)	E2f3	TRUE
chrX-98100000	chrX	98100000	98125000	Ar	Intergenic	-1.00166666666667	5.95266279741772e-07	0.000412473540862347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Ar	TRUE
chr4-105325000	chr4	105325000	105350000	Plpp3	Intergenic	0.427666666666667	6.14008372851017e-07	0.000412473540862347	25000	B_to_A_in_Mutant	More Active (B->A)	Plpp3	TRUE
chrX-96750000	chrX	96750000	96775000	Gpr165	Intergenic	-1.13766666666667	6.19946171699417e-07	0.000412473540862347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gpr165	TRUE
chrX-96300000	chrX	96300000	96325000	Vsig4	intron (NM_001310754, intron 10 of 11)	-1.39133333333333	5.94225224815456e-07	0.000412473540862347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Vsig4	TRUE
chr19-41050000	chr19	41050000	41075000	Opalin	3' UTR (NM_153520, exon 6 of 6)	0.425	5.76291615539642e-07	0.000412473540862347	25000	B_to_A_in_Mutant	More Active (B->A)	Opalin	TRUE
chr7-36475000	chr7	36475000	36500000	Tshz3	Intergenic	0.491	5.84563660761409e-07	0.000412473540862347	25000	B_to_A_in_Mutant	More Active (B->A)	Tshz3	TRUE
chr6-36550000	chr6	36550000	36575000	Mir490	Intergenic	0.552666666666667	6.20633056842169e-07	0.000412473540862347	25000	B_to_A_in_Mutant	More Active (B->A)	Mir490	TRUE
chr10-105250000	chr10	105250000	105275000	Tmtc2	intron (NM_177368, intron 9 of 11)	-0.429333333333333	6.2031022491121e-07	0.000412473540862347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmtc2	TRUE
chr6-45400000	chr6	45400000	45425000	Cntnap2	intron (NM_001004357, intron 1 of 23)	-0.440333333333333	6.1211914997847e-07	0.000412473540862347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cntnap2	TRUE
chr3-154900000	chr3	154900000	154925000	Tnni3k	intron (NM_177066, intron 17 of 24)	0.731	7.82439408474295e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Tnni3k	TRUE
chrX-76650000	chrX	76650000	76675000	Cldn34d	Intergenic	-1.277	7.54463497625945e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34d	TRUE
chr3-39825000	chr3	39825000	39850000	1700017G19Rik	Intergenic	0.591666666666667	7.41434845263607e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	1700017G19Rik	TRUE
chr7-36400000	chr7	36400000	36425000	Tshz3	Intergenic	0.537333333333333	7.13820387917941e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Tshz3	TRUE
chr1-184425000	chr1	184425000	184450000	1700112H15Rik	Intergenic	0.498666666666667	6.54415712702313e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	1700112H15Rik	TRUE
chr3-39350000	chr3	39350000	39375000	Fat4	Intergenic	0.709333333333333	6.60596729420542e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Fat4	TRUE
chrX-86925000	chrX	86925000	86950000	Gm41	intron (NM_001160403, intron 6 of 10)	-1.73133333333333	6.73305103894839e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm41	TRUE
chr9-97875000	chr9	97875000	97900000	4921534H16Rik	intron (NM_022319, intron 1 of 17)	0.594	7.79426375840971e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	4921534H16Rik	TRUE
chrX-96475000	chrX	96475000	96500000	Heph	intron (NM_181273, intron 10 of 15)	-1.24933333333333	7.4313844124096e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Heph	TRUE
chrX-76775000	chrX	76775000	76800000	Cldn34d	Intergenic	-1.42066666666667	6.77638071901903e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34d	TRUE
chr9-117625000	chr9	117625000	117650000	Rbms3	Intergenic	0.579666666666667	7.19160084500386e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Rbms3	TRUE
chr4-56250000	chr4	56250000	56275000	Actl7b	Intergenic	0.651666666666667	7.33303360104553e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Actl7b	TRUE
chrX-86625000	chrX	86625000	86650000	Gm41	Intergenic	-1.573	7.08964830907647e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm41	TRUE
chr4-54150000	chr4	54150000	54175000	Tmem38b	Intergenic	0.557	7.76829608751425e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem38b	TRUE
chrX-137450000	chrX	137450000	137475000	Il1rapl2	Intergenic	-1.273	7.85153621123617e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Il1rapl2	TRUE
chr4-55850000	chr4	55850000	55875000	Klf4	Intergenic	0.631333333333333	7.10803148599947e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Klf4	TRUE
chr4-55900000	chr4	55900000	55925000	Klf4	Intergenic	0.635	6.53606319708097e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Klf4	TRUE
chr10-108625000	chr10	108625000	108650000	Brcc3dc	intron (NM_001358502, intron 7 of 12)	-0.722333333333333	6.53770033764652e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Brcc3dc	TRUE
chrX-138475000	chrX	138475000	138500000	Tex13a	intron (NM_030688, intron 5 of 10)	-1.243	7.38697251828857e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tex13a	TRUE
chr6-35975000	chr6	35975000	36000000	Chrm2	Intergenic	0.535	7.40985120994957e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Chrm2	TRUE
chr6-35750000	chr6	35750000	35775000	Mtpn	Intergenic	0.639	7.62343154592153e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Mtpn	TRUE
chr3-18350000	chr3	18350000	18375000	Gm30667	intron (NR_166207, intron 5 of 5)	0.428333333333333	7.43967608988608e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Gm30667	TRUE
chr9-117275000	chr9	117275000	117300000	Gm17396	intron (NM_001172121, intron 2 of 14)	0.564666666666667	7.45248836346372e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Gm17396	TRUE
chr10-68775000	chr10	68775000	68800000	Gm32931	Intergenic	0.749333333333334	6.82424390617094e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Gm32931	TRUE
chrX-6400000	chrX	6400000	6425000	Shroom4	intron (NM_001040459, intron 1 of 8)	1.35533333333333	7.12614184765635e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Shroom4	TRUE
chrX-112900000	chrX	112900000	112925000	Gm14936	Intergenic	-1.14933333333333	7.60918405909167e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm14936	TRUE
chr3-39650000	chr3	39650000	39675000	Fat4	Intergenic	0.865333333333334	7.03955340364486e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Fat4	TRUE
chr14-102425000	chr14	102425000	102450000	Mir5130	Intergenic	0.656666666666667	7.74150524403392e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Mir5130	TRUE
chr7-115400000	chr7	115400000	115425000	Sox6	Intergenic	0.407	6.69200674522829e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Sox6	TRUE
chr10-108500000	chr10	108500000	108525000	Gm36283	intron (NM_001358504, intron 10 of 11)	-0.700666666666667	6.45568273622687e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm36283	TRUE
chr10-92125000	chr10	92125000	92150000	Mir1251	promoter-TSS (NR_037219)	0.437333333333333	7.54338981209469e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Mir1251	TRUE
chr6-45150000	chr6	45150000	45175000	Cntnap2	intron (NM_001004357, intron 1 of 23)	-0.454666666666667	7.03439663948026e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cntnap2	TRUE
chr3-86250000	chr3	86250000	86275000	Lrba	intron (NM_030695, intron 2 of 56)	-0.442333333333334	7.21254235907702e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Lrba	TRUE
chr10-67650000	chr10	67650000	67675000	4930563J15Rik	Intergenic	0.540333333333333	7.27428049117049e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	4930563J15Rik	TRUE
chr4-53975000	chr4	53975000	54000000	Tmem38b	Intergenic	0.533666666666667	7.45927436645243e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem38b	TRUE
chr11-57175000	chr11	57175000	57200000	Gria1	intron (NM_001113325, intron 3 of 15)	0.537666666666667	7.75697481756723e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Gria1	TRUE
chrX-95525000	chrX	95525000	95550000	Asb12	intron (NM_001313743, intron 2 of 4)	-1.537	7.24894153210566e-07	0.000417997700577664	25000	A_to_B_in_Mutant	More Inactive (A->B)	Asb12	TRUE
chr4-54075000	chr4	54075000	54100000	Tmem38b	Intergenic	0.611666666666667	7.63903402760342e-07	0.000417997700577664	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem38b	TRUE
chrX-95550000	chrX	95550000	95575000	Asb12	Intergenic	-1.52333333333333	8.01253884695491e-07	0.000421552273803943	25000	A_to_B_in_Mutant	More Inactive (A->B)	Asb12	TRUE
chrX-86850000	chrX	86850000	86875000	Gm41	intron (NM_001160403, intron 6 of 10)	-1.771	8.04267545709895e-07	0.000421552273803943	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm41	TRUE
chrX-106525000	chrX	106525000	106550000	Gm5127	Intergenic	-1.48166666666667	8.02604519127566e-07	0.000421552273803943	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gm5127	TRUE
chr17-34550000	chr17	34550000	34575000	Notch4	Intergenic	-0.374	9.36072179804789e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Notch4	TRUE
chrX-138275000	chrX	138275000	138300000	Tex13a	intron (NM_030688, intron 5 of 10)	-1.22366666666667	8.82276918285543e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tex13a	TRUE
chr6-45250000	chr6	45250000	45275000	Cntnap2	intron (NM_001004357, intron 1 of 23)	-0.418	8.3422470874792e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cntnap2	TRUE
chrX-138000000	chrX	138000000	138025000	Tex13a	intron (NM_030688, intron 2 of 10)	-1.40266666666667	8.56458747414945e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tex13a	TRUE
chr13-49650000	chr13	49650000	49675000	Nol8	non-coding (NR_073167, exon 7 of 17)	-0.349	8.78282244317091e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nol8	TRUE
chr9-97925000	chr9	97925000	97950000	4921534H16Rik	intron (NM_022319, intron 1 of 17)	0.471666666666667	9.52461625528908e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	4921534H16Rik	TRUE
chr6-36400000	chr6	36400000	36425000	Mir490	intron (NM_203491, intron 2 of 2)	0.462666666666667	9.14755260782793e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Mir490	TRUE
chrX-138575000	chrX	138575000	138600000	Nrk	intron (NM_030688, intron 6 of 10)	-1.254	9.2702493743567e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Nrk	TRUE
chr4-54450000	chr4	54450000	54475000	Zfp462	Intergenic	0.517666666666667	9.16537566228917e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Zfp462	TRUE
chr2-50000000	chr2	50000000	50025000	Lypd6	Intergenic	0.419666666666667	8.12903056789172e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Lypd6	TRUE
chr3-39100000	chr3	39100000	39125000	Fat4	Intergenic	0.804	8.79845774955112e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Fat4	TRUE
chr17-34525000	chr17	34525000	34550000	Btnl6	Intergenic	-0.421	9.04858133004431e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Btnl6	TRUE
chrX-74875000	chrX	74875000	74900000	Pwwp4d	Intergenic	1.039	8.66175789573035e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Pwwp4d	TRUE
chr7-115375000	chr7	115375000	115400000	Sox6	Intergenic	0.365333333333333	9.47200142123736e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Sox6	TRUE
chr10-9250000	chr10	9250000	9275000	Sash1	Intergenic	0.840666666666667	9.21124891666287e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Sash1	TRUE
chr3-152525000	chr3	152525000	152550000	3110067G11Rik	intron (NM_001081277, intron 6 of 13)	0.404666666666667	9.48430376766896e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	3110067G11Rik	TRUE
chr1-57625000	chr1	57625000	57650000	Spats2l	Intergenic	0.602333333333333	9.26419005816842e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Spats2l	TRUE
chrX-6475000	chrX	6475000	6500000	Shroom4	intron (NR_045426, intron 2 of 2)	1.499	9.48409085434953e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Shroom4	TRUE
chrX-87350000	chrX	87350000	87375000	Il1rapl1	intron (NM_001160403, intron 3 of 10)	-1.61133333333333	9.46883540820983e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Il1rapl1	TRUE
chrX-106300000	chrX	106300000	106325000	Mir6382	Intergenic	-1.64666666666667	8.89146246303315e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Mir6382	TRUE
chr3-116625000	chr3	116625000	116650000	Trmt13	intron (NM_008246, intron 8 of 11)	-0.375	8.88818144790434e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Trmt13	TRUE
chr1-52175000	chr1	52175000	52200000	Gls	3' UTR (NM_001113383, exon 15 of 15)	-0.366	9.48717521186389e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gls	TRUE
chr10-68950000	chr10	68950000	68975000	Gm33035	Intergenic	0.754666666666667	8.91700606713313e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Gm33035	TRUE
chr10-105350000	chr10	105350000	105375000	Tmtc2	intron (NM_177368, intron 3 of 11)	-0.499	8.87864080886117e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tmtc2	TRUE
chr3-39800000	chr3	39800000	39825000	1700017G19Rik	Intergenic	0.632666666666667	9.13325367365171e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	1700017G19Rik	TRUE
chrX-106825000	chrX	106825000	106850000	Rtl3	3' UTR (NM_199468, exon 2 of 2)	-1.69033333333333	9.2989580289716e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Rtl3	TRUE
chr18-78275000	chr18	78275000	78300000	Slc14a2	intron (NM_207651, intron 3 of 21)	0.377	8.18505733686837e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Slc14a2	TRUE
chrX-76225000	chrX	76225000	76250000	Cldn34b3	Intergenic	-1.71433333333333	8.77453111544553e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34b3	TRUE
chr10-9700000	chr10	9700000	9725000	Gm6150	Intergenic	0.503666666666667	8.59191950134009e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Gm6150	TRUE
chr2-51200000	chr2	51200000	51225000	Gm13497	Intergenic	0.545	9.41268522282731e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Gm13497	TRUE
chr10-9525000	chr10	9525000	9550000	Samd5	Intergenic	0.749	8.31842104701393e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Samd5	TRUE
chrX-107475000	chrX	107475000	107500000	4933401B06Rik	Intergenic	-1.44533333333333	9.53717345766709e-07	0.000423483819156952	25000	A_to_B_in_Mutant	More Inactive (A->B)	4933401B06Rik	TRUE
chr12-53950000	chr12	53950000	53975000	Egln3	intron (NM_001370962, intron 6 of 11)	0.436666666666667	8.29443390394457e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Egln3	TRUE
chr2-51600000	chr2	51600000	51625000	Tas2r134	Intergenic	0.51	8.81949116051011e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	Tas2r134	TRUE
chr9-26225000	chr9	26225000	26250000	B3gat1	Intergenic	0.418	8.33720933494232e-07	0.000423483819156952	25000	B_to_A_in_Mutant	More Active (B->A)	B3gat1	TRUE
chr3-29925000	chr3	29925000	29950000	Mannr	Intergenic	0.632333333333333	9.76533205131696e-07	0.000426170825882452	25000	B_to_A_in_Mutant	More Active (B->A)	Mannr	TRUE
chrX-76900000	chrX	76900000	76925000	Cldn34d	Intergenic	-1.39366666666667	9.76042690918822e-07	0.000426170825882452	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cldn34d	TRUE
chrX-85975000	chrX	85975000	86000000	Samt3	Intergenic	-1.63566666666667	9.69265029166644e-07	0.000426170825882452	25000	A_to_B_in_Mutant	More Inactive (A->B)	Samt3	TRUE
chrX-107275000	chrX	107275000	107300000	Gpr174	intron (NM_001177782, intron 1 of 2)	-1.40066666666667	9.75372651576535e-07	0.000426170825882452	25000	A_to_B_in_Mutant	More Inactive (A->B)	Gpr174	TRUE
chr13-100575000	chr13	100575000	100600000	Marveld2	Intergenic	-0.419666666666667	9.81365915789266e-07	0.000426449622996221	25000	A_to_B_in_Mutant	More Inactive (A->B)	Marveld2	TRUE
chr1-126625000	chr1	126625000	126650000	Nckap5	intron (NM_176957, intron 2 of 12)	0.350666666666667	9.86465097781097e-07	0.000426841348947971	25000	B_to_A_in_Mutant	More Active (B->A)	Nckap5	TRUE
chr6-45300000	chr6	45300000	45325000	Cntnap2	intron (NM_001004357, intron 1 of 23)	-0.347666666666667	9.94988725932043e-07	0.000428705227151161	25000	A_to_B_in_Mutant	More Inactive (A->B)	Cntnap2	TRUE
chr3-35950000	chr3	35950000	35975000	Dcun1d1	intron (NM_023644, intron 17 of 18)	-0.538666666666667	1.00047303302958e-06	0.000429249366626918	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dcun1d1	TRUE
chr18-4750000	chr18	4750000	4775000	Gm10556	Intergenic	0.399666666666667	1.04137519587948e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	Gm10556	TRUE
chr11-57050000	chr11	57050000	57075000	Gria1	intron (NM_001113325, intron 2 of 15)	0.592	1.05918256197026e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	Gria1	TRUE
chr14-102850000	chr14	102850000	102875000	Mir5130	Intergenic	0.459	1.06053836418396e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	Mir5130	TRUE
chr2-51525000	chr2	51525000	51550000	Tas2r134	Intergenic	0.48	1.03410827939617e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	Tas2r134	TRUE
chrX-86100000	chrX	86100000	86125000	Samt3	Intergenic	-1.582	1.02854507832631e-06	0.000433111196741842	25000	A_to_B_in_Mutant	More Inactive (A->B)	Samt3	TRUE
chr14-102925000	chr14	102925000	102950000	Mir5130	Intergenic	0.330333333333333	1.028095957414e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	Mir5130	TRUE
chrX-85950000	chrX	85950000	85975000	Samt3	Intergenic	-1.54966666666667	1.0605828667996e-06	0.000433111196741842	25000	A_to_B_in_Mutant	More Inactive (A->B)	Samt3	TRUE
chrX-96925000	chrX	96925000	96950000	Pgr15l	Intergenic	-1.30933333333333	1.06058660151763e-06	0.000433111196741842	25000	A_to_B_in_Mutant	More Inactive (A->B)	Pgr15l	TRUE
chr4-56275000	chr4	56275000	56300000	Actl7b	Intergenic	0.651666666666667	1.03027446279702e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	Actl7b	TRUE
chr17-4650000	chr17	4650000	4675000	4930517M08Rik	Intergenic	0.379333333333333	1.04412594560833e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	4930517M08Rik	TRUE
chr1-125900000	chr1	125900000	125925000	Lypd1	promoter-TSS (NM_145100)	0.429333333333333	1.04614060074541e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	Lypd1	TRUE
chr13-102275000	chr13	102275000	102300000	Cd180	Intergenic	0.805333333333333	1.0191401502109e-06	0.000433111196741842	25000	B_to_A_in_Mutant	More Active (B->A)	Cd180	TRUE
chr3-116525000	chr3	116525000	116550000	Dbt	intron (NM_001357344, intron 4 of 9)	-0.371	1.06653303831961e-06	0.000433797381873966	25000	A_to_B_in_Mutant	More Inactive (A->B)	Dbt	TRUE
chr12-53625000	chr12	53625000	53650000	Npas3	intron (NM_001370964, intron 4 of 12)	0.358	1.09748642599153e-06	0.000436899266597347	25000	B_to_A_in_Mutant	More Active (B->A)	Npas3	TRUE
chr4-54300000	chr4	54300000	54325000	Tmem38b	Intergenic	0.530666666666667	1.12820503207268e-06	0.000436899266597347	25000	B_to_A_in_Mutant	More Active (B->A)	Tmem38b	TRUE
chrX-83750000	chrX	83750000	83775000	Tsga8	intron (NM_007868, intron 18 of 78)	-1.41933333333333	1.11672820642889e-06	0.000436899266597347	25000	A_to_B_in_Mutant	More Inactive (A->B)	Tsga8	TRUE
chr13-100875000	chr13	100875000	100900000	Slc30a5	Intergenic	0.370333333333333	1.12680986683646e-06	0.000436899266597347	25000	B_to_A_in_Mutant	More Active (B->A)	Slc30a5	TRUE
