anchor_id	chr	start	end	n_lost_loops	n_gained_loops	distance_to_boundary	nearest_boundary_type	nearest_boundary_enriched_in	nearest_boundary_gap_score	set
ctrl_259	chr14	71650000	71675000	NA	NA	469999	Merge	Matrix 2	-2.0797523197262717	non-shared
ctrl_260	chr14	72180000	72190000	NA	NA	24999	Merge	Matrix 2	-2.0797523197262717	non-shared
ctrl_261	chr14	72600000	72625000	NA	NA	444999	Merge	Matrix 2	-2.0797523197262717	non-shared
ctrl_262	chr14	72975000	73000000	NA	NA	819999	Merge	Matrix 2	-2.0797523197262717	non-shared
ctrl_263	chr14	75895000	75900000	NA	NA	1529999	Split	Matrix 1	2.041787271568693	non-shared
ctrl_264	chr14	76075000	76080000	NA	NA	1709999	Split	Matrix 1	2.041787271568693	non-shared
ctrl_265	chr14	79600000	79625000	NA	NA	114999	Strength Change	Matrix 2	-2.764358338676549	non-shared
ctrl_266	chr14	79750000	79775000	NA	NA	139999	Strength Change	Matrix 2	-2.5205709687464832	non-shared
ctrl_267	chr14	79780000	79790000	NA	NA	124999	Strength Change	Matrix 2	-2.5205709687464832	non-shared
ctrl_268	chr14	79850000	79860000	NA	NA	54999	Strength Change	Matrix 2	-2.5205709687464832	non-shared
ctrl_269	chr14	80200000	80225000	NA	NA	274999	Strength Change	Matrix 2	-2.5205709687464832	non-shared
ctrl_270	chr14	89175000	89200000	NA	NA	1889999	Merge	Matrix 2	-2.5632284092289557	non-shared
ctrl_271	chr14	93825000	93830000	NA	NA	1149999	Split	Matrix 1	2.3284933470679428	non-shared
ctrl_272	chr14	93870000	93875000	NA	NA	1194999	Split	Matrix 1	2.3284933470679428	non-shared
ctrl_273	chr14	96900000	96925000	NA	NA	1674999	Shifted	Matrix 2	-2.4573228224294557	non-shared
ctrl_274	chr14	100290000	100300000	NA	NA	0	Merge	Matrix 2	-2.0484614320526484	non-shared
ctrl_275	chr14	100470000	100480000	NA	NA	4999	Merge	Matrix 2	-3.6577907898345687	non-shared
ctrl_276	chr14	103010000	103020000	NA	NA	444999	Strength Change	Matrix 2	-2.342314520100479	non-shared
ctrl_277	chr14	103530000	103540000	NA	NA	54999	Strength Change	Matrix 2	-2.342314520100479	non-shared
ctrl_278	chr14	103710000	103720000	NA	NA	14999	Merge	Matrix 2	-2.0104810803943187	non-shared
ctrl_279	chr14	104020000	104050000	NA	NA	324999	Merge	Matrix 2	-2.0104810803943187	non-shared
ctrl_280	chr14	104140000	104150000	NA	NA	444999	Merge	Matrix 2	-2.0104810803943187	non-shared
ctrl_281	chr14	104370000	104400000	NA	NA	674999	Merge	Matrix 2	-2.0104810803943187	non-shared
ctrl_282	chr14	104810000	104820000	NA	NA	904999	Strength Change	Matrix 1	2.2859706795730097	non-shared
ctrl_283	chr14	105390000	105425000	NA	NA	299999	Strength Change	Matrix 1	2.2859706795730097	non-shared
ctrl_284	chr14	105470000	105480000	NA	NA	244999	Strength Change	Matrix 1	2.2859706795730097	non-shared
ctrl_285	chr14	105650000	105675000	NA	NA	49999	Strength Change	Matrix 1	2.2859706795730097	non-shared
ctrl_286	chr14	105690000	105700000	NA	NA	24999	Strength Change	Matrix 1	2.2859706795730097	non-shared
ctrl_287	chr14	105725000	105750000	NA	NA	0	Strength Change	Matrix 1	2.2859706795730097	non-shared
ctrl_288	chr14	106500000	106510000	NA	NA	104999	Complex	Matrix 2	-3.0190814247574274	non-shared
ctrl_289	chr14	108890000	108900000	NA	NA	4999	Complex	Matrix 2	-2.812007322757744	non-shared
ctrl_290	chr14	109875000	109900000	NA	NA	949999	Strength Change	Matrix 2	-2.022552226770897	non-shared
ctrl_291	chr14	111675000	111700000	NA	NA	2749999	Strength Change	Matrix 2	-2.022552226770897	non-shared
ctrl_292	chr14	113450000	113475000	NA	NA	4524999	Strength Change	Matrix 2	-2.022552226770897	non-shared
ctrl_293	chr14	114775000	114800000	NA	NA	3964999	Strength Change	Matrix 2	-2.183077063883398	non-shared
ctrl_294	chr14	115050000	115080000	NA	NA	3684999	Strength Change	Matrix 2	-2.183077063883398	non-shared
ctrl_295	chr14	115375000	115400000	NA	NA	3364999	Strength Change	Matrix 2	-2.183077063883398	non-shared
ctrl_296	chr14	118210000	118220000	NA	NA	544999	Strength Change	Matrix 2	-2.183077063883398	non-shared
ctrl_297	chr14	118580000	118590000	NA	NA	174999	Strength Change	Matrix 2	-2.183077063883398	non-shared
ctrl_298	chr14	120070000	120080000	NA	NA	744999	Merge	Matrix 2	-2.4367059005045526	non-shared
ctrl_299	chr14	120260000	120270000	NA	NA	554999	Merge	Matrix 2	-2.4367059005045526	non-shared
ctrl_300	chr14	120390000	120400000	NA	NA	424999	Merge	Matrix 2	-2.4367059005045526	non-shared
ctrl_301	chr14	120830000	120840000	NA	NA	0	Merge	Matrix 2	-2.4367059005045526	non-shared
ctrl_302	chr14	120910000	120920000	NA	NA	74999	Merge	Matrix 2	-2.4367059005045526	non-shared
ctrl_303	chr14	122220000	122225000	NA	NA	0	Strength Change	Matrix 1	3.066745544918253	non-shared
ctrl_304	chr14	122470000	122475000	NA	NA	74999	Complex	Matrix 1	3.0708209277220435	non-shared
ctrl_305	chr14	122485000	122490000	NA	NA	89999	Complex	Matrix 1	3.0708209277220435	non-shared
ctrl_306	chr9	3330000	3340000	NA	NA	184999	Merge	Matrix 2	-2.95318962447042	non-shared
ctrl_307	chr9	3530000	3540000	NA	NA	0	Merge	Matrix 2	-2.95318962447042	non-shared
ctrl_308	chr9	4530000	4540000	NA	NA	0	Strength Change	Matrix 2	-4.388031149537075	non-shared
ctrl_309	chr9	4930000	4940000	NA	NA	214999	Shifted	Matrix 2	-2.712582006523237	non-shared
ctrl_310	chr9	7760000	7765000	NA	NA	624999	Split	Matrix 1	3.6698079207425702	non-shared
ctrl_311	chr9	7825000	7850000	NA	NA	689999	Split	Matrix 1	3.6698079207425702	non-shared
ctrl_312	chr9	8220000	8230000	NA	NA	684999	Merge	Matrix 2	-2.105489027963613	non-shared
ctrl_313	chr9	8670000	8680000	NA	NA	234999	Merge	Matrix 2	-2.105489027963613	non-shared
ctrl_314	chr9	8690000	8700000	NA	NA	214999	Merge	Matrix 2	-2.105489027963613	non-shared
ctrl_315	chr9	8960000	8970000	NA	NA	34999	Merge	Matrix 2	-2.105489027963613	non-shared
ctrl_316	chr9	9575000	9600000	NA	NA	199999	Merge	Matrix 2	-2.5884651860179533	non-shared
ctrl_317	chr9	10900000	10925000	NA	NA	4999	Shifted	Matrix 2	-2.1675456171291128	non-shared
ctrl_318	chr9	12875000	12900000	NA	NA	604999	Merge	Matrix 2	-2.2409938607261797	non-shared
ctrl_319	chr9	15350000	15375000	NA	NA	194999	Merge	Matrix 2	-2.387452799932282	non-shared
ctrl_320	chr9	15475000	15500000	NA	NA	319999	Merge	Matrix 2	-2.387452799932282	non-shared
ctrl_321	chr9	15675000	15700000	NA	NA	194999	Merge	Matrix 2	-2.717267493479565	non-shared
ctrl_322	chr9	15930000	15940000	NA	NA	24999	Merge	Matrix 2	-2.717267493479565	non-shared
ctrl_323	chr9	15970000	15980000	NA	NA	64999	Merge	Matrix 2	-2.717267493479565	non-shared
ctrl_324	chr9	16475000	16510000	NA	NA	0	Merge	Matrix 2	-2.68390271937542	non-shared
ctrl_325	chr9	18275000	18300000	NA	NA	444999	Merge	Matrix 2	-3.815242633512276	non-shared
ctrl_326	chr9	20460000	20470000	NA	NA	74999	Strength Change	Matrix 1	2.8647781359222475	non-shared
ctrl_327	chr9	20660000	20670000	NA	NA	0	Complex	Matrix 2	-3.432297605969633	non-shared
ctrl_328	chr9	20730000	20740000	NA	NA	64999	Complex	Matrix 2	-3.432297605969633	non-shared
ctrl_329	chr9	20830000	20840000	NA	NA	164999	Complex	Matrix 2	-3.432297605969633	non-shared
ctrl_330	chr9	22705000	22710000	NA	NA	39999	Complex	Matrix 1	4.152607821491313	non-shared
ctrl_331	chr9	23020000	23030000	NA	NA	354999	Complex	Matrix 1	4.152607821491313	non-shared
ctrl_332	chr9	23210000	23220000	NA	NA	174999	Complex	Matrix 1	2.677452933337863	non-shared
ctrl_333	chr9	24100000	24130000	NA	NA	94999	Complex	Matrix 2	-2.419189944401817	non-shared
ctrl_334	chr9	24500000	24525000	NA	NA	59999	Split	Matrix 1	3.1148708508947887	non-shared
ctrl_335	chr9	24700000	24725000	NA	NA	104999	Split	Matrix 1	3.1148708508947887	non-shared
ctrl_336	chr9	25025000	25050000	NA	NA	429999	Split	Matrix 1	3.1148708508947887	non-shared
ctrl_337	chr9	25650000	25660000	NA	NA	274999	Merge	Matrix 2	-2.926351646710904	non-shared
ctrl_338	chr9	26120000	26130000	NA	NA	174999	Merge	Matrix 2	-2.926351646710904	non-shared
ctrl_339	chr9	28200000	28210000	NA	NA	4999	Merge	Matrix 2	-2.1211278404160674	non-shared
ctrl_340	chr9	29660000	29670000	NA	NA	644999	Merge	Matrix 2	-2.3530005979997575	non-shared
ctrl_341	chr9	29960000	29965000	NA	NA	349999	Merge	Matrix 2	-2.3530005979997575	non-shared
ctrl_342	chr9	30420000	30430000	NA	NA	94999	Merge	Matrix 2	-2.3530005979997575	non-shared
ctrl_343	chr9	31550000	31560000	NA	NA	74999	Merge	Matrix 2	-2.325254307144202	non-shared
ctrl_344	chr9	31970000	31980000	NA	NA	274999	Strength Change	Matrix 2	-2.941045905606574	non-shared
ctrl_345	chr9	32270000	32275000	NA	NA	4999	Strength Change	Matrix 2	-2.941045905606574	non-shared
ctrl_346	chr9	32345000	32350000	NA	NA	79999	Strength Change	Matrix 2	-2.941045905606574	non-shared
ctrl_347	chr9	32400000	32420000	NA	NA	134999	Strength Change	Matrix 2	-2.941045905606574	non-shared
ctrl_348	chr9	32550000	32560000	NA	NA	114999	Merge	Matrix 2	-3.891737300633499	non-shared
ctrl_349	chr9	32575000	32600000	NA	NA	74999	Merge	Matrix 2	-3.891737300633499	non-shared
ctrl_350	chr9	32925000	32950000	NA	NA	239999	Merge	Matrix 2	-3.891737300633499	non-shared
ctrl_351	chr9	33090000	33100000	NA	NA	404999	Merge	Matrix 2	-3.891737300633499	non-shared
ctrl_352	chr9	33240000	33250000	NA	NA	554999	Merge	Matrix 2	-3.891737300633499	non-shared
ctrl_353	chr9	37400000	37425000	NA	NA	519999	Strength Change	Matrix 1	2.0150418592579515	non-shared
ctrl_354	chr9	37925000	37950000	NA	NA	0	Strength Change	Matrix 1	2.0150418592579515	non-shared
ctrl_355	chr9	40330000	40340000	NA	NA	614999	Merge	Matrix 2	-3.2122890555910537	non-shared
ctrl_356	chr9	40580000	40590000	NA	NA	364999	Merge	Matrix 2	-3.2122890555910537	non-shared
ctrl_357	chr9	40850000	40900000	NA	NA	54999	Merge	Matrix 2	-3.2122890555910537	non-shared
ctrl_358	chr9	40975000	41000000	NA	NA	9999	Merge	Matrix 2	-3.2122890555910537	non-shared
ctrl_359	chr9	41220000	41230000	NA	NA	134999	Shifted	Matrix 2	-2.7539140025386617	non-shared
ctrl_360	chr9	41370000	41380000	NA	NA	284999	Shifted	Matrix 2	-2.7539140025386617	non-shared
ctrl_361	chr9	41425000	41500000	NA	NA	339999	Shifted	Matrix 2	-2.7539140025386617	non-shared
ctrl_362	chr9	41575000	41600000	NA	NA	244999	Merge	Matrix 2	-2.60172805221004	non-shared
ctrl_363	chr9	41730000	41740000	NA	NA	104999	Merge	Matrix 2	-2.60172805221004	non-shared
ctrl_364	chr9	41925000	41975000	NA	NA	0	Merge	Matrix 2	-2.6679218003883403	non-shared
ctrl_365	chr9	42275000	42300000	NA	NA	129999	Split	Matrix 1	2.291110084875446	non-shared
ctrl_366	chr9	42325000	42330000	NA	NA	104999	Split	Matrix 1	2.328259761847223	non-shared
ctrl_367	chr9	42550000	42560000	NA	NA	104999	Split	Matrix 1	2.328259761847223	non-shared
ctrl_368	chr9	42690000	42700000	NA	NA	244999	Split	Matrix 1	2.328259761847223	non-shared
ctrl_369	chr9	42775000	42800000	NA	NA	144999	Complex	Matrix 2	-3.185377712010855	non-shared
ctrl_370	chr9	43140000	43145000	NA	NA	69999	Strength Change	Matrix 2	-3.015199152457407	non-shared
ctrl_371	chr9	43210000	43215000	NA	NA	0	Strength Change	Matrix 2	-3.015199152457407	non-shared
ctrl_372	chr9	43220000	43225000	NA	NA	0	Strength Change	Matrix 2	-3.015199152457407	non-shared
ctrl_373	chr9	43280000	43285000	NA	NA	54999	Strength Change	Matrix 2	-3.015199152457407	non-shared
ctrl_374	chr9	43330000	43340000	NA	NA	104999	Strength Change	Matrix 2	-3.015199152457407	non-shared
ctrl_375	chr9	43490000	43500000	NA	NA	0	Merge	Matrix 2	-2.6090059158355885	non-shared
ctrl_376	chr9	43740000	43745000	NA	NA	229999	Strength Change	Matrix 2	-5.171354858638172	non-shared
ctrl_377	chr9	43795000	43800000	NA	NA	174999	Strength Change	Matrix 2	-5.171354858638172	non-shared
ctrl_378	chr9	43980000	43990000	NA	NA	0	Strength Change	Matrix 2	-5.171354858638172	non-shared
ctrl_379	chr9	44090000	44100000	NA	NA	104999	Strength Change	Matrix 2	-5.171354858638172	non-shared
ctrl_380	chr9	50330000	50340000	NA	NA	1264999	Strength Change	Matrix 2	-2.125351057164465	non-shared
ctrl_381	chr9	50430000	50440000	NA	NA	1314999	Complex	Matrix 2	-2.4233927609001182	non-shared
ctrl_382	chr9	54185000	54190000	NA	NA	19999	Split	Matrix 1	3.2739147766357504	non-shared
ctrl_383	chr9	54315000	54320000	NA	NA	149999	Split	Matrix 1	3.2739147766357504	non-shared
ctrl_384	chr9	54735000	54740000	NA	NA	154999	Merge	Matrix 2	-3.371723719057781	non-shared
ctrl_385	chr9	54820000	54825000	NA	NA	69999	Merge	Matrix 2	-3.371723719057781	non-shared
ctrl_386	chr9	55525000	55550000	NA	NA	619999	Merge	Matrix 2	-3.371723719057781	non-shared
ctrl_387	chr9	56935000	56940000	NA	NA	14999	Merge	Matrix 2	-3.3033604942694788	non-shared
ctrl_388	chr9	57210000	57220000	NA	NA	44999	Strength Change	Matrix 1	2.1456003497148832	non-shared
ctrl_389	chr9	57520000	57525000	NA	NA	234999	Split	Matrix 1	2.282617023192977	non-shared
ctrl_390	chr9	57655000	57660000	NA	NA	369999	Split	Matrix 1	2.282617023192977	non-shared
ctrl_391	chr9	59720000	59725000	NA	NA	154999	Merge	Matrix 2	-2.0664217503867652	non-shared
ctrl_392	chr9	59985000	59990000	NA	NA	419999	Merge	Matrix 2	-2.0664217503867652	non-shared
ctrl_393	chr9	60270000	60280000	NA	NA	314999	Strength Change	Matrix 2	-3.509399765515128	non-shared
ctrl_394	chr9	60680000	60690000	NA	NA	74999	Strength Change	Matrix 2	-3.509399765515128	non-shared
ctrl_395	chr9	61370000	61375000	NA	NA	764999	Strength Change	Matrix 2	-3.509399765515128	non-shared
ctrl_396	chr9	61695000	61700000	NA	NA	1089999	Strength Change	Matrix 2	-3.509399765515128	non-shared
ctrl_397	chr9	63125000	63150000	NA	NA	0	Strength Change	Matrix 2	-2.1722536330566853	non-shared
ctrl_398	chr9	63290000	63300000	NA	NA	144999	Strength Change	Matrix 2	-2.1722536330566853	non-shared
ctrl_399	chr9	63370000	63380000	NA	NA	224999	Strength Change	Matrix 2	-2.1722536330566853	non-shared
ctrl_400	chr9	63995000	64000000	NA	NA	84999	Merge	Matrix 2	-3.564763181205506	non-shared
ctrl_401	chr9	64085000	64090000	NA	NA	0	Merge	Matrix 2	-3.564763181205506	non-shared
ctrl_402	chr9	65030000	65040000	NA	NA	54999	Complex	Matrix 2	-2.623028399439173	non-shared
ctrl_403	chr9	65120000	65130000	NA	NA	0	Complex	Matrix 2	-4.1363155308604185	non-shared
ctrl_404	chr9	66645000	66650000	NA	NA	114999	Strength Change	Matrix 2	-2.6623178411228303	non-shared
ctrl_405	chr9	66710000	66715000	NA	NA	49999	Strength Change	Matrix 2	-2.6623178411228303	non-shared
ctrl_406	chr9	66735000	66740000	NA	NA	24999	Strength Change	Matrix 2	-2.6623178411228303	non-shared
ctrl_407	chr9	66785000	66795000	NA	NA	0	Complex	Matrix 1	4.0906963413336594	non-shared
ctrl_408	chr9	67310000	67320000	NA	NA	324999	Merge	Matrix 2	-4.209471225225539	non-shared
ctrl_409	chr9	67325000	67350000	NA	NA	294999	Merge	Matrix 2	-4.209471225225539	non-shared
ctrl_410	chr9	67410000	67420000	NA	NA	224999	Merge	Matrix 2	-4.209471225225539	non-shared
ctrl_411	chr9	67425000	67450000	NA	NA	194999	Merge	Matrix 2	-4.209471225225539	non-shared
ctrl_412	chr9	67625000	67650000	NA	NA	0	Merge	Matrix 2	-4.209471225225539	non-shared
ctrl_413	chr9	69365000	69370000	NA	NA	1109999	Merge	Matrix 2	-2.662313589700282	non-shared
ctrl_414	chr9	69480000	69485000	NA	NA	1224999	Merge	Matrix 2	-2.662313589700282	non-shared
ctrl_415	chr9	70110000	70115000	NA	NA	1854999	Merge	Matrix 2	-2.662313589700282	non-shared
ctrl_416	chr9	70390000	70395000	NA	NA	2134999	Merge	Matrix 2	-2.662313589700282	non-shared
ctrl_417	chr9	72760000	72770000	NA	NA	384999	Strength Change	Matrix 1	2.7220915847390126	non-shared
ctrl_418	chr9	72880000	72890000	NA	NA	264999	Strength Change	Matrix 1	2.7220915847390126	non-shared
ctrl_419	chr9	73465000	73470000	NA	NA	299999	Strength Change	Matrix 1	2.7220915847390126	non-shared
ctrl_420	chr9	73980000	74000000	NA	NA	814999	Strength Change	Matrix 1	2.7220915847390126	non-shared
ctrl_421	chr9	74530000	74540000	NA	NA	334999	Strength Change	Matrix 2	-2.0580187692181178	non-shared
ctrl_422	chr9	75760000	75790000	NA	NA	0	Complex	Matrix 1	4.137238444768616	non-shared
ctrl_423	chr9	75880000	75890000	NA	NA	114999	Complex	Matrix 1	4.137238444768616	non-shared
ctrl_424	chr9	75900000	75910000	NA	NA	134999	Complex	Matrix 1	4.137238444768616	non-shared
ctrl_425	chr9	76010000	76020000	NA	NA	244999	Complex	Matrix 1	4.137238444768616	non-shared
ctrl_426	chr9	76250000	76280000	NA	NA	484999	Complex	Matrix 1	4.137238444768616	non-shared
ctrl_427	chr9	76650000	76675000	NA	NA	129999	Strength Change	Matrix 2	-2.3910862835033906	non-shared
ctrl_428	chr9	78440000	78450000	NA	NA	0	Strength Change	Matrix 1	3.083903834564563	non-shared
ctrl_429	chr9	79000000	79050000	NA	NA	0	Split	Matrix 1	2.30414353908569	non-shared
ctrl_430	chr9	79275000	79300000	NA	NA	229999	Split	Matrix 1	2.30414353908569	non-shared
ctrl_431	chr9	80000000	80005000	NA	NA	174999	Split	Matrix 1	3.228894580311999	non-shared
ctrl_432	chr9	84340000	84350000	NA	NA	724999	Split	Matrix 1	3.1552501994508355	non-shared
ctrl_433	chr9	85320000	85330000	NA	NA	234999	Split	Matrix 1	3.1552501994508355	non-shared
ctrl_434	chr9	86465000	86470000	NA	NA	179999	Complex	Matrix 1	2.0414393016055934	non-shared
ctrl_435	chr9	86570000	86575000	NA	NA	284999	Complex	Matrix 1	2.0414393016055934	non-shared
ctrl_436	chr9	87725000	87750000	NA	NA	14999	Shifted	Matrix 1	2.031000427721506	non-shared
ctrl_437	chr9	88480000	88485000	NA	NA	404999	Shifted	Matrix 1	2.6874613484623007	non-shared
ctrl_438	chr9	88715000	88720000	NA	NA	384999	Shifted	Matrix 1	3.648662816743624	non-shared
ctrl_439	chr9	89875000	89900000	NA	NA	49999	Strength Change	Matrix 2	-4.216930081513294	non-shared
ctrl_440	chr9	90200000	90225000	NA	NA	374999	Strength Change	Matrix 2	-4.216930081513294	non-shared
ctrl_441	chr9	90300000	90325000	NA	NA	339999	Strength Change	Matrix 1	2.2396437079752984	non-shared
ctrl_442	chr9	90675000	90710000	NA	NA	0	Strength Change	Matrix 1	5.402578340153406	non-shared
ctrl_443	chr9	90820000	90850000	NA	NA	74999	Strength Change	Matrix 1	2.7107336799393287	non-shared
ctrl_444	chr9	91120000	91150000	NA	NA	4999	Complex	Matrix 1	2.5788135950502555	non-shared
ctrl_445	chr9	91325000	91375000	NA	NA	0	Strength Change	Matrix 1	3.4766575877472734	non-shared
ctrl_446	chr9	91380000	91390000	NA	NA	24999	Strength Change	Matrix 1	3.4766575877472734	non-shared
ctrl_447	chr9	91405000	91410000	NA	NA	49999	Strength Change	Matrix 1	3.4766575877472734	non-shared
ctrl_448	chr9	91540000	91550000	NA	NA	184999	Strength Change	Matrix 1	3.4766575877472734	non-shared
ctrl_449	chr9	91775000	91800000	NA	NA	419999	Strength Change	Matrix 1	3.4766575877472734	non-shared
ctrl_450	chr9	91950000	91975000	NA	NA	519999	Shifted	Matrix 1	3.9088132405991023	non-shared
ctrl_451	chr9	92010000	92020000	NA	NA	474999	Shifted	Matrix 1	3.9088132405991023	non-shared
ctrl_452	chr9	92200000	92225000	NA	NA	269999	Shifted	Matrix 1	3.9088132405991023	non-shared
ctrl_453	chr9	94275000	94280000	NA	NA	84999	Strength Change	Matrix 1	2.4498781214655705	non-shared
ctrl_454	chr9	94375000	94400000	NA	NA	0	Strength Change	Matrix 1	2.4498781214655705	non-shared
ctrl_455	chr9	94530000	94540000	NA	NA	0	Strength Change	Matrix 1	2.5745787612597812	non-shared
ctrl_456	chr9	94700000	94725000	NA	NA	54999	Complex	Matrix 2	-4.819235061796275	non-shared
ctrl_457	chr9	96960000	96965000	NA	NA	194999	Split	Matrix 1	2.507724807067244	non-shared
ctrl_458	chr9	97065000	97070000	NA	NA	299999	Split	Matrix 1	2.507724807067244	non-shared
ctrl_459	chr9	97275000	97325000	NA	NA	349999	Complex	Matrix 2	-2.159376897867824	non-shared
ctrl_460	chr9	97450000	97475000	NA	NA	199999	Complex	Matrix 2	-2.159376897867824	non-shared
ctrl_461	chr9	98025000	98050000	NA	NA	194999	Strength Change	Matrix 1	2.3137316694580408	non-shared
ctrl_462	chr9	98225000	98250000	NA	NA	0	Strength Change	Matrix 1	2.3137316694580408	non-shared
ctrl_463	chr9	98950000	98975000	NA	NA	169999	Strength Change	Matrix 1	2.747126861815573	non-shared
ctrl_464	chr9	99840000	99850000	NA	NA	684999	Strength Change	Matrix 1	2.747126861815573	non-shared
ctrl_465	chr9	100380000	100390000	NA	NA	774999	Strength Change	Matrix 2	-4.314347421479512	non-shared
ctrl_466	chr9	100395000	100400000	NA	NA	764999	Strength Change	Matrix 2	-4.314347421479512	non-shared
ctrl_467	chr9	103205000	103210000	NA	NA	174999	Merge	Matrix 2	-2.495288421579474	non-shared
ctrl_468	chr9	103300000	103305000	NA	NA	79999	Merge	Matrix 2	-2.495288421579474	non-shared
ctrl_469	chr9	104440000	104450000	NA	NA	104999	Merge	Matrix 2	-3.494901996015954	non-shared
ctrl_470	chr9	104550000	104600000	NA	NA	0	Merge	Matrix 2	-3.494901996015954	non-shared
ctrl_471	chr9	105025000	105075000	NA	NA	459999	Merge	Matrix 2	-3.494901996015954	non-shared
ctrl_472	chr9	105390000	105400000	NA	NA	224999	Strength Change	Matrix 2	-2.756745230068528	non-shared
ctrl_473	chr9	105490000	105500000	NA	NA	124999	Strength Change	Matrix 2	-2.756745230068528	non-shared
ctrl_474	chr9	105675000	105700000	NA	NA	39999	Strength Change	Matrix 2	-2.756745230068528	non-shared
ctrl_475	chr9	105850000	105875000	NA	NA	94999	Complex	Matrix 2	-4.496790917650169	non-shared
ctrl_476	chr9	106110000	106120000	NA	NA	94999	Strength Change	Matrix 1	2.390732157292043	non-shared
ctrl_477	chr9	106825000	106850000	NA	NA	274999	Strength Change	Matrix 1	2.101605694200746	non-shared
ctrl_478	chr9	106900000	106905000	NA	NA	219999	Strength Change	Matrix 1	2.101605694200746	non-shared
ctrl_479	chr9	107290000	107295000	NA	NA	99999	Merge	Matrix 2	-3.026983527981262	non-shared
