TAD_name	chr1	start1	end1	Difference	pvalue	adj_pvalue	TAD_size	significant	direction
chr2:46392000-46448998	chr2	46392000	46448998	-0.00797800000000019	0.936758168127814	0.977988388328069	56998	FALSE	Decreased_in_Mutant
chr18:67452000-67619998	chr18	67452000	67619998	-0.0573466666666667	0.573759774051098	0.79456662871404	167998	FALSE	Decreased_in_Mutant
chr3:27456000-28136998	chr3	27456000	28136998	-0.0629560000000005	0.205773389238181	0.513359929180199	680998	FALSE	Decreased_in_Mutant
chr7:64389000-64751998	chr7	64389000	64751998	0.0398826666666662	0.469491754043928	0.722211889878279	362998	FALSE	Increased_in_Mutant
chr3:120186000-121148998	chr3	120186000	121148998	-0.0583500000000004	0.197580702686545	0.506035687045679	962998	FALSE	Decreased_in_Mutant
chr5:138837000-139193998	chr5	138837000	139193998	0.111381666666666	0.0741392991049934	0.359865640826305	356998	FALSE	Increased_in_Mutant
chr8:14316000-14855998	chr8	14316000	14855998	0.00966133333333326	0.861838728329186	0.943388667271427	539998	FALSE	Increased_in_Mutant
chr2:178086000-178358998	chr2	178086000	178358998	-0.0577710000000006	0.557954871463805	0.783551312084324	272998	FALSE	Decreased_in_Mutant
chr5:121860000-122099998	chr5	121860000	122099998	0.114262	0.147115207516802	0.457885339257547	239998	FALSE	Increased_in_Mutant
chr12:28572000-29897998	chr12	28572000	29897998	-0.0696080000000006	0.413961142902999	0.688454173992593	1325998	FALSE	Decreased_in_Mutant
chr8:77412000-77546998	chr8	77412000	77546998	0.110745666666666	0.198133019925226	0.506161182120425	134998	FALSE	Increased_in_Mutant
chr7:67224000-67643998	chr7	67224000	67643998	-0.216178333333334	0.119564767331595	0.424053094562194	419998	FALSE	Decreased_in_Mutant
chr17:31134000-31190998	chr17	31134000	31190998	-0.0167263333333336	0.794273207210228	0.912007610067735	56998	FALSE	Decreased_in_Mutant
chr6:31518000-31646998	chr6	31518000	31646998	0.169405666666666	0.109396860302987	0.40755847595587	128998	FALSE	Increased_in_Mutant
chr3:78357000-78938998	chr3	78357000	78938998	-0.0378110000000001	0.479421811820056	0.728715517025724	581998	FALSE	Decreased_in_Mutant
chr11:105123000-105179998	chr11	105123000	105179998	0.0119446666666665	0.836338988467555	0.930648085627432	56998	FALSE	Increased_in_Mutant
chr3:122640000-122915998	chr3	122640000	122915998	0.0564089999999997	0.372746348513837	0.658289401695714	275998	FALSE	Increased_in_Mutant
chr10:76542000-76751998	chr10	76542000	76751998	0.108402666666666	0.0693839231478168	0.353540535218829	209998	FALSE	Increased_in_Mutant
chr4:24711000-24902998	chr4	24711000	24902998	0.0058083333333325	0.947810645199503	0.982190149564455	191998	FALSE	Increased_in_Mutant
chr6:85722000-85910998	chr6	85722000	85910998	-0.0256529999999999	0.600137404620204	0.809207436581767	188998	FALSE	Decreased_in_Mutant
chr3:123453000-123500998	chr3	123453000	123500998	0.0639056666666662	0.417722767378082	0.691214217635859	47998	FALSE	Increased_in_Mutant
chr9:24690000-25052998	chr9	24690000	25052998	0.0624539999999997	0.274829426593657	0.572579760240048	362998	FALSE	Increased_in_Mutant
chr17:21039000-21110998	chr17	21039000	21110998	-0.0452580000000001	0.634990796464999	0.829595100687345	71998	FALSE	Decreased_in_Mutant
chr7:137466000-138839998	chr7	137466000	138839998	0.0366400000000001	0.661180624144672	0.845859724753118	1373998	FALSE	Increased_in_Mutant
chr4:89820000-89870998	chr4	89820000	89870998	-0.0208043333333336	0.864252668174451	0.944830982479934	50998	FALSE	Decreased_in_Mutant
chr1:167931000-169517998	chr1	167931000	169517998	0.13959	0.118193688296996	0.421503146333632	1586998	FALSE	Increased_in_Mutant
chr7:52020000-54017998	chr7	52020000	54017998	0.0776009999999996	0.175591462926355	0.49049068464716	1997998	FALSE	Increased_in_Mutant
chr6:95046000-97034998	chr6	95046000	97034998	0.167088666666667	0.0239709793616106	0.257585644426118	1988998	FALSE	Increased_in_Mutant
chr8:56523000-56630998	chr8	56523000	56630998	-0.215388333333333	0.0380181354567425	0.292945520950956	107998	FALSE	Decreased_in_Mutant
chr6:126153000-126377998	chr6	126153000	126377998	0.0334713333333326	0.616415323849672	0.82045910929901	224998	FALSE	Increased_in_Mutant
chr3:67503000-67574998	chr3	67503000	67574998	0.235269333333333	0.030588234750322	0.280583354674571	71998	FALSE	Increased_in_Mutant
chr18:24666000-24971998	chr18	24666000	24971998	0.00586633333333279	0.941525187427711	0.980879610360477	305998	FALSE	Increased_in_Mutant
chr1:10806000-11600998	chr1	10806000	11600998	0.0702916666666663	0.157902981988063	0.471307834895997	794998	FALSE	Increased_in_Mutant
chr6:43011000-43313998	chr6	43011000	43313998	0.0790243333333331	0.139351883399316	0.448964852995554	302998	FALSE	Increased_in_Mutant
chr10:77511000-77621998	chr10	77511000	77621998	-0.082290666666667	0.311011141037169	0.60278808482129	110998	FALSE	Decreased_in_Mutant
chr6:88002000-88106998	chr6	88002000	88106998	0.0648286666666664	0.303134329053212	0.594879550487348	104998	FALSE	Increased_in_Mutant
chr13:55398000-55535998	chr13	55398000	55535998	-0.00496333333333351	0.936533390780685	0.977988388328069	137998	FALSE	Decreased_in_Mutant
chr3:37428000-38222998	chr3	37428000	38222998	0.0752866666666663	0.263698558287978	0.565760124193674	794998	FALSE	Increased_in_Mutant
chr2:31785000-31919998	chr2	31785000	31919998	0.075732333333333	0.204394259027052	0.512323176649968	134998	FALSE	Increased_in_Mutant
chr15:25989000-26333998	chr15	25989000	26333998	0.175969666666666	0.051832654802062	0.320439035682484	344998	FALSE	Increased_in_Mutant
chr4:135360000-135422998	chr4	135360000	135422998	0.0765746666666664	0.285178997514725	0.579479185549611	62998	FALSE	Increased_in_Mutant
chr11:107856000-107996998	chr11	107856000	107996998	0.0738753333333335	0.280910401882797	0.57688152825097	140998	FALSE	Increased_in_Mutant
chr1:161379000-161741998	chr1	161379000	161741998	0.0481789999999998	0.27583009801977	0.573278712564401	362998	FALSE	Increased_in_Mutant
chr2:63465000-64952998	chr2	63465000	64952998	0.205888333333333	0.0770044625962267	0.364977154981749	1487998	FALSE	Increased_in_Mutant
chr17:35919000-35987998	chr17	35919000	35987998	-0.0466056666666672	0.627741206808239	0.826333545707873	68998	FALSE	Decreased_in_Mutant
chr6:100875000-101267998	chr6	100875000	101267998	0.0694683333333332	0.442470901069384	0.706941566451392	392998	FALSE	Increased_in_Mutant
chr4:10875000-11192998	chr4	10875000	11192998	-0.0139586666666669	0.808794772869748	0.918884102236363	317998	FALSE	Decreased_in_Mutant
chr8:71367000-71678998	chr8	71367000	71678998	0.0976689999999997	0.171301820582819	0.485866924568625	311998	FALSE	Increased_in_Mutant
chr10:5475000-5558998	chr10	5475000	5558998	-0.0571490000000004	0.431360453982587	0.701424470058283	83998	FALSE	Decreased_in_Mutant
chr1:86598000-87206998	chr1	86598000	87206998	0.00793833333333285	0.889662778103391	0.956433726730277	608998	FALSE	Increased_in_Mutant
chrX:7179000-7322998	chrX	7179000	7322998	0.0966969999999998	0.174567627848102	0.489852976347801	143998	FALSE	Increased_in_Mutant
chr13:24933000-24998998	chr13	24933000	24998998	0.260225333333333	0.0652118850171163	0.344983494899008	65998	FALSE	Increased_in_Mutant
chr4:101502000-101648998	chr4	101502000	101648998	0.0329016666666665	0.585596032443227	0.799965269763025	146998	FALSE	Increased_in_Mutant
chr4:21837000-21998998	chr4	21837000	21998998	-0.0542506666666669	0.411112663155636	0.686870300865201	161998	FALSE	Decreased_in_Mutant
chr19:3936000-4013998	chr19	3936000	4013998	-0.0189426666666667	0.79909599025206	0.914591714385437	77998	FALSE	Decreased_in_Mutant
chr5:83994000-86003998	chr5	83994000	86003998	0	1	1	2009998	FALSE	Decreased_in_Mutant
chr1:24369000-24641998	chr1	24369000	24641998	-0.111823333333333	0.163048493571785	0.476720183821327	272998	FALSE	Decreased_in_Mutant
chr2:75597000-76109998	chr2	75597000	76109998	-0.0444826666666671	0.546912565424797	0.776038679121361	512998	FALSE	Decreased_in_Mutant
chr11:107190000-107483998	chr11	107190000	107483998	0.0228066666666662	0.851484491446678	0.937587042116771	293998	FALSE	Increased_in_Mutant
chr6:43677000-45047998	chr6	43677000	45047998	-0.0293620000000003	0.666692491256848	0.848268471788656	1370998	FALSE	Decreased_in_Mutant
chr9:43215000-43289998	chr9	43215000	43289998	0.191857333333333	0.0305267023559771	0.280583354674571	74998	FALSE	Increased_in_Mutant
chr6:64677000-65042998	chr6	64677000	65042998	0.0344269999999997	0.669188954480585	0.848580425733244	365998	FALSE	Increased_in_Mutant
chr2:113841000-114176998	chr2	113841000	114176998	0.0276899999999996	0.779955608983452	0.904682599531156	335998	FALSE	Increased_in_Mutant
chrX:85665000-85922998	chrX	85665000	85922998	0.161044333333333	0.37040976047465	0.655955092950142	257998	FALSE	Increased_in_Mutant
chr14:81717000-81776998	chr14	81717000	81776998	-0.0766986666666669	0.430444146291988	0.701424470058283	59998	FALSE	Decreased_in_Mutant
chr7:63744000-64163998	chr7	63744000	64163998	0.0272463333333326	0.717882149176564	0.870992161753171	419998	FALSE	Increased_in_Mutant
chr13:25929000-26159998	chr13	25929000	26159998	0.218789	0.00665908049356986	0.207465698269091	230998	FALSE	Increased_in_Mutant
chr11:54990000-55094998	chr11	54990000	55094998	0.0487586666666665	0.410736110560832	0.686684910349195	104998	FALSE	Increased_in_Mutant
chr11:103095000-103337998	chr11	103095000	103337998	0.073195333333333	0.318720356844454	0.607631590956355	242998	FALSE	Increased_in_Mutant
chr18:80481000-80741998	chr18	80481000	80741998	0.163021666666666	0.116984904957082	0.419011646090613	260998	FALSE	Increased_in_Mutant
chr12:11196000-11264998	chr12	11196000	11264998	0.000865333333333176	0.991129030948858	0.999397489236858	68998	FALSE	Increased_in_Mutant
chr5:81015000-81368998	chr5	81015000	81368998	0.0536666666666667	0.436922731260633	0.705152184391009	353998	FALSE	Increased_in_Mutant
chr4:103299000-103352998	chr4	103299000	103352998	0.070811	0.445144764839135	0.707606387637002	53998	FALSE	Increased_in_Mutant
chr12:71760000-72062998	chr12	71760000	72062998	0.0634123333333331	0.348637856870752	0.637710066458669	302998	FALSE	Increased_in_Mutant
chr9:106824000-106883998	chr9	106824000	106883998	0.11844	0.162451923774771	0.476720183821327	59998	FALSE	Increased_in_Mutant
chr5:21897000-22529998	chr5	21897000	22529998	-0.0727213333333339	0.429955710856497	0.701424470058283	632998	FALSE	Decreased_in_Mutant
chr5:135618000-135773998	chr5	135618000	135773998	-0.016472666666667	0.869890270951371	0.947588496121664	155998	FALSE	Decreased_in_Mutant
chr11:101982000-102050998	chr11	101982000	102050998	-0.0459196666666667	0.502017721327792	0.745101503153275	68998	FALSE	Decreased_in_Mutant
chr5:9162000-9437998	chr5	9162000	9437998	0.279513666666666	0.00434036328205651	0.183027531489495	275998	FALSE	Increased_in_Mutant
chr11:96864000-96914998	chr11	96864000	96914998	-0.168831666666667	0.31640470751287	0.606198126176011	50998	FALSE	Decreased_in_Mutant
chr2:78039000-78872998	chr2	78039000	78872998	0.132219333333333	0.188801983668461	0.502327248561662	833998	FALSE	Increased_in_Mutant
chr19:7215000-7439998	chr19	7215000	7439998	-0.00572600000000033	0.92527904008186	0.974265509318529	224998	FALSE	Decreased_in_Mutant
chr5:21426000-21647998	chr5	21426000	21647998	0.228698666666666	0.0172563253604086	0.244281217055383	221998	FALSE	Increased_in_Mutant
chrX:133923000-134054998	chrX	133923000	134054998	0.224277333333333	0.125129308278658	0.433384898264529	131998	FALSE	Increased_in_Mutant
chr11:87207000-87407998	chr11	87207000	87407998	0.151242	0.0943759732796527	0.383206996154085	200998	FALSE	Increased_in_Mutant
chr1:172383000-172652998	chr1	172383000	172652998	-0.0470870000000004	0.425342090427771	0.697571820362195	269998	FALSE	Decreased_in_Mutant
chr5:48363000-49079998	chr5	48363000	49079998	0.131969	0.010366613375458	0.213920802765555	716998	FALSE	Increased_in_Mutant
chr15:74580000-74711998	chr15	74580000	74711998	0.0995989999999998	0.201783045742031	0.508474341492122	131998	FALSE	Increased_in_Mutant
chr1:141126000-141176998	chr1	141126000	141176998	0.072083333333333	0.546680365462372	0.775976988692267	50998	FALSE	Increased_in_Mutant
chr4:73122000-73604998	chr4	73122000	73604998	0.135354	0.0309200936377946	0.281492613029993	482998	FALSE	Increased_in_Mutant
chr2:17412000-17852998	chr2	17412000	17852998	0.0870283333333327	0.153839748868135	0.465480012520261	440998	FALSE	Increased_in_Mutant
chr13:68547000-69491998	chr13	68547000	69491998	0.495470333333333	0.000805962585823134	0.155861168585197	944998	FALSE	Increased_in_Mutant
chr8:23172000-23246998	chr8	23172000	23246998	0.0365613333333331	0.658576180356083	0.844617417812824	74998	FALSE	Increased_in_Mutant
chr10:61338000-61406998	chr10	61338000	61406998	0.112285333333334	0.163708247743257	0.476955974217648	68998	FALSE	Increased_in_Mutant
chr7:81552000-81779998	chr7	81552000	81779998	-0.110212	0.101148506395914	0.39474635967794	227998	FALSE	Decreased_in_Mutant
chr10:10344000-11216998	chr10	10344000	11216998	-0.0569013333333341	0.426352312823267	0.698563944743066	872998	FALSE	Decreased_in_Mutant
chr2:174300000-174944998	chr2	174300000	174944998	0.291694666666666	0.00859456855031566	0.211952305463462	644998	FALSE	Increased_in_Mutant
chr7:75126000-75374998	chr7	75126000	75374998	-0.0869720000000008	0.504475480712568	0.746392764167292	248998	FALSE	Decreased_in_Mutant
chr8:73359000-74984998	chr8	73359000	74984998	0.0675416666666664	0.325060578509977	0.612920298661643	1625998	FALSE	Increased_in_Mutant
chr4:98535000-98711998	chr4	98535000	98711998	-0.122590333333334	0.0741584492008166	0.359865640826305	176998	FALSE	Decreased_in_Mutant
chr1:112668000-114164998	chr1	112668000	114164998	0.0404869999999997	0.340674659909614	0.629482862678987	1496998	FALSE	Increased_in_Mutant
chr1:47271000-47807998	chr1	47271000	47807998	-0.015589666666667	0.735523567137197	0.88341479062623	536998	FALSE	Decreased_in_Mutant
chr7:114048000-114221998	chr7	114048000	114221998	0.139669666666666	0.188686824869621	0.502327248561662	173998	FALSE	Increased_in_Mutant
chr16:84948000-85181998	chr16	84948000	85181998	0.102151666666666	0.10189948126187	0.395884461010616	233998	FALSE	Increased_in_Mutant
chr14:24483000-25880998	chr14	24483000	25880998	-0.303550666666669	0.324857225830074	0.612855423118319	1397998	FALSE	Decreased_in_Mutant
chr18:62247000-62540998	chr18	62247000	62540998	0.174186666666666	0.0181228940173274	0.244882756848362	293998	FALSE	Increased_in_Mutant
chr4:16248000-17858998	chr4	16248000	17858998	0.129961	0.029146330434131	0.274300479041447	1610998	FALSE	Increased_in_Mutant
chr17:43689000-43877998	chr17	43689000	43877998	0.0867423333333332	0.319742034439244	0.608533698964053	188998	FALSE	Increased_in_Mutant
chr6:36681000-37046998	chr6	36681000	37046998	-0.0272113333333339	0.683945683946048	0.854982975322497	365998	FALSE	Decreased_in_Mutant
chr4:139677000-139865998	chr4	139677000	139865998	0.108179666666666	0.305917854167262	0.597169204944852	188998	FALSE	Increased_in_Mutant
chr10:21369000-22016998	chr10	21369000	22016998	0.218264999999999	0.046947861668062	0.308125309761413	647998	FALSE	Increased_in_Mutant
chr15:44025000-44426998	chr15	44025000	44426998	0.0131593333333331	0.865840821100374	0.945111400943216	401998	FALSE	Increased_in_Mutant
chr19:34230000-34667998	chr19	34230000	34667998	0.132465666666666	0.0295775727659054	0.276574373910482	437998	FALSE	Increased_in_Mutant
chr2:119208000-119288998	chr2	119208000	119288998	0.0709863333333334	0.104813148275925	0.399402203194405	80998	FALSE	Increased_in_Mutant
chr8:67419000-67910998	chr8	67419000	67910998	0.217648999999999	0.00877147904720228	0.211952305463462	491998	FALSE	Increased_in_Mutant
chr1:136530000-137306998	chr1	136530000	137306998	0.0356069999999992	0.539664223710713	0.771954587257003	776998	FALSE	Increased_in_Mutant
chr2:58467000-58673998	chr2	58467000	58673998	0.0243289999999999	0.781416868300818	0.904993456645379	206998	FALSE	Increased_in_Mutant
chr11:69675000-69758998	chr11	69675000	69758998	-0.0520266666666672	0.499532221124544	0.744189315884477	83998	FALSE	Decreased_in_Mutant
chr2:103446000-103556998	chr2	103446000	103556998	0.128867333333333	0.265470093792429	0.567413602921738	110998	FALSE	Increased_in_Mutant
chr11:18753000-18872998	chr11	18753000	18872998	0.104652333333333	0.290982082535943	0.583061068869952	119998	FALSE	Increased_in_Mutant
chr13:32823000-33923998	chr13	32823000	33923998	0.0741229999999999	0.20562116983089	0.513359929180199	1100998	FALSE	Increased_in_Mutant
chr13:41271000-41585998	chr13	41271000	41585998	0.167169	0.0111947274484256	0.215999759835106	314998	FALSE	Increased_in_Mutant
chrX:100500000-101123998	chrX	100500000	101123998	0.121051333333333	0.147214451764359	0.457885339257547	623998	FALSE	Increased_in_Mutant
chr3:87750000-87869998	chr3	87750000	87869998	0.118830666666666	0.0706470051442602	0.353645366506263	119998	FALSE	Increased_in_Mutant
chr18:70470000-70655998	chr18	70470000	70655998	0.0835809999999993	0.281974790808889	0.577690825385406	185998	FALSE	Increased_in_Mutant
chr10:68898000-69014998	chr10	68898000	69014998	0.0644133333333332	0.292224389315029	0.583884202916544	116998	FALSE	Increased_in_Mutant
chr19:23853000-23966998	chr19	23853000	23966998	-0.0575613333333335	0.386094846111427	0.669304272121967	113998	FALSE	Decreased_in_Mutant
chr4:40293000-40691998	chr4	40293000	40691998	-0.0113506666666675	0.903179831985246	0.962758794309567	398998	FALSE	Decreased_in_Mutant
chrX:42279000-42542998	chrX	42279000	42542998	0.119698	0.191926328415156	0.503544322608711	263998	FALSE	Increased_in_Mutant
chr10:25260000-25502998	chr10	25260000	25502998	0.0870413333333327	0.138433838772605	0.447960813700337	242998	FALSE	Increased_in_Mutant
chr6:29706000-29762998	chr6	29706000	29762998	0.033002666666666	0.540368254417026	0.772317369704378	56998	FALSE	Increased_in_Mutant
