Chr	Start	End	Conc	Conc_dTAG_4hr	Conc_DMSO	Fold	p-value	FDR
chr22	31451666	31452066	5.59484126214835	3.32286656545445	6.43717949835383	-2.42197320727119	1.33389464355701e-05	0.00193891530901381
chr12	26017566	26017966	8.16223673067061	6.28273407157214	8.95152579220458	-2.19974702379005	1.33740216474957e-05	0.00193891530901381
chr17	4987230	4987630	7.53614475832046	5.41237019907105	8.36034574856608	-2.34044066729953	1.34573365648334e-05	0.00193891530901381
chr1	1372025	1372425	7.95177301607589	5.66665119166234	8.79562176560854	-2.42315105363084	1.35177778805584e-05	0.00193891530901381
chr16	57167963	57168363	7.38934347117266	5.76304618269122	8.13443578519608	-2.03012998525531	1.35393785222039e-05	0.00193891530901381
chr12	124764331	124764731	5.99371777457938	4.02558080390041	6.79646284040324	-2.25042056098723	1.35485414485911e-05	0.00193891530901381
chr17	78421998	78422398	9.0452092371798	6.95306789092129	9.86525964745289	-2.32311541755531	1.36087999267016e-05	0.00193891530901381
chr10	32004985	32005385	6.17862598711392	4.17808368197006	6.98605836469671	-2.26913588402145	1.37291981437736e-05	0.00193942566674632
chr6	163554661	163555061	6.6338993622991	4.57626548327631	7.44930291361747	-2.30056888964996	1.37355709875323e-05	0.00193942566674632
chr19	4851588	4851988	7.75257272904795	5.78443954937403	8.55531723943275	-2.25279932819413	1.39123857982722e-05	0.00195271828427589
chr1	24390057	24390457	6.84658166360884	5.01408209908413	7.62833773664355	-2.16950882652415	1.41394249099514e-05	0.00195271828427589
chr11	33329709	33330109	7.45536698540116	5.57248545822683	8.24518668271859	-2.20192577905889	1.41504009250796e-05	0.00195271828427589
chr9	107489808	107490208	6.77199500675066	4.71447000381029	7.5873836959524	-2.30407586499501	1.41979987212472e-05	0.00195271828427589
chr3	11643679	11644079	6.53847901029568	4.36966171809175	7.36841548537828	-2.36024192771256	1.42490964588344e-05	0.00195271828427589
chr12	65561880	65562280	5.43960702958678	3.07220593938236	6.29256914029956	-2.453841947331	1.42958572831707e-05	0.00195271828427589
chr14	75088529	75088929	7.8013435068689	5.88537402260517	8.59628432435731	-2.22249407565539	1.43127347356096e-05	0.00195271828427589
chr17	1058381	1058781	7.53865132773822	5.09734538742095	8.39932264796754	-2.48980625129476	1.43258463387344e-05	0.00195271828427589
chr5	93078507	93078907	6.33723419139784	4.09897338448641	7.17562798951532	-2.39898790695243	1.45742770029115e-05	0.00197407740879201
chr1	179867724	179868124	6.75318591333058	4.7191986829231	7.56533144666197	-2.28835453462877	1.46079345840677e-05	0.00197407740879201
chr5	150001711	150002111	6.6999278870376	4.62902752908233	7.51713287412295	-2.30670198404226	1.47404485267446e-05	0.00198347223402397
chr6	56844105	56844505	7.22046019031056	5.18222083625857	8.03319606857642	-2.29210433054608	1.4807826254557e-05	0.00198405968203079
chr10	79067299	79067699	7.41952983880254	5.42270318646649	8.22643085513905	-2.26521641531577	1.49073968939553e-05	0.00198855351158575
chr19	46728717	46729117	7.60395314769894	5.49017001896334	8.42685427079487	-2.33282211677661	1.49676749847818e-05	0.00198855351158575
chr3	141441356	141441756	6.92315261501607	4.77820420897082	7.75007491486055	-2.34260662949751	1.50374202988721e-05	0.00198942543256549
chr15	64681407	64681807	7.58454416737459	5.69250119027006	8.37579541719469	-2.20417277445888	1.56352016472131e-05	0.00204086083781638
chr4	40924493	40924893	7.78065981320486	5.72909337769813	8.59523318157824	-2.29544323658149	1.57105130449621e-05	0.00204086083781638
chr16	75233836	75234236	8.52422133046696	6.52145167308388	9.33197148417016	-2.26760245575803	1.57183296073624e-05	0.00204086083781638
chr21	37367488	37367888	5.71129104964781	3.38492877525514	6.55977980259367	-2.42829448670547	1.58968290456603e-05	0.00204086083781638
chr2	233449079	233449479	7.49700368848968	5.31319359235289	8.32880496515716	-2.36419869860745	1.59089797417295e-05	0.00204086083781638
chr1	233241067	233241467	6.87529715353032	5.09056986623729	7.64909871368007	-2.12933288485215	1.59476274527937e-05	0.00204086083781638
chr7	5665371	5665771	7.71994506221276	5.78917662048609	8.51713287412294	-2.22572626141994	1.59884377968758e-05	0.00204086083781638
chr11	118594979	118595379	5.82673981831624	3.60597075150283	6.66304616068349	-2.38601388557752	1.60200860063326e-05	0.00204086083781638
chr9	33852198	33852598	6.81636034104091	4.83338557757039	7.62126660192059	-2.25559256172389	1.60593839311375e-05	0.00204086083781638
chr17	42578411	42578811	7.60793541001268	5.56489556546009	8.42133538944999	-2.29110070914778	1.60743636351021e-05	0.00204086083781638
chr10	24727844	24728244	6.6588624097249	4.71185520412553	7.45848549560029	-2.23311468941758	1.65070806325193e-05	0.00208272112590675
chr16	48353576	48353976	7.40157183954934	5.57913769361126	8.18167736989132	-2.15582808272587	1.66187531960628e-05	0.00208272112590675
chr9	121988926	121989326	5.90190957388125	3.66699161522465	6.73990662440512	-2.38040409802062	1.66435634875189e-05	0.00208272112590675
chr14	69101246	69101646	6.33850839009204	4.35360427207108	7.14369380496774	-2.24835852007723	1.66969817714655e-05	0.00208272112590675
chr17	79082602	79083002	7.17146468592808	5.07627761033423	7.99191922058825	-2.31605862709986	1.67347935609746e-05	0.00208272112590675
chr1	179121095	179121495	6.53483290277406	4.5160758683988	7.34484760399823	-2.26890291743232	1.68205728699646e-05	0.00208312699076898
chr5	131417252	131417652	6.98357663838398	5.24360356597454	7.74964146600349	-2.10157744291711	1.68953823065175e-05	0.00208312699076898
chr17	40038890	40039290	6.75049065926003	4.5576327665526	7.58340680640714	-2.36284550257151	1.6936529667382e-05	0.00208312699076898
chr4	10074664	10075064	6.33300805918904	4.20669258530333	7.15753799883998	-2.33565635403657	1.70350987560803e-05	0.00208432918294108
chr6	108560568	108560968	7.38988247812495	5.03188403763925	8.24183209419916	-2.4404600856359	1.71180422008629e-05	0.00208432918294108
chr10	99711137	99711537	7.51651908552391	5.90947213490314	8.25786128989779	-2.00827885785767	1.71984722993862e-05	0.00208432918294108
chr6	152338504	152338904	7.26564076156003	5.29222848801268	8.0691571195578	-2.24852432384051	1.72110898962963e-05	0.00208432918294108
chr12	53038664	53039064	6.04040091054177	3.74100747339421	6.8858720995657	-2.41553722839173	1.73454993393359e-05	0.00209255838198341
chr12	108803491	108803891	8.13092193748687	6.2397495056271	8.92203760883303	-2.19740483298458	1.75394460787509e-05	0.00210787991863217
chr6	43758473	43758873	7.9402092659236	5.93289126537737	8.74860659298464	-2.26410091509096	1.76905490436957e-05	0.00211795558075607
chr6	150891895	150892295	7.29697021890364	5.41397978339956	8.08680699586832	-2.19293906087293	1.78054459436619e-05	0.00212083439664173
chr15	92917888	92918288	6.95912751983002	5.21641433163304	7.72567417480065	-2.10060393665222	1.78998216207478e-05	0.00212083439664173
chr12	76031354	76031754	8.16984550283195	6.11081024799211	8.98544023504368	-2.292506388734	1.79166624164481e-05	0.00212083439664173
chr6	7238772	7239172	7.10529688521317	4.79513390431286	7.9519806146786	-2.41830402798424	1.80556713710617e-05	0.00212857568797485
chr1	150464354	150464754	7.76842752939663	5.82342502819702	8.56775167873069	-2.2286445911184	1.81172637716283e-05	0.00212857568797485
chr13	109784566	109784966	8.07290340660556	6.29681770484668	8.84523291733955	-2.12304535793808	1.84376292995678e-05	0.00215426232293595
chr1	225777476	225777876	7.54605953343805	5.36997183089162	8.37690302194951	-2.35220951628638	1.85046657565017e-05	0.00215426232293595
chr10	94320274	94320674	8.22935516770045	6.56013465250458	8.98259754732349	-2.05006028248671	1.85618700821275e-05	0.00215426232293595
chr6	38012576	38012976	8.40166879177303	6.6373640420137	9.17197477124192	-2.11462655128368	1.86095643230088e-05	0.00215426232293595
chr4	26319535	26319935	6.84276567366683	4.91381654164045	7.6396786802167	-2.21559804569407	1.88079949565107e-05	0.00216045790963604
chr7	5677982	5678382	7.3916005419045	5.51934992283673	8.17974583535499	-2.18351057581695	1.88446177005797e-05	0.00216045790963604
chr6	44100044	44100444	6.40593744009804	4.35423137054941	7.22052995867334	-2.2866752268443	1.88689276574431e-05	0.00216045790963604
chr6	30678959	30679359	8.04351524553348	5.92451510708383	8.86709636131796	-2.32040029920329	1.90911718879601e-05	0.00217798452621811
chr18	62423124	62423524	6.49901967038815	4.61562456907456	7.2889198963688	-2.18396886138786	1.92003854945526e-05	0.00218253623850895
chr14	100828024	100828424	7.27391750391652	5.28377934507494	8.07985807228432	-2.24988521688735	1.94272060299565e-05	0.0021994816045007
chr20	53593800	53594200	6.80302330955812	4.64230711785738	7.63194306288387	-2.34312029577023	1.95830498391343e-05	0.0021994816045007
chr3	46923494	46923894	8.60585521362315	6.52713411186914	9.42411339035611	-2.29897516758912	1.96238928732441e-05	0.0021994816045007
chr3	158672545	158672945	7.45251251263464	5.39606863490762	8.26775355377186	-2.28828123500099	1.96288732132213e-05	0.0021994816045007
chr19	7853228	7853628	7.96671106563097	5.97535228931528	8.77282729116336	-2.25150053823628	1.98058450633283e-05	0.00221144199825893
chr1	246012266	246012666	6.56388993306574	4.67456643459418	7.35471733816185	-2.18809775621905	1.98944709529517e-05	0.00221348836358866
chr11	122101658	122102058	6.43672234154563	4.31319359235289	7.26089147424123	-2.32293483813187	2.00017838389214e-05	0.00221759213991591
chr15	89888189	89888589	6.97090687588297	5.07957958408036	7.76204667198788	-2.18844833946732	2.02940851297334e-05	0.00223974139620427
chr10	63166791	63167191	7.45043085585752	5.81393069712828	8.1974866775916	-2.0240477253585	2.03773871197699e-05	0.00223974139620427
chr5	71475787	71476187	5.57406948236447	3.47944873746684	6.39444894622121	-2.30103213319101	2.04616963944667e-05	0.00223974139620427
chr6	16511072	16511472	6.29873027480417	4.2667311471418	7.11059910861168	-2.2643703603051	2.04860901993468e-05	0.00223974139620427
chr16	15704482	15704882	7.51757596630811	5.71789615368031	8.29390038093763	-2.13328251461879	2.06999456093716e-05	0.00225529130589025
chr6	163413466	163413866	5.94849961560614	3.79266141309859	6.77680405355753	-2.33953797834879	2.08269260587748e-05	0.00225778393533223
chr20	31846519	31846919	8.65500626959062	6.59930913010577	9.47014525606428	-2.28330198205384	2.09224649686452e-05	0.00225778393533223
chr1	16963470	16963870	7.45820606464459	5.5289468612497	8.25516593544487	-2.21219136426858	2.0944292470939e-05	0.00225778393533223
chr17	35849457	35849857	6.17659640330514	4.33183848589905	6.96034461294457	-2.15991494209378	2.10269199752824e-05	0.00225778393533223
chr12	124399606	124400006	6.67181087443033	4.5576327665526	7.49476357699947	-2.31170144627613	2.11429516258734e-05	0.00225778393533223
chr8	135567812	135568212	6.02275476720233	4.10222387766231	6.81839099686759	-2.2079678687778	2.11530555760475e-05	0.00225778393533223
chr19	44989163	44989563	6.0463130349304	3.92839346297696	6.86975353621984	-2.30804719025236	2.20596632885575e-05	0.00234659668232031
chr13	21476993	21477393	7.73360601682966	5.74461043390528	8.53938200474325	-2.24443609429559	2.2177254970507e-05	0.00234709808080859
chr22	42867732	42868132	7.67175608055101	5.72050003724526	8.47201116711569	-2.22285371539838	2.22134604148048e-05	0.00234709808080859
chr11	86608208	86608608	7.9471407430812	6.29910685048098	8.69639635921627	-2.02928108896261	2.23659143018982e-05	0.00235530282148451
chr2	121402306	121402706	7.31769137829456	5.58977113177395	8.08162398307569	-2.08294640740088	2.27884091537365e-05	0.00239179546341233
chr8	22422607	22423007	7.55609607805421	5.98283108832497	8.29071074545872	-1.97384517402475	2.29345444232909e-05	0.00239913621347561
chr17	75764552	75764952	7.25143074857736	5.29222848801268	8.05286208753495	-2.22729850060428	2.30906119304765e-05	0.0024003524596024
chr16	88743770	88744170	7.73965666681454	5.69357908582368	8.55347559010171	-2.2727099955441	2.31492931053459e-05	0.0024003524596024
chr1	19096237	19096637	6.63581439092447	4.50818250213668	7.46051449786042	-2.31572120389673	2.32421217506109e-05	0.0024003524596024
chr3	124995428	124995828	7.04773111276972	5.01408209908413	7.85982960453948	-2.2648154056324	2.32699615566921e-05	0.0024003524596024
chr11	86459950	86460350	6.41465984732531	4.08767012680516	7.26321806209152	-2.41022624371449	2.33273367624205e-05	0.0024003524596024
chr11	117232351	117232751	6.51829932928018	4.37628198833911	7.34484760399823	-2.32555033483553	2.36655622089741e-05	0.00242134804260948
chr5	21469727	21470127	7.0014628916864	5.17499986848337	7.78223069278554	-2.14707256489528	2.39342067991717e-05	0.00242134804260948
chr1	3410113	3410513	6.63496134099946	4.66479487514774	7.43800351818592	-2.22965435145278	2.39439163592319e-05	0.00242134804260948
chr11	118925828	118926228	7.85784276237164	5.87628000737509	8.66254445189391	-2.23535877797992	2.40916476649675e-05	0.00242134804260948
chr15	38354294	38354694	7.321384354817	5.55999875272197	8.09118593138574	-2.10010564776737	2.41377254240283e-05	0.00242134804260948
chr19	3339698	3340098	6.20224944807805	3.96591789482604	7.0404143972746	-2.36465527268612	2.42343305499986e-05	0.00242134804260948
chr6	4055398	4055798	6.74351758440689	4.99390693766291	7.51127235085547	-2.09498888583072	2.42629085116094e-05	0.00242134804260948
chr3	120418919	120419319	7.52689517276423	5.74668902749299	8.29992786697858	-2.11427126955381	2.43235240406969e-05	0.00242134804260948
chr20	31560067	31560467	5.97444378161802	3.88610027093485	6.79398891795979	-2.29253117269821	2.44158480821913e-05	0.00242134804260948
chr17	76714796	76715196	6.8502420615306	4.97207816251625	7.63932047880961	-2.17564817613482	2.44707614407652e-05	0.00242134804260948
chr7	99365499	99365899	6.18161943676853	3.92020284593731	7.02273345493071	-2.37452039511476	2.45397857417321e-05	0.00242134804260948
chr13	44967646	44968046	5.55979430315385	3.35967400076847	6.39359966269701	-2.33670581157829	2.46495326124022e-05	0.00242134804260948
chr1	35564619	35565019	7.48558456247434	5.46136266600271	8.29636679527173	-2.25980433234542	2.4806061468141e-05	0.00242134804260948
chr10	239097	239497	6.04300553868695	4.1094460645626	6.84061415943701	-2.2042307827548	2.48361735809314e-05	0.00242134804260948
chr7	100691633	100692033	7.37624700243893	5.4741520193685	8.16905692149902	-2.19020476787102	2.48431121142312e-05	0.00242134804260948
chr12	50765223	50765623	6.93158153651368	5.2688442300959	7.68361132413658	-2.03746874548406	2.50669405480465e-05	0.00242134804260948
chr10	79202484	79202884	6.90952076003838	5.0779295418827	7.69112843058414	-2.14680322199814	2.52015829434821e-05	0.00242134804260948
chr1	210374352	210374752	7.4990675470041	5.83316066929792	8.25169096602338	-2.03712262598915	2.52157921816142e-05	0.00242134804260948
chr5	134140453	134140853	7.52467362080534	5.51663618949584	8.33317310073702	-2.24868407457453	2.53199105904464e-05	0.00242134804260948
chr12	96400376	96400776	7.84746728910735	5.86256394081111	8.65265259269849	-2.23691671478098	2.53208618891945e-05	0.00242134804260948
chr4	173420318	173420718	6.25455003451874	4.3222256812485	7.05197254948788	-2.20521721714061	2.53570131476106e-05	0.00242134804260948
chr7	101094838	101095238	6.94447974467658	5.01022874066384	7.74219248387387	-2.20666360410259	2.53631465598172e-05	0.00242134804260948
chr12	55720952	55721352	8.71347926122135	6.85273123402806	9.49979668891933	-2.16323218738933	2.53635945107671e-05	0.00242134804260948
chr20	31725667	31726067	6.85109081974142	4.95351788086625	7.64320110029088	-2.18384283318857	2.53769763413831e-05	0.00242134804260948
chr9	38068645	38069045	7.14344545573333	5.21306579245577	7.94057457645882	-2.20249418258441	2.55182919382516e-05	0.00242747570471217
chr12	69470820	69471220	8.27431693519966	6.35202810742474	9.07022049691488	-2.19953491076553	2.5828781701366e-05	0.00244285699787137
chr15	60359667	60360067	6.61933013766627	4.55234270801103	7.43600574867047	-2.27853405191167	2.58351503887689e-05	0.00244285699787137
chr20	31562826	31563226	8.47020847822607	6.32131235410311	9.29763318338842	-2.31986429214687	2.60489067056597e-05	0.00245085835021704
chr19	12775531	12775931	7.64908864644482	5.8554738437068	8.42439342867323	-2.1202616502986	2.61433985018343e-05	0.00245085835021704
chr16	67465770	67466170	8.36108317427183	6.39295998214778	9.1638262213229	-2.22518363220479	2.6153282487151e-05	0.00245085835021704
chr15	41022463	41022863	7.86037877876868	6.1134141213764	8.62767089417093	-2.09054288704767	2.63161810193919e-05	0.00245164410602145
