#rep1_rep2_merge_0 Stitched Peaks
#Created from /pbld/raidix/home/tpopay/GEO_data/Kang2020/interphase_H3K27ac_rep_june24/rep_merge/ROSE/TSS-2500_stitch-12500/rep1_rep2_merge_0_12.5KB_STITCHED_TSS_DISTAL_REGION_MAP.txt
#Ranked by rep1_rep2.interphase.H3K27ac.merge.bam
#Using cutoff of 13708.555 for Super-Stitched Peaks
#Created on Jul 05 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	rep1_rep2.interphase.H3K27ac.merge.bam	rep1_rep2.interphase.input.merge.bam	stitchedPeakRank	isSuper
11_rep1_rep2_merge_0.001_peak_21739_lociStitched	chr14	49971453	50046007	11	28030	49295.1048	5770.4796	219	1
6_rep1_rep2_merge_0.001_peak_70702_lociStitched	chr8	66112713	66133931	6	19847	45493.5138	2068.755	220	1
6_rep1_rep2_merge_0.001_peak_73512_lociStitched	chr9	21652907	21691154	6	21792	48849.0684	5442.5481	221	1
14_rep1_rep2_merge_0.001_peak_32466_lociStitched	chr18	58167364	58225184	14	29374	49308.896	5955.46	222	1
7_rep1_rep2_merge_0.001_peak_69704_lociStitched	chr8	23341147	23368916	7	16613	45163.5016	1902.1765	223	1
15_rep1_rep2_merge_0.001_peak_30998_lociStitched	chr17	77095849	77151059	15	24053	47072.046	3859.179	224	1
18_rep1_rep2_merge_0.001_peak_46681_lociStitched	chr3	32398797	32454703	18	25423	48425.7772	5266.3452	225	1
6_rep1_rep2_merge_0.001_peak_15159_lociStitched	chr12	1435067	1482384	6	18039	48599.2907	5446.1867	226	1
4_rep1_rep2_merge_0.001_peak_5231_lociStitched	chr1	183266832	183292537	4	16781	44862.9365	1822.4845	227	1
16_rep1_rep2_merge_0.001_peak_75391_lociStitched	chr9	115589312	115651751	16	22866	50407.0047	7392.7776	228	1
9_rep1_rep2_merge_0.001_peak_3913_lociStitched	chr1	115293628	115338702	9	29382	48062.4062	5048.288	229	1
10_rep1_rep2_merge_0.001_peak_43548_lociStitched	chr20	58101483	58135471	10	22303	46458.1972	3704.692	230	1
14_rep1_rep2_merge_0.001_peak_7542_lociStitched	chr10	5537792	5598159	14	30220	47152.6637	4436.9745	231	1
30_rep1_rep2_merge_0.001_peak_36806_lociStitched	chr2	54516500	54615008	30	33174	52150.1352	9456.768	232	1
12_rep1_rep2_merge_0.001_peak_10504_lociStitched	chr10	104292268	104351262	12	23318	49478.2678	6872.801	233	1
9_rep1_rep2_merge_0.001_peak_41532_lociStitched	chr2	234403425	234454010	9	22250	46705.1305	4198.555	234	1
12_rep1_rep2_merge_0.001_peak_22404_lociStitched	chr14	65206628	65264188	12	25964	47815.092	5318.544	235	1
23_rep1_rep2_merge_0.001_peak_6051_lociStitched	chr1	208158315	208240026	23	37078	48724.2693	6487.8534	236	1
28_rep1_rep2_merge_0.001_peak_19763_lociStitched	chr13	44219785	44318173	28	32647	52066.9296	9868.3164	237	1
14_rep1_rep2_merge_0.001_peak_9650_lociStitched	chr10	80457568	80512073	14	27671	48138.816	5973.748	238	1
10_rep1_rep2_merge_0.001_peak_10627_lociStitched	chr10	110310763	110373873	10	23366	50639.464	8513.539	239	1
27_rep1_rep2_merge_0.001_peak_36386_lociStitched	chr2	43041180	43114274	27	31043	46904.4198	4875.3698	240	1
7_rep1_rep2_merge_0.001_peak_48139_lociStitched	chr3	81717209	81762713	7	18494	47688.192	5674.3488	241	1
8_rep1_rep2_merge_0.001_peak_21303_lociStitched	chr14	22822317	22853811	8	22235	43836.4986	1936.881	242	1
17_rep1_rep2_merge_0.001_peak_13852_lociStitched	chr11	87419158	87455024	17	24847	46019.6646	4171.2158	243	1
15_rep1_rep2_merge_0.001_peak_19845_lociStitched	chr13	45177389	45240546	15	28743	49066.6733	7282.0021	244	1
8_rep1_rep2_merge_0.001_peak_44885_lociStitched	chr22	27455959	27490262	8	19029	44511.5728	2829.9975	245	1
14_rep1_rep2_merge_0.001_peak_39197_lociStitched	chr2	160268696	160316039	14	21708	50377.6863	8933.6241	246	1
14_rep1_rep2_merge_0.001_peak_37857_lociStitched	chr2	100731160	100787403	14	28152	47424.0976	6001.1281	247	1
18_rep1_rep2_merge_0.001_peak_67276_lociStitched	chr7	80852125	80944758	18	27343	53430.7144	12051.5533	248	1
12_rep1_rep2_merge_0.001_peak_70196_lociStitched	chr8	38887804	38940084	12	24542	45844.332	4516.992	249	1
18_rep1_rep2_merge_0.001_peak_13770_lociStitched	chr11	86456333	86525933	18	29891	48086.64	6855.6	250	1
8_rep1_rep2_merge_0.001_peak_16117_lociStitched	chr12	46365072	46405320	8	19405	45540.612	4439.3544	251	1
18_rep1_rep2_merge_0.001_peak_12384_lociStitched	chr11	35138333	35183884	18	26798	45924.5182	4901.2876	252	1
14_rep1_rep2_merge_0.001_peak_57705_lociStitched	chr5	73591318	73656351	14	21414	48729.2269	7901.5095	253	1
22_rep1_rep2_merge_0.001_peak_28295_lociStitched	chr17	2923936	3016435	22	30272	46489.9974	5707.1883	254	1
18_rep1_rep2_merge_0.001_peak_68270_lociStitched	chr7	116671301	116737442	18	28372	48474.7389	7705.4265	255	1
6_rep1_rep2_merge_0.001_peak_22226_lociStitched	chr14	61171260	61193720	6	14306	42885.124	2302.15	256	1
5_rep1_rep2_merge_0.001_peak_16185_lociStitched	chr12	47078117	47103968	5	18909	43879.4874	3308.928	257	1
10_rep1_rep2_merge_0.001_peak_54060_lociStitched	chr4	114263103	114287285	10	20119	44318.3514	3755.4646	258	1
6_rep1_rep2_merge_0.001_peak_52435_lociStitched	chr4	41141274	41186807	6	23115	45833.5178	5400.2138	259	1
14_rep1_rep2_merge_0.001_peak_69770_lociStitched	chr8	25170488	25215581	14	25775	44488.7538	4139.5374	260	1
13_rep1_rep2_merge_0.001_peak_68937_lociStitched	chr7	142535311	142588428	13	26928	45946.205	5699.4541	261	1
14_rep1_rep2_merge_0.001_peak_15488_lociStitched	chr12	13164970	13224224	14	29466	46075.9104	5830.5936	262	1
8_rep1_rep2_merge_0.001_peak_21187_lociStitched	chr13	113894824	113914325	8	15614	42016.8546	1796.0421	263	1
10_rep1_rep2_merge_0.001_peak_51209_lociStitched	chr3	188260168	188299036	10	24107	44290.086	4096.6872	264	1
rep1_rep2_merge_0.001_peak_59898	chr5	148907815	148916649	1	8835	41070.1494	917.8526	265	1
15_rep1_rep2_merge_0.001_peak_64076_lociStitched	chr6	129670596	129717824	15	27278	45475.8412	5346.2096	266	1
15_rep1_rep2_merge_0.001_peak_23973_lociStitched	chr15	41917982	41968491	15	23274	44336.8002	4328.6213	267	1
7_rep1_rep2_merge_0.001_peak_16943_lociStitched	chr12	65518231	65539104	7	18059	42290.7853	2310.6411	268	1
8_rep1_rep2_merge_0.001_peak_49987_lociStitched	chr3	149441876	149480537	8	21825	44108.3349	4148.3253	269	1
30_rep1_rep2_merge_0.001_peak_71904_lociStitched	chr8	117866408	117959444	30	36340	49709.1348	9759.4764	270	1
11_rep1_rep2_merge_0.001_peak_55462_lociStitched	chr4	169223778	169284765	11	26014	47411.2938	7519.6971	271	1
32_rep1_rep2_merge_0.001_peak_48348_lociStitched	chr3	99626173	99684542	32	31612	47290.5638	7512.0903	272	1
10_rep1_rep2_merge_0.001_peak_32535_lociStitched	chr18	59681602	59726505	10	19350	44013.9206	4404.9843	273	1
8_rep1_rep2_merge_0.001_peak_76034_lociStitched	chr9	130824165	130863265	8	19722	43502.66	3898.27	274	1
14_rep1_rep2_merge_0.001_peak_49973_lociStitched	chr3	149367273	149402642	14	21559	44041.4788	4481.2523	275	1
12_rep1_rep2_merge_0.001_peak_17975_lociStitched	chr12	95762189	95809149	12	21524	44015.608	4517.552	276	1
13_rep1_rep2_merge_0.001_peak_62463_lociStitched	chr6	43996592	44043739	13	25699	43087.6433	3611.4602	277	1
5_rep1_rep2_merge_0.001_peak_13184_lociStitched	chr11	67352517	67385411	5	17077	41439.8612	2072.322	278	1
7_rep1_rep2_merge_0.001_peak_23891_lociStitched	chr15	40330401	40345391	7	13273	40354.579	1019.32	279	1
6_rep1_rep2_merge_0.001_peak_49662_lociStitched	chr3	139297014	139329399	6	18095	41792.8425	2532.507	280	1
13_rep1_rep2_merge_0.001_peak_9166_lociStitched	chr10	71956272	72028187	13	27476	46133.4725	6889.457	281	1
rep1_rep2_merge_0.001_peak_13089	chr11	65908857	65919147	1	10291	39843.909	679.14	282	1
10_rep1_rep2_merge_0.001_peak_77041_lociStitched	chrX	45696150	45720150	10	19575	41851.2	2690.4	283	1
9_rep1_rep2_merge_0.001_peak_28072_lociStitched	chr16	89296643	89334575	9	23689	41398.9848	2275.92	284	1
7_rep1_rep2_merge_0.001_peak_69351_lociStitched	chr8	11496546	11525471	7	16282	41625.9675	2724.735	285	1
9_rep1_rep2_merge_0.001_peak_17300_lociStitched	chr12	75996726	76038983	9	21785	43279.6194	4449.6621	286	1
8_rep1_rep2_merge_0.001_peak_33503_lociStitched	chr19	13030262	13061972	8	20387	40826.625	2029.44	287	1
21_rep1_rep2_merge_0.001_peak_10020_lociStitched	chr10	95214772	95280912	21	24372	48440.936	9702.738	288	1
14_rep1_rep2_merge_0.001_peak_7697_lociStitched	chr10	13834319	13895361	14	26135	43846.4686	5170.2574	289	1
5_rep1_rep2_merge_0.001_peak_70448_lociStitched	chr8	48406056	48433031	5	11750	41242.0775	2627.365	290	1
21_rep1_rep2_merge_0.001_peak_9392_lociStitched	chr10	77224083	77306961	21	20435	50713.0482	12125.0514	291	1
26_rep1_rep2_merge_0.001_peak_59784_lociStitched	chr5	145920700	145990353	26	31855	46542.1346	8030.9909	292	1
2_rep1_rep2_merge_0.001_peak_8980_lociStitched	chr10	68132332	68156580	2	13487	43098.3952	4602.2704	293	1
11_rep1_rep2_merge_0.001_peak_66714_lociStitched	chr7	47754266	47799783	11	18200	42521.9814	4228.5293	294	1
12_rep1_rep2_merge_0.001_peak_14030_lociStitched	chr11	96186578	96260576	12	25388	47255.1228	8983.3572	295	1
14_rep1_rep2_merge_0.001_peak_35803_lociStitched	chr2	28385838	28424509	14	22944	41076.3362	2834.5843	296	1
6_rep1_rep2_merge_0.001_peak_40367_lociStitched	chr2	201124199	201153637	6	16151	40806.9556	2593.4878	297	1
8_rep1_rep2_merge_0.001_peak_30171_lociStitched	chr17	57860926	57900535	8	24752	40567.5378	2420.1099	298	1
9_rep1_rep2_merge_0.001_peak_27092_lociStitched	chr16	55469759	55504166	9	24889	40892.7195	2756.0007	299	1
6_rep1_rep2_merge_0.001_peak_9540_lociStitched	chr10	78959486	78979112	6	16249	40125.357	1997.9268	300	1
11_rep1_rep2_merge_0.001_peak_2642_lociStitched	chr1	66521612	66585316	11	24356	46867.0328	8797.5224	301	1
8_rep1_rep2_merge_0.001_peak_40580_lociStitched	chr2	207229321	207261440	8	18781	41211.8889	3202.2643	302	1
8_rep1_rep2_merge_0.001_peak_10992_lociStitched	chr10	120455822	120478814	8	17135	41406.2928	3400.5168	303	1
7_rep1_rep2_merge_0.001_peak_13039_lociStitched	chr11	65416608	65454137	7	16046	41109.2666	3129.9186	304	1
20_rep1_rep2_merge_0.001_peak_22563_lociStitched	chr14	68924602	68988829	20	28892	42646.728	4707.8391	305	1
15_rep1_rep2_merge_0.001_peak_10655_lociStitched	chr10	110482290	110537278	15	25318	44914.1984	6977.9772	306	1
10_rep1_rep2_merge_0.001_peak_25942_lociStitched	chr15	100685243	100734619	10	20414	41875.7856	3969.8304	307	1
2_rep1_rep2_merge_0.001_peak_58437_lociStitched	chr5	98306826	98316987	2	10036	39293.6031	1423.5561	308	1
15_rep1_rep2_merge_0.001_peak_25045_lociStitched	chr15	70772681	70812284	15	22907	41690.0781	3865.2528	309	1
12_rep1_rep2_merge_0.001_peak_8345_lociStitched	chr10	33329904	33378721	12	23033	43403.1947	5623.7184	310	1
14_rep1_rep2_merge_0.001_peak_75023_lociStitched	chr9	110015091	110077050	14	26250	43774.0335	6059.5902	311	1
7_rep1_rep2_merge_0.001_peak_32146_lociStitched	chr18	45935032	45974086	7	19810	41830.7394	4147.5348	312	1
17_rep1_rep2_merge_0.001_peak_45263_lociStitched	chr22	37495831	37567269	17	24248	41334.0268	3671.9132	313	1
5_rep1_rep2_merge_0.001_peak_43911_lociStitched	chr21	27564928	27584444	5	14427	39687.7376	2148.7116	314	1
10_rep1_rep2_merge_0.001_peak_10741_lociStitched	chr10	113041896	113094274	10	20869	44835.568	7353.8712	315	1
13_rep1_rep2_merge_0.001_peak_14721_lociStitched	chr11	123117400	123198375	13	22628	44398.5925	7004.3375	316	1
9_rep1_rep2_merge_0.001_peak_5682_lociStitched	chr1	201534869	201566398	9	23319	40174.2518	2862.8332	317	1
15_rep1_rep2_merge_0.001_peak_29320_lociStitched	chr17	40509766	40558374	15	25490	40723.7824	3431.7248	318	1
rep1_rep2_merge_0.001_peak_41703	chr2	237427578	237438834	1	11257	38235.5064	972.5184	319	1
12_rep1_rep2_merge_0.001_peak_194_lociStitched	chr1	8040281	8099307	12	21782	42799.7526	5566.1518	320	1
10_rep1_rep2_merge_0.001_peak_62904_lociStitched	chr6	71460176	71497009	10	20262	42402.1496	5193.453	321	1
13_rep1_rep2_merge_0.001_peak_11567_lociStitched	chr11	9750898	9816531	13	22595	43836.2807	6779.8889	322	1
7_rep1_rep2_merge_0.001_peak_50969_lociStitched	chr3	180400981	180435582	7	20225	40964.1239	4037.9367	323	1
7_rep1_rep2_merge_0.001_peak_2591_lociStitched	chr1	65409622	65431651	7	16540	39442.9245	2577.393	324	1
13_rep1_rep2_merge_0.001_peak_58455_lociStitched	chr5	98754067	98797216	13	18681	41643.0999	4824.0582	325	1
9_rep1_rep2_merge_0.001_peak_44421_lociStitched	chr21	43581634	43607450	9	19384	39116.4032	2354.4192	326	1
22_rep1_rep2_merge_0.001_peak_59503_lociStitched	chr5	140291751	140357211	22	27635	43550.538	6794.748	327	1
13_rep1_rep2_merge_0.001_peak_23781_lociStitched	chr15	39171531	39215465	13	22069	42576.4394	5834.4352	328	1
8_rep1_rep2_merge_0.001_peak_4497_lociStitched	chr1	157992289	158022309	8	19625	39464.292	2782.854	329	1
6_rep1_rep2_merge_0.001_peak_15458_lociStitched	chr12	12869305	12904015	6	18737	39687.414	3064.893	330	1
10_rep1_rep2_merge_0.001_peak_35855_lociStitched	chr2	29106552	29131248	10	19340	39558.0528	3003.0336	331	1
14_rep1_rep2_merge_0.001_peak_53146_lociStitched	chr4	78527905	78570498	14	26715	41575.0273	5047.2705	332	1
2_rep1_rep2_merge_0.001_peak_7524_lociStitched	chr10	4802761	4815481	2	12388	37848.36	1539.12	333	1
10_rep1_rep2_merge_0.001_peak_1161_lociStitched	chr1	27525752	27576883	10	16621	38496.5299	2326.4605	334	1
16_rep1_rep2_merge_0.001_peak_19003_lociStitched	chr12	127229646	127293081	16	21701	42869.373	6774.858	335	1
9_rep1_rep2_merge_0.001_peak_37562_lociStitched	chr2	75587318	75621564	9	21203	39728.7846	3749.937	336	1
21_rep1_rep2_merge_0.001_peak_46196_lociStitched	chr3	16057971	16141325	21	25944	44144.2784	8168.692	337	1
14_rep1_rep2_merge_0.001_peak_46489_lociStitched	chr3	27520968	27614154	14	21868	44132.8896	8237.6424	338	1
6_rep1_rep2_merge_0.001_peak_75063_lociStitched	chr9	110626277	110660899	6	19860	40677.3878	4802.0714	339	1
12_rep1_rep2_merge_0.001_peak_48783_lociStitched	chr3	111711721	111771135	12	24630	41756.1592	6149.349	340	1
16_rep1_rep2_merge_0.001_peak_47058_lociStitched	chr3	43707077	43770724	16	23625	41949.7377	6434.7117	341	1
2_rep1_rep2_merge_0.001_peak_16950_lociStitched	chr12	65555738	65570076	2	14214	37220.0142	1747.8022	342	1
11_rep1_rep2_merge_0.001_peak_44633_lociStitched	chr22	20503776	20534828	11	22670	37271.7156	1946.9604	343	1
15_rep1_rep2_merge_0.001_peak_8668_lociStitched	chr10	49533432	49585256	15	23607	40712.9344	5482.9792	344	1
4_rep1_rep2_merge_0.001_peak_65224_lociStitched	chr6	158848632	158879460	4	15173	38023.2552	3027.3096	345	1
7_rep1_rep2_merge_0.001_peak_22789_lociStitched	chr14	74566270	74587025	7	18822	36472.7615	1492.2845	346	1
11_rep1_rep2_merge_0.001_peak_39824_lociStitched	chr2	181774847	181814909	11	20870	39312.8406	4362.7518	347	1
14_rep1_rep2_merge_0.001_peak_18003_lociStitched	chr12	96193752	96238868	14	18701	39314.0824	4380.7636	348	1
11_rep1_rep2_merge_0.001_peak_25455_lociStitched	chr15	80476885	80515113	11	22043	38151.544	3222.6204	349	1
11_rep1_rep2_merge_0.001_peak_60085_lociStitched	chr5	151037260	151096349	11	23614	39548.2677	4638.4865	350	1
6_rep1_rep2_merge_0.001_peak_38187_lociStitched	chr2	112622032	112658347	6	20011	38225.169	3333.717	351	1
11_rep1_rep2_merge_0.001_peak_23587_lociStitched	chr15	32651522	32708465	11	20234	41038.8201	6212.4813	352	1
5_rep1_rep2_merge_0.001_peak_66256_lociStitched	chr7	32140619	32165934	5	13564	37486.452	2769.461	353	1
6_rep1_rep2_merge_0.001_peak_58863_lociStitched	chr5	120598662	120624891	6	17011	38045.1645	3394.0326	354	1
8_rep1_rep2_merge_0.001_peak_34398_lociStitched	chr19	43742749	43785512	8	23447	37687.0319	3049.0019	355	1
19_rep1_rep2_merge_0.001_peak_46979_lociStitched	chr3	42013038	42081582	19	30809	40619.1744	6011.3088	356	1
14_rep1_rep2_merge_0.001_peak_66036_lociStitched	chr7	23333272	23382246	14	26397	40070.5268	5475.2932	357	1
8_rep1_rep2_merge_0.001_peak_6972_lociStitched	chr1	234598663	234632884	8	21380	37821.0492	3350.2359	358	1
3_rep1_rep2_merge_0.001_peak_34229_lociStitched	chr19	41218288	41234053	3	13535	35428.6845	980.583	359	1
20_rep1_rep2_merge_0.001_peak_62069_lociStitched	chr6	35354463	35401967	20	22946	38197.9664	3771.8176	360	1
9_rep1_rep2_merge_0.001_peak_63619_lociStitched	chr6	111550563	111606955	9	20242	39666.1328	5289.5696	361	1
13_rep1_rep2_merge_0.001_peak_60517_lociStitched	chr5	172757771	172807830	13	25227	38134.9462	3774.4486	362	1
7_rep1_rep2_merge_0.001_peak_42399_lociStitched	chr20	19964294	19995423	7	14781	37448.187	3153.3677	363	1
9_rep1_rep2_merge_0.001_peak_69530_lociStitched	chr8	19065672	19099010	9	19833	37605.264	3373.8056	364	1
13_rep1_rep2_merge_0.001_peak_5177_lociStitched	chr1	181094476	181142606	13	20091	37416.262	3263.214	365	1
10_rep1_rep2_merge_0.001_peak_69638_lociStitched	chr8	22547898	22599271	10	18303	36803.6172	2697.0825	366	1
rep1_rep2_merge_0.001_peak_59910	chr5	148960645	148975542	1	14898	35636.6034	1637.1803	367	1
7_rep1_rep2_merge_0.001_peak_12105_lociStitched	chr11	27902325	27937284	7	17692	38136.7731	4174.1046	368	1
6_rep1_rep2_merge_0.001_peak_12570_lociStitched	chr11	46272121	46308010	6	18063	36244.3011	2347.1406	369	1
rep1_rep2_merge_0.001_peak_62900	chr6	71401066	71416479	1	15414	36132.6959	2333.5282	370	1
4_rep1_rep2_merge_0.001_peak_75407_lociStitched	chr9	115667775	115694132	4	12858	37508.6467	3711.0656	371	1
9_rep1_rep2_merge_0.001_peak_920_lociStitched	chr1	23171624	23202629	9	16127	35993.7045	2201.355	372	1
13_rep1_rep2_merge_0.001_peak_5667_lociStitched	chr1	201448006	201504971	13	23483	37431.7015	3708.4215	373	1
20_rep1_rep2_merge_0.001_peak_24466_lociStitched	chr15	59267299	59336030	20	23889	40145.7771	6433.2216	374	1
12_rep1_rep2_merge_0.001_peak_68894_lociStitched	chr7	140591437	140652214	12	23933	38088.9459	4412.4102	375	1
12_rep1_rep2_merge_0.001_peak_20744_lociStitched	chr13	97249670	97310204	12	21452	40194.576	6543.7254	376	1
18_rep1_rep2_merge_0.001_peak_59143_lociStitched	chr5	132413179	132472697	18	23495	38764.0734	5201.8732	377	1
23_rep1_rep2_merge_0.001_peak_70266_lociStitched	chr8	41220659	41280194	23	24075	38155.9815	4852.1025	378	1
6_rep1_rep2_merge_0.001_peak_47076_lociStitched	chr3	43851518	43875709	6	15393	35118.0747	1828.8396	379	1
7_rep1_rep2_merge_0.001_peak_58285_lociStitched	chr5	93563476	93592540	7	17041	35792.316	2554.7256	380	1
7_rep1_rep2_merge_0.001_peak_59458_lociStitched	chr5	139635975	139672043	7	20793	35123.0184	2012.5944	381	1
9_rep1_rep2_merge_0.001_peak_56298_lociStitched	chr5	14233792	14277983	9	12595	38127.9948	5073.1268	382	1
6_rep1_rep2_merge_0.001_peak_11713_lociStitched	chr11	12258169	12289340	6	15465	35279.3378	2272.3659	383	1
18_rep1_rep2_merge_0.001_peak_18690_lociStitched	chr12	120223628	120265756	18	24978	35850.928	2852.0656	384	1
8_rep1_rep2_merge_0.001_peak_3535_lociStitched	chr1	98313848	98344886	8	13248	36975.5694	4022.5248	385	1
9_rep1_rep2_merge_0.001_peak_62006_lociStitched	chr6	33589006	33633729	9	20737	35353.5315	2455.2927	386	1
9_rep1_rep2_merge_0.001_peak_44170_lociStitched	chr21	35128325	35181193	9	17748	38033.2392	5175.7772	387	1
13_rep1_rep2_merge_0.001_peak_60104_lociStitched	chr5	151659129	151701195	13	26010	36387.09	3537.7506	388	1
9_rep1_rep2_merge_0.001_peak_13810_lociStitched	chr11	86658501	86700000	9	18967	37888.587	5067.0279	389	1
6_rep1_rep2_merge_0.001_peak_73099_lociStitched	chr9	4257885	4303475	6	19870	37657.34	4850.776	390	1
3_rep1_rep2_merge_0.001_peak_60124_lociStitched	chr5	151738273	151750931	3	9869	33828.505	1049.3482	391	1
7_rep1_rep2_merge_0.001_peak_51393_lociStitched	chr3	192869190	192903318	7	19276	36189.3312	3460.5792	392	1
9_rep1_rep2_merge_0.001_peak_36859_lociStitched	chr2	55092382	55117162	9	22366	35405.664	2683.674	393	1
8_rep1_rep2_merge_0.001_peak_7871_lociStitched	chr10	17503742	17534447	8	14917	35894.145	3239.3775	394	1
5_rep1_rep2_merge_0.001_peak_56587_lociStitched	chr5	31347117	31379538	5	10409	35977.5837	3352.3314	395	1
12_rep1_rep2_merge_0.001_peak_22704_lociStitched	chr14	72636335	72680193	12	18123	36608.2726	4039.3218	396	1
6_rep1_rep2_merge_0.001_peak_33155_lociStitched	chr19	4693418	4724762	6	21160	34130.4816	1670.6352	397	1
12_rep1_rep2_merge_0.001_peak_32223_lociStitched	chr18	48922613	48960655	12	25848	35200.2626	2758.045	398	1
9_rep1_rep2_merge_0.001_peak_17787_lociStitched	chr12	92592752	92629841	9	20127	36469.6137	4090.9167	399	1
13_rep1_rep2_merge_0.001_peak_54042_lociStitched	chr4	113943242	113981233	13	26259	37649.081	5303.5436	400	1
8_rep1_rep2_merge_0.001_peak_25123_lociStitched	chr15	72216970	72239249	8	16026	33966.5634	1748.9015	401	1
14_rep1_rep2_merge_0.001_peak_52636_lociStitched	chr4	54050031	54092444	14	19802	37136.8228	4987.7688	402	1
10_rep1_rep2_merge_0.001_peak_5563_lociStitched	chr1	198654918	198686176	10	17810	36571.86	4429.2586	403	1
12_rep1_rep2_merge_0.001_peak_30903_lociStitched	chr17	75673124	75708195	12	23313	34443.2291	2318.1931	404	1
11_rep1_rep2_merge_0.001_peak_64460_lociStitched	chr6	139566741	139599187	11	16894	35437.5212	3513.9018	405	1
8_rep1_rep2_merge_0.001_peak_70258_lociStitched	chr8	41184830	41207186	8	14378	33844.7484	1994.1552	406	1
15_rep1_rep2_merge_0.001_peak_29654_lociStitched	chr17	44775202	44830925	15	20810	35790.8829	3961.9053	407	1
4_rep1_rep2_merge_0.001_peak_10809_lociStitched	chr10	114815986	114831672	4	10804	34524.886	2712.1094	408	1
12_rep1_rep2_merge_0.001_peak_7800_lociStitched	chr10	15192762	15254220	12	17356	36991.5702	5211.6384	409	1
12_rep1_rep2_merge_0.001_peak_60869_lociStitched	chr6	3796407	3844841	12	20659	35879.9072	4136.2636	410	1
4_rep1_rep2_merge_0.001_peak_65528_lociStitched	chr7	5408656	5430096	4	12439	32803.2	1102.016	411	1
14_rep1_rep2_merge_0.001_peak_28730_lociStitched	chr17	17899901	17960927	14	24271	37024.4742	5358.0828	412	1
9_rep1_rep2_merge_0.001_peak_7446_lociStitched	chr10	3754237	3787032	9	16110	34500.34	2964.668	413	1
5_rep1_rep2_merge_0.001_peak_68567_lociStitched	chr7	130352132	130374897	5	19742	33382.596	1871.283	414	1
5_rep1_rep2_merge_0.001_peak_951_lociStitched	chr1	23553897	23592802	5	15755	34041.875	2591.073	415	1
18_rep1_rep2_merge_0.001_peak_57596_lociStitched	chr5	72203243	72257197	18	25620	37730.0322	6318.0134	416	1
13_rep1_rep2_merge_0.001_peak_9112_lociStitched	chr10	70648946	70679144	13	18709	34628.0466	3240.2454	417	1
5_rep1_rep2_merge_0.001_peak_18384_lociStitched	chr12	108718883	108735526	5	14834	32959.7972	1732.5363	418	1
11_rep1_rep2_merge_0.001_peak_6163_lociStitched	chr1	210373150	210406881	11	17594	34928.4505	3703.6638	419	1
5_rep1_rep2_merge_0.001_peak_2158_lociStitched	chr1	53724935	53741870	5	12217	32659.1475	1495.3605	420	1
