GROUP	chr1	x1	x2	chr2	y1	y2	ctrl_merge	mut_merge
clust3	chr11	70450000	70455000	chr11	70505000	70510000	300.541476567586	271.7692308425904
clust3	chr11	6065000	6070000	chr11	6105000	6110000	510.582999308904	457.641093413035
clust3	chr11	117485000	117490000	chr11	117545000	117550000	279.7784550984703	238.16919589042664
clust3	chr11	42425000	42430000	chr11	42460000	42465000	364.7338603337607	321.26273290316266
clust3	chr11	30150000	30155000	chr11	30205000	30210000	354.7968618869783	319.789712667465
clust3	chr11	7065000	7070000	chr11	7100000	7105000	430.57314769426966	407.2730887730916
clust3	chr11	103165000	103170000	chr11	103265000	103270000	205.69522301356	182.68148028850567
clust3	chr11	31715000	31720000	chr11	31850000	31855000	197.56386204560567	185.402060985565
clust3	chr11	75585000	75590000	chr11	75625000	75630000	309.04635095596296	274.500476996104
clust3	chr11	55255000	55260000	chr11	55445000	55450000	183.73518355687463	158.225305279096
clust3	chr11	50290000	50295000	chr11	50375000	50380000	169.59522855281833	155.04461061954498
clust3	chr11	43490000	43495000	chr11	43680000	43685000	115.14402973651902	103.38030433654792
clust3	chr11	102100000	102105000	chr11	102265000	102270000	160.52885627746568	148.02266232172633
clust3	chr11	96865000	96870000	chr11	97020000	97025000	87.81005428234737	74.68441265821455
clust3	chr13	101405000	101410000	chr13	101450000	101455000	216.70757289727533	186.7224566141764
clust3	chr13	58900000	58905000	chr13	58935000	58940000	252.99682323137932	233.0467293262483
clust3	chr13	30000000	30005000	chr13	30040000	30045000	273.303947687149	234.23974990844732
clust3	chr13	92355000	92360000	chr13	92395000	92400000	199.8975252310437	169.25468881924965
clust3	chr13	100740000	100745000	chr13	100785000	100790000	218.6423277854924	193.31578493118295
clust3	chr13	59515000	59520000	chr13	59580000	59585000	204.63984855016065	176.30398511886565
clust3	chr13	62965000	62970000	chr13	63325000	63330000	88.87610558668769	78.46498289704324
clust3	chr13	12395000	12400000	chr13	12440000	12445000	152.35645822683998	141.69972085952767
clust3	chr13	110280000	110285000	chr13	110365000	110370000	155.72981965541868	140.77112380663567
clust3	chr13	85220000	85225000	chr13	85260000	85265000	235.757617076238	220.367510040601
clust3	chr13	17835000	17840000	chr13	17995000	18000000	115.42379351456964	99.62281161546704
clust3	chr13	24935000	24940000	chr13	25115000	25120000	45.26193307836851	41.12244373559954
clust3	chr12	76645000	76650000	chr12	76720000	76725000	275.5089933077497	258.8689223130543
clust3	chr12	99280000	99285000	chr12	99335000	99340000	182.69245020548468	165.9427556991577
clust3	chr12	76600000	76605000	chr12	76640000	76645000	239.29371118545532	219.446132024129
clust3	chr12	116155000	116160000	chr12	116190000	116195000	263.6145119667053	246.76409411430367
clust3	chr12	102510000	102515000	chr12	102725000	102730000	198.73593310515068	179.14970000584935
clust3	chr12	16910000	16915000	chr12	16950000	16955000	197.83800045649204	182.49621717135133
clust3	chr12	85590000	85595000	chr12	85655000	85660000	181.02038037776967	161.351548194885
clust3	chr12	44400000	44405000	chr12	44470000	44475000	137.82174291213354	127.61224273840566
clust3	chr12	16805000	16810000	chr12	16950000	16955000	164.59951666990935	150.94248982270568
clust3	chr12	116380000	116385000	chr12	116620000	116625000	96.2482339342435	83.89199297626813
clust3	chr12	111085000	111090000	chr12	111375000	111380000	87.2393978039424	76.89870212475459
clust3	chr15	88555000	88560000	chr15	88615000	88620000	281.117199341456	263.984815518061
clust3	chr15	78945000	78950000	chr15	79030000	79035000	260.4262558619183	245.4835753440857
clust3	chr15	89370000	89375000	chr15	89465000	89470000	194.7501459916433	178.22691758473732
clust3	chr15	6305000	6310000	chr15	6340000	6345000	297.8473877906804	265.6298963626227
clust3	chr15	31530000	31535000	chr15	31595000	31600000	160.535048564275	150.405748864015
clust3	chr15	8625000	8630000	chr15	8830000	8835000	123.32266445954632	109.92475597063708
clust3	chr16	17470000	17475000	chr16	17530000	17535000	198.5987520217897	173.47008140881863
clust3	chr16	85010000	85015000	chr16	85170000	85175000	187.764949242274	163.45710062980666
clust3	chr16	24390000	24395000	chr16	24435000	24440000	175.1728159189223	149.194373091062
clust3	chr16	50010000	50015000	chr16	50045000	50050000	188.2971644004187	162.25733200709035
clust3	chr16	49975000	49980000	chr16	50010000	50015000	260.8502891063693	225.84449871381105
clust3	chr16	17850000	17855000	chr16	17920000	17925000	181.528382718563	169.94607647260034
clust3	chr16	37380000	37385000	chr16	37495000	37500000	153.65515673160533	132.57637027899435
clust3	chr16	42360000	42365000	chr16	42465000	42470000	90.78344821929944	85.96313277880351
clust3	chr16	42290000	42295000	chr16	42355000	42360000	179.54378493626896	156.96681189537065
clust3	chr16	96165000	96170000	chr16	96250000	96255000	136.20864943663298	118.762328306834
clust3	chr17	28775000	28780000	chr17	28820000	28825000	282.504090388616	256.24613865216566
clust3	chr17	57010000	57015000	chr17	57055000	57060000	159.83413374424	151.30802035331735
clust3	chr17	17590000	17595000	chr17	17625000	17630000	403.974787155787	376.5932014385857
clust3	chr17	32215000	32220000	chr17	32255000	32260000	266.12308581670135	234.687711238861
clust3	chr17	80735000	80740000	chr17	80775000	80780000	275.98923865954106	249.10059547424305
clust3	chr17	27205000	27210000	chr17	27240000	27245000	353.09753410021494	320.812882820765
clust3	chr17	33975000	33980000	chr17	34020000	34025000	209.14290181795727	188.41114838918065
clust3	chr17	26135000	26140000	chr17	26240000	26245000	207.683767557144	177.85444561640398
clust3	chr17	29975000	29980000	chr17	30025000	30030000	211.88142855962133	200.03652751445767
clust3	chr17	25015000	25020000	chr17	25180000	25185000	93.93290372689567	86.96997423966725
clust3	chr17	17820000	17825000	chr17	17905000	17910000	157.359691619873	135.04901166756932
clust3	chr17	9020000	9025000	chr17	11990000	11995000	52.26986206571263	47.32877490917844
clust3	chr17	31010000	31015000	chr17	31490000	31495000	48.40523918469747	43.90933758020399
clust3	chr1	193265000	193270000	chr1	193300000	193305000	407.05172538757296	361.0668953259783
clust3	chr1	23445000	23450000	chr1	23485000	23490000	265.8476053476333	235.43170805772132
clust3	chr1	39865000	39870000	chr1	39900000	39905000	318.95927508672065	292.0796767870583
clust3	chr1	165580000	165585000	chr1	165660000	165665000	210.29274233182264	189.52899801731095
clust3	chr1	152030000	152035000	chr1	152085000	152090000	224.389454126358	201.03194554646836
clust3	chr1	182375000	182380000	chr1	182515000	182520000	125.49510566393532	109.8001394470531
clust3	chr1	185325000	185330000	chr1	185375000	185380000	207.560559511185	182.613509933154
clust3	chr1	36785000	36790000	chr1	36935000	36940000	130.9842339754107	112.86997367938334
clust3	chr1	93330000	93335000	chr1	93465000	93470000	71.01482977469763	62.96078226963677
clust3	chr1	191965000	191970000	chr1	192600000	192605000	63.15041434764864	58.87674846251803
clust3	chr1	71290000	71295000	chr1	72120000	72125000	72.3533067504565	66.50836424032848
clust3	chr1	189700000	189705000	chr1	190795000	190800000	45.324303805828094	39.17755077282587
clust3	chr18	68115000	68120000	chr18	68155000	68160000	248.60798239707933	230.335466305415
clust3	chr18	38600000	38605000	chr18	38800000	38805000	190.96886491775496	173.74838654200235
clust3	chr18	35040000	35045000	chr18	35520000	35525000	108.44961325327556	97.5609420537948
clust3	chr18	23040000	23045000	chr18	23310000	23315000	62.09695563713711	56.35967910289764
clust3	chr18	20475000	20480000	chr18	20565000	20570000	99.5633277893064	85.46084020535149
clust3	chr18	38490000	38495000	chr18	38815000	38820000	104.01577442884422	94.8993129730223
clust3	chr19	6920000	6925000	chr19	6975000	6980000	302.787115573883	260.8761215209963
clust3	chr19	8915000	8920000	chr19	8950000	8955000	343.9795859654743	322.5044360160827
clust3	chr19	53905000	53910000	chr19	53940000	53945000	245.877338687579	217.21935657660163
clust3	chr19	9980000	9985000	chr19	10035000	10040000	207.441065589587	183.328483661016
clust3	chr19	5600000	5605000	chr19	5685000	5690000	182.14216848214468	167.55969250202168
clust3	chr19	22640000	22645000	chr19	22715000	22720000	156.553505261739	139.60015805562333
clust3	chr19	3720000	3725000	chr19	3980000	3985000	115.93694909413666	104.57477565606456
clust3	chr2	129500000	129505000	chr2	129620000	129625000	232.52512860298165	202.67940894762697
clust3	chr2	181285000	181290000	chr2	181320000	181325000	371.1594285964963	350.1871368885043
clust3	chr2	58525000	58530000	chr2	58565000	58570000	293.38060077031463	254.558852672577
clust3	chr2	181655000	181660000	chr2	181710000	181715000	297.53879419962533	267.3468505541484
clust3	chr2	178270000	178275000	chr2	178330000	178335000	239.063039302826	214.56681227684032
clust3	chr2	39275000	39280000	chr2	39355000	39360000	214.5974795420963	183.93215264876667
clust3	chr2	118810000	118815000	chr2	118875000	118880000	182.17512067159032	167.95262130101534
clust3	chr2	93870000	93875000	chr2	93950000	93955000	239.54738354682937	205.25729115804032
clust3	chr2	112455000	112460000	chr2	112490000	112495000	258.94436442852003	227.863305469354
clust3	chr2	66335000	66340000	chr2	66800000	66805000	73.19617527723314	62.086827317873606
clust3	chr2	37925000	37930000	chr2	38660000	38665000	82.88458613554637	71.71985069910687
clust3	chrX	38565000	38570000	chrX	38600000	38605000	112.9592653314275	99.91060000658048
clust3	chrX	142250000	142255000	chrX	142295000	142300000	71.7790576815605	66.19907110929489
clust3	chr3	95225000	95230000	chr3	95265000	95270000	444.7171969413757	420.015251159668
clust3	chr3	90260000	90265000	chr3	90295000	90300000	320.0505839983623	294.9068744977313
clust3	chr3	127225000	127230000	chr3	127260000	127265000	287.393803437551	260.30046772956865
clust3	chr3	122310000	122315000	chr3	122380000	122385000	144.45784443616867	134.992830693722
clust3	chr3	103530000	103535000	chr3	103620000	103625000	123.38254131873434	112.6454850832623
clust3	chr3	89950000	89955000	chr3	90075000	90080000	136.03586095571532	121.10951668024052
clust3	chr3	9830000	9835000	chr3	9945000	9950000	156.73965471982967	143.43601389725998
clust3	chr3	141480000	141485000	chr3	141615000	141620000	114.5250145991641	99.19793959458684
clust3	chr3	95515000	95520000	chr3	95675000	95680000	119.96698506673164	103.01815366744984
clust3	chr4	106925000	106930000	chr4	106985000	106990000	311.414161841075	283.8044772148133
clust3	chr4	133670000	133675000	chr4	133775000	133780000	326.05158797899867	294.275070428848
clust3	chr4	53475000	53480000	chr4	53515000	53520000	326.931143760681	303.814908504486
clust3	chr4	85255000	85260000	chr4	85335000	85340000	219.88953908284532	206.254789829254
clust3	chr4	124770000	124775000	chr4	124845000	124850000	191.71648478508	180.051875670751
clust3	chr4	97795000	97800000	chr4	97855000	97860000	219.44267773628235	189.22227088610336
clust3	chr4	155830000	155835000	chr4	155940000	155945000	131.12472788492835	115.04364192485814
clust3	chr4	62560000	62565000	chr4	62640000	62645000	151.14001489679035	131.64318545659367
clust3	chr4	19575000	19580000	chr4	19705000	19710000	99.46036022901524	90.07055526971817
clust3	chr4	46955000	46960000	chr4	47015000	47020000	84.44122888644537	72.66557529568671
clust3	chr4	58940000	58945000	chr4	59000000	59005000	123.89079515139254	116.07346149285632
clust3	chr4	101345000	101350000	chr4	101995000	102000000	61.63462473948797	54.25258584817251
clust3	chr5	34205000	34210000	chr5	34250000	34255000	304.66478745142604	270.88427829742466
clust3	chr5	36880000	36885000	chr5	36915000	36920000	408.12708759307833	380.1980458895367
clust3	chr5	149405000	149410000	chr5	149440000	149445000	269.22635372479766	250.25679047902432
clust3	chr5	117030000	117035000	chr5	117065000	117070000	244.82158350944533	224.039983391762
clust3	chr5	139075000	139080000	chr5	139150000	139155000	194.37493570645665	176.07762853304567
clust3	chr5	121005000	121010000	chr5	121155000	121160000	169.70158108075432	160.2813969453173
clust3	chr5	110800000	110805000	chr5	110835000	110840000	265.64414016405766	246.23823034763367
clust3	chr5	21965000	21970000	chr5	22000000	22005000	224.36052791277567	192.545842250188
clust3	chr5	114050000	114055000	chr5	114125000	114130000	216.882852713267	191.71039003133765
clust3	chr5	146705000	146710000	chr5	146790000	146795000	177.037742058436	161.27265437444032
clust3	chr5	88885000	88890000	chr5	89065000	89070000	114.50503011544548	105.821877280871
clust3	chr5	148395000	148400000	chr5	148450000	148455000	159.67104595899568	140.8359237511953
clust3	chr5	92085000	92090000	chr5	92120000	92125000	276.5594765345257	251.67991097768137
clust3	chr5	137785000	137790000	chr5	138085000	138090000	61.07550394535067	57.83344266812003
clust3	chr5	109555000	109560000	chr5	109690000	109695000	86.0681546529133	78.95828088124593
clust3	chr6	116355000	116360000	chr6	116395000	116400000	257.6336930592853	235.1750142176943
clust3	chr6	88725000	88730000	chr6	88760000	88765000	346.76441899935406	314.051691452662
clust3	chr6	54390000	54395000	chr6	54430000	54435000	266.60229436556466	235.4625038305917
clust3	chr6	29075000	29080000	chr6	29115000	29120000	228.2447204589843	207.55679202079764
clust3	chr6	119220000	119225000	chr6	119425000	119430000	146.72321009635934	135.22243940830234
clust3	chr6	50210000	50215000	chr6	50275000	50280000	120.6637259721759	109.96217652161904
clust3	chr6	90600000	90605000	chr6	90810000	90815000	73.0132691860199	63.79360153277713
clust3	chr7	139700000	139705000	chr7	139875000	139880000	247.640771269798	222.57360005378732
clust3	chr7	44915000	44920000	chr7	44955000	44960000	313.8553285598753	285.1051553090413
clust3	chr7	100535000	100540000	chr7	100580000	100585000	297.1378907362624	269.436101436615
clust3	chr7	92195000	92200000	chr7	92235000	92240000	293.474781910578	265.531400521596
clust3	chr7	83200000	83205000	chr7	83235000	83240000	214.28550211588532	201.212745110194
clust3	chr7	144515000	144520000	chr7	144550000	144555000	344.87139344215365	311.005610068639
clust3	chr7	112680000	112685000	chr7	112715000	112720000	243.7118786970773	207.62248063087463
clust3	chr7	29480000	29485000	chr7	29515000	29520000	271.3750867843627	230.39061228434232
clust3	chr7	113025000	113030000	chr7	113075000	113080000	270.86573902765934	245.311831553777
clust3	chr7	102210000	102215000	chr7	102250000	102255000	171.72710508108165	147.920528054237
clust3	chr7	30380000	30385000	chr7	30415000	30420000	397.94660123189306	368.29798762003605
clust3	chr7	99555000	99560000	chr7	99590000	99595000	393.27493890126567	363.9821357925734
clust3	chr7	132930000	132935000	chr7	132985000	132990000	208.12399609883636	176.78188957770635
clust3	chr7	113145000	113150000	chr7	113205000	113210000	205.53588978449463	173.62650688489302
clust3	chr7	141255000	141260000	chr7	141305000	141310000	197.97820798555964	186.20791808764105
clust3	chr7	105410000	105415000	chr7	105470000	105475000	182.866132378578	165.117441813151
clust3	chr7	122020000	122025000	chr7	122100000	122105000	77.46789034207659	69.19676347573596
clust3	chr7	135485000	135490000	chr7	135640000	135645000	108.38536558548616	94.57067930698412
clust3	chr7	63750000	63755000	chr7	64285000	64290000	62.64244842529297	56.79256039857864
clust3	chr7	3220000	3225000	chr7	3600000	3605000	84.69837590058647	74.24180322885513
clust3	chr10	58365000	58370000	chr10	58400000	58405000	303.220865726471	281.479991912842
clust3	chr10	93210000	93215000	chr10	93275000	93280000	189.05169963836667	167.154699484507
clust3	chr10	22720000	22725000	chr10	22755000	22760000	328.5040130615233	287.73138101895665
clust3	chr10	86465000	86470000	chr10	86500000	86505000	274.1129558086397	247.4933098951977
clust3	chr10	71285000	71290000	chr10	71345000	71350000	117.59838473796826	103.97274710734666
clust3	chr10	116035000	116040000	chr10	116075000	116080000	253.34422874450695	232.50896461804663
