chr	Boundary	Gap_Score	TAD_Score1	TAD_Score2	Differential	Enriched_In	Type	robust_in_ctrl	robust_in_mut	robustness
chr11	96920000	3.53931436637218	2.917100424889046	1.9728336245678784	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	97580000	3.958646657276734	4.313824525534274	3.258731394137073	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	97800000	3.6755037850842913	3.2540980908054182	2.2737210852026553	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	97850000	2.1488042451523306	3.5365293813372447	2.9650036795311685	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	101170000	4.2169400159943375	7.227993317676857	6.106684708032765	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	102410000	3.05518907152309	3.2852753140873645	2.4709356621950036	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	102670000	-2.6494099087355942	2.1766275490784284	2.8878244779976474	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	102730000	7.178190630356441	3.119590551717211	1.2017037152800765	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr11	103690000	-4.094103857308736	1.6555247760989047	2.752825154418824	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	104120000	2.787257864256488	3.345956271426215	2.6033798932222996	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	109430000	3.5454032623357215	4.303398831116374	3.358885907170837	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	114920000	-3.1966477402490336	2.234736490836205	3.0924410935047835	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr11	115360000	8.447615397331372	6.10318011575537	3.848551968729707	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	115820000	3.104950078569986	3.466946588111629	2.639471373166893	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	116310000	-2.3593895636840827	3.6401529252220657	4.275196149480079	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr11	118740000	2.922014649624794	3.791716448349661	3.0135217929397258	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr11	119550000	3.601585108408755	2.7812316460317748	1.8201646076420368	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr11	119910000	2.146909831897551	3.0795171200291076	2.50804234914968	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	6520000	-2.568897212300567	3.091280309153816	4.061250207598427	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr12	8500000	-2.5361691997413116	3.942368045649886	4.891896823111888	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr12	8630000	-3.155175770188707	1.7857151175349422	2.9953095991823595	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	8890000	2.654893084952165	2.935362125792003	1.877273054800808	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	13720000	-2.2436484193001536	1.71031975717032	2.5664647370550493	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	16900000	2.674894532316443	4.563919795863157	3.4832761584766687	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr12	18650000	2.1039008595381308	2.1063703071526247	1.2698705790872036	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr12	18970000	-3.5384150997518877	1.7446140037849025	3.1034724132690252	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	18990000	-3.0894800014569372	0.5595534507490825	1.7547556975567284	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr12	19240000	2.7433366993993484	2.211307996953573	1.1254309328238934	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr12	19260000	3.4010776821444404	2.497802143660663	1.153787932663018	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr12	20000000	5.582534868258329	4.319773844962408	2.1117105420159863	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr12	20900000	2.353621536247098	2.991078757990058	2.0495297305044406	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	22100000	7.636860478645536	3.2166403513548736	0.2204731584387817	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr12	22540000	-8.969037156918365	-0.6645442349149215	2.8260140485979584	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr12	22760000	-2.3547257420851784	1.041789130419478	1.947157180975071	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr12	23300000	7.968783147937632	3.503948632454399	0.3762193032710286	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr12	23440000	5.171622161251841	1.552268438050236	-0.4710296382217452	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr12	23610000	-4.598948102829086	1.0929497885325996	2.869747477555735	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr12	23930000	7.799055585228832	2.6361181073991933	-0.41779295096294033	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr12	24710000	-3.3242005966449644	2.432676402338904	3.7020650103358057	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	31360000	9.207451310693918	5.665665281783889	2.037081973890825	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr12	31890000	2.9737048797008985	4.759508402674107	3.5609995899065594	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr12	32750000	2.748587421441186	2.8982382615541855	1.804085376292378	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	35040000	2.918640066869627	3.2375699297295037	2.0742701363062133	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	36200000	2.3809553063447866	2.637741213581827	1.6887804123280443	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	38770000	-2.170650470578021	3.652313898348801	4.462469503303083	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr12	39380000	2.62398205487147	3.6715279119498407	2.618765125902571	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	41500000	-2.024849826064213	2.942655124360847	3.702608500722224	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	42670000	3.764776052621872	4.091180835162246	2.5914030588998673	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	45950000	-3.1766284063980184	1.4029450331580484	2.624348742956313	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr12	46120000	2.4533060816626246	2.4394056898792607	1.4641366411702117	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr12	52110000	-3.3686667829287367	2.345104169252958	3.632563133616005	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	54360000	-2.9243912268255037	1.8375132882130536	2.9569763491480345	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	65260000	3.7312561076115753	2.1738511110101117	0.7045013634577975	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr12	67240000	-2.3043930175703324	2.1333167873089702	3.009221489626195	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	68560000	-3.8432978622258207	2.167649433712836	3.6411163822984665	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr12	70340000	-2.591715499507603	3.3328362101146047	4.309478332170744	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr12	71310000	2.397545332721163	4.677037718867479	3.703119063383179	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr12	71830000	-5.139062008181081	2.354205024532935	4.329390711033363	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr12	77880000	-3.11689785494723	1.3728045140277405	2.5712761530116484	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr12	81330000	-2.3752989555614783	1.9270875024059075	2.8324117225655248	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	81340000	-2.055347404681655	2.1599672182163365	2.9388742516194433	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	82030000	-11.650565974085616	4.084439857438556	8.573677636958593	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	87750000	2.310452230583335	8.026370948185114	7.055883584883771	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr12	88150000	7.165158235438641	2.93739563779368	0.12702259756878265	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr12	91460000	-12.494314932949734	-0.3299283041309425	4.527184278692231	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr12	96570000	2.058072403610433	2.534624901325302	1.7120421558157353	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	98460000	-2.8404239979670733	3.609162724406166	4.679921150238054	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr12	98530000	2.0496332587997306	2.587167878407855	1.767386812266664	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	99210000	-2.2646373081943465	0.647568402655288	1.521515243367423	Differential	Matrix 2	Merge	TRUE	FALSE	Control_only
chr12	100730000	5.4016423600764965	3.368511016352238	1.2393610236443011	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr12	100740000	2.2824278473060167	3.4756796522060935	2.557390648924732	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	102720000	2.1382961332030015	2.917637089218309	2.0604099896707244	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	103140000	-3.129560612618537	1.7100213804748057	2.910351357340155	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	104940000	-3.9621326097096192	1.9706363955743695	3.4920598325455003	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	104950000	-3.525717434592597	2.462550484261437	3.809958418511581	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	110460000	-2.016723605887813	2.104519027432545	2.8689238326013102	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	110520000	3.002220355754915	3.0547379829686747	1.860626467698284	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr12	110700000	-2.340650643822384	2.047880483044798	2.93864707636352	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr12	110930000	7.116375629916817	4.232303752364734	1.429128006642097	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr12	116040000	-3.172271002199701	3.335541383035472	4.537708300140362	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr12	116480000	2.6091756902599816	2.795787069169743	1.756726533022865	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	8170000	-5.7209397641053075	2.6581781687230768	4.616825326978614	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	9090000	-2.952398073800977	2.985179285406186	4.001829554691351	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	12110000	-2.412633771073918	4.197883995642225	5.035048030623245	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	12700000	3.0984407047415803	3.2054113833399915	2.1614685001100904	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	12780000	-2.7633996396629836	0.8470526564291537	1.7915575180044063	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr13	12980000	-3.8232202105519777	1.6560065543406128	2.964504852949691	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	18950000	-2.146865338932275	2.5004565338011706	3.240920220415676	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr13	19630000	6.401093758658028	2.847244382271002	0.6768582558921209	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr13	19640000	7.623182295434843	2.776703779084457	0.18972211506666223	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr13	20870000	3.1792841994932672	2.3479218436125615	1.273326113418362	Differential	Matrix 1	Split	TRUE	TRUE	Both
chr13	21150000	2.0353128459959966	3.9798244770967615	3.3008764309482856	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	22120000	2.030151618672364	3.138739180976791	2.4584977880189216	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	22980000	-3.2567822168662537	3.367554550142112	4.4892893825711795	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	23700000	-3.106960644848245	3.0815438258539163	4.151199913694572	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	23770000	2.247022970436634	3.246607796360981	2.492874315977468	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	33440000	-2.6052052902080285	2.173969084549179	3.069394876280172	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	36850000	2.0559360700467684	2.7652582530112033	2.0748775633261025	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	37170000	3.4790494573858877	3.8267585895394713	2.655404793773072	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	39550000	-2.763932763693082	2.1498421742586595	3.0992555052690496	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	39740000	-5.269226897521557	1.1013830580135673	2.900492799111109	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr13	40020000	2.4414754073457683	1.9973038650270991	1.172791784571504	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr13	42730000	2.494496161677623	1.697600378471556	0.8539378545258683	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr13	44400000	2.7076842697993064	5.249630905838227	4.346227376023179	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	44840000	-2.1106887378324393	3.159292613956066	3.8898221228937864	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	47170000	3.278036351220908	2.1915138336214484	1.0827078562406205	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr13	54630000	3.705300452316365	3.677791212827038	2.4288180194401217	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	56670000	2.026233210833581	5.01086167791906	4.338747730754595	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	56720000	5.875053903834727	1.521489039706978	-0.47449665606408664	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr13	58290000	-5.307842616626153	0.4208174748994648	2.230613509295947	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr13	58370000	-5.814817130265811	1.7185186929581933	3.7057385562346736	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	58940000	2.692159149360976	3.284623187708858	2.379379198310714	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	59680000	2.450345532650035	3.588083963110527	2.7663217665092628	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	62420000	-3.518418431440899	2.7576203806809754	3.966276119083718	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr13	65060000	-4.486777600751265	1.8469753724575355	3.3822264578026804	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr13	65370000	3.3887641706182756	2.2079230797759655	1.061454023802476	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr13	65660000	-8.458392991019519	-0.26395743293854723	2.616679639972708	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr13	65700000	5.781526231022362	1.6601119452479454	-0.30350790109445297	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr13	65820000	-6.95003509777809	5.908578461025255	8.297745548048113	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only
chr13	66770000	-2.8033902984919936	1.5578961874174826	2.518604134452885	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr13	67950000	7.540394330889938	3.213524872100395	0.6563322045134424	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr13	70650000	2.0747349263795005	3.1347845410150437	2.439340213963681	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	71430000	-3.3620797111019756	3.6276620725417383	4.786213258984015	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	73640000	-2.3524947315098745	2.217019232954111	3.02650810336385	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr13	76210000	2.4548438350143833	4.563880505300617	3.7441262659672216	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	76500000	2.0028896310354267	2.9887764038256255	2.3172784884495443	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	77700000	-3.5955001193531317	3.191764072123678	4.428255085469031	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	83980000	3.4859947599430696	5.329800530791304	4.161534029169511	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	84350000	3.817362566080551	3.6360767340231033	2.3487750089270247	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	86550000	3.4198935164640893	2.389942711643126	1.233528961582766	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr13	87170000	-2.055109093337696	1.560247469506698	2.2660404397353147	Differential	Matrix 2	Strength Change	TRUE	FALSE	Control_only
chr13	93200000	2.210144454040736	3.1612785152389486	2.4197991659118427	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	99340000	2.1474268035909234	2.8366972453344323	2.1154068051245147	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	101400000	2.781700483720023	2.936579587739282	1.9995679791976393	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr13	104690000	7.992858748478267	4.148291021211347	1.4403449048809405	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr13	104840000	2.2388566086598205	2.636608227171899	1.8834436221082076	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	104940000	3.5241243555364132	2.4824493531301446	1.2908620079682542	Differential	Matrix 1	Split	TRUE	TRUE	Both
chr13	108510000	-3.1907511006373896	1.1871227746318365	2.2784510582462736	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr13	108610000	3.540161182982467	2.130602512942351	0.9322751732855612	Differential	Matrix 1	Split	TRUE	FALSE	Control_only
chr13	110010000	-2.2273769506795835	3.5295059328552374	4.301131862918312	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	113620000	3.5813432744661107	5.879239722893575	4.680483510715544	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr13	117300000	4.561109568302943	3.001638238904622	1.4586558114170811	Differential	Matrix 1	Split	TRUE	TRUE	Both
chr13	119130000	-2.2549430146474334	2.5345937829673058	3.312001095825555	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr13	119620000	-2.784258071249172	3.3663712955145297	4.327122898122306	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr13	119860000	-4.904054742218563	0.16088984716855131	1.832180849763284	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr13	120000000	-10.245061837417792	-1.1250111318098692	2.361181938022471	Differential	Matrix 2	Complex	TRUE	FALSE	Control_only
chr14	3070000	-2.2212534262922734	1.113222644451103	2.0897288884439	Differential	Matrix 2	NA	TRUE	FALSE	Control_only
chr14	3230000	-3.0068998873193067	0.8982461456171609	2.2233421981564128	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr14	4220000	-6.5698147773517634	0.9126797177873176	3.813426159504701	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	7030000	-3.910336015917035	0.28414550015136847	2.0120257587907795	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	7260000	-2.264816622549303	1.2507436214772412	2.2457921027772825	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	7270000	-9.585645322546938	-0.9229514258773543	3.3212320310613292	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr14	7610000	-2.3787809746349247	0.9106429110596608	1.9578833116013208	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	9050000	2.6124436140857017	3.130525459436198	1.958672991296578	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr14	19360000	-33.599274413439645	-1.025315090302845	13.839618399204136	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	19370000	-8.516625140256348	-1.0563079341123975	2.715795166073071	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr14	20140000	-2.7383395087330253	1.1634940108001322	2.3684208989589233	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr14	20800000	2.0212423516231564	3.727168945046735	2.8136389874800205	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr14	20810000	2.143623733202706	3.081573207015189	2.1173176058319463	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr14	24280000	-4.564841422099325	0.0437722191039615	2.0623778418222503	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	25800000	-4.63626563784177	1.311377783481792	3.354898552498381	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	25810000	-2.272960645313395	1.443886154879081	2.4415196774797137	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	35200000	2.544336230711113	3.3140014951469383	2.1713042083753	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr14	42020000	-2.838474578551366	0.9088668710721332	2.159419634057249	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	42170000	3.7418891312751983	2.8767024385593536	1.2066801907111162	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr14	42520000	-8.592162130302565	-1.0513753598987918	2.754108586638886	Differential	Matrix 2	Complex	FALSE	TRUE	Mutant_only
chr14	42780000	8.17511827767098	5.447308412449946	1.8031248179592017	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr14	42970000	-8.699703952353142	-0.719576327814694	3.1317222002261778	Differential	Matrix 2	Merge	TRUE	TRUE	Both
chr14	43310000	2.780078919937185	4.48772629166123	3.234591432035534	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr14	43520000	-7.905566066754172	0.5793205125199664	4.072568006148231	Differential	Matrix 2	Merge	TRUE	TRUE	Both
chr14	43550000	-3.209342801738102	3.931699410893447	5.330359092470653	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr14	52860000	8.771194818330144	3.0292421556543028	-0.8658319885258223	Differential	Matrix 1	Complex	TRUE	FALSE	Control_only
chr14	53030000	-18.423410702935463	0.06189183195793025	8.209460362279563	Differential	Matrix 2	Complex	TRUE	TRUE	Both
chr14	53110000	2.744145991850068	2.7862355227141413	1.5579490354131678	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr14	53570000	-3.134665933562313	2.7634255483088155	4.135208684514843	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr14	55370000	2.2422180967968437	2.996382272818874	1.9889710107462168	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr14	57000000	-2.6036138498300856	2.0568874304334237	3.1975279831500796	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr14	60620000	-4.32600639916144	1.0429423938273352	2.950661702526249	Differential	Matrix 2	Merge	TRUE	TRUE	Both
chr14	79480000	-2.764358338676549	2.5238242419582577	3.733097288388385	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr14	79920000	-2.5205709687464832	4.081379303285847	5.1746364473677	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr14	81700000	-2.4695822436695827	3.202452639800452	4.277786358226507	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr14	84430000	2.0920076406147943	3.0489486201370535	2.107692368777115	Differential	Matrix 1	Strength Change	FALSE	TRUE	Mutant_only
chr14	100490000	-3.6577907898345687	1.457922374736877	3.0679337359060455	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr14	105730000	2.2859706795730097	3.2509039138538625	2.2228029185597085	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr14	105900000	3.5785167264711983	3.6605549079167057	2.0586591047306784	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr14	106030000	2.2377754409114554	2.6341262421207263	1.630586718313069	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr14	108920000	-2.022552226770897	2.627626192960645	3.508283390821627	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr14	121590000	2.012656093084259	4.265213640284908	3.3526487183764675	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr14	122230000	3.066745544918253	3.0451544563316566	1.6728328822194116	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr14	122390000	3.0708209277220435	1.8426126358268136	0.4748189521884712	Differential	Matrix 1	Complex	TRUE	TRUE	Both
chr15	8560000	2.124091859063164	2.8447165890707335	2.171311467354448	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	9050000	2.171113134687801	4.314429718300314	3.6226194022586937	Differential	Matrix 1	Strength Change	TRUE	TRUE	Both
chr15	9440000	-2.5117927693855906	2.447350522477517	3.229219085792579	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	12430000	-4.4314433061223015	1.9739001227866877	3.3591438851154023	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	15000000	-2.8219498309278475	1.6349927796924435	2.516178166645023	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	17270000	-2.1679913780516604	2.4024804671814173	3.076609468302659	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	17860000	-3.662053245077848	1.501942000756976	2.647000226526652	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	19060000	-3.5602564690505374	2.310097370170609	3.42121222993523	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	21450000	4.852281174936787	3.9207866259818176	2.38886773889469	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	22640000	-4.567366562640473	0.8936986314009626	2.324267759552276	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr15	23390000	3.0136765822291136	3.4905743048960685	2.5364988396370767	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	23570000	4.5702826780260715	3.020037330688659	1.578821664348507	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	25620000	2.8178999707834307	2.9912783041656343	2.099859855668231	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	26550000	-2.43480013070036	1.971263694906667	2.7301633440551973	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	35270000	-2.9191900308665013	2.688157670340207	3.597228728572003	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	39460000	2.7768262415187612	2.5168095088031115	1.639455761494991	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	41400000	4.528772415524744	3.0079602008763677	1.5797964114363836	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	44660000	-4.928703393475746	3.4204152299185107	4.958053554702268	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	45280000	2.557581807090013	2.3785626507931643	1.5703300487575975	Differential	Matrix 1	Strength Change	TRUE	FALSE	Control_only
chr15	46210000	-3.023824663346549	1.242722962702444	2.188212262402242	Differential	Matrix 2	Merge	FALSE	TRUE	Mutant_only
chr15	47550000	-2.2216534052206356	2.8169518905038435	3.506884160196864	Differential	Matrix 2	Strength Change	TRUE	TRUE	Both
chr15	49170000	-2.873608296062319	2.110056032871324	3.006265501922268	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
chr15	50370000	-2.020118199155206	2.088567578167464	2.7170890525781033	Differential	Matrix 2	Strength Change	FALSE	TRUE	Mutant_only
