enh_idx	loop_idx	enh_on_anchor	partner_type	own_type	enhancer_class	loop_type	logFC	FDR	direction	is_differential	partner_group	promoter_gene	promoter_distance	enh_chr	enh_start	enh_end	in_abc	abc_score_wt	abc_score_ko	delta_abc
367	27564	1	Repressed_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Repressed_Promoter	-0.039552009818121	0.527453752257838	unchanged	FALSE	Promoter	Rpf1	0	chr3	146411907	146412163	TRUE	0.027932	0.00727	-0.020662
367	27618	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.30115810383634	0.0389554334599129	down_in_mutant	TRUE	Promoter	Dnajb4	0	chr3	146411907	146412163	FALSE	NA	NA	NA
367	19844	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	-0.02858902691536	0.793273856912194	unchanged	FALSE	Promoter	Rpf1	0	chr3	146411907	146412163	TRUE	0.027932	0.00727	-0.020662
370	36173	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	0.280102316980393	0.00257993128953063	up_in_mutant	TRUE	Promoter	Hoxa5	0	chr6	51853446	51853567	FALSE	NA	NA	NA
370	24030	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	0.347824163067264	0.00324508275301495	up_in_mutant	TRUE	Promoter	Hoxa7	0	chr6	51853446	51853567	TRUE	0.027849	0.012213	-0.015636
372	26280	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.0533840066693784	0.660556586396573	unchanged	FALSE	Promoter	Pms1	0	chr1	52501829	52502065	FALSE	NA	NA	NA
372	28515	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.156044365483282	0.0224598671039877	down_in_mutant	TRUE	Promoter	Mfsd6	0	chr1	52501829	52502065	FALSE	NA	NA	NA
375	6668	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.11754675714702	0.0454785119207894	down_in_mutant	TRUE	Promoter	Rgcc	0	chr14	79144364	79144486	FALSE	NA	NA	NA
377	12226	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0668873157910214	0.486964313162823	unchanged	FALSE	Promoter	Cnr1	0	chr4	33797966	33798218	TRUE	0.025754	0.015955	-0.009799
386	21296	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.206969550074609	0.0276966242437725	down_in_mutant	TRUE	Promoter	Zfpm2	0	chr15	40533389	40533785	FALSE	NA	NA	NA
387	1417	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.222197819154295	0.00480312211602715	down_in_mutant	TRUE	Promoter	Slc12a2	0	chr18	57781548	57781875	TRUE	0.037991	0.00844	-0.029551
393	11502	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.313264685170645	0.00812721078996571	down_in_mutant	TRUE	Promoter	Gclm	0	chr3	122207872	122208097	TRUE	0.079005	0.031012	-0.047993
398	26870	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.287294391757701	0.0285529496751027	down_in_mutant	TRUE	Promoter	Clcn3	0	chr8	57843513	57843877	FALSE	NA	NA	NA
400	30272	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	-0.153799325570436	0.037711785016731	down_in_mutant	TRUE	Promoter	Col12a1	0	chr9	79295146	79295671	TRUE	0.046425	0.023184	-0.023241
403	10221	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.0965943385251985	0.43571652322707	unchanged	FALSE	Promoter	Dele1	0	chr18	38213971	38214120	TRUE	0.020516	0.008076	-0.01244
405	6206	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.238565254881943	0.135706166187693	unchanged	FALSE	Promoter	Zfp703	0	chr8	26441185	26442066	TRUE	0.05213	0.028421	-0.023709
412	10140	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.174315721207551	0.00767101320400556	down_in_mutant	TRUE	Promoter	Nedd4l	0	chr18	64770041	64770369	FALSE	NA	NA	NA
413	6668	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.11754675714702	0.0454785119207894	down_in_mutant	TRUE	Promoter	Rgcc	0	chr14	79144600	79144852	TRUE	0.046644	0.012199	-0.034445
415	1583	1	Bivalent_Promoter	Active_Enhancer	Activity_Lost	Bivalent_Promoter-Active_Enhancer	-0.956922657768539	0.000903220614560827	down_in_mutant	TRUE	Promoter	Nfib	749	chr4	82536795	82536902	FALSE	NA	NA	NA
418	9972	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0822610969497038	0.293118046988855	unchanged	FALSE	Promoter	Gm29856	0	chr1	176940314	176940456	FALSE	NA	NA	NA
418	31646	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.058373607171257	0.44999807925635	unchanged	FALSE	Promoter	Zbtb18	0	chr1	176940314	176940456	FALSE	NA	NA	NA
424	35463	1	Bivalent_Promoter	Other	Activity_Lost	Bivalent_Promoter-Other	-0.0157933256865008	0.88701017931302	unchanged	FALSE	Promoter	Nhlh2	0	chr3	101694399	101694523	FALSE	NA	NA	NA
424	21644	1	Bivalent_Promoter	Other	Activity_Lost	Bivalent_Promoter-Other	-0.126966742412116	0.495296433704804	unchanged	FALSE	Promoter	Nhlh2	0	chr3	101694399	101694523	FALSE	NA	NA	NA
426	5722	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0993131893863176	0.331832942935222	unchanged	FALSE	Promoter	Gm17374	0	chr2	139380827	139380968	FALSE	NA	NA	NA
426	27482	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.021458335953343	0.851656604284941	unchanged	FALSE	Promoter	Tasp1	0	chr2	139380827	139380968	FALSE	NA	NA	NA
428	26821	1	Active_Promoter	Poised_Enhancer	Activity_Lost	Active_Promoter-Poised_Enhancer	-0.239598431342754	0.027553439058826	down_in_mutant	TRUE	Promoter	Ascc3	0	chr10	50063468	50063688	FALSE	NA	NA	NA
430	19316	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.104842242913806	0.199418482295038	unchanged	FALSE	Promoter	Cltb	0	chr13	54282791	54282924	FALSE	NA	NA	NA
430	27029	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.05592325554173	0.519770737034088	unchanged	FALSE	Promoter	4833439L19Rik	0	chr13	54282791	54282924	FALSE	NA	NA	NA
441	37106	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.289037827164489	0.0135746294477239	down_in_mutant	TRUE	Promoter	Rasa1	0	chr13	84067160	84067549	FALSE	NA	NA	NA
441	16909	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.126704602948915	0.221730067768677	unchanged	FALSE	Promoter	Tmem161b	0	chr13	84067160	84067549	FALSE	NA	NA	NA
447	30172	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.126833581137759	0.0842462657359974	unchanged	FALSE	Promoter	Galnt7	0	chr8	57573995	57574090	FALSE	NA	NA	NA
447	22768	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.134676438667267	0.0780029726885684	unchanged	FALSE	Promoter	Galnt7	0	chr8	57573995	57574090	FALSE	NA	NA	NA
449	12302	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	-0.37529443403347	6.91951560597886e-05	down_in_mutant	TRUE	Promoter	Gm12914	0	chr4	81566699	81566857	FALSE	NA	NA	NA
453	2765	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.208154136024598	0.00782611726263873	down_in_mutant	TRUE	Promoter	Elp4	0	chr2	105804597	105804855	TRUE	0.022541	0.006351	-0.01619
456	3454	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0841261717504756	0.383064282804971	unchanged	FALSE	Promoter	Rundc3a	0	chr11	102353039	102353506	TRUE	0.020053	0.011283	-0.00877
458	26777	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.195617954148453	0.0022916712348325	down_in_mutant	TRUE	Promoter	Cdc40	0	chr10	40638897	40639041	TRUE	0.030481	0.009308	-0.021173
460	16054	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.192097195372856	0.00603932483453049	down_in_mutant	TRUE	Promoter	Dio2	0	chr12	90566482	90566613	TRUE	0.023334	0.010261	-0.013073
470	30420	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	-0.151554920400102	0.0157575683998951	down_in_mutant	TRUE	Promoter	Gm47948	0	chr12	32765830	32766259	TRUE	0.021319	0.005555	-0.015764
470	8423	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.177869013455695	0.010939177658893	down_in_mutant	TRUE	Promoter	Nampt	0	chr12	32765830	32766259	TRUE	0.022502	0.006817	-0.015685
472	26107	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.120149771140297	0.0736859961049274	unchanged	FALSE	Promoter	9130401M01Rik	0	chr15	57578721	57579264	FALSE	NA	NA	NA
472	26132	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0750894778856998	0.44000888061177	unchanged	FALSE	Promoter	Gm2675	0	chr15	57578721	57579264	FALSE	NA	NA	NA
472	30493	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0140984430286403	0.940181847946262	unchanged	FALSE	Promoter	Trib1	0	chr15	57578721	57579264	FALSE	NA	NA	NA
472	33792	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.231552873558549	0.039759731655354	down_in_mutant	TRUE	Promoter	Rnf139	0	chr15	57578721	57579264	FALSE	NA	NA	NA
472	37186	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.157375547354368	0.0174842131375404	down_in_mutant	TRUE	Promoter	Derl1	0	chr15	57578721	57579264	FALSE	NA	NA	NA
482	19450	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.334992401099177	0.00220405660920555	down_in_mutant	TRUE	Promoter	Ndufb4	0	chr16	37449845	37450225	FALSE	NA	NA	NA
484	30777	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.037192121970376	0.783730527926076	unchanged	FALSE	Promoter	Pdhx	0	chr2	102064902	102065366	FALSE	NA	NA	NA
492	23840	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0397171841831891	0.73887822038208	unchanged	FALSE	Promoter	Cnr1	0	chr4	33736106	33736500	TRUE	0.020484	0.018463	-0.002021
495	1583	1	Bivalent_Promoter	Active_Enhancer	Activity_Lost	Bivalent_Promoter-Active_Enhancer	-0.956922657768539	0.000903220614560827	down_in_mutant	TRUE	Promoter	Nfib	749	chr4	82539436	82539689	TRUE	0.022283	0.008961	-0.013322
496	6668	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.11754675714702	0.0454785119207894	down_in_mutant	TRUE	Promoter	Rgcc	0	chr14	79140323	79140506	TRUE	0.037198	0.011217	-0.025981
497	37779	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.129763465355128	0.200053403308081	unchanged	FALSE	Promoter	Kctd8	0	chr5	68329326	68329539	FALSE	NA	NA	NA
498	26637	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.290939012122827	0.0156193946993927	down_in_mutant	TRUE	Promoter	Phtf2	0	chr5	18367885	18368265	FALSE	NA	NA	NA
498	27772	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.0769810480411092	0.867230146788824	unchanged	FALSE	Promoter	Cenpc1	0	chr5	18367885	18368265	FALSE	NA	NA	NA
498	31009	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.136442269084958	0.238080463849048	unchanged	FALSE	Promoter	Magi2	0	chr5	18367885	18368265	FALSE	NA	NA	NA
506	12302	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	-0.37529443403347	6.91951560597886e-05	down_in_mutant	TRUE	Promoter	Gm12914	0	chr4	81565522	81565622	FALSE	NA	NA	NA
508	15998	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0458235909481895	0.75253825429733	unchanged	FALSE	Promoter	Jarid2	526	chr13	44301937	44302214	FALSE	NA	NA	NA
510	37630	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.236186635030272	0.0235769563105717	down_in_mutant	TRUE	Promoter	Ccnl1	0	chr3	65108968	65109906	FALSE	NA	NA	NA
525	19751	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0211406107071576	0.910754580276026	unchanged	FALSE	Promoter	AL731706.2	0	chr2	136648563	136649131	FALSE	NA	NA	NA
526	31071	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0521593411780002	0.71371244614621	unchanged	FALSE	Promoter	Rpa3	0	chr6	5935478	5935895	FALSE	NA	NA	NA
526	20094	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.319126038394881	0.0212175377858313	down_in_mutant	TRUE	Promoter	Sem1	0	chr6	5935478	5935895	TRUE	0.029124	0.00437	-0.024754
527	2877	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.245446170176711	0.00410365917175679	down_in_mutant	TRUE	Promoter	Gm40190	0	chr3	122176695	122177249	TRUE	0.044366	0.020574	-0.023792
527	11536	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.134836703429087	0.0585462173059368	unchanged	FALSE	Promoter	Gclm	0	chr3	122176695	122177249	TRUE	0.058427	0.028665	-0.029762
540	26777	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.195617954148453	0.0022916712348325	down_in_mutant	TRUE	Promoter	Cdc40	0	chr10	40638366	40638803	TRUE	0.030481	0.009308	-0.021173
553	33971	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	0.0069110608976493	0.927755521936771	unchanged	FALSE	Promoter	Gabbr1	0	chr17	36942418	36942961	TRUE	0.030455	0.010695	-0.01976
556	26111	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.448154433286054	0.000133302949188598	down_in_mutant	TRUE	Promoter	Angpt1	1976	chr15	42309690	42309983	TRUE	0.036467	0.029147	-0.00732
556	28364	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.434474465027548	0.00014953609298962	down_in_mutant	TRUE	Promoter	Angpt1	0	chr15	42309690	42309983	TRUE	0.036467	0.029147	-0.00732
558	35504	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.000192977870647718	0.998821075445633	unchanged	FALSE	Promoter	Rps3a1	0	chr3	85590203	85590675	FALSE	NA	NA	NA
558	18812	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0452918724982022	0.851056139369841	unchanged	FALSE	Promoter	Rps3a1	0	chr3	85590203	85590675	FALSE	NA	NA	NA
563	10140	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.174315721207551	0.00767101320400556	down_in_mutant	TRUE	Promoter	Nedd4l	0	chr18	64751037	64751545	TRUE	0.022275	0.011535	-0.01074
567	411	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.10443326593183	0.597872014091053	unchanged	FALSE	Promoter	Tmem178	0	chr17	80801476	80801988	FALSE	NA	NA	NA
570	18740	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.0857301945397016	0.600784116012936	unchanged	FALSE	Promoter	Bmf	0	chr2	118372745	118374301	FALSE	NA	NA	NA
573	31237	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0416355649427431	0.519770737034088	unchanged	FALSE	Promoter	Gm5089	0	chr14	122223788	122224201	TRUE	0.031217	0.014616	-0.016601
573	6574	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.383138306005308	0.00459782472524509	down_in_mutant	TRUE	Promoter	Gm10837	584	chr14	122223788	122224201	TRUE	0.035529	0.01706	-0.018469
586	26779	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.239733018401982	0.00232772786820709	down_in_mutant	TRUE	Promoter	Cited2	0	chr10	17253046	17253329	TRUE	0.026668	0.017005	-0.009663
586	15708	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.237916817745245	0.0573857260688364	unchanged	FALSE	Promoter	Cited2	0	chr10	17253046	17253329	TRUE	0.026668	0.017005	-0.009663
591	19751	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0211406107071576	0.910754580276026	unchanged	FALSE	Promoter	AL731706.2	0	chr2	136646999	136647186	FALSE	NA	NA	NA
602	396	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0558235960148228	0.652591965362505	unchanged	FALSE	Promoter	Ppp2r5d	0	chr17	46661292	46661710	TRUE	0.041181	0.015124	-0.026057
603	8595	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0840416591204038	0.463506292525032	unchanged	FALSE	Promoter	Gm17753	0	chr15	78986772	78987127	TRUE	0.040116	0.017501	-0.022615
609	8442	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0846766062103832	0.158854454805821	unchanged	FALSE	Promoter	Fut8	0	chr12	77019952	77020488	TRUE	0.041973	0.023553	-0.01842
609	20448	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0638214907969168	0.487270753310233	unchanged	FALSE	Promoter	Fut8	0	chr12	77019952	77020488	TRUE	0.041973	0.023553	-0.01842
621	32435	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.228670588255449	0.00505671696978385	down_in_mutant	TRUE	Promoter	Smad1	0	chr8	79208658	79208982	TRUE	0.030514	0.009416	-0.021098
621	6358	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.123059523799969	0.193283970626128	unchanged	FALSE	Promoter	Mmaa	0	chr8	79208658	79208982	TRUE	0.048974	0.022225	-0.026749
621	6483	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.258580545937334	0.0318044916721898	down_in_mutant	TRUE	Promoter	Smad1	0	chr8	79208658	79208982	TRUE	0.030514	0.009416	-0.021098
629	29778	1	Repressed_Promoter	Active_Enhancer	Activity_Lost	Repressed_Promoter-Active_Enhancer	0.225088167522225	0.00923917007983357	up_in_mutant	TRUE	Promoter	Alx4	0	chr2	93217128	93217409	FALSE	NA	NA	NA
629	34755	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	0.0730804358648751	0.238115967942842	unchanged	FALSE	Promoter	Tspan18	0	chr2	93217128	93217409	TRUE	0.069067	0.04988	-0.019187
629	35002	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0418182262364583	0.647259002157193	unchanged	FALSE	Promoter	Ext2	0	chr2	93217128	93217409	FALSE	NA	NA	NA
633	28641	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.00603923515097347	0.95635738273843	unchanged	FALSE	Promoter	2410080I02Rik	0	chr19	22758587	22758798	FALSE	NA	NA	NA
633	19705	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.0175223579073389	0.937206536847119	unchanged	FALSE	Promoter	Klf9	0	chr19	22758587	22758798	FALSE	NA	NA	NA
634	7858	1	Active_Promoter	Other	Activity_Lost	Active_Promoter-Other	-0.284420287852201	0.00594512003358626	down_in_mutant	TRUE	Promoter	8430419K02Rik	0	chr11	18712686	18713131	TRUE	0.027823	0.018363	-0.00946
636	27603	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.047852626646275	0.680608406694378	unchanged	FALSE	Promoter	Gm40190	0	chr3	121285328	121285524	FALSE	NA	NA	NA
641	11532	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.153259093564433	0.0297950939853237	down_in_mutant	TRUE	Promoter	Sptssb	59	chr3	69817160	69817243	TRUE	0.02346	0.011429	-0.012031
656	21415	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.132873034377581	0.174255515226189	unchanged	FALSE	Promoter	B3gat2	0	chr1	23656351	23656514	TRUE	0.020474	0.016773	-0.003701
660	15670	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.259977675711341	0.00276373206585008	down_in_mutant	TRUE	Promoter	Micu1	0	chr10	59614262	59614411	TRUE	0.024372	0.009936	-0.014436
661	10919	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.052395883170519	0.497748186787805	unchanged	FALSE	Promoter	Pak7	0	chr2	136308831	136309005	FALSE	NA	NA	NA
665	33359	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.216627534731411	0.00225403198156078	down_in_mutant	TRUE	Promoter	Tmem161b	0	chr13	83987765	83988331	TRUE	0.026864	0.014802	-0.012062
665	8058	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.14811835767117	0.065967611241524	unchanged	FALSE	Promoter	Gm17750	0	chr13	83987765	83988331	TRUE	0.027948	0.024053	-0.003895
665	15997	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.180172544573154	0.0719059758439819	unchanged	FALSE	Promoter	Tmem161b	0	chr13	83987765	83988331	TRUE	0.026864	0.014802	-0.012062
666	20247	1	Active_Promoter	Active_Promoter	Activity_Lost	Active_Promoter-Active_Promoter	-0.226783047201457	0.194203913367849	unchanged	FALSE	Promoter	Ccdc59	0	chr10	105578289	105578583	TRUE	0.024504	0.008078	-0.016426
667	33851	1	Repressed_Promoter	Other	Activity_Lost	Repressed_Promoter-Other	0.032844392417657	0.685286161875643	unchanged	FALSE	Promoter	Ppl	0	chr16	4976246	4976565	TRUE	0.031211	0.015694	-0.015517
670	18784	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.143124779377764	0.184351329838922	unchanged	FALSE	Promoter	Maml3	0	chr3	51889788	51890299	TRUE	0.036385	0.01281	-0.023575
672	10614	1	Active_Promoter	Active_Enhancer	Activity_Lost	Active_Promoter-Active_Enhancer	-0.100105397578325	0.264918173241124	unchanged	FALSE	Promoter	Apba1	0	chr19	23553489	23553936	FALSE	NA	NA	NA
