#TAD name (cmd=getDiffExpression.pl BAP1.tad.scores.txt ctrl ctrl ctrl mut mut mut)	chr1	start1	end1	chr2	start2	end2	color	InclustionRatio(IR)	Length	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/ctrl_M3/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M1/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M2/tagdirs IR	/expanse/lustre/projects/csd940/ctea/homer/250831_bams/split_bams/tags/mut_M3/tagdirs IR	ctrl vs. mut Difference	ctrl vs. mut p-value	ctrl vs. mut adj. p-value
chr7:75126000-75374998	chr7	75126000	75374998	chr7	75126000	75374998	255,255,0	4.561000	248998	4.561185	4.301913	4.152886	4.226754	4.423520	4.095608	-0.0900340000000001	0.493665858176129	0.734427386012016
chr3:7329000-7520998	chr3	7329000	7520998	chr3	7329000	7520998	255,255,0	3.165000	191998	3.008325	3.028867	3.194670	3.049650	3.133185	3.003019	-0.0153360000000001	0.820708192647641	0.922932927636111
chr12:51465000-51590998	chr12	51465000	51590998	chr12	51465000	51590998	255,255,0	1.549000	125998	1.479049	1.596026	1.548832	1.644790	1.589852	1.645581	0.0854386666666666	0.109541245893086	0.393598186519113
chr12:55248000-55847998	chr12	55248000	55847998	chr12	55248000	55847998	255,255,0	3.760000	599998	4.139972	3.902230	3.749276	3.968662	4.106508	3.973553	0.0857483333333327	0.428800061852288	0.688797207074212
chr6:54510000-54572998	chr6	54510000	54572998	chr6	54510000	54572998	255,255,0	1.501000	62998	1.542812	1.567408	1.458617	1.545470	1.500736	1.419126	-0.034501666666667	0.530537943751469	0.753467000210954
chr3:87750000-87869998	chr3	87750000	87869998	chr3	87750000	87869998	255,255,0	2.291000	119998	2.120989	2.087237	2.030638	2.130519	2.286396	2.176181	0.118077333333333	0.0687938987596572	0.335312432571086
chr10:110967000-111110998	chr10	110967000	111110998	chr10	110967000	111110998	255,255,0	2.046000	143998	2.234966	2.037986	2.104434	2.142157	2.291320	2.128904	0.0616649999999992	0.410153113808048	0.677530682228991
chr8:111333000-111446998	chr8	111333000	111446998	chr8	111333000	111446998	255,255,0	2.345000	113998	2.398407	2.470584	2.343433	2.372608	2.616066	2.344919	0.0403896666666663	0.634584851474071	0.825868229823954
chr5:38280000-38636998	chr5	38280000	38636998	chr5	38280000	38636998	255,255,0	2.367000	356998	2.398734	2.306835	2.323085	2.267651	2.366664	2.299001	-0.0317793333333335	0.523957617607369	0.750158282093621
chr13:70635000-70847998	chr13	70635000	70847998	chr13	70635000	70847998	255,255,0	2.591000	212998	2.583463	2.496158	2.393092	2.591363	2.642199	2.614831	0.125226666666666	0.06493202695041	0.330202863219496
chr10:67863000-67997998	chr10	67863000	67997998	chr10	67863000	67997998	255,255,0	1.930000	134998	1.844981	2.060336	1.918112	1.977748	1.930885	1.829598	-0.0283993333333338	0.695627118450636	0.861721679447883
chr9:4305000-4382998	chr9	4305000	4382998	chr9	4305000	4382998	255,255,0	1.905000	77998	1.904644	1.894308	1.793768	1.847215	1.938483	1.802787	-0.00141166666666714	0.980057446228499	0.994164630580448
chr11:62289000-62420998	chr11	62289000	62420998	chr11	62289000	62420998	255,255,0	1.614000	131998	1.655963	1.539904	1.545836	1.587759	1.685741	1.613970	0.0485889999999998	0.375443842993572	0.649727851074142
chr10:97338000-97703998	chr10	97338000	97703998	chr10	97338000	97703998	255,255,0	4.137000	365998	4.166430	4.128495	3.990232	4.256198	4.500674	4.067920	0.179878333333333	0.155084569289869	0.448375558163416
chr14:115467000-115838998	chr14	115467000	115838998	chr14	115467000	115838998	255,255,0	1.583000	371998	1.362863	1.388963	1.369762	1.583375	1.498785	1.480372	0.146981333333333	0.0126688392057753	0.208810397743405
chr6:137091000-137183998	chr6	137091000	137183998	chr6	137091000	137183998	255,255,0	1.643000	92998	1.562563	1.561640	1.606756	1.665730	1.839571	1.682023	0.152121666666666	0.0336736703089622	0.261654216152641
chr15:27900000-28187998	chr15	27900000	28187998	chr15	27900000	28187998	255,255,0	2.588000	287998	2.564598	2.566607	2.532369	2.644038	2.759808	2.588151	0.109474333333333	0.0823113314133275	0.355464103118882
chr5:102201000-102698998	chr5	102201000	102698998	chr5	102201000	102698998	255,255,0	2.348000	497998	2.483536	2.343494	2.289556	2.347756	2.592151	2.350823	0.0580479999999998	0.518875976116237	0.748048800478448
chr1:36312000-36509998	chr1	36312000	36509998	chr1	36312000	36509998	255,255,0	1.985000	197998	1.985261	1.897319	1.845789	1.845996	1.826726	1.766719	-0.0963093333333338	0.102532155927559	0.38766628850703
chr3:20580000-22232998	chr3	20580000	22232998	chr3	20580000	22232998	255,255,0	3.878000	1652998	3.603683	3.674345	3.660855	3.981776	3.958870	3.878444	0.293402333333333	0.000481809587379101	0.135485291410532
chr18:25755000-26012998	chr18	25755000	26012998	chr18	25755000	26012998	255,255,0	1.970000	257998	1.822572	1.797258	1.794125	1.902307	1.961668	1.901208	0.117076	0.0212681029513104	0.225905774825379
chr1:60990000-62990998	chr1	60990000	62990998	chr1	60990000	62990998	255,255,0	2.822000	2000998	2.820391	2.828678	2.823163	2.890553	2.891275	2.854486	0.0546939999999998	0.177923176206915	0.47365277863268
chr17:74727000-75566998	chr17	74727000	75566998	chr17	74727000	75566998	255,255,0	2.118000	839998	2.100537	2.127441	2.099649	2.319319	2.363082	2.309097	0.221290333333333	0.000811508141114915	0.14511406205513
chr11:97056000-97181998	chr11	97056000	97181998	chr11	97056000	97181998	255,255,0	1.744000	125998	1.765477	1.806227	1.755234	1.826321	1.925150	1.744355	0.0562959999999996	0.342983508254759	0.622719946054897
chr10:115392000-115628998	chr10	115392000	115628998	chr10	115392000	115628998	255,255,0	2.046000	236998	1.984066	2.002458	1.926786	2.003312	2.046023	1.957401	0.0311419999999997	0.50349334863881	0.740929597155836
chr15:32775000-34022998	chr15	32775000	34022998	chr15	32775000	34022998	255,255,0	2.468000	1247998	2.535531	2.294686	2.252555	2.384052	2.464162	2.377236	0.047559333333333	0.573080521794392	0.780792051624186
chr4:141717000-141788998	chr4	141717000	141788998	chr4	141717000	141788998	255,255,0	1.517000	71998	1.353066	1.369698	1.402180	1.361444	1.516905	1.382816	0.0454069999999999	0.420340715072973	0.682717281779854
chr6:67164000-67325998	chr6	67164000	67325998	chr6	67164000	67325998	255,255,0	2.185000	161998	2.250251	2.230536	2.209112	2.234260	2.326343	2.184760	0.0184879999999996	0.715313508947723	0.872895801924181
chr15:77511000-77693998	chr15	77511000	77693998	chr15	77511000	77693998	255,255,0	1.522000	182998	1.522303	1.481614	1.437388	1.472959	1.527039	1.447405	0.00203266666666641	0.964410240479597	0.986011080971567
chr10:75579000-75716998	chr10	75579000	75716998	chr10	75579000	75716998	255,255,0	1.946000	137998	1.745488	1.705549	1.696161	1.847880	1.945933	1.849048	0.165221	0.00869516824933717	0.193830572169985
chr7:30573000-31214998	chr7	30573000	31214998	chr7	30573000	31214998	255,255,0	2.234000	641998	2.007532	2.092506	2.122105	2.106589	2.233851	2.057407	0.0585679999999996	0.365153534182673	0.641278133950771
chr3:8586000-8924998	chr3	8586000	8924998	chr3	8586000	8924998	255,255,0	2.758000	338998	2.815628	2.752451	2.677140	2.854440	2.981997	2.763237	0.118151666666666	0.129688657905338	0.422577434715059
chr6:122247000-122312998	chr6	122247000	122312998	chr6	122247000	122312998	255,255,0	3.075000	65998	2.725552	2.695605	2.828108	2.744570	3.075273	2.657270	0.075949333333333	0.513326170841682	0.7461208293271
chr6:61317000-61913998	chr6	61317000	61913998	chr6	61317000	61913998	255,255,0	1.846000	596998	1.898514	1.812248	1.791518	1.845697	1.893425	1.778580	0.00514066666666643	0.921981340517421	0.970365758511801
chr11:87207000-87407998	chr11	87207000	87407998	chr11	87207000	87407998	255,255,0	2.304000	200998	2.369244	2.265287	2.273975	2.419571	2.612342	2.372975	0.165460666666666	0.057347394652558	0.317100203361737
chr14:77031000-78521998	chr14	77031000	78521998	chr14	77031000	78521998	255,255,0	2.764000	1490998	2.735606	2.674094	2.634521	2.764308	2.735961	2.662370	0.0394726666666666	0.440371678656592	0.697828200344644
chr4:75954000-76463998	chr4	75954000	76463998	chr4	75954000	76463998	255,255,0	2.174000	509998	2.004837	2.161640	2.163815	2.137751	2.018671	2.000684	-0.0577286666666669	0.39576137231919	0.665372168040944
chr2:151482000-151742998	chr2	151482000	151742998	chr2	151482000	151742998	255,255,0	2.524000	260998	2.477290	2.534457	2.524284	2.496675	2.582698	2.540904	0.0280819999999995	0.529002746039824	0.752497878723315
chrX:103953000-105041998	chrX	103953000	105041998	chrX	103953000	105041998	255,255,0	1.859000	1088998	1.816370	1.902262	1.890832	1.976311	1.869142	2.490165	0.242051333333333	0.165478111066098	0.459319439578435
chr4:119424000-119537998	chr4	119424000	119537998	chr4	119424000	119537998	255,255,0	1.529000	113998	1.490772	1.529747	1.543513	1.494995	1.529109	1.434623	-0.0351016666666669	0.441649698963706	0.698364562047595
chr2:85116000-85253998	chr2	85116000	85253998	chr2	85116000	85253998	255,255,0	3.096000	137998	2.956591	3.095607	2.952578	2.784450	3.049674	2.892049	-0.0928676666666673	0.278726518257995	0.569805944255062
chrX:7902000-8066998	chrX	7902000	8066998	chrX	7902000	8066998	255,255,0	1.629000	164998	1.398539	1.412821	1.424809	1.407207	1.547479	1.629082	0.115866333333333	0.105624598575462	0.390364672980036
chr8:70893000-71363998	chr8	70893000	71363998	chr8	70893000	71363998	255,255,0	1.821000	470998	1.721131	1.754830	1.821003	1.675886	1.640233	1.611089	-0.123252	0.0289850255851524	0.247277582025538
chr13:42825000-43172998	chr13	42825000	43172998	chr13	42825000	43172998	255,255,0	2.773000	347998	3.041036	2.773498	2.730991	2.777556	2.917017	2.677594	-0.0577860000000002	0.580832223036118	0.787584901038285
chr12:85740000-85823998	chr12	85740000	85823998	chr12	85740000	85823998	255,255,0	2.125000	83998	2.121924	2.092108	2.124702	2.162337	2.213093	2.161764	0.066153333333333	0.13025559538264	0.42258182493494
chr4:98925000-99200998	chr4	98925000	99200998	chr4	98925000	99200998	255,255,0	2.492000	275998	2.530306	2.478296	2.418107	2.540969	2.677344	2.488816	0.0934733333333329	0.175438788083579	0.471519916402543
chr11:18750000-18872998	chr11	18750000	18872998	chr11	18750000	18872998	255,255,0	2.898000	122998	2.897718	2.747463	2.686180	2.747090	3.012019	2.721783	0.0498436666666662	0.614297132494448	0.813398656126521
chr19:4626000-4751998	chr19	4626000	4751998	chr19	4626000	4751998	255,255,0	1.982000	125998	2.073688	2.119145	1.975278	2.082347	2.222094	2.071845	0.0693916666666662	0.296850967804052	0.584119798291661
chr19:43761000-44138998	chr19	43761000	44138998	chr19	43761000	44138998	255,255,0	1.703000	377998	1.729074	1.733523	1.699471	1.777833	1.822570	1.693063	0.0437993333333332	0.380377810150245	0.652876755831277
chr5:31557000-32201998	chr5	31557000	32201998	chr5	31557000	32201998	255,255,0	2.639000	644998	2.546571	2.560205	2.513762	2.639394	2.733490	2.600213	0.117519666666667	0.0460030351386364	0.296217513062742
chr4:70428000-70607998	chr4	70428000	70607998	chr4	70428000	70607998	255,255,0	2.585000	179998	2.378206	2.505404	2.392353	2.509685	2.585142	2.375857	0.0649069999999997	0.36715664764574	0.642802778502128
chr18:6684000-7571998	chr18	6684000	7571998	chr18	6684000	7571998	255,255,0	2.272000	887998	2.293507	2.273613	2.148965	2.271969	2.311685	2.291422	0.0529969999999995	0.330914411004333	0.613467198186329
chr12:26469000-28457998	chr12	26469000	28457998	chr12	26469000	28457998	255,255,0	3.140000	1988998	3.096589	3.188834	3.061400	3.132539	3.101815	3.075008	-0.0124870000000002	0.801265078323284	0.912526508481029
chr18:34656000-34742998	chr18	34656000	34742998	chr18	34656000	34742998	255,255,0	2.619000	86998	2.140428	2.199458	2.147160	2.254606	2.547794	2.339649	0.218334333333333	0.0281595377804439	0.244283926537077
chr9:4515000-4802998	chr9	4515000	4802998	chr9	4515000	4802998	255,255,0	2.092000	287998	1.954686	2.090345	1.991774	2.074787	2.214070	2.143196	0.131749333333333	0.0552687980273317	0.312464403852667
chr14:44970000-45158998	chr14	44970000	45158998	chr14	44970000	45158998	255,255,0	1.872000	188998	1.847555	1.769719	1.872101	1.829403	1.953390	1.953380	0.0822659999999997	0.169596928623612	0.463577706464378
chrX:51057000-51383998	chrX	51057000	51383998	chrX	51057000	51383998	255,255,0	2.467000	326998	1.904749	1.918045	1.907098	1.983488	2.034697	2.466677	0.251656666666666	0.0860947826072246	0.361446397475438
chr11:40680000-40766998	chr11	40680000	40766998	chr11	40680000	40766998	255,255,0	2.184000	86998	2.098011	2.301519	2.130081	2.068977	2.172461	2.061924	-0.0754163333333338	0.297010066927963	0.584119798291661
chrX:119418000-119474998	chrX	119418000	119474998	chrX	119418000	119474998	255,255,0	1.561000	56998	0.930242	1.038439	1.031025	1.122890	1.164213	1.560599	0.282665333333333	0.0495704661955409	0.305628582580984
chr2:163413000-163478998	chr2	163413000	163478998	chr2	163413000	163478998	255,255,0	2.006000	65998	2.100160	2.068599	2.006498	1.842997	1.984588	1.783348	-0.188108	0.0206824460940814	0.225683293508321
chr9:40620000-40760998	chr9	40620000	40760998	chr9	40620000	40760998	255,255,0	2.667000	140998	2.712721	2.666627	2.539148	2.541134	2.791591	2.436481	-0.0497633333333336	0.628708308137265	0.822393904482723
chr7:35811000-37358998	chr7	35811000	37358998	chr7	35811000	37358998	255,255,0	3.235000	1547998	3.121862	3.251453	3.124791	3.234562	3.196209	3.128198	0.0202876666666661	0.719315505707547	0.873790660471494
chr15:52155000-52469998	chr15	52155000	52469998	chr15	52155000	52469998	255,255,0	2.577000	314998	2.607767	2.658613	2.572638	2.786404	2.878716	2.690081	0.172061	0.0231649120820524	0.23094925113521
chr3:73695000-75206998	chr3	73695000	75206998	chr3	73695000	75206998	255,255,0	2.001000	1511998	2.015903	2.007738	2.001175	1.929828	1.966331	1.954025	-0.0582106666666663	0.153557703156006	0.445909487984364
chr6:38718000-39083998	chr6	38718000	39083998	chr6	38718000	39083998	255,255,0	2.151000	365998	2.221113	2.139421	2.150475	2.224412	2.325045	2.214396	0.0842813333333326	0.130635141218252	0.42258182493494
chr11:21636000-22214998	chr11	21636000	22214998	chr11	21636000	22214998	255,255,0	2.382000	578998	2.106197	2.224827	2.099827	2.349443	2.475819	2.382436	0.258949	0.00277792924188788	0.16070662537611
chr10:18834000-18908998	chr10	18834000	18908998	chr10	18834000	18908998	255,255,0	1.865000	74998	1.638221	1.865055	1.690329	1.720789	1.770418	1.678904	-0.00783133333333357	0.910719210510763	0.96697188460664
chr6:18372000-18845998	chr6	18372000	18845998	chr6	18372000	18845998	255,255,0	3.149000	473998	2.904563	3.045317	2.976889	3.127681	3.240221	3.114866	0.185333	0.0148128271998288	0.216514035754996
chr11:97890000-98015998	chr11	97890000	98015998	chr11	97890000	98015998	255,255,0	1.692000	125998	1.746109	1.726384	1.692638	1.691740	1.831219	1.651680	0.00316933333333312	0.956817108663229	0.98396635779433
chr7:29238000-29300998	chr7	29238000	29300998	chr7	29238000	29300998	255,255,0	1.584000	62998	1.556237	1.442273	1.583936	1.465685	1.552717	1.473467	-0.0301923333333336	0.589727019161205	0.79370686875967
chr4:58077000-58259998	chr4	58077000	58259998	chr4	58077000	58259998	255,255,0	2.223000	182998	2.341759	2.393135	2.485448	2.197390	2.463548	2.222891	-0.112171	0.215067810783323	0.50546662846418
chr9:35574000-36707998	chr9	35574000	36707998	chr9	35574000	36707998	255,255,0	2.786000	1133998	2.762045	2.590723	2.454264	2.406000	2.595408	2.556246	-0.0831260000000006	0.388031099422384	0.658705185168678
chr7:142794000-142859998	chr7	142794000	142859998	chr7	142794000	142859998	255,255,0	1.504000	65998	1.352585	1.333090	1.255761	1.504358	1.458244	1.414197	0.145121	0.0183751480566964	0.220740846353165
chr7:126705000-126752998	chr7	126705000	126752998	chr7	126705000	126752998	255,255,0	1.671000	47998	1.670840	1.365232	1.469543	1.447436	1.431249	1.445809	-0.0603736666666669	0.467916575964284	0.720548924565335
chr16:87498000-87767998	chr16	87498000	87767998	chr16	87498000	87767998	255,255,0	2.453000	269998	2.458195	2.517773	2.537502	2.452512	2.531060	2.507133	-0.00758833333333359	0.866925989930684	0.948831422111366
chr6:119214000-119354998	chr6	119214000	119354998	chr6	119214000	119354998	255,255,0	2.499000	140998	2.539553	2.498687	2.480348	2.583137	2.774280	2.469032	0.102620333333333	0.237790049092606	0.52849176920538
chr4:132087000-132185998	chr4	132087000	132185998	chr4	132087000	132185998	255,255,0	2.397000	98998	2.142072	2.334886	2.228791	2.250715	2.397072	2.057830	-4.4000000000235e-05	0.999643743456481	1
chr4:102486000-102665998	chr4	102486000	102665998	chr4	102486000	102665998	255,255,0	2.717000	179998	2.714284	2.574769	2.514945	2.566798	2.789926	2.583757	0.0454943333333329	0.590860846619968	0.795021993038906
chr3:90789000-91886998	chr3	90789000	91886998	chr3	90789000	91886998	255,255,0	1.710000	1097998	1.675618	1.641096	1.677355	1.631895	1.710105	1.631294	-0.00692500000000021	0.872536043424042	0.951591824645361
chr4:35406000-36533998	chr4	35406000	36533998	chr4	35406000	36533998	255,255,0	1.516000	1127998	1.559207	1.498480	1.516304	1.550547	1.520307	1.491613	-0.00384133333333331	0.926249833468834	0.972442265240878
chr2:152841000-152903998	chr2	152841000	152903998	chr2	152841000	152903998	255,255,0	1.738000	62998	1.640968	1.547565	1.550070	1.722359	1.907513	1.717448	0.202905666666667	0.0178893689216802	0.218941154159456
chr2:71214000-71558998	chr2	71214000	71558998	chr2	71214000	71558998	255,255,0	1.630000	344998	1.626007	1.643498	1.629952	1.575786	1.600395	1.578588	-0.0482293333333336	0.221457108390512	0.511924085637111
chr9:103104000-103205998	chr9	103104000	103205998	chr9	103104000	103205998	255,255,0	2.156000	101998	2.223349	2.105301	2.009260	2.174602	2.270542	2.156481	0.0879049999999998	0.225661222810408	0.5152428515755
chr12:100938000-101036998	chr12	100938000	101036998	chr12	100938000	101036998	255,255,0	2.902000	98998	2.670659	2.644257	2.370835	2.555233	2.902365	2.429862	0.0672363333333329	0.64158062294483	0.8299080353933
chr10:99633000-100328998	chr10	99633000	100328998	chr10	99633000	100328998	255,255,0	2.856000	695998	2.768926	2.604050	2.602352	2.830989	2.851914	2.802813	0.170129333333333	0.0213971271101811	0.225905774825379
chr11:40764000-42182998	chr11	40764000	42182998	chr11	40764000	42182998	255,255,0	2.105000	1418998	2.071158	1.872326	1.863615	2.104872	2.147617	2.094212	0.179867333333333	0.0291354307800367	0.247593380838787
chr16:13893000-14159998	chr16	13893000	14159998	chr16	13893000	14159998	255,255,0	2.303000	266998	2.303422	2.303116	2.239996	2.390657	2.373038	2.255593	0.0575846666666666	0.297298557204875	0.584216653410647
chr3:87084000-87182998	chr3	87084000	87182998	chr3	87084000	87182998	255,255,0	2.174000	98998	2.341855	2.242346	2.174485	2.343456	2.600637	2.328688	0.171365	0.0896226817758672	0.367845159415518
chr8:46233000-46553998	chr8	46233000	46553998	chr8	46233000	46553998	255,255,0	2.196000	320998	2.166880	2.196136	2.072049	2.148568	2.309210	2.142181	0.0549646666666663	0.409670509739558	0.677530682228991
chr2:112497000-112778998	chr2	112497000	112778998	chr2	112497000	112778998	255,255,0	2.145000	281998	2.058185	2.007945	2.026750	2.164352	2.317672	2.141626	0.176923333333333	0.0183130531576541	0.220740846353165
chr3:106932000-107084998	chr3	106932000	107084998	chr3	106932000	107084998	255,255,0	2.426000	152998	2.205711	2.343476	2.238884	2.418497	2.542522	2.425737	0.199561666666667	0.0111373903200102	0.204050701684536
chr2:131418000-131534998	chr2	131418000	131534998	chr2	131418000	131534998	255,255,0	2.323000	116998	2.288109	2.464928	2.336620	2.320313	2.421517	2.187474	-0.0534510000000004	0.503963030541086	0.741255561505628
chr9:65598000-65669998	chr9	65598000	65669998	chr9	65598000	65669998	255,255,0	2.141000	71998	2.136627	2.281010	2.120519	2.141308	2.438517	2.199821	0.0804966666666666	0.395652155633426	0.665372168040944
chr14:65862000-65993998	chr14	65862000	65993998	chr14	65862000	65993998	255,255,0	2.060000	131998	2.058439	1.999522	1.946373	1.947499	2.166582	2.020703	0.043483333333333	0.533874660844301	0.755404358372556
chr13:17943000-17996998	chr13	17943000	17996998	chr13	17943000	17996998	255,255,0	1.520000	53998	1.623602	1.539164	1.664369	1.721073	1.668471	1.520425	0.0276113333333333	0.685425864935773	0.85513912925599
