stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category	in_10kb	logFC_10kb	FDR_10kb	direction_10kb	resolution_support
stripe_0075	chr1	36540001	36560000	chr1	36540001	37580000	3prime	shared	0.0445	0.062	5.19072504899251	3.13634939365959	202340.357758699	182764.818705027	1040000	20000	36550000.5	-0.0206148670129161	7.27938217970816	0.882721200762264	0.361514083364732	0.513730539518303	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0105280919922215	0.647758139665972	gained	both_discordant
stripe_0076	chr1	36625001	36645000	chr1	36435001	36645000	5prime	mutant_only	NA	0.094	NA	-13.3772803786044	NA	626878.461880301	210000	20000	36635000.5	0.0227676947484092	6.90657453529433	1.07004475601085	0.316415031533173	0.464697717789845	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0077	chr1	36775001	36790000	chr1	36775001	37685000	3prime	mutant_only	NA	0.085	NA	-4.28316863919747	NA	80722.4796255624	910000	15000	36782500.5	-0.0534255343346542	6.80026345428801	3.91238861434048	0.0655309896897877	0.146340530450805	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0078	chr1	36935001	36950000	chr1	36935001	37430000	3prime	mutant_only	NA	0.09	NA	-4.07111881725418	NA	157753.042408952	495000	15000	36942500.5	0.0187627475335342	6.14707594218664	0.316324045660955	0.581669675958712	0.710015611861104	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0079	chr1	37235001	37255000	chr1	36735001	37255000	5prime	mutant_only	NA	0.0445	NA	1.37226531158074	NA	166419.321387981	520000	20000	37245000.5	0.036256586731306203	6.99792874673728	1.96717854561916	0.179973257270874	0.307577760107492	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0080	chr1	37615001	37635000	chr1	36690001	37635000	5prime	shared	0.048	0.045	-1.67165445703714	1.18412382075776	144547.150737536	110522.005279066	945000	20000	37625000.5	0.024915497787055	7.23570712795586	1.50793376634637	0.23732563031166	0.377190921942424	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0081	chr1	37855001	37875000	chr1	37275001	37875000	5prime	shared	0.0375	0.064	4.69608434251478	-0.293436612705272	166007.368116475	82349.1641488566	600000	20000	37865000.5	-0.0840956587123781	6.67017111009694	11.1581844790094	0.00418099304265463	0.0182247780706134	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0509626753217638	0.0435619568588208	unchanged	both_concordant
stripe_0082	chr1	38185001	38205000	chr1	38185001	38900000	3prime	control_only	0.053	NA	-8.9021925479388	NA	179538.307327942	NA	715000	20000	38195000.5	0.0720241965347793	7.12492745973104	11.3583003513814	0.00392683144590069	0.0173946361705132	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0083	chr1	38570001	38590000	chr1	38175001	38590000	5prime	shared	0.061	0.051	0.806347519888461	1.91431435096404	282290.118803736	259743.221045506	415000	20000	38580000.5	0.0605827265119775	6.62489948548596	6.40876885518572	0.0222930900953647	0.0651039489274696	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0084	chr1	38735001	38765000	chr1	38245001	38765000	5prime	shared	0.0715	0.049	-4.64704572060147	-3.98692076943147	188509.783362882	178282.211805393	520000	30000	38750000.5	0.118565194864408	7.42277591297942	33.1092150653781	3.03497280276238e-5	4.6412416035604e-4	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.0947930083959408	6.3875067271097e-4	unchanged	both_concordant
stripe_0085	chr1	38995001	39015000	chr1	38995001	39575000	3prime	shared	0.0135	0.014	28.8716397450035	18.038060354586	216874.796031748	159210.272838172	580000	20000	39005000.5	-0.0153523232915489	7.12052692973002	0.509640334364771	0.485644231707958	0.628380191106901	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0151932303134289	0.557230811752809	unchanged	both_concordant
stripe_0086	chr1	39310001	39345000	chr1	38995001	39345000	5prime	shared	0.069	0.0645	-3.5728036900289	-6.14585329692694	279940.962582497	197516.673055494	350000	35000	39327500.5	0.0309589735669929	7.61172220233645	2.47551626085909	0.135319164298537	0.248799590931532	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0087	chr1	39505001	39540000	chr1	38845001	39540000	5prime	shared	0.042	0.057	2.17508401111498	1.88619376063887	261641.339295869	362039.816648602	695000	35000	39522500.5	-0.0183819751242246	8.02384467914515	0.938420695107744	0.347191863637396	0.49856832785335	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0115410499253117	0.607084913282881	gained	both_discordant
stripe_0088	chr1	39745001	39780000	chr1	39745001	40020000	3prime	mutant_only	NA	0.063	NA	-2.50434433238589	NA	239984.672823567	275000	35000	39762500.5	-0.00596061440860647	7.5886969831167	0.0940961126518511	0.763014148109403	0.848036382043789	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0089	chr1	40070001	40095000	chr1	39175001	40095000	5prime	shared	0.039	0.051	0.701400199789328	-1.8234096904586e-4	131210.682954534	177717.698175967	920000	25000	40082500.5	-0.0176543636717348	6.97029429097868	0.439380527967869	0.516917560258804	0.655001213620955	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0471990071929103	0.161347053738273	unchanged	both_concordant
stripe_0090	chr1	40360001	40385000	chr1	39520001	40385000	5prime	shared	0.041	0.048	2.83388222811379	3.32411274062353	102380.115867737	88457.8087655265	865000	25000	40372500.5	-0.00811587121835437	7.09404958690435	0.140698641043429	0.712544463394054	0.8122742405935	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.0432131870085007	0.0866486284732866	unchanged	both_concordant
stripe_0091	chr1	42905001	42925000	chr1	42905001	43210000	3prime	shared	0.075	0.0485	2.88902271309039	4.2425408834514	233450.147698664	232459.058194584	305000	20000	42915000.5	0.105128337771204	6.54769867477902	16.9834090782527	8.102244698701e-4	0.00535620140575116	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0092	chr1	43085001	43110000	chr1	43085001	44155000	3prime	control_only	0.0825	NA	1.74393909383658	NA	113491.294763159	NA	1070000	25000	43097500.5	0.00259770728459969	6.81969018731336	0.0130470573782754	0.910490551500391	0.947926559154698	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	TRUE	0.00913620929792999	0.782567619001971	lost	both_concordant
stripe_0093	chr1	43285001	43305000	chr1	43285001	43835000	3prime	shared	0.0215	0.028	9.20212830493359	5.45650211264499	167835.84321487	112278.312174954	550000	20000	43295000.5	0.0167352289033063	6.78887345791799	0.471098027868128	0.50237098971263	0.641541331457345	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.00561811034699492	0.841970618761066	unchanged	both_concordant
stripe_0094	chr1	43440001	43460000	chr1	43440001	44120000	3prime	mutant_only	NA	0.092	NA	-3.09477939629895	NA	186363.51376342	680000	20000	43450000.5	-0.0356274192456498	6.86904334272629	2.68979100337124	0.120626319572513	0.22886399010785	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0095	chr1	47800001	47820000	chr1	47800001	49490000	3prime	shared	0.043	0.065	0.248428459089131	-0.146874885467802	38636.7495742728	36264.4536848451	1690000	20000	47810000.5	-0.082053369512259	7.00693389901584	11.8506182994245	0.00337282832797574	0.0153748408197336	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.107444977082322	0.00182810863459591	unchanged	both_concordant
stripe_0096	chr1	48515001	48540000	chr1	47815001	48540000	5prime	shared	0.078	0.083	-0.328221429635493	-2.0839396067296	121291.677004566	160668.250888022	725000	25000	48527500.5	-0.037708135335578	7.01854514159022	2.65849022344763	0.122647407223134	0.231684786940473	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	TRUE	-0.00290755254438378	0.947301391565331	unchanged	both_concordant
stripe_0097	chr1	48520001	48540000	chr1	48520001	50050000	3prime	shared	0.054	0.06	0.273561155522048	1.12308352892364	73334.5225778043	117844.632764546	1530000	20000	48530000.5	-0.0798246359682963	6.94404325748241	11.5608170481386	0.00368731270295665	0.0165222990477164	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0098	chr1	48725001	48755000	chr1	48725001	49925000	3prime	shared	0.0595	0.062	1.63605230933289	1.70680019645076	74015.8856799972	100431.90314719	1200000	30000	48740000.5	-0.0660693144243204	7.46653418933355	9.74421680563448	0.00661619096426237	0.025707930204311	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0099	chr1	48725001	48750000	chr1	48045001	48750000	5prime	mutant_only	NA	0.082	NA	-1.32530254423898	NA	97964.8850633096	705000	25000	48737500.5	0.00926362443775287	6.98839518231041	0.17986428610588	0.677172826519108	0.78531165894782	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0100	chr1	50915001	50935000	chr1	50915001	52300000	3prime	shared	0.043	0.046	-3.92020255795573	-1.59729822998956	117342.722767687	95189.9413743582	1385000	20000	50925000.5	-0.122068398502089	6.84941683142419	20.5591142270134	3.4392182618783e-4	0.00282418719625418	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0101	chr1	50950001	50965000	chr1	50950001	51315000	3prime	mutant_only	NA	0.057	NA	-5.97168734442184	NA	185624.309645942	365000	15000	50957500.5	-0.138905912857082	6.19115107057575	23.4490253766471	1.8327097325978e-4	0.00179401108087366	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0102	chr1	51225001	51250000	chr1	50925001	51250000	5prime	mutant_only	NA	0.064	NA	-13.1295991269659	NA	287320.775413742	325000	25000	51237500.5	-0.143368045377004	7.0631783774358	42.787579899712	7.01159962180634e-6	1.7000822635636e-4	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal	TRUE	-0.0855376022291214	0.00249246177515427	unchanged	both_discordant
stripe_0103	chr1	51320001	51340000	chr1	50975001	51340000	5prime	shared	0.024	0.031	2.32111476894313	5.74155123216281	296104.442406087	251170.649828643	365000	20000	51330000.5	-0.0368305399863712	6.6201986230379	2.39102559523453	0.141706192956853	0.257523754508127	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0104	chr1	51460001	51480000	chr1	50915001	51480000	5prime	shared	0.049	0.067	3.34412620656411	-0.472434698572249	191156.782125747	167915.929218921	565000	20000	51470000.5	-0.0819214804925494	6.31539470939632	9.00592723703502	0.00850886831894034	0.0313594341894546	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0105	chr1	51465001	51485000	chr1	51465001	52490000	3prime	shared	0.084	0.067	2.06615197334249	3.63931429190581	150103.97359722	173289.983020888	1025000	20000	51475000.5	-0.12653426345657	6.79338161075366	26.074262700873	1.0778049965443e-4	0.00120371221659521	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0106	chr1	51605001	51630000	chr1	50915001	51630000	5prime	shared	0.05	0.06	-2.04858288057808	-3.11129066684262	156417.762096955	124934.491773381	715000	25000	51617500.5	-0.0983449711390252	6.98156312792658	15.9257909073742	0.00106438449366346	0.00653798175232777	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.0849575029161188	0.00399694624950747	unchanged	both_concordant
stripe_0107	chr1	51615001	51640000	chr1	51615001	52305000	3prime	shared	0.0575	0.097	0.177548597592208	-0.787874417831919	162814.207537222	86273.4954058725	690000	25000	51627500.5	-0.185009116236233	6.87430967906357	59.8543607014484	8.90185237366983e-7	4.52521061009106e-5	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0108	chr1	52145001	52165000	chr1	52145001	53275000	3prime	shared	0.018	0.0245	5.17365088982098	1.81188624086669	214401.211073421	189756.474452008	1130000	20000	52155000.5	-0.145297559143177	7.25122599169948	52.6226437755918	2.00079597753493e-6	7.31341369658321e-5	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.116569630350481	9.6605441531166e-4	unchanged	both_concordant
stripe_0109	chr1	52610001	52640000	chr1	52115001	52640000	5prime	shared	0.044	0.032	-1.61604023513481	2.45440552043566	174694.620077485	145711.933677179	525000	30000	52625000.5	-0.168637263873199	7.58395921908931	60.0043550696099	8.76098009645299e-7	4.49483246623115e-5	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	TRUE	-0.109677792194031	0.00206208784811527	gained	both_discordant
stripe_0110	chr1	52945001	52970000	chr1	52945001	53370000	3prime	control_only	0.061	NA	0.762877630011341	NA	209982.258091627	NA	425000	25000	52957500.5	-0.0561350296134224	7.12891046441002	3.91220812899539	0.0655365745513645	0.146340530450805	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	TRUE	0.0474229842543768	0.108744614153376	unchanged	both_discordant
stripe_0111	chr1	52950001	52970000	chr1	52265001	52970000	5prime	shared	0.083	0.037	0.0518289319734425	2.05363060475276	130830.668046462	219571.003598574	705000	20000	52960000.5	0.0161929102295607	6.69722665277997	0.423403644778342	0.524537048428909	0.659981208290704	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0112	chr1	53015001	53040000	chr1	52630001	53040000	5prime	control_only	0.073	NA	-0.920801294547486	NA	210683.576473817	NA	410000	25000	53027500.5	0.076158250516289	7.15177654552685	9.07294945710319	0.00831370960385551	0.0308096297084057	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0113	chr1	53270001	53300000	chr1	52680001	53300000	5prime	mutant_only	NA	0.0995	NA	-2.52465337240425	NA	102094.77412356	620000	30000	53285000.5	-0.0329688248155558	7.56824206752488	2.37292146678629	0.143122341405753	0.259487942260504	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0114	chr1	53275001	53295000	chr1	52455001	53295000	5prime	control_only	0.093	NA	-3.23437527789205	NA	101305.339799701	NA	840000	20000	53285000.5	-0.0343225644935806	7.04102567653423	2.55688890337962	0.129496513332333	0.240918424980471	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0115	chr1	53345001	53365000	chr1	52105001	53365000	5prime	shared	0.08	0.098	-1.75208588113709	-1.83005772792914	64819.2175496874	88630.2990082347	1260000	20000	53355000.5	-0.0703516194745244	6.84357572383409	8.0482784548860309	0.011954484909934	0.0406261544362667	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0116	chr1	54175001	54200000	chr1	53970001	54200000	5prime	mutant_only	NA	0.0395	NA	0.576582268750527	NA	414263.400592139	230000	25000	54187500.5	0.0647141833991278	7.10263476380522	6.91698604721918	0.0182657755604222	0.0561689744079567	FALSE	TRUE	unchanged	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0117	chr1	54365001	54385000	chr1	53790001	54385000	5prime	control_only	0.063	NA	0.947008491442962	NA	136489.582795947	NA	595000	20000	54375000.5	-0.04572813346326	6.78178555692273	3.87967859468084	0.0665523661689638	0.148115184490167	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	TRUE	0.0299566323526846	0.195489270074882	unchanged	both_discordant
stripe_0118	chr1	54660001	54680000	chr1	54660001	55150000	3prime	control_only	0.086	NA	1.65919479085558	NA	121725.789019564	NA	490000	20000	54670000.5	0.0917996335970335	6.61277482114674	12.2491042160655	0.00298883040556407	0.0140217312827917	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	TRUE	0.0628034054507089	0.0387833461075516	gained	both_discordant
stripe_0119	chr1	54820001	54840000	chr1	54820001	55165000	3prime	shared	0.069	0.073	2.4776520471149	2.53732441177442	197114.161356039	181083.744175377	345000	20000	54830000.5	-0.00879913583898177	6.73226978723974	0.147303159523029	0.706210306690274	0.806800398421266	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0120	chr1	55230001	55250000	chr1	54980001	55250000	5prime	control_only	0.096	NA	0.260846535353329	NA	198579.353149843	NA	270000	20000	55240000.5	-0.0865228940719749	6.00700643016437	5.43761916845406	0.0331922562927926	0.0882930787203805	FALSE	TRUE	unchanged	lost	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0121	chr1	55730001	55750000	chr1	54995001	55750000	5prime	shared	0.088	0.085	0.0918058461422284	0.337814226672212	87597.9566386947	67191.7457644853	755000	20000	55740000.5	0.0951910187088519	6.67466919288318	13.0459084419596	0.00236050564526671	0.0117166916574148	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0122	chr1	55970001	55990000	chr1	55970001	57255000	3prime	shared	0.063	0.048	2.48076767914968	2.56622031696756	52861.5432023873	49284.7102460743	1285000	20000	55980000.5	0.0931260795504048	6.71197465385491	14.6602580738956	0.00149508783210009	0.00840602014524012	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.100091415266614	0.0056208618571852	unchanged	both_concordant
stripe_0123	chr1	58130001	58150000	chr1	57350001	58150000	5prime	mutant_only	NA	0.089	NA	0.77511963924666	NA	86579.4493510357	800000	20000	58140000.5	0.0255522165775023	6.6172862859258	1.12378401750559	0.304945678134104	0.452965443533726	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0124	chr1	59145001	59170000	chr1	59145001	60115000	3prime	mutant_only	NA	0.093	NA	-3.63935845017391	NA	109830.580366348	970000	25000	59157500.5	-0.0102184258779	7.43960993922419	0.180449791792299	0.676680284346809	0.785066122906223	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0125	chr1	59150001	59170000	chr1	59150001	59980000	3prime	shared	0.0645	0.0735	-2.50661587824981	-2.04191793293962	171418.105409542	143201.519817687	830000	20000	59160000.5	-0.0167325149882831	7.07081287929835	0.479572296602044	0.498607493008637	0.638616130489429	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0126	chr1	59295001	59320000	chr1	59295001	59935000	3prime	shared	0.079	0.031	-10.356846350232	7.73415232125281	259304.251210831	374267.387710388	640000	25000	59307500.5	2.4919927881598e-4	7.60389888544198	1.6732766962419e-4	0.989840175437044	0.99320881202647	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0127	chr1	59610001	59630000	chr1	59115001	59630000	5prime	mutant_only	NA	0.035	NA	-9.84740603909669	NA	331674.511936437	515000	20000	59620000.5	-0.0147341478130714	7.41804120868308	0.508192192677371	0.48625510787664	0.628804631606791	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0128	chr1	60550001	60570000	chr1	60170001	60570000	5prime	shared	0.068	0.062	1.4980758778156	2.72349683739881	180750.373359521	264041.354181071	400000	20000	60560000.5	-0.0204710736356823	6.51458862029952	0.51320098733793	0.484147835739903	0.627069706069025	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0129	chr1	60850001	60875000	chr1	59965001	60875000	5prime	shared	0.0315	0.015	3.80984244283145	12.47823081793	77020.3152826256	100874.876927893	910000	25000	60862500.5	0.0661359150666548	7.31225694134653	9.34299260955387	0.00757735237511786	0.0285399409080193	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	TRUE	0.0766110886287353	0.00777840623130452	unchanged	both_concordant
stripe_0130	chr1	61370001	61390000	chr1	61370001	62490000	3prime	mutant_only	NA	0.08	NA	-0.920586053163183	NA	56269.349132563	1120000	20000	61380000.5	0.155667831053947	6.67842209536478	33.896740832307	2.66514326792779e-5	4.2569186763443e-4	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
stripe_0131	chr1	61755001	61775000	chr1	61010001	61775000	5prime	mutant_only	NA	0.063	NA	2.1233146170582	NA	82685.2253159848	765000	20000	61765000.5	0.17692344331258	6.68291663369933	49.1995226546396	3.02780111553085e-6	9.47702364393146e-5	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	FALSE	NA	NA	NA	5kb_only
