stripe_id	chr	pos1	pos2	chr2	pos3	pos4	direction_type	source	pval_ctrl	pval_mut	stripiness_ctrl	stripiness_mut	mean_ctrl	mean_mut	stripe_length	stripe_width	anchor_center	logFC	logCPM	F	PValue	FDR	significant_FDR05	significant_FDR10	direction_edgeR	direction	direction_confidence	direction_consistent	effect_category	stripe_length_kb	anchor_width_kb	plot_cat	FDR_safe	distance_to_tss	nearest_gene_id	nearest_gene	nearest_coding_dist	nearest_coding_id	nearest_coding_gene	body_genes	body_gene_count	h3k27ac	h3k27me3	h3k4me1	h3k4me3	bivalent	anchor_type
stripe_0052	chr1	26035001	26060000	chr1	24520001	26060000	5prime	mutant_only	NA	0.066	NA	0.286499449813766	NA	40805.8557817489	1540000	25000	26047500.5	0.211943941357445	6.98886341578073	90.8381120674669	5.64554267269407e-08	7.1747060414531e-06	TRUE	TRUE	up_in_mutant	gained	high	TRUE	minimal	1540	25	Gained (High)	7.1747060414531e-06	205293	210933	Adgrb3	205293	210933	Adgrb3	Adgrb3,Col19a1,Gm20172,Lmbrd1	4	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0053	chr1	26675001	26695000	chr1	26675001	28490000	3prime	shared	0.017	0.009	10.388560422118	15.4978848667536	86406.7088517616	91677.0263514442	1815000	20000	26685000.5	0.150975781275317	6.49922612540845	24.0931315109087	0.000160346947983762	0.00162574601593991	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	1815	20	Unchanged	0.00162574601593991	0	210940	Spata31e2	0	210940	Spata31e2	Spata31e2	1	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_0054	chr1	26675001	26695000	chr1	25505001	26695000	5prime	control_only	0.024	NA	8.02952361045892	NA	125406.363581699	NA	1190000	20000	26685000.5	0.106635421327993	6.40618286959396	10.6046803836409	0.0049869705286673	0.0207795137178105	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	1190	20	Lost (Low)	0.0207795137178105	0	210940	Spata31e2	0	210940	Spata31e2	Adgrb3,Spata31e2	2	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_0055	chr1	27975001	27990000	chr1	27975001	28855000	3prime	mutant_only	NA	0.056	NA	2.34665817043207	NA	96869.0039939608	880000	15000	27982500.5	-0.00520167791491686	6.27931322764312	0.0337291025856324	0.856606168821259	0.911512064440811	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	880	15	Gained (Low)	0.911512064440811	90954	433281	Gm5524	790251	210962	Spata31e5	Spata31e5	1	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_0056	chr1	28320001	28340000	chr1	27505001	28340000	5prime	mutant_only	NA	0.073	NA	-0.221335129523185	NA	85513.7333493275	835000	20000	28330000.5	-0.0265330249239775	6.7687049168588	1.32557219245823	0.266616202007099	0.412776312748231	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	835	20	Gained (Low)	0.412776312748231	435954	433281	Gm5524	440251	210962	Spata31e5	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_0057	chr1	30930001	30965000	chr1	30780001	30965000	5prime	mutant_only	NA	0.079	NA	0.546253512263033	NA	238121.195694201	185000	35000	30947500.5	0.0154353635201716	7.01795479290083	0.433960674329012	0.519479517077788	0.656789626137285	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	185	35	Gained (Low)	0.656789626137285	0	433406	Gm13363	0	19243	Ptp4a1	Phf3,Ptp4a1	2	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0058	chr1	33800001	33820000	chr1	33800001	34460000	3prime	mutant_only	NA	0.071	NA	-1.23670790780205	NA	156336.379962917	660000	20000	33810000.5	-0.015583165826339	6.64103025288582	0.373807780367531	0.549579365570803	0.681633771432339	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	660	20	Gained (Low)	0.681633771432339	0	98403	Zfp451	0	98403	Zfp451	Bend6,Ccdc115,Dst,Gm15455,Imp4,Ptpn18,Zfp451	7	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0059	chr1	34160001	34185000	chr1	33855001	34185000	5prime	shared	0.01	0.019	28.6034732065441	9.98450340646717	539549.51684474	369802.689019057	330000	25000	34172500.5	0.0204326573643582	7.456548020857	0.99660812480086	0.333085765586081	0.483778360223647	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	330	25	Unchanged	0.483778360223647	42641	102466987	Mir6896	251775	13518	Dst	Bend6,Dst	2	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0060	chr1	34400001	34440000	chr1	33945001	34440000	5prime	shared	0.056	0.054	9.12134320237326	8.08827753712843	239485.541209896	175491.577594925	495000	40000	34420000.5	0.0117189517574832	8.10956270598234	0.328686905022543	0.574454122900835	0.703707120942364	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	495	40	Unchanged	0.703707120942364	0	69668	Ccdc115	0	69668	Ccdc115	Ccdc115,Imp4	2	FALSE	FALSE	TRUE	TRUE	FALSE	Other
stripe_0061	chr1	34575001	34600000	chr1	33855001	34600000	5prime	shared	0.022	0.0225	8.43498286742579	5.64450332237584	231641.419446296	183019.794427767	745000	25000	34587500.5	-0.00495100575675433	7.44072289384109	0.060166937575921	0.809370517120009	0.878755351552745	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	745	25	Unchanged	0.878755351552745	0	211383	Amer3	0	211383	Amer3	Amer3,Bend6,Ccdc115,Cfc1,Dst,Imp4,Prss39,Prss40,Ptpn18	9	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0062	chr1	34875001	34895000	chr1	34875001	36465000	3prime	shared	0.0875	0.061	-7.09642188417211	-6.70171787297488	67214.2848242014	63398.6449141904	1590000	20000	34885000.5	0.0466241796684864	7.05675391816519	2.55269062105978	0.129789375974171	0.241219740369544	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1590	20	Unchanged	0.241219740369544	25024	226971	Plekhb2	25024	226971	Plekhb2	Arid5a,Fer1l5,Hs6st1,Kansl3,Lman2l,Neurl3,Uggt1	7	FALSE	TRUE	FALSE	FALSE	FALSE	Polycomb
stripe_0063	chr1	35190001	35205000	chr1	35190001	36305000	3prime	mutant_only	NA	0.045	NA	-0.758681216317205	NA	88601.9243240291	1115000	15000	35197500.5	0.064466524560564	6.38737238009784	4.48103215914535	0.0503999602082061	0.119876768859209	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	1115	15	Gained (Low)	0.119876768859209	340024	226971	Plekhb2	340024	226971	Plekhb2	Hs6st1,Neurl3,Uggt1	3	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0064	chr1	35380001	35400000	chr1	35380001	36315000	3prime	shared	0.046	0.0455	-3.16620205603801	-1.65105834413317	126739.817905593	147650.94755723	935000	20000	35390000.5	0.00653514545994894	6.98126266854568	0.0794171550845961	0.781724163951459	0.858475687199971	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	935	20	Unchanged	0.858475687199971	530024	226971	Plekhb2	530024	226971	Plekhb2	Arid5a,Hs6st1,Neurl3,Uggt1	4	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0065	chr1	35510001	35545000	chr1	35510001	36215000	3prime	control_only	0.089	NA	-5.32932238793554	NA	163421.389322832	NA	705000	35000	35527500.5	0.033443690725776	7.69886337883522	2.99308684404563	0.102982107667507	0.203343454491614	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	705	35	Lost (Low)	0.203343454491614	523399	50785	Hs6st1	523399	50785	Hs6st1	Hs6st1	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0066	chr1	35645001	35680000	chr1	35110001	35680000	5prime	shared	0.0635	0.028	-0.133398725352237	1.54121678388219	225167.432353486	130115.55165813	570000	35000	35662500.5	0.0768738531340158	7.62378791816415	13.9306636743618	0.0018315919374988	0.0098262037114075	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	570	35	Unchanged	0.0098262037114075	388399	50785	Hs6st1	388399	50785	Hs6st1	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0067	chr1	35660001	35680000	chr1	35660001	36390000	3prime	shared	0.0435	0.037	1.89514116430238	2.89734529550839	194261.557156099	273809.936535347	730000	20000	35670000.5	-0.0405489536647368	6.69243625494301	2.88445346793972	0.108920626227112	0.2117230843671	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	730	20	Unchanged	0.2117230843671	388399	50785	Hs6st1	388399	50785	Hs6st1	Arid5a,Fer1l5,Hs6st1,Kansl3,Neurl3,Uggt1	6	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0068	chr1	35830001	35850000	chr1	34550001	35850000	5prime	shared	0.088	0.078	-6.5770734973984	-5.58218419942254	102956.046987756	106166.30760326	1300000	20000	35840000.5	0.0490553512885423	6.96678346708864	3.84387857790693	0.0676917313737426	0.150023444584979	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1300	20	Unchanged	0.150023444584979	218399	50785	Hs6st1	218399	50785	Hs6st1	Amer3,Arhgef4,Fam168b,Plekhb2,Prss40	5	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0069	chr1	35830001	35850000	chr1	35830001	36370000	3prime	mutant_only	NA	0.0835	NA	-2.15733108127693	NA	192745.052714115	540000	20000	35840000.5	-0.0819031411787362	6.74984152599715	13.5670015644933	0.00203080689984761	0.0105788534691002	TRUE	TRUE	down_in_mutant	gained	low	FALSE	minimal	540	20	Gained (Low)	0.0105788534691002	218399	50785	Hs6st1	218399	50785	Hs6st1	Arid5a,Hs6st1,Kansl3,Neurl3,Uggt1	5	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0070	chr1	35870001	35890000	chr1	34505001	35890000	5prime	shared	0.086	0.053	-5.44769995380007	-2.89090085058264	119622.753818931	121338.143604484	1385000	20000	35880000.5	0.0177801913975867	6.97464888727497	0.594609250755132	0.451951341194618	0.597033767926485	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1385	20	Unchanged	0.597033767926485	178399	50785	Hs6st1	178399	50785	Hs6st1	Amer3,Arhgef4,Cfc1,Fam168b,Plekhb2,Prss40	6	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0071	chr1	35955001	35990000	chr1	35560001	35990000	5prime	shared	0.064	0.01	-4.60636066819953	8.32502775249078	278076.417173515	133211.973080991	430000	35000	35972500.5	-0.0572329134201065	7.64930738526876	7.69056372065716	0.0136316647341589	0.0447967011838988	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	430	35	Unchanged	0.0447967011838988	78399	50785	Hs6st1	78399	50785	Hs6st1	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_0072	chr1	36050001	36075000	chr1	34760001	36075000	5prime	control_only	0.017	NA	-6.610956082023	NA	136247.657206442	NA	1315000	25000	36062500.5	-0.013633423309784	7.61363824306961	0.423651044852548	0.524417492374148	0.659981208290704	FALSE	FALSE	unchanged	lost	low	TRUE	minimal	1315	25	Lost (Low)	0.659981208290704	0	50785	Hs6st1	0	50785	Hs6st1	Fam168b,Hs6st1,Plekhb2	3	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0073	chr1	36060001	36080000	chr1	36060001	36605000	3prime	control_only	0.094	NA	0.571357487841797	NA	260857.825041886	NA	545000	20000	36070000.5	0.0243011900106456	6.40216904596431	0.579650936155183	0.457594775764582	0.601771827325733	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	545	20	Lost (Low)	0.601771827325733	0	50785	Hs6st1	0	50785	Hs6st1	Ankrd23,Ankrd39,Arid5a,Cnnm3,Cnnm4,Fer1l5,Hs6st1,Kansl3,Lman2l,Neurl3,Sema4c,Uggt1	12	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0074	chr1	36355001	36375000	chr1	36355001	36775000	3prime	shared	0.044	0.048	0.150919275554142	1.71439068859696	326667.912071243	267562.82430812	420000	20000	36365000.5	-0.0447882952040764	6.89631986283571	3.74885350947537	0.0708289650157099	0.154736307389092	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	420	20	Unchanged	0.154736307389092	0	226976	Kansl3	0	226976	Kansl3	4933424G06Rik,Actr1b,Ankrd23,Ankrd39,Cnnm3,Cnnm4,Cox5b,Fam178b,Fer1l5,Kansl3,Lman2l,Sema4c,Zap70	13	FALSE	FALSE	TRUE	FALSE	FALSE	Other
stripe_0075	chr1	36540001	36560000	chr1	36540001	37580000	3prime	shared	0.0445	0.062	5.19072504899251	3.13634939365959	202340.357758699	182764.818705027	1040000	20000	36550000.5	-0.0206148670129161	7.27938217970816	0.882721200762264	0.361514083364732	0.513730539518303	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	1040	20	Unchanged	0.513730539518303	0	20353	Sema4c	0	20353	Sema4c	4933424G06Rik,Actr1b,Ankrd39,Cnga3,Coa5,Cox5b,Fam178b,Inpp4a,Mgat4a,Sema4c,Tmem131,Unc50,Vwa3b,Zap70	14	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0076	chr1	36625001	36645000	chr1	36435001	36645000	5prime	mutant_only	NA	0.094	NA	-13.3772803786044	NA	626878.461880301	210000	20000	36635000.5	0.0227676947484092	6.90657453529433	1.07004475601085	0.316415031533173	0.464697717789845	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	210	20	Gained (Low)	0.464697717789845	38182	381337	Fam178b	38182	381337	Fam178b	Ankrd23,Ankrd39,Cnnm3,Cnnm4,Lman2l,Sema4c	6	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_0077	chr1	36775001	36790000	chr1	36775001	37685000	3prime	mutant_only	NA	0.085	NA	-4.28316863919747	NA	80722.4796255624	910000	15000	36782500.5	-0.0534255343346542	6.80026345428801	3.91238861434048	0.0655309896897877	0.146340530450805	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	910	15	Gained (Low)	0.146340530450805	13202	22637	Zap70	13202	22637	Zap70	Cnga3,Coa5,Inpp4a,Mgat4a,Tmem131,Unc50,Vwa3b	7	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0078	chr1	36935001	36950000	chr1	36935001	37430000	3prime	mutant_only	NA	0.09	NA	-4.07111881725418	NA	157753.042408952	495000	15000	36942500.5	0.0187627475335342	6.14707594218664	0.316324045660955	0.581669675958712	0.710015611861104	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	495	15	Gained (Low)	0.710015611861104	0	56030	Tmem131	0	56030	Tmem131	Cnga3,Inpp4a,Tmem131,Vwa3b	4	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0079	chr1	37235001	37255000	chr1	36735001	37255000	5prime	mutant_only	NA	0.0445	NA	1.37226531158074	NA	166419.321387981	520000	20000	37245000.5	0.0362565867313062	6.99792874673728	1.96717854561916	0.179973257270874	0.307577760107492	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	520	20	Gained (Low)	0.307577760107492	20566	12790	Cnga3	20566	12790	Cnga3	Cnga3,Tmem131,Vwa3b,Zap70	4	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0080	chr1	37615001	37635000	chr1	36690001	37635000	5prime	shared	0.048	0.045	-1.67165445703714	1.18412382075776	144547.150737536	110522.005279066	945000	20000	37625000.5	0.024915497787055	7.23570712795586	1.50793376634637	0.23732563031166	0.377190921942424	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	945	20	Unchanged	0.377190921942424	73984	269181	Mgat4a	73984	269181	Mgat4a	4933424G06Rik,Actr1b,Cnga3,Coa5,Cox5b,Inpp4a,Mgat4a,Tmem131,Unc50,Vwa3b,Zap70	11	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0081	chr1	37855001	37875000	chr1	37275001	37875000	5prime	shared	0.0375	0.064	4.69608434251478	-0.293436612705272	166007.368116475	82349.1641488566	600000	20000	37865000.5	-0.0840956587123781	6.67017111009694	11.1581844790094	0.00418099304265463	0.0182247780706134	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	600	20	Unchanged	0.0182247780706134	0	623661	Lipt1	0	623661	Lipt1	Coa5,Cracdl,Inpp4a,Lipt1,Mgat4a,Tsga10,Unc50	7	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0082	chr1	38185001	38205000	chr1	38185001	38900000	3prime	control_only	0.053	NA	-8.9021925479388	NA	179538.307327942	NA	715000	20000	38195000.5	0.0720241965347793	7.12492745973104	11.3583003513814	0.00392683144590069	0.0173946361705132	TRUE	TRUE	up_in_mutant	lost	low	FALSE	minimal	715	20	Lost (Low)	0.0173946361705132	52917	329123	Gm5099	55199	56210	Rev1	Aff3,Chst10,Lonrf2	3	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_0083	chr1	38570001	38590000	chr1	38175001	38590000	5prime	shared	0.061	0.051	0.806347519888461	1.91431435096404	282290.118803736	259743.221045506	415000	20000	38580000.5	0.0605827265119775	6.62489948548596	6.40876885518572	0.0222930900953647	0.0651039489274696	FALSE	TRUE	unchanged	unchanged	medium	NA	minimal	415	20	Unchanged	0.0651039489274696	74954	16764	Aff3	74954	16764	Aff3	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0084	chr1	38735001	38765000	chr1	38245001	38765000	5prime	shared	0.0715	0.049	-4.64704572060147	-3.98692076943147	188509.783362882	178282.211805393	520000	30000	38750000.5	0.118565194864408	7.42277591297942	33.1092150653781	3.03497280276238e-05	0.000464124160356047	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	520	30	Unchanged	0.000464124160356047	70045	16764	Aff3	70045	16764	Aff3	Aff3	1	FALSE	TRUE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0085	chr1	38995001	39015000	chr1	38995001	39575000	3prime	shared	0.0135	0.014	28.8716397450035	18.038060354586	216874.796031748	159210.272838172	580000	20000	39005000.5	-0.0153523232915489	7.12052692973002	0.509640334364771	0.485644231707958	0.628380191106901	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	580	20	Unchanged	0.628380191106901	9392	68833	Pdcl3	9392	68833	Pdcl3	Cnot11,Npas2,Rpl31,Tbc1d8	4	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0086	chr1	39310001	39345000	chr1	38995001	39345000	5prime	shared	0.069	0.0645	-3.5728036900289	-6.14585329692694	279940.962582497	197516.673055494	350000	35000	39327500.5	0.0309589735669929	7.61172220233645	2.47551626085909	0.135319164298537	0.248799590931532	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	350	35	Unchanged	0.248799590931532	22841	114641	Rpl31	22841	114641	Rpl31	Npas2	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0087	chr1	39505001	39540000	chr1	38845001	39540000	5prime	shared	0.042	0.057	2.17508401111498	1.88619376063887	261641.339295869	362039.816648602	695000	35000	39522500.5	-0.0183819751242246	8.02384467914515	0.938420695107744	0.347191863637396	0.49856832785335	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	695	35	Unchanged	0.49856832785335	0	52846	Cnot11	0	52846	Cnot11	Chst10,Cnot11,Nms,Npas2,Pdcl3,Rpl31,Tbc1d8	7	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0088	chr1	39745001	39780000	chr1	39745001	40020000	3prime	mutant_only	NA	0.063	NA	-2.50434433238589	NA	239984.672823567	275000	35000	39762500.5	-0.00596061440860647	7.5886969831167	0.0940961126518511	0.763014148109403	0.848036382043789	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	275	35	Gained (Low)	0.848036382043789	24003	619289	Rfx8	24003	619289	Rfx8	Map4k4	1	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0089	chr1	40070001	40095000	chr1	39175001	40095000	5prime	shared	0.039	0.051	0.701400199789328	-0.000182340969045862	131210.682954534	177717.698175967	920000	25000	40082500.5	-0.0176543636717348	6.97029429097868	0.439380527967869	0.516917560258804	0.655001213620955	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	920	25	Unchanged	0.655001213620955	0	16178	Il1r2	0	16178	Il1r2	Cnot11,Creg2,Il1r2,Map4k4,Npas2,Rfx8,Rnf149,Rpl31,Tbc1d8	9	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0090	chr1	40360001	40385000	chr1	39520001	40385000	5prime	shared	0.041	0.048	2.83388222811379	3.32411274062353	102380.115867737	88457.8087655265	865000	25000	40372500.5	-0.00811587121835437	7.09404958690435	0.140698641043429	0.712544463394054	0.8122742405935	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	865	25	Unchanged	0.8122742405935	35390	107527	Il1rl2	35390	107527	Il1rl2	Cnot11,Creg2,Il1r1,Il1r2,Il1rl2,Map4k4,Rfx8,Rnf149	8	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0091	chr1	42905001	42925000	chr1	42905001	43210000	3prime	shared	0.075	0.0485	2.88902271309039	4.2425408834514	233450.147698664	232459.058194584	305000	20000	42915000.5	0.105128337771204	6.54769867477902	16.9834090782527	0.000810224469870104	0.00535620140575116	TRUE	TRUE	up_in_mutant	unchanged	high	NA	minimal	305	20	Unchanged	0.00535620140575116	27871	93690	Gpr45	27871	93690	Gpr45	AI597479,Fhl2,Gpr45,Tgfbrap1	4	FALSE	FALSE	FALSE	FALSE	FALSE	Other
stripe_0092	chr1	43085001	43110000	chr1	43085001	44155000	3prime	control_only	0.0825	NA	1.74393909383658	NA	113491.294763159	NA	1070000	25000	43097500.5	0.00259770728459969	6.81969018731336	0.0130470573782754	0.910490551500391	0.947926559154698	FALSE	FALSE	unchanged	lost	low	FALSE	minimal	1070	25	Lost (Low)	0.947926559154698	0	98404	AI597479	0	98404	AI597479	AI597479,Bivm,Ecrg4,Ercc5,Fhl2,Mettl21c,Nck2,Poglut2,Tex30,Tgfbrap1,Tpp2,Uxs1	12	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0093	chr1	43285001	43305000	chr1	43285001	43835000	3prime	shared	0.0215	0.028	9.20212830493359	5.45650211264499	167835.84321487	112278.312174954	550000	20000	43295000.5	0.0167352289033063	6.78887345791799	0.471098027868128	0.50237098971263	0.641541331457345	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	550	20	Unchanged	0.641541331457345	88016	14200	Fhl2	88016	14200	Fhl2	Ecrg4,Nck2,Uxs1	3	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0094	chr1	43440001	43460000	chr1	43440001	44120000	3prime	mutant_only	NA	0.092	NA	-3.09477939629895	NA	186363.51376342	680000	20000	43450000.5	-0.0356274192456498	6.86904334272629	2.68979100337124	0.120626319572513	0.22886399010785	FALSE	FALSE	unchanged	gained	low	FALSE	minimal	680	20	Gained (Low)	0.22886399010785	0	17974	Nck2	0	17974	Nck2	Bivm,Ecrg4,Mettl21c,Nck2,Poglut2,Tex30,Tpp2,Uxs1	8	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Promoter
stripe_0095	chr1	47800001	47820000	chr1	47800001	49490000	3prime	shared	0.043	0.065	0.248428459089131	-0.146874885467802	38636.7495742728	36264.4536848451	1690000	20000	47810000.5	-0.082053369512259	7.00693389901584	11.8506182994245	0.00337282832797574	0.0153748408197336	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	1690	20	Unchanged	0.0153748408197336	332875	102466969	Mir6350	907148	227059	Slc39a10	NA	0	FALSE	FALSE	TRUE	FALSE	FALSE	Poised_Enhancer
stripe_0096	chr1	48515001	48540000	chr1	47815001	48540000	5prime	shared	0.078	0.083	-0.328221429635493	-2.0839396067296	121291.677004566	160668.250888022	725000	25000	48527500.5	-0.037708135335578	7.01854514159022	2.65849022344763	0.122647407223134	0.231684786940473	FALSE	FALSE	unchanged	unchanged	low	NA	minimal	725	25	Unchanged	0.231684786940473	704615	442837	C230029F24Rik	1622148	227059	Slc39a10	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_0097	chr1	48520001	48540000	chr1	48520001	50050000	3prime	shared	0.054	0.06	0.273561155522048	1.12308352892364	73334.5225778043	117844.632764546	1530000	20000	48530000.5	-0.0798246359682963	6.94404325748241	11.5608170481386	0.00368731270295665	0.0165222990477164	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	1530	20	Unchanged	0.0165222990477164	704615	442837	C230029F24Rik	1627148	227059	Slc39a10	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_0098	chr1	48725001	48755000	chr1	48725001	49925000	3prime	shared	0.0595	0.062	1.63605230933289	1.70680019645076	74015.8856799972	100431.90314719	1200000	30000	48740000.5	-0.0660693144243204	7.46653418933355	9.74421680563448	0.00661619096426237	0.025707930204311	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	1200	30	Unchanged	0.025707930204311	489615	442837	C230029F24Rik	1832148	227059	Slc39a10	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_0099	chr1	48725001	48750000	chr1	48045001	48750000	5prime	mutant_only	NA	0.082	NA	-1.32530254423898	NA	97964.8850633096	705000	25000	48737500.5	0.00926362443775287	6.98839518231041	0.17986428610588	0.677172826519108	0.78531165894782	FALSE	FALSE	unchanged	gained	low	TRUE	minimal	705	25	Gained (Low)	0.78531165894782	494615	442837	C230029F24Rik	1832148	227059	Slc39a10	NA	0	TRUE	FALSE	TRUE	FALSE	FALSE	Active_Enhancer
stripe_0100	chr1	50915001	50935000	chr1	50915001	52300000	3prime	shared	0.043	0.046	-3.92020255795573	-1.59729822998956	117342.722767687	95189.9413743582	1385000	20000	50925000.5	-0.122068398502089	6.84941683142419	20.5591142270134	0.000343921826187837	0.00282418719625418	TRUE	TRUE	down_in_mutant	unchanged	high	NA	minimal	1385	20	Unchanged	0.00282418719625418	5038	56363	Tmeff2	5038	56363	Tmeff2	Cavin2,Gls,Myo1b,Nabp1,Stat1,Stat4	6	TRUE	FALSE	TRUE	TRUE	FALSE	Active_Enhancer
