gene	chr	start	end	mc_diff	hmc_diff	meth_ratio	log2_ratio	gb_log2fc	mecp2_mean_fold	ratio_quintile
Insrr	chr3	87796950	87816100	-0.0155461825207347	0.00143127685848353	10.8617577574797	3.4411856881581	-0.004215	-0.104930935729877	5
Il16	chr7	83642824	83745725	0.0690017153425211	-0.00637885927342219	10.8172499791648	3.43526187079044	0.063129	0.738853990908019	5
Slc25a35	chr11	68968130	68974364	0.0751136179744273	-0.00695980486249434	10.7924890795727	3.43195572789018	0.54725	-0.0718902307978126	5
Rpl39	chrX	37082519	37085401	0.0127432653375952	-0.00118916160921719	10.7161762024793	3.4217183031244	0.047886	-0.0920462723911458	5
Gng8	chr7	16891785	16895435	-0.0467146500099901	0.00436445686052031	10.703428055976	3.42000102677416	0.209768	-0.00803394272278204	5
Gnb4	chr3	32580331	32616584	-0.0126370557548076	0.00118349808082782	10.6777154602299	3.41653110457605	-0.028953	-0.0290152462337211	5
Fbxo10	chr4	45034246	45084603	-0.0134382894086345	0.00125947996634157	10.6697127129929	3.41544942633365	-0.129358	-0.0409498812279616	5
Scgb2b24	chr7	33737189	33739311	-0.0509508994348413	0.00479813349563806	10.6188999287244	3.40856241191666	-0.075117	-0.0952172794727181	5
Jhy	chr9	40894848	40964117	-0.0221435341586741	0.00208814979923828	10.6043800912902	3.40658838144546	-0.243083	-0.0196820682467276	5
Elmo3	chr8	105305600	105310759	0.0714185006783511	-0.00674277732168643	10.5918521806514	3.40488298810724	0.702592	0.0889159790785926	5
Irf9	chr14	55603570	55610029	-0.0167733562173658	0.00160181313331674	10.4714812661291	3.3883936311526	0.255892	0.0025046029019856	5
Serpinb3c	chr1	107271200	107278370	-0.0180254920826486	0.00172327988700156	10.4599909849887	3.38680970307664	-0.280326	0.177604573652556	5
Garem2	chr5	30105160	30118377	-0.0369921283392709	0.00354413669488723	10.4375568788404	3.3837121543756	0.112636	-0.0610208535680305	5
Wnt5b	chr6	119432530	119544346	-0.0118220545415281	0.00113367225344446	10.4281060999852	3.38240526154088	0.177106	-0.0679067480946769	5
Nanog	chr6	122707488	122714632	-0.0143113959799618	0.00137967659483321	10.3730077277218	3.37476236943502	-0.162071	0.00745852723239266	5
Lyz2	chr10	117277330	117282320	-0.0128623631029293	0.00124018962167204	10.3712874855283	3.37452309546963	-0.391343	-0.0413974480610762	5
Syt2	chr1	134646676	134762592	-0.0429611033719458	0.00414550519363455	10.3632974427129	3.3734112144499	-0.232262	-0.033031432455091	5
Col9a1	chr1	24177609	24252683	0.0504223284797926	-0.00487324977815357	10.3467564305512	3.3711066679299	1.308703	1.10811035267613	5
C1ql4	chr15	99084085	99087816	-0.073294289643188	0.00709633480574941	10.328471196681	3.36855481954599	-0.110022	-0.0163522388036303	5
Ucma	chr2	4976121	4985747	-0.0169534174170471	0.001642010015032	10.324795379958	3.36804128503135	0.148554	0.00213288798210768	5
Tle1	chr4	72117141	72200918	-0.0259606910142441	0.00252206685653358	10.2934190451737	3.36365035993919	0.018853	0.123453834436438	5
Rdh7	chr10	127884027	127888816	-0.0262760897295307	0.00255556946060631	10.28189221016	3.36203388772695	-0.455012	0.0281928597908999	5
Ins1	chr19	52264296	52265475	0.0135418759203745	-0.00132894325461218	10.1899579785492	3.34907619700309	-0.671454	0.0328185946385771	5
Rnd3	chr2	51130437	51149110	-0.0240788907931415	0.00236686957025546	10.1733070109743	3.3467168235222	0.45138	0.0224482721310081	5
Tmem198b	chr10	128800035	128804369	0.0352236987158416	-0.00346460720252767	10.1667221294649	3.34578270723705	0.323895	0.0237777710331378	5
Cyb5r2	chr7	107748454	107758031	-0.0177604653462554	0.00174726221085292	10.1647395771157	3.3455013483763	-0.329129	-0.0289782548586344	5
Fam53b	chr7	132712081	132813885	0.0936341435873756	-0.00922233777802906	10.1529726888171	3.34383029082112	0.143908	0.00347827477776735	5
Lca5l	chr16	96158406	96192270	0.0454973783315715	-0.00451587506572301	10.0749860590501	3.33270593735742	0.966382	0.650473693926998	5
Hey2	chr10	30832358	30842800	-0.0273405671277145	0.0027240993536186	10.0365528487044	3.32719194166345	0.515724	-0.0646070266606931	5
Dbi	chr1	120113279	120121077	0.103453945778173	-0.010318945028384	10.0256320286236	3.32562128376896	0.735389	-0.00154955552598421	5
Cpz	chr5	35502217	35525697	-0.0117553305480901	0.00118047271117076	9.95815526852077	3.31587851022005	-0.161626	-0.0598792290703698	5
Marchf1	chr8	65617899	66471636	-0.0170930229891684	0.00171696903655698	9.95534725742338	3.31547164018736	-0.286015	0.0063155900073111	5
Cldn9	chr17	23682583	23684025	-0.0705470978119254	0.00713299139081652	9.89025416499904	3.3060075966034	-0.030337	-0.0128685755863281	5
Cldn17	chr16	88505806	88506977	0.0191412584417711	-0.00194179764400022	9.8574939056672	3.30122091339635	-0.606563	0.0534596714704609	5
Ffar4	chr19	38097070	38114262	-0.0145991035556043	0.00148671431602454	9.81971008030794	3.29568043066253	-0.253306	-0.0617686079527144	5
Mettl23	chr11	116843277	116854262	0.0289343580292071	-0.00294987041011212	9.80868784269996	3.29406015281099	-0.053043	-0.103639319576343	5
1110002E22Rik	chr3	138065051	138081505	-0.0115823910944359	0.00118158409637498	9.80242636133127	3.29313889883916	0.775863	0.443907721925222	5
Gm13539	chr2	25782256	25787021	-0.0634364966649908	0.00648280419566057	9.78534824597257	3.29062319513389	-0.861962	0.00110286944749385	5
Dcstamp	chr15	39745929	39760937	0.0773906435763028	-0.00792044539666442	9.7709964150368	3.28850569113253	1.057831	1.29760467851028	5
Pcdhb6	chr18	37333920	37337673	0.0174061053725283	-0.0017821824548153	9.76673590602272	3.28787648655314	-0.245497	-0.361821125731162	5
Bche	chr3	73635807	73708414	-0.0101223773786963	0.00103711116780409	9.76016621258524	3.28690571664376	-0.307522	0.0253519608023163	5
Kcnk12	chr17	87745800	87797993	0.0578339482273248	-0.00593890789256063	9.73814534146429	3.28364703293863	-0.148764	0.235021411595835	5
Tpcn2	chr7	145186523	145284010	0.0145573508509366	-0.00149623428186152	9.72932583313441	3.2823398408861	0.064968	-0.00165257096487388	5
Mbd3l2	chr9	18430653	18446315	0.0097930366885951	-0.00100905483340005	9.70515809888852	3.27875171490953	-0.290338	0.0246610112709023	5
Akt1	chr12	112653820	112674883	-0.0215485090003118	0.00222664682729437	9.67756032800931	3.27464339602299	-0.118756	-0.238145769488159	5
Spag11b	chr8	19140758	19143009	0.0247036103598818	-0.00255333718218445	9.67502863791267	3.27426593161503	-0.372788	-0.0470600527607041	5
Uts2b	chr16	27353321	27370238	-0.0167056489634819	0.00172825617751952	9.66618790708371	3.27294704049115	-0.265002	0.00225752813618342	5
Foxred2	chr15	77940521	77956721	0.0956218540597581	-0.00991482610655481	9.64432991886175	3.26968100433783	0.205141	-0.103333879742077	5
Spink8	chr9	109812279	109826632	0.0308381472629304	-0.00319917612203418	9.63940279828111	3.26894376817236	0.144944	0.100529043860525	5
Mapk8ip1	chr2	92383675	92401262	0.042918168857973	-0.00446192985650623	9.6187457531165	3.26584878446004	-0.152547	-0.0310816408487409	5
A630076J17Rik	chr3	107230613	107234722	-0.0164463803898149	0.00171832573433553	9.57116573486845	3.25869465067691	0.009614	0.0923145437866897	5
Dytn	chr1	63622850	63686926	-0.0125012514150763	0.00131086681063976	9.5366297427083	3.25347950600611	0.076266	-0.0886672767210513	5
Ccdc85c	chr12	108203601	108275424	0.0977771747525589	-0.01031313069451	9.48084317447938	3.24501537025713	0.135825	-0.0239086094046219	5
Tff1	chr17	31161394	31165276	-0.0285249658071761	0.00302628927992994	9.42572344169175	3.23660335214118	-0.169374	-0.0508231811733488	5
Defb4	chr8	19198705	19201544	-0.0350391205817859	0.00372872748977349	9.39707197103708	3.23221129818257	-0.133055	-0.145232023264082	5
Catsper3	chr13	55784567	55808997	-0.0100392962619306	0.00106913704220118	9.39009300553399	3.23113944733146	-0.308856	-0.0624784955474142	5
Gprin1	chr13	54736670	54749873	0.0646831838135348	-0.00691981373935302	9.34753249869735	3.22458558193025	-0.072259	0.0450636066775711	5
Kctd21	chr7	97332326	97350212	0.0351972250718398	-0.0037744897246213	9.3250287163972	3.22110816814965	0.682705	-0.0351689821546775	5
Acot3	chr12	84052143	84060401	-0.030492653826265	0.0032753431293783	9.30975858766067	3.21874375759068	0.191683	-0.0962780576320001	5
Rps21	chr2	180257376	180258444	-0.049029320457853	0.00527274721467913	9.29862905647311	3.21701802813219	0.326944	-0.00309535191786245	5
Srd5a2	chr17	74016954	74047915	-0.0125126801482645	0.00135129278604074	9.25978461331566	3.21097863615125	-0.274758	0.0147388410573419	5
Palm3	chr8	84021470	84030294	-0.0172573105298567	0.0018642786206608	9.25683014255658	3.21051824958438	-0.149353	-0.146828420435053	5
Zfp456	chr13	67362112	67375809	-0.0120240528044766	0.0012997260515667	9.25122089380505	3.20964377224597	0.717713	0.066838398868586	5
Arid3c	chr4	41723835	41731141	-0.0410382815817217	0.00444011391253388	9.24261908368518	3.20830172649316	0.641075	-0.0328404421265589	5
Map1a	chr2	121289599	121310831	0.0220980677450917	-0.00239603850616688	9.22275150763066	3.20519722725042	0.038317	0.0119419183331904	5
Npas4	chr19	4984354	4990315	-0.0276753285041275	0.00300294005945176	9.21607756272702	3.20415285858695	0.046974	0.0157857611210628	5
Tnfaip2	chr12	111442468	111455017	-0.0255971662435135	0.00278072734921429	9.20520533979936	3.20244990402017	-0.14478	-0.0536325503271149	5
Tmem125	chr4	118540940	118544043	-0.0291828517873007	0.00317766090190118	9.18375266846149	3.1990837887047	-0.415597	-0.0103139620919824	5
Xlr4b	chrX	73214332	73222452	-0.0277884665514738	0.00302903233945444	9.1740408940232	3.19755733836308	-0.047302	0.0469401596882496	5
Taco1	chr11	106066060	106073611	0.0401625046548454	-0.00438543131328616	9.15816524891601	3.19505859707531	0.279596	-0.0624103836885097	5
Cdkn3	chr14	46760540	46771668	0.00940292641318452	-0.00102771399240523	9.1493610894391	3.19367100183596	0.391716	-0.0237911406230171	5
Prr36	chr8	4209542	4217458	-0.0490006087192228	0.00538426845908394	9.10069939706528	3.18597742200417	0.362471	-0.0166582823308575	5
Icmt	chr4	152297226	152307120	0.0769906492399075	-0.00847308544289266	9.08649508597701	3.1837239140921	0.073616	-0.189790538370883	5
Nudt6	chr3	37404909	37420210	0.0196299547642923	-0.00216801462258437	9.05434610994114	3.17861045586252	0.615956	-0.0264799185473883	5
Cpa2	chr6	30541581	30564475	0.0292095656906571	-0.00324212602510848	9.00938626828356	3.17142883102646	0.902985	0.0372625965789669	5
Oxtr	chr6	112473682	112489942	-0.0174623622751617	0.0019463596731981	8.97180645264242	3.1653984977286	-0.136467	-0.000327987053643591	5
Otc	chrX	10252304	10321023	0.0215441245048396	-0.00240355683081393	8.96343461849579	3.16405165165769	0.650755	1.07802806763773	5
Mog	chr17	37010742	37023397	-0.0154599550860398	0.0017381887395643	8.8942902080444	3.1528794785455	-0.054752	-0.00238252014121852	5
Aldoc	chr11	78322967	78327780	-0.0176105191212407	0.00198315072533167	8.88007093777274	3.15057120148126	0.316274	-0.02867282259984	5
Tmem119	chr5	113793728	113800515	-0.0394979816646064	0.00444920421372881	8.87753849165394	3.15015971056563	-0.517445	-0.00471248061127844	5
Rnf112	chr11	61448441	61454130	0.0438241646114193	-0.00494260686365494	8.86660942703672	3.14838252640431	-0.307146	0.136913965549497	5
Vmn1r26	chr6	58004933	58015158	0.0197039707197059	-0.00222475914798738	8.85667589569461	3.14676532534418	-0.13288	-0.0918795134016708	5
Rnf208	chr2	25242928	25244261	0.109504037394609	-0.0123644210846454	8.85638208574077	3.14671746481509	-0.057147	-0.0171227542011618	5
Tmem37	chr1	120067376	120074073	-0.023579332146963	0.00266605380109054	8.84428218864824	3.14474505700269	0.045298	-0.0690257747925942	5
Rab39b	chrX	75572045	75578230	0.0184958982877029	-0.0020919871779923	8.84130576051312	3.14425945503537	-0.15856	0.0647068050539485	5
Scn4b	chr9	45138394	45154151	-0.0279464280569711	0.00316697782874169	8.82432071464006	3.14148522576752	-0.438869	-0.0361111074673159	5
Vmn1r53	chr6	90223316	90224437	-0.0376664045397583	0.00426904088010322	8.82315386467969	3.14129444394815	-0.08413	0.194422540466663	5
Gfer	chr17	24693186	24696155	0.0256571916365945	-0.00290815166695581	8.822508099604	3.14118884948821	0.362792	0.0149457318615279	5
Camk1	chr6	113334123	113343983	0.0178876101952253	-0.00202950752007854	8.8137688667116	3.13975906371074	0.042854	-0.0519432521765561	5
Mks1	chr11	87853214	87863802	-0.0144189337464206	0.00163807546235875	8.80236233174388	3.13789075862762	0.037616	-0.011071138175585	5
Elf4	chrX	48411045	48463131	-0.012659499857985	0.00143876446687641	8.79886885549034	3.13731806903801	-0.011976	0.00490157913928314	5
Slc1a5	chr7	16781339	16798273	-0.0151535908987974	0.00172408586628841	8.78934813810629	3.13575617187672	-0.228742	-0.0150414618672049	5
S1pr5	chr9	21242911	21248442	-0.0297870693158417	0.00339413519765408	8.77604090032406	3.13357024936886	0.189557	0.0377591148339525	5
Chodl	chr16	78930947	78951732	-0.00904054238714758	0.00103214372170216	8.75899566800481	3.13076545568766	0.109781	-0.0595992258035201	5
Vmn1r202	chr13	22497749	22505380	-0.0288442696290739	0.0032994972865108	8.7420195030912	3.12796659672134	-0.564456	-0.0161261068738401	5
Ppp1r26	chr2	28446799	28455507	-0.00911431407591401	0.0010425887228048	8.7420033197697	3.12796392598613	-0.104657	0.375850032130879	5
Gm10375	chr14	43602626	43608012	-0.0477746715562221	0.0054791051821767	8.71942953598174	3.12423375053753	-0.532392	-0.0217044560673965	5
Bhlhe40	chr6	108660628	108666924	0.216559777294325	-0.0248506543949298	8.71444968219867	3.12340956098538	0.523537	-0.0535725783829829	5
Edar	chr10	58600788	58675653	-0.0190385342490176	0.00218682237822285	8.70602680794291	3.12201446253642	0.130633	-0.0509646672386169	5
Gm13030	chr4	138870991	138873963	-0.0173341864733838	0.00199672809625061	8.68129541820609	3.11791033690676	-0.207283	-0.0583692122486584	5
Pbk	chr14	65805836	65817821	-0.0219067247494186	0.0025252400528302	8.67510584780497	3.11688136059254	0.207553	-0.180626191831637	5
Rnf122	chr8	31111819	31131481	0.127378352321639	-0.014688080630282	8.6722258358949	3.11640232681209	1.199493	0.000651709012989608	5
Bloc1s3	chr7	19504485	19508366	0.0561709685098834	-0.00647721313952224	8.67208895244515	3.11637955496131	0.564814	0.0517268037056171	5
Arxes1	chrX	136033366	136034945	0.0115212670302305	-0.00133147157588482	8.65303265867627	3.1132058477606	0.453831	-0.195317129191502	5
A930007A09Rik	chr16	13754565	13758536	-0.0417570834371616	0.00482994469393158	8.64545788477161	3.11194237457847	0.83398	-0.0197404500456825	5
Wfdc3	chr2	164731179	164745930	0.0141790984750133	-0.00164239929676763	8.63316155999267	3.10988898717316	0.047974	-0.029960037295525	5
Mpg	chr11	32226504	32232699	0.0909014466319729	-0.0105386119580028	8.62556160092262	3.10861839213924	0.702221	0.0107973424137328	5
Itprip	chr19	47894601	47919298	-0.0209774754263271	0.00243228479607692	8.6245967002557	3.10845699565994	-0.110472	-0.00729360815066968	5
Mcm6	chr1	128331589	128359663	-0.0177660539677647	0.00206192400566215	8.61625060815927	3.10706021203284	-0.040218	0.0449394331059323	5
Nrsn1	chr13	25252039	25270501	0.0120712718574003	-0.00140192402006623	8.6105036254604	3.10609762283758	0.244528	0.0794198402302372	5
Hadh	chr3	131233418	131272100	-0.0146540231153691	0.00170355098787442	8.60204550358275	3.10467976295189	0.024178	-0.0225741189001324	5
Elk3	chr10	93247413	93311134	0.0397989037732412	-0.00463504135702034	8.58652614025997	3.10207457677918	0.678458	0.326131706848884	5
Sfxn5	chr6	85213048	85333421	-0.0192924945183391	0.00224968990001942	8.57562391962224	3.10024163839913	-0.031671	-0.087747634589615	5
Arhgap10	chr8	77250365	77517952	-0.0199779333191006	0.00233770127427765	8.54597357623197	3.09524485627739	0.056829	-0.0491532101814582	5
Ckmt2	chr13	91853386	91876884	-0.0120303521240706	0.0014090598927998	8.53785718090826	3.09387402975366	0.077377	-0.0133924546789442	5
Nrros	chr16	32142784	32165593	0.0722449213264472	-0.00847025741129498	8.52924743823128	3.0924184537325	0.930384	0.277999444814535	5
Ralgds	chr2	28513124	28553080	0.0582732824635409	-0.0068329084535147	8.5283277040784	3.09226287524124	0.175619	-0.0233157166970959	5
Tbx19	chr1	165137854	165160772	-0.0105391554261267	0.00123943914284649	8.50316490886557	3.08799991754201	0.238314	-0.0798264608010188	5
Zfyve21	chr12	111814169	111832191	-0.0248938792645811	0.00292877012083267	8.49977234044698	3.08742420034367	-0.179643	-0.0140919068268809	5
Cenpa	chr5	30666776	30674829	-0.0109988053034049	0.00129548725198495	8.49009149766043	3.0857801017771	0.34095	-0.0190377849529876	5
Nccrp1	chr7	28543595	28547253	-0.0580681992027268	0.0068635244232991	8.46040541585413	3.08072679779301	-0.447889	-0.0198430988990588	5
Ak4	chr4	101419276	101466994	0.0916607060829968	-0.0108412095251715	8.45484130439281	3.07977767580449	0.373052	-0.0148154276422184	5
Zswim7	chr11	62267223	62281374	-0.0175773757111213	0.00208330323858238	8.43726222164476	3.07677493968933	-0.26655	-0.00817198892357811	5
Atp1a2	chr1	172271708	172298063	-0.0181350390089147	0.0021544323422209	8.41754862917634	3.07340015069728	0.318106	-0.0563072424650272	5
Nrn1l	chr8	105893566	105895022	-0.0409442989570653	0.00486757129155785	8.4116485418668	3.07238857219303	-0.444608	0.0394583102009218	5
Map4k1	chr7	28982049	29003278	-0.0152239095999351	0.00181396249585895	8.3926264378064	3.06912236678398	0.045718	-0.0281997738349687	5
Ccn5	chr2	163820860	163833145	-0.031453955300042	0.00374909416089618	8.38974801649774	3.0686274804138	-0.153711	-0.0272713407886918	5
Mcpt2	chr14	56042040	56044641	0.0325034763159319	-0.00387613679993702	8.38553384299027	3.06790263210431	0.083224	0.0512379149102261	5
Fcsk	chr8	110882455	110902487	0.0508597621927914	-0.00608530749561845	8.35779658290259	3.063122645905	0.297387	0.0565317749980972	5
Egfl7	chr2	26580013	26593119	-0.0218906686773308	0.00261930918517231	8.35742065169398	3.06305775245099	-0.230264	-0.0489185374409118	5
Pstpip1	chr9	56089961	56128887	-0.0106354243353829	0.00127448693767547	8.34486727245773	3.06088910328592	-0.110222	-0.0237423054745825	5
Gm38999	chr7	43427685	43428831	-0.0320298772327771	0.00384567770381348	8.32879916094253	3.05810850406162	0.017641	-0.0231258046796536	5
Polr3k	chr2	181864336	181870829	0.0567467514797819	-0.00681771201731128	8.32343040241252	3.05717824045387	0.489452	-0.0141206796163735	5
Lsm3	chr6	91515927	91522624	0.0238646230883596	-0.00286743229842494	8.32264569994146	3.05704222204839	0.184843	-0.142316705954576	5
Rab17	chr1	90958132	90969660	-0.0373172135828006	0.00449581344493108	8.30043640375577	3.05318718959006	-0.578979	-0.0592247656630531	5
