gene	chr	start	end	chromatin_state	atac_fold	k27ac_fold	k27me3_fold	k119ub_fold	gb_ctrl_signal	gb_mut_signal	is_neuronal	is_synapse	is_coordinated	is_mecp2_up	is_triple	ctrl_decile
2410137M14Rik	chr17	36977700	36981236	Repressed_Promoter	NA	NA	-0.115442993554901	NA	1.355494	0.805986	FALSE	FALSE	FALSE	FALSE	FALSE	7
2410141K09Rik	chr13	66418113	66441117	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2510002D24Rik	chr16	18836577	18840159	Other	0.0655465156342349	0.103500655754852	NA	NA	0.863304	1.118081	TRUE	TRUE	TRUE	FALSE	FALSE	5
2510009E07Rik	chr16	21649044	21694664	Active_Promoter	0.170721302407802	-0.00751464895667166	NA	0.470105552903565	0.911785	1.054562	TRUE	FALSE	TRUE	FALSE	FALSE	5
2510039O18Rik	chr4	147940894	147947313	Active_Promoter	-0.0146662612868802	NA	NA	NA	0.685253	0.566314	FALSE	FALSE	TRUE	FALSE	FALSE	3
2610001J05Rik	chr6	13867734	13871517	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2610002M06Rik	chrX	107782750	107816333	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2610008E11Rik	chr10	79064373	79097599	Active_Promoter	0.0915077111658105	0.27330768381522	NA	NA	NA	NA	FALSE	FALSE	TRUE	FALSE	FALSE	NA
2610021A01Rik	chr7	41599229	41628532	Active_Enhancer	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2610028H24Rik	chr10	76449080	76461109	Other	NA	NA	NA	NA	0.565339	0.533857	FALSE	FALSE	FALSE	FALSE	FALSE	2
2610042L04Rik	chr14	4334762	4354687	Other	0.789824706413924	NA	-1.11466048006588	0.620298644281578	0.9869	1.250451	TRUE	TRUE	FALSE	FALSE	FALSE	5
2610044O15Rik8	chr8	129216353	129234405	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2610301B20Rik	chr4	10874497	10899424	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2610318N02Rik	chr16	17113397	17125166	Other	0.231518345515853	NA	0.750314465809356	0.165902419692621	1.300754	1.450892	FALSE	FALSE	FALSE	FALSE	FALSE	7
2610507B11Rik	chr11	78261751	78290622	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2610528A11Rik	chr14	37102139	37114021	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2610528J11Rik	chr4	118526998	118530227	Other	NA	NA	NA	NA	0.822354	0.655941	FALSE	FALSE	FALSE	FALSE	FALSE	4
2700049A03Rik	chr12	71136847	71243302	Active_Promoter	-0.44803375850689	0.115863126597199	NA	NA	0.536041	0.440923	FALSE	FALSE	TRUE	FALSE	FALSE	2
2700062C07Rik	chr18	24470849	24477797	Other	0.153307979421925	-0.428233347603066	NA	0.615067200110768	0.630699	0.748901	FALSE	FALSE	FALSE	FALSE	FALSE	3
2700081O15Rik	chr19	7417624	7425903	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2700097O09Rik	chr12	55045660	55080109	Active_Promoter	NA	NA	NA	NA	0.484612	0.559953	FALSE	FALSE	TRUE	FALSE	FALSE	2
2810004N23Rik	chr8	124836944	124863119	Active_Promoter	NA	NA	NA	NA	0.531018	0.43315	FALSE	FALSE	TRUE	FALSE	FALSE	2
2810006K23Rik	chr5	124328088	124341843	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
2810021J22Rik	chr11	58867215	58883287	Other	0.0370009429226865	-0.107842228188134	NA	NA	0.513486	0.579423	FALSE	FALSE	TRUE	FALSE	FALSE	2
2810408A11Rik	chr11	69897351	69900986	Other	0.10028653043275	NA	NA	NA	1.387233	1.745443	FALSE	FALSE	FALSE	FALSE	FALSE	7
2810459M11Rik	chr1	86045862	86055455	Repressed_Promoter	0.248660949620908	NA	-0.395225031785866	-0.176788335729611	3.364328	3.131392	FALSE	FALSE	FALSE	FALSE	FALSE	10
2900026A02Rik	chr5	113086322	113221235	Repressed_Promoter	0.168690283668997	NA	NA	-0.246537294380568	1.698567	1.536388	FALSE	FALSE	FALSE	FALSE	FALSE	8
2900092C05Rik	chr7	12512516	12556322	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
3110001I22Rik	chr16	13671928	13678387	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
3110009E18Rik	chr1	120121186	120188188	Active_Promoter	0.0379029440751564	NA	NA	NA	0.636409	0.751006	FALSE	FALSE	FALSE	FALSE	FALSE	3
3110040M04Rik	chr1	151204120	151205064	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
3110040N11Rik	chr7	81782181	81789477	Active_Promoter	0.114939889698147	-0.0138494725406746	NA	NA	0.737847	1.115943	FALSE	FALSE	TRUE	FALSE	FALSE	4
3110082I17Rik	chr5	139359738	139460526	Other	NA	NA	NA	NA	1.868157	2.001428	FALSE	FALSE	TRUE	FALSE	FALSE	9
3110082J24Rik	chr5	30103583	30106085	Repressed_Promoter	0.134287131875381	0.0734467040338838	-0.00845880897550926	-0.164680472100334	5.063698	4.54668	FALSE	FALSE	FALSE	FALSE	FALSE	10
3300002I08Rik	chr2	150310934	150362764	Active_Promoter	0.295562049866944	0.387167633437835	NA	NA	0.273673	0.32671	FALSE	FALSE	FALSE	FALSE	FALSE	1
3425401B19Rik	chr14	32659118	32685292	Other	0.608125156654961	NA	-0.256882913509606	0.162654309522002	1.893177	1.921061	FALSE	FALSE	FALSE	FALSE	FALSE	9
3830403N18Rik	chrX	56136571	56153497	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
3830406C13Rik	chr14	12284172	12303230	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
3830417A13Rik	chrX	64173547	64178777	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4430402I18Rik	chr19	28893041	28967799	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4833420G17Rik	chr13	119462767	119486119	Active_Promoter	0.276905092674239	NA	NA	NA	0.434387	0.441821	FALSE	FALSE	FALSE	FALSE	FALSE	1
4833427G06Rik	chr9	51081114	51102077	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4833439L19Rik	chr13	54551217	54565434	Active_Promoter	0.0675342151588268	-0.0258890572731252	NA	NA	1.113388	1.31784	FALSE	FALSE	TRUE	FALSE	FALSE	6
4921504E06Rik	chr2	19462836	19553913	Repressed_Promoter	0.177183439356246	NA	0.113534549335829	NA	0.851435	0.805566	FALSE	FALSE	FALSE	FALSE	FALSE	5
4921507P07Rik	chr6	50573301	50596631	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4921509C19Rik	chr2	151470541	151476152	Other	NA	NA	NA	NA	0.69918	0.428166	FALSE	FALSE	FALSE	FALSE	FALSE	3
4921511C20Rik	chrX	127394292	127395897	Other	NA	NA	NA	NA	0.300819	0.275924	FALSE	FALSE	FALSE	FALSE	FALSE	1
4921517D22Rik	chr13	59687401	59694107	Other	NA	NA	NA	-0.26569916864398	1.4526	1.537891	FALSE	FALSE	FALSE	FALSE	FALSE	8
4921524J17Rik	chr8	85408758	85432832	Active_Promoter	0.100806161206539	NA	NA	NA	0.399151	0.450406	FALSE	FALSE	TRUE	FALSE	FALSE	1
4921524L21Rik	chr18	6603628	6638969	Other	NA	NA	NA	NA	0.418005	0.385916	FALSE	FALSE	FALSE	FALSE	FALSE	1
4921536K21Rik	chr11	3886087	3895097	Other	0.352206511482605	NA	NA	-0.0293739121680441	1.407739	1.803991	FALSE	FALSE	FALSE	FALSE	FALSE	7
4921539E11Rik	chr4	103230444	103290862	Other	NA	NA	NA	NA	0.462618	0.451836	FALSE	FALSE	FALSE	FALSE	FALSE	2
4930402F06Rik	chr2	35375561	35397174	Other	0.0827973284389533	NA	NA	NA	0.848018	1.06162	FALSE	FALSE	FALSE	FALSE	FALSE	5
4930402H24Rik	chr2	130706199	130906405	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930402K13Rik	chrX	9104561	9106341	Other	0.299413711358779	NA	NA	NA	0.564286	0.339565	FALSE	FALSE	FALSE	FALSE	FALSE	2
4930404H24Rik	chr2	153492789	153493840	Active_Enhancer	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930404N11Rik	chr10	81363066	81365815	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930407I10Rik	chr15	82059150	82066539	Repressed_Promoter	NA	NA	0.134328100045394	NA	2.092815	1.867382	FALSE	FALSE	FALSE	FALSE	FALSE	9
4930412O13Rik	chr2	9881251	9883920	Repressed_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930415L06Rik	chrX	89930097	89932851	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930415O20Rik	chr15	98571003	98589579	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930430F08Rik	chr10	100572264	100590422	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930432K21Rik	chr8	84148024	84172589	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930432M17Rik	chr3	121670761	121682981	Other	0.740132526816496	NA	NA	0.421006368978536	1.293058	1.504095	FALSE	FALSE	FALSE	FALSE	FALSE	7
4930433I11Rik	chr7	40987542	40995434	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930438A08Rik	chr11	58274798	58294288	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930444G20Rik	chr10	22066306	22068078	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930444P10Rik	chr1	16065978	16093324	Repressed_Promoter	0.129420933281178	NA	NA	0.366279249388011	1.141176	1.243853	FALSE	FALSE	FALSE	FALSE	FALSE	6
4930447A16Rik	chr15	37425553	37440643	Other	0.253089529575303	-0.8298632500508	1.92231999210392	0.476687426607771	2.279935	4.131095	FALSE	FALSE	TRUE	FALSE	FALSE	9
4930447C04Rik	chr12	72881108	72940773	Repressed_Promoter	0.220960149638536	NA	-0.0421385056696973	-0.539682928801841	1.762368	1.283008	TRUE	TRUE	FALSE	FALSE	FALSE	8
4930447F04Rik	chrX	66303360	66304223	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930449I24Rik	chr5	146502398	146505182	Other	NA	NA	NA	NA	1.01455	0.945959	FALSE	FALSE	FALSE	FALSE	FALSE	6
4930451I11Rik	chr7	126830467	126831638	Other	0.299219619753133	0.833807743007248	NA	-0.331781602671457	2.175994	1.481648	FALSE	FALSE	FALSE	FALSE	FALSE	9
4930452B06Rik	chr14	8431191	8666239	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930453N24Rik	chr16	64751750	64771160	Active_Promoter	0.174082206183636	0.138310763326718	2.53465855707483	0.385092418474025	0.915277	1.215378	FALSE	FALSE	TRUE	FALSE	FALSE	5
4930455H04Rik	chr3	116968266	116984405	Repressed_Promoter	0.272456947990574	NA	-0.268319897398223	NA	0.934552	0.69818	FALSE	FALSE	FALSE	FALSE	FALSE	5
4930467E23Rik	chr8	19729575	19753526	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930469K13Rik	chr11	33973960	34098553	Repressed_Promoter	0.152377554460201	0.576568931252382	NA	-0.16786379580516	1.464224	1.555405	FALSE	FALSE	FALSE	FALSE	FALSE	8
4930470P17Rik	chr2	170579417	170602016	Other	NA	NA	-0.226219693953376	NA	0.794224	0.603229	FALSE	FALSE	FALSE	FALSE	FALSE	4
4930474N05Rik	chr14	36094916	36100113	Other	0.127654776614925	NA	-1.02827937930007	NA	0.488047	0.320001	FALSE	FALSE	FALSE	FALSE	FALSE	2
4930480E11Rik	chrX	78369642	78371127	Other	-0.0217089998078636	NA	NA	NA	0.228106	0.239267	FALSE	FALSE	FALSE	FALSE	FALSE	1
4930486L24Rik	chr13	60842611	60864474	Other	NA	NA	NA	NA	1.195058	1.017337	FALSE	FALSE	FALSE	FALSE	FALSE	7
4930503B20Rik	chr3	146645192	146651316	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930503E14Rik	chr14	44163168	44213253	Other	-0.115459857671755	NA	NA	NA	0.539646	0.360153	FALSE	FALSE	FALSE	FALSE	FALSE	2
4930503L19Rik	chr18	70452211	70472508	Active_Promoter	0.403287959869774	NA	NA	NA	0.837152	1.144072	FALSE	FALSE	TRUE	FALSE	FALSE	5
4930505A04Rik	chr11	30426005	30471826	Other	NA	NA	NA	NA	0.450838	0.86551	FALSE	FALSE	FALSE	FALSE	FALSE	1
4930512M02Rik	chr11	11589222	11627834	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930513O06Rik	chrX	139086242	139093404	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930516K23Rik	chr7	104053599	104061444	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930519G04Rik	chr5	114853663	114883879	Other	0.155854658469912	NA	NA	NA	1.051239	0.918697	FALSE	FALSE	FALSE	FALSE	FALSE	6
4930522H14Rik	chr4	109505336	109531296	Other	NA	NA	NA	NA	0.340438	0.246077	FALSE	FALSE	FALSE	FALSE	FALSE	1
4930522L14Rik	chr5	109735989	109751885	Poised_Enhancer	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930523C07Rik	chr1	160044381	160080207	Repressed_Promoter	0.667142309831836	NA	0.295842561911363	0.654774307452742	2.751783	4.686097	FALSE	FALSE	FALSE	FALSE	FALSE	10
4930524B15Rik	chr11	31965591	31979650	Other	0.722087869502157	NA	NA	NA	0.853963	1.116868	FALSE	FALSE	FALSE	FALSE	FALSE	5
4930544D05Rik	chr11	70615847	70616889	Other	0.259462242007265	0.832191235630438	NA	-0.635577004965013	3.206249	1.83846	FALSE	FALSE	FALSE	FALSE	FALSE	10
4930544G11Rik	chr6	65952608	65954013	Other	0.153495623502778	NA	-0.509086877431588	0.351870645034309	1.446732	1.3069	FALSE	FALSE	FALSE	FALSE	FALSE	7
4930548H24Rik	chr5	31485739	31488475	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930550C14Rik	chr9	53402324	53434401	Other	0.661929415727052	NA	NA	NA	0.344409	0.424323	FALSE	FALSE	FALSE	FALSE	FALSE	1
4930550L24Rik	chrX	58909359	58920303	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930555G01Rik	chr14	5050628	5059242	Other	NA	NA	NA	NA	1.056442	1.028292	FALSE	FALSE	FALSE	FALSE	FALSE	6
4930556J24Rik	chr11	3937540	3976777	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930558C23Rik	chr3	95386460	95402840	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930558K02Rik	chr1	161942085	161979635	Other	0.102254242584614	NA	NA	NA	1.160943	1.679222	FALSE	FALSE	FALSE	FALSE	FALSE	6
4930562C15Rik	chr16	4835415	4867685	Other	NA	NA	NA	NA	0.813916	0.550727	FALSE	FALSE	FALSE	FALSE	FALSE	4
4930563E22Rik	chr11	72215137	72218443	Other	-0.010638694402135	NA	NA	NA	1.43924	2.689558	FALSE	FALSE	FALSE	FALSE	FALSE	7
4930563M21Rik	chr9	55962588	56010549	Other	NA	NA	NA	NA	0.415334	0.346394	FALSE	FALSE	FALSE	FALSE	FALSE	1
4930564D02Rik	chr3	105066843	105078805	Other	0.298623877088873	NA	NA	0.337501797731008	1.111333	1.340242	FALSE	FALSE	FALSE	FALSE	FALSE	6
4930568D16Rik	chr2	35354217	35367728	Other	NA	NA	NA	NA	0.558817	0.56226	FALSE	FALSE	FALSE	FALSE	FALSE	2
4930572O03Rik	chr5	15652285	15657058	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930578G10Rik	chr4	42735544	42846247	Other	NA	NA	NA	NA	0.540702	0.657903	FALSE	FALSE	FALSE	FALSE	FALSE	2
4930578I06Rik	chr14	63969338	63987789	Repressed_Promoter	-0.105170762997353	NA	-0.864898559387146	0.072599354953866	2.217243	2.257086	FALSE	FALSE	FALSE	FALSE	FALSE	9
4930579F01Rik	chr3	138164077	138239662	Repressed_Promoter	NA	NA	NA	NA	1.203317	1.258992	FALSE	FALSE	FALSE	FALSE	FALSE	7
4930579G24Rik	chr3	79629078	79632819	Active_Promoter	NA	NA	NA	NA	1.946535	3.811632	FALSE	FALSE	FALSE	FALSE	FALSE	9
4930583I09Rik	chr17	64832522	64836070	Other	-0.52249228137818	-0.798082438279794	0.745723152631556	0.884349174594555	2.147141	3.954795	FALSE	FALSE	FALSE	FALSE	FALSE	9
4930590J08Rik	chr6	91902808	91950724	Repressed_Promoter	-0.137204212418221	NA	NA	-0.499326965460011	1.299781	1.10694	FALSE	FALSE	FALSE	FALSE	FALSE	7
4930595D18Rik	chr12	111159849	111184490	Active_Promoter	-0.250930143693944	NA	NA	NA	1.475015	1.873139	FALSE	FALSE	TRUE	FALSE	FALSE	8
4930595M18Rik	chrX	81419574	81458120	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4930596D02Rik	chr14	35809487	35811977	Other	0.350132573106999	NA	NA	0.659550873750492	0.789681	0.490366	FALSE	FALSE	FALSE	FALSE	FALSE	4
4931400O07Rik	chrX	62467990	62468811	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4931406B18Rik	chr7	43492043	43505939	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4931406C07Rik	chr9	15283336	15306447	Other	NA	NA	NA	NA	0.32796	0.536165	FALSE	FALSE	FALSE	FALSE	FALSE	1
4931406P16Rik	chr7	34236706	34313550	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4931408C20Rik	chr1	26681813	26687459	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4931414P19Rik	chr14	54583662	54605992	Other	0.047362848010062	0.0178314288420004	NA	NA	1.055124	1.535923	FALSE	FALSE	FALSE	FALSE	FALSE	6
4931417E11Rik	chr6	73468572	73469666	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4931422A03Rik	chr2	103966942	104028360	Bivalent_Promoter	0.143193928905288	0.102636193486005	NA	NA	1.782178	2.060407	FALSE	FALSE	FALSE	FALSE	FALSE	8
4931428F04Rik	chr8	105280408	105289863	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4931428L18Rik	chr1	30997841	31222683	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4931429L15Rik	chr9	46303360	46319985	Other	0.194160149739404	-0.27291763705301	0.477076552272257	0.133812954880793	1.369653	1.647205	FALSE	FALSE	FALSE	FALSE	FALSE	7
4932411N23Rik	chrX	126812461	126815867	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4932414N04Rik	chr2	68656485	68748466	Other	0.191453014931098	NA	NA	NA	0.404531	0.320813	FALSE	FALSE	FALSE	FALSE	FALSE	1
4932415D10Rik	chr10	82282115	82316581	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4932429P05Rik	chrX	89752267	89755490	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4932438A13Rik	chr3	36863103	37053032	Active_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4932438H23Rik	chr16	91053934	91095121	Repressed_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4933400A11Rik	chrX	169776256	169779634	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4933402D24Rik	chr1	63754906	63769266	Other	0.170454261611263	NA	NA	0.822229331908781	1.771244	3.373713	FALSE	FALSE	FALSE	FALSE	FALSE	8
4933402E13Rik	chrX	62283498	62292077	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4933402J07Rik	chr8	87563852	87589423	Other	0.252211091460063	-0.125285516665185	2.64936653016149	0.0404704931312075	1.25415	1.333636	FALSE	FALSE	FALSE	FALSE	FALSE	7
4933402N03Rik	chr7	131137712	131146313	Other	0.391994329520916	-0.710016731552029	NA	0.011839559495455	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4933402N22Rik	chr5	11918042	11922820	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4933403O08Rik	chrX	112239048	112243851	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4933405L10Rik	chr8	105707654	105710245	Other	-0.00195821980419623	-1.5999806973629	NA	NA	1.550581	3.449124	FALSE	FALSE	FALSE	FALSE	FALSE	8
4933405O20Rik	chr7	50599189	50600529	Other	NA	NA	-0.0444929695154318	NA	1.417918	1.78478	FALSE	FALSE	FALSE	FALSE	FALSE	7
4933407L21Rik	chr1	85928482	85940623	Other	0.102753563749448	NA	0.366906062360505	0.0547315549123127	2.052777	1.623562	FALSE	FALSE	FALSE	FALSE	FALSE	9
4933409G03Rik	chr2	68582412	68616462	Other	-0.0655311188793524	NA	NA	NA	0.416428	0.357382	FALSE	FALSE	FALSE	FALSE	FALSE	1
4933411K16Rik	chr19	42052247	42053626	Other	NA	NA	NA	0.389402294649267	1.774317	2.09968	FALSE	FALSE	FALSE	FALSE	FALSE	8
4933412E24Rik	chr15	60014865	60016612	Other	0.823856642430731	NA	-0.344688426053997	NA	1.073949	0.698841	FALSE	FALSE	FALSE	FALSE	FALSE	6
4933414I15Rik	chr11	50940710	50943764	Poised_Enhancer	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4933417A18Rik	chr13	34924408	34955874	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
4933421I07Rik	chr7	42445461	42448119	Other	NA	NA	NA	NA	0.296785	0.264619	FALSE	FALSE	FALSE	FALSE	FALSE	1
4933424G06Rik	chr1	36710148	36757952	Active_Promoter	0.0852141765227896	0.172343375122054	NA	NA	0.719222	0.8012	FALSE	FALSE	FALSE	FALSE	FALSE	4
4933427D14Rik	chr11	72153928	72207458	Active_Promoter	0.104481592766367	-0.606627343081527	NA	0.348593588075907	0.635774	0.553997	FALSE	FALSE	TRUE	FALSE	FALSE	3
4933428G20Rik	chr11	97490782	97500339	Other	0.766639147457023	0.829839568450369	NA	-0.682730080556366	1.010135	0.748342	FALSE	FALSE	FALSE	FALSE	FALSE	6
4933428M09Rik	chrX	139179227	139181008	Other	NA	NA	NA	NA	0.597148	0.430632	FALSE	FALSE	FALSE	FALSE	FALSE	3
4933430I17Rik	chr4	62525368	62547992	Other	0.0494564975192542	NA	NA	NA	0.948167	1.014653	FALSE	FALSE	FALSE	FALSE	FALSE	5
4933434E20Rik	chr3	90051635	90063340	Other	NA	NA	NA	NA	0.395462	0.435608	FALSE	FALSE	TRUE	FALSE	FALSE	1
4933436I01Rik	chrX	67919863	67921449	Other	-0.691563130652197	-1.41291640432841	NA	0.957489876058452	1.272875	1.989756	FALSE	FALSE	FALSE	FALSE	FALSE	7
5031410I06Rik	chr5	26098667	26105361	Other	NA	NA	NA	NA	3.553368	3.039899	FALSE	FALSE	FALSE	FALSE	FALSE	10
5031439G07Rik	chr15	84943935	84988550	Active_Promoter	0.0126971176749726	0.624772357779672	NA	-0.355800342802558	1.695304	1.490374	FALSE	FALSE	FALSE	FALSE	FALSE	8
5330417C22Rik	chr3	108455693	108536535	Repressed_Promoter	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
5430401F13Rik	chr6	131486399	131553762	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
5430402E10Rik	chrX	77919785	77925061	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
5430403G16Rik	chr5	109674544	109691040	Active_Enhancer	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
5430427O19Rik	chrX	85870353	85891498	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
5530400C23Rik	chr6	133292215	133295791	Other	0.507686290256498	NA	NA	NA	0.514157	0.857942	FALSE	FALSE	FALSE	FALSE	FALSE	2
5530401A14Rik	chr11	81860672	81894581	Other	0.113048945450374	0.506931313192525	-0.538846262417428	-0.0725872718992673	0.785186	0.725569	FALSE	FALSE	FALSE	FALSE	FALSE	4
5730409E04Rik	chr4	126609817	126614370	Other	0.15744907751412	NA	NA	NA	0.958568	1.115501	FALSE	FALSE	TRUE	FALSE	FALSE	5
5730455P16Rik	chr11	80360491	80378033	Other	0.179358738684251	NA	NA	NA	0.24561	0.256293	FALSE	FALSE	FALSE	FALSE	FALSE	1
5730480H06Rik	chr5	48327951	48414293	Other	0.173641559688823	-0.0251281471346955	NA	0.419648333018538	0.593012	0.653311	FALSE	FALSE	TRUE	FALSE	FALSE	3
5730507C01Rik	chr12	18514509	18535253	Other	-0.106251951096962	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
5730522E02Rik	chr11	25602762	26210762	Repressed_Promoter	0.370383467721431	0.307143024359437	NA	0.333515209829895	0.745586	0.689342	FALSE	FALSE	FALSE	FALSE	FALSE	4
5830411N06Rik	chr7	140247283	140300735	Other	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	NA
6030458C11Rik	chr15	12808176	12824648	Active_Promoter	0.0677182590870967	0.109368623221509	NA	NA	0.50857	0.629876	FALSE	FALSE	FALSE	FALSE	FALSE	2
6030468B19Rik	chr11	117797659	117807300	Other	0.0182641793954005	NA	-0.00368336726441963	-0.533523370480298	1.082185	0.845961	FALSE	FALSE	FALSE	FALSE	FALSE	6
