gene	me3_fold	me3_fdr	me3_conc	me3_n_peaks	mc_diff	mc_q	mc_sig	hmc_diff	hmc_q	hmc_sig	chromatin_state	dmr_status
4930441J16Rik	0.073752891	0.877178283	2.66795863	2	NA	NA	NA	NA	NA	NA	NA	NA
4930445N18Rik	0.896916758	0.005716779	3.543158628	2	NA	NA	NA	NA	NA	NA	NA	NA
4930447A16Rik	-0.035914497	0.942746471	3.748116576	1	0.125827757823792	4.78529364249972e-75	TRUE	-0.0383205693445708	1.232620008385e-09	TRUE	Other	Both mC+hmC DMR
4930447C04Rik	0.33051574	0.310956593	4.669336634	12	0.00499158273987443	0.28371211162906	FALSE	0.00495745342918167	0.0150665644183007	TRUE	Repressed_Promoter	hmC DMR only
4930447F24Rik	0.342484874	0.276743478	5.214404774	10	NA	NA	NA	NA	NA	NA	NA	NA
4930448I06Rik	-0.058312567	0.906598602	3.296126992	4	NA	NA	NA	NA	NA	NA	NA	NA
4930448K20Rik	-0.328998934	1	1.541024193	1	NA	NA	NA	NA	NA	NA	NA	NA
4930449E01Rik	0.453543157	0.185610687	3.53747122	1	NA	NA	NA	NA	NA	NA	NA	NA
4930449E18Rik	0.633627659	0.046249309	4.014473836	3	NA	NA	NA	NA	NA	NA	NA	NA
4930451I11Rik	0.223090149	0.576450678	3.66013856	1	-0.143022198013416	4.75341120759657e-08	TRUE	0.0836112931657017	0.000284651341397744	TRUE	Other	Both mC+hmC DMR
4930453N24Rik	0.371122584	0.301369677	3.538485301	1	0.0271276459229466	5.23825638643982e-05	TRUE	-0.0330687351755923	7.98640165984243e-13	TRUE	Active_Promoter	Both mC+hmC DMR
4930455C13Rik	-0.011122019	0.983493809	3.301613829	1	NA	NA	NA	NA	NA	NA	NA	NA
4930455G09Rik	-0.237803333	0.544408455	3.394577717	1	NA	NA	NA	NA	NA	NA	NA	NA
4930465M20Rik	0.094893515	0.83810533	3.528008283	6	NA	NA	NA	NA	NA	NA	NA	NA
4930470P17Rik	0.465898718	0.184709999	3.610324969	1	-0.00688497669902677	0.0901588977630563	FALSE	0.00718282668932174	0.00434420793124021	TRUE	Other	hmC DMR only
4930471C04Rik	-0.305430352	0.419174462	3.069062326	1	NA	NA	NA	NA	NA	NA	NA	NA
4930471G03Rik	-0.249751472	0.526814837	3.293155383	4	NA	NA	NA	NA	NA	NA	NA	NA
4930471G24Rik	-0.466194496	0.167547993	2.76011959	1	NA	NA	NA	NA	NA	NA	NA	NA
4930474N09Rik	0.355690337	0.298965534	4.332100434	3	NA	NA	NA	NA	NA	NA	NA	NA
4930478P22Rik	-0.14595475	0.735255156	2.696752229	1	NA	NA	NA	NA	NA	NA	NA	NA
4930480K15Rik	0.461897862	0.190055862	3.080853097	1	NA	NA	NA	NA	NA	NA	NA	NA
4930486I03Rik	0.538151739	0.118571507	3.26668615	1	NA	NA	NA	NA	NA	NA	NA	NA
4930503F20Rik	0.159059865	0.706959939	2.725468117	2	NA	NA	NA	NA	NA	NA	NA	NA
4930503O07Rik	0.755058671	0.022212627	3.456477512	1	NA	NA	NA	NA	NA	NA	NA	NA
4930504C09Rik	0.223504215	0.560041385	2.733934008	1	NA	NA	NA	NA	NA	NA	NA	NA
4930507D05Rik	-0.024449285	0.963632706	3.315106211	1	NA	NA	NA	NA	NA	NA	NA	NA
4930512J16Rik	-0.396309373	0.272165475	2.859082975	1	NA	NA	NA	NA	NA	NA	NA	NA
4930513D17Rik	0.390928059	0.25113241	3.889111738	3	NA	NA	NA	NA	NA	NA	NA	NA
4930515G16Rik	-0.16526041	1	1.974471342	1	NA	NA	NA	NA	NA	NA	NA	NA
4930519F16Rik	-0.039051753	0.913457528	4.070987628	1	NA	NA	NA	NA	NA	NA	NA	NA
4930519F24Rik	0.373341411	0.264192603	4.697581195	8	NA	NA	NA	NA	NA	NA	NA	NA
4930519K11Rik	-0.725844342	0.030325938	3.253750918	2	NA	NA	NA	NA	NA	NA	NA	NA
4930523C07Rik	0.153862955	0.716108809	2.842446411	1	0.00353605412959568	0.498198787817941	FALSE	0.0244820888333331	4.2730878088161e-14	TRUE	Repressed_Promoter	hmC DMR only
4930524B15Rik	-0.077853957	0.871087846	3.442282283	3	-0.00198965685626129	0.855269510783519	FALSE	0.0132098317661079	0.0139110658202832	TRUE	Other	hmC DMR only
4930524O08Rik	0.162831544	0.681059183	4.030029446	2	NA	NA	NA	NA	NA	NA	NA	NA
4930525G20Rik	0.630263729	0.039380091	4.725578619	2	NA	NA	NA	NA	NA	NA	NA	NA
4930529K09Rik	0.381198803	0.293615965	3.27457261	1	NA	NA	NA	NA	NA	NA	NA	NA
4930532I03Rik	0.233242854	0.559593248	3.172921304	1	NA	NA	NA	NA	NA	NA	NA	NA
4930539C22Rik	-0.034541329	0.947194034	3.433301636	1	NA	NA	NA	NA	NA	NA	NA	NA
4930542M03Rik	0.100657377	0.823029197	2.864261276	2	NA	NA	NA	NA	NA	NA	NA	NA
4930543N07Rik	-0.229619558	1	2.320151507	1	NA	NA	NA	NA	NA	NA	NA	NA
4930544D05Rik	-0.084697198	0.850450941	2.841364576	1	-0.0088296020161357	0.815928706735094	FALSE	0.0242185754331421	0.205084582480677	FALSE	Other	Not DMR
4930545L23Rik	-0.074389007	1	0.530972521	1	NA	NA	NA	NA	NA	NA	NA	NA
4930549C15Rik	0.032414004	0.950215315	3.281618877	3	NA	NA	NA	NA	NA	NA	NA	NA
4930555G21Rik	0.074360732	0.875976495	3.585151745	1	NA	NA	NA	NA	NA	NA	NA	NA
4930555K19Rik	0.51399607	0.111961193	4.493387236	1	NA	NA	NA	NA	NA	NA	NA	NA
4930556M19Rik	-0.194582258	0.637187708	3.028093446	1	NA	NA	NA	NA	NA	NA	NA	NA
4930557F10Rik	0.66370386	0.046346032	3.890004035	3	NA	NA	NA	NA	NA	NA	NA	NA
4930562C15Rik	0.076784987	0.867784792	3.844058501	1	-0.00523750844394255	0.32964584496767	FALSE	-0.00482329433338891	0.0851382232448687	FALSE	Other	Not DMR
4930564C03Rik	0.461326531	0.191661773	3.067090208	1	NA	NA	NA	NA	NA	NA	NA	NA
4930565D16Rik	0.17784594	1	2.088713742	1	NA	NA	NA	NA	NA	NA	NA	NA
4930565N06Rik	0.208605259	0.608437614	3.354108917	1	NA	NA	NA	NA	NA	NA	NA	NA
4930567K12Rik	0.315902516	0.380799286	2.499704743	1	NA	NA	NA	NA	NA	NA	NA	NA
4930567K20Rik	0.273369894	0.467806494	3.59815132	2	NA	NA	NA	NA	NA	NA	NA	NA
4930570G19Rik	0.071181495	0.883466235	3.058216618	3	NA	NA	NA	NA	NA	NA	NA	NA
4930572O13Rik	-0.501891927	0.143541597	2.699575914	1	NA	NA	NA	NA	NA	NA	NA	NA
4930579D09Rik	0.265585451	0.472059822	2.832663783	1	NA	NA	NA	NA	NA	NA	NA	NA
4930579G18Rik	0.094143217	0.825447855	4.348276488	1	NA	NA	NA	NA	NA	NA	NA	NA
4930579G24Rik	-0.000773992	0.998928441	4.041212557	2	0.0458902000533207	2.07414975759118e-05	TRUE	-0.0138184506973756	0.0574954092009355	FALSE	Active_Promoter	mC DMR only
4930586N03Rik	0.098949154	0.831109623	3.662356685	1	NA	NA	NA	NA	NA	NA	NA	NA
4930591A17Rik	0.003030376	0.995747766	3.158039249	3	NA	NA	NA	NA	NA	NA	NA	NA
4930592C13Rik	0.59553144	0.060765044	4.212189223	9	NA	NA	NA	NA	NA	NA	NA	NA
4930594M22Rik	0.145466415	0.737265058	3.467444946	1	NA	NA	NA	NA	NA	NA	NA	NA
4931422A03Rik	0.585311573	0.059353203	4.628264689	4	-0.0156045236027517	2.36092518855006e-06	TRUE	0.0051385639329426	0.0208336566400322	TRUE	Bivalent_Promoter	Both mC+hmC DMR
4931429L15Rik	0.326858793	0.383261577	3.459186691	2	-0.0213631686704442	0.0139823308313539	TRUE	-0.00700302343678576	0.222191101247689	FALSE	Other	mC DMR only
4931431C16Rik	0.635234444	0.047774757	4.157863963	3	NA	NA	NA	NA	NA	NA	NA	NA
4932412D23Rik	-0.089772508	0.833137857	4.858673786	1	NA	NA	NA	NA	NA	NA	NA	NA
4932413F04Rik	-0.064922186	0.895389975	3.042350854	4	NA	NA	NA	NA	NA	NA	NA	NA
4932435O22Rik	0.108670135	0.805602545	2.984800191	1	NA	NA	NA	NA	NA	NA	NA	NA
4932441J04Rik	-0.145516529	0.736347386	2.71932428	2	NA	NA	NA	NA	NA	NA	NA	NA
4932702P03Rik	0.048638902	0.923714359	3.393636444	1	NA	NA	NA	NA	NA	NA	NA	NA
4933400F21Rik	0.378218129	0.297628192	2.80511553	13	NA	NA	NA	NA	NA	NA	NA	NA
4933400L20Rik	0.185641721	0.642287333	3.685116686	16	NA	NA	NA	NA	NA	NA	NA	NA
4933402C06Rik	-0.455991066	0.193024491	2.831742839	1	NA	NA	NA	NA	NA	NA	NA	NA
4933402J07Rik	-0.066269463	0.890835616	3.511004761	1	-0.0194846216751456	3.64559001914285e-05	TRUE	0.0127895463345078	6.96226014725792e-05	TRUE	Other	Both mC+hmC DMR
4933404K08Rik	-0.503068478	0.148588898	3.513002567	1	NA	NA	NA	NA	NA	NA	NA	NA
4933405L10Rik	-0.041019896	0.93498701	2.749568268	1	-0.0252199801174373	0.231596254404727	FALSE	-0.00741580734234824	0.576939954634102	FALSE	Other	Not DMR
4933406D12Rik	-0.014495469	0.978302849	2.891136161	1	NA	NA	NA	NA	NA	NA	NA	NA
4933406J10Rik	0.001794772	0.997495283	3.011258276	1	NA	NA	NA	NA	NA	NA	NA	NA
4933406K04Rik	0.061805538	0.895353395	2.643911517	2	NA	NA	NA	NA	NA	NA	NA	NA
4933407E24Rik	-0.478610558	0.172884047	3.342273918	6	NA	NA	NA	NA	NA	NA	NA	NA
4933407K13Rik	0.249650222	1	1.811316073	3	NA	NA	NA	NA	NA	NA	NA	NA
4933407L21Rik	0.142318822	0.725981477	2.41041032	1	-0.00933084108606774	0.315073484894785	FALSE	0.000783468058484102	0.868733658088167	FALSE	Other	Not DMR
4933408J17Rik	0.606988213	0.070796154	3.104943336	1	NA	NA	NA	NA	NA	NA	NA	NA
4933412O06Rik	-0.055028417	0.912365578	3.204269839	1	NA	NA	NA	NA	NA	NA	NA	NA
4933416E03Rik	-0.154012626	0.717008013	3.500855055	2	NA	NA	NA	NA	NA	NA	NA	NA
4933417D19Rik	0.122474114	0.784308322	2.962981362	2	NA	NA	NA	NA	NA	NA	NA	NA
4933417G07Rik	0.031081381	0.951790806	2.917624653	2	NA	NA	NA	NA	NA	NA	NA	NA
4933417O13Rik	-0.258327612	0.468949031	4.288480876	10	NA	NA	NA	NA	NA	NA	NA	NA
4933421O10Rik	-0.09869504	0.812671345	4.490396926	1	NA	NA	NA	NA	NA	NA	NA	NA
4933422A05Rik	-0.281457841	0.46012901	3.500866877	1	NA	NA	NA	NA	NA	NA	NA	NA
4933424L21Rik	0.391066871	0.279977483	3.351969934	5	NA	NA	NA	NA	NA	NA	NA	NA
4933427D06Rik	-0.259300911	0.508454194	3.323039646	2	NA	NA	NA	NA	NA	NA	NA	NA
4933427D14Rik	-0.22438634	0.57581159	2.901582987	2	0.0220612983554079	1.88218479831439e-09	TRUE	-0.0226167900856331	2.37868683248125e-15	TRUE	Active_Promoter	Both mC+hmC DMR
4933428G20Rik	-0.151645146	0.721351851	3.418751052	1	-0.0129437264274919	0.194935857127436	FALSE	-0.012583743681412	0.0681174839130014	FALSE	Other	Not DMR
4933430M04Rik	-0.12985822	0.769066196	3.121886831	1	NA	NA	NA	NA	NA	NA	NA	NA
4933430N04Rik	0.374422846	0.30147889	3.195842609	1	NA	NA	NA	NA	NA	NA	NA	NA
4933431G14Rik	0.595750261	0.079886155	3.129431836	7	NA	NA	NA	NA	NA	NA	NA	NA
4933433G19Rik	0.45037388	0.123238891	5.598089627	4	NA	NA	NA	NA	NA	NA	NA	NA
4933433H22Rik	-0.321193971	0.366426739	2.785606887	3	NA	NA	NA	NA	NA	NA	NA	NA
4933436H12Rik	-0.028135395	0.957367686	3.658550416	2	NA	NA	NA	NA	NA	NA	NA	NA
4933438B17Rik	0.240155938	0.542671014	3.762579595	1	NA	NA	NA	NA	NA	NA	NA	NA
4933439C10Rik	0.096327997	0.833720195	3.769404379	2	NA	NA	NA	NA	NA	NA	NA	NA
4933440J02Rik	0.501288658	0.145686638	3.543628544	1	NA	NA	NA	NA	NA	NA	NA	NA
4933440M02Rik	-0.338035945	0.364077895	3.302816413	2	NA	NA	NA	NA	NA	NA	NA	NA
5031410I06Rik	0.14623506	1	2.191367156	1	0.0293759708518795	0.46882237292159	FALSE	-0.0229553800038953	0.367987057702114	FALSE	Other	Not DMR
5031425E22Rik	0.316987818	0.367985563	4.187064316	1	NA	NA	NA	NA	NA	NA	NA	NA
5031425F14Rik	-0.184130991	0.658366546	2.819160832	4	NA	NA	NA	NA	NA	NA	NA	NA
5031434O11Rik	0.181404788	0.655562969	3.930986161	1	NA	NA	NA	NA	NA	NA	NA	NA
5031439G07Rik	0.395032178	0.265719712	3.838528468	1	-0.0326524808623219	1.96711869561539e-14	TRUE	0.0115932285156087	0.00290222333968722	TRUE	Active_Promoter	Both mC+hmC DMR
5033404E19Rik	0.145240354	0.736370714	2.917908751	1	NA	NA	NA	NA	NA	NA	NA	NA
5330413P13Rik	-0.038726301	1	1.682135392	2	NA	NA	NA	NA	NA	NA	NA	NA
5330416C01Rik	-0.179965358	0.665100983	3.905542527	2	NA	NA	NA	NA	NA	NA	NA	NA
5430416N02Rik	0.529976225	0.102394911	4.002636716	1	NA	NA	NA	NA	NA	NA	NA	NA
5530601H04Rik	-0.041558916	0.929897291	3.569608944	2	NA	NA	NA	NA	NA	NA	NA	NA
5730409E04Rik	0.688982754	0.038464651	3.514125081	1	0.0661568021239899	4.76077774551009e-05	TRUE	-0.0467494197092778	0.00168341447405269	TRUE	Other	Both mC+hmC DMR
5730455P16Rik	0.366046609	0.292221904	4.288662279	1	0.021738662062928	3.68206378931425e-05	TRUE	-0.0190662717790774	1.70447289041867e-07	TRUE	Other	Both mC+hmC DMR
5730488B01Rik	-0.166841178	0.675786257	4.768613077	1	NA	NA	NA	NA	NA	NA	NA	NA
5730507C01Rik	0.023932719	0.964179763	3.050352978	10	-0.00751176381148344	0.388036417140161	FALSE	0.000898969089772454	0.617357773039594	FALSE	Other	Not DMR
5730522E02Rik	0.396336756	0.271555195	3.016845207	3	-0.00390659425292461	0.000749493293031757	TRUE	0.0030220636605551	2.11045317201111e-05	TRUE	Repressed_Promoter	Both mC+hmC DMR
5830432E09Rik	0.03838492	0.939771421	3.570853132	8	NA	NA	NA	NA	NA	NA	NA	NA
5830454E08Rik	-0.134783706	0.753715895	2.531742086	3	NA	NA	NA	NA	NA	NA	NA	NA
6030440G07Rik	-0.007636499	0.989020476	3.702527011	1	NA	NA	NA	NA	NA	NA	NA	NA
6030471H07Rik	-0.079239351	0.859550052	2.554484618	1	NA	NA	NA	NA	NA	NA	NA	NA
6330415G19Rik	-0.283076002	0.461750138	3.19570728	3	NA	NA	NA	NA	NA	NA	NA	NA
6430503K07Rik	0.409223425	0.219570995	4.25483516	1	NA	NA	NA	NA	NA	NA	NA	NA
6430548M08Rik	0.173682809	0.679121924	3.155631159	8	0.0448290722531025	1.14515232101532e-27	TRUE	-0.0163309129873369	1.32488712637342e-05	TRUE	Active_Promoter	Both mC+hmC DMR
6430550D23Rik	0.273491823	0.479268944	3.848671883	1	0.0328045992716215	2.59809452621816e-15	TRUE	-0.0306868000580936	8.2111182016453e-20	TRUE	Other	Both mC+hmC DMR
6430562O15Rik	0.366275464	0.309823974	3.621132178	5	NA	NA	NA	NA	NA	NA	NA	NA
6430571L13Rik	0.178839732	0.664502429	4.096027459	3	0.106655800155125	8.75826317281986e-33	TRUE	0.00263973159581729	0.811575751412403	FALSE	Active_Promoter	mC DMR only
6430710C18Rik	0.436653274	0.207673707	3.156134561	1	NA	NA	NA	NA	NA	NA	NA	NA
6720468P15Rik	-0.068457082	0.888684788	3.353020583	13	NA	NA	NA	NA	NA	NA	NA	NA
6820408C15Rik	0.099053253	0.830315701	3.330205324	1	-0.00445018677702225	0.513759029700011	FALSE	-0.000324019113909113	0.983688433488519	FALSE	Other	Not DMR
7530416G11Rik	-0.370976479	0.308191421	2.908523096	7	-0.0254754667681767	0.0173794657430983	TRUE	0.0242033534836532	0.00385852444317377	TRUE	Repressed_Promoter	Both mC+hmC DMR
8030423F21Rik	-0.811466907	0.013314581	2.837486216	1	NA	NA	NA	NA	NA	NA	NA	NA
8030423J24Rik	-0.320834222	0.364659009	2.576463628	1	NA	NA	NA	NA	NA	NA	NA	NA
8030474K03Rik	-0.018189985	1	2.238067096	1	0.00113241343937109	0.724307363105538	FALSE	-0.00533378469668331	0.647469995687404	FALSE	Repressed_Promoter	Not DMR
8430422H06Rik	-0.286927021	0.42084798	2.658680194	1	NA	NA	NA	NA	NA	NA	NA	NA
8430430B14Rik	-0.130337112	0.758000546	2.642496952	1	NA	NA	NA	NA	NA	NA	NA	NA
8430437L04Rik	0.270208374	0.480590745	4.022411191	3	NA	NA	NA	NA	NA	NA	NA	NA
9030624G23Rik	0.036624098	0.940624096	2.669162136	4	0.000712734991840103	0.939963404276225	FALSE	0.00105875170836457	0.364043369818749	FALSE	Other	Not DMR
9130024F11Rik	0.487356567	0.124700828	4.646150053	1	NA	NA	NA	NA	NA	NA	NA	NA
9130221H12Rik	0.083162762	0.854589371	4.099987339	1	NA	NA	NA	NA	NA	NA	NA	NA
9130401M01Rik	0.251806434	0.49984832	4.44659421	3	NA	NA	NA	NA	NA	NA	NA	NA
9230102K24Rik	-0.029197617	0.955809545	3.032507059	1	NA	NA	NA	NA	NA	NA	NA	NA
9230105E05Rik	0.199287014	0.614515527	4.129436191	10	NA	NA	NA	NA	NA	NA	NA	NA
9230112D13Rik	0.00047244	0.99930944	3.199485415	1	0.00475666930138774	0.507606601472126	FALSE	0.00427774308986867	0.34130207746782	FALSE	Other	Not DMR
9230117E06Rik	0.11677858	0.781481062	4.007848351	10	NA	NA	NA	NA	NA	NA	NA	NA
9330020H09Rik	0.014528123	0.978125036	3.46475403	1	NA	NA	NA	NA	NA	NA	NA	NA
9330102E08Rik	-0.102414615	0.823983378	3.394636645	2	NA	NA	NA	NA	NA	NA	NA	NA
9330158H04Rik	-0.466427957	0.182062703	3.481364522	1	NA	NA	NA	NA	NA	NA	NA	NA
9330159F19Rik	0.792798165	0.016689085	3.525538112	4	0.0129186017659719	0.0606662528145496	FALSE	-0.0188314504131973	5.51400608023697e-05	TRUE	Poised_Enhancer	hmC DMR only
9330162B11Rik	0.359869876	0.309190262	2.838597664	2	NA	NA	NA	NA	NA	NA	NA	NA
9430015G10Rik	0.019626193	0.971070462	2.93949995	2	0.0142315134312361	0.00890360834586436	TRUE	-0.01556740010943	6.87893607177695e-06	TRUE	Other	Both mC+hmC DMR
9430021M05Rik	-0.34237485	0.350388129	3.499434753	3	NA	NA	NA	NA	NA	NA	NA	NA
9430038I01Rik	0.207303079	0.574970781	4.237719341	2	-0.010765324782974	0.00661448441899707	TRUE	0.0019371502198757	0.522895997145977	FALSE	Other	mC DMR only
9430065F17Rik	-0.092360796	0.822252955	5.201766506	3	NA	NA	NA	NA	NA	NA	NA	NA
9430078K24Rik	-0.07537546	1	2.19984111	6	NA	NA	NA	NA	NA	NA	NA	NA
9430091E24Rik	0.411779174	0.250939209	3.836938577	4	NA	NA	NA	NA	NA	NA	NA	NA
9530014B07Rik	-0.020386515	0.967991001	3.554114116	3	NA	NA	NA	NA	NA	NA	NA	NA
9530020I12Rik	0.270907759	0.480078861	3.793151077	1	NA	NA	NA	NA	NA	NA	NA	NA
9530026P05Rik	0.496708663	0.132989715	4.009290734	1	NA	NA	NA	NA	NA	NA	NA	NA
9530036O11Rik	0.260722392	0.500771203	3.666125319	2	NA	NA	NA	NA	NA	NA	NA	NA
9530052E02Rik	0.022715509	0.962661189	4.464961693	5	NA	NA	NA	NA	NA	NA	NA	NA
9530059O14Rik	0.079071925	0.85956062	4.363600308	9	NA	NA	NA	NA	NA	NA	NA	NA
9530068E07Rik	0.017314928	0.974242854	3.46648315	1	0.03160077262629	1.51241018356004e-05	TRUE	-0.0347592803642562	1.23182816748177e-10	TRUE	Other	Both mC+hmC DMR
9530080O11Rik	0.039690487	0.937258983	3.996697817	1	NA	NA	NA	NA	NA	NA	NA	NA
9530082P21Rik	0.318460766	0.397523378	3.07680453	2	NA	NA	NA	NA	NA	NA	NA	NA
9630013A20Rik	0.396925653	0.260489311	2.799686707	1	NA	NA	NA	NA	NA	NA	NA	NA
9630013K17Rik	0.294504028	0.432088416	3.653694297	1	NA	NA	NA	NA	NA	NA	NA	NA
9630028B13Rik	0.267858119	0.490786192	3.470886764	3	NA	NA	NA	NA	NA	NA	NA	NA
9830166K06Rik	-0.11883432	0.791270413	3.210758065	1	NA	NA	NA	NA	NA	NA	NA	NA
9930014A18Rik	-0.476624075	0.174021754	3.384159671	1	NA	NA	NA	NA	NA	NA	NA	NA
A130010J15Rik	-0.235829034	0.55121087	3.335975425	1	0.0301327641655809	0.00049760900209896	TRUE	-0.0011105937077949	0.891045402899095	FALSE	Other	mC DMR only
A230028O05Rik	-0.168143558	0.685337388	3.570941587	2	NA	NA	NA	NA	NA	NA	NA	NA
A230077H06Rik	-0.369027276	0.30130129	2.618711478	2	NA	NA	NA	NA	NA	NA	NA	NA
A2m	-0.06916371	0.885828085	2.847975678	1	-0.00448954651471667	0.301953728236354	FALSE	7.83945841325573e-05	0.983534181991086	FALSE	Repressed_Promoter	Not DMR
A330023F24Rik	0.477316348	0.110397498	5.393046213	4	NA	NA	NA	NA	NA	NA	NA	NA
A330032B11Rik	0.17284829	0.678954503	3.555731088	4	NA	NA	NA	NA	NA	NA	NA	NA
A330033J07Rik	-0.197813193	0.629007757	3.650882008	1	NA	NA	NA	NA	NA	NA	NA	NA
A330070K13Rik	-0.223609892	0.573348529	3.524849195	1	0.185823966874757	1.75042029753421e-39	TRUE	-0.0553867696751865	7.15172145211357e-05	TRUE	Other	Both mC+hmC DMR
A330076H08Rik	0.773736595	0.017306739	3.90439691	2	NA	NA	NA	NA	NA	NA	NA	NA
A3galt2	0.060222884	0.900450342	3.728119684	4	0.0239133844478708	0.000650679961037426	TRUE	-0.025734257132934	4.92774828311149e-05	TRUE	Other	Both mC+hmC DMR
A430005L14Rik	0.084509728	0.858655689	3.284384183	2	0.0444216291281958	0.000174972342304659	TRUE	-0.0148823993767069	0.0739470882585485	FALSE	Other	mC DMR only
A430033K04Rik	0.149733113	0.702367556	4.336302969	2	0.0375962499829573	1.70647733593163e-17	TRUE	-0.03742874092198	4.50550615053993e-25	TRUE	Active_Promoter	Both mC+hmC DMR
A430035B10Rik	-0.154267072	0.716677128	3.502869983	1	NA	NA	NA	NA	NA	NA	NA	NA
A430057M04Rik	0.120665565	0.780514021	3.788453424	1	NA	NA	NA	NA	NA	NA	NA	NA
A430093F15Rik	0.05324999	0.879622399	2.41508187	1	NA	NA	NA	NA	NA	NA	NA	NA
A4galt	0.5134923	0.097584518	4.641099365	1	0.00139464693927915	0.895608527262767	FALSE	0.00363962114157229	0.389782551868561	FALSE	Repressed_Promoter	Not DMR
A530006G24Rik	0.394623685	0.27360776	3.72026627	1	NA	NA	NA	NA	NA	NA	NA	NA
A530010L16Rik	-0.116976896	0.796311157	3.091725404	4	NA	NA	NA	NA	NA	NA	NA	NA
A530013C23Rik	0.372610753	0.30636438	3.081435568	3	NA	NA	NA	NA	NA	NA	NA	NA
A530016L24Rik	0.312587264	0.408760119	3.071701995	3	-0.0140957529393299	0.244272123821395	FALSE	0.0125634804044185	0.0614536688934619	FALSE	Repressed_Promoter	Not DMR
A530065N20Rik	-0.013017282	0.980834295	3.272701467	1	NA	NA	NA	NA	NA	NA	NA	NA
A630023A22Rik	0.046471627	1	1.558554903	2	-0.00900572984139825	0.00734894389912093	TRUE	0.00833354965527995	0.000545458809193018	TRUE	Repressed_Promoter	Both mC+hmC DMR
A730004F24Rik	0.242439897	0.541746467	3.288714236	1	NA	NA	NA	NA	NA	NA	NA	NA
A730006G06Rik	0.468381252	0.113959322	4.94320765	1	NA	NA	NA	NA	NA	NA	NA	NA
A730018C14Rik	-0.260106498	1	2.241703168	8	NA	NA	NA	NA	NA	NA	NA	NA
A730035I17Rik	0.584118852	0.070986575	4.493974514	2	NA	NA	NA	NA	NA	NA	NA	NA
A730056A06Rik	0.050159909	0.919911625	3.402280354	1	NA	NA	NA	NA	NA	NA	NA	NA
A730085K08Rik	-0.265772076	0.477592952	2.631903778	1	NA	NA	NA	NA	NA	NA	NA	NA
A730098A19Rik	-0.043633123	0.9318084	3.509286813	1	NA	NA	NA	NA	NA	NA	NA	NA
A830052D11Rik	0.095631715	0.837272937	3.178326461	2	NA	NA	NA	NA	NA	NA	NA	NA
A930001C03Rik	0.125736439	0.7630637	4.07415092	1	NA	NA	NA	NA	NA	NA	NA	NA
A930004D18Rik	-0.291561267	0.445945981	2.845377791	1	-0.0225011053691312	0.00171188320284624	TRUE	0.00199871439100419	0.715308317489861	FALSE	Active_Promoter	mC DMR only
A930005H10Rik	-0.19140579	0.637880851	3.772295391	1	NA	NA	NA	NA	NA	NA	NA	NA
A930012L18Rik	-0.051981368	0.914195816	3.657417195	1	NA	NA	NA	NA	NA	NA	NA	NA
A930015D03Rik	0.092060919	0.843722005	3.046562544	1	NA	NA	NA	NA	NA	NA	NA	NA
A930018P22Rik	-0.175054812	0.664528441	2.727650794	1	-0.00792619592262478	0.88050171286428	FALSE	0.0225903621370349	0.495681897554686	FALSE	Other	Not DMR
A930019D19Rik	0.385316513	0.286850064	3.3202146	2	NA	NA	NA	NA	NA	NA	NA	NA
AA413626	0.560270871	0.095431549	3.570115295	2	NA	NA	NA	NA	NA	NA	NA	NA
AA536875	-0.317407536	0.396617979	2.89196407	1	NA	NA	NA	NA	NA	NA	NA	NA
AA986860	0.331910975	0.365138586	3.615260955	1	-0.00644526680337976	0.511029175099234	FALSE	-0.000986330773885866	0.869086244104004	FALSE	Other	Not DMR
AF357399	-0.095935621	0.834463805	3.574100367	1	NA	NA	NA	NA	NA	NA	NA	NA
AF357425	0.451835036	0.198129554	3.876420711	1	NA	NA	NA	NA	NA	NA	NA	NA
AI197445	0.261594048	0.504262622	3.232921555	2	NA	NA	NA	NA	NA	NA	NA	NA
AI504432	0.678703996	0.038327401	4.321916473	1	NA	NA	NA	NA	NA	NA	NA	NA
AI593442	0.250150732	0.50671984	4.042339826	2	0.0127651303504805	0.415571647324236	FALSE	0.00969493567868206	0.266096295327477	FALSE	Repressed_Promoter	Not DMR
AI597479	0.406254507	0.255370736	3.994558463	2	0.0153896725458114	0.0307305665978057	TRUE	-0.0286872231558561	2.00085111860627e-09	TRUE	Active_Promoter	Both mC+hmC DMR
AI606473	0.275663418	0.427364089	4.865945499	2	NA	NA	NA	NA	NA	NA	NA	NA
AI837181	0.193225478	0.605418527	4.489918562	1	0.0335686064741025	0.0840084543045709	FALSE	-0.00546621238664435	0.796847763737476	FALSE	Other	Not DMR
AI854703	0.38350492	0.284896014	3.615951542	2	0.0572980963045595	2.55205390073859e-06	TRUE	-0.053776895527909	1.53061039640687e-08	TRUE	Active_Promoter	Both mC+hmC DMR
AI987944	0.1118874	0.797128249	4.029152948	2	-0.00152522265673105	0.792109065522291	FALSE	-0.00780460211892105	0.0259303178670797	TRUE	Active_Promoter	hmC DMR only
AU015836	-0.080419482	1	2.078065354	2	0.010284880222967	0.243750714940674	FALSE	0.00145328589504652	0.734320480681439	FALSE	Other	Not DMR
AU021063	0.427280444	0.208441242	4.323725303	2	NA	NA	NA	NA	NA	NA	NA	NA
