chr	start	end	num_contexts	mean_coverage	mean_mod_group1	mean_mod_group2	mod_fold_change	mod_difference	test_statistic	dmr_pvalue	dmr_qvalue	annotation	gene	significant	direction	neg_log10_q	chromatin_state	CTCF_overlap	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	distance_to_tss
chr1	74791515	74804178	51	15.3676470588235	0.574138554579976	0.489956431208553	0.853376641056602	-0.0841821233714235	21.8088837943947	3.01202279523403e-06	1.52594122726913e-05	Gene	Wnt10a	TRUE	Hypomethylated	4.81646219322534	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	75142777	75147912	42	15.0059523809524	0.434732924121719	0.505784281691017	1.16343679907116	0.0710513575692987	13.3633444127331	0.000256590323681922	0.000948213563593984	Gene	Retreg2	TRUE	Hypermethylated	3.02309383666535	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	75210837	75215605	55	16.0227272727273	0.280171254371021	0.364418895439116	1.30070051710776	0.084247641068095	25.8607569260458	3.66954010131794e-07	2.10221960091614e-06	Gene	Stk16	TRUE	Hypermethylated	5.67732191890501	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	75236405	75245691	136	17.6305147058824	0.659834961795952	0.731912633045359	1.10923590810227	0.0720776712494064	64.2658126147843	1.08715897025216e-15	1.42546925230751e-14	Gene	Dnajb2	TRUE	Hypermethylated	13.8460421460832	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	75360328	75368578	94	17.7393617021277	0.560370023093376	0.692463626916802	1.23572567835488	0.132093603823426	118.90800811849	1.09700863044387e-27	2.75618491713556e-26	Gene	Des	TRUE	Hypermethylated	25.5596916482312	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	75375296	75432319	595	15.8987394957983	0.532560205818698	0.612325133489364	1.14977635730038	0.0797649276706657	241.943465077335	1.48234864746935e-54	7.85307885738876e-53	Gene	Speg	TRUE	Hypermethylated	52.1049600415192	Bivalent_Promoter	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0
chr1	75435929	75443178	81	15.7654320987654	0.321501016713783	0.45803797205986	1.42468592087729	0.136536955346077	99.4122360976388	2.05051760215806e-23	4.34523320966403e-22	Gene	Gmppa	TRUE	Hypermethylated	21.3619869099052	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	75546265	75562171	210	13.5452380952381	0.632819255423136	0.67733898174758	1.07035140909971	0.0445197263244441	22.8915865194838	1.71400453977666e-06	9.0030298547758e-06	Gene	Slc4a3	TRUE	Hypermethylated	5.04561130969744	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	78310344	78420288	1039	18.349615014437	0.503756971080779	0.555178398707843	1.10207586312253	0.0514214276270634	200.042246235882	2.04462105261538e-45	8.68301721919394e-44	Gene	Sgpp2	TRUE	Hypermethylated	43.061329337732	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	78657824	78707742	407	20.2340294840295	0.693533380317888	0.713234093758446	1.02840629449087	0.0197007134405573	15.1222741955442	0.000100767307457048	0.000402666160598364	Gene	Acsl3	TRUE	Hypermethylated	3.39505486625279	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	79776017	79781444	54	20.3425925925926	0.668771047919439	0.715539085615182	1.0699313133265	0.0467680376957427	11.0786053388722	0.000873294579098968	0.00290254229640641	Gene	Mrpl44	TRUE	Hypermethylated	2.53722144292029	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	81076949	81341763	1246	21.9841492776886	0.684102789718294	0.702851475512472	1.02740624081053	0.018748685794178	45.3521955034791	1.64603383341468e-11	1.52191025963889e-10	Gene	Nyap2	TRUE	Hypermethylated	9.81761095524788	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	82316451	82445365	993	20.7361530715005	0.742626708566688	0.730966334938612	0.984298472579068	-0.0116603736280766	14.3643091321526	0.000150630552956274	0.00058025677019274	Gene	Rhbdd1	TRUE	Hypomethylated	3.23637978367653	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	82724889	82752393	219	21.7111872146119	0.63198163438474	0.66208089706663	1.04762679964774	0.0300992626818904	18.1196337683734	2.07451315202073e-05	9.30337995216822e-05	Gene	Mff	TRUE	Hypermethylated	4.0313592419947	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	82839482	82901181	415	20.5951807228916	0.660166201022522	0.691213299920218	1.04702921605136	0.0310470988976953	37.6020892165662	8.675151344115e-10	6.68120411336963e-09	Gene	Agfg1	TRUE	Hypermethylated	8.17514526017924	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	85793440	85851575	404	19.5142326732673	0.572102281922706	0.612496917665645	1.07060736693303	0.0403946357429399	52.313248815629	4.73171364660244e-13	5.06204082570488e-12	Gene	Cab39	TRUE	Hypermethylated	11.295674356549	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	85894280	85908674	122	14	0.325406510437896	0.486869718825219	1.49618923779381	0.161463208387323	182.711328311028	1.24008434545556e-41	4.84464236188308e-40	Gene	Itm2c	TRUE	Hypermethylated	39.3147382776418	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	86064386	86139150	623	21.2267255216693	0.795610685290583	0.82632288274716	1.03860204246171	0.0307121974565765	79.254072332511	5.46146706195178e-19	8.97931955271837e-18	Gene	Psmd1	TRUE	Hypermethylated	17.046756572653	Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	86526725	86530711	28	13.2232142857143	0.0460726283794593	0.0777304435805953	1.68712848202188	0.0316578152011361	5.37762139491761	0.0203966684870046	0.0486266539039442	Gene	Ptma	TRUE	Hypermethylated	1.31312561406436	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	86703807	87050094	1577	19.3142041851617	0.766852638537238	0.776766348249227	1.0129277897914	0.00991370971198968	16.3981383109272	5.13356255183041e-05	0.000215652800910793	Gene	Dis3l2	TRUE	Hypermethylated	3.66624489684007	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	87264362	87310838	433	16.3152424942263	0.6979352947564	0.681018872547567	0.975762191229005	-0.0169164222088334	9.4122579074355	0.00215539647321519	0.0065647593803109	Gene	Efhd1	TRUE	Hypomethylated	2.18278118758186	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	87326997	87450795	754	20.6180371352785	0.759776927176117	0.773065588117671	1.01749021385914	0.0132886609415531	15.0329108174819	0.000105652564556395	0.000419709364103127	Gene	Gigyf2	TRUE	Hypermethylated	3.37705134116986	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	87620311	87720506	824	17.0479368932039	0.768133886859143	0.757765458722048	0.986501795696723	-0.0103684281370953	7.93655712732727	0.00484459204026879	0.0135766359087362	Gene	Inpp5d	TRUE	Hypomethylated	1.86720782852868	Repressed_Promoter	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	87755869	87792427	369	18.9241192411924	0.728428875818481	0.75419958064873	1.03537847782502	0.0257707048302489	23.4627593545137	1.27355260146071e-06	6.81925983308939e-06	Gene	Atg16l1	TRUE	Hypermethylated	5.16626276139184	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	87853286	87945179	494	16.7692307692308	0.37432844066752	0.399353803966334	1.06685402598367	0.0250253632988139	22.9491544532813	1.66343359527567e-06	8.7593306715081e-06	Gene	Dgkd	TRUE	Hypermethylated	5.05752907839544	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88055387	88219003	910	27.3653846153846	0.778062457942054	0.787738164033156	1.01243564188496	0.00967570609110213	13.0543761407235	0.000302576603310539	0.0011051104736859	Gene	Ugt1a10	TRUE	Hypermethylated	2.95659430504312	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88070799	88218996	845	27.8248520710059	0.777645330184325	0.788895938008277	1.01446753087463	0.0112506078239517	16.8382162772008	4.07052815871189e-05	0.00017409910344876	Gene	Ugt1a9	TRUE	Hypermethylated	3.75920346534596	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88087812	88219003	781	28.3489116517286	0.774174991261174	0.786730546384274	1.01621798077286	0.0125555551230997	19.6243001900748	9.42626748707822e-06	4.46195093888569e-05	Gene	Ugt1a8	TRUE	Hypermethylated	4.35047520928489	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88095061	88220001	740	28.8314189189189	0.765905401102441	0.779124593746734	1.01725956315919	0.0132191926442932	20.4893795268666	5.99630453409529e-06	2.91666576880164e-05	Gene	Ugt1a7c	TRUE	Hypermethylated	4.53511333539034	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88103251	88219002	688	29.2714389534884	0.770743949954459	0.784560808569864	1.0179266520564	0.0138168586154057	21.4550420679333	3.62222295281255e-06	1.81275322822172e-05	Gene	Ugt1a6b	TRUE	Hypermethylated	4.74166131279139	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88134808	88218996	521	31.7538387715931	0.75573085337904	0.768266887013816	1.01658796061948	0.0125360336347757	13.709280800373	0.000213397334794983	0.000800011202048599	Gene	Ugt1a6a	TRUE	Hypermethylated	3.09690393181577	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88166011	88218996	365	36.5328767123288	0.747074817869436	0.759815910880179	1.01705464125679	0.0127410930107424	11.1232443022157	0.000852525356229629	0.0028402619419313	Gene	Ugt1a5	TRUE	Hypermethylated	2.54664160548485	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88200600	88218996	156	56.338141025641	0.724656795107226	0.737471001747484	1.01768313873102	0.0128142066402579	7.09273553206107	0.0077397020406625	0.0206080986306712	Gene	Ugt1a2	TRUE	Hypermethylated	1.68596207577536	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	88277660	88389292	948	37.7639767932489	0.666969330140693	0.674045609846484	1.0106096028498	0.00707627970579083	7.7937972085034	0.00524258985860973	0.0145462627488128	Gene	Trpm8	TRUE	Hypermethylated	1.8372485720424	Bivalent_Promoter	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0
chr1	89070414	89155067	984	16.6061991869919	0.702624908401471	0.687930515725342	0.979086433600028	-0.0146943926761288	16.4391947955157	5.02356997353101e-05	0.000211667954357717	Gene	Sh3bp4	TRUE	Hypomethylated	3.6743448873706	Other	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	0
chr1	89454805	89897616	4933	16.6997263328603	0.552293080462923	0.562889515226101	1.01918625298419	0.0105964347631775	38.908771181007	4.44080793782202e-10	3.55179983711659e-09	Gene	Agap1	TRUE	Hypermethylated	8.44955151701652	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	90203979	90216750	116	16.4073275862069	0.619079490353864	0.590572064005088	0.953951912810937	-0.0285074263487752	6.4392664565812	0.011162473107454	0.0286035816930837	Gene	Ackr3	TRUE	Hypomethylated	1.54357958183079	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	90998736	91128943	1390	17.4723021582734	0.762288037870564	0.740919802967698	0.971968293031913	-0.0213682349028658	59.349460465676	1.32016374814334e-14	1.59353942878591e-13	Gene	Lrrfip1	TRUE	Hypomethylated	12.7976371863526	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	91179821	91225195	395	16.6651898734177	0.695699579627747	0.673839874109894	0.968578814537233	-0.0218597055178527	14.342004044862	0.000152425677259038	0.00058652573059746	Gene	Ramp1	TRUE	Hypomethylated	3.23171293084363	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	91250303	91290336	228	20.6326754385965	0.67472131150027	0.706459738525889	1.0470393130981	0.0317384270256187	21.4162007663246	3.69634668176353e-06	1.84676487346314e-05	Gene	Ube2f	TRUE	Hypermethylated	4.73358839457477	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	92831644	92860778	221	15.658371040724	0.556650249753035	0.60138203425601	1.08035886900764	0.0447317845029753	28.4635021862479	9.54815498004687e-08	5.90364701816691e-07	Gene	Gpc1	TRUE	Hypermethylated	6.22887961708019	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	92906980	92908434	21	19.4761904761905	0.336185332329291	0.400765196917808	1.19209602079029	0.064579864588517	9.24470983383846	0.00236176716979144	0.00713016454958335	Gene	Dusp28	TRUE	Hypermethylated	2.146900447406	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	92910782	92924383	131	15.763358778626	0.711582679833479	0.741271733918793	1.04172256425952	0.0296890540853142	8.02997606925857	0.0046009447381403	0.0129840220152603	Gene	Rnpepl1	TRUE	Hypermethylated	1.88659075680644	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	92950864	92986390	257	17.7879377431907	0.750839563319092	0.731453970816803	0.974181445079166	-0.019385592502289	8.44203679286631	0.00366645367888531	0.0105759015164767	Gene	Gpr35	TRUE	Hypomethylated	1.97568260201973	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	93168724	93231071	508	15.4286417322835	0.716872049586357	0.704702461921899	0.98302404498616	-0.0121695876644576	5.67127191802153	0.0172449480114658	0.0419944009672131	Gene	Crocc2	TRUE	Hypomethylated	1.37680860939111	Other	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0
chr1	93342853	93373488	250	18.91	0.715336963967706	0.740770592286894	1.0355547519565	0.0254336283191882	15.6013773678671	7.81976062680491e-05	0.000317927825949109	Gene	Ppp1r7	TRUE	Hypermethylated	3.49767145973136	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	93478963	93510259	179	21.8575418994413	0.624701166035974	0.648191002063418	1.03760171631582	0.0234898360274436	9.37320804220246	0.00220179841647117	0.00668860830859379	Gene	Septin2	TRUE	Hypermethylated	2.17466423600986	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	93478992	93509732	176	21.7244318181818	0.617361005645256	0.6418179829359	1.03961535805956	0.0244569772906446	9.96949616190822	0.00159155039061441	0.0049998705667415	Gene	Septin2	TRUE	Hypermethylated	2.30104123823949	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	27
chr1	93751499	93790609	281	18.9777580071174	0.701418063380582	0.749733958986121	1.06888316416129	0.048315895605539	63.0393189673687	2.02621166783812e-15	2.59194479143756e-14	Gene	Atg4b	TRUE	Hypermethylated	13.5863742531986	Active_Promoter	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	93824908	93852347	147	15.5391156462585	0.61243781732561	0.635949481980846	1.03839028876092	0.0235116646552368	5.663579618685	0.0173207373016757	0.042154495110424	Gene	D2hgdh	TRUE	Hypermethylated	1.37515610792979	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	93918310	93942649	107	16.2359813084112	0.652224760661445	0.711863634360991	1.0914391438299	0.0596388736995461	29.2488161447393	6.36551060193184e-08	4.04550278454796e-07	Gene	Gal3st2b	TRUE	Hypermethylated	6.39302749556339	Other	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	95313622	95335283	130	24.6576923076923	0.657943132631614	0.714098470374424	1.08534983489865	0.0561553377428101	46.5912148679956	8.74514338598042e-12	8.30531295131205e-11	Gene	Fam174a	TRUE	Hypermethylated	10.0806439983159	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	97770171	97793708	214	20.4836448598131	0.753869006211688	0.771228700806666	1.02302746823644	0.0173596945949779	7.97979270402842	0.00473023580795112	0.0133023615301617	Gene	Gin1	TRUE	Hypermethylated	1.8760712531324	Active_Promoter	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	0
chr1	105663860	105755190	401	22.6857855361596	0.662765431142124	0.711336213828608	1.07328502725736	0.048570782686484	100.152919092829	1.41073404517016e-23	3.01997852383927e-22	Gene	Relch	TRUE	Hypermethylated	21.5199961454572	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	105990405	106034073	438	20.9948630136986	0.61049223849527	0.679548490993678	1.11311569278688	0.0690562524984075	189.745750763023	3.61267046778247e-43	1.474517777113e-41	Gene	Zcchc2	TRUE	Hypermethylated	40.8313499871301	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	106171751	106394249	1300	20.0384615384615	0.571288394532833	0.587763972075681	1.02883933526485	0.0164755775428487	27.9244034005054	1.26148703461082e-07	7.67538761574838e-07	Gene	Phlpp1	TRUE	Hypermethylated	6.11489968293483	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	106861172	106883347	143	21.4475524475524	0.74044209639042	0.758704229704972	1.02466382368531	0.0182621333145522	5.4447720746049	0.0196269757220618	0.0470522595901195	Gene	Serpinb5	TRUE	Hypermethylated	1.32741951561703	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr1	106980983	107001194	97	21.6262886597938	0.714271698258398	0.73939440310952	1.03517247696133	0.0251227048511224	6.64495382113066	0.00994370554566152	0.0258211410623138	Gene	Serpinb13	TRUE	Hypermethylated	1.58802456973355	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0
chr1	107590005	107610483	105	20.9952380952381	0.70325489966946	0.727698541654129	1.03475786943846	0.0244436419846692	5.96783260611923	0.0145691772537546	0.036205492727614	Gene	Serpinb8	TRUE	Hypermethylated	1.44122553774486	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	109982430	110140156	624	22.9391025641026	0.655578040767154	0.740887038771936	1.13012790651888	0.0853089980047816	490.383103907842	1.17612406649287e-108	1.55181803716692e-106	Gene	Cdh7	TRUE	Hypermethylated	105.809159204526	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	115684755	116587322	3189	22.8743336469113	0.79352636840503	0.78779666723954	0.992779444523052	-0.00572970116548999	14.8588385699158	0.000115863857464871	0.000456213938767929	Gene	Cntnap5a	TRUE	Hypomethylated	3.34083144979695	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	117830080	117854495	118	23.0974576271186	0.813170518767406	0.793925225273643	0.976333016200668	-0.019245293493763	7.15796342260502	0.00746318867894187	0.0199681463200512	Gene	Gm28360	TRUE	Hypomethylated	1.69966224961796	Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	456966
chr1	118321838	118333821	146	18.3458904109589	0.751568683137914	0.775013839989105	1.0311949624528	0.0234451568511911	7.70862133904709	0.00549577086941311	0.0151884833446736	Gene	Nifk	TRUE	Hypermethylated	1.81848559071419	Other	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	118389057	118612677	1830	18.0636612021858	0.692817030771221	0.713644654415344	1.03006222814837	0.0208276236441226	69.7174265334422	6.84387745764767e-17	9.85433803596366e-16	Gene	Clasp1	TRUE	Hypermethylated	15.0063725440871	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	119526159	119528982	48	17.4583333333333	0.776547587310051	0.821595724495604	1.05801078764741	0.0450481371855537	9.68353939506113	0.00185926127267831	0.0057479284172588	Gene	Tmem185b	TRUE	Hypermethylated	2.24048864905957	Other	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0
chr1	120602417	120607991	75	16.3833333333333	0.347360415573326	0.40838845578392	1.17569083140883	0.0610280402105943	19.4237517777828	1.04696852671001e-05	4.92363880785684e-05	Gene	En1	TRUE	Hypermethylated	4.30771381388617	Bivalent_Promoter	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	0
chr1	121431048	121506459	859	17.6059371362049	0.823236000644412	0.814435432454848	0.989309787008008	-0.00880056818956443	7.54802039854566	0.00600760368527936	0.0164127513626092	Gene	Ccdc93	TRUE	Hypomethylated	1.78481860959656	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	125560594	125595819	241	21.1203319502075	0.815435736133008	0.834922880913563	1.02389783022384	0.0194871447805551	13.7182308748028	0.000212382828644929	0.000796634965517962	Gene	Slc35f5	TRUE	Hypermethylated	3.09874063566426	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	125676994	125873861	1340	19.9804104477612	0.768981255872997	0.761748401494926	0.990594238386396	-0.00723285437807086	8.05293995627822	0.00454298709227147	0.0128429222758069	Gene	Gpr39	TRUE	Hypomethylated	1.89133614574863	Repressed_Promoter	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	0
chr1	127774163	127808060	257	21.3142023346304	0.449365436040683	0.496236616098161	1.10430526315165	0.0468711800574786	47.6305701320242	5.14597395724502e-12	4.98418225526516e-11	Gene	Ccnt2	TRUE	Hypermethylated	10.3024060853279	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	127868772	127943867	443	20.4904063205418	0.770810352291463	0.789031676792476	1.02363917978896	0.0182213245010127	17.0754543741779	3.59236142934573e-05	0.000154847237366435	Gene	Rab3gap1	TRUE	Hypermethylated	3.81009653849715	Other	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	0
chr1	128103300	128237735	631	22.2210776545166	0.7043605470862	0.742234734039957	1.05377102268211	0.0378741869537577	100.147738011323	1.41442923623811e-23	3.02480233914774e-22	Gene	R3hdm1	TRUE	Hypermethylated	21.5193029997957	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	129273301	130219277	3936	22.7169080284553	0.803134832667579	0.799892512290525	0.99596291899545	-0.00324232037705463	5.63146762988598	0.0176408558390053	0.0428292459954279	Gene	Thsd7b	TRUE	Hypomethylated	1.36825957124684	Other	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	0
chr1	130717326	130724357	53	22.7452830188679	0.441610961771773	0.505691771011643	1.14510692620214	0.0640808092398706	19.8184719079602	8.51557466565376e-06	4.05926473325949e-05	Gene	Yod1	TRUE	Hypermethylated	4.39155262435539	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	131153180	131187657	351	16.792735042735	0.737128638117544	0.754945284415159	1.02417033523906	0.0178166462976148	9.65566642078864	0.00188768400478238	0.00582549613655921	Gene	Eif2d	TRUE	Hypermethylated	2.23466708142739	Active_Promoter	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	0
chr1	131527902	131539871	84	22.4672619047619	0.605365137911983	0.651551353515769	1.0762948057483	0.0461862156037857	16.7193414858016	4.33369207752986e-05	0.000184902432569654	Gene	Fam72a	TRUE	Hypermethylated	3.73305737524089	Active_Promoter	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	0
chr1	131827492	131848864	204	15.1274509803922	0.477697453819548	0.53829540921325	1.12685425662033	0.0605979553937014	44.3233576925161	2.7837485053217e-11	2.51508440538949e-10	Gene	Slc41a1	TRUE	Hypermethylated	9.59944743558627	Active_Promoter	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	0
