chr	Start	End	island_id	Annotation	mc_num_contexts	mc_mean_coverage	mc_mean_mod_control	mc_mean_mod_mutant	mc_mod_fold_change	mc_mod_difference	mc_qvalue	mc_sig	mc_hyper	mc_hypo	hmc_mean_mod_control	hmc_mean_mod_mutant	hmc_mod_difference	hmc_qvalue	hmc_sig	hmc_hyper	hmc_hypo	k119ub_ctrl	k119ub_mut	k119ub_gained	k119ub_lost	n_k119ub_mut	k119ub_diffbind_fold	de_novo_005	de_novo_01	de_novo_02	H3K27me3	H3K27ac	H3K4me3	H3K4me1	Bivalent	sig_status	dmr_category
chr1	36779084	36779320	chr1:36779084-36779320	CpG_island	18	17.3611111111111	0.854765468218832	0.837447219744276	0.97973918095844	-0.0173182484745565	0.999999455489177	FALSE	FALSE	FALSE	0.0947681786405954	0.103385412858348	0.00861723421775221	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	36938841	36940122	chr1:36938841-36940122	CpG_island	5	10.2	0.00595238095238095	0	0	-0.00595238095238095	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.424559527584667	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	37029247	37029486	chr1:37029247-37029486	CpG_island	1	11.125	0.0192307692307692	0	0	-0.0192307692307692	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	37299840	37300507	chr1:37299840-37300507	CpG_island	12	14.7604166666667	0.00138121546961326	0.0058688563321101	4.24905198444771	0.00448764086249684	0.999999455489177	FALSE	FALSE	FALSE	0.00415131982811541	0.00874539248440002	0.00459407265628461	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.369854381469739	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	37429777	37430415	chr1:37429777-37430415	CpG_island	7	10.2678571428571	0.00271739130434783	0	0	-0.00271739130434783	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	37540315	37540920	chr1:37540315-37540920	CpG_island	8	15.34375	0.00247524752475248	0	0	-0.00247524752475248	0.999999455489177	FALSE	FALSE	FALSE	0.00399477973007385	0.00555555555555556	0.00156077582548171	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	37875331	37875824	chr1:37875331-37875824	CpG_island	32	24.0390625	0.9561268537489	0.968394158307102	1.01283020606534	0.012267304558202	0.211652039287284	FALSE	FALSE	FALSE	0.024084004308863	0.0153985152182589	-0.00868548909060418	0.379723271507098	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	37890362	37890782	chr1:37890362-37890782	CpG_island	26	14.5576923076923	0	0.000733137829912023	Inf	0.000733137829912023	0.999999455489177	FALSE	FALSE	FALSE	0.000595238095238095	0	-0.000595238095238095	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	37996946	37997459	chr1:37996946-37997459	CpG_island	21	11.702380952381	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	37997823	37998675	chr1:37997823-37998675	CpG_island	3	10.25	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	38210065	38210345	chr1:38210065-38210345	CpG_island	8	15.3125	0.741734085586545	0.767946488940404	1.03533935390488	0.0262124033538591	0.999999455489177	FALSE	FALSE	FALSE	0.184029404111371	0.167504588042113	-0.0165248160692579	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	38626793	38628084	chr1:38626793-38628084	CpG_island	6	10.9375	0.00793650793650794	0.0105238970588235	1.32601102941176	0.00258738912231559	0.999999455489177	FALSE	FALSE	FALSE	0.0106382978723404	0.00758272058823529	-0.00305557728410513	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	2	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	38987499	38988052	chr1:38987499-38988052	CpG_island	5	10.675	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.00416666666666667	0.00416666666666667	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	39367434	39368617	chr1:39367434-39368617	CpG_island	34	16.5367647058824	0	0.000398089171974522	Inf	0.000398089171974522	0.999999455489177	FALSE	FALSE	FALSE	0.000386398763523957	0	-0.000386398763523957	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.102306648766509	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	39478123	39478997	chr1:39478123-39478997	CpG_island	1	11.375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	0.24853611727333	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	39576525	39577527	chr1:39576525-39577527	CpG_island	9	12.5972222222222	0	0.00227272727272727	Inf	0.00227272727272727	0.999999455489177	FALSE	FALSE	FALSE	0.00410509031198686	0	-0.00410509031198686	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	40790518	40790811	chr1:40790518-40790811	CpG_island	4	11.5625	0.0324074074074074	0.00490196078431373	0.151260504201681	-0.0275054466230937	0.999999455489177	FALSE	FALSE	FALSE	0.00462962962962963	0.00581395348837209	0.00118432385874246	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	42491684	42491938	chr1:42491684-42491938	CpG_island	7	11.5357142857143	0.00927197802197802	0.01990067233584	2.14632436451726	0.0106286943138619	0.999999455489177	FALSE	FALSE	FALSE	0.0173642533936652	0.00555555555555556	-0.0118086978381096	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	42686605	42686928	chr1:42686605-42686928	CpG_island	7	12.6607142857143	0.00252525252525253	0	0	-0.00252525252525253	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	42694074	42694484	chr1:42694074-42694484	CpG_island	13	13.8846153846154	0.00697538337368846	0	0	-0.00697538337368846	0.999999455489177	FALSE	FALSE	FALSE	0.00548728813559322	0.00128205128205128	-0.00420523685354194	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	42694733	42695261	chr1:42694733-42695261	CpG_island	14	14.0178571428571	0.00806497815614456	0.00229126140954661	0.284100138299933	-0.00577371674659795	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	-0.306736464728934	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	42696574	42698657	chr1:42696574-42698657	CpG_island	4	10.4375	0	0.0129310344827586	Inf	0.0129310344827586	0.999999455489177	FALSE	FALSE	FALSE	0	0.01015625	0.01015625	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	43445846	43446568	chr1:43445846-43446568	CpG_island	3	10.5416666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	43553864	43554185	chr1:43553864-43554185	CpG_island	22	18.2613636363636	0.692185136888347	0.643295994970629	0.929369847296209	-0.0488891419177182	0.063895076445099	FALSE	FALSE	FALSE	0.247797027935866	0.267597292202167	0.0198002642663015	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	43827314	43828135	chr1:43827314-43828135	CpG_island	1	10.375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	1	1.03100474901567	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	43933652	43934550	chr1:43933652-43934550	CpG_island	8	12.046875	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.363202696439882	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	44101935	44102758	chr1:44101935-44102758	CpG_island	17	12.3970588235294	0.00128865979381443	0	0	-0.00128865979381443	0.999999455489177	FALSE	FALSE	FALSE	0.00128865979381443	0	-0.00128865979381443	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	44147610	44148213	chr1:44147610-44148213	CpG_island	12	14.7916666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	0.887490928268064	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	44551578	44552491	chr1:44551578-44552491	CpG_island	1	10.375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	0.205985903612586	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	46425460	46425706	chr1:46425460-46425706	CpG_island	3	11.625	0.0150900900900901	0.0118980963045913	0.788470859587839	-0.00319199378549883	0.999999455489177	FALSE	FALSE	FALSE	0.0166666666666667	0	-0.0166666666666667	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	46852696	46854053	chr1:46852696-46854053	CpG_island	17	11.9338235294118	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.00233949364384147	0	-0.00233949364384147	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0.583279609344934	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	51478159	51478621	chr1:51478159-51478621	CpG_island	3	11.625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	1	0.700819695064976	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	51915183	51916194	chr1:51915183-51916194	CpG_island	2	10.5625	0.113541666666667	0.038515406162465	0.339218256109783	-0.0750262605042017	0.999999455489177	FALSE	FALSE	FALSE	0.0623263888888889	0.028125	-0.0342013888888889	0.99993054153301	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	-0.652907451014025	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	52113708	52113995	chr1:52113708-52113995	CpG_island	2	12.1875	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0.770674255155094	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	52726791	52727529	chr1:52726791-52727529	CpG_island	1	10.5	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.0416666666666667	0.0416666666666667	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	52817206	52817862	chr1:52817206-52817862	CpG_island	3	10.5	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.00555555555555556	0.00757575757575758	0.00202020202020202	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	1	0.714311496025949	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	53296788	53297379	chr1:53296788-53297379	CpG_island	6	11.2916666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	0.933156093834238	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	53352464	53352777	chr1:53352464-53352777	CpG_island	4	10.375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	53706523	53706879	chr1:53706523-53706879	CpG_island	16	12.9375	0.0368581358811201	0.00872013888258421	0.236586541183461	-0.0281379969985359	0.090905311793277	FALSE	FALSE	FALSE	0.00959606721051991	0.00531187087821708	-0.00428419633230283	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	54250569	54250800	chr1:54250569-54250800	CpG_island	3	11.8333333333333	0.0104166666666667	0	0	-0.0104166666666667	0.999999455489177	FALSE	FALSE	FALSE	0	0.00961538461538462	0.00961538461538462	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	0.837616383065722	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	54557255	54557805	chr1:54557255-54557805	CpG_island	1	10.125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	54957230	54957497	chr1:54957230-54957497	CpG_island	17	16.2794117647059	0.743115683229814	0.840897259348461	1.13158324918357	0.0977815761186475	1.87732270067411e-06	TRUE	TRUE	FALSE	0.145774283988958	0.0978833837842474	-0.0478909002047105	0.0409772925152546	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Both sig	mC Hyper
chr1	55026873	55027605	chr1:55026873-55027605	CpG_island	2	13.3125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	55052507	55053297	chr1:55052507-55053297	CpG_island	3	10.0833333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	55087410	55088640	chr1:55087410-55088640	CpG_island	1	10	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	55236985	55237816	chr1:55236985-55237816	CpG_island	7	11.5357142857143	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	55362481	55363657	chr1:55362481-55363657	CpG_island	52	12.2211538461538	0.616531894475367	0.62840920576324	1.01926471508498	0.0118773112878726	0.999999455489177	FALSE	FALSE	FALSE	0.049596996970929	0.0389564848282506	-0.0106405121426785	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	55405582	55406648	chr1:55405582-55406648	CpG_island	8	14.421875	0.00515463917525773	0	0	-0.00515463917525773	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	0.327789249294102	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	56971509	56973501	chr1:56971509-56973501	CpG_island	10	11.325	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.00192307692307692	0.00192307692307692	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	Neither	Non-sig
chr1	56977104	56977392	chr1:56977104-56977392	CpG_island	7	11.2321428571429	0.00743169398907104	0.0130758130758131	1.75946602417191	0.00564411908674204	0.999999455489177	FALSE	FALSE	FALSE	0.00666666666666667	0.00384615384615385	-0.00282051282051282	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	57406137	57407067	chr1:57406137-57407067	CpG_island	2	10.0625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.00961538461538462	0	-0.00961538461538462	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	57774698	57775632	chr1:57774698-57775632	CpG_island	4	11.5625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0.005	0.005	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	-0.212849946116937	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	57969733	57970245	chr1:57969733-57970245	CpG_island	2	10.5	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	58392748	58393897	chr1:58392748-58393897	CpG_island	6	11.0625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	58423343	58424130	chr1:58423343-58424130	CpG_island	21	14.7142857142857	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	58445081	58445545	chr1:58445081-58445545	CpG_island	4	13.84375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0.005	0.00595238095238095	0.000952380952380952	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	58504543	58505162	chr1:58504543-58505162	CpG_island	3	10.625	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	58585919	58586427	chr1:58585919-58586427	CpG_island	6	11.0208333333333	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	58711442	58711764	chr1:58711442-58711764	CpG_island	3	11.125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	58713384	58713657	chr1:58713384-58713657	CpG_island	4	10.5625	0.0325854700854701	0.065530303030303	2.01102831594635	0.0329448329448329	0.999999455489177	FALSE	FALSE	FALSE	0	0.0125	0.0125	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	58795582	58795852	chr1:58795582-58795852	CpG_island	2	11.25	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	59236919	59237493	chr1:59236919-59237493	CpG_island	8	14.78125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	59684856	59685215	chr1:59684856-59685215	CpG_island	14	13.8035714285714	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	Neither	Non-sig
chr1	60042646	60043499	chr1:60042646-60043499	CpG_island	6	10.9791666666667	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	60098156	60098777	chr1:60098156-60098777	CpG_island	2	10.375	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	60180214	60180489	chr1:60180214-60180489	CpG_island	4	13.21875	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	60343255	60343657	chr1:60343255-60343657	CpG_island	2	10.8125	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	Neither	Non-sig
chr1	60409278	60410251	chr1:60409278-60410251	CpG_island	2	10.5	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	Neither	Non-sig
chr1	60566182	60567260	chr1:60566182-60567260	CpG_island	4	10.6875	0	0	NA	0	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	FALSE	Neither	Non-sig
chr1	62702838	62703748	chr1:62702838-62703748	CpG_island	11	11.3636363636364	0.00656512605042017	0.00221238938053097	0.336991150442478	-0.00435273666988919	0.999999455489177	FALSE	FALSE	FALSE	0	0	0	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	-0.0399321843682515	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	Neither	Non-sig
chr1	62705850	62707032	chr1:62705850-62707032	CpG_island	10	11.075	0.234059997460576	0.161148668175371	0.688492992923809	-0.072911329285205	0.251174114393974	FALSE	FALSE	FALSE	0.056587576436056	0.0538197423938609	-0.00276783404219515	0.99993054153301	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	1	NA	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	Neither	Non-sig
