gene	chr	start	end	hyper_dmr	baseline_mc	baseline_hmc	k119ub	atac_count	cpg_density	log_gene_length	log_expression	chromatin_state	pred_prob_full	mod_difference	dmr_qvalue	significant
Arhgap21	chr2	20847918	20968880	TRUE	0.387450415011977	0.3145	0.936077	14	0.00879615085729403	5.08264895889277	3.80401884456251	Active_Promoter	0.979079578331023	0.0321090373838915	3.21345251932467e-20	TRUE
Srrm4	chr5	116439274	116591816	TRUE	0.425890727428981	0.321	1.135006	11	0.0112690275465118	5.18338943618715	3.5986163038199	Active_Promoter	0.978943517967977	0.0435520344226691	1.74660316086328e-47	TRUE
Plcb4	chr2	135659010	136014592	TRUE	0.488725366018693	0.327	1.350906	23	0.00965740673037443	5.55093976833155	4.15281700087778	Active_Promoter	0.978941790598333	0.0196621924845715	1.32283421262193e-23	TRUE
Reep3	chr10	67009188	67096944	TRUE	0.448330443434259	0.326	0.998294	10	0.0118282510597566	4.94327681947187	3.24802432993949	Active_Promoter	0.978721703032729	0.0943740081794045	3.57674808050368e-142	TRUE
Galnt7	chr8	57523827	57653031	TRUE	0.422224720368166	0.346	1.353882	19	0.0123370793473886	5.11127595910053	3.46994501389726	Active_Promoter	0.978716910983429	0.165189019491331	1.7288823880601e-305	TRUE
Sv2b	chr7	75114893	75309261	TRUE	0.447435288294291	0.3105	0.898535	5	0.00602465426407639	5.28862476590215	3.6823743141807	Active_Promoter	0.978708932074067	0.056164477196564	1.59490333242205e-61	TRUE
Spred2	chr11	19924374	20024025	TRUE	0.335367377031273	0.341	1.092624	26	0.0116105207173034	4.99848166121315	3.60701948235437	Active_Promoter	0.978504102501846	0.0403386750944565	1.04848461231432e-29	TRUE
Srsf3	chr17	29032627	29043372	FALSE	0.246426086204771	0.313	0.395609	4	0.00902745463006049	4.03120641982746	2.9481734208724	Active_Promoter	0.978434721244749	0.00464932569564303	0.752023374359505	FALSE
Ncam1	chr9	49502135	49798924	TRUE	0.493496842085938	0.317	0.886019	24	0.00787765045200462	5.47244780048896	3.98487112293824	Active_Promoter	0.978414440431139	0.00584447061750537	0.0306640044617603	TRUE
Gria4	chr9	4417895	4796233	FALSE	0.609381450817893	0.268	0.471367	7	0.00381404987075049	5.57787996371278	4.23827861327489	Active_Promoter	0.978410758755763	-0.0264780171398653	4.4437660439761e-20	TRUE
Pcf11	chr7	92643542	92669933	TRUE	0.406171698246341	0.313	0.523768	1	0.00564586412034406	4.42145584669044	3.109305926158	Active_Promoter	0.978395653791227	0.0606869639985053	2.03737145151927e-11	TRUE
Cnksr2	chrX	157821435	158043293	TRUE	0.469967473288707	0.2865	0.429297	10	0.00409270794832731	5.34607509360346	3.94466730606827	Active_Promoter	0.978260721373506	0.0255595381328445	4.71791194585025e-09	TRUE
Rab14	chr2	35180204	35201119	TRUE	0.39469450280112	0.3205	0.514776	2	0.00607219698780779	4.32045786891665	2.93876523263045	Active_Promoter	0.978217678893956	0.060140425543069	3.7862493318664e-10	TRUE
Klhdc10	chr6	30401867	30455178	TRUE	0.54397433793886	0.299	0.566983	2	0.0085160661026805	4.72681682903422	3.22667877958859	Active_Promoter	0.978202242101033	0.0572210296889297	1.90655232176985e-26	TRUE
Gna13	chr11	109362830	109401368	TRUE	0.458942196746287	0.3285	0.827971	2	0.0124811873994499	4.58588917239774	2.6722915161302	Active_Promoter	0.978192828665551	0.109957704430696	1.15005117519304e-99	TRUE
Ube2r2	chr4	41135742	41193379	TRUE	0.490064265717101	0.32	0.382111	5	0.00766868504606416	4.76070136774652	2.76390075839154	Active_Promoter	0.978168962865998	0.0326099415200011	5.5909604361439e-08	TRUE
Sppl3	chr5	115011136	115098789	TRUE	0.531606174804948	0.3015	0.42056	2	0.0092638015812351	4.94276678478976	2.98186308772123	Other	0.978073464972473	0.0291102187052101	6.70127134298089e-12	TRUE
Kif1b	chr4	149176318	149307692	TRUE	0.487262334273102	0.267	0.473665	7	0.0102760059068004	5.11850942326172	3.90416139063905	Active_Promoter	0.978070212501703	0.0329839176916855	4.35105308949185e-24	TRUE
Syn2	chr6	115134901	115282005	TRUE	0.462396013856375	0.32	0.983982	2	0.00615211007178595	5.16762448207022	3.41528321762478	Active_Promoter	0.978061631868163	0.132637877283831	2.7710151678877e-267	TRUE
Zfp609	chr9	65692390	65827563	TRUE	0.52713185800926	0.3045	0.567064	5	0.00701323489158338	5.13088995253736	3.30601788860012	Active_Promoter	0.977935363534918	0.0133470751696144	0.00183729184933477	TRUE
Kcnj3	chr2	55435969	55598144	TRUE	0.533153051894117	0.3105	0.775304	12	0.003687374749499	5.20998390660226	3.81904944273191	Active_Promoter	0.97788493341784	0.00991566268935307	0.0485445077684292	TRUE
Ddx6	chr9	44604891	44640730	TRUE	0.380666229403532	0.3035	0.397086	6	0.00825915901671364	4.55435588322946	3.16562690945096	Active_Promoter	0.977804798003872	0.0354137538352058	2.35982611408861e-07	TRUE
Sik3	chr9	46012819	46224193	TRUE	0.496357778784468	0.3095	0.844549	14	0.00933889693150529	5.32505156598482	3.6437397250689	Active_Promoter	0.977655960897574	0.0159093576241717	6.56762641942063e-08	TRUE
Lnx2	chr5	147016654	147076585	TRUE	0.419663007591812	0.3145	0.983393	5	0.0161685938829654	4.77765152433187	3.00226147339394	Active_Promoter	0.977627859625498	0.0849018047528961	1.23342243099536e-105	TRUE
Cacnb4	chr2	52428319	52676830	TRUE	0.440308557718602	0.3175	1.248273	15	0.00911428467955141	5.3953456169469	3.97087098537308	Active_Promoter	0.977547215947631	0.016629768878846	2.48203883814072e-11	TRUE
Nrg2	chr18	36017651	36197379	TRUE	0.330295822061576	0.344	1.712701	6	0.00775616487136117	5.25461574153978	3.74644359922076	Active_Promoter	0.977521746071093	0.0273915528325495	2.32721585200951e-17	TRUE
Raf1	chr6	115618066	115676634	TRUE	0.499108649077535	0.31	0.476292	3	0.00679551973774075	4.76766039384537	3.01748609202375	Active_Promoter	0.977394783547069	0.0403854483227581	1.07562981221902e-11	TRUE
Cdc42	chr4	137319695	137357719	FALSE	0.497025879807474	0.3045	0.331332	6	0.00541763096991374	4.5800578012867	3.1461878277522	Other	0.977174292221447	0.0135398237482062	0.159357008877784	FALSE
D430041D05Rik	chr2	104143072	104411012	FALSE	0.467025830663074	0.3295	1.454195	15	0.00904306934388296	5.42803755303531	3.8986533255334	Active_Promoter	0.977164859459901	-0.0489529315515366	7.46612225938693e-90	TRUE
Arpp21	chr9	112065090	112235937	TRUE	0.431582447599541	0.311	0.987913	16	0.00808910896884347	5.23260735717701	3.903040467324	Active_Promoter	0.977021808325127	0.0284020367773877	2.80535456504886e-19	TRUE
Fem1c	chr18	46501745	46525970	TRUE	0.286967858912309	0.34	1.002188	3	0.00895768833849329	4.3842637857228	2.87982009454286	Active_Promoter	0.976868910393525	0.0821160327961747	1.12390286718636e-28	TRUE
Luc7l2	chr6	38551333	38609469	TRUE	0.585513693430627	0.2815	0.383602	2	0.00553873675519472	4.7644451471852	3.49312992544492	Active_Promoter	0.976851514147964	0.0363947729406477	1.86418736580035e-09	TRUE
Gnb1	chr4	155491360	155559268	TRUE	0.545078591641978	0.291	0.398709	4	0.00768687047181481	4.83192093998295	3.25730859409844	Active_Promoter	0.976711249787528	0.0295224102219553	1.36486609004583e-08	TRUE
Rab2a	chr4	8535643	8607777	TRUE	0.502425105494296	0.312	0.518517	7	0.00575318157872848	4.85814001550854	3.17259654022601	Active_Promoter	0.976671447760304	0.0682796549299679	7.57574845947794e-36	TRUE
Ppm1b	chr17	84956740	85023990	TRUE	0.4497194099028	0.3025	0.698542	5	0.00971003717472119	4.82769228867445	3.2795839832835	Active_Promoter	0.976509146120224	0.0202698593213403	1.21873581917762e-05	TRUE
Wasf1	chr10	40883474	40938569	TRUE	0.467219898215244	0.318	0.917805	6	0.0100190579907433	4.74111218740097	3.17038901442874	Active_Promoter	0.976374620925162	0.028426626017722	5.17086833540894e-09	TRUE
Atp2b1	chr10	98914405	99026142	TRUE	0.527834997947283	0.3075	1.275032	6	0.0119297994397559	5.04819700691196	3.6239008608332	Active_Promoter	0.976341338950984	0.0498706137855107	9.22169824698689e-63	TRUE
Zfpm2	chr15	40655034	41104591	FALSE	0.550197199809819	0.307	1.204357	10	0.00574788069143624	5.65278476440307	4.07267600231772	Active_Promoter	0.976309536194176	-0.0172022193192788	5.7461512352771e-15	TRUE
Gnao1	chr8	93809965	93969387	TRUE	0.339862854283673	0.341	1.630505	16	0.00864372545821781	5.20254825319133	3.91362772707544	Active_Promoter	0.976250255279755	0.0371783302265498	6.21957098377151e-30	TRUE
Crk	chr11	75679258	75706907	TRUE	0.538620240274151	0.301	0.336697	1	0.00763137907338421	4.44167942850381	2.85271654939158	Active_Promoter	0.976249770508617	0.0594419915230393	3.21199591243588e-13	TRUE
Pde3b	chr7	114415280	114539250	TRUE	0.54281806671705	0.296	0.452989	4	0.00446075663466968	5.09331660120433	3.38277202909165	Active_Promoter	0.976091146221713	0.0165445430586095	0.000637282722058473	TRUE
Ndufa4	chr6	11900291	11907496	TRUE	0.395240884806449	0.35	0.740035	2	0.00610687022900763	3.85763398515001	2.40916131952829	Active_Promoter	0.976057817559034	0.0748857937012954	1.33873406015011e-05	TRUE
Kirrel3	chr9	34485893	35036715	TRUE	0.496316312131026	0.339	1.792071	29	0.00761407496432604	5.7410112777864	4.51432320015048	Active_Promoter	0.975984879167047	0.0426524886756376	7.03879672698039e-118	TRUE
Tet3	chr6	83362372	83459083	TRUE	0.439153440041736	0.3215	1.345889	2	0.0108364095087425	4.98547587395484	3.36719305886324	Active_Promoter	0.975914731525055	0.0318363299016079	1.80626434814215e-17	TRUE
St3gal5	chr6	72097591	72154570	TRUE	0.352298139480114	0.303	0.740712	5	0.00960002808052089	4.7557148229608	3.34049236085459	Active_Promoter	0.975833367787195	0.0639437195031451	1.33747064369886e-35	TRUE
Zfp148	chr16	33380835	33504362	TRUE	0.557324712720772	0.2905	0.484581	4	0.00717252098731451	5.09176189419013	3.34508698484572	Active_Promoter	0.975831419821429	0.0439526977843809	4.93520798968277e-30	TRUE
Pcbp2	chr15	102470538	102500060	TRUE	0.460579610212529	0.306	0.409114	2	0.00643587832802656	4.4701457758997	2.95109816759173	Other	0.97579636247247	0.0577201513651471	8.74016360947544e-13	TRUE
Zbtb46	chr2	181387761	181459425	TRUE	0.409763226048079	0.322	0.877896	5	0.00727003795490065	4.85530104510061	3.18400626489171	Active_Promoter	0.975716401556299	0.0388460246674749	5.33341118750726e-14	TRUE
Wdfy3	chr5	101832955	102069920	TRUE	0.575315000281644	0.2685	0.676517	13	0.0132973223893824	5.37468420495794	3.9160197239729	Active_Promoter	0.975622408166688	0.0354908728451826	5.46892477566087e-65	TRUE
Ppp6r2	chr15	89211552	89287009	TRUE	0.520882528909068	0.301	0.490038	7	0.00743469790741747	4.87769953463989	3.20580191755411	Other	0.975540406092472	0.0341464946522362	2.76057864486063e-10	TRUE
Scamp5	chr9	57441326	57468059	FALSE	0.523382669724133	0.298	0.440692	4	0.00980062095537351	4.42704769838757	2.95692643246661	Active_Promoter	0.975467395254379	-0.00475295405968323	0.695964984208078	FALSE
Crtc3	chr7	80586626	80688876	TRUE	0.398263242304368	0.3235	1.003393	6	0.00908557457212714	5.00966331667938	3.20215783061379	Active_Promoter	0.975440226685633	0.049438971075305	3.01721305802798e-34	TRUE
Gramd1b	chr9	40293232	40531382	TRUE	0.437127635466821	0.3035	1.055265	11	0.00934285114423682	5.37685058584761	3.81601795623282	Active_Promoter	0.975426490645656	0.0788831575064441	3.9888332952514e-219	TRUE
Ranbp9	chr13	43402674	43481281	TRUE	0.535759808164193	0.299	0.490723	4	0.00639892121566782	4.89546122194284	3.19616662160804	Active_Promoter	0.975291743624193	0.054314242991416	2.65319405079027e-28	TRUE
Rab1a	chr11	20201431	20226855	TRUE	0.461062968085102	0.31	0.363961	1	0.00645059786028949	4.4052438798633	2.74794293702661	Active_Promoter	0.975099035151573	0.0522507694640921	3.93336359552797e-09	TRUE
Gls	chr1	52163447	52233231	TRUE	0.493153114075434	0.3155	0.94406	13	0.00567465321563682	4.84375585946777	3.66194105229386	Active_Promoter	0.975065677861492	0.100978865564447	5.79585833582946e-82	TRUE
Rmnd5a	chr6	71388633	71440636	TRUE	0.468301634991144	0.3135	0.857918	3	0.00724958175489876	4.71602839836295	3.20729672623185	Active_Promoter	0.975020476429694	0.0583413172514309	1.95361313819062e-24	TRUE
Scn2a	chr2	65620770	65767446	TRUE	0.482814055495653	0.28	0.747018	11	0.00686547219722381	5.16635905780878	4.08650277471064	Active_Promoter	0.974903146085339	0.022760866360617	8.36529692230153e-11	TRUE
Rheb	chr5	24802822	24842623	TRUE	0.48102105784495	0.3165	0.716059	2	0.00819074897615638	4.59989398385826	2.8840253947684	Active_Promoter	0.974825543736812	0.0446147383487714	8.34437188668443e-12	TRUE
Grik2	chr10	49094832	49788765	FALSE	0.580082709813229	0.2805	0.547243	24	0.00363435663097158	5.84131754086559	4.43854963725112	Active_Promoter	0.974782779836609	-0.00799883119158507	0.0015531917022228	TRUE
Siah1a	chr8	86724006	86745933	FALSE	0.320043020146666	0.3355	0.739535	1	0.00716012222374242	4.34097921660364	2.6124518543862	Active_Promoter	0.974642560486421	0.00219822453644719	0.915906978837499	FALSE
Peak1	chr9	56201125	56418066	TRUE	0.556517863237215	0.289	0.633034	5	0.00706643741846862	5.33634163772675	3.5167003204155	Active_Promoter	0.97456911446196	0.0791541120207242	1.86697751306049e-177	TRUE
Rac1	chr5	143503633	143528035	TRUE	0.419449413498608	0.2935	0.553084	4	0.0127448569789362	4.38742542278823	3.00501823777744	Active_Promoter	0.974537314205442	0.0319061610100042	8.30878317815834e-06	TRUE
Epc2	chr2	49451485	49551947	TRUE	0.51909084938772	0.3165	0.720973	8	0.00610180963946567	5.00200181985496	3.18440554501487	Active_Promoter	0.974515150872625	0.0671789814076158	1.19543976120935e-52	TRUE
App	chr16	84949684	85173765	TRUE	0.454968134561759	0.3195	1.443437	20	0.01128609743798	5.35040503393365	3.98770050052605	Active_Promoter	0.974431030798728	0.0442303313387922	2.29082074170366e-85	TRUE
Ppargc1b	chr18	61298135	61400430	TRUE	0.358298264778436	0.34	1.764768	4	0.00869055183537807	5.00985440667914	3.578675610797	Active_Promoter	0.974388326607112	0.0449874526043617	3.46001854325145e-28	TRUE
Cdk17	chr10	93160874	93267070	TRUE	0.446525049902916	0.313	1.281672	1	0.0103864552337188	5.02610815882978	3.39573712151051	Active_Promoter	0.974339202910815	0.101481860485732	1.88725537263858e-186	TRUE
Adcy1	chr11	7063488	7178505	TRUE	0.293815612580647	0.3085	1.059615	22	0.00871175565351209	5.0607620356627	4.12432606822524	Active_Promoter	0.974334051606209	0.0585425408146915	2.96264320957356e-58	TRUE
Lrrc3b	chr14	15357514	15438986	TRUE	0.377864235115195	0.3655	1.881395	8	0.00569520816967793	4.91100837763754	3.44139857866619	Active_Promoter	0.974167677602358	0.0884106835787773	1.45620402670929e-65	TRUE
Vsnl1	chr12	11325241	11436612	TRUE	0.414905225034735	0.3165	1.328009	8	0.00615061371452173	5.04677211920768	3.86347184937977	Active_Promoter	0.974165181050293	0.0547709439414003	2.19681922488818e-36	TRUE
Erc1	chr6	119570795	119848166	TRUE	0.566700224601484	0.278	0.595989	7	0.00601360632510248	5.44306105227313	3.80115614554195	Active_Promoter	0.97378599776463	0.0263060978072767	2.53175679380347e-21	TRUE
Sdr39u1	chr14	55897282	55900292	TRUE	0.256185022690988	0.3685	1.496671	2	0.0102990033222591	3.47856649559384	2.4985700480018	Other	0.97361295151176	0.0582427392464288	0.019142684015681	TRUE
Ubtd2	chr11	32455369	32516686	TRUE	0.452744691830513	0.3185	0.521253	1	0.00476213774320335	4.78758089837872	2.76997379809181	Active_Promoter	0.973383950362095	0.0988181511845672	2.31621875674814e-49	TRUE
Hipk3	chr2	104426480	104494445	TRUE	0.521935751945178	0.308	0.750134	3	0.00662105495475612	4.83228532123487	3.13368714995371	Active_Promoter	0.973167003469049	0.034965887093368	9.08582126617506e-11	TRUE
Ak4	chr4	101419276	101466994	TRUE	0.298525096146899	0.342	1.255522	9	0.00966092459868394	4.6786822328364	3.06912652645527	Active_Promoter	0.973151393234934	0.0895402221570971	3.22354301518346e-64	TRUE
Aco2	chr15	81872308	81915132	TRUE	0.476960695838011	0.2935	0.561579	5	0.00842985241920419	4.63168723037538	3.21471045672147	Other	0.973071544792586	0.0733002185649457	1.75679109470995e-33	TRUE
Fus	chr7	127967456	127985700	TRUE	0.545689699068181	0.268	0.278989	1	0.00778338083753563	4.2611200635689	3.31696282569393	Other	0.972966384589482	0.0270793546800621	0.0137282525945885	TRUE
Phf3	chr1	30802338	30873920	TRUE	0.577003548379707	0.287	0.560592	4	0.00765555586599983	4.85480382840478	3.30698374430352	Active_Promoter	0.972878393462649	0.0450778355147287	1.59018562449195e-21	TRUE
Fam168a	chr7	100706634	100841655	TRUE	0.518341939428483	0.287	0.554635	6	0.0059398167692433	5.13040132016053	3.50561188143633	Active_Promoter	0.972689309418365	0.0226473647090477	7.7928112250179e-07	TRUE
Cadps2	chr6	23262772	23839420	TRUE	0.55853710810504	0.2755	0.795873	11	0.00645974667388077	5.76091079009432	4.12650161598352	Active_Promoter	0.972636018808147	0.0331134417896116	1.46534555779001e-75	TRUE
Gfod1	chr13	43195244	43304171	TRUE	0.397395763723537	0.3185	1.304692	7	0.0104840856720556	5.0371355427275	3.4360329087549	Active_Promoter	0.972596174436018	0.0593112810313911	5.23618086949353e-60	TRUE
Eif4g2	chr7	111067749	111083029	TRUE	0.488124598587026	0.287	0.613826	2	0.00772251308900524	4.18412335423967	3.31061237410471	Active_Promoter	0.97256532409024	0.054558032847369	8.83834528658502e-08	TRUE
Rsbn1	chr3	103914119	103966635	TRUE	0.512296544045659	0.3075	0.549358	3	0.00630284103892147	4.72029163965499	2.92773196492103	Active_Promoter	0.972555106011592	0.0440721547682687	9.40367946225716e-13	TRUE
Stmn2	chr3	8509359	8561605	TRUE	0.27242407899693	0.328	1.544719	6	0.00771350916816598	4.71805304608595	3.68168530162661	Active_Promoter	0.972504259601493	0.0545347291818685	4.79120764508481e-25	TRUE
Ubl3	chr5	148504634	148552788	TRUE	0.316876307299953	0.3235	0.96152	7	0.0093865514806662	4.68263236842368	3.05830403390833	Active_Promoter	0.972260600310387	0.0979591304983642	1.65293689906852e-75	TRUE
Tmem65	chr15	58782268	58823637	TRUE	0.378651061283144	0.349	1.460305	7	0.00804950566849573	4.61667502295665	3.07675453139343	Active_Promoter	0.972228905055672	0.114091895105311	2.02587149523978e-86	TRUE
Tbpl1	chr10	22703878	22731937	TRUE	0.401087994250061	0.3375	1.377586	2	0.00983641612316904	4.44807218906509	2.94497279843432	Active_Promoter	0.972169111814565	0.0742452868283434	7.68425258937604e-27	TRUE
Epdr1	chr13	19591705	19619926	TRUE	0.474984077827237	0.3545	1.435389	4	0.00559866765883562	4.4505723987446	2.91898128721903	Active_Promoter	0.972110182318785	0.0664344427151158	2.96054248262576e-13	TRUE
Map3k12	chr15	102497645	102517063	TRUE	0.292796126235316	0.3135	0.76721	4	0.00813678030693171	4.28820449675152	3.04219833884221	Active_Promoter	0.972079709801975	0.0310184915240699	0.00028798655362509	TRUE
Grm1	chr10	10686058	11082355	TRUE	0.538834206596461	0.294	1.056284	10	0.00544541089132645	5.59802078470265	4.01319773362997	Active_Promoter	0.97203370097688	0.0376430870144289	8.59322270159421e-56	TRUE
Msra	chr14	64122624	64455902	TRUE	0.43377338020737	0.3195	1.159179	21	0.00696415604990428	5.52280664641197	3.89129474116881	Active_Promoter	0.971964383407181	0.0510563682928663	8.1449710757518e-96	TRUE
Zfp292	chr4	34803112	34882959	TRUE	0.610229916645011	0.277	0.489443	2	0.00760203889939509	4.90225860353122	3.31569688232872	Active_Promoter	0.971726398571443	0.0524083637398047	3.24785357753265e-33	TRUE
Unc5c	chr3	141465215	141834923	TRUE	0.519219375048295	0.318	1.375433	14	0.00484165882263841	5.5678588482422	3.99601345011364	Active_Promoter	0.97172200153162	0.107769081437307	1.7288823880601e-305	TRUE
Gnaq	chr19	16132830	16387462	TRUE	0.531238599043419	0.3225	1.489777	10	0.00772880077916366	5.40591298121131	3.69861075769437	Active_Promoter	0.971637528578892	0.00714309959994053	0.00929871387211707	TRUE
Kdm1a	chr4	136550539	136602722	FALSE	0.503791783242527	0.3035	0.573081	4	0.00743537167276699	4.71752904306611	2.96221324390434	Other	0.97158175367698	0.00926042929024851	0.199810087629757	FALSE
