gene	chr	start	end	mc_ctrl	mc_mut	mc_diff	mc_q	mc_sig	hmc_ctrl	hmc_mut	hmc_diff	hmc_q	hmc_sig	total_ctrl	total_mut	ratio_ctrl	ratio_mut	delta_ratio	dmr_status	chromatin_state	atac_fold	atac_fdr	atac_n_peaks	k27ac_fold	k27ac_fdr	k27ac_n_peaks	k27me3_fold	k27me3_fdr	k27me3_n_peaks	k119ub_fold	k119ub_fdr	k119ub_n_peaks
Enho	chr4	41638143	41640323	0.0936408106219427	0.192368214004721	0.098727403382778	0.200237172626778	FALSE	0.111809923130678	0.12765538945712	0.0158454663264425	0.739013470055479	FALSE	0.205450733752621	0.320023603461841	0.54421768707483	0.398893669330055	-0.145324017744775	Not DMR	Active_Promoter	-0.0252999415284297	0.904787211666002	16	-1.11301158685263	7.88343704194231e-13	4	NA	NA	NA	0.311454675451182	0.0374293253675497	8
Tmem88	chr11	69396518	69398233	0.155249354106318	0.306405810751031	0.151156456644713	1.04686748375298e-10	TRUE	0.148706534990102	0.162345229771061	0.0136386947809595	0.659958508566173	FALSE	0.30395588909642	0.468751040522092	0.489237222651507	0.346335721388996	-0.142901501262511	mC DMR only	Active_Promoter	0.0141988023110005	0.942768920277182	1	0.0763829351499759	0.676797633793521	1	NA	NA	NA	NA	NA	NA
Vmac	chr17	56713935	56718021	0.0951629037109131	0.122913761145728	0.0277508574348149	0.0321246156680851	TRUE	0.0628964452149464	0.0421088545314155	-0.0207875906835309	0.0094400400074249	TRUE	0.15805934892586	0.165022615677143	0.397929294549031	0.255170204148254	-0.142759090400777	Both mC+hmC DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Paqr4	chr17	23736185	23740866	0.242443502824859	0.310451321211474	0.0680078183866151	0.00207737704797043	TRUE	0.128366290018832	0.0797443907475147	-0.0486218992713177	0.00167017945593169	TRUE	0.370809792843691	0.390195711958989	0.346178263077704	0.204370238584006	-0.141808024493698	Both mC+hmC DMR	Active_Promoter	-0.139907035963626	0.410482663891078	2	-0.0135381180877015	0.940860049971485	1	NA	NA	NA	NA	NA	NA
Pigyl	chr9	22156845	22158357	0.142461325329023	0.221833601293732	0.0793722759647083	0.00247731861417337	TRUE	0.198395289771415	0.174855912522683	-0.0235393772487328	0.46547552744094	FALSE	0.340856615100439	0.396689513816414	0.582049110922947	0.440787836412548	-0.141261274510399	mC DMR only	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Neurog1	chr13	56250477	56252162	0.0320629159104658	0.0533215010141988	0.021258585103733	0.577707945564255	FALSE	0.00526315789473684	0	-0.00526315789473684	0.491905075373008	FALSE	0.0373260738052027	0.0533215010141988	0.141004862236629	0	-0.141004862236629	Not DMR	Repressed_Promoter	0.0704660280472025	0.730524876035304	2	NA	NA	NA	-0.0921047311311789	0.677092747556273	2	-0.375491882317986	0.00413566917457792	1
Taar7a	chr10	23992404	23993480	0.353469387755102	0.43728813559322	0.0838187478381183	0.360151394794437	FALSE	0.24265306122449	0.158539765319426	-0.0841132959050635	0.226107193978828	FALSE	0.596122448979592	0.595827900912647	0.40705237932215	0.266083150984683	-0.140969228337467	Not DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Scd2	chr19	44293673	44306863	0.205832124849601	0.309469784218165	0.103637659368564	3.71385371287959e-53	TRUE	0.229886243750287	0.195149889178303	-0.034736354571984	6.52836374487549e-08	TRUE	0.435718368599888	0.504619673396468	0.5276028286092	0.386726676478541	-0.140876152130659	Both mC+hmC DMR	Active_Promoter	-0.0243608740036815	0.902712189458087	7	-0.175612622860585	0.276022339162763	4	NA	NA	NA	0.370002342652994	0.0378849717839787	2
Klhl34	chrX	157818434	157820368	0.601161858974359	0.669064225515838	0.0679023665414794	0.559696338378434	FALSE	0.269671474358974	0.136079628015112	-0.133591846343862	0.0297131723787586	TRUE	0.870833333333333	0.80514385353095	0.309670592565329	0.169012813571557	-0.140657778993772	hmC DMR only	Other	0.0266798902511995	0.888390059164376	5	0.418866441772551	0.00556433019262024	5	NA	NA	NA	-0.408873826819467	0.00601079240381017	1
Thrsp	chr7	97412937	97417729	0.231117506753961	0.398668549710099	0.167551042956138	2.10901151497518e-28	TRUE	0.254825127169178	0.248383003168682	-0.00644212400049585	0.743751279303659	FALSE	0.485942633923139	0.647051552878781	0.524393435315419	0.383868954588869	-0.14052448072655	mC DMR only	Other	-0.0154753783431922	0.941430182535783	5	-0.0710811557320265	0.627922247074852	2	NA	NA	NA	0.350678912322199	0.0542500347459338	1
Eid1	chr2	125673094	125674784	0.041156914893617	0.0536363636363636	0.0124794487427466	0.37860135906219	FALSE	0.0547484485815603	0.0405194805194805	-0.0142289680620798	0.615993940208286	FALSE	0.0959053634751773	0.0941558441558442	0.570859090646485	0.430344827586207	-0.140514263060278	Not DMR	Active_Promoter	0.0173592244296283	0.936600640369484	5	0.083051539883334	0.595842780315405	1	NA	NA	NA	0.626929345118795	1.35804481181603e-06	1
Gpr62	chr9	106463961	106465937	0.0283581520149548	0.0751281530731361	0.0467700010581813	0.00303305567397711	TRUE	0.0634052672406119	0.0920671978886464	0.0286619306480345	0.156625138262053	FALSE	0.0917634192555667	0.167195350961782	0.690964523281597	0.55065644683919	-0.140308076442407	mC DMR only	Active_Promoter	0.00219345842448332	0.992112650561478	4	0.0255565803505872	0.867995846518324	1	NA	NA	NA	-0.231310303200555	0.21697336076855	1
Gm5136	chr10	108698763	108700159	0.797305202262353	0.938401839609083	0.14109663734673	1.45757323496398e-23	TRUE	0.183561339037065	0.0461986202931877	-0.137362718743877	2.21553586496453e-24	TRUE	0.980866541299417	0.984600459902271	0.187142013014216	0.0469211849624499	-0.140220828051766	Both mC+hmC DMR	Other	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
C030006K11Rik	chr15	76721464	76723844	0.0689770299145299	0.114461446144614	0.0454844162300845	0.313558365920317	FALSE	0.118055555555556	0.11041104110411	-0.00764451445144514	0.97105348814768	FALSE	0.187032585470085	0.224872487248725	0.631203141735095	0.490993995997332	-0.140209145737763	Not DMR	Active_Promoter	0.0843492591056059	0.647179700364456	3	NA	NA	NA	NA	NA	NA	NA	NA	NA
Ier5l	chr2	30471536	30474218	0.040755254025812	0.0122633964276193	-0.0284918575981927	0.0180776719076594	TRUE	0.0374897648847818	0.00633905032732012	-0.0311507145574617	0.00343651514490587	TRUE	0.0782450189105938	0.0186024467549394	0.47913292637349	0.340764331210191	-0.138368595163298	Both mC+hmC DMR	Repressed_Promoter	0.500908222488216	0.00924434831243033	6	-0.0848245695268479	0.626301553045959	2	-0.336937292762946	0.178630689762435	1	-0.479150890043761	0.00357857888682559	3
Bricd5	chr17	24473883	24475468	0.507081686429512	0.597496389022629	0.0904147025931164	0.0304134933763422	TRUE	0.24828722002635	0.14064756860857	-0.10763965141778	0.000725484051583041	TRUE	0.755368906455863	0.738143957631199	0.32869663803253	0.190542193232776	-0.138154444799753	Both mC+hmC DMR	Other	-0.614536646951415	0.00568310888880874	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gpr68	chr12	100876681	100908197	0.53402230092964	0.702097831433552	0.168075530503912	2.09388467134079e-98	TRUE	0.286418083266959	0.187993261060385	-0.0984248222065737	2.23112937967176e-44	TRUE	0.820440384196599	0.890091092493937	0.349102858396504	0.211206765965547	-0.137896092430957	Both mC+hmC DMR	Active_Promoter	-0.247763990283326	0.207434829936573	18	-1.40901475353421	2.08202353393423e-11	6	NA	NA	NA	0.446575991199901	0.00300096356725272	18
Emc6	chr11	73175518	73177036	0.164190781238495	0.198777690157	0.0345869089185055	0.148942298342104	FALSE	0.087156075890337	0.0528074493591735	-0.0343486265311635	0.018020467221785	TRUE	0.251346857128832	0.251585139516174	0.346756179432408	0.209898921139492	-0.136857258292916	hmC DMR only	Active_Promoter	0.208120723768154	0.209543371696248	2	0.394126801197797	0.0141075805355545	1	NA	NA	NA	NA	NA	NA
Dnajc30	chr5	135064201	135065861	0.293778119820033	0.377230391144521	0.083452271324488	0.0204293396042281	TRUE	0.200805114847265	0.139038040560076	-0.061767074287189	0.0393796967795697	TRUE	0.494583234667298	0.516268431704597	0.406008737805973	0.269313465673284	-0.136695272132689	Both mC+hmC DMR	Other	0.106315072477928	0.516208691890564	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Rpl37a	chr1	72711289	72713812	0.185953489703951	0.247005472706481	0.0610519830025303	0.00148331785434438	TRUE	0.139446773021594	0.102659922051857	-0.0367868509697378	0.0132456889952175	TRUE	0.325400262725545	0.349665394758337	0.428539214607854	0.293594743977474	-0.13494447063038	Both mC+hmC DMR	Active_Promoter	-0.00541926635436093	0.980145614127395	8	0.257808491341258	0.125677618089656	3	NA	NA	NA	0.0749090728792312	0.654678334022875	4
Inka2	chr3	105704598	105720841	0.316252719438589	0.478565315341247	0.162312595902658	7.96628628311835e-37	TRUE	0.321325477647696	0.281276025775352	-0.0400494518723439	0.00196692962508856	TRUE	0.637578197086285	0.759841341116599	0.503978145921778	0.370177312755861	-0.133800833165917	Both mC+hmC DMR	Active_Promoter	0.00136830997475289	0.995200520056271	9	-0.782483267755759	2.21833685197524e-08	4	NA	NA	NA	0.387236128832884	0.00021203307642559	6
Galnt7	chr8	57523827	57653031	0.422224720368166	0.587413739859497	0.165189019491331	1.7288823880601e-305	TRUE	0.345863718200733	0.272323035433424	-0.0735406827673085	1.34526210632182e-173	TRUE	0.768088438568899	0.859736775292921	0.450291530028945	0.316751642199603	-0.133539887829342	Both mC+hmC DMR	Active_Promoter	-0.124639672914455	0.543554538239727	19	-0.887570142738584	8.56846736017673e-07	6	NA	NA	NA	0.795518293678723	1.05501822718315e-08	15
Bhlhe40	chr6	108660628	108666924	0.284957732254947	0.48069669984285	0.195738967587902	1.5373652455464e-51	TRUE	0.240107200171799	0.230657412257727	-0.0094497879140723	0.488255297428834	FALSE	0.525064932426746	0.711354112100576	0.457290489886786	0.324251182827372	-0.133039307059414	mC DMR only	Active_Promoter	0.0499218287299727	0.79734993185267	2	-0.0596880518414399	0.684642936529199	1	NA	NA	NA	NA	NA	NA
Mcu	chr10	59446983	59616691	0.520654179661481	0.667304094264825	0.146649914603345	1.7288823880601e-305	TRUE	0.304400696583649	0.206030168085815	-0.0983705284978336	2.91748902985141e-305	TRUE	0.82505487624513	0.873334262350641	0.368946000257575	0.235912155251153	-0.133033845006422	Both mC+hmC DMR	Active_Promoter	0.00789040112712124	0.970103429111533	11	-1.40354126487517	5.03673049937568e-25	8	NA	NA	NA	0.634818513849211	2.3922505955183e-07	4
Tmem141	chr2	25620066	25622004	0.180987992416263	0.267043272308283	0.0860552798920203	0.00642599167968469	TRUE	0.172824942068675	0.147457645201212	-0.025367296867463	0.343333021308325	FALSE	0.353812934484938	0.414500917509495	0.48846417195082	0.35574745186863	-0.13271672008219	mC DMR only	Other	0.0511094199658212	0.783688381718183	1	-0.615837601705481	4.61431416339886e-05	1	NA	NA	NA	0.0605042008861365	0.810839807984024	1
2310033P09Rik	chr11	59208320	59210737	0.127738927738928	0.163759735662025	0.0360208079230973	0.263379680908226	FALSE	0.127738927738928	0.0951380693887184	-0.0326008583502093	0.0936427405231026	FALSE	0.255477855477855	0.258897805050743	0.5	0.367473449108893	-0.132526550891107	Not DMR	Other	0.0716037416818449	0.68348592642681	2	0.249048717900476	0.0744696698354408	1	NA	NA	NA	NA	NA	NA
Exoc3l	chr8	105289923	105296100	0.283224741551559	0.440910742223941	0.157686000672382	3.5194851698583e-29	TRUE	0.23882286508557	0.212871766408291	-0.0259510986772792	0.138964024549505	FALSE	0.52204760663713	0.653782508632232	0.457473345436815	0.325600277764599	-0.131873067672217	mC DMR only	Active_Promoter	-0.455424569754599	0.0179908609905547	1	-1.7820399707813	6.27208875836088e-17	1	NA	NA	NA	0.679870129094594	0.000346364709112503	1
Abtb1	chr6	88835913	88841983	0.34631990131579	0.478105527142904	0.131785625827115	6.13074037156495e-10	TRUE	0.300489994517544	0.238376974435915	-0.0621130200816293	0.00155659868329377	TRUE	0.646809895833333	0.716482501578819	0.464572351866077	0.332704530690749	-0.131867821175328	Both mC+hmC DMR	Active_Promoter	-0.0293070800179472	0.894600062566191	15	-0.247948349365258	0.0603531020935286	10	NA	NA	NA	0.152239499852159	0.384032900048225	9
Taar5	chr10	23970705	23971718	0.236166666666667	0.315656565656566	0.079489898989899	0.0559853220229766	FALSE	0.262888888888889	0.207070707070707	-0.0558181818181818	0.134116787621276	FALSE	0.499055555555556	0.522727272727273	0.526772793053546	0.396135265700483	-0.130637527353062	Not DMR	Other	-0.590420406021925	0.0302054887103173	1	NA	NA	NA	1.93108491418009	6.13571653083541e-11	1	0.338167312907999	0.00468150693047562	1
2310034G01Rik	chr19	46348200	46350301	0.0354774535809019	0.0722563772685571	0.0367789236876552	0.00320163516393636	TRUE	0.0496104111405836	0.0597180187495386	0.0101076076089551	0.236791482875906	FALSE	0.0850878647214854	0.131974396018096	0.5830491962981	0.452497003595685	-0.130552192702415	mC DMR only	Poised_Enhancer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4930412O13Rik	chr2	9881251	9883920	0.0223282292007538	0.010757523166409	-0.0115707060343448	0.230632711753191	FALSE	0.0130217442818294	0.00335794599938994	-0.00966379828243942	0.109728645448384	FALSE	0.0353499734825831	0.0141154691657989	0.368366451201022	0.237891207153502	-0.130475244047519	Not DMR	Repressed_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Gm1673	chr5	33983432	33985012	0.167038967485728	0.194899644308943	0.0278606768232146	0.616952626846669	FALSE	0.110883593943907	0.0717416158536585	-0.0391419780902481	0.254792151297605	FALSE	0.277922561429635	0.266641260162602	0.398972985041304	0.269056693663649	-0.129916291377654	Not DMR	Active_Promoter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Hgh1	chr15	76368897	76371436	0.540684058049494	0.671652069765701	0.130968011716207	4.67407699825468e-10	TRUE	0.219628255807657	0.127221348903361	-0.0924069069042959	2.95732556832514e-09	TRUE	0.76031231385715	0.798873418669062	0.288865840793052	0.15925094755977	-0.129614893233282	Both mC+hmC DMR	Active_Promoter	-0.0325699826302588	0.867402863960514	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nop10	chr2	112261925	112263268	0.024605910248529	0.0347781437463212	0.0101722334977922	0.291422099736212	FALSE	0.0173059190304733	0.0137932222069156	-0.0035126968235578	0.560966388333095	FALSE	0.0419118292790024	0.0485713659532367	0.412912519643793	0.283978470364521	-0.128934049279271	Not DMR	Active_Promoter	0.0763419077345984	0.698317436425283	1	-0.146017147582566	0.3936308879925	1	NA	NA	NA	NA	NA	NA
Samd10	chr2	181595217	181599211	0.248618957940992	0.332060755336617	0.0834417973956255	0.001236109940354	TRUE	0.293628374136849	0.233825944170772	-0.059802429966077	0.023285368198694	TRUE	0.542247332077841	0.565886699507389	0.541502662653392	0.413202756619514	-0.128299906033878	Both mC+hmC DMR	Active_Promoter	0.0632796410109736	0.73929873091186	3	-0.106402509732013	0.454029949884918	3	NA	NA	NA	0.291974805282871	0.10600990426949	1
Slc16a13	chr11	70216788	70221063	0.237295750274552	0.395921440208001	0.158625689933449	2.45429901136653e-19	TRUE	0.247384827004781	0.244946318964322	-0.00243850804045953	0.975646548345312	FALSE	0.484680577279333	0.640867759172322	0.510407964753676	0.382210394357595	-0.128197570396081	mC DMR only	Active_Promoter	0.00941948611509369	0.964430021816909	1	-0.0751046360026568	0.613954455191333	1	NA	NA	NA	NA	NA	NA
H4c11	chr13	21735063	21735836	0.010259763120175	0.00321888412017167	-0.00704087900000335	0.193572108935321	FALSE	0.0062111801242236	0.00107296137339056	-0.00513821875083304	0.182050342655999	FALSE	0.0164709432443986	0.00429184549356223	0.377099236641221	0.25	-0.127099236641221	Not DMR	Active_Promoter	0.225775731104729	0.234432366104146	2	0.284573391937242	0.132177294917687	1	NA	NA	NA	0.228512878727087	0.0275025831456262	1
Ccnq	chr11	78750505	78751728	0.276707623399812	0.354971078095852	0.0782634546960392	0.00249990761395402	TRUE	0.181301637260539	0.130604877132236	-0.0506967601283038	0.00934277009094051	TRUE	0.458009260660352	0.485575955228087	0.395847099246729	0.268968995943976	-0.126878103302754	Both mC+hmC DMR	Other	0.248827633797324	0.181886966149926	1	NA	NA	NA	NA	NA	NA	NA	NA	NA
Fzd1	chr5	4753838	4758034	0.359042387165241	0.36295867089101	0.00391628372576924	0.894875840255199	FALSE	0.256386946750734	0.148484622963136	-0.107902323787597	2.72128511694227e-12	TRUE	0.615429333915975	0.511443293854147	0.416598515250068	0.290324704121511	-0.126273811128557	hmC DMR only	Active_Promoter	-0.158259270010944	0.314664577990336	17	-0.474141512036044	0.00142333691177182	4	0.890663812607799	2.88518974795487e-05	14	0.272970017286067	0.000607743472649665	26
Otud1	chr2	19657751	19660582	0.283863427784788	0.388898004644063	0.105034576859275	5.3553817873347e-05	TRUE	0.262360903980727	0.213370823948249	-0.0489900800324783	0.0394185378233047	TRUE	0.546224331765516	0.602268828592312	0.480317131118491	0.354278378389535	-0.126038752728956	Both mC+hmC DMR	Active_Promoter	0.0401472956934759	0.842578569155584	5	-0.13719965997369	0.443952883556382	1	0.165021061585439	0.445523197985019	5	0.601765254083829	5.13717502057327e-09	2
Rasl11b	chr5	74195285	74199480	0.36165378849037	0.497836787470934	0.136182998980564	1.24074833878315e-19	TRUE	0.298732684939581	0.241375823692897	-0.0573568612466847	4.24743033291412e-05	TRUE	0.660386473429952	0.739212611163831	0.45236039343448	0.326530987225543	-0.125829406208937	Both mC+hmC DMR	Active_Promoter	0.0240254582075758	0.897412760458873	18	-0.358153322280226	0.0545131263410009	4	1.8846771470207	1.44250474983563e-12	3	0.404472839356498	0.000237806267378534	23
Ccndbp1	chr2	121008402	121016903	0.455771251150314	0.594100130986526	0.138328879836213	1.18249103955372e-28	TRUE	0.288235386127412	0.210791015419346	-0.0774443707080653	4.70304096768688e-13	TRUE	0.744006637277725	0.804891146405873	0.387409697287174	0.261887605995673	-0.125522091291501	Both mC+hmC DMR	Active_Promoter	0.0158994818988271	0.941404635947522	2	-0.269491690170419	0.0540262329324759	2	NA	NA	NA	NA	NA	NA
Tspyl1	chr10	34282189	34285274	0.121127607370492	0.184378104229424	0.0632504968589326	0.000119338883615812	TRUE	0.198521592259733	0.181244599145555	-0.0172769931141781	0.392174325010534	FALSE	0.319649199630224	0.365622703374979	0.621060814447169	0.495714837925893	-0.125345976521275	mC DMR only	Active_Promoter	0.0887634097440621	0.6237407796324	3	0.0284281448289217	0.844446005877633	1	NA	NA	NA	NA	NA	NA
Mpp3	chr11	101999651	102028460	0.35855108007423	0.489135046866033	0.130583966791803	1.03696217427117e-68	TRUE	0.303700275009289	0.245015200598635	-0.0586850744106539	6.71851849816382e-18	TRUE	0.66225135508352	0.734150247464668	0.458587623382044	0.333739859715061	-0.124847763666983	Both mC+hmC DMR	Active_Promoter	-0.0105981135447364	0.962536790538729	7	-0.481804000130796	0.0019552142337652	7	NA	NA	NA	0.00849627486645134	0.971690605376176	2
Hmgcl	chr4	135946447	135962616	0.426698348968317	0.563688347545674	0.136989998577356	3.43495802365747e-49	TRUE	0.249185803116432	0.18177768106688	-0.0674081220495527	2.03830312558468e-18	TRUE	0.67588415208475	0.745466028612553	0.368681233829532	0.243844352512214	-0.124836881317318	Both mC+hmC DMR	Other	0.0474638708324301	0.805499505563099	5	-0.568460614464233	0.00025319319088543	3	NA	NA	NA	NA	NA	NA
Gpank1	chr17	35121454	35124813	0.276954018455714	0.337432394667193	0.0604783762114786	0.00163650807722875	TRUE	0.104308211177838	0.0589723989413293	-0.0453358122365089	0.000195404226948322	TRUE	0.381262229633552	0.396404793608522	0.273586531973265	0.148768127661869	-0.124818404311396	Both mC+hmC DMR	Active_Promoter	0.033420808721549	0.858192728956524	1	0.0844436186381036	0.555053259265535	1	NA	NA	NA	NA	NA	NA
Ost4	chr5	30905884	30907787	0.192007695363961	0.253703703703704	0.0616960083397423	0.0183603446133338	TRUE	0.0828192635034817	0.0545634920634921	-0.0282557714399897	0.0411534077511395	TRUE	0.274826958867443	0.308267195767196	0.301350580178809	0.177000643638704	-0.124349936540105	Both mC+hmC DMR	Active_Promoter	0.0813162255814984	0.668786736133576	1	-0.00766775658777209	0.960315608829824	1	NA	NA	NA	0.442424242200082	0.00687058769764325	1
