gene	feature_type	Name	Chromosome	Start	End	ctrl_mc	mut_mc	delta_mc	ctrl_hmc	mut_hmc	delta_hmc	delta_mc_pct	delta_hmc_pct
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_1	10	69534234	69534333	0	0	0	0	0	0	0	0
Ank3	Intron	Ank3_Intron_1	10	69534334	69808364	0.48375	0.5515	0.0677500000000001	0.279	0.2395	-0.0395	6.78	-3.95
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_1	10	69808365	69808464	0.523	0.683	0.16	0.45875	0.28975	-0.169	16	-16.9
Ank3	Exon	Ank3_Exon_2	10	69808415	69808516	0.62525	0.73625	0.111	0.364	0.22925	-0.13475	11.1	-13.48
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_2	10	69808467	69808566	0.53275	0.63175	0.099	0.346	0.27725	-0.06875	9.9	-6.88
Ank3	Intron	Ank3_Intron_2	10	69808567	69808821	0.4175	0.536	0.1185	0.51675	0.38875	-0.128	11.85	-12.8
Ank3	Exon	Ank3_Exon_3	10	69808872	69808970	0.566	0.53275	-0.03325	0.4215	0.3905	-0.031	-3.33	-3.1
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_3	10	69808921	69809020	0.566	0.53275	-0.03325	0.4215	0.3905	-0.031	-3.33	-3.1
Ank3	Intron	Ank3_Intron_3	10	69809021	69809119	0.71175	0.82425	0.1125	0.27275	0.17575	-0.0970000000000001	11.25	-9.7
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_3	10	69809120	69809219	0.71125	0.80425	0.0930000000000001	0.24825	0.16725	-0.081	9.3	-8.1
Ank3	Exon	Ank3_Exon_4	10	69809170	69809268	0.782	0.8365	0.0545000000000001	0.19225	0.14525	-0.047	5.45	-4.7
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_4	10	69809219	69809318	0.83475	0.85825	0.0235	0.15075	0.1305	-0.02025	2.35	-2.02
Ank3	Intron	Ank3_Intron_4	10	69809319	69815643	0.60825	0.6595	0.05125	0.2165	0.1655	-0.051	5.13	-5.1
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_4	10	69815644	69815743	0.79475	0.777	-0.0177499999999999	0.1615	0.1175	-0.044	-1.77	-4.4
Ank3	Exon	Ank3_Exon_5	10	69815694	69815792	0.55375	0.66075	0.107	0.359	0.253	-0.106	10.7	-10.6
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_5	10	69815743	69815842	0.65075	0.7215	0.07075	0.29875	0.23525	-0.0635	7.07	-6.35
Ank3	Intron	Ank3_Intron_5	10	69815843	69822156	0.59825	0.64425	0.046	0.24875	0.1985	-0.05025	4.6	-5.03
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_5	10	69822157	69822256	0.73175	0.76175	0.03	0.228	0.169	-0.059	3	-5.9
Ank3	Exon	Ank3_Exon_6	10	69822207	69822392	0.70225	0.7235	0.0212500000000001	0.21875	0.18925	-0.0295	2.13	-2.95
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_6	10	69822343	69822442	0.58725	0.63025	0.043	0.25475	0.26225	0.00750000000000001	4.3	0.75
Ank3	Intron	Ank3_Intron_6	10	69822443	69824266	0.596	0.66225	0.06625	0.257	0.18375	-0.07325	6.63	-7.33
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_6	10	69824267	69824366	0.67525	0.6245	-0.05075	0.246	0.29775	0.05175	-5.07	5.17
Ank3	Exon	Ank3_Exon_7	10	69824317	69824415	0.749	0.7885	0.0395	0.22075	0.1785	-0.04225	3.95	-4.22
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_7	10	69824366	69824465	0.7785	0.822	0.0434999999999999	0.1945	0.14775	-0.04675	4.35	-4.68
Ank3	Intron	Ank3_Intron_7	10	69824466	69850054	0.52425	0.5965	0.0722499999999998	0.289	0.225	-0.064	7.22	-6.4
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_7	10	69850055	69850154	0.26725	0.269	0.00175000000000003	0.24225	0.18325	-0.059	0.18	-5.9
Ank3	Exon	Ank3_Exon_8	10	69850105	69850203	0.378	0.40375	0.02575	0.2785	0.2585	-0.02	2.58	-2
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_8	10	69850154	69850253	0.38475	0.41175	0.027	0.311	0.2675	-0.0435	2.7	-4.35
Ank3	Intron	Ank3_Intron_8	10	69850254	69867333	0.40375	0.47275	0.069	0.33125	0.28475	-0.0465	6.9	-4.65
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_8	10	69867334	69867433	0.6775	0.749	0.0715	0.257	0.20925	-0.04775	7.15	-4.78
Ank3	Exon	Ank3_Exon_9	10	69867384	69867482	0.638	0.71925	0.0812499999999999	0.277	0.232	-0.045	8.12	-4.5
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_9	10	69867433	69867532	0.69925	0.77525	0.0760000000000001	0.177	0.1685	-0.00849999999999998	7.6	-0.85
Ank3	Intron	Ank3_Intron_9	10	69867533	69870950	0.53225	0.5485	0.01625	0.23025	0.213	-0.01725	1.62	-1.72
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_9	10	69870951	69871050	0.04375	0.02	-0.02375	0.006	0	-0.006	-2.37	-0.6
Ank3	Exon	Ank3_Exon_10	10	69871001	69871198	0.05475	0.00925	-0.0455	0.0255	0.00425	-0.02125	-4.55	-2.12
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_10	10	69871149	69871248	0.028	0.06575	0.03775	0.0355	0.0335	-0.002	3.78	-0.2
Ank3	Intron	Ank3_Intron_10	10	69871249	69874738	0.32175	0.36325	0.0415	0.2445	0.227	-0.0175	4.15	-1.75
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_10	10	69874739	69874838	0.32425	0.38175	0.0575	0.4455	0.453	0.00750000000000001	5.75	0.75
Ank3	Exon	Ank3_Exon_11	10	69874789	69874887	0.297	0.31575	0.0187499999999999	0.36825	0.354	-0.0142499999999999	1.87	-1.42
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_11	10	69874838	69874937	0.194	0.174	-0.02	0.17675	0.1865	0.00974999999999998	-2	0.97
Ank3	Intron	Ank3_Intron_11	10	69874938	69877778	0.63125	0.67125	0.0399999999999999	0.198	0.167	-0.031	4	-3.1
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_11	10	69877779	69877878	0.82125	0.79525	-0.026	0.1605	0.12625	-0.03425	-2.6	-3.43
Ank3	Exon	Ank3_Exon_12	10	69877829	69877927	0.8025	0.7925	-0.01	0.16075	0.13725	-0.0235	-1	-2.35
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_12	10	69877878	69877977	0.77775	0.78425	0.00650000000000006	0.16425	0.15075	-0.0135	0.65	-1.35
Ank3	Intron	Ank3_Intron_12	10	69877978	69879841	0.7385	0.7865	0.0480000000000002	0.19025	0.1375	-0.05275	4.8	-5.27
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_12	10	69879842	69879941	0.50775	0.54775	0.0399999999999999	0.43525	0.38425	-0.051	4	-5.1
Ank3	Exon	Ank3_Exon_13	10	69879892	69879990	0.56625	0.6135	0.04725	0.40775	0.335	-0.07275	4.73	-7.28
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_13	10	69879941	69880040	0.7075	0.67425	-0.03325	0.22975	0.253	0.02325	-3.33	2.32
Ank3	Intron	Ank3_Intron_13	10	69880041	69882309	0.7105	0.7665	0.0559999999999999	0.21275	0.14075	-0.072	5.6	-7.2
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_13	10	69882310	69882409	0.7785	0.8625	0.0840000000000001	0.16525	0.11275	-0.0525	8.4	-5.25
Ank3	Exon	Ank3_Exon_14	10	69882360	69882557	0.84025	0.8445	0.00425000000000009	0.10975	0.13725	0.0275	0.43	2.75
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_14	10	69882508	69882607	0.83725	0.786	-0.05125	0.11175	0.189	0.07725	-5.13	7.72
Ank3	Intron	Ank3_Intron_14	10	69882608	69884695	0.7735	0.821	0.0474999999999999	0.18475	0.14525	-0.0395	4.75	-3.95
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_14	10	69884696	69884795	0.71625	0.81825	0.102	0.18875	0.1005	-0.08825	10.2	-8.82
Ank3	Exon	Ank3_Exon_15	10	69884746	69884844	0.72775	0.8	0.07225	0.19325	0.14375	-0.0495	7.23	-4.95
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_15	10	69884795	69884894	0.735	0.79425	0.0592499999999999	0.1955	0.16375	-0.03175	5.92	-3.18
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_15	10	69885088	69885187	0.82125	0.847	0.0257499999999999	0.11	0.08175	-0.02825	2.57	-2.82
Ank3	Exon	Ank3_Exon_16	10	69885138	69885236	0.877	0.8805	0.00349999999999995	0.089	0.094	0.00499999999999999	0.35	0.5
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_16	10	69885187	69885286	0.89025	0.85325	-0.0369999999999999	0.09075	0.103	0.01225	-3.7	1.23
Ank3	Intron	Ank3_Intron_16	10	69885287	69892270	0.59	0.61525	0.0252500000000001	0.1925	0.17025	-0.02225	2.53	-2.22
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_16	10	69892271	69892370	0.40675	0.218	-0.18875	0.13475	0.157	0.02225	-18.88	2.22
Ank3	Exon	Ank3_Exon_17	10	69892321	69892518	0.37675	0.24525	-0.1315	0.16375	0.125	-0.03875	-13.15	-3.88
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_17	10	69892469	69892568	0.4275	0.286	-0.1415	0.1455	0.0975	-0.048	-14.15	-4.8
Ank3	Intron	Ank3_Intron_17	10	69892569	69893393	0.5605	0.593	0.0325	0.32025	0.32875	0.00849999999999995	3.25	0.85
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_17	10	69893394	69893493	0.6225	0.6005	-0.022	0.25175	0.2725	0.02075	-2.2	2.07
Ank3	Exon	Ank3_Exon_18	10	69893444	69893542	0.53275	0.551	0.01825	0.25075	0.27725	0.0265	1.82	2.65
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_18	10	69893493	69893592	0.354	0.58825	0.23425	0.25	0.148	-0.102	23.42	-10.2
Ank3	Intron	Ank3_Intron_18	10	69893593	69897989	0.60175	0.6235	0.0217499999999999	0.24	0.19225	-0.04775	2.17	-4.77
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_18	10	69897990	69898089	0.7665	0.71475	-0.0517500000000001	0.21575	0.193	-0.02275	-5.18	-2.27
Ank3	Exon	Ank3_Exon_19	10	69898040	69898138	0.6035	0.52	-0.0834999999999999	0.158	0.15225	-0.00574999999999998	-8.35	-0.57
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_19	10	69898089	69898188	0.33825	0.2795	-0.05875	0.05	0.1055	0.0555	-5.87	5.55
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_19	10	69898177	69898276	0.39525	0.1965	-0.19875	0.0765	0.116	0.0395	-19.88	3.95
Ank3	Exon	Ank3_Exon_20	10	69898227	69898325	0.40525	0.23825	-0.167	0.09575	0.161	0.06525	-16.7	6.52
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_20	10	69898276	69898375	0.24275	0.18575	-0.057	0.05325	0.116	0.06275	-5.7	6.28
Ank3	Intron	Ank3_Intron_19	10	69898376	69898942	0.75175	0.8175	0.0657499999999999	0.1745	0.095	-0.0795	6.57	-7.95
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_20	10	69898943	69899042	0.71325	0.748	0.03475	0.23975	0.1865	-0.05325	3.47	-5.33
Ank3	Exon	Ank3_Exon_21	10	69898993	69899088	0.636	0.6485	0.0125000000000002	0.28325	0.24775	-0.0355	1.25	-3.55
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_21	10	69899039	69899138	0.52625	0.52025	-0.006	0.3535	0.3355	-0.018	-0.6	-1.8
Ank3	Intron	Ank3_Intron_20	10	69899139	69904146	0.72375	0.74625	0.0225000000000001	0.17075	0.134	-0.03675	2.25	-3.68
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_21	10	69904147	69904246	0.589	0.5055	-0.0834999999999999	0.07325	0.113	0.03975	-8.35	3.98
Ank3	Exon	Ank3_Exon_22	10	69904197	69904269	0.468	0.392	-0.076	0.13925	0.17775	0.0385	-7.6	3.85
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_22	10	69904220	69904319	0.33475	0.29875	-0.036	0.13375	0.17225	0.0385	-3.6	3.85
Ank3	Intron	Ank3_Intron_21	10	69904320	69904396	0.413	0.23925	-0.17375	0.14075	0.041	-0.09975	-17.38	-9.98
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_22	10	69904397	69904496	0.82925	0.823	-0.00624999999999998	0.05275	0.07775	0.025	-0.62	2.5
Ank3	Exon	Ank3_Exon_23	10	69904447	69904509	0.685	0.71975	0.0347500000000001	0.127	0.12125	-0.00575	3.48	-0.58
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_23	10	69904460	69904559	0.6495	0.6865	0.037	0.15025	0.123	-0.02725	3.7	-2.72
Ank3	Intron	Ank3_Intron_22	10	69904560	69920386	0.594	0.61175	0.01775	0.1965	0.163	-0.0335	1.78	-3.35
Ank3	Intron	Ank3_Intron_23	10	69920541	69927643	0.47975	0.4735	-0.00625000000000009	0.22775	0.1805	-0.04725	-0.63	-4.72
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_24	10	69927644	69927743	0.33025	0.5685	0.23825	0.40725	0.242	-0.16525	23.83	-16.53
Ank3	Exon	Ank3_Exon_25	10	69927694	69927817	0.3815	0.46325	0.0817500000000001	0.43425	0.442	0.00775000000000003	8.18	0.78
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_25	10	69927768	69927867	0.458	0.42525	-0.03275	0.423	0.4845	0.0614999999999999	-3.28	6.15
Ank3	Intron	Ank3_Intron_24	10	69927868	69932342	0.64975	0.699	0.04925	0.23175	0.18275	-0.049	4.93	-4.9
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_25	10	69932343	69932442	0.862	0.86525	0.00324999999999998	0.116	0.08225	-0.03375	0.32	-3.37
Ank3	Exon	Ank3_Exon_26	10	69932393	69932495	0.849	0.85925	0.01025	0.1275	0.09575	-0.03175	1.02	-3.17
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_26	10	69932446	69932545	0.8065	0.90375	0.09725	0.184	0.0855	-0.0985	9.72	-9.85
Ank3	Intron	Ank3_Intron_25	10	69932546	69950900	0.493	0.5405	0.0475	0.3035	0.25425	-0.04925	4.75	-4.93
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_26	10	69950901	69951000	0.44125	0.39025	-0.051	0.37575	0.36775	-0.00800000000000001	-5.1	-0.8
Ank3	Exon	Ank3_Exon_27	10	69950951	69951057	0.30575	0.30875	0.00300000000000006	0.39075	0.36725	-0.0235000000000001	0.3	-2.35
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_27	10	69951008	69951107	0.28225	0.338	0.05575	0.37625	0.36525	-0.011	5.58	-1.1
Ank3	Intron	Ank3_Intron_26	10	69951108	69955874	0.47075	0.49425	0.0235	0.32175	0.31575	-0.006	2.35	-0.6
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_27	10	69955875	69955974	0.8515	0.8485	-0.00299999999999989	0.137	0.13675	-0.00025	-0.3	-0.03
Ank3	Exon	Ank3_Exon_28	10	69955925	69956149	0.841	0.82975	-0.01125	0.12725	0.13475	0.00749999999999998	-1.12	0.75
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_28	10	69956100	69956199	0.78025	0.788	0.00775000000000015	0.13	0.11975	-0.01025	0.78	-1.03
Ank3	Intron	Ank3_Intron_27	10	69956200	69958866	0.70325	0.7455	0.0422500000000001	0.20025	0.149	-0.05125	4.23	-5.12
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_28	10	69958867	69958966	0.75375	0.8505	0.09675	0.17825	0.093	-0.08525	9.68	-8.53
Ank3	Exon	Ank3_Exon_29	10	69958917	69959071	0.8345	0.8285	-0.006	0.135	0.132	-0.003	-0.6	-0.3
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_29	10	69959022	69959121	0.903	0.8965	-0.00649999999999995	0.06675	0.05125	-0.0155	-0.65	-1.55
Ank3	Intron	Ank3_Intron_28	10	69959122	69973670	0.55425	0.57875	0.0245	0.22475	0.20275	-0.022	2.45	-2.2
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_29	10	69973671	69973770	0.83375	0.84975	0.0159999999999999	0.13	0.105	-0.025	1.6	-2.5
Ank3	Exon	Ank3_Exon_30	10	69973721	69973932	0.8285	0.85675	0.02825	0.097	0.0945	-0.0025	2.82	-0.25
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_30	10	69973883	69973982	0.88275	0.91375	0.031	0.069	0.05125	-0.01775	3.1	-1.78
Ank3	Intron	Ank3_Intron_29	10	69973983	69975996	0.793	0.8195	0.0265	0.14975	0.127	-0.02275	2.65	-2.27
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_30	10	69975997	69976096	0.538	0.6095	0.0715	0.191	0.1495	-0.0415	7.15	-4.15
Ank3	Exon	Ank3_Exon_31	10	69976047	69976254	0.61675	0.65175	0.0350000000000001	0.1965	0.18325	-0.01325	3.5	-1.33
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_31	10	69976205	69976304	0.7605	0.803	0.0425	0.1535	0.14925	-0.00425000000000003	4.25	-0.43
Ank3	Intron	Ank3_Intron_30	10	69976305	69977661	0.74175	0.73475	-0.0069999999999999	0.18075	0.1835	0.00274999999999997	-0.7	0.27
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_31	10	69977662	69977761	0.228	0.20725	-0.02075	0.4165	0.3505	-0.066	-2.08	-6.6
Ank3	Exon	Ank3_Exon_32	10	69977712	69977808	0.39625	0.34875	-0.0475	0.33475	0.28875	-0.046	-4.75	-4.6
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_32	10	69977759	69977858	0.57525	0.4365	-0.13875	0.258	0.337	0.079	-13.88	7.9
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_32	10	69978420	69978519	0.30575	0.31275	0.00700000000000006	0.10025	0.1365	0.03625	0.7	3.63
Ank3	Exon	Ank3_Exon_33	10	69978470	69978698	0.16675	0.247	0.08025	0.0885	0.11	0.0215	8.02	2.15
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_33	10	69978649	69978748	0.224	0.255	0.031	0.2155	0.27925	0.06375	3.1	6.37
Ank3	Intron	Ank3_Intron_32	10	69978749	69979266	0.4545	0.38775	-0.06675	0.31425	0.3555	0.04125	-6.67	4.13
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_33	10	69979267	69979366	0.48475	0.22825	-0.2565	0.3225	0.2735	-0.049	-25.65	-4.9
Ank3	Exon	Ank3_Exon_34	10	69979317	69979442	0.48475	0.22825	-0.2565	0.3225	0.2735	-0.049	-25.65	-4.9
Ank3	Intron	Ank3_Intron_33	10	69979493	69980220	0.30975	0.23625	-0.0735	0.30925	0.23325	-0.076	-7.35	-7.6
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_34	10	69980221	69980320	0.43625	0.37	-0.06625	0.3715	0.3285	-0.043	-6.63	-4.3
Ank3	Exon	Ank3_Exon_35	10	69980271	69980393	0.58475	0.455	-0.12975	0.293	0.36325	0.07025	-12.98	7.03
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_35	10	69980344	69980443	0.583	0.521	-0.062	0.20125	0.33175	0.1305	-6.2	13.05
Ank3	Intron	Ank3_Intron_34	10	69980444	69982064	0.69475	0.6475	-0.04725	0.19	0.2345	0.0445	-4.73	4.45
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_35	10	69982065	69982164	0.57325	0.54075	-0.0325000000000001	0.28325	0.32075	0.0375	-3.25	3.75
Ank3	Exon	Ank3_Exon_36	10	69982115	69982196	0.559	0.55075	-0.00824999999999998	0.34475	0.3765	0.03175	-0.82	3.17
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_36	10	69982147	69982246	0.567	0.58425	0.01725	0.28825	0.29475	0.00650000000000001	1.72	0.65
Ank3	Intron	Ank3_Intron_35	10	69982247	69994320	0.8005	0.82425	0.0237499999999999	0.14925	0.12575	-0.0235	2.37	-2.35
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_36	10	69994321	69994420	0.854	0.86825	0.01425	0.113	0.0965	-0.0165	1.42	-1.65
Ank3	Exon	Ank3_Exon_37	10	69994371	69994445	0.85325	0.87575	0.0225000000000001	0.12175	0.09925	-0.0225	2.25	-2.25
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_37	10	69994396	69994495	0.85275	0.88525	0.0325	0.13075	0.111	-0.01975	3.25	-1.98
Ank3	Intron	Ank3_Intron_36	10	69994496	69998043	0.7455	0.78375	0.0382500000000001	0.16775	0.117	-0.05075	3.83	-5.08
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_37	10	69998044	69998143	0.769	0.6835	-0.0855	0.19675	0.1885	-0.00824999999999998	-8.55	-0.82
Ank3	Exon	Ank3_Exon_38	10	69998094	69998225	0.79575	0.76425	-0.0315	0.16475	0.1485	-0.01625	-3.15	-1.63
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_38	10	69998176	69998275	0.81975	0.83875	0.0190000000000001	0.1365	0.1105	-0.026	1.9	-2.6
Ank3	Intron	Ank3_Intron_37	10	69998276	69999303	0.81575	0.8595	0.04375	0.13175	0.1	-0.03175	4.37	-3.17
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_38	10	69999304	69999403	0.83775	0.869	0.03125	0.10825	0.0705	-0.03775	3.12	-3.78
Ank3	Exon	Ank3_Exon_39	10	69999354	69999497	0.83775	0.869	0.03125	0.10825	0.0705	-0.03775	3.12	-3.78
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_39	10	69999448	69999547	0.87	0.897	0.0270000000000001	0.089	0.08375	-0.00524999999999999	2.7	-0.52
Ank3	Intron	Ank3_Intron_38	10	69999548	70001871	0.75275	0.80825	0.0554999999999999	0.1725	0.12975	-0.04275	5.55	-4.27
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_39	10	70001872	70001971	0.7995	0.9	0.1005	0.1795	0.0895	-0.09	10.05	-9
Ank3	Exon	Ank3_Exon_40	10	70001922	70002600	0.83925	0.84375	0.00449999999999995	0.125	0.1205	-0.0045	0.45	-0.45
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_40	10	70002551	70002650	0.78925	0.745	-0.0442499999999999	0.15575	0.19825	0.0425	-4.42	4.25
Ank3	Intron	Ank3_Intron_39	10	70002651	70004558	0.794	0.821	0.0270000000000001	0.16575	0.134	-0.03175	2.7	-3.17
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_40	10	70004559	70004658	0.60925	0.63	0.02075	0.31725	0.331	0.0137499999999999	2.08	1.37
Ank3	Exon	Ank3_Exon_41	10	70004609	70004990	0.80825	0.8315	0.0232499999999999	0.167	0.14875	-0.01825	2.32	-1.82
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_41	10	70004941	70005040	0.92425	0.88525	-0.0389999999999999	0.055	0.08175	0.02675	-3.9	2.68
Ank3	Intron	Ank3_Intron_40	10	70005041	70015516	0.71525	0.76225	0.047	0.18275	0.14	-0.04275	4.7	-4.27
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_41	10	70015517	70015616	0.76975	0.86225	0.0924999999999999	0.1645	0.08375	-0.08075	9.25	-8.07
Ank3	Exon	Ank3_Exon_42	10	70015567	70015629	0.76675	0.8705	0.10375	0.16025	0.07225	-0.088	10.38	-8.8
Ank3	SpliceSite_Donor	Ank3_SpliceSite_Donor_42	10	70015603	70015702	0.76225	0.81525	0.053	0.1905	0.1365	-0.054	5.3	-5.4
Ank3	3UTR	Ank3_3UTR_1	10	70015630	70015652	0.75425	0.80075	0.0465000000000001	0.18575	0.1765	-0.00925000000000004	4.65	-0.93
Ank3	Intron	Ank3_Intron_41	10	70015703	70023780	0.59625	0.6415	0.0452499999999999	0.24925	0.2165	-0.03275	4.52	-3.28
Ank3	SpliceSite_Acceptor	Ank3_SpliceSite_Acceptor_42	10	70023781	70023880	0.29775	0.219	-0.07875	0.31375	0.49225	0.1785	-7.87	17.85
Ank3	3UTR	Ank3_3UTR_2	10	70023831	70027437	0.712	0.73725	0.02525	0.16875	0.14325	-0.0255	2.52	-2.55
Arhgap26	Intron	Arhgap26_Intron_1	18	38993679	39097578	0.44425	0.66725	0.223	0.33225	0.22725	-0.105	22.3	-10.5
Arhgap26	SpliceSite_Acceptor	Arhgap26_SpliceSite_Acceptor_1	18	39097579	39097678	0.8535	0.865	0.0115	0.126	0.074	-0.052	1.15	-5.2
Arhgap26	Exon	Arhgap26_Exon_2	18	39097629	39097724	0.84125	0.87325	0.032	0.1325	0.0815	-0.051	3.2	-5.1
Arhgap26	SpliceSite_Donor	Arhgap26_SpliceSite_Donor_2	18	39097675	39097774	0.81725	0.891	0.07375	0.14525	0.09925	-0.046	7.37	-4.6
Arhgap26	Intron	Arhgap26_Intron_2	18	39097775	39099520	0.57	0.718	0.148	0.3165	0.19625	-0.12025	14.8	-12.03
Arhgap26	SpliceSite_Acceptor	Arhgap26_SpliceSite_Acceptor_2	18	39099521	39099620	0.81225	0.87025	0.0579999999999999	0.11375	0.0835	-0.03025	5.8	-3.02
Arhgap26	Exon	Arhgap26_Exon_3	18	39099571	39099632	0.824	0.8815	0.0574999999999999	0.12175	0.05675	-0.065	5.75	-6.5
Arhgap26	SpliceSite_Donor	Arhgap26_SpliceSite_Donor_3	18	39099583	39099682	0.80475	0.8985	0.0937499999999999	0.15825	0.05	-0.10825	9.37	-10.82
Arhgap26	Intron	Arhgap26_Intron_3	18	39099683	39102117	0.52625	0.65575	0.1295	0.28875	0.19875	-0.09	12.95	-9
Arhgap26	SpliceSite_Acceptor	Arhgap26_SpliceSite_Acceptor_3	18	39102118	39102217	0.7805	0.835	0.0545	0.16675	0.104	-0.06275	5.45	-6.28
Arhgap26	Exon	Arhgap26_Exon_4	18	39102168	39102239	0.7725	0.85175	0.0792499999999999	0.1825	0.09375	-0.08875	7.92	-8.88
Arhgap26	SpliceSite_Donor	Arhgap26_SpliceSite_Donor_4	18	39102190	39102289	0.78475	0.86975	0.085	0.19625	0.0945	-0.10175	8.5	-10.18
Arhgap26	Intron	Arhgap26_Intron_4	18	39102290	39110403	0.597	0.741	0.144	0.21575	0.141	-0.07475	14.4	-7.47
Arhgap26	SpliceSite_Acceptor	Arhgap26_SpliceSite_Acceptor_4	18	39110404	39110503	0.57825	0.738	0.15975	0.3395	0.11225	-0.22725	15.97	-22.72
Arhgap26	Exon	Arhgap26_Exon_5	18	39110454	39110555	0.57825	0.738	0.15975	0.3395	0.11225	-0.22725	15.97	-22.72
