gene	chr	start	end	modc_diff	mecp2_mean_fold	mark_category	modc_direction	mc_diff	hmc_diff	total_ctrl	total_mut	k27me3_overlap	k27ac_overlap
Spred1	chr2	117121373	117182278	0.012180439043316	0.0408067990951969	K27ac only (Active)	Hypermethylated	0.076315142391121	-0.0641347033478054	0.731530805285203	0.743711244328519	FALSE	TRUE
Phgr1	chr2	118772768	118778164	0.0534571092013381	-0.038701111585812	K27ac only (Active)	Hypermethylated	0.113553629299988	-0.0600965200986507	0.805093484292443	0.858550593493781	FALSE	TRUE
Eif5a	chr11	69916713	69921957	0.00125225329561995	-0.0388918697602172	Neither	Hypermethylated	0.0346661036700348	-0.0334138503744142	0.36538778921168	0.3666400425073	FALSE	FALSE
Pcbp4	chr9	106453290	106464011	0.0469575323793631	-0.0137568380348589	K27ac only (Active)	Hypermethylated	0.0693373601933246	-0.0223798278139621	0.468953411386564	0.515910943765927	FALSE	TRUE
Tmtc2	chr10	105187662	105574450	0.0148022892461299	0.235350740196057	K27ac only (Active)	Hypermethylated	0.0924002542478071	-0.0775979650016768	0.872458333586105	0.887260622832235	FALSE	TRUE
Gna13	chr11	109362830	109401368	0.0450779856823511	0.0705073025775391	K27ac only (Active)	Hypermethylated	0.103687093514718	-0.0586091078323678	0.788562076103482	0.833640061785833	FALSE	TRUE
Eno2	chr6	124760052	124769672	0.0029598554473611	-0.16309145860356	K27ac only (Active)	Hypermethylated	0.0595439726460866	-0.0565841171987257	0.62448526215756	0.627445117604921	FALSE	TRUE
Pim3	chr15	88862185	88865725	0.000482023493101003	0.00864592102096624	K27ac only (Active)	Hypermethylated	0.0451382281543565	-0.0446562046612558	0.488677319008324	0.489159342501425	FALSE	TRUE
Mgll	chr6	88724411	88828359	0.100556874702616	0.191480625380925	K27ac only (Active)	Hypermethylated	0.135007943743503	-0.0344510690408868	0.74957880897527	0.850135683677886	FALSE	TRUE
2300009A05Rik	chr9	63394446	63399245	0.111525496039133	-0.0354926847116485	K27ac only (Active)	Hypermethylated	0.108212361496636	0.00331313454249668	0.456137954963337	0.56766345100247	FALSE	TRUE
Zfp395	chr14	65358388	65398929	0.06007677863979	0.112300656139091	K27ac only (Active)	Hypermethylated	0.114584486314202	-0.0545077076744132	0.769321270340372	0.829398048980162	FALSE	TRUE
Patj	chr4	98395784	98719602	0.051607659499491	0.932320093794432	K27ac only (Active)	Hypermethylated	0.120445731459954	-0.0688380719604627	0.836497724705096	0.888105384204587	FALSE	TRUE
Epha3	chr16	63543533	63864174	0.0199934140413469	0.440434254822992	K27ac only (Active)	Hypermethylated	0.096312037987927	-0.0763186239465798	0.87316134653951	0.893154760580857	FALSE	TRUE
Ubl3	chr5	148504634	148552788	0.058907243266313	0.0680819497701241	K27ac only (Active)	Hypermethylated	0.0935890443621044	-0.0346818010957911	0.649874529238211	0.708781772504524	FALSE	TRUE
Trmt12	chr15	58872673	58877126	0.0428138476563311	-0.0053113323956012	Neither	Hypermethylated	0.0731624265451488	-0.0303485788888185	0.495728425431152	0.538542273087483	FALSE	FALSE
Rpl27a	chr7	109519146	109522366	0.018636744330231	0.0160326029102119	K27ac only (Active)	Hypermethylated	0.0360570476885175	-0.0174203033582867	0.255481980326095	0.274118724656326	FALSE	TRUE
Amer2	chr14	60373258	60388196	0.161278473543705	0.299445823762591	K27ac only (Active)	Hypermethylated	0.123566160566821	0.0377123129768838	0.401411609989933	0.562690083533638	FALSE	TRUE
Pcdh1	chr18	38185913	38212052	0.0223423876206851	-0.0430055413839468	K27ac only (Active)	Hypermethylated	0.0826622951417167	-0.0603199075210323	0.734717219343537	0.757059606964222	FALSE	TRUE
Plekho1	chr3	95988428	95996000	0.0434175229752151	-0.0298398315109964	K27ac only (Active)	Hypermethylated	0.0788499959717053	-0.0354324729964902	0.563558538471729	0.606976061446944	FALSE	TRUE
Tor1b	chr2	30952958	30959014	0.0262915893982441	-0.0375323714576775	Neither	Hypermethylated	0.0733703234225837	-0.0470787340243398	0.617518042508788	0.643809631907032	FALSE	FALSE
Fem1c	chr18	46501745	46525970	0.049865528152544	-0.0115158842888168	K27ac only (Active)	Hypermethylated	0.0830753934451072	-0.0332098652925634	0.629163612797723	0.679029140950267	FALSE	TRUE
Rnf112	chr11	61448441	61454130	0.038881557747764	0.136913965549497	K27ac only (Active)	Hypermethylated	0.0438241646114193	-0.00494260686365494	0.266693846369717	0.305575404117481	FALSE	TRUE
Cd83	chr13	43784774	43803131	0.049103282479859	0.606560523832217	K27ac only (Active)	Hypermethylated	0.113425263722721	-0.064321981242862	0.852864141267199	0.901967423747058	FALSE	TRUE
Spop	chr11	95414079	95493405	0.024845336124806	0.0839398087485335	K27ac only (Active)	Hypermethylated	0.0924127343326102	-0.0675673982078043	0.831602671024499	0.856448007149305	FALSE	TRUE
Lin7c	chr2	109890852	109901002	0.0142765989205429	-0.00388986263463395	K27ac only (Active)	Hypermethylated	0.0822206787838737	-0.0679440798633311	0.80374612118048	0.818022720101023	FALSE	TRUE
Snx18	chr13	113592178	113618563	0.075834585023404	0.0886963859754734	K27ac only (Active)	Hypermethylated	0.105603748192753	-0.029769163169349	0.671423770252945	0.747258355276349	FALSE	TRUE
Fgf9	chr14	58070546	58112719	0.058068801506503	-0.00671344723199378	K27ac only (Active)	Hypermethylated	0.0857278843995736	-0.0276590828930702	0.599390174623751	0.657458976130254	FALSE	TRUE
Vmac	chr17	56713935	56718021	0.010840101683563	-0.00222549659539799	Neither	Hypermethylated	0.0233770158704782	-0.0125369141869151	0.174640297173233	0.185480398856796	FALSE	FALSE
Inafm2	chr2	118745757	118748809	0.172502017317116	0.00915515214069665	K27ac only (Active)	Hypermethylated	0.109279954513345	0.0632220628037701	0.272410236835895	0.444912254153011	FALSE	TRUE
4930447A16Rik	chr15	37425553	37440643	0.087507188479221	-0.0582189976035778	K27ac only (Active)	Hypermethylated	0.125827757823792	-0.0383205693445708	0.757120529193003	0.844627717672224	FALSE	TRUE
Dclk2	chr3	86786150	86920851	0.033505588350725	0.138722046465007	K27ac only (Active)	Hypermethylated	0.0974036510345218	-0.0638980626837974	0.834578482056499	0.868084070407224	FALSE	TRUE
Dbp	chr7	45705087	45710202	0.013682412311713	-0.141385250440612	K27ac only (Active)	Hypermethylated	0.0208600752450537	-0.00717766293334024	0.173182149415727	0.18686456172744	FALSE	TRUE
Tiparp	chr3	65528409	65555517	0.012477234516602	0.00183584109622965	K27ac only (Active)	Hypermethylated	0.0806354470913677	-0.0681582125747652	0.812616725786594	0.825093960303196	FALSE	TRUE
Tmem107	chr11	69070805	69073292	0.040570050138856	-0.0431987673055999	K27ac only (Active)	Hypermethylated	0.0534194681446315	-0.0128494180057756	0.353569874150851	0.394139924289707	FALSE	TRUE
Tmem161b	chr13	84222295	84296140	0.012774687806599	0.378602785693474	K27ac only (Active)	Hypermethylated	0.0866043646211745	-0.0738296768145755	0.887738009838977	0.900512697645576	FALSE	TRUE
Tpra1	chr6	88902250	88912237	0.026584921216253	-0.0397515812915701	K27ac only (Active)	Hypermethylated	0.076856079012106	-0.0502711577958536	0.669527845773152	0.696112766989405	FALSE	TRUE
Afap1l2	chr19	56912360	57008227	0.076206865660164	-0.0290826394790346	K27ac only (Active)	Hypermethylated	0.114974707384786	-0.038767841724622	0.738863683149939	0.815070548810103	FALSE	TRUE
Epm2aip1	chr9	111271928	111279092	0.036761206162477	-0.0156947235205738	K27ac only (Active)	Hypermethylated	0.0622880965593392	-0.0255268903968614	0.50401274446858	0.540773950631057	FALSE	TRUE
Get1	chr16	96145406	96157851	0.0647122733782359	0.665202352862951	K27ac only (Active)	Hypermethylated	0.11740547925836	-0.0526932058801237	0.784152618643812	0.848864892022048	FALSE	TRUE
Lgr4	chr2	109917646	110014256	0.040654411516958	0.476820898798468	K27ac only (Active)	Hypermethylated	0.101739505137551	-0.0610850936205934	0.831081918435567	0.871736329952525	FALSE	TRUE
Pura	chr18	36281096	36292534	0.11256418830966	-0.0371029426186983	K27ac only (Active)	Hypermethylated	0.0665042469342589	0.0460599413754012	0.269332166988851	0.381896355298511	FALSE	TRUE
Lyn	chr4	3678114	3813121	0.015481567402071	0.153181425243147	K27ac only (Active)	Hypermethylated	0.085540435146561	-0.0700588677444902	0.839364210187607	0.854845777589678	FALSE	TRUE
Insyn1	chr9	58488602	58499779	0.049382739011039	-0.0316491850989448	K27ac only (Active)	Hypermethylated	0.0997172166808984	-0.0503344776698595	0.790828505842554	0.840211244853593	FALSE	TRUE
Abhd8	chr8	71456704	71463654	0.081146121749352	-0.0288727728145649	K27ac only (Active)	Hypermethylated	0.0949095532113965	-0.0137634314620447	0.573018808610545	0.654164930359897	FALSE	TRUE
Add3	chr19	53140442	53247398	0.037158690270625	0.141498271809165	K27ac only (Active)	Hypermethylated	0.0967114447336624	-0.0595527544630374	0.815141513022899	0.852300203293524	FALSE	TRUE
Inpp5j	chr11	3494374	3504820	0.093535897166989	-0.0252514792036694	K27ac only (Active)	Hypermethylated	0.13183899984427	-0.0383031026772814	0.733332465909956	0.826868363076945	FALSE	TRUE
Nrep	chr18	33437018	33464028	0.094187001623874	0.156247741466866	K27ac only (Active)	Hypermethylated	0.0864132216019039	0.00777378002196966	0.463326605142993	0.557513606766867	FALSE	TRUE
Sf3a2	chr10	80798197	80804923	0.048697779822102	-0.0184242943025442	K27ac only (Active)	Hypermethylated	0.0690681657792608	-0.0203703859571594	0.386154836000471	0.434852615822573	FALSE	TRUE
Stxbp5l	chr16	37114941	37384961	0.00811243158231101	1.70047180545944	K27ac only (Active)	Hypermethylated	0.0777801233022845	-0.0696676917199734	0.847154573619454	0.855267005201765	FALSE	TRUE
Gpr146	chr5	139377696	139396414	0.00959388375874692	-0.030105013624458	K27ac only (Active)	Hypermethylated	0.0719710822675723	-0.0623771985088253	0.767121586463221	0.776715470221968	FALSE	TRUE
Btf3	chr13	98309895	98317005	0.002650866189851	-0.0242341599450357	K27ac only (Active)	Hypermethylated	0.0607389307362525	-0.0580880645464011	0.696456357096488	0.699107223286339	FALSE	TRUE
Paqr8	chr1	20890605	20939649	0.049535889973743	0.0373123081844973	K27ac only (Active)	Hypermethylated	0.0948681385636401	-0.0453322485898978	0.72321129342118	0.772747183394923	FALSE	TRUE
Cox14	chr15	99725646	99729531	0.034078911491957	-0.0182253622833005	K27ac only (Active)	Hypermethylated	0.0781578508888922	-0.0440789393969351	0.68916565568819	0.723244567180147	FALSE	TRUE
Selenom	chr11	3514683	3517350	0.0601580031011853	0.07451350805245	K27ac only (Active)	Hypermethylated	0.0332436022471501	0.0269144008540356	0.0787902956877017	0.138948298788887	FALSE	TRUE
Paqr9	chr9	95559656	95568022	0.111085139009458	0.167003789217386	K27ac only (Active)	Hypermethylated	0.132163523530301	-0.0210783845208422	0.709867271433262	0.82095241044272	FALSE	TRUE
Grin2c	chr11	115249168	115267242	0.0614269335841201	-0.00543782152166675	K27ac only (Active)	Hypermethylated	0.081368396379088	-0.0199414627949678	0.536918266200122	0.598345199784242	FALSE	TRUE
Nrip1	chr16	76287399	76373826	0.02242446365588	0.361114593844438	K27ac only (Active)	Hypermethylated	0.0849127701897209	-0.062488306533841	0.832150504955736	0.854574968611616	FALSE	TRUE
Kctd8	chr5	69109284	69341678	0.034596569764456	0.647068022912574	K27ac only (Active)	Hypermethylated	0.0960924138405999	-0.0614958440761438	0.849132177652415	0.883728747416871	FALSE	TRUE
Sdcbp	chr4	6365649	6408422	0.0471345591817071	1.05037536036752	K27ac only (Active)	Hypermethylated	0.0932746202923607	-0.0461400611106537	0.74724150304955	0.794376062231257	FALSE	TRUE
Gnai1	chr5	18265134	18360354	0.037738653835095	0.122823230160869	K27ac only (Active)	Hypermethylated	0.0949129776916535	-0.0571743238565581	0.81818932567805	0.855927979513145	FALSE	TRUE
Tspyl1	chr10	34282189	34285274	0.037295739448946	-0.000212054892628776	K27ac only (Active)	Hypermethylated	0.0452926062993942	-0.00799686685044854	0.322862956757027	0.360158696205973	FALSE	TRUE
Mrpl57	chr14	57826233	57829295	0.011339945661061	-0.0123610118532654	K27ac only (Active)	Hypermethylated	0.0567960835830117	-0.0454561379219511	0.574788141991213	0.586128087652274	FALSE	TRUE
Spsb2	chr6	124808660	124810618	0.116941278545259	0.0082989357130606	K27ac only (Active)	Hypermethylated	0.0685167827938458	0.0484244957514136	0.171774308339907	0.288715586885166	FALSE	TRUE
Derl1	chr15	57869501	57892447	0.056243677114599	0.0213468326557884	K27ac only (Active)	Hypermethylated	0.100132132407504	-0.0438884552929044	0.726204857122291	0.78244853423689	FALSE	TRUE
Pld5	chr1	175962305	176275311	0.040929423370018	0.220080886628992	K27ac only (Active)	Hypermethylated	0.100167164494823	-0.059237741124805	0.833779099167614	0.874708522537632	FALSE	TRUE
Adamts10	chr17	33524203	33553781	0.037657714506162	0.204410365847866	K27ac only (Active)	Hypermethylated	0.0983632071661509	-0.0607054926599886	0.817662068237838	0.855319782744	FALSE	TRUE
Dlg1	chr16	31663442	31875128	0.022287142337915	0.373225718227287	K27ac only (Active)	Hypermethylated	0.0868102743975991	-0.0645231320596844	0.847500256347209	0.869787398685124	FALSE	TRUE
Cuedc2	chr19	46329811	46338701	0.0128645891192249	-0.0965700992593196	K27ac only (Active)	Hypermethylated	0.0675512384009672	-0.0546866492817427	0.705642923793358	0.718507512912583	FALSE	TRUE
Rpl31	chr1	39367841	39371910	0.017715122551735	-0.0272533292994827	K27ac only (Active)	Hypermethylated	0.0553138605088804	-0.0375987379571454	0.503087152578114	0.520802275129849	FALSE	TRUE
Bmp5	chr9	75775363	75900309	0.0304059038841781	0.151712477484941	K27ac only (Active)	Hypermethylated	0.0963061392566568	-0.0659002353724788	0.840570413119091	0.870976317003269	FALSE	TRUE
Gls	chr1	52163447	52233231	0.033995325659538	0.484800499873496	K27ac only (Active)	Hypermethylated	0.0903229697062985	-0.0563276440467607	0.811158437288836	0.845153762948374	FALSE	TRUE
Jph1	chr1	16964559	17097888	0.05346478862907	0.20585204993964	K27ac only (Active)	Hypermethylated	0.10751476880553	-0.0540499801764602	0.834691052933951	0.888155841563021	FALSE	TRUE
Ubash3b	chr9	41011097	41161696	0.035980667547244	-0.00191642274686472	K27ac only (Active)	Hypermethylated	0.0917788109023858	-0.055798143355141	0.806027696127034	0.842008363674278	FALSE	TRUE
Zfp281	chr1	136624900	136630052	0.0545725194202219	-0.0244793971487653	K27ac only (Active)	Hypermethylated	0.0736115233242903	-0.0190390039040688	0.543514613036652	0.598087132456874	FALSE	TRUE
Rnf152	chr1	105276913	105356709	0.036823933560421	-0.123553531077406	K27ac only (Active)	Hypermethylated	0.0910925413094158	-0.0542686077489952	0.804546378691252	0.841370312251673	FALSE	TRUE
Smim10l1	chr6	133104908	133110898	0.013829045596946	-0.0201271205190007	K27ac only (Active)	Hypermethylated	0.0601552247456959	-0.0463261791487501	0.611125581126704	0.62495462672365	FALSE	TRUE
Cdh8	chr8	99024470	99416470	0.0171220779996151	0.508490708046445	K27ac only (Active)	Hypermethylated	0.0851710967214157	-0.0680490187218008	0.872441632938527	0.889563710938142	FALSE	TRUE
Pdk2	chr11	95026257	95041353	0.0590379162565859	-0.152270750707583	K27ac only (Active)	Hypermethylated	0.0807611411412658	-0.0217232248846799	0.583174089009254	0.64221200526584	FALSE	TRUE
Runx1t1	chr4	13743435	13893648	0.059433261713275	0.433461260137853	K27me3 + K27ac (Bivalent)	Hypermethylated	0.109502377494959	-0.0500691157816847	0.816151508119823	0.875584769833098	TRUE	TRUE
Cdk17	chr10	93160874	93267070	0.0433613824793251	0.140456633891402	K27ac only (Active)	Hypermethylated	0.0916117110032357	-0.0482503285239106	0.761838594391056	0.805199976870381	FALSE	TRUE
Zfp653	chr9	22055410	22071375	0.0878735648814	-0.071350781376797	K27ac only (Active)	Hypermethylated	0.114039611455927	-0.026166046574527	0.712086502770081	0.799960067651481	FALSE	TRUE
Tmem126a	chr7	90450699	90457228	0.026405806564666	0.00158812984903914	K27ac only (Active)	Hypermethylated	0.07250913201408	-0.0461033254494145	0.678890332195306	0.705296138759972	FALSE	TRUE
Tapt1	chr5	44175153	44226625	0.039607692597868	0.537906499814363	K27ac only (Active)	Hypermethylated	0.0918432177121233	-0.0522355251142552	0.789674170702944	0.829281863300812	FALSE	TRUE
Hbp1	chr12	31926253	31950534	0.033310500249551	-0.519334680871562	K27ac only (Active)	Hypermethylated	0.0849272950435323	-0.0516167947939808	0.74440320358627	0.777713703835821	FALSE	TRUE
Gmppb	chr9	108049241	108052800	0.059420432419397	-0.0762069725670936	Neither	Hypermethylated	0.0985815847098349	-0.0391611522904379	0.687907673856857	0.747328106276254	FALSE	FALSE
Usp2	chr9	44067020	44095626	0.081359658281239	-0.0443649676880501	K27ac only (Active)	Hypermethylated	0.1029900526084	-0.0216303943271601	0.593557126844026	0.674916785125265	FALSE	TRUE
Hpcal1	chr12	17690855	17791932	0.045917794824175	-0.00688109429094357	K27ac only (Active)	Hypermethylated	0.100890632234149	-0.0549728374099742	0.833157654828961	0.879075449653136	FALSE	TRUE
Nr3c1	chr18	39410544	39519420	0.080436990341883	0.182448297048112	K27ac only (Active)	Hypermethylated	0.118582066046669	-0.0381450757047865	0.765498715250284	0.845935705592167	FALSE	TRUE
Trp53i11	chr2	93187547	93201758	0.022199085811706	0.172502384518936	K27ac only (Active)	Hypermethylated	0.0786040380033767	-0.0564049521916706	0.788091162848917	0.810290248660623	FALSE	TRUE
Dnttip2	chr3	122274387	122285270	0.00464344019623797	-0.00121494075084313	Neither	Hypermethylated	0.067666932302339	-0.0630234921061006	0.798623970727244	0.803267410923482	FALSE	FALSE
Nampt	chr12	32819544	32853348	0.0233916275827829	0.162321375060089	K27ac only (Active)	Hypermethylated	0.0848582703070512	-0.061466642724269	0.817409908304851	0.840801535887634	FALSE	TRUE
Gpr137	chr19	6938056	6942479	0.10997226902352	0.0209355977093114	K27ac only (Active)	Hypermethylated	0.100420816247673	0.00955145277584674	0.39633795661025	0.50631022563377	FALSE	TRUE
Agpat1	chr17	34604261	34613448	0.062401225166538	0.00759924901820735	K27ac only (Active)	Hypermethylated	0.0839858564186245	-0.0215846312520856	0.532099716792478	0.594500941959016	FALSE	TRUE
Rtn4rl1	chr11	75193782	75267768	0.097294905458154	-0.0366626307599792	K27ac only (Active)	Hypermethylated	0.107151308886847	-0.00985640342869265	0.64251863961761	0.739813545075764	FALSE	TRUE
Fa2h	chr8	111345134	111393823	0.0162354963473981	0.103917185989146	K27ac only (Active)	Hypermethylated	0.0797342355123927	-0.0634987391649943	0.836277448803906	0.852512945151304	FALSE	TRUE
Lysmd2	chr9	75625740	75637770	0.016531509895851	0.0086466048827291	K27ac only (Active)	Hypermethylated	0.0685458650777445	-0.0520143551818935	0.71982374298017	0.736355252876021	FALSE	TRUE
Lrrtm3	chr10	63928471	64090276	0.048408162182957	0.390704342677112	K27ac only (Active)	Hypermethylated	0.0836559320581863	-0.0352477698752303	0.698445641330395	0.746853803513352	FALSE	TRUE
