gene	chr	start	end	chromatin_state	ratio_ctrl_bap1	ratio_mut_bap1	delta_ratio_bap1	relative_delta_bap1	ratio_wt_tet	ratio_ko_tet	delta_ratio_tet	relative_delta_tet
Pla2g3	chr11	3488283	3499349	Unmarked	0.310407990219647	0.216152348504429	-0.0942556417152182	-0.303650823062004	0.375304	0	-0.375304	-1
Nptx1	chr11	119538718	119547752	Active_Promoter	0.591150652306606	0.496938775700951	-0.0942118766056549	-0.159370333497985	0	0	0	0
Trp53bp2	chr1	182409171	182462431	Active_Promoter	0.295687707556946	0.201713875880745	-0.0939738316762005	-0.317814468692792	0.343931	0	-0.343931	-1
Fam78b	chr1	167001416	167091301	Active_Promoter	0.389156526344645	0.295207809037911	-0.0939487173067335	-0.241416270694971	0	0	0	0
Mycbp	chr4	123904831	123912268	Unmarked	0.291246964732515	0.197340605112745	-0.0939063596197701	-0.322428629276926	0	0	0	0
H1f1	chr13	23763665	23764405	Active_Promoter	0.760277116005444	0.666666666666667	-0.0936104493387776	-0.123126748613209	0	0	0	0
Fndc5	chr4	129136998	129144592	Active_Promoter	0.520801236621854	0.427260434208535	-0.0935408024133197	-0.179609409186634	0.523857	0	-0.523857	-1
Polr2l	chr7	141471859	141475131	Active_Promoter	0.258082080464659	0.164628513532171	-0.0934535669324874	-0.36210792614594	0	0	0	0
Pfn1	chr11	70651849	70654643	Unmarked	0.618629499110151	0.525442711371556	-0.0931867877385952	-0.15063424533204	0	0	0	0
Purb	chr11	6467598	6475916	Active_Promoter	0.647513149134612	0.554339297249823	-0.0931738518847897	-0.143894918596348	0	0	0	0
Asf1a	chr10	53596756	53609224	Active_Promoter	0.32451710908641	0.231465341673499	-0.0930517674129106	-0.286739172781591	0	0	0	0
Slc39a7	chr17	34028268	34031681	Unmarked	0.319139020253563	0.226120689548008	-0.0930183307055546	-0.291466492037387	0.497488	0	-0.497488	-1
Rgcc	chr14	79288755	79301644	Active_Promoter	0.349369054690427	0.256434643385893	-0.0929344113045347	-0.26600641944915	0.462074	0	-0.462074	-1
Rab4a	chr8	123805984	123835286	Active_Promoter	0.439935609740191	0.347016822756375	-0.0929187869838163	-0.211209970110604	0.409561	0	-0.409561	-1
Spred1	chr2	117121373	117182278	Active_Promoter	0.403137341024051	0.310298764650807	-0.0928385763732436	-0.230290193752369	0	0	0	0
Phgr1	chr2	118772768	118778164	Unmarked	0.366564336704415	0.273742794818483	-0.0928215418859317	-0.253220328852612	0.27575	0	-0.27575	-1
Eif5a	chr11	69916713	69921957	Unmarked	0.456917883533455	0.364221987396523	-0.0926958961369317	-0.202872112205572	0	0	0	0
Pcbp4	chr9	106453290	106464011	Active_Promoter	0.540327856788029	0.447768683113622	-0.0925591736744068	-0.171301872579036	0.54441	0	-0.54441	-1
Tmtc2	chr10	105187662	105574450	Active_Promoter	0.300231335984378	0.207764619929988	-0.0924667160543902	-0.307984893552889	0.385526	0	-0.385526	-1
Gna13	chr11	109362830	109401368	Active_Promoter	0.408777691962501	0.316368526053547	-0.092409165908954	-0.226062154872754	0.489681	0	-0.489681	-1
Tmem129	chr5	33653215	33658415	Active_Promoter	0.337778154517974	0.245673535158948	-0.0921046193590255	-0.272677845287133	0.233435	0	-0.233435	-1
Smim18	chr8	33742111	33747769	Unmarked	0.338666531738067	0.246588722355388	-0.0920778093826793	-0.271883403742696	0	0	0	0
Gapdh	chr6	125161714	125166466	Active_Promoter	0.642003116968218	0.549943978561506	-0.0920591384067122	-0.143393600394731	0	0	0	0
Igip	chr18	36298678	36301516	Unmarked	0.512245418848703	0.42031872645188	-0.0919266923968229	-0.179458300678282	0.498526	0	-0.498526	-1
Eno2	chr6	124760052	124769672	Active_Promoter	0.366773112019214	0.274861148766686	-0.0919119632525275	-0.250596241219865	0.459332	0	-0.459332	-1
Apoc3	chr9	46232932	46235635	Unmarked	0.236315788790378	0.14453502884721	-0.0917807599431679	-0.388381836071822	0.516165	0	-0.516165	-1
Pim3	chr15	88862185	88865725	Unmarked	0.492813775267164	0.401036416484474	-0.0917773587826905	-0.186231317768941	0	0	0	0
Mgll	chr6	88724411	88828359	Active_Promoter	0.432061102243977	0.340431278136248	-0.091629824107729	-0.212076078202447	0.429072	0	-0.429072	-1
2300009A05Rik	chr9	63394446	63399245	Active_Promoter	0.495821374000047	0.40424670938519	-0.0915746646148564	-0.184692853952778	0	0	0	0
Gm20481	chr17	34969911	34972135	Repressed_Promoter	0.250070513997848	0.158557140897619	-0.0915133731002294	-0.365950273933603	0.570114	0	-0.570114	-1
Mreg	chr1	72159441	72212306	Active_Promoter	0.26071212336405	0.169215815635108	-0.0914963077289423	-0.350947652714944	0.403849	0	-0.403849	-1
Zfp395	chr14	65358388	65398929	Active_Promoter	0.350371795902184	0.259273297911551	-0.0910984979906329	-0.260005226037274	0.311577	0	-0.311577	-1
Patj	chr4	98395784	98719602	Active_Promoter	0.233317653942137	0.14224845040075	-0.0910692035413863	-0.390322815280714	0.31382	0	-0.31382	-1
Epha3	chr16	63543533	63864174	Active_Promoter	0.239766163986036	0.148950583398964	-0.0908155805870724	-0.378767291753316	0	0	0	0
Rps6	chr4	86854659	86857411	Active_Promoter	0.39833495828591	0.307697318958159	-0.0906376393277508	-0.22754126255395	0	0	0	0
Sypl	chr12	32953890	32979859	Active_Promoter	0.256829932827607	0.166324461873705	-0.0905054709539022	-0.352394559144524	0	0	0	0
Ptma	chr1	86526725	86530711	Active_Promoter	0.517771618822123	0.427395467695896	-0.0903761511262262	-0.174548290869675	0	0	0	0
Rnf167	chr11	70647234	70651420	Unmarked	0.324480044732141	0.234293230300947	-0.0901868144311939	-0.277942560398879	0.465706	0	-0.465706	-1
Ubl3	chr5	148504634	148552788	Active_Promoter	0.494410857841398	0.404388534684444	-0.0900223231569541	-0.182079988190373	0	0	0	0
Trmt12	chr15	58872673	58877126	Active_Promoter	0.423048256188394	0.333062929311979	-0.0899853268764148	-0.212707003421241	0.407456	0	-0.407456	-1
Tnfsf9	chr17	57105324	57107756	Unmarked	0.461184894921574	0.371210868663379	-0.0899740262581947	-0.195093176834196	0.429456	0	-0.429456	-1
Rpl27a	chr7	109519146	109522366	Active_Promoter	0.388221886148817	0.298277299456486	-0.089944586692331	-0.231683451916084	0	0	0	0
Amer2	chr14	60373258	60388196	Active_Promoter	0.547232613917849	0.457406030602743	-0.0898265833151064	-0.164146984354612	0.473934	0	-0.473934	-1
Pcdh1	chr18	38185913	38212052	Active_Promoter	0.342771782891863	0.25297931881836	-0.0897924640735033	-0.261959906139155	0.373722	0	-0.373722	-1
Plekho1	chr3	95988428	95996000	Active_Promoter	0.437967560970674	0.348263957985842	-0.0897036029848316	-0.204817915705949	0.474918	0	-0.474918	-1
Vmn1r23	chr6	57925841	57926837	Unmarked	0.15332110571336	0.0637014353824305	-0.0896196703309294	-0.584522723821709	0	0	0	0
Tor1b	chr2	30952958	30959014	Unmarked	0.394760069979749	0.305513807035727	-0.0892462629440227	-0.226077229514629	0.475738	0	-0.475738	-1
Fem1c	chr18	46501745	46525970	Active_Promoter	0.548673154592097	0.459472650112044	-0.0892005044800528	-0.162574938710766	0	0	0	0
Lbx2	chr6	83086366	83088242	Repressed_Promoter	0.129710449638944	0.0405471173519714	-0.089163332286973	-0.687402846379485	0	0	0	0
Cox7c	chr13	86044815	86046903	Active_Promoter	0.463192801223926	0.374101567925707	-0.0890912332982197	-0.19234157582503	0	0	0	0
Cdk5r2	chr1	74854933	74857731	Active_Promoter	0.597161539543903	0.508085629358459	-0.0890759101854441	-0.149165517681326	0	0	0	0
Pard6a	chr8	105701147	105703495	Active_Promoter	0.586258355164717	0.497195190081634	-0.0890631650830829	-0.151917945899567	0.457512	0.46621	0.008698	0.01901152319502
Rnf112	chr11	61448441	61454130	Active_Promoter	0.571485353198476	0.482594535220207	-0.0888908179782689	-0.155543475402767	0.437853	0	-0.437853	-1
2700081O15Rik	chr19	7417624	7425903	Active_Promoter	0.485492370414416	0.396654904225452	-0.0888374661889638	-0.1829842683483	0.443768	0	-0.443768	-1
Cd83	chr13	43784774	43803131	Active_Promoter	0.318639012474957	0.22997926648401	-0.088659745990947	-0.278245106593516	0.416661	0	-0.416661	-1
Spop	chr11	95414079	95493405	Unmarked	0.334955685904502	0.246346121543887	-0.0886095643606148	-0.264541156007956	0.374066	0	-0.374066	-1
Gm3415	chr5	146556135	146558914	Unmarked	0.088440843589585	0	-0.088440843589585	-1	0	0	0	0
Bricd5	chr17	24473883	24475468	Unmarked	0.295901267953079	0.207500039125411	-0.0884012288276687	-0.298752450231766	0.322384	0	-0.322384	-1
Lin7c	chr2	109890852	109901002	Active_Promoter	0.304150283138329	0.215783163630524	-0.0883671195078046	-0.290537686159624	0.401454	0	-0.401454	-1
Timm29	chr9	21592721	21595969	Active_Promoter	0.397376173743404	0.309087890258126	-0.0882882834852787	-0.222178100547842	0.624137	0	-0.624137	-1
Tprgl	chr4	154157484	154160665	Unmarked	0.435283891471951	0.347021899974798	-0.0882619914971532	-0.202768798079542	0.377346	0	-0.377346	-1
Snx18	chr13	113592178	113618563	Active_Promoter	0.476268569301161	0.388097199898905	-0.0881713694022555	-0.1851295153313	0.551972	0	-0.551972	-1
Fgf9	chr14	58070546	58112719	Active_Promoter	0.514407210603728	0.426903510467563	-0.0875037001361655	-0.170105897297722	0.512232	0	-0.512232	-1
Vmac	chr17	56713935	56718021	Active_Promoter	0.339997366932631	0.252535185933477	-0.0874621809991546	-0.257243700997499	0	0	0	0
Inafm2	chr2	118745757	118748809	Active_Promoter	0.592022088607726	0.504582506051352	-0.0874395825563741	-0.147696486734149	0	0	0	0
Hnrnpa3	chr2	75659260	75669406	Active_Promoter	0.377037145534545	0.289694522148424	-0.0873426233861216	-0.231655221297338	0	0	0	0
4930447A16Rik	chr15	37425553	37440643	Unmarked	0.404471883472184	0.317197022437226	-0.0872748610349577	-0.215774852594815	0.438832	0	-0.438832	-1
Gm10277	chr11	77785452	77787746	Active_Enhancer	0.439890241160639	0.352651676668809	-0.0872385644918295	-0.198318935791012	0.545699	0	-0.545699	-1
Dclk2	chr3	86786150	86920851	Active_Promoter	0.348454225971474	0.261396728760615	-0.0870574972108589	-0.249839120097185	0.414303	0	-0.414303	-1
Icam4	chr9	21029372	21030594	Repressed_Promoter	0.349981386168082	0.263306307796621	-0.086675078371461	-0.247656252009455	0.558394	0	-0.558394	-1
Dbp	chr7	45705087	45710202	Active_Promoter	0.658988911097341	0.572326031982563	-0.086662879114778	-0.131508857972235	0	0	0	0
Tiparp	chr3	65528409	65555517	Active_Promoter	0.266283862160556	0.179650457712095	-0.0866334044484609	-0.325342301052496	0	0	0	0
Tmem107	chr11	69070805	69073292	Unmarked	0.52388516400924	0.437358874042315	-0.0865262899669254	-0.165162703415284	0	0	0	0
Slc9a3r1	chr11	115163340	115181180	Active_Promoter	0.354261631243445	0.267782928050753	-0.0864787031926921	-0.244109707532128	0.290359	0	-0.290359	-1
Tmem161b	chr13	84222295	84296140	Active_Promoter	0.315487533524882	0.229025752624071	-0.0864617809008107	-0.274057678079351	0	0	0	0
Fbxl14	chr6	119479667	119482629	Active_Promoter	0.534952074869645	0.448518001549528	-0.0864340733201167	-0.161573489253553	0	0	0	0
Tpra1	chr6	88902250	88912237	Active_Promoter	0.372047334851545	0.285621672610366	-0.0864256622411786	-0.232297490521372	0.43271	0	-0.43271	-1
Snu13	chr15	82040524	82047597	Unmarked	0.287572340106525	0.201165527279922	-0.0864068128266029	-0.300469832371901	0.444345	0	-0.444345	-1
Afap1l2	chr19	56912360	57008227	Active_Promoter	0.415132345012268	0.32875482017722	-0.086377524835048	-0.208072259058723	0.357307	0	-0.357307	-1
Epm2aip1	chr9	111271928	111279092	Active_Promoter	0.575180360679367	0.488875881401212	-0.0863044792781548	-0.15004768100256	0	0	0	0
Get1	chr16	96145406	96157851	Unmarked	0.317646142545007	0.231355838183903	-0.0862903043611042	-0.27165544548956	0.434013	0	-0.434013	-1
Lgr4	chr2	109917646	110014256	Active_Promoter	0.347432863215159	0.261157036876301	-0.0862758263388579	-0.248323735240408	0.50162	0	-0.50162	-1
Pura	chr18	36281096	36292534	Active_Promoter	0.701728868875215	0.615502334617632	-0.0862265342575834	-0.122877279362603	0	0	0	0
Lyn	chr4	3678114	3813121	Active_Promoter	0.224067906354295	0.138054976224752	-0.0860129301295421	-0.383869923761143	0.253756	0	-0.253756	-1
Stk16	chr1	75210837	75215605	Unmarked	0.456945925777092	0.371169103670607	-0.0857768221064849	-0.187717664755651	0.508046	0	-0.508046	-1
Insyn1	chr9	58488602	58499779	Active_Promoter	0.437645191848901	0.352016016568217	-0.0856291752806838	-0.195658896465719	0	0	0	0
Gfy	chr7	45176348	45179568	Unmarked	0.216050277440104	0.13052151531498	-0.085528762125124	-0.395874345261303	0	0	0	0
E2f4	chr8	105297662	105305369	Active_Promoter	0.397042530073206	0.311546270854602	-0.0854962592186047	-0.215332748365373	0.474536	0	-0.474536	-1
Abhd8	chr8	71456704	71463654	Active_Promoter	0.518421822732463	0.433074306814271	-0.0853475159181916	-0.164629481583834	0.533021	0.753927	0.220906	0.414441457278419
Add3	chr19	53140442	53247398	Active_Promoter	0.354340412674927	0.269018855989874	-0.0853215566850529	-0.240789798829204	0.493902	0	-0.493902	-1
Inpp5j	chr11	3494374	3504820	Active_Promoter	0.343962784191652	0.258730389973003	-0.0852323942186487	-0.247795395711061	0.447432	0	-0.447432	-1
Fcor	chr8	3671187	3672361	Active_Promoter	0.452798451798163	0.367697128489657	-0.0851013233085057	-0.187945261231679	0	0	0	0
Nrep	chr18	33437018	33464028	Active_Promoter	0.585288620694018	0.500352935410244	-0.0849356852837743	-0.145117609126007	0.488446	0	-0.488446	-1
Sf3a2	chr10	80798197	80804923	Active_Promoter	0.33953006802337	0.254662816200737	-0.084867251822632	-0.24995504026109	0.36973	0	-0.36973	-1
Stxbp5l	chr16	37114941	37384961	Active_Promoter	0.318617538795582	0.234138125624099	-0.0844794131714831	-0.265143637386777	0	0	0	0
Gpr146	chr5	139377696	139396414	Unmarked	0.337020737442569	0.25254896006264	-0.0844717773799284	-0.25064266970908	0.354733	0	-0.354733	-1
Btf3	chr13	98309895	98317005	Active_Promoter	0.327786695863996	0.243454877721985	-0.0843318181420113	-0.257276513068126	0	0	0	0
Dnajb9	chr12	44205558	44210325	Active_Promoter	0.4150631083802	0.33082705726986	-0.0842360511103402	-0.202947574500357	0	0	0	0
Jmjd8	chr17	25828866	25831842	Active_Promoter	0.336225819267819	0.252207530710902	-0.0840182885569172	-0.249886486230829	0.540389	0	-0.540389	-1
Paqr8	chr1	20890605	20939649	Active_Promoter	0.39425364643917	0.310316810129142	-0.0839368363100285	-0.21290059602018	0.401049	0	-0.401049	-1
Hnrnpa2b1	chr6	51460931	51469893	Active_Promoter	0.537213629710413	0.453333992344803	-0.08387963736561	-0.156138326964686	0	0	0	0
Mt3	chr8	94152606	94154145	Active_Promoter	0.897203763405487	0.813407544838891	-0.0837962185665962	-0.0933970876900177	0	0	0	0
Cox14	chr15	99725646	99729531	Active_Promoter	0.481758818751098	0.398112486256	-0.0836463324950977	-0.173626987694674	0.562486	0	-0.562486	-1
Selenom	chr11	3514683	3517350	Active_Promoter	0.640534616163291	0.556914430289798	-0.0836201858734931	-0.130547489180781	0	0	0	0
C1qtnf5	chr9	44107244	44109186	Unmarked	0.466092663826897	0.382480794698706	-0.0836118691281908	-0.179388940477389	0.463604	0.564119	0.100515	0.216812193164856
Emg1	chr6	124704084	124712177	Active_Promoter	0.346380599980965	0.262778593374127	-0.0836020066068375	-0.241358801882761	0.42776	0	-0.42776	-1
Paqr9	chr9	95559656	95568022	Active_Promoter	0.427873756821296	0.344301555311057	-0.0835722015102386	-0.195319764715421	0.48134	0	-0.48134	-1
Grin2c	chr11	115249168	115267242	Active_Promoter	0.487199920516131	0.40385562365759	-0.0833442968585408	-0.171067960705427	0.33214	0	-0.33214	-1
Nrip1	chr16	76287399	76373826	Active_Promoter	0.387942165094136	0.304640285059862	-0.0833018800342735	-0.214727574183796	0.430334	0	-0.430334	-1
Kctd8	chr5	69109284	69341678	Active_Promoter	0.349367563935222	0.266103594543767	-0.0832639693914545	-0.238327704076423	0	0	0	0
Sdcbp	chr4	6365649	6408422	Active_Promoter	0.42333971038031	0.340137314328879	-0.0832023960514308	-0.196538132405971	0.441825	0	-0.441825	-1
Qk	chr17	10202600	10319853	Active_Promoter	0.313738356253483	0.230615887666375	-0.0831224685871078	-0.264942003202023	0	0	0	0
Gnai1	chr5	18265134	18360354	Active_Promoter	0.368957838789851	0.285892092937222	-0.083065745852629	-0.225136145975587	0.447213	0	-0.447213	-1
Tspyl1	chr10	34282189	34285274	Active_Promoter	0.58677815482694	0.503811417269343	-0.0829667375575968	-0.141393705398025	0	0	0	0
Mrpl57	chr14	57826233	57829295	Active_Promoter	0.2796734916011	0.196709338979914	-0.0829641526211852	-0.296646464941044	0	0	0	0
Spsb2	chr6	124808660	124810618	Active_Promoter	0.618763448826735	0.535863549553272	-0.0828998992734626	-0.133976723141376	0	0	0	0
Derl1	chr15	57869501	57892447	Active_Promoter	0.371694326596864	0.288885160053356	-0.0828091665435086	-0.222788352197053	0.496157	0	-0.496157	-1
Pld5	chr1	175962305	176275311	Active_Promoter	0.319525227599096	0.236851145228418	-0.0826740823706774	-0.258740391148105	0.368486	0	-0.368486	-1
Adamts10	chr17	33524203	33553781	Unmarked	0.261803818830467	0.179303182752873	-0.0825006360775937	-0.315123883395366	0.284019	0	-0.284019	-1
Dlg1	chr16	31663442	31875128	Active_Promoter	0.324237507589675	0.241746706215579	-0.082490801374096	-0.254414740562615	0.265463	0	-0.265463	-1
Hes5	chr4	154960922	154962370	Unmarked	0.384984095984463	0.302496266911592	-0.082487829072871	-0.214262952504407	0.442963	0.73661	0.293647	0.662915412799715
Jun	chr4	95049033	95052221	Active_Promoter	0.430923892068237	0.348482016785323	-0.0824418752829141	-0.191314236226798	0	0	0	0
Cuedc2	chr19	46329811	46338701	Active_Promoter	0.35160419714946	0.269197413996074	-0.0824067831533852	-0.234373718577528	0.352278	0	-0.352278	-1
Fam104a	chr11	113661318	113684154	Active_Promoter	0.420367899151664	0.337978110946746	-0.0823897882049187	-0.195994480956295	0.484358	0	-0.484358	-1
Eid1	chr2	125673094	125674784	Active_Promoter	0.579166070252386	0.496832705106986	-0.0823333651454001	-0.142158474700566	0	0	0	0
Rpl31	chr1	39367841	39371910	Active_Promoter	0.29692236281172	0.214628647808229	-0.0822937150034915	-0.277155665286398	0.409072	0	-0.409072	-1
Ubl5	chr9	20642877	20647139	Active_Promoter	0.323347350529573	0.241086908349471	-0.0822604421801021	-0.254402709796067	0	0	0	0
Bmp5	chr9	75775363	75900309	Unmarked	0.187374783780299	0.105171015846902	-0.0822037679333966	-0.438713076940931	0.261067	0	-0.261067	-1
Nudt8	chr19	4000579	4002102	Unmarked	0.450515942592459	0.368314027968954	-0.0822019146235048	-0.182461721888198	0.409988	0	-0.409988	-1
Gm3448	chr17	14995786	15041536	Active_Promoter	0.244075138345743	0.16187764478007	-0.0821974935656729	-0.336771266925338	0	0	0	0
Emc6	chr11	73175518	73177036	Active_Promoter	0.32546672625339	0.243284441313885	-0.0821822849395059	-0.252505950102941	0	0	0	0
Atp5l	chr9	44912556	44920741	Unmarked	0.626928579642117	0.544754976349189	-0.0821736032929278	-0.13107330876483	0	0	0	0
Gls	chr1	52163447	52233231	Active_Promoter	0.385495815770293	0.303341889599461	-0.0821539261708313	-0.213112368046518	0	0	0	0
Jph1	chr1	16964559	17097888	Active_Promoter	0.353328882443575	0.27120294150005	-0.0821259409435249	-0.232434836279313	0	0	0	0
Tomm6	chr17	47686645	47688385	Active_Promoter	0.365531891772797	0.283437145308041	-0.0820947464647564	-0.224589832823079	0	0	0	0
Ubash3b	chr9	41011097	41161696	Active_Promoter	0.367240313709302	0.285279494826798	-0.0819608188825043	-0.223180342197895	0.526586	0	-0.526586	-1
Zfp281	chr1	136624900	136630052	Active_Promoter	0.549177028719174	0.467234155667111	-0.081942873052062	-0.149210306999137	0.596567	0	-0.596567	-1
Rnf152	chr1	105276913	105356709	Active_Promoter	0.397198366162693	0.315314072182196	-0.0818842939804962	-0.206154659626561	0	0	0	0
Smim10l1	chr6	133104908	133110898	Active_Promoter	0.347364849957868	0.265551064906553	-0.0818137850513153	-0.23552695404051	0	0	0	0
Cdh8	chr8	99024470	99416470	Active_Promoter	0.273717058531304	0.191951556349239	-0.0817655021820655	-0.298722712500267	0	0	0	0
Pdk2	chr11	95026257	95041353	Active_Promoter	0.521316475760793	0.43956673752273	-0.0817497382380632	-0.156814031474375	0.358977	0	-0.358977	-1
