gene	chr	start	end	chromatin_state	is_polycomb_broad	is_polycomb_strict	h3k27me3_overlap	mc_diff	mc_sig	mc_hyper	mc_hypo	hmc_diff	hmc_sig	hmc_hyper	hmc_hypo	dmr_status
Pram1	chr17	33638055	33645705	Poised_Enhancer	FALSE	FALSE	FALSE	0.102149801285227	TRUE	TRUE	FALSE	-0.0846559621056269	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mus81	chr19	5482344	5488401	Other	FALSE	FALSE	FALSE	0.0961291111807684	TRUE	TRUE	FALSE	0.0209443696617529	TRUE	TRUE	FALSE	Both mC+hmC DMR
Exph5	chr9	53301669	53377513	Active_Promoter	FALSE	FALSE	FALSE	0.11082889304928	TRUE	TRUE	FALSE	-0.0377761740419593	TRUE	FALSE	TRUE	Both mC+hmC DMR
Sptssb	chr3	69819541	69859939	Active_Promoter	FALSE	FALSE	FALSE	0.107583073441373	TRUE	TRUE	FALSE	-0.0817941052448886	TRUE	FALSE	TRUE	Both mC+hmC DMR
Nr0b2	chr4	133553375	133556535	Other	FALSE	FALSE	FALSE	0.0864764058114399	TRUE	TRUE	FALSE	-0.0810818129845374	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cpeb2	chr5	43233169	43289723	Active_Promoter	FALSE	FALSE	FALSE	0.120545259485309	TRUE	TRUE	FALSE	-0.0498608823788154	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gm3435	chr17	15010175	15022448	Active_Promoter	FALSE	FALSE	FALSE	0.0802306326013952	TRUE	TRUE	FALSE	-0.082777310184685	TRUE	FALSE	TRUE	Both mC+hmC DMR
Hgh1	chr15	76368897	76371436	Active_Promoter	FALSE	FALSE	FALSE	0.0869020953363658	TRUE	TRUE	FALSE	-0.0724786838505113	TRUE	FALSE	TRUE	Both mC+hmC DMR
Itgb5	chr16	33829664	33949337	Active_Promoter	FALSE	FALSE	FALSE	0.112936191470343	TRUE	TRUE	FALSE	-0.0750441802058035	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cryab	chr9	50751324	50756635	Other	FALSE	FALSE	FALSE	0.0806752190076967	TRUE	TRUE	FALSE	-0.0691250965448542	TRUE	FALSE	TRUE	Both mC+hmC DMR
Hoxd12	chr2	74675012	74677704	Repressed_Promoter	TRUE	TRUE	TRUE	-0.00950004367653204	FALSE	FALSE	FALSE	-0.00680648764793748	TRUE	FALSE	TRUE	hmC DMR only
Pkib	chr10	57631980	57741111	Active_Promoter	FALSE	FALSE	FALSE	0.111491249913283	TRUE	TRUE	FALSE	-0.0681481706005901	TRUE	FALSE	TRUE	Both mC+hmC DMR
4833439L19Rik	chr13	54551217	54565434	Active_Promoter	FALSE	FALSE	FALSE	0.0930258982587455	TRUE	TRUE	FALSE	-0.0486476853795895	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mlf2	chr6	124931385	124937237	Active_Promoter	FALSE	FALSE	FALSE	0.078489276621209	TRUE	TRUE	FALSE	-0.0623424286177419	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rgmb	chr17	15803187	15831038	Bivalent_Promoter	TRUE	FALSE	TRUE	0.0887466264999109	TRUE	TRUE	FALSE	-0.0497932203181667	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dnajc30	chr5	135064201	135065861	Other	FALSE	FALSE	FALSE	0.0757193829961006	TRUE	TRUE	FALSE	-0.0394695933693583	FALSE	FALSE	FALSE	mC DMR only
Cox6a1	chr5	115345641	115348980	Other	FALSE	FALSE	FALSE	0.0653796561200791	TRUE	TRUE	FALSE	-0.0313461427166996	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cend1	chr7	141426445	141429490	Active_Promoter	FALSE	FALSE	FALSE	0.0873201273140664	TRUE	TRUE	FALSE	-0.0317398754876377	FALSE	FALSE	FALSE	mC DMR only
Sesn1	chr10	41809934	41908423	Active_Promoter	FALSE	FALSE	FALSE	0.120693588980564	TRUE	TRUE	FALSE	-0.0489156469602452	TRUE	FALSE	TRUE	Both mC+hmC DMR
Wipf3	chr6	54429602	54503767	Active_Promoter	FALSE	FALSE	FALSE	0.131948765301587	TRUE	TRUE	FALSE	-0.0626102281093484	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pdrg1	chr2	153008889	153015426	Active_Promoter	FALSE	FALSE	FALSE	0.122667214136705	TRUE	TRUE	FALSE	-0.0264965477376624	TRUE	FALSE	TRUE	Both mC+hmC DMR
E2f3	chr13	29906574	29986062	Active_Promoter	FALSE	FALSE	FALSE	0.101446419095902	TRUE	TRUE	FALSE	-0.0863062281005483	TRUE	FALSE	TRUE	Both mC+hmC DMR
H2az1	chr3	137864486	137866921	Active_Promoter	FALSE	FALSE	FALSE	0.0174039737344139	FALSE	FALSE	FALSE	-0.0104730659702502	FALSE	FALSE	FALSE	Not DMR
Ndufc2	chr7	97400002	97407801	Active_Promoter	FALSE	FALSE	FALSE	0.0781780305506964	TRUE	TRUE	FALSE	-0.0515724987291604	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmsb4x	chrX	167207092	167209314	Active_Promoter	FALSE	FALSE	FALSE	-0.0558289189078635	TRUE	FALSE	TRUE	-0.0397439218971631	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cdkn2d	chr9	21288409	21291406	Active_Promoter	FALSE	FALSE	FALSE	0.0892205137224003	TRUE	TRUE	FALSE	-0.00616235493034972	FALSE	FALSE	FALSE	mC DMR only
Unc5c	chr3	141465215	141834923	Active_Promoter	FALSE	FALSE	FALSE	0.106550556235555	TRUE	TRUE	FALSE	-0.0721813597423415	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gm17190	chr13	96082053	96083230	Other	FALSE	FALSE	FALSE	0.0694388074203479	TRUE	TRUE	FALSE	-0.0873652434542163	TRUE	FALSE	TRUE	Both mC+hmC DMR
Plekhf1	chr7	38216971	38228015	Other	FALSE	FALSE	FALSE	0.168498151688174	TRUE	TRUE	FALSE	-0.0290324692162142	TRUE	FALSE	TRUE	Both mC+hmC DMR
Hus1b	chr13	30946572	30947758	Other	FALSE	FALSE	FALSE	0.105472988314836	TRUE	TRUE	FALSE	-0.0603069967244916	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ndufb4	chr16	37647169	37654452	Active_Promoter	FALSE	FALSE	FALSE	0.0965861367557374	TRUE	TRUE	FALSE	-0.0619734707180183	TRUE	FALSE	TRUE	Both mC+hmC DMR
H2ac7	chr13	23574380	23574951	Other	FALSE	FALSE	FALSE	-0.0171348800898119	TRUE	FALSE	TRUE	-0.00614886852409538	FALSE	FALSE	FALSE	mC DMR only
Galt	chr4	41755227	41758694	Active_Promoter	FALSE	FALSE	FALSE	0.108727340978765	TRUE	TRUE	FALSE	-0.0437832295427281	TRUE	FALSE	TRUE	Both mC+hmC DMR
Krt24	chr11	99279958	99285261	Other	FALSE	FALSE	FALSE	0.138092706726149	TRUE	TRUE	FALSE	-0.0112052711172921	FALSE	FALSE	FALSE	mC DMR only
Fv1	chr4	147868978	147870357	Other	FALSE	FALSE	FALSE	0.0214902604199906	FALSE	FALSE	FALSE	-0.0055192087496849	FALSE	FALSE	FALSE	Not DMR
Caln1	chr5	130369454	130847411	Active_Promoter	FALSE	FALSE	FALSE	0.1067487923351	TRUE	TRUE	FALSE	-0.0697354414570755	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gmppa	chr1	75435929	75443178	Other	FALSE	FALSE	FALSE	0.117566902960082	TRUE	TRUE	FALSE	-0.0221130527881466	TRUE	FALSE	TRUE	Both mC+hmC DMR
Atp6v0e2	chr6	48537614	48541800	Active_Promoter	FALSE	FALSE	FALSE	0.0449916639980343	TRUE	TRUE	FALSE	-0.0468433278521286	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tprn	chr2	25262617	25269884	Active_Promoter	FALSE	FALSE	FALSE	0.0551294465158805	TRUE	TRUE	FALSE	-0.0132569983797595	FALSE	FALSE	FALSE	mC DMR only
Tmem86b	chr7	4628039	4631421	Other	FALSE	FALSE	FALSE	0.140266684517456	TRUE	TRUE	FALSE	-0.046483847843001	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ypel3	chr7	126776954	126780513	Active_Promoter	FALSE	FALSE	FALSE	0.0971808436155288	TRUE	TRUE	FALSE	-0.00336508428876231	FALSE	FALSE	FALSE	mC DMR only
Ntn4	chr10	93640680	93747206	Active_Promoter	FALSE	FALSE	FALSE	0.119170223074622	TRUE	TRUE	FALSE	-0.0598824678670815	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cyb5d1	chr11	69391924	69395630	Active_Promoter	FALSE	FALSE	FALSE	0.0472217704394321	TRUE	TRUE	FALSE	-0.0220115548846553	TRUE	FALSE	TRUE	Both mC+hmC DMR
Itm2c	chr1	85894280	85908674	Active_Promoter	FALSE	FALSE	FALSE	0.146151617649357	TRUE	TRUE	FALSE	-0.00831173240941976	FALSE	FALSE	FALSE	mC DMR only
Tlx3	chr11	33200751	33203588	Bivalent_Promoter	TRUE	FALSE	TRUE	-0.0425124912923843	TRUE	FALSE	TRUE	-0.0390644156991584	TRUE	FALSE	TRUE	Both mC+hmC DMR
Des	chr1	75360328	75368578	Other	FALSE	FALSE	FALSE	0.131865346967163	TRUE	TRUE	FALSE	-0.0624185252834346	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gm4871	chr5	145029599	145032753	Other	FALSE	FALSE	FALSE	0.0753983714487175	FALSE	FALSE	FALSE	-0.0599834107405949	TRUE	FALSE	TRUE	hmC DMR only
Ndufa2	chr18	36742331	36744556	Active_Promoter	FALSE	FALSE	FALSE	0.0737770452091765	TRUE	TRUE	FALSE	-0.06731744046931	TRUE	FALSE	TRUE	Both mC+hmC DMR
Eid3	chr10	82866625	82867929	Other	FALSE	FALSE	FALSE	0.0489779952646638	TRUE	TRUE	FALSE	-0.0820464447946581	TRUE	FALSE	TRUE	Both mC+hmC DMR
Slc16a1	chr3	104638667	104658461	Active_Promoter	FALSE	FALSE	FALSE	0.0993287819030268	TRUE	TRUE	FALSE	-0.0701399120351782	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pla2g3	chr11	3488283	3499349	Other	FALSE	FALSE	FALSE	0.096577335298426	TRUE	TRUE	FALSE	-0.0761024885197666	TRUE	FALSE	TRUE	Both mC+hmC DMR
Nptx1	chr11	119538718	119547752	Active_Promoter	FALSE	FALSE	FALSE	0.0477528051190744	TRUE	TRUE	FALSE	-0.0107776680813103	FALSE	FALSE	FALSE	mC DMR only
Trp53bp2	chr1	182409171	182462431	Active_Promoter	FALSE	FALSE	FALSE	0.112060092025534	TRUE	TRUE	FALSE	-0.0695960897847486	TRUE	FALSE	TRUE	Both mC+hmC DMR
Fam78b	chr1	167001416	167091301	Active_Promoter	FALSE	FALSE	FALSE	0.114355846290295	TRUE	TRUE	FALSE	-0.0624154108878435	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mycbp	chr4	123904831	123912268	Other	FALSE	FALSE	FALSE	0.072803225883806	TRUE	TRUE	FALSE	-0.070319326336683	TRUE	FALSE	TRUE	Both mC+hmC DMR
H1f1	chr13	23763665	23764405	Active_Promoter	FALSE	FALSE	FALSE	-0.00705900719809786	FALSE	FALSE	FALSE	-0.0336902160488001	FALSE	FALSE	FALSE	Not DMR
Fndc5	chr4	129136998	129144592	Active_Promoter	FALSE	FALSE	FALSE	0.119367321188313	TRUE	TRUE	FALSE	-0.00610405891250204	FALSE	FALSE	FALSE	mC DMR only
Polr2l	chr7	141471859	141475131	Active_Promoter	FALSE	FALSE	FALSE	0.0829220662534771	TRUE	TRUE	FALSE	-0.0425759697976301	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pfn1	chr11	70651849	70654643	Other	FALSE	FALSE	FALSE	0.053880716892607	TRUE	TRUE	FALSE	-0.0396437959384275	TRUE	FALSE	TRUE	Both mC+hmC DMR
Purb	chr11	6467598	6475916	Active_Promoter	FALSE	FALSE	FALSE	0.0390614490342453	TRUE	TRUE	FALSE	0.0175385448090347	TRUE	TRUE	FALSE	Both mC+hmC DMR
Asf1a	chr10	53596756	53609224	Active_Promoter	FALSE	FALSE	FALSE	0.0781292357210233	TRUE	TRUE	FALSE	-0.0466391396385359	TRUE	FALSE	TRUE	Both mC+hmC DMR
Slc39a7	chr17	34028268	34031681	Other	FALSE	FALSE	FALSE	0.0442287174085536	TRUE	TRUE	FALSE	-0.0454733738511849	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rgcc	chr14	79288755	79301644	Active_Promoter	FALSE	FALSE	FALSE	0.0867860898172321	TRUE	TRUE	FALSE	-0.0610308870694601	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rab4a	chr8	123805984	123835286	Active_Promoter	FALSE	FALSE	FALSE	0.112028192558062	TRUE	TRUE	FALSE	-0.0420934402061394	TRUE	FALSE	TRUE	Both mC+hmC DMR
Spred1	chr2	117121373	117182278	Active_Promoter	FALSE	FALSE	FALSE	0.076315142391121	TRUE	TRUE	FALSE	-0.0641347033478054	TRUE	FALSE	TRUE	Both mC+hmC DMR
Phgr1	chr2	118772768	118778164	Other	FALSE	FALSE	FALSE	0.113553629299988	TRUE	TRUE	FALSE	-0.0600965200986507	TRUE	FALSE	TRUE	Both mC+hmC DMR
Eif5a	chr11	69916713	69921957	Other	FALSE	FALSE	FALSE	0.0346661036700348	TRUE	TRUE	FALSE	-0.0334138503744142	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pcbp4	chr9	106453290	106464011	Active_Promoter	FALSE	FALSE	FALSE	0.0693373601933246	TRUE	TRUE	FALSE	-0.0223798278139621	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmtc2	chr10	105187662	105574450	Active_Promoter	FALSE	FALSE	FALSE	0.0924002542478071	TRUE	TRUE	FALSE	-0.0775979650016768	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gna13	chr11	109362830	109401368	Active_Promoter	FALSE	FALSE	FALSE	0.103687093514718	TRUE	TRUE	FALSE	-0.0586091078323678	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmem129	chr5	33653215	33658415	Active_Promoter	FALSE	FALSE	FALSE	0.0645750876468218	TRUE	TRUE	FALSE	-0.0520231659138896	TRUE	FALSE	TRUE	Both mC+hmC DMR
Smim18	chr8	33742111	33747769	Other	FALSE	FALSE	FALSE	0.0673043622038936	TRUE	TRUE	FALSE	-0.0653247741437074	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gapdh	chr6	125161714	125166466	Active_Promoter	FALSE	FALSE	FALSE	0.0101819406340873	FALSE	FALSE	FALSE	-0.00709032719630176	FALSE	FALSE	FALSE	Not DMR
Igip	chr18	36298678	36301516	Other	FALSE	FALSE	FALSE	0.0671846111598118	TRUE	TRUE	FALSE	-0.0936378783621946	TRUE	FALSE	TRUE	Both mC+hmC DMR
Eno2	chr6	124760052	124769672	Active_Promoter	FALSE	FALSE	FALSE	0.0595439726460866	TRUE	TRUE	FALSE	-0.0565841171987257	TRUE	FALSE	TRUE	Both mC+hmC DMR
Apoc3	chr9	46232932	46235635	Other	FALSE	FALSE	FALSE	0.0535310604328517	FALSE	FALSE	FALSE	-0.0869215509188789	TRUE	FALSE	TRUE	hmC DMR only
Pim3	chr15	88862185	88865725	Other	FALSE	FALSE	FALSE	0.0451382281543565	TRUE	TRUE	FALSE	-0.0446562046612558	TRUE	FALSE	TRUE	Both mC+hmC DMR
Mgll	chr6	88724411	88828359	Active_Promoter	FALSE	FALSE	FALSE	0.135007943743503	TRUE	TRUE	FALSE	-0.0344510690408868	TRUE	FALSE	TRUE	Both mC+hmC DMR
2300009A05Rik	chr9	63394446	63399245	Active_Promoter	FALSE	FALSE	FALSE	0.108212361496636	TRUE	TRUE	FALSE	0.00331313454249668	FALSE	FALSE	FALSE	mC DMR only
Gm20481	chr17	34969911	34972135	Repressed_Promoter	TRUE	TRUE	TRUE	0.0974906119257772	TRUE	TRUE	FALSE	-0.0241997897384388	FALSE	FALSE	FALSE	mC DMR only
Mreg	chr1	72159441	72212306	Active_Promoter	FALSE	FALSE	FALSE	0.0747862759408012	TRUE	TRUE	FALSE	-0.0768175309323835	TRUE	FALSE	TRUE	Both mC+hmC DMR
Zfp395	chr14	65358388	65398929	Active_Promoter	FALSE	FALSE	FALSE	0.114584486314202	TRUE	TRUE	FALSE	-0.0545077076744132	TRUE	FALSE	TRUE	Both mC+hmC DMR
Patj	chr4	98395784	98719602	Active_Promoter	FALSE	FALSE	FALSE	0.120445731459954	TRUE	TRUE	FALSE	-0.0688380719604627	TRUE	FALSE	TRUE	Both mC+hmC DMR
Epha3	chr16	63543533	63864174	Active_Promoter	FALSE	FALSE	FALSE	0.096312037987927	TRUE	TRUE	FALSE	-0.0763186239465798	TRUE	FALSE	TRUE	Both mC+hmC DMR
Rps6	chr4	86854659	86857411	Active_Promoter	FALSE	FALSE	FALSE	0.0342894938054308	TRUE	TRUE	FALSE	-0.0392616820418459	TRUE	FALSE	TRUE	Both mC+hmC DMR
Sypl	chr12	32953890	32979859	Active_Promoter	FALSE	FALSE	FALSE	0.0958186170902334	TRUE	TRUE	FALSE	-0.0663953207577766	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ptma	chr1	86526725	86530711	Active_Promoter	FALSE	FALSE	FALSE	0.0250543987586137	FALSE	FALSE	FALSE	-0.00853252814060564	FALSE	FALSE	FALSE	Not DMR
Rnf167	chr11	70647234	70651420	Other	FALSE	FALSE	FALSE	0.0407802788220283	TRUE	TRUE	FALSE	-0.0454212332682709	TRUE	FALSE	TRUE	Both mC+hmC DMR
Ubl3	chr5	148504634	148552788	Active_Promoter	FALSE	FALSE	FALSE	0.0935890443621044	TRUE	TRUE	FALSE	-0.0346818010957911	TRUE	FALSE	TRUE	Both mC+hmC DMR
Trmt12	chr15	58872673	58877126	Active_Promoter	FALSE	FALSE	FALSE	0.0731624265451488	TRUE	TRUE	FALSE	-0.0303485788888185	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tnfsf9	chr17	57105324	57107756	Other	FALSE	FALSE	FALSE	0.086381789511703	TRUE	TRUE	FALSE	-0.0427024390627307	FALSE	FALSE	FALSE	mC DMR only
Rpl27a	chr7	109519146	109522366	Active_Promoter	FALSE	FALSE	FALSE	0.0360570476885175	TRUE	TRUE	FALSE	-0.0174203033582867	TRUE	FALSE	TRUE	Both mC+hmC DMR
Amer2	chr14	60373258	60388196	Active_Promoter	FALSE	FALSE	FALSE	0.123566160566821	TRUE	TRUE	FALSE	0.0377123129768838	TRUE	TRUE	FALSE	Both mC+hmC DMR
Pcdh1	chr18	38185913	38212052	Active_Promoter	FALSE	FALSE	FALSE	0.0826622951417167	TRUE	TRUE	FALSE	-0.0603199075210323	TRUE	FALSE	TRUE	Both mC+hmC DMR
Plekho1	chr3	95988428	95996000	Active_Promoter	FALSE	FALSE	FALSE	0.0788499959717053	TRUE	TRUE	FALSE	-0.0354324729964902	TRUE	FALSE	TRUE	Both mC+hmC DMR
Vmn1r23	chr6	57925841	57926837	Other	FALSE	FALSE	FALSE	0.134526802444985	TRUE	TRUE	FALSE	-0.0360504783928348	FALSE	FALSE	FALSE	mC DMR only
Tor1b	chr2	30952958	30959014	Other	FALSE	FALSE	FALSE	0.0733703234225837	TRUE	TRUE	FALSE	-0.0470787340243398	TRUE	FALSE	TRUE	Both mC+hmC DMR
Fem1c	chr18	46501745	46525970	Active_Promoter	FALSE	FALSE	FALSE	0.0830753934451072	TRUE	TRUE	FALSE	-0.0332098652925634	TRUE	FALSE	TRUE	Both mC+hmC DMR
Lbx2	chr6	83086366	83088242	Repressed_Promoter	TRUE	TRUE	TRUE	-0.0127617914212525	FALSE	FALSE	FALSE	-0.00420748421195752	FALSE	FALSE	FALSE	Not DMR
Cox7c	chr13	86044815	86046903	Active_Promoter	FALSE	FALSE	FALSE	0.00501009443501431	FALSE	FALSE	FALSE	-0.0277441237854596	TRUE	FALSE	TRUE	hmC DMR only
Cdk5r2	chr1	74854933	74857731	Active_Promoter	FALSE	FALSE	FALSE	0.012816941452749	FALSE	FALSE	FALSE	-0.0424638066786222	FALSE	FALSE	FALSE	Not DMR
Pard6a	chr8	105701147	105703495	Active_Promoter	FALSE	FALSE	FALSE	0.0970776843509785	TRUE	TRUE	FALSE	0.047202864090985	TRUE	TRUE	FALSE	Both mC+hmC DMR
Rnf112	chr11	61448441	61454130	Active_Promoter	FALSE	FALSE	FALSE	0.0438241646114193	TRUE	TRUE	FALSE	-0.00494260686365494	FALSE	FALSE	FALSE	mC DMR only
2700081O15Rik	chr19	7417624	7425903	Active_Promoter	FALSE	FALSE	FALSE	0.0358096854234269	TRUE	TRUE	FALSE	-0.0604253052063475	TRUE	FALSE	TRUE	Both mC+hmC DMR
Cd83	chr13	43784774	43803131	Active_Promoter	FALSE	FALSE	FALSE	0.113425263722721	TRUE	TRUE	FALSE	-0.064321981242862	TRUE	FALSE	TRUE	Both mC+hmC DMR
Spop	chr11	95414079	95493405	Other	FALSE	FALSE	FALSE	0.0924127343326102	TRUE	TRUE	FALSE	-0.0675673982078043	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gm3415	chr5	146556135	146558914	Other	FALSE	FALSE	FALSE	0.11889985014985	FALSE	FALSE	FALSE	-0.0714285714285714	FALSE	FALSE	FALSE	Not DMR
Bricd5	chr17	24473883	24475468	Other	FALSE	FALSE	FALSE	0.0508948768925123	FALSE	FALSE	FALSE	-0.074398555381287	TRUE	FALSE	TRUE	hmC DMR only
Lin7c	chr2	109890852	109901002	Active_Promoter	FALSE	FALSE	FALSE	0.0822206787838737	TRUE	TRUE	FALSE	-0.0679440798633311	TRUE	FALSE	TRUE	Both mC+hmC DMR
Timm29	chr9	21592721	21595969	Active_Promoter	FALSE	FALSE	FALSE	0.0239740681422807	FALSE	FALSE	FALSE	-0.0585359216250655	TRUE	FALSE	TRUE	hmC DMR only
Tprgl	chr4	154157484	154160665	Other	FALSE	FALSE	FALSE	0.096975640446691	TRUE	TRUE	FALSE	-0.0310523747617114	TRUE	FALSE	TRUE	Both mC+hmC DMR
Snx18	chr13	113592178	113618563	Active_Promoter	FALSE	FALSE	FALSE	0.105603748192753	TRUE	TRUE	FALSE	-0.029769163169349	TRUE	FALSE	TRUE	Both mC+hmC DMR
Fgf9	chr14	58070546	58112719	Active_Promoter	FALSE	FALSE	FALSE	0.0857278843995736	TRUE	TRUE	FALSE	-0.0276590828930702	TRUE	FALSE	TRUE	Both mC+hmC DMR
Vmac	chr17	56713935	56718021	Active_Promoter	FALSE	FALSE	FALSE	0.0233770158704782	TRUE	TRUE	FALSE	-0.0125369141869151	TRUE	FALSE	TRUE	Both mC+hmC DMR
Inafm2	chr2	118745757	118748809	Active_Promoter	FALSE	FALSE	FALSE	0.109279954513345	TRUE	TRUE	FALSE	0.0632220628037701	TRUE	TRUE	FALSE	Both mC+hmC DMR
Hnrnpa3	chr2	75659260	75669406	Active_Promoter	FALSE	FALSE	FALSE	0.0376421654787309	TRUE	TRUE	FALSE	-0.0408128922589895	TRUE	FALSE	TRUE	Both mC+hmC DMR
4930447A16Rik	chr15	37425553	37440643	Other	FALSE	FALSE	FALSE	0.125827757823792	TRUE	TRUE	FALSE	-0.0383205693445708	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gm10277	chr11	77785452	77787746	Active_Enhancer	FALSE	FALSE	FALSE	0.0879987422426997	TRUE	TRUE	FALSE	-0.0454680257975933	TRUE	FALSE	TRUE	Both mC+hmC DMR
Dclk2	chr3	86786150	86920851	Active_Promoter	FALSE	FALSE	FALSE	0.0974036510345218	TRUE	TRUE	FALSE	-0.0638980626837974	TRUE	FALSE	TRUE	Both mC+hmC DMR
Icam4	chr9	21029372	21030594	Repressed_Promoter	TRUE	TRUE	TRUE	0.0116349672004744	FALSE	FALSE	FALSE	-0.0200386784475399	FALSE	FALSE	FALSE	Not DMR
Dbp	chr7	45705087	45710202	Active_Promoter	FALSE	FALSE	FALSE	0.0208600752450537	TRUE	TRUE	FALSE	-0.00717766293334024	FALSE	FALSE	FALSE	mC DMR only
Tiparp	chr3	65528409	65555517	Active_Promoter	FALSE	FALSE	FALSE	0.0806354470913677	TRUE	TRUE	FALSE	-0.0681582125747652	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmem107	chr11	69070805	69073292	Other	FALSE	FALSE	FALSE	0.0534194681446315	TRUE	TRUE	FALSE	-0.0128494180057756	FALSE	FALSE	FALSE	mC DMR only
Slc9a3r1	chr11	115163340	115181180	Active_Promoter	FALSE	FALSE	FALSE	0.0749835875297784	TRUE	TRUE	FALSE	-0.0553660574659713	TRUE	FALSE	TRUE	Both mC+hmC DMR
Tmem161b	chr13	84222295	84296140	Active_Promoter	FALSE	FALSE	FALSE	0.0866043646211745	TRUE	TRUE	FALSE	-0.0738296768145755	TRUE	FALSE	TRUE	Both mC+hmC DMR
Fbxl14	chr6	119479667	119482629	Active_Promoter	FALSE	FALSE	FALSE	-0.000220372077594531	FALSE	FALSE	FALSE	-0.0108556061207504	FALSE	FALSE	FALSE	Not DMR
Tpra1	chr6	88902250	88912237	Active_Promoter	FALSE	FALSE	FALSE	0.076856079012106	TRUE	TRUE	FALSE	-0.0502711577958536	TRUE	FALSE	TRUE	Both mC+hmC DMR
Snu13	chr15	82040524	82047597	Other	FALSE	FALSE	FALSE	0.0494721979597266	TRUE	TRUE	FALSE	-0.0592024047264426	TRUE	FALSE	TRUE	Both mC+hmC DMR
Afap1l2	chr19	56912360	57008227	Active_Promoter	FALSE	FALSE	FALSE	0.114974707384786	TRUE	TRUE	FALSE	-0.038767841724622	TRUE	FALSE	TRUE	Both mC+hmC DMR
Epm2aip1	chr9	111271928	111279092	Active_Promoter	FALSE	FALSE	FALSE	0.0622880965593392	TRUE	TRUE	FALSE	-0.0255268903968614	TRUE	FALSE	TRUE	Both mC+hmC DMR
Get1	chr16	96145406	96157851	Other	FALSE	FALSE	FALSE	0.11740547925836	TRUE	TRUE	FALSE	-0.0526932058801237	TRUE	FALSE	TRUE	Both mC+hmC DMR
Lgr4	chr2	109917646	110014256	Active_Promoter	FALSE	FALSE	FALSE	0.101739505137551	TRUE	TRUE	FALSE	-0.0610850936205934	TRUE	FALSE	TRUE	Both mC+hmC DMR
Pura	chr18	36281096	36292534	Active_Promoter	FALSE	FALSE	FALSE	0.0665042469342589	TRUE	TRUE	FALSE	0.0460599413754012	TRUE	TRUE	FALSE	Both mC+hmC DMR
Lyn	chr4	3678114	3813121	Active_Promoter	FALSE	FALSE	FALSE	0.085540435146561	TRUE	TRUE	FALSE	-0.0700588677444902	TRUE	FALSE	TRUE	Both mC+hmC DMR
Stk16	chr1	75210837	75215605	Other	FALSE	FALSE	FALSE	0.0810137412418009	TRUE	TRUE	FALSE	-0.0204000764950293	FALSE	FALSE	FALSE	mC DMR only
Insyn1	chr9	58488602	58499779	Active_Promoter	FALSE	FALSE	FALSE	0.0997172166808984	TRUE	TRUE	FALSE	-0.0503344776698595	TRUE	FALSE	TRUE	Both mC+hmC DMR
Gfy	chr7	45176348	45179568	Other	FALSE	FALSE	FALSE	0.00870297792415031	FALSE	FALSE	FALSE	-0.0525607254556026	TRUE	FALSE	TRUE	hmC DMR only
E2f4	chr8	105297662	105305369	Active_Promoter	FALSE	FALSE	FALSE	0.0864116216815704	TRUE	TRUE	FALSE	-0.0469719064882844	TRUE	FALSE	TRUE	Both mC+hmC DMR
Abhd8	chr8	71456704	71463654	Active_Promoter	FALSE	FALSE	FALSE	0.0949095532113965	TRUE	TRUE	FALSE	-0.0137634314620447	FALSE	FALSE	FALSE	mC DMR only
Add3	chr19	53140442	53247398	Active_Promoter	FALSE	FALSE	FALSE	0.0967114447336624	TRUE	TRUE	FALSE	-0.0595527544630374	TRUE	FALSE	TRUE	Both mC+hmC DMR
