gene	chromatin_state	mc_diff	hmc_diff	delta_ratio	mc_sig	hmc_sig	atac_fold	atac_fdr	atac_concordant	k27ac_fold	k27ac_fdr	k27ac_concordant	k27me3_fold	k27me3_fdr	k27me3_concordant	k119ub_fold	k119ub_fdr	k119ub_concordant	n_concordant	dmr_group
Zfp608	Active_Promoter	0.12394714759679	-0.0642693260924636	-0.109903911088772	TRUE	TRUE	-0.224645622523575	0.200038226465583	FALSE	-1.17560810675052	8.16559069713976e-12	TRUE	3.30791976589371	1.40642907018426e-10	TRUE	0.672581755817769	1.31557285966639e-08	TRUE	3	mC Hyper
Tmem109	Active_Promoter	0.106349905578196	-0.036662757675936	-0.109882828935141	TRUE	TRUE	-0.0312084915117098	0.86731197314953	FALSE	-0.0486813838551951	0.749221726865202	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Lpcat3	Other	0.128894897260965	-0.0691361399113782	-0.109882024293368	TRUE	TRUE	-0.225208731712275	0.164317283042655	FALSE	-0.728562112976002	2.8582431188155e-05	TRUE	NA	NA	FALSE	NA	NA	FALSE	1	mC Hyper
Prag1	Active_Promoter	0.123800456695648	-0.0448224389389501	-0.109659452579926	TRUE	TRUE	0.239869074247879	0.14161573298816	FALSE	-0.0991367496562685	0.422184775272552	FALSE	NA	NA	FALSE	0.375978518431406	5.98030362486638e-06	TRUE	1	mC Hyper
Flrt3	Active_Promoter	0.162552480848417	-0.0441726773540707	-0.109424200365879	TRUE	TRUE	-0.18221066559272	0.269914508144782	FALSE	-1.50086441940529	2.48567623609825e-20	TRUE	1.43489517359953	6.82917538413198e-10	TRUE	0.706233352000747	5.13329048679529e-10	TRUE	3	mC Hyper
Slc39a1	Other	0.126173479392043	-0.0509121142658193	-0.109301137937691	TRUE	TRUE	-0.00766206201421667	0.972932889168227	FALSE	-0.81682087108822	1.08765848913092e-07	TRUE	NA	NA	FALSE	NA	NA	FALSE	1	mC Hyper
Syn2	Active_Promoter	0.130328694883986	-0.0667062381396212	-0.109231229794023	TRUE	TRUE	-0.0717594095912497	0.750547208625828	FALSE	-1.64451658881023	6.29085227487766e-15	TRUE	NA	NA	FALSE	NA	NA	FALSE	1	mC Hyper
Enkd1	Active_Promoter	0.191927179565295	0.0433510832614834	-0.108450305185052	TRUE	TRUE	0.0175605692435767	0.942183892411449	FALSE	NA	NA	FALSE	NA	NA	FALSE	0.924672387856656	2.18097692802107e-06	TRUE	1	mC Hyper
Pnmal2	Active_Promoter	0.0244836788803577	-0.0135172745229404	-0.108070304937723	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Syt4	Active_Promoter	0.12714936839884	0.0372724160255243	-0.10798135921065	TRUE	TRUE	-0.28363766287408	0.0983104677427069	FALSE	-0.30472497077801	0.0911696443071335	FALSE	NA	NA	FALSE	1.28817619985735	1.90413555376458e-28	TRUE	1	mC Hyper
Rps6ka5	Active_Promoter	0.115988850712457	-0.0863977539950389	-0.107604999846941	TRUE	TRUE	-0.0601146047011839	0.756915943940017	FALSE	-1.15742805912983	2.90894868862331e-12	TRUE	NA	NA	FALSE	0.615464663230693	0.000697428200748214	TRUE	2	mC Hyper
Exoc3l	Active_Promoter	0.176934946660433	0.00254439026358233	-0.107573950419332	TRUE	FALSE	-0.455424569754599	0.0179908609905547	TRUE	-1.7820399707813	6.27208875836088e-17	TRUE	NA	NA	FALSE	0.679870129094594	0.000346364709112503	TRUE	3	mC Hyper
Scd1	Active_Promoter	0.179788554883271	0.025865506732709	-0.107459512448174	TRUE	TRUE	-0.236515850093181	0.157260391183756	FALSE	-1.00468822776344	9.22598734721246e-11	TRUE	NA	NA	FALSE	0.559399076262879	0.00227720251477456	TRUE	2	mC Hyper
Max	Active_Promoter	0.133463477635117	-0.0476584189566179	-0.107320122629399	TRUE	TRUE	0.0114693475652001	0.955009106120339	FALSE	-0.337800086624753	0.0269030095673017	TRUE	NA	NA	FALSE	0.456997128861397	0.0408916922479168	TRUE	2	mC Hyper
Slc16a13	Active_Promoter	0.142245862144334	0.0105813410060958	-0.106928673122855	TRUE	FALSE	0.00941948611509369	0.964430021816909	FALSE	-0.0751046360026568	0.613954455191333	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Chka	Other	0.12670803290434	-0.0580004907171924	-0.106926590916252	TRUE	TRUE	0.104881977883544	0.526583392480312	FALSE	-0.171442385843616	0.235038465317551	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Preb	Active_Promoter	0.106157132084283	-0.0472149433825025	-0.106160566438061	TRUE	TRUE	0.10773620891692	0.572675279841565	FALSE	0.0588616502191443	0.706435261248845	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Vamp2	Active_Promoter	0.0687559869216162	-0.0206003514082101	-0.106142568031098	TRUE	FALSE	0.101669546058938	0.59406587439624	FALSE	0.0540471305357474	0.712922676562297	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Uqcc3	Other	0.0167303716825129	-0.0168741930873898	-0.105875244827796	FALSE	FALSE	0.121402747046164	0.487871334180272	FALSE	-0.192822110347051	0.22304210419006	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Ndst3	Active_Promoter	0.1204049212253	-0.0572693423306202	-0.105806385319294	TRUE	TRUE	-0.0601701543739566	0.745704021909136	FALSE	-0.152605981288514	0.337032322984081	FALSE	NA	NA	FALSE	0.514915866576423	3.48606444132075e-05	TRUE	1	mC Hyper
Rnf208	Active_Promoter	0.109504037394609	-0.0123644210846454	-0.105437608721686	TRUE	FALSE	-0.409714541058559	0.0338042718367262	TRUE	-0.253760704825273	0.0665241198530628	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	mC Hyper
Bloc1s1	Other	0.13833494002856	0.0193062908254125	-0.104907329111331	TRUE	TRUE	0.0479867453292005	0.806917031091357	FALSE	-0.220109839487275	0.147654832742977	FALSE	NA	NA	FALSE	0.770899918034518	2.72168072389288e-06	TRUE	1	mC Hyper
Rpl37a	Active_Promoter	0.0418327302048797	-0.0350303117884576	-0.104646369898083	TRUE	TRUE	-0.00541926635436093	0.980145614127395	FALSE	0.257808491341258	0.125677618089656	FALSE	NA	NA	FALSE	0.0749090728792312	0.654678334022875	FALSE	0	mC Hyper
Gadd45g	Active_Promoter	-0.0121115031445671	-0.0372447598325755	-0.104545812487468	FALSE	TRUE	0.13375661175284	0.436642758257114	FALSE	0.292000367136102	0.0428476125031066	FALSE	1.00709467867727	2.44473876413819e-05	TRUE	0.00423577910838643	0.981674589780516	FALSE	1	Non-DMR
Barhl2	Active_Promoter	0.0599344596016404	0.029318104585622	-0.103791363250608	TRUE	TRUE	-0.211073042942313	0.189650145950734	FALSE	-0.392883111083125	0.00267132856302795	TRUE	0.768154350200864	0.000559315790620538	TRUE	0.395970887426976	0.0174353287089446	TRUE	3	mC Hyper
Fzd1	Active_Promoter	0.00413830578041652	-0.0901386957644706	-0.103621277001892	FALSE	TRUE	-0.158259270010944	0.314664577990336	FALSE	-0.474141512036044	0.00142333691177182	TRUE	0.890663812607799	2.88518974795487e-05	TRUE	0.272970017286067	0.000607743472649665	TRUE	3	Non-DMR
Nab1	Active_Promoter	0.106783623864911	-0.0716947425910995	-0.102948657264904	TRUE	TRUE	-0.166739226865898	0.34076161344932	FALSE	-1.07038700248502	3.14858226075677e-11	TRUE	NA	NA	FALSE	1.20634188887835	4.4729065375011e-29	TRUE	2	mC Hyper
Mpig6b	Other	0.0847053861725226	-0.016723543932377	-0.102930311439429	TRUE	FALSE	-0.0395056709725213	0.830574237436237	FALSE	-1.72555572485127	8.44233292876138e-21	TRUE	NA	NA	FALSE	NA	NA	FALSE	1	mC Hyper
Hr	Active_Promoter	0.156196714861968	-0.00420955255737709	-0.102918053061434	TRUE	FALSE	-0.193625589340592	0.33326412176122	FALSE	-0.996353444132439	1.58437633411579e-11	TRUE	NA	NA	FALSE	0.409163228592576	0.00621906339395517	TRUE	2	mC Hyper
Thap11	Active_Promoter	0.0464497526174727	0.0393432117980809	-0.102581205480811	TRUE	TRUE	0.145661027074272	0.392002740486572	FALSE	-0.0501699757432377	0.744752378290623	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Foxn2	Active_Promoter	0.122230804570348	-0.0408071948520444	-0.102103383230024	TRUE	TRUE	-0.156970908771119	0.349317559572175	FALSE	-0.753562076703166	9.78767730898822e-07	TRUE	NA	NA	FALSE	1.25435998182907	5.16381373369308e-23	TRUE	2	mC Hyper
Lgi1	Other	0.137128718547332	-0.0689376887599581	-0.102103098442576	TRUE	TRUE	-0.364308704751882	0.0694866017317388	FALSE	-1.42643517819759	1.13380267781801e-14	TRUE	NA	NA	FALSE	1.01495612951911	5.59573228889792e-21	TRUE	2	mC Hyper
Mrpl43	Other	0.0921266654052662	-0.050334036885821	-0.101629862898017	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Egr1	Active_Promoter	0.0973231926993094	-0.0189271043224022	-0.101425054398406	TRUE	FALSE	0.0370927459234963	0.849395093714091	FALSE	-0.386521965023962	0.00387776719587069	TRUE	NA	NA	FALSE	0.244264049388041	0.0801307476618065	FALSE	1	mC Hyper
Ndufb7	Active_Promoter	0.0755218872281166	-0.0402049213857446	-0.101413089118518	TRUE	TRUE	0.132933638600333	0.435716373793039	FALSE	0.114241512444475	0.515398890172683	FALSE	NA	NA	FALSE	-0.363511554133144	0.0865041182952922	FALSE	0	mC Hyper
Cox8a	Other	0.0624938205287956	0.0291106598387761	-0.101117166683311	TRUE	FALSE	0.0121362056895299	0.952849987679379	FALSE	0.144150326844337	0.436990400490022	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Zfp687	Active_Promoter	0.0943543140496558	-0.0497390119376933	-0.100742972446281	TRUE	TRUE	-0.00472962531336854	0.98191991488092	FALSE	-0.0574819701581215	0.667396076092425	FALSE	NA	NA	FALSE	0.0635265381423386	0.729158341895321	FALSE	0	mC Hyper
Pram1	Poised_Enhancer	0.102149801285227	-0.0846559621056269	-0.100728122409775	TRUE	TRUE	-0.547382275082853	0.00377197814529859	TRUE	-0.340258945754943	0.011451335935666	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	mC Hyper
Mus81	Other	0.0961291111807684	0.0209443696617529	-0.100552199415885	TRUE	TRUE	-0.000903290589258761	0.996872103291301	FALSE	0.0247278694166266	0.868911681434689	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Exph5	Active_Promoter	0.11082889304928	-0.0377761740419593	-0.100437550065557	TRUE	TRUE	-0.150413935429088	0.388579880050869	FALSE	-0.747788450571279	2.63377508838899e-07	TRUE	NA	NA	FALSE	0.582093522538274	1.77948368708535e-05	TRUE	2	mC Hyper
Ndor1	Other	0.112035352865939	-0.036097569804285	-0.100249513482895	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Sptssb	Active_Promoter	0.107583073441373	-0.0817941052448886	-0.100160354056027	TRUE	TRUE	-0.105024114994284	0.563185975703693	FALSE	-0.692568529909259	2.96685546433593e-06	TRUE	0.433623471820108	0.111995480617176	FALSE	0.641115921208988	4.4505602875566e-08	TRUE	2	mC Hyper
Nr0b2	Other	0.0864764058114399	-0.0810818129845374	-0.100127375591222	TRUE	TRUE	-1.2851465572053	4.59280487186443e-07	TRUE	-2.32141719595945	2.40949802544666e-20	TRUE	0.738972500468908	0.00389893926917007	TRUE	NA	NA	FALSE	3	mC Hyper
Cpeb2	Active_Promoter	0.120545259485309	-0.0498608823788154	-0.100055364307064	TRUE	TRUE	-0.0794611434171405	0.678983127297798	FALSE	-0.350346772528818	0.0198442996256628	TRUE	0.321627003490726	0.146792020816174	FALSE	0.66637271344314	1.60210512940951e-10	TRUE	2	mC Hyper
Gm3435	Active_Promoter	0.0802306326013952	-0.082777310184685	-0.0998508445520135	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Hgh1	Active_Promoter	0.0869020953363658	-0.0724786838505113	-0.0991219294118869	TRUE	TRUE	-0.0325699826302588	0.867402863960514	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ddit3	Active_Promoter	0.0391347537404798	-0.0321329597053848	-0.0990384402302458	TRUE	TRUE	0.0442591068258434	0.829357452219015	FALSE	0.275545527132333	0.0351529566472043	FALSE	NA	NA	FALSE	0.20651495692609	0.335427891473766	FALSE	0	mC Hyper
Itgb5	Active_Promoter	0.112936191470343	-0.0750441802058035	-0.0990052343891466	TRUE	TRUE	-1.13369907455267	1.28176332697649e-08	TRUE	-1.66067152165031	1.62666736855945e-15	TRUE	3.09955281555478	2.83557652027866e-27	TRUE	0.816629342840635	6.46233764635882e-08	TRUE	4	mC Hyper
Cryab	Other	0.0806752190076967	-0.0691250965448542	-0.0988766401604576	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Hoxd12	Repressed_Promoter	-0.00950004367653204	-0.00680648764793748	-0.0987344095922881	FALSE	TRUE	0.779071768652092	0.00564041085546538	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Pkib	Active_Promoter	0.111491249913283	-0.0681481706005901	-0.0985710872314929	TRUE	TRUE	0.0647055306254487	0.726824523728949	FALSE	0.0195886540924636	0.913062505256201	FALSE	NA	NA	FALSE	0.691372106856996	1.02480269443371e-09	TRUE	1	mC Hyper
4833439L19Rik	Active_Promoter	0.0930258982587455	-0.0486476853795895	-0.0985638139296097	TRUE	TRUE	0.0675342151588268	0.731514371243444	FALSE	-0.0258890572731252	0.870796872639178	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Mlf2	Active_Promoter	0.078489276621209	-0.0623424286177419	-0.098544308487016	TRUE	TRUE	-0.0127968172601938	0.951990439705147	FALSE	-0.0326350953589908	0.805515201653022	FALSE	NA	NA	FALSE	-0.015228295859663	0.953955162566376	FALSE	0	mC Hyper
Rgmb	Bivalent_Promoter	0.0887466264999109	-0.0497932203181667	-0.0985193233413579	TRUE	TRUE	-0.161388818859145	0.35949938720917	FALSE	-0.908757387675997	3.02751550373523e-07	TRUE	1.22445090111504	1.10610624190795e-11	TRUE	0.568705457619687	2.13641644801493e-07	TRUE	3	mC Hyper
Dnajc30	Other	0.0757193829961006	-0.0394695933693583	-0.098500524078004	TRUE	FALSE	0.106315072477928	0.516208691890564	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Cox6a1	Other	0.0653796561200791	-0.0313461427166996	-0.0984933645209224	TRUE	TRUE	0.0197156790926854	0.918526889311831	FALSE	0.0278392950597215	0.879326139203848	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Cend1	Active_Promoter	0.0873201273140664	-0.0317398754876377	-0.0983159506256238	TRUE	FALSE	0.0172655544293085	0.930717167464786	FALSE	0.0435264242655239	0.765106691833123	FALSE	NA	NA	FALSE	-0.0768938427149157	0.702846269139285	FALSE	0	mC Hyper
Sesn1	Active_Promoter	0.120693588980564	-0.0489156469602452	-0.0982864077292722	TRUE	TRUE	-0.706366856284898	0.00719919815560953	TRUE	-1.43713631245341	4.12848039378616e-16	TRUE	NA	NA	FALSE	0.705783650407535	1.14350794159367e-07	TRUE	3	mC Hyper
Wipf3	Active_Promoter	0.131948765301587	-0.0626102281093484	-0.0982859699706363	TRUE	TRUE	-0.39107307326815	0.0146945752662988	TRUE	-1.06054202926001	1.38406095316973e-06	TRUE	NA	NA	FALSE	0.16470472129423	0.290476806327713	FALSE	2	mC Hyper
Pdrg1	Active_Promoter	0.122667214136705	-0.0264965477376624	-0.0980399537464827	TRUE	TRUE	0.119534012219749	0.500649293530546	FALSE	-0.264153057203241	0.0844342921472357	FALSE	NA	NA	FALSE	-0.487174258340332	0.012432210783536	FALSE	0	mC Hyper
E2f3	Active_Promoter	0.101446419095902	-0.0863062281005483	-0.0980091140888361	TRUE	TRUE	-0.192520961185488	0.222676533234748	FALSE	-0.86697659199548	2.5141462665901e-05	TRUE	NA	NA	FALSE	0.544764988490745	1.2808959757829e-05	TRUE	2	mC Hyper
H2az1	Active_Promoter	0.0174039737344139	-0.0104730659702502	-0.0980052117990727	FALSE	FALSE	-0.0174700307164248	0.938532020799624	FALSE	-0.113642428518323	0.461400255700092	FALSE	NA	NA	FALSE	0.504077470349902	0.000268226501893242	TRUE	1	Non-DMR
Ndufc2	Active_Promoter	0.0781780305506964	-0.0515724987291604	-0.0979048524254293	TRUE	TRUE	0.101980744864174	0.589964694376326	FALSE	0.0972896193801436	0.568288400809472	FALSE	NA	NA	FALSE	0.754281970335622	5.62885196029637e-10	TRUE	1	mC Hyper
Tmsb4x	Active_Promoter	-0.0558289189078635	-0.0397439218971631	-0.0978742151691891	TRUE	TRUE	0.390537375511575	0.0662426327398967	FALSE	0.40104994771365	0.0214521947089715	FALSE	NA	NA	FALSE	0.554760291726465	5.83570193262083e-08	TRUE	1	mC Hypo
Cdkn2d	Active_Promoter	0.0892205137224003	-0.00616235493034972	-0.0976804914828854	TRUE	FALSE	-0.0982855975308129	0.569759563067448	FALSE	-0.203906583386219	0.161649913767753	FALSE	NA	NA	FALSE	0.180296921405964	0.411089931295365	FALSE	0	mC Hyper
Unc5c	Active_Promoter	0.106550556235555	-0.0721813597423415	-0.097631945434062	TRUE	TRUE	-0.0673084556001503	0.709953069957504	FALSE	-0.281461021661583	0.0601590652124615	FALSE	NA	NA	FALSE	0.3395968397406	0.000721118482888129	TRUE	1	mC Hyper
Gm17190	Other	0.0694388074203479	-0.0873652434542163	-0.0971691314651275	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Plekhf1	Other	0.168498151688174	-0.0290324692162142	-0.0970575793871951	TRUE	TRUE	-0.805530831479591	1.20085912026521e-06	TRUE	-1.7362969370523	1.66855486145013e-25	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	mC Hyper
Hus1b	Other	0.105472988314836	-0.0603069967244916	-0.0970502694095676	TRUE	TRUE	-0.815374676474622	0.00572724160616091	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	1	mC Hyper
Ndufb4	Active_Promoter	0.0965861367557374	-0.0619734707180183	-0.0970465570025812	TRUE	TRUE	0.0205938760212192	0.913740984414107	FALSE	-0.229178336849014	0.0956294500192877	FALSE	NA	NA	FALSE	0.94027824602626	2.9468111069563e-17	TRUE	1	mC Hyper
H2ac7	Other	-0.0171348800898119	-0.00614886852409538	-0.0969205605289242	TRUE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hypo
Galt	Active_Promoter	0.108727340978765	-0.0437832295427281	-0.0968616455362788	TRUE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Krt24	Other	0.138092706726149	-0.0112052711172921	-0.0967888069723538	TRUE	FALSE	-0.687610516962261	6.49717036570161e-05	TRUE	-1.49853978080295	6.00132551805948e-19	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	mC Hyper
Fv1	Other	0.0214902604199906	-0.0055192087496849	-0.0967765055191686	FALSE	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Caln1	Active_Promoter	0.1067487923351	-0.0697354414570755	-0.0967147399147735	TRUE	TRUE	-0.642338531737653	0.000856221956450417	TRUE	-0.731160568639032	5.86425629968006e-05	TRUE	NA	NA	FALSE	NA	NA	FALSE	2	mC Hyper
Gmppa	Other	0.117566902960082	-0.0221130527881466	-0.096521265910882	TRUE	TRUE	0.0341129761196329	0.900556945722382	FALSE	-0.58599775778056	0.000111999738916474	TRUE	NA	NA	FALSE	-0.496744357707138	0.0118757030145291	FALSE	1	mC Hyper
Atp6v0e2	Active_Promoter	0.0449916639980343	-0.0468433278521286	-0.0964251509461156	TRUE	TRUE	NA	NA	FALSE	0.248824110161781	0.181888077596501	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Tprn	Active_Promoter	0.0551294465158805	-0.0132569983797595	-0.0962672936228447	TRUE	FALSE	0.0673681884083467	0.705633671839414	FALSE	0.0240962385773018	0.877619101039978	FALSE	NA	NA	FALSE	0.0622734581958275	0.770468273951999	FALSE	0	mC Hyper
Tmem86b	Other	0.140266684517456	-0.046483847843001	-0.0962127438036773	TRUE	TRUE	-0.109066672900914	0.64708192052267	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ypel3	Active_Promoter	0.0971808436155288	-0.00336508428876231	-0.0960257371857094	TRUE	FALSE	0.0795359383671712	0.656335666635654	FALSE	0.0518868282579569	0.707019660588276	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Ntn4	Active_Promoter	0.119170223074622	-0.0598824678670815	-0.0959698478815899	TRUE	TRUE	-0.198069536379779	0.250040061553598	FALSE	-0.49883289869822	0.00250049141591349	TRUE	NA	NA	FALSE	0.613640293567199	4.50493153386284e-10	TRUE	2	mC Hyper
Cyb5d1	Active_Promoter	0.0472217704394321	-0.0220115548846553	-0.0952293132264165	TRUE	TRUE	0.124571768389773	0.47799668341491	FALSE	-0.194470398684687	0.143761846158249	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Itm2c	Active_Promoter	0.146151617649357	-0.00831173240941976	-0.0950080077921489	TRUE	FALSE	-0.240254155546876	0.194399034461994	FALSE	-1.14901062339171	1.67472012479801e-16	TRUE	NA	NA	FALSE	0.678313185244986	6.63224060799714e-06	TRUE	2	mC Hyper
Tlx3	Bivalent_Promoter	-0.0425124912923843	-0.0390644156991584	-0.094765546278889	TRUE	TRUE	-2.23684704393388	1.1566810955871e-26	TRUE	-1.97640893603237	5.07126251220603e-44	TRUE	0.515958200312059	0.00307547577598569	TRUE	-0.0448497268853212	0.781154676951821	FALSE	3	mC Hypo
Des	Other	0.131865346967163	-0.0624185252834346	-0.0945620426521646	TRUE	TRUE	0.168902482446546	0.447614606351049	FALSE	-2.20429684212984	1.63105558595062e-47	TRUE	NA	NA	FALSE	0.243861127969243	0.14490956077159	FALSE	1	mC Hyper
Gm4871	Other	0.0753983714487175	-0.0599834107405949	-0.0945172069082781	FALSE	TRUE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Ndufa2	Active_Promoter	0.0737770452091765	-0.06731744046931	-0.094472680615332	TRUE	TRUE	0.0772879307820597	0.692758445716305	FALSE	0.455060372012141	0.00216837780700108	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Eid3	Other	0.0489779952646638	-0.0820464447946581	-0.0944286139749013	TRUE	TRUE	0.0194942764912002	0.940094032904255	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Slc16a1	Active_Promoter	0.0993287819030268	-0.0701399120351782	-0.0942839376276427	TRUE	TRUE	-0.124593066490231	0.439910676716175	FALSE	-0.567483044998399	0.00169916418738412	TRUE	NA	NA	FALSE	0.261281049028369	0.208198335136375	FALSE	1	mC Hyper
Pla2g3	Other	0.096577335298426	-0.0761024885197666	-0.0942556417152182	TRUE	TRUE	0.621064429071947	0.00399072661543131	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Nptx1	Active_Promoter	0.0477528051190744	-0.0107776680813103	-0.0942118766056549	TRUE	FALSE	0.158363402922634	0.359949017022709	FALSE	0.0193865876352486	0.891657893745938	FALSE	NA	NA	FALSE	-0.734392492064483	0.000438415655707742	FALSE	0	mC Hyper
Trp53bp2	Active_Promoter	0.112060092025534	-0.0695960897847486	-0.0939738316762005	TRUE	TRUE	-0.0579234755657235	0.75804189123634	FALSE	-0.639592733556453	0.000121990251063286	TRUE	NA	NA	FALSE	0.69804493527863	2.3448104368412e-12	TRUE	2	mC Hyper
Fam78b	Active_Promoter	0.114355846290295	-0.0624154108878435	-0.0939487173067335	TRUE	TRUE	-0.119694479514055	0.523522764793304	FALSE	-0.53623592565745	0.0010191130172084	TRUE	1.97794177474054	1.04594825717234e-14	TRUE	0.644891484605068	1.13242352457265e-16	TRUE	3	mC Hyper
Mycbp	Other	0.072803225883806	-0.070319326336683	-0.0939063596197701	TRUE	TRUE	0.00937862210969578	0.963704462061227	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
H1f1	Active_Promoter	-0.00705900719809786	-0.0336902160488001	-0.0936104493387776	FALSE	TRUE	0.232989295674781	0.228365691053632	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	Non-DMR
Fndc5	Active_Promoter	0.119367321188313	-0.00610405891250204	-0.0935408024133197	TRUE	FALSE	0.0560680874788976	0.804331660459644	FALSE	-0.469660607185631	0.00100412653946864	TRUE	NA	NA	FALSE	-0.111054138721956	0.613521449779666	FALSE	1	mC Hyper
Polr2l	Active_Promoter	0.0829220662534771	-0.0425759697976301	-0.0934535669324874	TRUE	TRUE	0.0837937077129128	0.632498425898501	FALSE	NA	NA	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Pfn1	Other	0.053880716892607	-0.0396437959384275	-0.0931867877385952	TRUE	TRUE	0.00356046782905303	0.987013898762857	FALSE	0.0803501664181508	0.655795372203574	FALSE	NA	NA	FALSE	NA	NA	FALSE	0	mC Hyper
Purb	Active_Promoter	0.0390614490342453	0.0175385448090347	-0.0931738518847897	TRUE	TRUE	-0.0506019746907813	0.817948785865348	FALSE	-0.0719253846746141	0.636720269310526	FALSE	NA	NA	FALSE	0.162719988916714	0.397458052677236	FALSE	0	mC Hyper
Asf1a	Active_Promoter	0.0781292357210233	-0.0466391396385359	-0.0930517674129106	TRUE	TRUE	-0.0944463152185461	0.598815801941629	FALSE	-0.78190178535063	3.25477518417608e-05	TRUE	NA	NA	FALSE	1.30538528964914	7.36383503036898e-14	TRUE	2	mC Hyper
