anchor_id	anchor_chr	anchor_start	anchor_end	entrez_id	symbol	loop_direction	loop_distance	anchor_type
loop_5536_A1	chr15	84215000	84220000	68653	Samm50	up_in_mutant	415000	Poised_Enhancer
loop_5536_A1	chr15	84215000	84220000	170736	Parvb	up_in_mutant	415000	Poised_Enhancer
loop_19231_A1	chr15	35930000	35940000	12864	Cox6c	up_in_mutant	210000	Active_Promoter
loop_5561_A1	chr15	61985000	61990000	17869	Myc	up_in_mutant	1125000	Repressed_Promoter
loop_5561_A1	chr15	61985000	61990000	19296	Pvt1	up_in_mutant	1125000	Repressed_Promoter
loop_5577_A1	chr16	37370000	37375000	207227	Stxbp5l	down_in_mutant	70000	Poised_Enhancer
loop_5584_A1	chr16	42790000	42795000	75722	4932412D23Rik	up_in_mutant	85000	Poised_Enhancer
loop_11047_A1	chr16	58450000	58475000	73379	Dcbld2	up_in_mutant	2e+05	Poised_Enhancer
loop_11047_A1	chr16	58450000	58475000	54613	St3gal6	up_in_mutant	2e+05	Poised_Enhancer
loop_19729_A1	chr16	43525000	43550000	100124467	Mir568	up_in_mutant	275000	Active_Enhancer
loop_5622_A1	chr17	15390000	15395000	13388	Dll1	up_in_mutant	75000	Other
loop_5622_A1	chr17	15390000	15395000	67544	Fam120b	up_in_mutant	75000	Other
loop_5626_A1	chr17	14125000	14130000	240025	Dact2	up_in_mutant	80000	Other
loop_5647_A1	chr1	109945000	109950000	241201	Cdh7	down_in_mutant	35000	Active_Enhancer
loop_21011_A1	chr1	151080000	151090000	545370	Hmcn1	up_in_mutant	260000	Polycomb
loop_21011_A1	chr1	151080000	151090000	402734	C730036E19Rik	up_in_mutant	260000	Polycomb
loop_5681_A1	chr1	165775000	165780000	433375	Creg1	up_in_mutant	75000	Poised_Enhancer
loop_5681_A1	chr1	165775000	165780000	12503	Cd247	up_in_mutant	75000	Poised_Enhancer
loop_5682_A1	chr1	165235000	165240000	108735	Sft2d2	up_in_mutant	85000	Active_Promoter
loop_5682_A1	chr1	165235000	165240000	226591	Tiprl	up_in_mutant	85000	Active_Promoter
loop_21996_A1	chr1	32170000	32180000	170771	Khdrbs2	up_in_mutant	380000	Active_Promoter
loop_5719_A1	chr1	101120000	101125000	100504525	Gm20268	up_in_mutant	150000	Poised_Enhancer
loop_5728_A1	chr18	4920000	4925000	225115	Svil	up_in_mutant	45000	Repressed_Promoter
loop_5754_A1	chr18	9955000	9960000	225160	Thoc1	up_in_mutant	660000	Active_Promoter
loop_5754_A1	chr18	9955000	9960000	59025	Usp14	up_in_mutant	660000	Active_Promoter
loop_21115_A1	chr2	167110000	167120000	100217443	Snord12	up_in_mutant	70000	Other
loop_21115_A1	chr2	167110000	167120000	16500	Kcnb1	up_in_mutant	70000	Other
loop_5819_A1	chr2	168125000	168130000	58220	Pard6b	up_in_mutant	75000	Other
loop_5819_A1	chr2	168125000	168130000	77017	E130018N17Rik	up_in_mutant	75000	Other
loop_13296_A1	chr2	173575000	173600000	72221	Cimip1	up_in_mutant	7e+05	Repressed_Promoter
loop_13296_A1	chr2	173575000	173600000	70065	Ankrd60	up_in_mutant	7e+05	Repressed_Promoter
loop_13296_A1	chr2	173575000	173600000	100043911	Ppp4r1l-ps	up_in_mutant	7e+05	Repressed_Promoter
loop_5877_A1	chrX	6260000	6265000	102954	Nudt10	up_in_mutant	215000	Other
loop_5877_A1	chrX	6260000	6265000	12155	Bmp15	up_in_mutant	215000	Other
loop_5885_A1	chr3	121550000	121555000	213603	Slc44a3	up_in_mutant	185000	Other
loop_5885_A1	chr3	121550000	121555000	100503044	A730020M07Rik	up_in_mutant	185000	Other
loop_15862_A1	chr4	144890000	144900000	20148	Dhrs3	up_in_mutant	130000	Repressed_Promoter
loop_5940_A1	chr4	135705000	135710000	242700	Ifnlr1	up_in_mutant	60000	Other
loop_5940_A1	chr4	135705000	135710000	230828	Il22ra1	up_in_mutant	60000	Other
loop_5973_A1	chr4	107420000	107425000	72787	Ndc1	up_in_mutant	180000	Polycomb
loop_5973_A1	chr4	107420000	107425000	230587	Glis1	up_in_mutant	180000	Polycomb
loop_5997_A1	chr5	139945000	139950000	243312	Elfn1	up_in_mutant	75000	Polycomb
loop_6011_A1	chr5	113095000	113100000	12962	Crybb3	up_in_mutant	75000	Other
loop_6012_A1	chr5	27790000	27795000	55982	Paxip1	up_in_mutant	50000	Active_Promoter
loop_6068_A1	chr5	76995000	77000000	66661	Srp72	up_in_mutant	175000	Other
loop_6068_A1	chr5	76995000	77000000	384185	Arl9	up_in_mutant	175000	Other
loop_6086_A1	chr6	120670000	120675000	330409	Cecr2	up_in_mutant	55000	Poised_Enhancer
loop_6086_A1	chr6	120670000	120675000	71803	Slc25a18	up_in_mutant	55000	Poised_Enhancer
loop_6115_A1	chr6	19550000	19555000	102465192	Mir6370	down_in_mutant	1090000	Other
loop_20388_A1	chr6	80000000	80025000	243499	Lrrtm4	up_in_mutant	1750000	Other
loop_6124_A1	chr6	5410000	5415000	65255	Asb4	up_in_mutant	180000	Other
loop_6124_A1	chr6	5410000	5415000	27273	Pdk4	up_in_mutant	180000	Other
loop_17798_A1	chr7	134260000	134270000	11489	Adam12	up_in_mutant	80000	Polycomb
loop_6140_A1	chr7	121840000	121845000	20277	Scnn1b	up_in_mutant	95000	Other
loop_21576_A1	chr7	102660000	102670000	259107	Or51h1	up_in_mutant	250000	Other
loop_21576_A1	chr7	102660000	102670000	258749	Or52i2	up_in_mutant	250000	Other
loop_6155_A1	chr7	101410000	101415000	207728	Pde2a	up_in_mutant	130000	Other
loop_6155_A1	chr7	101410000	101415000	387157	Mir139	up_in_mutant	130000	Other
loop_6186_A1	chr7	119185000	119190000	209776	Gpr139	up_in_mutant	240000	Repressed_Promoter
loop_22635_A1	chr10	84700000	84710000	70428	Polr3b	up_in_mutant	340000	Poised_Enhancer
loop_22635_A1	chr10	84700000	84710000	71137	Rfx4	up_in_mutant	340000	Poised_Enhancer
loop_22636_A1	chr10	107440000	107450000	17877	Myf5	up_in_mutant	3e+05	Other
loop_6376_A1	chr8	22490000	22495000	102032	Smim19	down_in_mutant	50000	Poised_Enhancer
loop_6376_A1	chr8	22490000	22495000	22335	Vdac3	down_in_mutant	50000	Poised_Enhancer
loop_6419_A1	chr8	105410000	105415000	102075	Plekhg4	down_in_mutant	60000	Other
loop_6419_A1	chr8	105410000	105415000	67971	Tppp3	down_in_mutant	60000	Other
loop_7663_A1	chr8	114490000	114500000	80707	Wwox	down_in_mutant	1e+05	Active_Enhancer
loop_7602_A1	chr8	35720000	35730000	100502846	Gm19410	up_in_mutant	130000	Other
loop_7624_A1	chr8	120670000	120680000	18117	Emc8	up_in_mutant	120000	Other
loop_7624_A1	chr8	120670000	120680000	15900	Irf8	up_in_mutant	120000	Other
loop_6463_A1	chr8	11420000	11425000	102132	E230013L22Rik	up_in_mutant	65000	Other
loop_6464_A1	chr8	4410000	4415000	15568	Elavl1	up_in_mutant	175000	Other
loop_6464_A1	chr8	4410000	4415000	67260	Cers4	up_in_mutant	175000	Other
loop_6531_A1	chr8	57740000	57745000	108150	Galnt7	down_in_mutant	50000	Active_Enhancer
loop_7846_A1	chr8	10040000	10050000	24099	Tnfsf13b	up_in_mutant	360000	Other
loop_6564_A1	chr8	113770000	113775000	102631810	Gm30052	down_in_mutant	210000	Other
loop_6564_A1	chr8	113770000	113775000	208936	Adamts18	down_in_mutant	210000	Other
loop_6570_A1	chr8	36530000	36535000	319582	Trmt9b	up_in_mutant	530000	Poised_Enhancer
loop_6618_A1	chr8	47870000	47875000	75677	Cldn22	up_in_mutant	140000	Other
loop_7879_A1	chr8	61530000	61540000	234309	Cbr4	up_in_mutant	340000	Other
loop_7945_A1	chr8	81340000	81350000	234515	Inpp4b	down_in_mutant	1400000	Active_Promoter
loop_6733_A1	chr14	122220000	122225000	69634	Clybl	down_in_mutant	265000	Active_Enhancer
loop_6733_A1	chr14	122220000	122225000	68245	1700108J01Rik	down_in_mutant	265000	Active_Enhancer
loop_1295_A1	chr14	66380000	66390000	56471	Stmn4	up_in_mutant	4e+05	Other
loop_6842_A1	chr14	93825000	93830000	211712	Pcdh9	down_in_mutant	45000	Active_Enhancer
loop_8225_A1	chr14	32300000	32310000	26430	Parg	up_in_mutant	170000	Other
loop_8225_A1	chr14	32300000	32310000	239017	Ogdhl	up_in_mutant	170000	Other
loop_8150_A1	chr14	63380000	63390000	12143	Blk	up_in_mutant	80000	Polycomb
loop_6889_A1	chr14	55165000	55170000	319984	Jph4	down_in_mutant	180000	Active_Enhancer
loop_6889_A1	chr14	55165000	55170000	71412	Dhrs2	down_in_mutant	180000	Active_Enhancer
loop_6901_A1	chr14	68730000	68735000	13522	Adam28	up_in_mutant	235000	Other
loop_8266_A1	chr14	120070000	120080000	239283	Oxgr1	down_in_mutant	320000	Other
loop_8152_A1	chr14	68730000	68740000	13522	Adam28	up_in_mutant	290000	Other
loop_8307_A1	chr14	103010000	103020000	239217	Kctd12	down_in_mutant	520000	Other
loop_8307_A1	chr14	103010000	103020000	71264	4933432I03Rik	down_in_mutant	520000	Other
loop_8246_A1	chr14	63200000	63210000	382913	Neil2	up_in_mutant	170000	Polycomb
loop_8246_A1	chr14	63200000	63210000	14463	Gata4	up_in_mutant	170000	Polycomb
loop_8267_A1	chr14	120070000	120080000	239283	Oxgr1	down_in_mutant	190000	Other
loop_8226_A1	chr14	20110000	20120000	67509	Saysd1	up_in_mutant	140000	Poised_Enhancer
loop_8253_A1	chr14	105390000	105400000	71362	5430440P10Rik	down_in_mutant	530000	Other
loop_8593_A1	chr14	21975000	22000000	218820	Zfp503	up_in_mutant	6e+05	Repressed_Promoter
loop_8593_A1	chr14	21975000	22000000	76633	Lrmda	up_in_mutant	6e+05	Repressed_Promoter
loop_7075_A1	chr9	66645000	66650000	235441	Usp3	down_in_mutant	140000	Poised_Enhancer
loop_7075_A1	chr9	66645000	66650000	76459	Car12	down_in_mutant	140000	Poised_Enhancer
loop_7105_A1	chr9	123255000	123260000	109332	Cdcp1	down_in_mutant	185000	Other
loop_7105_A1	chr9	123255000	123260000	72309	Tmem158	down_in_mutant	185000	Other
loop_7156_A1	chr9	32270000	32275000	16521	Kcnj5	up_in_mutant	75000	Other
loop_7194_A1	chr9	43220000	43225000	18988	Pou2f3	up_in_mutant	60000	Other
loop_7194_A1	chr9	43220000	43225000	102644	Oaf	up_in_mutant	60000	Other
loop_7284_A1	chr9	66710000	66715000	76459	Car12	down_in_mutant	75000	Other
loop_7284_A1	chr9	66710000	66715000	208117	Aph1b	down_in_mutant	75000	Other
loop_8704_A1	chr9	41220000	41230000	78500	1700063D05Rik	up_in_mutant	240000	Polycomb
loop_8704_A1	chr9	41220000	41230000	73144	Mir100hg	up_in_mutant	240000	Polycomb
loop_8807_A1	chr9	31970000	31980000	12023	Barx2	up_in_mutant	180000	Polycomb
loop_7311_A1	chr9	111495000	111500000	245038	Dclk3	down_in_mutant	2150000	Other
loop_8873_A1	chr9	99840000	99850000	20669	Sox14	up_in_mutant	540000	Polycomb
loop_7336_A1	chr9	86465000	86470000	320615	Dop1a	down_in_mutant	105000	Other
loop_8774_A1	chr9	72760000	72770000	17999	Nedd4	up_in_mutant	120000	Other
loop_8774_A1	chr9	72760000	72770000	235472	Prtg	up_in_mutant	120000	Other
loop_7374_A1	chr9	7760000	7765000	71929	Tmem123	down_in_mutant	70000	Active_Promoter
loop_7382_A1	chr9	42325000	42330000	235293	Sc5d	down_in_mutant	615000	Polycomb
loop_7382_A1	chr9	42325000	42330000	21683	Tecta	down_in_mutant	615000	Polycomb
loop_7388_A1	chr9	114315000	114320000	12046	Bcl2a1c	up_in_mutant	65000	Other
loop_7393_A1	chr9	79805000	79810000	74633	4930429F24Rik	up_in_mutant	195000	Other
loop_7394_A1	chr9	70110000	70115000	72077	Gcnt3	up_in_mutant	280000	Polycomb
loop_7394_A1	chr9	70110000	70115000	76886	Fam81a	up_in_mutant	280000	Polycomb
loop_8893_A1	chr9	24700000	24710000	320752	Dpy19l2	up_in_mutant	340000	Other
loop_8893_A1	chr9	24700000	24710000	57246	Tbx20	up_in_mutant	340000	Other
loop_7406_A1	chr9	118920000	118925000	69274	Ctdspl	up_in_mutant	145000	Other
loop_8876_A1	chr9	73160000	73170000	225215	Rsl24d1	down_in_mutant	820000	Poised_Enhancer
loop_7433_A1	chr9	103205000	103210000	20818	Srprb	up_in_mutant	95000	Poised_Enhancer
loop_7433_A1	chr9	103205000	103210000	22041	Trf	up_in_mutant	95000	Poised_Enhancer
loop_7457_A1	chr9	54735000	54740000	66317	Skic8	up_in_mutant	85000	Other
loop_7457_A1	chr9	54735000	54740000	12903	Crabp1	up_in_mutant	85000	Other
loop_8912_A1	chr9	31550000	31560000	235135	Tmem45b	down_in_mutant	6e+05	Poised_Enhancer
loop_8865_A1	chr9	75780000	75790000	12160	Bmp5	down_in_mutant	230000	Active_Enhancer
loop_8954_A1	chr9	24120000	24130000	319239	Npsr1	up_in_mutant	390000	Other
loop_7501_A1	chr9	69365000	69370000	102642202	Gm15511	down_in_mutant	115000	Other
loop_7501_A1	chr9	69365000	69370000	93697	Ice2	down_in_mutant	115000	Other
loop_7502_A1	chr9	61370000	61375000	21887	Tle3	up_in_mutant	325000	Active_Promoter
loop_9037_A1	chr9	41470000	41480000	723892	Mir100	up_in_mutant	480000	Polycomb
loop_8953_A1	chr9	32580000	32590000	14247	Fli1	up_in_mutant	510000	Other
loop_8953_A1	chr9	32580000	32590000	23871	Ets1	up_in_mutant	510000	Other
loop_8947_A1	chr9	8690000	8700000	102634431	Gm32014	up_in_mutant	270000	Other
loop_9259_A1	chr11	33170000	33180000	18148	Npm1	down_in_mutant	380000	Other
loop_9259_A1	chr11	33170000	33180000	27140	Tlx3	down_in_mutant	380000	Other
loop_7691_A1	chr11	76030000	76035000	76566	Rflnb	down_in_mutant	35000	Poised_Enhancer
loop_9380_A1	chr11	33190000	33200000	18148	Npm1	down_in_mutant	1e+05	Polycomb
loop_9380_A1	chr11	33190000	33200000	27140	Tlx3	down_in_mutant	1e+05	Polycomb
loop_7829_A1	chr11	102570000	102575000	237943	Gpatch8	up_in_mutant	80000	Other
loop_7829_A1	chr11	102570000	102575000	100040792	Gm11627	up_in_mutant	80000	Other
loop_7872_A1	chr11	32450000	32455000	327900	Ubtd2	down_in_mutant	255000	Active_Promoter
loop_9525_A1	chr11	33170000	33180000	18148	Npm1	down_in_mutant	260000	Other
loop_9525_A1	chr11	33170000	33180000	27140	Tlx3	down_in_mutant	260000	Other
loop_7929_A1	chr11	103635000	103640000	380730	Lrrc37	up_in_mutant	40000	Other
loop_7929_A1	chr11	103635000	103640000	69444	Lyzl6	up_in_mutant	40000	Other
loop_9491_A1	chr11	72920000	72930000	53313	Atp2a3	up_in_mutant	80000	Active_Enhancer
loop_20643_A1	chr11	33170000	33180000	18148	Npm1	down_in_mutant	120000	Other
loop_20643_A1	chr11	33170000	33180000	27140	Tlx3	down_in_mutant	120000	Other
loop_7971_A1	chr11	109870000	109875000	73257	1700023C21Rik	down_in_mutant	240000	Other
loop_9643_A1	chr11	96270000	96280000	15417	Hoxb9	down_in_mutant	590000	Repressed_Promoter
loop_9643_A1	chr11	96270000	96280000	15416	Hoxb8	down_in_mutant	590000	Repressed_Promoter
loop_9632_A1	chr11	43760000	43770000	66827	Ttc1	up_in_mutant	690000	Other
loop_8008_A1	chr11	23675000	23680000	72129	Pex13	down_in_mutant	275000	Other
loop_8008_A1	chr11	23675000	23680000	19696	Rel	down_in_mutant	275000	Other
loop_9614_A1	chr11	56010000	56020000	216749	Nmur2	up_in_mutant	90000	Other
loop_8067_A1	chr11	52765000	52770000	320027	Fstl4	up_in_mutant	260000	Repressed_Promoter
loop_9637_A1	chr11	85840000	85850000	21385	Tbx2	up_in_mutant	130000	Polycomb
loop_9637_A1	chr11	85840000	85850000	21387	Tbx4	up_in_mutant	130000	Polycomb
loop_9856_A1	chr13	83710000	83720000	320203	Mir9-2hg	down_in_mutant	1040000	Active_Promoter
loop_9955_A1	chr13	53810000	53820000	78550	E130119H09Rik	up_in_mutant	240000	Other
loop_9980_A1	chr13	56280000	56290000	18014	Neurog1	up_in_mutant	140000	Other
loop_9980_A1	chr13	56280000	56290000	57266	Cxcl14	up_in_mutant	140000	Other
loop_9943_A1	chr13	84060000	84070000	553095	Gm17750	down_in_mutant	690000	Active_Promoter
loop_8234_A1	chr13	76215000	76220000	238726	Fam81b	down_in_mutant	465000	Other
loop_8236_A1	chr13	54110000	54115000	14057	Sfxn1	up_in_mutant	115000	Other
loop_8236_A1	chr13	54110000	54115000	15466	Hrh2	up_in_mutant	115000	Other
loop_8240_A1	chr13	104695000	104700000	67288	Srek1ip1	down_in_mutant	60000	Active_Enhancer
loop_8247_A1	chr13	48650000	48655000	218232	Ptpdc1	up_in_mutant	150000	Poised_Enhancer
loop_8247_A1	chr13	48650000	48655000	12022	Barx1	up_in_mutant	150000	Poised_Enhancer
loop_9978_A1	chr13	83740000	83750000	723967	Mir9-2	down_in_mutant	120000	Active_Promoter
loop_10093_A1	chr13	83870000	83880000	72677	2810049E08Rik	down_in_mutant	470000	Active_Enhancer
loop_8343_A1	chr13	41140000	41145000	637277	Sycp2l	up_in_mutant	95000	Other
loop_8343_A1	chr13	41140000	41145000	54326	Elovl2	up_in_mutant	95000	Other
loop_8349_A1	chr13	95565000	95570000	14063	F2rl1	up_in_mutant	155000	Other
loop_8349_A1	chr13	95565000	95570000	14062	F2r	up_in_mutant	155000	Other
loop_10119_A1	chr13	83860000	83870000	72677	2810049E08Rik	down_in_mutant	890000	Active_Enhancer
loop_4155_A1	chr13	83870000	83880000	72677	2810049E08Rik	down_in_mutant	180000	Active_Enhancer
loop_8410_A1	chr13	73720000	73725000	74338	Slc6a19	up_in_mutant	105000	Other
loop_8410_A1	chr13	73720000	73725000	20499	Slc12a7	up_in_mutant	105000	Other
loop_10215_A1	chr13	83660000	83670000	320203	Mir9-2hg	down_in_mutant	1500000	Active_Enhancer
loop_8445_A1	chr13	80880000	80885000	105171	Arrdc3	up_in_mutant	270000	Active_Promoter
loop_8445_A1	chr13	80880000	80885000	71416	5430425K12Rik	up_in_mutant	270000	Active_Promoter
loop_10402_A1	chr12	103140000	103150000	170952	Prima1	up_in_mutant	160000	Poised_Enhancer
loop_8612_A1	chr12	74330000	74335000	386753	Dbpht2	down_in_mutant	1060000	Polycomb
loop_10537_A1	chr12	99960000	99970000	217826	Kcnk13	up_in_mutant	140000	Repressed_Promoter
loop_10531_A1	chr12	83710000	83720000	19164	Psen1	down_in_mutant	320000	Other
loop_10531_A1	chr12	83710000	83720000	170721	Papln	down_in_mutant	320000	Other
loop_10451_A1	chr12	100630000	100640000	73086	Rps6ka5	down_in_mutant	90000	Active_Enhancer
loop_8665_A1	chr12	26310000	26315000	102631696	Gm29968	down_in_mutant	105000	Other
loop_8665_A1	chr12	26310000	26315000	75243	4930549C15Rik	down_in_mutant	105000	Other
loop_10493_A1	chr12	108900000	108910000	22375	Wars1	up_in_mutant	490000	Polycomb
loop_8691_A1	chr12	91640000	91645000	83602	Gtf2a1	up_in_mutant	150000	Poised_Enhancer
loop_10490_A1	chr12	21370000	21380000	67732	Iah1	down_in_mutant	1e+05	Active_Promoter
loop_10490_A1	chr12	21370000	21380000	11491	Adam17	down_in_mutant	1e+05	Active_Promoter
loop_10490_A1	chr12	21370000	21380000	22630	Ywhaq	down_in_mutant	1e+05	Active_Promoter
loop_8726_A1	chr12	77240000	77245000	53618	Fut8	down_in_mutant	540000	Active_Promoter
loop_10626_A1	chr12	104950000	104960000	94040	Clmn	up_in_mutant	70000	Polycomb
loop_10626_A1	chr12	104950000	104960000	212073	Syne3	up_in_mutant	70000	Polycomb
loop_8748_A1	chr12	30125000	30130000	22018	Tpo	up_in_mutant	240000	Poised_Enhancer
loop_10557_A1	chr12	105490000	105500000	268595	D430019H16Rik	up_in_mutant	90000	Other
loop_10557_A1	chr12	105490000	105500000	104932	AU015791	up_in_mutant	90000	Other
loop_10792_A1	chr15	101980000	101990000	332131	Krt78	up_in_mutant	80000	Other
loop_10792_A1	chr15	101980000	101990000	16691	Krt8	up_in_mutant	80000	Other
loop_21885_A1	chr15	73710000	73720000	239530	Gpr20	up_in_mutant	50000	Polycomb
loop_21885_A1	chr15	73710000	73720000	19245	Ptp4a3	up_in_mutant	50000	Polycomb
loop_10927_A1	chr15	84260000	84270000	170736	Parvb	up_in_mutant	350000	Poised_Enhancer
loop_10927_A1	chr15	84260000	84270000	64099	Parvg	up_in_mutant	350000	Poised_Enhancer
loop_8890_A1	chr15	68255000	68260000	380993	Zfat	down_in_mutant	105000	Other
loop_8910_A1	chr15	94720000	94725000	320709	Tmem117	down_in_mutant	850000	Other
loop_10954_A1	chr15	78620000	78630000	72318	Cyth4	up_in_mutant	1e+05	Polycomb
loop_10954_A1	chr15	78620000	78630000	207393	Elfn2	up_in_mutant	1e+05	Polycomb
loop_11031_A1	chr15	25990000	26000000	52521	Zfp622	up_in_mutant	330000	Poised_Enhancer
loop_11031_A1	chr15	25990000	26000000	105245898	Gm41279	up_in_mutant	330000	Poised_Enhancer
loop_10979_A1	chr15	66670000	66680000	21819	Tg	up_in_mutant	230000	Repressed_Promoter
loop_9012_A1	chr15	40165000	40170000	102636151	Gm33301	down_in_mutant	860000	Active_Enhancer
loop_11060_A1	chr15	85150000	85160000	67747	Ribc2	up_in_mutant	90000	Other
loop_11060_A1	chr15	85150000	85160000	100502602	Gm19277	up_in_mutant	90000	Other
loop_20807_A1	chr15	78250000	78260000	17972	Ncf4	up_in_mutant	80000	Polycomb
loop_20807_A1	chr15	78250000	78260000	12984	Csf2rb2	up_in_mutant	80000	Polycomb
loop_11012_A1	chr15	101770000	101780000	406222	Krt74	up_in_mutant	2e+05	Polycomb
loop_11012_A1	chr15	101770000	101780000	105866	Krt72	up_in_mutant	2e+05	Polycomb
loop_9112_A1	chr15	98510000	98515000	258502	Or11m3	down_in_mutant	105000	Poised_Enhancer
loop_9112_A1	chr15	98510000	98515000	100217417	Snora34	down_in_mutant	105000	Poised_Enhancer
loop_11110_A1	chr15	101520000	101530000	100126226	Krt83	up_in_mutant	450000	Polycomb
loop_11110_A1	chr15	101520000	101530000	16680	Krt84	up_in_mutant	450000	Polycomb
loop_11207_A1	chr15	68930000	68940000	13992	Khdrbs3	down_in_mutant	1990000	Repressed_Promoter
loop_9133_A1	chr15	66295000	66300000	110862	Kcnq3	up_in_mutant	145000	Other
loop_9158_A1	chr16	59420000	59425000	328699	Gabrr3	up_in_mutant	195000	Other
loop_9158_A1	chr16	59420000	59425000	75636	1700022E09Rik	up_in_mutant	195000	Other
loop_9176_A1	chr16	90380000	90385000	224432	Scaf4	up_in_mutant	330000	Repressed_Promoter
loop_9176_A1	chr16	90380000	90385000	26559	Hunk	up_in_mutant	330000	Repressed_Promoter
loop_11397_A1	chr16	85800000	85810000	11504	Adamts1	down_in_mutant	1440000	Bivalent_Promoter
loop_11397_A1	chr16	85800000	85810000	75310	4930556C24Rik	down_in_mutant	1440000	Bivalent_Promoter
loop_9250_A1	chr16	23985000	23990000	224055	Rtp2	down_in_mutant	475000	Active_Promoter
loop_9250_A1	chr16	23985000	23990000	12053	Bcl6	down_in_mutant	475000	Active_Promoter
loop_11387_A1	chr16	42830000	42840000	75722	4932412D23Rik	down_in_mutant	760000	Other
loop_9305_A1	chr16	13355000	13360000	239719	Mrtfb	down_in_mutant	80000	Active_Enhancer
loop_9305_A1	chr16	13355000	13360000	100124432	Mir193b	down_in_mutant	80000	Active_Enhancer
loop_11537_A1	chr16	85800000	85810000	11504	Adamts1	up_in_mutant	610000	Bivalent_Promoter
loop_11537_A1	chr16	85800000	85810000	75310	4930556C24Rik	up_in_mutant	610000	Bivalent_Promoter
loop_11482_A1	chr16	5300000	5310000	70511	Eef2kmt	up_in_mutant	160000	Polycomb
loop_11550_A1	chr16	97520000	97530000	52793	Fam3b	up_in_mutant	260000	Other
loop_11550_A1	chr16	97520000	97530000	17858	Mx2	up_in_mutant	260000	Other
loop_11767_A1	chr17	88380000	88390000	14236	Foxn2	down_in_mutant	120000	Active_Enhancer
loop_11740_A1	chr17	48540000	48550000	76589	Unc5cl	down_in_mutant	50000	Poised_Enhancer
