gene	chr	start	end	mod_difference	dmr_qvalue	direction	n_atac_up	n_atac_down	net_atac
Tmem161b	chr13	84222295	84296140	0.0866043646211745	4.90758103482439e-147	Hypermethylated	0	4	-4
Mapk10	chr5	102907947	103211333	0.0370645118452722	5.71450854096968e-147	Hypermethylated	1	1	0
Eef2k	chr7	120842830	120907449	0.0874490654282774	1.44090983436214e-146	Hypermethylated	1	1	0
Ubl3	chr5	148504634	148552788	0.0935890443621044	4.63716148122973e-146	Hypermethylated	0	0	0
Cemip2	chr19	21778341	21858359	0.0586196146349924	1.4813350069478e-145	Hypermethylated	0	2	-2
Msi2	chr11	88339381	88718512	-0.0323809333012719	1.55238609369974e-145	Hypomethylated	2	0	2
Asap2	chr12	20990458	21270170	0.0368618377951134	3.60188932461144e-145	Hypermethylated	2	0	2
Mreg	chr1	72159441	72212306	0.0747862759408012	1.02392651096669e-144	Hypermethylated	0	1	-1
Ak4	chr4	101419276	101466994	0.0916607060829968	2.36875054499197e-144	Hypermethylated	0	0	0
St3gal2	chr8	110919921	110972479	0.0852534562039059	9.79858543362743e-144	Hypermethylated	0	2	-2
Ipcef1	chr10	6885795	7052477	0.0568334477097234	1.03330132634703e-143	Hypermethylated	0	0	0
Cdc40	chr10	40831620	40883310	0.0831193310898309	1.41777829970538e-143	Hypermethylated	0	1	-1
Focad	chr4	88094628	88411010	0.0370165203271299	6.88144884025418e-143	Hypermethylated	0	0	0
Max	chr12	76937268	76962200	0.133463477635117	1.64577888391723e-142	Hypermethylated	0	2	-2
Rell1	chr5	63908896	63968896	0.0697375633179516	4.5826891294933e-142	Hypermethylated	0	3	-3
Dpp6	chr5	26817202	27727504	0.0296610895548445	5.06889854282592e-142	Hypermethylated	2	4	-2
Mical2	chr7	112225855	112413105	0.0533749064375408	7.47418882715857e-142	Hypermethylated	0	0	0
Mpp3	chr11	101999651	102028460	0.126199376744528	1.77553121852323e-140	Hypermethylated	0	3	-3
Me3	chr7	89632391	89854358	0.0494015433251859	1.96342026019859e-140	Hypermethylated	0	0	0
Kcnma1	chr14	23289430	24014490	-0.0243176225765627	2.14834163537526e-140	Hypomethylated	1	0	1
Gpr158	chr2	21367541	21830546	0.042584899688118	3.38932875664091e-140	Hypermethylated	0	0	0
Nav1	chr1	135434579	135688104	-0.0391378396545102	4.01384264476145e-140	Hypomethylated	2	0	2
Gabrb2	chr11	42419756	42629027	0.0566644561697923	3.3444038938714e-139	Hypermethylated	1	2	-1
Rims3	chr4	120854815	120896578	0.115163522003634	3.41905791961693e-139	Hypermethylated	0	5	-5
Setbp1	chr18	78750379	79109390	0.033949365092259	4.80784669176691e-139	Hypermethylated	3	1	2
Fat2	chr11	55250608	55336563	0.0705968480960141	6.64076264183471e-139	Hypermethylated	0	0	0
Snx13	chr12	35047185	35147478	0.0699022248873642	9.4166726795386e-139	Hypermethylated	0	1	-1
Cntn4	chr6	105677659	106699309	0.0218803185213701	1.86572859824669e-138	Hypermethylated	0	1	-1
Tmem104	chr11	115187486	115247022	0.0815260591723456	7.96303797949705e-138	Hypermethylated	0	0	0
Tmem64	chr4	15265830	15286752	0.153634974562263	2.53657492773651e-137	Hypermethylated	0	2	-2
Map7	chr10	20148470	20281589	0.0468310337489894	4.7263310809822e-137	Hypermethylated	0	1	-1
Nab1	chr1	52457293	52500678	0.106783623864911	8.66479399414472e-137	Hypermethylated	0	2	-2
Ppp2r2b	chr18	42637431	43083126	-0.0305789370082911	2.39371719235838e-136	Hypomethylated	2	0	2
Gls	chr1	52163447	52233231	0.0903229697062985	4.99130804924578e-136	Hypermethylated	1	4	-3
Atp2b1	chr10	98914405	99026142	0.0499208737029109	1.02416507576051e-135	Hypermethylated	0	2	-2
Ypel2	chr11	86936424	86993706	0.0836866091020344	1.14125546783144e-135	Hypermethylated	0	0	0
Phc2	chr4	128654701	128752880	0.0646715463304388	1.19527688715725e-135	Hypermethylated	0	0	0
Nck2	chr1	43444578	43570514	0.0573882408570741	2.60864384489285e-135	Hypermethylated	1	2	-1
Sptssb	chr3	69819541	69859939	0.107583073441373	3.31723799892221e-135	Hypermethylated	0	5	-5
Ntrk2	chr13	58806568	59133969	0.0328357075846999	3.35583810280924e-135	Hypermethylated	3	1	2
Fry	chr5	150118644	150497752	0.0302398497206107	3.41110194119627e-135	Hypermethylated	0	2	-2
Sidt1	chr16	44240179	44333195	0.0641870438423581	4.56264754266847e-135	Hypermethylated	1	1	0
Tapt1	chr5	44175153	44226625	0.0918432177121233	5.09251411167002e-135	Hypermethylated	1	0	1
Pard6g	chr18	80046889	80119638	0.0694475883194615	3.06033626320306e-134	Hypermethylated	1	1	0
Nav3	chr10	109681258	110456203	0.0234635185492981	3.34699191951007e-134	Hypermethylated	1	1	0
Smarca2	chr19	26605049	26778321	0.0455322715002487	5.10579078722393e-134	Hypermethylated	1	1	0
Nmnat2	chr1	152954992	153119260	0.0510740690825094	9.45845504997969e-134	Hypermethylated	3	0	3
Inpp5a	chr7	139389108	139579651	0.050810991172163	1.46407858443884e-133	Hypermethylated	1	0	1
Cnpy1	chr5	28200818	28245805	0.110052314872725	1.74615883369474e-133	Hypermethylated	0	2	-2
Nell2	chr15	95075229	95528558	0.0283853419243166	3.32962422663506e-133	Hypermethylated	0	0	0
Lrig1	chr6	94604528	94700157	0.059110951797504	3.21938232777939e-132	Hypermethylated	0	1	-1
Bhlhe40	chr6	108660628	108666924	0.216559777294325	1.13691228733212e-131	Hypermethylated	0	0	0
Setd7	chr3	51515318	51560878	0.0788199054321356	5.17218019743797e-131	Hypermethylated	0	0	0
Efr3b	chr12	3962553	4038914	0.0738629215736718	1.63433563743721e-130	Hypermethylated	0	4	-4
Islr2	chr9	58196296	58204318	-0.186214807772497	3.62543768785577e-130	Hypomethylated	1	0	1
Tshz1	chr18	84011626	84087705	0.057513094425645	4.70834224642937e-130	Hypermethylated	1	1	0
Chst15	chr7	132235779	132317227	0.0720970062801595	7.5238803873274e-130	Hypermethylated	0	1	-1
Spry2	chr14	105891946	105896818	0.169619652521318	1.1406414787255e-129	Hypermethylated	1	2	-1
Nrg1	chr8	31814550	32884796	-0.0187076727457125	1.184041927011e-129	Hypomethylated	2	0	2
Ank	chr15	27466676	27594908	0.0496031835623806	2.846583692348e-128	Hypermethylated	0	2	-2
Usp25	chr16	77013705	77116779	0.0487408910761085	4.56002177501039e-127	Hypermethylated	0	0	0
Tbc1d22a	chr15	86214458	86498502	0.0376433973478487	4.9362629451722e-127	Hypermethylated	4	5	-1
Tanc1	chr2	59612041	59846148	0.0361143147792424	5.95558488679271e-127	Hypermethylated	1	2	-1
Kcnh1	chr1	192190773	192510158	0.041630024790086	1.8866741072562e-126	Hypermethylated	3	2	1
Il1rapl1	chrX	86740869	88115644	0.0312117249676287	3.36776860233728e-126	Hypermethylated	0	3	-3
Kcnd3	chr3	105452329	105674001	0.0445451074690992	3.21933928411459e-125	Hypermethylated	2	0	2
Gramd4	chr15	86057694	86137633	0.0710708911915655	7.30244729174803e-125	Hypermethylated	1	1	0
Trim44	chr2	102300118	102407827	0.0756637648045773	8.91559917239868e-125	Hypermethylated	0	1	-1
Dgkg	chr16	22468460	22657220	0.0442067034503876	1.54640793801338e-124	Hypermethylated	1	0	1
Adcy1	chr11	7063488	7178505	0.0583990854795784	1.52931460139629e-123	Hypermethylated	0	1	-1
Fam184a	chr10	53633144	53751122	0.0533299701388465	2.7940304189174e-123	Hypermethylated	0	0	0
Elovl6	chr3	129532354	129638494	0.0472100051775682	3.29610259350663e-123	Hypermethylated	0	0	0
Ccsap	chr8	123840830	123860208	0.119898763476033	1.47532686918908e-122	Hypermethylated	0	2	-2
Rnf122	chr8	31111819	31131481	0.127378352321639	2.63299019392094e-122	Hypermethylated	0	0	0
Clmp	chr9	40685961	40785318	0.0586249762035771	2.80200731617309e-122	Hypermethylated	0	2	-2
Cmip	chr8	117257063	117459429	-0.0349180403301087	3.69790568505903e-122	Hypomethylated	1	0	1
H6pd	chr4	149979474	150009022	0.106675459751996	3.71365115112666e-122	Hypermethylated	0	1	-1
Prom1	chr5	43993619	44102031	0.0502669032086184	4.36175057132868e-122	Hypermethylated	0	3	-3
Fgf14	chr14	123977906	124677126	0.0374067712965627	6.03171278445106e-122	Hypermethylated	0	2	-2
Gpd2	chr2	57237634	57370718	0.0423364326852566	9.26230856965275e-122	Hypermethylated	0	4	-4
Exoc4	chr6	33249084	33973978	0.0224965902376667	1.57221681417966e-121	Hypermethylated	0	0	0
Fgfr2	chr7	130162450	133123349	0.0109067533701056	2.0338487679981e-121	Hypermethylated	0	1	-1
Ptar1	chr19	23687428	23731667	0.0753871684402255	2.44199116387299e-121	Hypermethylated	0	1	-1
B3galt1	chr2	67565870	68122688	-0.0259806598352583	4.76893067524046e-121	Hypomethylated	0	0	0
Slc2a3	chr6	122727808	122801639	0.0638025862669344	5.08809241663342e-121	Hypermethylated	0	2	-2
Ssbp2	chr13	91460282	91703428	0.038065381491204	1.55135447923379e-120	Hypermethylated	0	0	0
Vps45	chr3	95999831	96058465	0.0756685497322745	1.95302185186378e-120	Hypermethylated	0	0	0
Apba1	chr19	23758886	23949595	0.0404450472682791	3.01078722737992e-120	Hypermethylated	0	0	0
Grm1	chr10	10686058	11082355	0.0368707545121875	5.10171019507174e-120	Hypermethylated	1	0	1
Xkr4	chr1	3205900	3671497	-0.0335951016190874	1.42275159167712e-119	Hypomethylated	8	0	8
Pcbp3	chr10	76761856	76961886	0.0441046926864455	1.56701920374533e-119	Hypermethylated	0	0	0
Frmd6	chr12	70825513	70902233	0.0598975486078284	3.16181642479216e-119	Hypermethylated	1	0	1
Etv1	chr12	38779379	38870483	0.059363922077227	5.34188173117776e-119	Hypermethylated	2	2	0
Armh4	chr14	49675951	49783382	0.0737727945450812	1.73961012425567e-118	Hypermethylated	0	0	0
Unc13c	chr9	73479421	73968965	0.0323450988428847	3.31563104335682e-118	Hypermethylated	1	1	0
Zfp462	chr4	54945047	55083562	-0.0416301506882488	5.02772372328817e-118	Hypomethylated	7	0	7
Med12l	chr3	59005824	59318681	0.0293286411398015	8.13212008448286e-118	Hypermethylated	0	0	0
Sorl1	chr9	41964719	42124296	0.043546927551119	1.81978011637155e-117	Hypermethylated	6	1	5
Lyst	chr13	13590396	13778802	0.0438979772981265	2.54231763223027e-117	Hypermethylated	0	2	-2
Brinp3	chr1	146494759	146902471	0.0360866763384039	5.68987621122071e-117	Hypermethylated	1	2	-1
Sdcbp	chr4	6365649	6408422	0.0932746202923607	5.69126501403537e-117	Hypermethylated	1	1	0
Lnpep	chr17	17521409	17625049	0.0745177051719574	5.91729866098313e-117	Hypermethylated	0	0	0
Hs6st3	chr14	119138340	119869814	0.0181827706367668	1.4036173869695e-115	Hypermethylated	1	0	1
Rassf8	chr6	145746747	145821078	0.0685610367392558	1.85233180898422e-115	Hypermethylated	0	1	-1
Ptpn21	chr12	98676740	98737404	0.0607983566914405	1.99070059043353e-115	Hypermethylated	0	2	-2
Il16	chr7	83642824	83745725	0.0690017153425211	3.92000488559819e-115	Hypermethylated	0	1	-1
Hgd	chr16	37580152	37632019	0.0807522108117853	5.5579083207678e-115	Hypermethylated	0	2	-2
St18	chr1	6487230	6860939	0.0380023341187223	2.4272161530669e-114	Hypermethylated	0	1	-1
Fgf9	chr14	58070546	58112719	0.0857278843995736	5.91293033534562e-114	Hypermethylated	0	1	-1
Itga7	chr10	128933817	128958281	0.128205969755496	1.39148119131655e-113	Hypermethylated	0	3	-3
Numb	chr12	83794033	83921933	0.057471857169159	3.43081835113184e-113	Hypermethylated	0	1	-1
Rgs7bp	chr13	104945903	105054929	0.0571623886366935	8.08332659182092e-113	Hypermethylated	0	0	0
Mpzl1	chr1	165592239	165634537	0.0775329869880599	2.34016333476876e-112	Hypermethylated	1	1	0
Tnrc18	chr5	142724660	142817661	-0.059695634205645	1.31298640262819e-111	Hypomethylated	4	0	4
Tbl1xr1	chr3	22076651	22216593	0.0543869649945202	2.94558634509751e-111	Hypermethylated	0	0	0
Cipc	chr12	86947042	86965361	0.121014523817169	8.29243365918676e-111	Hypermethylated	0	0	0
Epha7	chr4	28813130	28967498	0.0422928978117008	6.63076235020279e-110	Hypermethylated	0	0	0
Dhx32	chr7	133720941	133782725	0.0708322514064931	1.77793664947379e-109	Hypermethylated	3	0	3
Ift57	chr16	49699232	49765125	0.0690701511093562	2.25019711913812e-109	Hypermethylated	0	0	0
Tmtc4	chr14	122918970	122984034	0.0746786908427238	2.69654944768987e-109	Hypermethylated	0	0	0
Cntn1	chr15	92051164	92341966	0.0337404087659104	3.36800416589306e-109	Hypermethylated	0	0	0
Cytip	chr2	58129136	58195531	0.0684868298959483	3.71503917832777e-109	Hypermethylated	0	1	-1
Wdfy3	chr5	101832955	102069920	0.031260986817863	5.63739178030779e-109	Hypermethylated	1	0	1
Usp46	chr5	73998452	74068430	0.0666375446029002	1.02141564211795e-108	Hypermethylated	0	2	-2
Cerkl	chr2	79330542	79456784	0.0541282022520972	1.29742502244898e-108	Hypermethylated	0	1	-1
Lrrc28	chr7	67513409	67645267	0.0465941105235911	9.70894800257944e-108	Hypermethylated	0	0	0
Map1b	chr13	99421445	99516539	0.0512246763696418	1.00306216346947e-107	Hypermethylated	2	1	1
Cnnm4	chr1	36471619	36508763	0.0906220735860523	1.03831302001097e-107	Hypermethylated	0	1	-1
Fa2h	chr8	111345134	111393823	0.0797342355123927	1.05339610256454e-107	Hypermethylated	0	1	-1
Hmgcl	chr4	135946447	135962616	0.140669505661283	3.64329027026375e-107	Hypermethylated	0	3	-3
Foxo3	chr10	42181840	42276754	0.0474321369778711	3.91778082659942e-107	Hypermethylated	0	0	0
Mab21l2	chr3	86545580	86548628	-0.222719321169747	7.48187099068724e-107	Hypomethylated	0	0	0
Tbc1d4	chr14	101442359	101609190	0.0376740127599547	2.26864136197532e-106	Hypermethylated	0	2	-2
Erbb4	chr1	68032185	69108058	0.0189799195648938	2.30774349911701e-106	Hypermethylated	1	1	0
Smyd3	chr1	178951959	179518040	0.0193401441360632	2.82655785253367e-106	Hypermethylated	0	0	0
St8sia1	chr6	142821544	142964451	0.0461408281936209	5.85153721509623e-106	Hypermethylated	0	1	-1
Fam155a	chr8	9205901	9771160	-0.0240969181062531	6.91892750976578e-106	Hypomethylated	0	0	0
Cep85l	chr10	53273442	53379946	0.0643345876647606	7.47587543514416e-106	Hypermethylated	0	0	0
Polr1d	chr5	147077049	147111596	0.0869400247105536	3.40998478847034e-105	Hypermethylated	0	3	-3
Anks1b	chr10	89873508	90973299	0.0179392172495002	3.50735291458243e-105	Hypermethylated	2	1	1
Lmbrd1	chr1	24678629	24766300	0.054340442923949	1.61157258486684e-104	Hypermethylated	0	1	-1
Osbpl1a	chr18	12755313	12941840	0.038463377625661	1.65848891517212e-104	Hypermethylated	0	1	-1
Rnmt	chr18	68300354	68324851	0.101877727686119	2.50911615344031e-104	Hypermethylated	0	0	0
Fam49b	chr15	63929096	64060477	0.0536623128513717	2.83217260139296e-104	Hypermethylated	0	0	0
Zfand6	chr7	84613765	84689958	0.0763736059124908	3.56284021119615e-104	Hypermethylated	0	1	-1
Qk	chr17	10202600	10319853	0.0673308868896071	5.21027802795318e-104	Hypermethylated	0	0	0
Nrep	chr18	33437018	33464028	0.0864132216019039	6.91858544855195e-104	Hypermethylated	0	1	-1
Rcan3	chr4	135412307	135433852	0.0969579441804137	7.52140663417074e-104	Hypermethylated	0	0	0
Prkar1b	chr5	139017305	139150000	0.0532420919351829	1.12419403726111e-103	Hypermethylated	0	1	-1
Scamp1	chr13	94201309	94285856	0.0604248457941775	1.18874072212627e-103	Hypermethylated	0	0	0
Man1c1	chr4	134561689	134704289	0.0448832770125272	1.72054007855779e-103	Hypermethylated	0	0	0
Sema6d	chr2	124089968	124667769	0.023648895052042	2.32099096997471e-103	Hypermethylated	1	0	1
Lrrc3b	chr14	15357514	15438986	0.076650874213538	6.11479945814935e-103	Hypermethylated	0	4	-4
Mbnl1	chr3	60472829	60629749	0.0484150044399042	1.36546893808642e-102	Hypermethylated	2	0	2
Gfod1	chr13	43195244	43304171	0.0530116437957565	1.52439470426225e-102	Hypermethylated	0	0	0
Tspan9	chr6	127961395	128143593	0.042844546027255	1.72936873789655e-102	Hypermethylated	1	5	-4
Hmgcll1	chr9	76014854	76136349	0.0536693171763069	2.86244083697953e-102	Hypermethylated	0	0	0
Psd3	chr8	67689081	68212026	0.026772310604354	3.00939690379342e-102	Hypermethylated	0	0	0
Nampt	chr12	32819544	32853348	0.0848582703070512	4.29419437006798e-102	Hypermethylated	0	3	-3
Shank2	chr7	144001927	144424493	-0.0309497927248928	7.07302747337921e-102	Hypomethylated	0	0	0
Cacna1a	chr8	84338638	84640245	0.0371124029564663	2.48427133249204e-101	Hypermethylated	0	2	-2
Sp4	chr12	118234932	118301439	0.0840928563436645	2.6276369023026e-101	Hypermethylated	0	0	0
Crtam	chr9	40969690	41004627	0.0859873426242221	5.8477746435173e-101	Hypermethylated	0	1	-1
Marchf3	chr18	56761715	56925547	0.0393382304167558	4.28683570930527e-100	Hypermethylated	1	1	0
Galnt2	chr8	124231390	124345723	0.0475697182086682	7.00011910761359e-100	Hypermethylated	0	0	0
Gm49361	chr14	57642076	57746102	0.0494949650180879	7.89230158170763e-100	Hypermethylated	0	0	0
Pkig	chr2	163658385	163726157	0.0735882789291185	7.43135914735097e-99	Hypermethylated	0	0	0
Btbd11	chr10	85386813	85660291	-0.0288600707369892	1.45277703714484e-98	Hypomethylated	0	0	0
Slc13a1	chr6	24088282	24168091	0.0616311388579086	1.66594178176567e-98	Hypermethylated	0	3	-3
Utrn	chr10	12382187	12869364	0.0216925927631982	2.03334313484588e-98	Hypermethylated	2	7	-5
Sema6a	chr18	47235597	47368869	0.0412665388938661	2.13632204724892e-98	Hypermethylated	1	0	1
Maf	chr8	115682941	115707793	0.0903221381008704	9.41468762730397e-98	Hypermethylated	0	18	-18
Slc16a10	chr10	40033531	40142257	0.051698709116379	1.02406509048376e-97	Hypermethylated	0	0	0
Pard3	chr8	127063892	127612285	-0.0192521074417822	3.69538136714589e-97	Hypomethylated	9	0	9
Tll1	chr8	64014930	64206270	0.0492621699726365	7.15528647117283e-97	Hypermethylated	0	2	-2
Usp2	chr9	44067020	44095626	0.1029900526084	8.37321332579523e-97	Hypermethylated	0	1	-1
Cacna2d2	chr9	107399611	107529342	-0.0483180936023346	9.56985146494241e-97	Hypomethylated	5	1	4
Slc2a13	chr15	91267695	91573260	0.0282509658131905	2.37283237876307e-96	Hypermethylated	1	0	1
Derl1	chr15	57869501	57892447	0.100132132407504	2.57139760041005e-96	Hypermethylated	0	6	-6
Plekhf1	chr7	38216971	38228015	0.168498151688174	2.92112587857542e-96	Hypermethylated	0	4	-4
Plxdc2	chr2	16356303	16755838	0.0302003425406269	5.05719486578404e-96	Hypermethylated	0	1	-1
Xk	chrX	9272755	9313249	0.118002013647643	6.66109836514748e-96	Hypermethylated	0	0	0
Plekha1	chr7	130865755	130913311	0.0763963397276335	6.88218189331316e-96	Hypermethylated	0	0	0
Ppp2r5c	chr12	110447119	110583061	0.0373748760830763	6.88320639055212e-96	Hypermethylated	1	1	0
Grin2a	chr16	9567897	9995559	0.0317924348017159	7.64826717200947e-96	Hypermethylated	0	1	-1
Rab30	chr7	92741602	92844534	0.0578429514510392	1.32934182979086e-95	Hypermethylated	1	0	1
Hr	chr14	70552211	70573547	0.156196714861968	2.18211557177992e-95	Hypermethylated	0	0	0
Pitpnc1	chr11	107207891	107470698	0.0275407182248711	2.36637818760068e-95	Hypermethylated	0	1	-1
B3gat2	chr1	23761752	23849157	0.0590870392469967	3.29129175888511e-95	Hypermethylated	0	2	-2
Adamts10	chr17	33524203	33553781	0.0983632071661509	4.0046071545525e-95	Hypermethylated	0	1	-1
Rp9	chr9	22411046	22469742	0.0666038983686968	6.61290977004741e-95	Hypermethylated	0	0	0
Plcxd2	chr16	45959262	46010217	0.0748294936939558	7.41830266151872e-95	Hypermethylated	0	0	0
Sil1	chr18	35266395	35499779	0.0392836321874239	8.03692403376085e-95	Hypermethylated	0	5	-5
Ttc39b	chr4	83220299	83324254	0.0431941849749183	1.123567600595e-94	Hypermethylated	0	1	-1
Snx10	chr6	51523900	51590678	0.053157200723351	1.35372682610026e-94	Hypermethylated	0	3	-3
Celf2	chr2	6539693	7509562	0.0189656589635553	1.86551233241011e-94	Hypermethylated	2	2	0
Dlc1	chr8	36567750	36953142	-0.0237830186261044	9.79021225368597e-94	Hypomethylated	2	0	2
Oprm1	chr10	6758505	7038197	0.0347071770205072	1.29830830636149e-93	Hypermethylated	2	0	2
Ranbp17	chr11	33211794	33513745	0.027748337856521	1.48244504258689e-93	Hypermethylated	0	0	0
Tpd52	chr3	8925592	9004722	0.051823728092392	1.87739206270492e-93	Hypermethylated	0	0	0
Plekha6	chr1	133164209	133303434	-0.0459996543536495	2.25926816999843e-93	Hypomethylated	4	0	4
Adarb1	chr10	77290725	77418269	0.0483375002557	2.47668029248655e-93	Hypermethylated	1	1	0
Oxct1	chr15	4026382	4155343	0.0451281987937743	4.30251510821894e-93	Hypermethylated	0	0	0
Spred1	chr2	117121373	117182278	0.076315142391121	1.59261703519494e-92	Hypermethylated	0	0	0
Pde1c	chr6	56069803	56652486	0.0256786530972861	2.63101813988088e-92	Hypermethylated	1	0	1
Prkag2	chr5	24862743	25100641	0.033655744530503	2.78873643326437e-92	Hypermethylated	1	0	1
Numa1	chr7	101934110	102014963	0.0755435142183216	8.04315677231729e-92	Hypermethylated	0	0	0
Pcmtd1	chr1	7088919	7173627	0.0621572559101644	1.42589702472702e-91	Hypermethylated	0	0	0
Dgkb	chr12	37817725	38634238	0.0195784037958071	4.62550309757654e-90	Hypermethylated	0	0	0
Ppm1h	chr10	122678761	122945794	0.0289239082484013	1.24410872415072e-89	Hypermethylated	0	0	0
Tmem266	chr9	55326912	55438344	0.0523363055808762	1.37346899708908e-89	Hypermethylated	0	0	0
Mfsd6	chr1	52656285	52727461	0.0693548190977483	1.43535334391391e-89	Hypermethylated	0	1	-1
Eml1	chr12	108370956	108539616	0.0330734812893926	6.36404367032858e-89	Hypermethylated	0	0	0
Ntf3	chr6	126101411	126166909	0.0625273588684472	9.51291243051483e-89	Hypermethylated	0	4	-4
Slc24a3	chr2	145167753	145642165	-0.0247889915254887	1.90942162487027e-88	Hypomethylated	8	0	8
Inpp5f	chr7	128611327	128696424	0.0529054020548476	1.9690065867689e-88	Hypermethylated	0	1	-1
Ulk4	chr9	120955350	121277196	-0.0251058605987137	3.60614263305428e-88	Hypomethylated	0	0	0
