loop_id	chr1	start1	end1	chr2	start2	end2	logFC	FDR	direction	loop_type_extended	anchor1_mecp2_up	anchor1_mecp2_down	anchor2_mecp2_up	anchor2_mecp2_down	any_mecp2_up	any_mecp2_down
loop_3590	chr12	116480000	116485000	chr12	116535000	116540000	-0.335760400317859	0.0281175137525158	down_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_21870	chr12	117590000	117600000	chr12	117760000	117770000	0.435920573711936	0.0002667337326173	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3611	chr12	27345000	27350000	chr12	28430000	28435000	0.531906894289216	0.0271576972621035	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3634	chr15	61985000	61990000	chr15	62160000	62165000	0.473893658439265	0.018117747923249	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21904	chr15	61100000	61110000	chr15	63740000	63750000	0.610417457156287	0.0002097205010062	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3645	chr16	91160000	91165000	chr16	91310000	91315000	0.445710499556838	0.0058550054749854	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4284	chr16	86420000	86430000	chr16	86880000	86890000	0.436899544178765	0.0007128315915334	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3692	chr17	33225000	33230000	chr17	33270000	33275000	0.433987010267071	0.0263736576338041	up_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3694	chr17	84110000	84115000	chr17	84190000	84195000	0.414596283857196	0.004597824725245	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21983	chr1	87090000	87100000	chr1	87180000	87190000	0.354092045085057	0.0011334870390458	up_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3740	chr1	113970000	113975000	chr1	114330000	114335000	0.993297374282723	0.0011100455374465	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_22011	chr1	115680000	115690000	chr1	116470000	116480000	1.13005308385977	1.898274647806e-06	up_in_mutant	Repressed_Promoter-CTCF_Site	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3749	chr1	169670000	169675000	chr1	169935000	169940000	0.477060791282449	0.0132997627313065	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3757	chr1	84125000	84130000	chr1	84280000	84285000	0.414459405101291	0.028390367255837	up_in_mutant	Active_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3779	chr18	64340000	64345000	chr18	64465000	64470000	0.454929935851277	0.0075081673989804	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3780	chr18	45910000	45915000	chr18	46135000	46140000	0.402157937857956	0.012904809878869	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_19616	chr19	17850000	17860000	chr19	18540000	18550000	0.511848226313354	0.0003953637294756	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3830	chr2	102685000	102690000	chr2	103015000	103020000	0.395738228011634	0.0158064281009642	up_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3836	chr2	118305000	118310000	chr2	118385000	118390000	-0.358579913610825	0.0165741895723943	down_in_mutant	Active_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3839	chr2	179440000	179445000	chr2	179640000	179645000	0.408011135604309	0.0293739779103617	up_in_mutant	Active_Promoter-Active_Enhancer	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
loop_22100	chr2	3810000	3820000	chr2	4210000	4220000	0.314526379256494	0.0048031221160271	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3859	chr2	65020000	65025000	chr2	65110000	65115000	0.337202889649143	0.012276662330146	up_in_mutant	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19749	chr2	27550000	27560000	chr2	27970000	27980000	0.347469078358575	0.0042195686400262	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19791	chrX	103690000	103700000	chrX	103840000	103850000	0.529829340122908	0.0003236044399047	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21245	chrX	50670000	50680000	chrX	50920000	50930000	0.514598594701197	0.00487576627807	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_3915	chr3	127620000	127625000	chr3	127760000	127765000	0.788418215597205	8.65494021168448e-05	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22154	chr3	59320000	59330000	chr3	60050000	60060000	0.56601532766971	9.24421070689309e-05	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_3933	chr4	96715000	96720000	chr4	96770000	96775000	0.442672974226696	0.0034544175735878	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22176	chr4	125110000	125120000	chr4	125960000	125970000	0.445423850224702	0.0001578212935421	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22194	chr4	70800000	70810000	chr4	70940000	70950000	0.380377791433413	0.0015036067089252	up_in_mutant	Poised_Enhancer-Other	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_3994	chr5	64505000	64510000	chr5	64865000	64870000	0.456078932023803	0.0276786756782985	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22237	chr5	76650000	76660000	chr5	76840000	76850000	0.42310142438222	0.0002560788050099	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22214	chr5	3340000	3350000	chr5	3510000	3520000	0.817891350203598	4.23239390312694e-07	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4714	chr5	59750000	59760000	chr5	59890000	59900000	0.360998595728867	0.001380733292285	up_in_mutant	Poised_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_22596	chr5	36830000	36840000	chr5	37100000	37110000	0.384428814055033	0.0027103334347125	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22261	chr6	83690000	83700000	chr6	83740000	83750000	0.322017476859886	0.0001051094521554	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4049	chr6	103220000	103225000	chr6	103275000	103280000	0.509786751093454	0.0008903043728339	up_in_mutant	CTCF_Site-Other	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_4054	chr6	72280000	72285000	chr6	72405000	72410000	-0.395120920622544	0.0213248544862925	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22271	chr6	148000000	148010000	chr6	148130000	148140000	0.429181619951826	8.73917306613544e-05	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4829	chr7	131540000	131550000	chr7	131740000	131750000	0.491491828237413	0.0012365711268571	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22320	chr7	124380000	124390000	chr7	125180000	125190000	0.433270300096165	0.0020776213331827	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22331	chr7	136150000	136160000	chr7	137320000	137330000	0.670642175191049	0.0004499321305313	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4131	chr10	21080000	21085000	chr10	21185000	21190000	0.387615581365571	0.003581033848225	up_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_4162	chr8	121125000	121130000	chr8	121390000	121395000	0.549519963760996	0.0016987161200058	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4165	chr8	94700000	94705000	chr8	94770000	94775000	0.372548002764556	0.0158674518413192	up_in_mutant	Bivalent_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4167	chr8	122160000	122165000	chr8	122255000	122260000	0.345273315784937	0.013400131471006	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4191	chr8	69395000	69400000	chr8	69465000	69470000	-0.56956372737743	0.008379906384145	down_in_mutant	Active_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21673	chr8	14420000	14430000	chr8	14740000	14750000	0.564881609870098	1.17763178625359e-05	up_in_mutant	Polycomb-Polycomb	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5042	chr9	41370000	41380000	chr9	41450000	41460000	0.585609104566488	7.58713743508368e-07	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21731	chr9	23020000	23030000	chr9	23210000	23220000	0.312695099014554	0.0054367440422653	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4308	chr9	122615000	122620000	chr9	122725000	122730000	0.561136519631846	0.0008969943811552	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4348	chr11	114065000	114070000	chr11	114175000	114180000	0.309121321867469	0.0173052121494746	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_9751	chr11	87210000	87220000	chr11	87390000	87400000	0.47125787660616	3.47822025692172e-06	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4374	chr11	96145000	96150000	chr11	96230000	96235000	0.550485846554248	0.0026262863962556	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4423	chr13	28415000	28420000	chr13	28480000	28485000	0.847880784781991	0.0227301018155629	up_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_10686	chr12	105490000	105500000	chr12	105610000	105620000	0.596388724442939	4.28184678644197e-06	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21843	chr12	75300000	75310000	chr12	75370000	75380000	0.324243640472188	0.000105561453952	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5292	chr12	104770000	104780000	chr12	104940000	104950000	0.374772635830487	0.000444592212377	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4507	chr15	78255000	78260000	chr15	78365000	78370000	0.414462305190045	0.0050231639987019	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4514	chr15	61985000	61990000	chr15	62035000	62040000	0.337180376629489	0.022633674788932	up_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4527	chr15	84260000	84265000	chr15	84445000	84450000	0.61216815327462	0.001229889973942	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4528	chr15	38695000	38700000	chr15	38975000	38980000	0.677749675768965	0.0004180595022831	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21903	chr15	24720000	24730000	chr15	25410000	25420000	0.41503974306074	0.0019103181327554	up_in_mutant	Repressed_Promoter-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19312	chr16	58450000	58460000	chr16	58620000	58630000	0.436907970772748	0.0001620660208252	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4613	chr17	15375000	15380000	chr17	15465000	15470000	0.449490280780529	0.0087455029503819	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4647	chr1	153330000	153335000	chr1	153385000	153390000	0.324541248365324	0.0152938277170564	up_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4648	chr1	73995000	74000000	chr1	74075000	74080000	0.454154206333327	0.0025123989328959	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22503	chr1	25830000	25840000	chr1	26050000	26060000	0.478048011136119	0.0015630567938121	up_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_4716	chr18	34660000	34665000	chr18	34785000	34790000	0.411143232430558	0.0063553082143227	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19558	chr18	10290000	10300000	chr18	10500000	10510000	0.539333485710682	3.75500218322007e-05	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_12384	chr18	80800000	80825000	chr18	81900000	81925000	0.487184305252261	0.0001800657231761	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22053	chr19	42660000	42670000	chr19	42740000	42750000	0.361678011312932	3.3019360031751e-05	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4785	chr2	166005000	166010000	chr2	166040000	166045000	0.31233062045872	0.0101646445520274	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5694	chr2	28750000	28760000	chr2	28840000	28850000	0.311991636207353	0.0003159861036178	up_in_mutant	Active_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4810	chr2	138280000	138285000	chr2	138475000	138480000	-0.398170855659383	0.0206311048540542	down_in_mutant	Active_Enhancer-Active_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_22537	chr2	48000000	48010000	chr2	48810000	48820000	0.358168934784608	0.0078955558276212	up_in_mutant	Active_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4824	chr2	5085000	5090000	chr2	5395000	5400000	0.52582754582689	0.0015463951101017	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14446	chr2	163100000	163110000	chr2	163400000	163410000	0.523432552260051	7.14733310540432e-05	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_14706	chrX	168410000	168420000	chrX	168630000	168640000	0.585659773908857	0.0011002524278069	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4905	chr3	9400000	9405000	chr3	9465000	9470000	0.328100926119444	0.0158674518413192	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5820	chr3	87030000	87040000	chr3	87170000	87180000	0.548833603302115	3.92342140348747e-05	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4908	chr3	70105000	70110000	chr3	70305000	70310000	0.521455115885063	0.00991211500056	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_4909	chr3	10060000	10065000	chr3	10305000	10310000	0.473181721583905	0.019952460363701	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4935	chr4	54950000	54955000	chr4	55005000	55010000	0.329832777085236	0.0167032838222299	up_in_mutant	Bivalent_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4947	chr4	127990000	127995000	chr4	128175000	128180000	0.368320073774045	0.0200199299057201	up_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
loop_4989	chr5	134930000	134935000	chr5	134965000	134970000	0.303981476222131	0.0060364948426678	up_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5010	chr5	136840000	136845000	chr5	136875000	136880000	0.34661341299261	0.0025672478109892	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5014	chr5	73535000	73540000	chr5	73635000	73640000	0.386416386328686	0.0259347454462345	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5021	chr5	68055000	68060000	chr5	68110000	68115000	-0.520169607310269	0.0019473901654264	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_22228	chr5	100670000	100680000	chr5	100750000	100760000	0.365944433235155	0.0010136760339766	up_in_mutant	Active_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_20175	chr6	114220000	114230000	chr6	114340000	114350000	0.369508309772668	0.000133523178893	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22267	chr6	120220000	120230000	chr6	120320000	120330000	0.50060276259581	3.05982770416201e-05	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6107	chr7	144840000	144850000	chr7	144890000	144900000	0.330279139639674	0.0001448352642503	up_in_mutant	Repressed_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5138	chr7	83200000	83205000	chr7	83485000	83490000	0.440621221468438	0.0207917914561547	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_2086	chr7	24470000	24480000	chr7	24560000	24570000	-0.310960774950668	0.0027696996234338	down_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22316	chr7	118440000	118450000	chr7	118510000	118520000	0.402115899760075	0.0002097205010062	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6149	chr7	133950000	133960000	chr7	134340000	134350000	0.625802372293926	0.0003535017166414	up_in_mutant	Polycomb-Other	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_18222	chr7	91225000	91250000	chr7	91425000	91450000	-0.315936634654699	0.0009388363721193	down_in_mutant	Poised_Enhancer-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5204	chr10	120975000	120980000	chr10	121030000	121035000	0.327452158113513	0.0135860780220991	up_in_mutant	Active_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16445	chr10	121025000	121050000	chr10	121250000	121275000	0.305528204466229	0.0006496544239805	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5269	chr8	113670000	113675000	chr8	113845000	113850000	0.394111171616668	0.0280248256174084	up_in_mutant	Active_Promoter-Other	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_21686	chr8	28140000	28150000	chr8	29290000	29300000	0.971785282865532	7.15200267494884e-06	up_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5296	chr14	75895000	75900000	chr14	76075000	76080000	0.443116507856726	0.0020632941723692	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5005	chr14	25700000	25710000	chr14	25790000	25800000	0.376144414339517	7.30375806186524e-05	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21701	chr14	23580000	23590000	chr14	23780000	23790000	0.628105123603216	5.70586075333259e-05	up_in_mutant	Other-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_16750	chr14	34800000	34825000	chr14	35150000	35175000	0.615466393952923	2.30703680920792e-05	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21710	chr14	39530000	39540000	chr14	40790000	40800000	0.726359505281599	7.62785935965848e-05	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18879	chr9	110710000	110720000	chr9	110860000	110870000	0.327419916241302	0.0050465063625916	up_in_mutant	Polycomb-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5350	chr9	57520000	57525000	chr9	57655000	57660000	-0.309394975159469	0.0172595246413794	down_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_18865	chr9	42550000	42560000	chr9	42780000	42790000	0.323726144215156	0.0049677762781796	up_in_mutant	Poised_Enhancer-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22404	chr9	15970000	15980000	chr9	16490000	16500000	0.615769385628229	4.33517327452388e-06	up_in_mutant	Repressed_Promoter-Poised_Enhancer	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5357	chr9	73160000	73165000	chr9	73465000	73470000	0.316750837414799	0.0253997227242897	up_in_mutant	Poised_Enhancer-Other	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE
loop_5364	chr9	54185000	54190000	chr9	54315000	54320000	0.332745718374506	0.0266033656551999	up_in_mutant	CTCF_Site-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6403	chr9	41730000	41740000	chr9	41950000	41960000	0.463204616395998	0.0035888927370438	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_21737	chr9	122420000	122430000	chr9	122720000	122730000	0.61414991257951	2.13609666675241e-05	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5419	chr11	51325000	51330000	chr11	51445000	51450000	0.360410527682983	0.013807743742146	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5435	chr11	114065000	114070000	chr11	114655000	114660000	0.466496399917686	0.0256868192223364	up_in_mutant	Repressed_Promoter-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_4402	chr11	52750000	52775000	chr11	53150000	53175000	0.319537571318202	0.0001739503752604	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6481	chr11	24080000	24090000	chr11	25300000	25310000	0.490722602815239	4.77881647332571e-05	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_9594	chr11	40925000	40950000	chr11	43400000	43425000	-0.355439899378673	0.0029451535665983	down_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5188	chr11	34230000	34240000	chr11	34800000	34810000	0.58845001908088	0.0001055846302426	up_in_mutant	CTCF_Site-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6516	chr13	72630000	72640000	chr13	72730000	72740000	0.473760165151681	3.90306927230869e-05	up_in_mutant	Repressed_Promoter-Polycomb	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE
loop_5502	chr12	80725000	80730000	chr12	80760000	80765000	0.308032740703527	0.0165741895723943	up_in_mutant	Active_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_22451	chr12	104440000	104450000	chr12	104700000	104710000	0.517357134314328	0.0001475029181894	up_in_mutant	Polycomb-Other	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5526	chr12	109440000	109445000	chr12	110370000	110375000	0.530490907371143	0.0116861621635594	up_in_mutant	Polycomb-Polycomb	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_6605	chr15	78620000	78630000	chr15	78740000	78750000	0.446648545199068	9.83795602635664e-06	up_in_mutant	Polycomb-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5536	chr15	84215000	84220000	chr15	84630000	84635000	0.318381262594546	0.0099348630573755	up_in_mutant	Poised_Enhancer-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_19231	chr15	35930000	35940000	chr15	36140000	36150000	0.431679663323451	0.0001267397753181	up_in_mutant	Active_Promoter-Repressed_Promoter	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
loop_5561	chr15	61985000	61990000	chr15	63110000	63115000	0.818645046401275	0.0034223313618301	up_in_mutant	Repressed_Promoter-CTCF_Site	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE
