gene	chr	start	end	mc_ctrl	mc_mut	hmc_ctrl	hmc_mut	total_ctrl	total_mut	is_coordinated	is_mecp2_up
Slc8a2	chr7	16129826	16161063	0.309378172149245	0.388069278269359	0.272150819640637	0.262194117665419	0.581528991789882	0.650263395934778	TRUE	FALSE
Slc8a3	chr12	81197915	81333180	0.613148899025761	0.546069364078956	0.229450647038654	0.267678119126759	0.842599546064415	0.813747483205715	FALSE	FALSE
Chrna2	chr14	66135039	66152948	0.78978409263697	0.773955539308052	0.0672211244350277	0.0735814576216524	0.857005217071998	0.847536996929704	FALSE	FALSE
Atp6v1b1	chr6	83742990	83758855	0.669827685127604	0.637295802235875	0.0862668059509923	0.0845633257038329	0.756094491078596	0.721859127939708	FALSE	FALSE
Rpl10	chrX	74270812	74273135	0.224916458953531	0.249958386311927	0.0176495707980568	0.0168154051965101	0.242566029751588	0.266773791508437	FALSE	FALSE
Erc1	chr6	119570796	119848167	0.568284739376781	0.594475126244441	0.274576452191938	0.248133125820267	0.842861191568719	0.842608252064708	TRUE	FALSE
Egln1	chr8	124908587	124949324	0.40169143048713	0.433984909613346	0.302479122076822	0.285547274950002	0.704170552563952	0.719532184563348	TRUE	FALSE
Egln2	chr7	27158658	27166802	0.284511745669861	0.32993488113046	0.306278744845244	0.305038070019138	0.590790490515105	0.634972951149598	FALSE	FALSE
Egln3	chr12	54178981	54203860	0.624867143849854	0.617145439585701	0.0730006286956296	0.0778790249167102	0.697867772545484	0.695024464502411	FALSE	FALSE
Tas2r116	chr6	132855438	132856355	0.723762626262626	0.68655139129277	0.0226262626262626	0	0.746388888888889	0.68655139129277	FALSE	FALSE
Aatk	chr11	120007313	120047167	0.305598471006782	0.320668557880486	0.294102537019908	0.284585141567956	0.59970100802669	0.605253699448442	FALSE	FALSE
Abca4	chr3	122044443	122180123	0.733602935158167	0.738411314575035	0.114756240040112	0.109108612998022	0.848359175198279	0.847519927573057	TRUE	FALSE
Abca2	chr2	25428703	25448540	0.583498056798361	0.646726522077226	0.225213630594884	0.193449365496631	0.808711687393245	0.840175887573857	TRUE	FALSE
Abi1	chr2	22940073	23040241	0.585975722714923	0.596216579282383	0.26866973254893	0.254592213241773	0.854645455263853	0.850808792524156	TRUE	FALSE
Abl1	chr2	31688376	31804227	0.651905902148426	0.647561360401118	0.184254639273658	0.167121997502114	0.836160541422084	0.814683357903232	FALSE	FALSE
Abl2	chr1	156558786	156649568	0.600584403374969	0.647835414780801	0.25884281672157	0.219383920044865	0.859427220096539	0.867219334825666	TRUE	FALSE
Vmn1r48	chr6	90035933	90036841	0.94281045751634	0.927556818181818	0	0	0.94281045751634	0.927556818181818	FALSE	FALSE
Vmn1r47	chr6	90021888	90022820	0.694322929369076	0.691612921877436	0.0223933261324907	0.0182255948787979	0.716716255501567	0.709838516756234	FALSE	FALSE
Vmn1r43	chr6	89869461	89870529	0.816667524175677	0.814577578301129	0.0238373597906498	0.0239165538088982	0.840504883966327	0.838494132110027	FALSE	FALSE
Vmn1r42	chr6	89844518	89845615	0.802636798826158	0.800320516840422	0.0220487206666203	0.021548308426247	0.824685519492778	0.821868825266669	FALSE	FALSE
Vmn1r52	chr6	90178716	90179645	0.722764438843242	0.743157689487382	0.0322856877720604	0.0279672431866929	0.755050126615302	0.771124932674075	FALSE	FALSE
V1ra8	chr6	90202786	90205866	0.816141119628408	0.799571556481641	0.015816868180397	0.0197478681044085	0.831957987808805	0.81931942458605	FALSE	FALSE
Vmn1r54	chr6	90269106	90270053	0.778491766842998	0.774815927927543	0.0414376739551326	0.0385505247886712	0.819929440798131	0.813366452716214	FALSE	FALSE
Vmn1r50	chr6	90107275	90108207	0.725021670390727	0.715167310636775	0.0322466825407058	0.0254132836431716	0.757268352931433	0.740580594279947	FALSE	FALSE
Vmn1r53	chr6	90223317	90224438	0.762807331557332	0.725140927017573	0.0136779886779887	0.0179470295580919	0.776485320235321	0.743087956575665	FALSE	FALSE
Vmn1r44	chr6	89893177	89894284	0.692408551783748	0.690652552464098	0.0255424050735023	0.0196790781203077	0.71795095685725	0.710331630584406	FALSE	FALSE
Vmn1r40	chr6	89714203	89715135	0.811090358614583	0.797849291114546	0.0239333672149187	0.0209721118058043	0.835023725829502	0.81882140292035	FALSE	FALSE
Vmn1r46	chr6	89976171	89977100	0.69946784958828	0.682823464759745	0.0282428465780684	0.0288079996362589	0.727710696166348	0.711631464396004	FALSE	FALSE
Vmn1r41	chr6	89740766	89747645	0.713862218326746	0.687564396955943	0.020450718900038	0.0221115653168118	0.734312937226784	0.709675962272755	FALSE	FALSE
Vmn1r10	chr6	57113425	57114360	0.86492079996982	0.877515094881605	0.0204429625385508	0.0197875498068823	0.885363762508371	0.897302644688487	FALSE	FALSE
Vmn1r29	chr6	58307268	58308290	0.781901341547064	0.79026696998053	0.018639516639723	0.0147730554996021	0.800540858186787	0.805040025480132	FALSE	FALSE
Vmn1r11	chr6	57137353	57138252	0.802513023855206	0.80320358632738	0.0232638155735585	0.0196721866310049	0.825776839428764	0.822875772958385	FALSE	FALSE
Vmn1r13	chr6	57209858	57210760	0.766325987352059	0.76081228456146	0.0244492702052562	0.0207730282110633	0.790775257557315	0.781585312772523	FALSE	FALSE
Vmn1r15	chr6	57257952	57259972	0.930030169689836	0.915932475977864	0.0101480619586981	0.0177552943536095	0.940178231648534	0.933687770331473	FALSE	FALSE
Vmn1r14	chr6	57233439	57234350	0.814156136659733	0.813140254396884	0.014620044439679	0.0131342729357551	0.828776181099412	0.826274527332639	FALSE	FALSE
Vmn1r25	chr6	57978394	57979302	0.595060550082102	0.630160406487435	0.00808189655172414	0.0134427750260904	0.603142446633826	0.643603181513525	FALSE	FALSE
Foxp2	chr6	14901349	15441977	0.805184222188826	0.799242416854123	0.0510356153285272	0.0522061168382462	0.856219837517353	0.851448533692369	FALSE	FALSE
Asic2	chr11	80880169	81968457	0.716966961628229	0.717004206968446	0.134787643516981	0.134203569443081	0.85175460514521	0.851207776411527	FALSE	FALSE
Asic1	chr15	99670368	99701130	0.450208339535115	0.500993116375462	0.253654292012779	0.235730479015826	0.703862631547894	0.736723595391288	TRUE	FALSE
Ace	chr11	105967945	105989964	0.707323541508435	0.70262817285206	0.190873237963217	0.191019744049405	0.898196779471652	0.893647916901465	FALSE	FALSE
Kiss1r	chr10	79916971	79922273	0.299029892339319	0.189418754144751	0.228446140631582	0.157297319826399	0.527476032970901	0.34671607397115	FALSE	FALSE
Ache	chr5	137287519	137294466	0.394190340890838	0.438041091192374	0.165203624574646	0.14356527912757	0.559393965465484	0.581606370319944	TRUE	FALSE
Dok4	chr8	94863828	94876330	0.556989975581927	0.581367612814454	0.173509723762044	0.156113185444962	0.730499699343971	0.737480798259416	TRUE	FALSE
Macf1	chr4	123349633	123684360	0.603006978342756	0.616963902421423	0.236379052144504	0.216067939036415	0.83938603048726	0.833031841457838	TRUE	FALSE
Chrna1	chr2	73563215	73580338	0.68003417971362	0.674669623272512	0.0818060276061148	0.0901033592086976	0.761840207319735	0.76477298248121	FALSE	FALSE
Chrna4	chr2	181018380	181043546	0.760163821768309	0.730929219481476	0.110434720337793	0.123877240580243	0.870598542106102	0.854806460061719	FALSE	FALSE
Chrna6	chr8	27403212	27413944	0.742394925097927	0.746665621963183	0.048744063642667	0.0445904623735742	0.791138988740594	0.791256084336757	FALSE	FALSE
Chrna7	chr7	63098692	63212569	0.777759034577232	0.773089830857504	0.100282738013888	0.0998430255587417	0.87804177259112	0.872932856416246	FALSE	FALSE
Chrnb1	chr11	69784036	69795943	0.529493311646219	0.540388759444832	0.146851547433997	0.133851699956725	0.676344859080216	0.674240459401557	FALSE	FALSE
Chrnb2	chr3	89746195	89764632	0.51299940458108	0.580104955319029	0.256609221801993	0.227004943185091	0.769608626383073	0.80710989850412	TRUE	FALSE
Chrnd	chr1	87190607	87200070	0.750463655399912	0.741550777151591	0.0665434015638865	0.0652271873166837	0.817007056963798	0.806777964468275	FALSE	FALSE
Chrne	chr11	70614883	70619216	0.476187359362487	0.461318573384327	0.100286068093453	0.127236768804416	0.57647342745594	0.588555342188743	FALSE	FALSE
Chrng	chr1	87204657	87212694	0.672998445625764	0.666771874307128	0.0541421848218523	0.0538405441028943	0.727140630447616	0.720612418410022	FALSE	FALSE
Adipoq	chr16	23146536	23158028	0.77981057144103	0.771887162407118	0.0543060392901334	0.0660203242602492	0.834116610731163	0.837907486667367	FALSE	FALSE
Zmynd10	chr9	107547298	107551319	0.71772651714785	0.648253046561518	0.0782338278568054	0.0872111148969759	0.795960345004655	0.735464161458494	FALSE	FALSE
Tle6	chr10	81590904	81601073	0.492379332493616	0.532876499737793	0.291340167177183	0.26235988168687	0.783719499670799	0.795236381424663	TRUE	FALSE
Actb	chr5	142903115	142906754	0.176789615368534	0.134486095073848	0.262025776788361	0.194406221886852	0.438815392156895	0.3288923169607	FALSE	FALSE
Actg1	chr11	120345690	120348542	0.0786348576034661	0.0551488156994475	0.083971678944117	0.0560736764571198	0.162606536547583	0.111222492156567	FALSE	FALSE
Ly6g6d	chr17	35071443	35078065	0.422691095015027	0.546479742737199	0.333173703138435	0.318249388193029	0.755864798153462	0.864729130930228	FALSE	FALSE
Ferd3l	chr12	33928425	33929310	0.0102188913777097	0.00439307487765637	0.00214442815249267	0.00279051077509227	0.0123633195302024	0.00718358565274864	FALSE	FALSE
Actn2	chr13	12269426	12340760	0.810903946915713	0.807748647263745	0.0549810446544412	0.0576284849869997	0.865884991570154	0.865377132250745	FALSE	FALSE
Actn3	chr19	4861216	4877909	0.683846989743176	0.699112114422178	0.130459468793295	0.115488813696848	0.814306458536471	0.814600928119026	TRUE	FALSE
Pawr	chr10	108332121	108414240	0.825551190907139	0.818887052027675	0.0568954536457964	0.0509799603827265	0.882446644552935	0.869867012410401	FALSE	FALSE
Acvr1b	chr15	101174067	101213684	0.527874560458845	0.527445310895059	0.2372340646608	0.224676565077521	0.765108625119645	0.75212187597258	FALSE	FALSE
Aspa	chr11	73304992	73329596	0.763147600493044	0.769080791467706	0.0423820052862176	0.0381817503532668	0.805529605779262	0.807262541820973	FALSE	FALSE
Adam10	chr9	70678997	70780229	0.5556556870269	0.590223049911465	0.302997159847091	0.271531270922544	0.858652846873991	0.861754320834009	TRUE	FALSE
Dscaml1	chr9	45426628	45753712	0.654915931339643	0.700309780060047	0.219078471143574	0.182843288159924	0.873994402483217	0.883153068219971	TRUE	FALSE
Vsx1	chr2	150680702	150689360	0.758100984087328	0.741544676070482	0.0579664274652109	0.0687426587482863	0.816067411552539	0.810287334818768	FALSE	FALSE
Adam17	chr12	21323509	21373632	0.790738199689289	0.815858322006617	0.103201866270597	0.07330910156444	0.893940065959886	0.889167423571057	TRUE	FALSE
Adam2	chr14	66027329	66077733	0.797038925321042	0.787611944362785	0.0689647587552076	0.0754156835967068	0.86600368407625	0.863027627959492	FALSE	FALSE
Adam22	chr5	8072352	8368160	0.538490737203965	0.534925586301685	0.300278655735976	0.293092201874413	0.838769392939941	0.828017788176098	FALSE	FALSE
Adam8	chr7	139978932	139992562	0.774108601151459	0.779172360796077	0.0720766125274336	0.0644155522921813	0.846185213678893	0.843587913088258	FALSE	FALSE
Adamts1	chr16	85793827	85803113	0.571847174355704	0.510470516720242	0.0851563514493359	0.0864159732974521	0.65700352580504	0.596886490017694	FALSE	FALSE
Adcy6	chr15	98589973	98610076	0.732120684420173	0.706297059623638	0.143317238523886	0.14392374895841	0.875437922944059	0.850220808582048	FALSE	FALSE
Adcy8	chr15	64697084	64922296	0.724154360661016	0.74747528446989	0.13341355453283	0.117242952488267	0.857567915193846	0.864718236958157	TRUE	FALSE
Adcyap1	chr17	93199017	93206537	0.118860315770834	0.0905205171302678	0.0197611868652962	0.0173186327622347	0.13862150263613	0.107839149892503	FALSE	FALSE
Add2	chr6	86028681	86124409	0.549872971922623	0.554162505516851	0.261030102985526	0.241360038945676	0.810903074908149	0.795522544462527	FALSE	FALSE
Adm	chr7	110627661	110629820	0.138113424362584	0.0679533976795105	0.0922992313171201	0.0449976415805396	0.230412655679704	0.11295103926005	FALSE	FALSE
Adnp	chr2	168180986	168207112	0.391244762895245	0.40554881941207	0.370552980757761	0.343092192552445	0.761797743653006	0.748641011964515	TRUE	FALSE
Adora1	chr1	134199223	134235431	0.377863370301799	0.418301898154901	0.31302188440286	0.314364653928689	0.690885254704659	0.73266655208359	FALSE	FALSE
Adora2a	chr10	75316877	75334784	0.762347882548977	0.752995308978198	0.124223297126216	0.129769945193769	0.886571179675193	0.882765254171967	FALSE	FALSE
Adora2b	chr11	62248984	62266453	0.705137060408125	0.691616875362587	0.105928008970773	0.116447568354355	0.811065069378898	0.808064443716942	FALSE	FALSE
Adora3	chr3	105904421	105918792	0.731484499560817	0.729615147067393	0.111318301090148	0.102599351549576	0.842802800650965	0.832214498616969	FALSE	FALSE
Parp1	chr1	180568924	180601254	0.729303746983417	0.765329051672041	0.140184675206037	0.10774774384362	0.869488422189454	0.873076795515661	TRUE	FALSE
Parp2	chr14	50807841	50821301	0.735449101066002	0.754792552999778	0.0811156492725762	0.067490569312997	0.816564750338578	0.822283122312775	TRUE	FALSE
Adra1b	chr11	43774606	43901210	0.763105312030698	0.754243594492321	0.0727315422215317	0.0814338625804387	0.83583685425223	0.83567745707276	FALSE	FALSE
Adra1a	chr14	66635251	66771168	0.751699457855079	0.751573166407819	0.0732634237541687	0.0892364635495412	0.824962881609248	0.84080962995736	FALSE	FALSE
Adra1d	chr2	131545850	131562283	0.621472165992738	0.560945892024269	0.131743670810034	0.131472803683332	0.753215836802772	0.692418695707601	FALSE	FALSE
Adra2a	chr19	54044151	54048982	0.266155054222136	0.235398749082618	0.0672192920142766	0.0700253759374264	0.333374346236413	0.305424125020044	FALSE	FALSE
Adra2b	chr2	127363208	127367221	0.389046447201146	0.384533198027068	0.0836784977711585	0.0835137324718536	0.472724944972304	0.468046930498922	FALSE	FALSE
Adra2c	chr5	35278319	35281763	0.427322844313708	0.293002454325935	0.209646660799636	0.173583565040874	0.636969505113344	0.466586019366809	FALSE	FALSE
Adrb1	chr19	56722199	56725150	0.605339311539714	0.594655273239808	0.129113150042066	0.145276938052323	0.73445246158178	0.739932211292131	FALSE	FALSE
Adrb2	chr18	62177816	62179959	0.474401865949178	0.577395198039308	0.24350263595998	0.206859076102272	0.717904501909158	0.78425427414158	TRUE	FALSE
Avil	chr10	127000709	127020994	0.726460663449864	0.738536868922646	0.110670575809871	0.0958378295608612	0.837131239259735	0.834374698483507	TRUE	FALSE
Acan	chr7	79053483	79115099	0.742799623668332	0.729682106376415	0.0804793699883085	0.0864546513994245	0.82327899365664	0.81613675777584	FALSE	FALSE
Ager	chr17	34597862	34600936	0.611966199812863	0.621241243081333	0.106418763333593	0.0848341794576065	0.718384963146456	0.70607542253894	FALSE	FALSE
Angpt1	chr15	42424723	42676977	0.735156091977008	0.786089897230498	0.144386465182808	0.075463537522536	0.879542557159816	0.861553434753034	TRUE	FALSE
Agrn	chr4	156165290	156197488	0.781813675160942	0.773133261544671	0.10436545697713	0.099179788734979	0.886179132138072	0.87231305027965	FALSE	FALSE
Gla	chrX	134588149	134601125	0.653113698081204	0.652484067765908	0.111696297710683	0.0854380652630038	0.764809995791887	0.737922133028912	FALSE	FALSE
Agt	chr8	124556534	124569706	0.66878984677036	0.704594398177489	0.182539711130007	0.165015353741025	0.851329557900367	0.869609751918514	TRUE	FALSE
Agtr1a	chr13	30336441	30382867	0.736211009941031	0.725489179409981	0.0671200665169097	0.0776276124264145	0.803331076457941	0.803116791836396	FALSE	FALSE
Agtr1b	chr3	20314473	20367177	0.813862360485005	0.812278276625038	0.0319697794871353	0.0325984124573438	0.84583213997214	0.844876689082382	FALSE	FALSE
Agtr2	chrX	21484544	21489164	0.48446000120451	0.498071763058114	0.0390008016190711	0.0456315386753954	0.523460802823581	0.543703301733509	FALSE	FALSE
Akp3	chr1	87124973	87127912	0.629223961596767	0.57284248122731	0.121439051893692	0.138544314207732	0.750663013490459	0.711386795435042	FALSE	FALSE
Akt1	chr12	112653821	112674884	0.555883261294283	0.534334752293971	0.201994553050124	0.204221199877418	0.757877814344407	0.738555952171389	FALSE	FALSE
Akt2	chr7	27591552	27640826	0.422029077207738	0.477010646746758	0.276562153080354	0.259290064497915	0.698591230288092	0.736300711244673	TRUE	FALSE
Alcam	chr16	52248996	52454074	0.782481996836449	0.782613359000644	0.0896061013647368	0.0880076474697272	0.872088098201186	0.870621006470371	FALSE	FALSE
Abcd1	chrX	73716597	73738534	0.771506174320662	0.774655139382269	0.0931901088021964	0.0826436418355376	0.864696283122858	0.857298781217807	FALSE	FALSE
Aldh3a2	chr11	61223417	61267464	0.667361400271351	0.704501040699035	0.168839251874568	0.145280093973741	0.836200652145919	0.849781134672776	TRUE	FALSE
Foxn4	chr5	114254164	114273807	0.695630385952565	0.669147736880137	0.134030786941654	0.14247434094593	0.829661172894219	0.811622077826067	FALSE	FALSE
Alk	chr17	71868972	72604627	0.786100555489756	0.77522008549937	0.0946598832015383	0.105668126478238	0.880760438691294	0.880888211977608	FALSE	FALSE
Rims2	chr15	39198261	39684372	0.591951350105404	0.668648098382076	0.26413097387893	0.213834922884236	0.856082323984334	0.882483021266312	TRUE	FALSE
Alox5	chr6	116410077	116461178	0.757447787326407	0.75801825989788	0.0833134336979695	0.0744738385095874	0.840761221024377	0.832492098407467	FALSE	FALSE
Ube3b	chr5	114380607	114421169	0.786243245154226	0.792010551037123	0.106286370174052	0.0918874013174502	0.892529615328278	0.883897952354573	FALSE	FALSE
Bloc1s4	chr5	36747378	36748650	0.0666596799636726	0.0870880930301862	0.072423115326334	0.0720683277187113	0.139082795290007	0.159156420748898	FALSE	FALSE
Ang	chr14	51091150	51102009	0.575458612746209	0.549229893793118	0.0762144589628727	0.0861727877845001	0.651673071709082	0.635402681577618	FALSE	FALSE
Ank3	chr10	69398996	70027438	0.592798704876013	0.63230015524137	0.218946396688449	0.189613075083345	0.811745101564462	0.821913230324715	TRUE	FALSE
Anxa3	chr5	96793339	96845966	0.80015239069787	0.800871106628907	0.0506391611323186	0.0502164026453212	0.850791551830189	0.851087509274228	FALSE	FALSE
Anxa7	chr14	20455260	20480133	0.772503404206426	0.782173814264979	0.0839857713558951	0.0739420297841025	0.856489175562321	0.856115844049081	TRUE	FALSE
Prdx3	chr19	60864051	60874556	0.707000709682991	0.774890765850557	0.167966024529468	0.129562981037478	0.874966734212459	0.904453746888035	TRUE	FALSE
