chr	start	end	TargetGene	gene_class	delta_ABC	log2fc_contact	class	is_se	se_source	k27ac_class	k27ac_fold	k27ac_fdr	hic_contact_pl_scaled_adj_WT	hic_contact_pl_scaled_adj_KO
chr1	36266177	36266677	Il1r1	DEG_down	-0.020638	-3.4691141720346366	genic	FALSE	none	lost_k27ac	-1.31859485929277	2.5373683677921003e-10	0.00102	6.8e-5
chr1	36266177	36266677	Uggt1	invariant	-0.044903	-0.11428719528928943	genic	FALSE	none	lost_k27ac	-1.31859485929277	2.5373683677921003e-10	0.041832	0.038644
chr1	36296294	36296794	Arid5a	invariant	-0.010723	0.10788800701926138	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.076059	0.081967
chr1	36296294	36296794	Uggt1	invariant	-0.007975	-0.1704250215786359	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.020715	0.018404
chr1	36303255	36303755	Arid5a	invariant	0.011267	0.08776131315264248	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.171833	0.182612
chr1	36309426	36309926	Arid5a	invariant	0.007474	0.08776131315264248	genic	FALSE	none	no_diffbind_peak	NA	NA	0.171833	0.182612
chr1	36321106	36321606	Arid5a	invariant	-0.006324	-0.101552464653545	genic	FALSE	none	no_diffbind_peak	NA	NA	0.059823	0.055755
chr1	36441098	36441598	Cnnm4	DEG_down	-0.018247	-0.28264874307401067	genic	FALSE	none	no_diffbind_peak	NA	NA	0.05447	0.044774
chr1	36441098	36441598	Lman2l	DEG_down	-0.042515	0.008934956927999262	genic	FALSE	none	no_diffbind_peak	NA	NA	0.148224	0.149145
chr1	36479825	36480325	Cnnm4	DEG_down	-0.011389	-0.027990852304758878	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.107599	0.105531
chr1	36489584	36490084	Cnnm4	DEG_down	-0.011106	0.044865038565512806	genic	TRUE	P60	lost_k27ac	-0.843374881915591	2.33228595300422e-5	0.076968	0.0794
chr1	36492363	36492863	Arid5a	invariant	-0.031212	-0.6056285177117112	genic	TRUE	P60	lost_k27ac	-0.532086328819235	0.00110020686474887	0.023018	0.015118
chr1	36492363	36492863	Cnnm3	invariant	-0.020581	-0.14367451851498533	genic	TRUE	P60	lost_k27ac	-0.532086328819235	0.00110020686474887	0.04539	0.041085000000000003
chr1	36492363	36492863	Cnnm4	DEG_down	-0.028195	-0.11211527194580503	genic	TRUE	P60	lost_k27ac	-0.532086328819235	0.00110020686474887	0.08018	0.074183
chr1	36492363	36492863	Cox5b	invariant	-0.006141	-0.11430080428917525	genic	TRUE	P60	lost_k27ac	-0.532086328819235	0.00110020686474887	0.01024	0.009458
chr1	36492363	36492863	Lman2l	DEG_down	-0.006023	0.02709436565275702	genic	TRUE	P60	lost_k27ac	-0.532086328819235	0.00110020686474887	0.038058	0.03878
chr1	36492363	36492863	Sema4c	DEG_down	-0.007515	-0.2249960303719458	genic	TRUE	P60	lost_k27ac	-0.532086328819235	0.00110020686474887	0.016843	0.014407
chr1	36492363	36492863	Uggt1	invariant	-0.003578	-0.058008013155388415	genic	TRUE	P60	lost_k27ac	-0.532086328819235	0.00110020686474887	0.006114	0.005872
chr1	36512515	36513015	Cnnm3	invariant	0.015261	0.07933554983765087	genic	TRUE	P60	stable_k27ac	0.00847743558907224	0.960394356185175	0.172002	0.181727
chr1	36512515	36513015	Cnnm4	DEG_down	0.006017	0.09884648844077959	genic	TRUE	P60	stable_k27ac	0.00847743558907224	0.960394356185175	0.044293	0.047436
chr1	36512515	36513015	Lman2l	DEG_down	0.004193	-0.03157170803504516	genic	TRUE	P60	stable_k27ac	0.00847743558907224	0.960394356185175	0.033282	0.032561
chr1	36518220	36518720	Cnnm3	invariant	0.017747	0.025497640038021328	genic	TRUE	P60	stable_k27ac	0.247071134270712	0.103442966302973	0.161156	0.16403
chr1	36535837	36536337	Cnnm3	invariant	-0.007355	0.00789950636486629	genic	FALSE	none	lost_k27ac	-0.577269793157852	2.843005055198e-4	0.05607	0.056378
chr1	36535837	36536337	Cox5b	invariant	-0.009503	-0.2962875597837905	genic	FALSE	none	lost_k27ac	-0.577269793157852	2.843005055198e-4	0.027697	0.02255
chr1	36535837	36536337	Sema4c	DEG_down	-0.003928	-0.01364739155312516	genic	FALSE	none	lost_k27ac	-0.577269793157852	2.843005055198e-4	0.033643	0.033326
chr1	36550049	36550549	Sema4c	DEG_down	-0.015243	0.07200848189943551	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.159355	0.167512
chr1	36552546	36553046	Cnnm3	invariant	-0.014658	-0.4149010351229967	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.029926	0.02244
chr1	36552546	36553046	Cox5b	invariant	-0.014936	-0.10332096550653898	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.032862	0.030589
chr1	36552546	36553046	Lman2l	DEG_down	-0.008099	-0.4159916684374041	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.013838	0.010365
chr1	36552546	36553046	Sema4c	DEG_down	-0.032225	0.0637329332149892	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.170542	0.178246
chr1	36580617	36581117	Sema4c	DEG_down	-0.003651	-0.017378233161374053	genic	FALSE	none	lost_k27ac	-0.751000768956379	4.392872265741e-4	0.050001	0.049402
chr1	36636011	36636949	Cnnm3	invariant	0.005138	0.398592516523807	genic	FALSE	none	lost_k27ac	-0.549772222306182	0.00248745104350168	0.014388	0.018975
chr1	36636011	36636949	Cox5b	invariant	-0.013897	-0.2320130949094351	genic	FALSE	none	lost_k27ac	-0.549772222306182	0.00248745104350168	0.023608	0.020097
chr1	36636011	36636949	Lman2l	DEG_down	0.010516	0.7786584364126653	genic	FALSE	none	lost_k27ac	-0.549772222306182	0.00248745104350168	0.006092	0.01047
chr1	36636011	36636949	Sema4c	DEG_down	-0.001422	0.11123844759276989	genic	FALSE	none	lost_k27ac	-0.549772222306182	0.00248745104350168	0.048467	0.052354
chr1	36684115	36684615	Cox5b	invariant	0.002477	0.03006231895279748	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.084794	0.08658
chr1	36939549	36940049	Coa5	invariant	-0.012103	-1.2236367274161828	genic	FALSE	none	stable_k27ac	-0.148552364691866	0.294497476771954	0.009253	0.003947
chr1	36939549	36940049	Il1rl2	invariant	-0.02322	-3.4444359526707387	genic	FALSE	none	stable_k27ac	-0.148552364691866	0.294497476771954	0.001122	7.9e-5
chr1	36939549	36940049	Unc50	invariant	-0.012104	-1.2236367274161828	genic	FALSE	none	stable_k27ac	-0.148552364691866	0.294497476771954	0.009253	0.003947
chr1	37341860	37342360	Inpp4a	invariant	-0.020599	-0.13203605951144157	genic	FALSE	none	lost_k27ac	-1.09341676416207	1.4811284815338699e-12	0.036437	0.033248
chr1	37347298	37347798	Coa5	invariant	-0.006227	-0.19294806225730854	genic	FALSE	none	stable_k27ac	-0.470442104736619	0.0212346402119265	0.0146	0.012769
chr1	37347298	37347798	Inpp4a	invariant	-0.013419	-0.15999644776103908	genic	FALSE	none	stable_k27ac	-0.470442104736619	0.0212346402119265	0.039479	0.035332
chr1	37347298	37347798	Unc50	invariant	-0.006227	-0.192962177781951	genic	FALSE	none	stable_k27ac	-0.470442104736619	0.0212346402119265	0.014599000000000001	0.012768
chr1	37368106	37368606	Inpp4a	invariant	0.007182	0.10241243430647781	genic	FALSE	none	stable_k27ac	-0.00922630779449203	0.959357828424863	0.036797	0.039506
chr1	37379481	37379981	Inpp4a	invariant	0.001952	-0.06359186838203035	genic	FALSE	none	stable_k27ac	0.0965648312593389	0.573189733720572	0.030353	0.029043
chr1	37386566	37387066	Coa5	invariant	0.012348	0.2522247846222474	genic	FALSE	none	stable_k27ac	0.0631948707695024	0.676584586024153	0.016373	0.019506
chr1	37386566	37387066	Il1r1	DEG_down	0.021713	3.429987840744815	genic	FALSE	none	stable_k27ac	0.0631948707695024	0.676584586024153	9.5e-5	0.001283
chr1	37386566	37387066	Inpp4a	invariant	0.014693	0.06499259149507672	genic	FALSE	none	stable_k27ac	0.0631948707695024	0.676584586024153	0.034045	0.035615
chr1	37386566	37387066	Unc50	invariant	0.012349	0.25228123981951567	genic	FALSE	none	stable_k27ac	0.0631948707695024	0.676584586024153	0.016369	0.019502
chr1	37409541	37410041	Coa5	invariant	0.002217	0.37812474294315773	genic	FALSE	none	stable_k27ac	0.0187537333400686	0.913532629205747	0.02565	0.033344
chr1	37409541	37410041	Unc50	invariant	0.002221	0.37852243858611784	genic	FALSE	none	stable_k27ac	0.0187537333400686	0.913532629205747	0.025626	0.033322
chr1	37410129	37410629	Coa5	invariant	0.003271	0.01901922583035257	genic	FALSE	none	no_diffbind_peak	NA	NA	0.039912	0.040442
chr1	37410129	37410629	Unc50	invariant	0.00327	0.018993497084538433	genic	FALSE	none	no_diffbind_peak	NA	NA	0.039891	0.04042
chr1	37512148	37512648	Mgat4a	invariant	-0.004776	0.022352060417031493	genic	FALSE	none	stable_k27ac	-0.150101171339129	0.402783744653029	0.035903	0.036464
chr1	37533132	37533857	Mgat4a	invariant	-0.008797	-0.05422889106378153	genic	FALSE	none	no_diffbind_peak	NA	NA	0.086282	0.083098
chr1	37864422	37864922	Mitd1	invariant	-0.0014	-0.003704118920421195	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.037022	0.036927
chr1	37864422	37864922	Mrpl30	invariant	-0.0014	-0.003745184670414174	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.037002	0.036906
chr1	37864422	37864922	Slc9a2	DEG_up	-0.02137	-4.179381054322523	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.002193	9.6e-5
chr1	37864987	37865487	Coa5	invariant	-0.013432	-0.7849617354526607	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.006534	0.003781
chr1	37864987	37865487	Cox5b	invariant	0.014753	1.7726169297343894	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.001898	0.006549
chr1	37864987	37865487	Eif5b	invariant	9.39e-4	0.20557854481814025	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.021149	0.024392
chr1	37864987	37865487	Inpp4a	invariant	-0.003961	-0.3631347859898815	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.004719	0.003663
chr1	37864987	37865487	Mgat4a	invariant	0.006564	0.27908722178121537	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.007667	0.009309
chr1	37864987	37865487	Mitd1	invariant	0.005756	0.13908682508209405	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.047371	0.052168
chr1	37864987	37865487	Mrpl30	invariant	0.005767	0.13919249714354712	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.047353	0.052152
chr1	37864987	37865487	Unc50	invariant	-0.013432	-0.7849617354526607	genic	FALSE	none	stable_k27ac	-0.223983637307351	0.0816787876230337	0.006534	0.003781
chr1	38835550	38836050	Lonrf2	invariant	0.017617	0.004478329187322411	genic	FALSE	none	no_diffbind_peak	NA	NA	0.176238	0.176786
chr1	38847909	38848409	Lonrf2	invariant	0.020645	0.24101463894564845	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.084825	0.100253
chr1	38876739	38877239	Lonrf2	invariant	-0.013104	-0.4931191768012794	genic	FALSE	none	lost_k27ac	-0.585314705812978	0.00139532449504232	0.025285	0.017957
chr1	38987480	38987980	Creg2	invariant	-0.001554	0.1130317992575748	genic	FALSE	none	stable_k27ac	-0.0335473981150925	0.822352151662965	0.004084	0.004419
chr1	38987480	38987980	Lonrf2	invariant	0.001057	0.15883881930322538	genic	FALSE	none	stable_k27ac	-0.0335473981150925	0.822352151662965	0.00988	0.011033
chr1	38987480	38987980	Pantr1	invariant	-0.00171	0.0731958802752581	genic	FALSE	none	stable_k27ac	-0.0335473981150925	0.822352151662965	0.001991	0.002096
chr1	38987480	38987980	Rpl31	invariant	-0.01203	-0.4669135405309616	genic	FALSE	none	stable_k27ac	-0.0335473981150925	0.822352151662965	0.023837	0.017239
chr1	39376702	39377202	Rpl31	invariant	-0.010652	0.04418656108254913	genic	FALSE	none	stable_k27ac	-0.392992082955197	0.0536922934086435	0.070645	0.072843
chr1	39446133	39446633	Il1r1	DEG_down	0.014767	1.607301450901309	genic	TRUE	P60	lost_k27ac	-0.807813001086376	7.96211033910251e-8	3.58e-4	0.001145
chr1	39446133	39446633	Il1rl2	invariant	-0.039452	-2.5754814477102705	genic	TRUE	P60	lost_k27ac	-0.807813001086376	7.96211033910251e-8	0.002021	3.17e-4
chr1	39446133	39446633	Rpl31	invariant	-0.011888	-0.48221422055465596	genic	TRUE	P60	lost_k27ac	-0.807813001086376	7.96211033910251e-8	0.017737	0.01269
chr1	39458191	39458691	Rpl31	invariant	-0.020608	-0.6393974006449783	genic	TRUE	P60	lost_k27ac	-0.989659867366411	1.7648519215947002e-11	0.018277	0.011724
chr1	39515573	39516073	Creg2	invariant	-0.00886	0.035225607257707764	intergenic	FALSE	none	stable_k27ac	-0.454788231553002	0.0111887741515935	0.003817	0.003912
chr1	39515573	39516073	Il1rl2	invariant	0.019255	1.5171991732247212	intergenic	FALSE	none	stable_k27ac	-0.454788231553002	0.0111887741515935	3.44e-4	0.001034
chr1	39515573	39516073	Rpl31	invariant	-0.019663	-0.19077793001476295	intergenic	FALSE	none	stable_k27ac	-0.454788231553002	0.0111887741515935	0.032129	0.028146
chr1	39535611	39536111	Creg2	invariant	-0.001805	0.0634389870945389	genic	FALSE	none	stable_k27ac	0.0138098155847638	0.940820346131323	0.009094	0.009504
chr1	39535611	39536111	Il1r1	DEG_down	0.00963	0.0708804145110631	genic	FALSE	none	stable_k27ac	0.0138098155847638	0.940820346131323	0.001582	0.001663
chr1	39535611	39536111	Il1rl2	invariant	-0.027011	-2.284963509708529	genic	FALSE	none	stable_k27ac	0.0138098155847638	0.940820346131323	0.001823	3.53e-4
chr1	39535611	39536111	Rpl31	invariant	0.005994	0.018456779374606515	genic	FALSE	none	stable_k27ac	0.0138098155847638	0.940820346131323	0.024361	0.024675
chr1	39646342	39646842	Creg2	invariant	0.012453	0.03542156329048453	genic	FALSE	none	no_diffbind_peak	NA	NA	0.156232	0.160116
chr1	39772468	39772968	Il1r1	DEG_down	-0.016507	-2.579601034156509	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.003868	6.25e-4
chr1	39857035	39857535	Creg2	invariant	-0.012601	0.09792073540440742	intergenic	FALSE	none	lost_k27ac	-1.10744443276277	5.3875569245445e-11	0.005128	0.00549
chr1	39857035	39857535	Il1r1	DEG_down	0.007069	1.0049600440948707	intergenic	FALSE	none	lost_k27ac	-1.10744443276277	5.3875569245445e-11	7.72e-4	0.001576
chr1	39857035	39857535	Tmem182	invariant	-0.013985	0.14126514974960078	intergenic	FALSE	none	lost_k27ac	-1.10744443276277	5.3875569245445e-11	0.00114	0.00126
chr1	39901990	39902490	Creg2	invariant	0.008449	0.6196646046005834	genic	FALSE	none	stable_k27ac	0.1593077079508	0.283513070216086	0.006484	0.009977
chr1	39902694	39903194	Creg2	invariant	0.007652	0.6200304285619582	genic	FALSE	none	no_diffbind_peak	NA	NA	0.006483	0.009978
chr1	39936354	39936854	Il1r1	DEG_down	0.001318	-0.8182851191798306	genic	FALSE	none	no_diffbind_peak	NA	NA	0.003203	0.001805
chr1	39941756	39942256	Il1rl2	invariant	-0.008428	-0.5221377129598406	genic	FALSE	none	no_diffbind_peak	NA	NA	0.002473	0.001714
chr1	39947103	39947603	Il1rl2	invariant	-0.011077	-1.1915314576316876	genic	FALSE	none	no_diffbind_peak	NA	NA	0.003396	0.001472
chr1	39947691	39948191	Il1rl2	invariant	-0.012448	-1.1905690192765217	genic	FALSE	none	no_diffbind_peak	NA	NA	0.003396	0.001473
chr1	40000865	40001365	Il1rl2	invariant	-0.008629	-0.8922909433263582	genic	FALSE	none	stable_k27ac	0.464636544044433	0.0244050730158178	0.005424	0.00291
chr1	40015254	40015754	Il1r1	DEG_down	0.008334	0.42795738143597123	genic	FALSE	none	stable_k27ac	0.00929959546135633	0.960331851912351	0.001905	0.002572
chr1	40015254	40015754	Il1rl2	invariant	-0.009954	-0.42466896527981124	genic	FALSE	none	stable_k27ac	0.00929959546135633	0.960331851912351	0.002303	0.001709
chr1	40015254	40015754	Tmem182	invariant	-0.020399	-2.210531785806905	genic	FALSE	none	stable_k27ac	0.00929959546135633	0.960331851912351	0.00173	3.53e-4
chr1	40085536	40086036	Il1r1	DEG_down	0.010407	-0.03101862555493604	genic	FALSE	none	stable_k27ac	-0.058607576454597	0.753649652620786	0.005662	0.005541
chr1	40085536	40086036	Il1rl2	invariant	0.007061	0.36549568422361056	genic	FALSE	none	stable_k27ac	-0.058607576454597	0.753649652620786	0.002984	0.003852
chr1	40266261	40266761	Il1r1	DEG_down	-0.021167	-0.2095839188177825	genic	FALSE	none	stable_k27ac	-0.481053377981379	0.0352973135216221	0.019831	0.017146
chr1	40266261	40266761	Il1rl2	invariant	-0.043391	-0.3129877494395238	genic	FALSE	none	stable_k27ac	-0.481053377981379	0.0352973135216221	0.016161	0.013004
chr1	40267787	40268287	Il1r1	DEG_down	-0.015005	-0.21306291844054154	genic	FALSE	none	no_diffbind_peak	NA	NA	0.019639	0.016939
chr1	40267787	40268287	Il1rl2	invariant	-0.025547	-0.3095004504345438	genic	FALSE	none	no_diffbind_peak	NA	NA	0.016257	0.013113
chr1	40681437	40681937	Slc9a2	DEG_up	7.7e-5	-0.06514247065771532	genic	FALSE	none	no_diffbind_peak	NA	NA	0.145707	0.139273
chr1	40829310	40829810	Tmem182	invariant	0.001134	0.059526608239993464	genic	FALSE	none	no_diffbind_peak	NA	NA	0.031286	0.032605
chr1	42599174	42599674	Pantr1	invariant	0.015149	0.7241101289236955	genic	FALSE	none	no_diffbind_peak	NA	NA	0.006737	0.011146
chr1	42684703	42685203	Pantr1	invariant	-0.011845	-0.16533708853439863	genic	FALSE	none	no_diffbind_peak	NA	NA	0.072046	0.064242
chr1	42695444	42695944	Pantr1	invariant	0.002868	-0.03805860350005361	genic	FALSE	none	no_diffbind_peak	NA	NA	0.136903	0.133338
chr1	42696511	42697011	Pantr1	invariant	0.005094	-0.03805860350005361	genic	FALSE	none	no_diffbind_peak	NA	NA	0.136903	0.133338
chr1	42710955	42711455	Pantr1	invariant	-0.003165	0.09833103834808786	genic	FALSE	none	no_diffbind_peak	NA	NA	0.044264	0.047388
chr1	42714333	42714833	Pantr1	invariant	0.001647	0.10697811366345497	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.041743	0.044958
chr1	42950966	42951466	Gpr45	DEG_up	-0.014951	-0.01269975152634559	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.149674	0.148362
chr1	43074780	43075280	Gpr45	DEG_up	-0.002889	0.1172318663277469	genic	FALSE	none	stable_k27ac	-0.0714186756966322	0.709891285713404	0.010877	0.0118
chr1	43074780	43075280	Tgfbrap1	invariant	2.98e-4	0.08222690636663792	genic	FALSE	none	stable_k27ac	-0.0714186756966322	0.709891285713404	0.041712	0.04416
chr1	43092020	43092520	Tgfbrap1	invariant	0.002623	0.04661013746783719	genic	FALSE	none	no_diffbind_peak	NA	NA	0.137265	0.141773
chr1	43092526	43093026	Col5a2	invariant	0.035209	3.02626065698866	genic	FALSE	none	stable_k27ac	-0.0764014503382856	0.620612088100437	1.13e-4	0.00111
chr1	43092526	43093026	Gpr45	DEG_up	-0.00586	-9.192067801039625e-5	genic	FALSE	none	stable_k27ac	-0.0764014503382856	0.620612088100437	0.015669	0.015668
chr1	43092526	43093026	Mrps9	invariant	0.002302	0.004564857132210424	genic	FALSE	none	stable_k27ac	-0.0764014503382856	0.620612088100437	0.010702	0.010736
chr1	43092526	43093026	Tgfbrap1	invariant	0.004227	0.04498617149653491	genic	FALSE	none	stable_k27ac	-0.0764014503382856	0.620612088100437	0.140502	0.144953
chr1	43445293	43445793	Nck2	DEG_down	0.007113	0.06435522149949942	genic	FALSE	none	no_diffbind_peak	NA	NA	0.127293	0.133101
chr1	43446062	43446562	Col3a1	invariant	0.018759	3.2910739123419455	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	1.46e-4	0.001662
chr1	43446062	43446562	Ecrg4	invariant	-0.004785	-0.051758101774158634	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	0.009877	0.009528
chr1	43446062	43446562	Nck2	DEG_down	0.0191	0.06435522149949942	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	0.127293	0.133101
chr1	43446670	43447170	Ecrg4	invariant	-0.013516	-0.05176342344429176	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	0.009876	0.009527
chr1	43446670	43447170	Nck2	DEG_down	-0.034809	0.06435522149949942	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	0.127293	0.133101
chr1	43467614	43468114	Nck2	DEG_down	-0.021561	0.06251065163329478	genic	FALSE	none	lost_k27ac	-1.2699063676931	6.7751685350878904e-15	0.031612	0.033013
chr1	43474237	43474737	Nck2	DEG_down	0.008778	0.32799093796029855	genic	FALSE	none	stable_k27ac	-0.445895924753443	0.0262658445983677	0.023553	0.029572
chr1	43561913	43562742	Ecrg4	invariant	-0.021334	-0.2815418752826523	genic	FALSE	none	no_diffbind_peak	NA	NA	0.008925	0.007338
chr1	43561913	43562742	Nck2	DEG_down	-0.008276	-0.06710700143058045	genic	FALSE	none	no_diffbind_peak	NA	NA	0.023846	0.022761
chr1	43694666	43695166	Ecrg4	invariant	0.014766	0.14518016928445338	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.017703	0.01958
chr1	43754850	43755350	Ecrg4	invariant	-0.002133	0.2715854137210498	genic	FALSE	none	no_diffbind_peak	NA	NA	0.02208	0.026659
chr1	43877131	43877631	Col5a2	invariant	-0.018219	-2.416659155858456	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.001012	1.68e-4
chr1	43888286	43888786	Ecrg4	invariant	0.008718	1.2175648004567823	intergenic	FALSE	none	lost_k27ac	-1.09824843407723	3.00093195515755e-7	0.002411	0.005642
chr1	43888286	43888786	Tpp2	invariant	-0.012522	-7.709325152982143e-4	intergenic	FALSE	none	lost_k27ac	-1.09824843407723	3.00093195515755e-7	0.020564	0.020553
chr1	43899031	43899531	Col3a1	invariant	0.00886	0.8133656156430076	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.001154	0.002048
chr1	43899031	43899531	Tpp2	invariant	0.002367	-0.08785882925146099	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.039258	0.036937
chr1	44119551	44120051	Bivm	invariant	0.028167	0.0883882316296263	genic	FALSE	none	stable_k27ac	0.0292126959842122	0.858274711314128	0.142119	0.1511
chr1	44119551	44120051	Col3a1	invariant	-0.017177	-0.05426855293383859	genic	FALSE	none	stable_k27ac	0.0292126959842122	0.858274711314128	0.001057	0.001017
