chr	start	end	0
chr1	73717147	73717647	16
chr1	73724425	73724925	12
chr1	73726607	73727107	6
chr1	73826238	73826738	13
chr1	73828947	73829447	12
chr1	73841667	73842167	1
chr1	73864216	73864716	1
chr1	73912424	73912924	4
chr1	74069425	74069925	1
chr1	74111480	74111980	2
chr1	74124199	74124899	1
chr1	74125131	74125790	1
chr1	74153738	74154238	1
chr1	74194381	74194881	1
chr1	74235833	74236505	1
chr1	74236756	74237256	1
chr1	74278299	74278799	1
chr1	74284488	74285179	2
chr1	74287193	74287693	5
chr1	74295393	74295893	17
chr1	74298935	74299435	7
chr1	74303738	74304238	1
chr1	74305372	74305872	1
chr1	74313269	74313769	2
chr1	74332314	74332814	11
chr1	74361790	74362357	1
chr1	74368139	74368639	1
chr1	74374944	74375444	1
chr1	74386736	74387236	26
chr1	74391258	74391770	1
chr1	74397308	74397808	9
chr1	74409125	74409625	1
chr1	74415081	74415581	1
chr1	74505729	74506307	1
chr1	74542513	74543137	1
chr1	74544034	74544534	1
chr1	74587845	74588538	2
chr1	74601067	74601694	2
chr1	74661494	74662041	1
chr1	74713165	74713823	1
chr1	74740891	74741391	1
chr1	74748675	74749471	1
chr1	74771641	74772141	1
chr1	74773033	74773533	2
chr1	74775575	74776075	1
chr1	74787788	74788288	1
chr1	74791265	74791765	1
chr1	74794433	74795215	1
chr1	74803054	74803554	1
chr1	74808014	74808514	1
chr1	74816756	74817256	6
chr1	74850644	74851144	1
chr1	74854513	74855183	1
chr1	74858267	74858767	11
chr1	74880730	74881230	2
chr1	74885169	74885669	1
chr1	74892893	74893880	1
chr1	74935349	74935849	1
chr1	74948718	74949218	2
chr1	74951422	74951922	1
chr1	75124696	75125450	1
chr1	75133640	75134140	1
chr1	75141446	75141946	3
chr1	75142323	75143351	2
chr1	75168395	75169099	1
chr1	75179490	75179990	1
chr1	75180049	75180642	1
chr1	75184896	75185396	1
chr1	75185414	75185914	1
chr1	75191819	75192446	2
chr1	75210563	75211087	2
chr1	75218529	75219029	16
chr1	75219615	75220115	1
chr1	75231852	75232352	1
chr1	75234580	75235080	7
chr1	75236155	75236944	1
chr1	75239543	75240043	2
chr1	75248030	75248530	6
chr1	75250425	75250925	3
chr1	75251485	75251985	6
chr1	75254172	75255111	5
chr1	75263140	75264012	1
chr1	75264178	75264752	1
chr1	75277328	75277828	1
chr1	75278165	75278673	1
chr1	75317323	75318240	1
chr1	75357256	75357756	1
chr1	75360078	75360977	1
chr1	75370105	75370605	14
chr1	75375046	75375546	1
chr1	75379185	75379685	1
chr1	75381535	75382035	3
chr1	75382546	75383046	3
chr1	75387388	75387888	2
chr1	75392973	75393473	6
chr1	75422723	75423223	1
chr1	75435679	75436208	1
chr1	75442960	75443460	18
chr1	75444933	75445433	5
chr1	75445535	75446035	11
chr1	75450185	75450685	1
chr1	75458321	75458821	1
chr1	75477288	75477788	6
chr1	75479057	75479781	2
chr1	75487586	75488086	5
chr1	75505393	75505893	7
chr1	75506156	75506702	2
chr1	75506826	75507326	2
chr1	75521278	75521931	1
chr1	75545782	75546796	1
chr1	75559412	75559912	7
chr1	75572781	75573281	2
chr1	75653612	75654112	2
chr1	75847643	75848143	1
chr1	75877085	75877585	2
chr1	75925710	75926210	2
chr1	76001098	76001598	1
chr1	76018506	76019006	1
chr1	76420441	76420941	1
chr1	76484083	76484583	2
chr1	76488882	76489382	1
chr1	76737586	76738086	6
chr1	76866333	76866833	4
chr1	77027471	77028650	1
chr1	77029073	77029573	1
chr1	77043657	77044157	1
chr1	77054015	77054515	4
chr1	77075011	77075511	6
chr1	77514838	77515529	2
chr1	77516095	77516595	2
chr1	77972126	77972626	1
chr1	77978626	77979126	1
chr1	78189416	78189916	1
chr1	78190575	78191075	1
chr1	78196816	78197384	1
chr1	78203502	78204178	1
chr1	78309125	78309625	1
chr1	78310078	78310594	1
chr1	78310902	78311402	11
chr1	78318072	78318572	1
chr1	78355156	78355656	1
chr1	78371622	78372122	17
chr1	78396235	78396735	5
chr1	78419600	78420100	1
chr1	78488647	78489172	1
chr1	78510740	78511240	1
chr1	78511908	78512408	1
chr1	78537544	78538044	9
chr1	78567829	78568707	10
chr1	78590664	78591164	2
chr1	78593760	78594260	2
chr1	78598479	78598979	2
chr1	78609258	78609758	1
chr1	78615216	78615716	1
chr1	78657574	78658287	2
chr1	78724484	78724984	2
chr1	78745326	78745826	6
chr1	78816507	78817007	1
chr1	78821007	78821507	1
chr1	78852347	78852847	2
chr1	79224261	79224761	1
chr1	79401004	79401504	6
chr1	79439783	79440370	1
chr1	79450226	79450826	1
chr1	79581234	79581734	8
chr1	79671579	79672556	1
chr1	79761394	79761894	5
chr1	79775767	79776434	2
chr1	79858265	79858765	1
chr1	79860576	79861430	1
chr1	80180970	80181470	1
chr1	80184468	80184968	1
chr1	80218223	80218723	1
chr1	80224793	80225293	1
chr1	80339997	80340730	1
chr1	80340905	80341405	1
chr1	80382571	80383071	1
chr1	80408472	80408972	2
chr1	80427456	80427956	15
chr1	80456787	80457287	1
chr1	80461198	80461698	1
chr1	80758277	80758811	1
chr1	80823917	80824417	1
chr1	80852765	80853265	1
chr1	80854313	80854813	1
chr1	80963820	80964320	2
chr1	80965768	80966268	1
chr1	81076234	81077233	1
chr1	81077304	81077804	1
chr1	81593595	81594095	1
chr1	82220957	82221457	1
chr1	82232861	82233361	1
chr1	82243248	82243748	1
chr1	82262222	82262722	1
chr1	82283116	82283616	20
chr1	82290013	82290513	3
chr1	82290539	82291947	1
chr1	82292731	82293231	5
chr1	82316201	82316766	1
chr1	82586599	82587589	2
chr1	82724639	82725419	2
chr1	82768211	82768711	1
chr1	82770993	82771493	1
chr1	82787347	82787847	6
chr1	82788042	82788542	5
chr1	82793995	82794495	4
chr1	82819584	82820084	1
chr1	82826754	82827254	1
chr1	82839152	82839732	1
chr1	82893223	82893723	5
chr1	82913074	82913574	1
chr1	82924666	82925166	1
chr1	82931149	82931649	1
chr1	82943138	82943638	1
chr1	82955763	82956263	1
chr1	82960035	82960535	1
chr1	83000297	83000797	1
chr1	83037988	83038698	1
chr1	83042230	83042730	1
chr1	83044681	83045181	1
chr1	83059128	83059628	1
chr1	83060679	83061179	1
chr1	83116515	83117015	1
chr1	83159468	83160001	1
chr1	83176028	83176528	2
chr1	83181375	83181875	1
chr1	83224414	83224914	14
chr1	83248241	83248741	24
chr1	83277009	83277509	5
chr1	83295694	83296194	2
chr1	83296407	83296907	2
chr1	83407095	83407595	7
chr1	83407919	83408450	1
chr1	83429713	83430213	2
chr1	83451252	83451752	1
chr1	83495000	83495500	17
chr1	83505323	83505823	15
chr1	83720103	83720603	2
chr1	83911394	83911894	1
chr1	84284417	84284917	1
chr1	84359518	84360018	1
chr1	84360021	84360521	1
chr1	84363930	84364430	1
chr1	84694607	84695778	1
chr1	84695916	84696471	1
chr1	84697083	84697583	1
chr1	84709740	84710629	1
chr1	84838612	84839112	2
chr1	84839496	84840090	2
chr1	84840266	84840766	2
chr1	84933393	84933893	2
chr1	84934619	84935384	1
chr1	84951578	84952078	3
chr1	84952409	84952909	6
chr1	84958731	84959231	1
chr1	85028594	85029094	1
chr1	85109603	85110103	1
chr1	85199362	85199862	1
chr1	85270316	85270816	1
chr1	85326478	85326978	2
chr1	85327035	85327535	2
chr1	85484892	85485392	1
chr1	85526351	85526851	2
chr1	85526911	85527411	2
chr1	85575425	85575925	1
chr1	85598567	85599067	1
chr1	85600127	85600627	1
chr1	85649737	85650237	1
chr1	85736429	85736929	1
chr1	85775007	85775520	1
chr1	85778393	85778893	1
chr1	85793190	85793922	1
chr1	85853200	85853700	1
chr1	85869969	85870469	9
chr1	85894030	85894802	1
chr1	85895344	85895844	9
chr1	85898536	85899036	17
chr1	85902230	85902730	6
chr1	85921827	85922327	3
chr1	85928189	85928732	1
chr1	85960757	85961257	1
chr1	85969474	85969974	1
chr1	85986667	85987167	1
chr1	86007757	86008257	1
chr1	86015696	86016196	1
chr1	86016565	86017065	1
chr1	86018209	86018709	1
chr1	86032279	86032779	4
chr1	86038581	86039081	4
chr1	86045612	86046496	1
chr1	86053248	86053748	2
chr1	86059333	86059833	9
chr1	86064136	86064918	1
chr1	86111720	86112220	1
chr1	86133386	86133886	1
chr1	86154488	86155029	1
chr1	86178974	86179474	28
chr1	86256228	86256728	1
chr1	86302581	86304267	1
chr1	86339354	86339854	1
chr1	86359135	86359823	2
chr1	86425978	86426578	2
chr1	86429879	86430379	2
chr1	86434337	86434837	12
chr1	86435358	86435858	2
chr1	86440469	86440969	7
chr1	86442256	86442756	9
chr1	86472151	86472651	3
chr1	86487351	86487851	8
chr1	86501531	86502031	1
chr1	86504023	86504523	10
chr1	86525152	86525652	14
chr1	86525838	86526338	1
chr1	86526343	86526975	1
chr1	86528084	86529050	10
chr1	86532312	86532812	5
chr1	86582355	86583153	2
chr1	86586973	86587473	2
chr1	86669435	86669935	1
chr1	86670264	86670821	1
chr1	86703555	86704057	1
chr1	87012551	87013051	10
chr1	87032482	87032982	7
chr1	87041963	87042463	1
chr1	87079920	87080420	1
chr1	87089678	87090178	1
chr1	87098534	87099034	2
chr1	87101356	87101856	1
chr1	87124722	87125222	1
chr1	87142448	87142948	1
chr1	87146733	87147233	1
chr1	87156271	87156771	1
chr1	87174286	87174786	1
chr1	87183062	87183562	1
chr1	87184743	87185243	2
chr1	87186840	87187340	3
chr1	87190356	87190856	1
chr1	87204406	87204906	1
chr1	87213648	87214163	1
chr1	87227168	87227668	16
chr1	87246082	87246582	1
chr1	87258481	87258981	1
chr1	87264102	87264893	1
chr1	87270632	87271132	1
chr1	87273554	87274054	3
chr1	87292757	87293257	1
chr1	87326744	87327742	1
chr1	87394479	87394979	1
chr1	87470020	87470520	1
chr1	87475196	87475696	1
chr1	87482495	87482995	1
chr1	87486352	87486852	8
chr1	87509334	87510783	1
chr1	87573620	87574120	1
chr1	87589071	87589571	2
chr1	87594399	87594899	6
chr1	87607680	87608180	4
chr1	87608433	87608933	1
chr1	87614446	87614946	1
chr1	87620061	87620561	1
chr1	87755619	87756322	1
chr1	87792387	87793387	1
chr1	87798264	87798764	1
chr1	87803429	87803929	1
chr1	87852854	87853536	1
chr1	87854000	87854500	12
chr1	87863574	87864074	1
chr1	87879709	87880209	2
chr1	87918028	87918528	13
chr1	87929615	87930115	2
chr1	88008149	88008801	1
chr1	88045019	88045519	1
chr1	88055137	88055637	1
chr1	88070549	88071049	1
chr1	88087562	88088062	1
chr1	88094811	88095311	1
chr1	88098390	88098890	7
chr1	88103001	88103501	1
chr1	88120509	88121009	1
chr1	88134558	88135058	1
chr1	88144234	88144734	1
chr1	88158405	88158905	2
chr1	88165761	88166261	1
chr1	88199804	88200304	1
chr1	88200350	88200850	1
chr1	88205450	88206032	1
chr1	88211708	88212208	1
chr1	88218334	88218834	1
chr1	88226735	88227235	1
chr1	88277383	88277910	2
chr1	88348536	88349036	11
chr1	88357455	88357955	20
chr1	88358119	88358619	24
chr1	88406710	88407210	1
chr1	88424596	88425096	1
chr1	88459432	88459932	1
chr1	88462358	88462858	1
chr1	88507175	88507675	1
chr1	88509816	88510316	1
chr1	88551266	88551766	1
chr1	88562297	88562797	1
chr1	88654356	88654856	1
chr1	88656057	88656557	1
chr1	88658308	88658808	2
chr1	88701858	88702471	1
chr1	88705753	88706253	7
chr1	88745185	88745685	1
chr1	88754639	88755139	1
chr1	88780160	88780660	3
chr1	88839329	88839829	1
chr1	88840073	88840573	1
chr1	88847762	88848262	5
chr1	88861307	88861807	1
chr1	88869826	88870326	1
chr1	88875160	88875660	1
chr1	88890982	88891482	1
chr1	89015862	89016362	1
chr1	89069382	89070829	1
chr1	89308729	89309229	1
chr1	89357894	89358394	1
chr1	89364426	89364926	1
chr1	89381965	89382465	2
chr1	89400683	89401183	1
chr1	89405883	89406383	1
chr1	89454520	89455055	1
chr1	89456417	89456917	5
chr1	89500923	89501423	7
chr1	89524330	89524830	1
chr1	89576891	89577391	7
chr1	89608762	89609262	3
chr1	89621924	89622424	4
chr1	89622644	89623144	7
chr1	89642650	89643364	2
chr1	89668646	89669146	3
chr1	89676374	89676874	3
chr1	89679076	89679576	1
chr1	89683658	89684158	1
chr1	89688786	89689286	1
chr1	89705655	89706155	1
chr1	89929983	89930483	1
chr1	89930929	89931429	1
chr1	89943154	89943654	2
chr1	89968161	89968661	1
chr1	90014416	90014916	1
chr1	90153151	90153877	2
chr1	90202086	90202586	3
chr1	90203715	90204229	1
chr1	90205223	90205723	1
chr1	90210678	90211178	1
chr1	90251124	90251624	2
chr1	90259870	90260370	1
chr1	90268147	90268647	2
chr1	90272886	90273386	2
chr1	90280207	90280707	1
chr1	90285325	90285825	2
chr1	90290764	90291264	1
chr1	90349644	90350144	4
chr1	90382983	90383483	1
chr1	90414666	90415166	12
chr1	90454251	90454751	1
chr1	90486335	90486835	1
chr1	90602730	90603671	1
chr1	90674910	90675410	1
chr1	90690944	90691444	1
chr1	90748520	90749020	2
chr1	90843721	90844221	1
chr1	90849824	90850324	1
chr1	90896695	90897195	7
chr1	90909522	90910022	1
chr1	90914815	90915334	1
chr1	90932996	90933496	2
chr1	90952857	90953357	1
chr1	90956628	90957128	2
chr1	90969411	90969911	1
chr1	90973272	90973772	2
chr1	90974849	90975510	1
chr1	90998486	90999009	1
chr1	91144838	91145338	1
chr1	91179045	91179545	1
chr1	91179571	91180071	1
chr1	91209541	91210041	2
chr1	91216495	91217341	1
chr1	91249994	91250553	1
chr1	91276546	91277046	3
chr1	91298035	91298587	1
chr1	91321824	91322371	1
chr1	91346855	91347355	2
chr1	91350765	91351265	1
chr1	91366142	91366679	1
chr1	91398514	91399065	1
chr1	91405388	91406354	1
chr1	91413021	91413521	10
chr1	91413788	91414517	1
chr1	91458131	91458631	2
chr1	91459074	91459778	1
chr1	91482773	91483717	1
chr1	91494330	91494896	1
chr1	91540293	91540853	1
chr1	91600572	91601072	1
chr1	91611155	91611655	1
chr1	91624518	91625018	1
chr1	91801210	91801710	1
chr1	91903780	91904280	1
chr1	92170652	92171152	4
chr1	92180317	92180817	22
chr1	92195449	92196176	1
chr1	92264916	92265416	6
chr1	92324259	92324759	1
chr1	92436593	92437093	2
chr1	92437867	92438367	11
chr1	92457706	92458206	3
chr1	92473538	92474110	1
chr1	92484863	92485363	1
chr1	92495851	92496351	1
chr1	92518411	92518911	1
chr1	92521415	92521915	1
chr1	92571071	92571571	1
chr1	92585528	92586028	1
chr1	92594160	92594660	1
chr1	92605531	92606031	1
chr1	92610969	92611469	1
chr1	92617537	92618037	1
chr1	92641722	92642235	1
chr1	92647695	92648195	2
chr1	92648591	92649191	1
chr1	92696801	92697301	1
chr1	92698947	92699447	3
chr1	92699656	92700156	3
chr1	92716952	92717452	1
chr1	92720480	92720980	1
chr1	92730405	92730905	1
chr1	92733482	92734330	2
chr1	92754891	92755391	1
chr1	92760230	92760730	1
chr1	92787147	92787647	1
chr1	92831095	92832137	1
chr1	92832148	92832648	3
chr1	92833889	92834389	4
chr1	92837910	92838410	1
chr1	92879283	92879783	25
chr1	92895033	92895533	1
chr1	92902656	92903156	1
chr1	92906730	92907458	1
chr1	92910375	92911426	1
chr1	92934125	92934792	1
chr1	92950614	92951114	1
chr1	93006083	93006583	1
chr1	93014422	93014922	1
chr1	93015076	93015576	2
chr1	93018687	93019187	7
chr1	93050050	93050550	4
chr1	93068541	93069041	2
chr1	93080916	93081416	7
chr1	93083445	93083945	7
chr1	93101318	93102201	1
chr1	93115018	93115518	4
chr1	93123853	93124353	1
chr1	93128722	93129222	2
chr1	93134989	93135489	1
chr1	93160047	93160547	1
chr1	93160698	93161198	1
chr1	93168474	93168974	1
chr1	93174362	93174862	2
chr1	93184141	93184641	2
chr1	93227262	93227762	2
chr1	93235590	93236301	1
chr1	93305598	93306165	1
chr1	93342603	93343732	2
chr1	93352676	93353176	3
chr1	93373679	93374179	1
chr1	93444908	93445408	5
chr1	93478401	93479213	2
chr1	93511580	93512672	1
chr1	93635526	93636026	26
chr1	93658409	93658909	1
chr1	93668718	93669218	2
chr1	93685295	93685909	1
chr1	93686440	93686940	1
chr1	93694965	93695465	1
chr1	93751249	93751749	1
chr1	93754614	93755152	1
chr1	93801677	93802184	1
chr1	93803611	93804596	1
chr1	93824658	93825604	1
chr1	93838667	93839167	2
chr1	93861055	93861555	1
chr1	93869026	93869526	5
chr1	93911051	93911551	2
chr1	93911754	93912254	2
chr1	93918060	93918560	1
chr1	93935194	93935694	10
chr1	93980107	93980607	2
chr1	93980827	93981327	3
chr1	93990258	93990758	1
chr1	94003523	94004023	1
chr1	94020200	94020700	1
chr1	94024350	94024850	1
chr1	94027572	94028072	1
chr1	94035027	94035527	8
chr1	94052303	94052803	1
chr1	94053505	94054005	4
chr1	94469788	94470288	4
chr1	94796832	94797332	1
chr1	95223137	95223637	2
chr1	95313372	95314188	1
chr1	95667321	95667937	1
chr1	95716268	95716768	1
chr1	96021508	96022008	1
chr1	96556453	96556953	1
chr1	96662323	96662823	1
chr1	96871921	96872508	1
chr1	97025315	97025815	1
chr1	97128051	97128551	1
chr1	97553589	97554089	1
chr1	97630000	97630500	2
chr1	97660729	97661229	13
chr1	97661595	97662324	1
chr1	97769921	97770661	2
chr1	97843524	97844024	3
chr1	97976897	97977397	6
chr1	98031761	98032261	1
chr1	98057430	98057930	1
chr1	98094751	98095251	1
chr1	98095396	98095905	1
chr1	98131205	98131705	1
chr1	98173397	98173897	1
chr1	98189996	98190496	8
chr1	98420873	98421373	1
chr1	98589266	98589766	1
chr1	98668019	98668519	2
chr1	98748819	98749319	1
chr1	99370302	99370802	2
chr1	99772118	99773014	1
chr1	101122390	101122890	2
chr1	101155558	101156058	1
chr1	101272381	101272881	4
chr1	101894841	101895341	1
chr1	102775155	102775655	3
chr1	102776227	102776727	3
chr1	104768278	104768778	1
chr1	104768830	104769330	1
chr1	104770167	104770667	3
chr1	104771902	104772402	2
chr1	105002184	105002684	7
chr1	105003802	105004302	7
chr1	105066990	105067490	1
chr1	105067934	105068648	1
chr1	105094496	105094996	1
chr1	105111140	105111640	1
chr1	105116203	105116703	1
chr1	105355465	105355965	1
chr1	105356346	105356960	1
chr1	105358791	105359291	1
chr1	105462637	105463137	5
chr1	105463809	105464721	10
chr1	105663427	105664110	2
chr1	105780170	105780967	1
chr1	105781352	105781852	1
chr1	105894961	105895461	1
chr1	105906186	105906686	7
chr1	105908120	105908620	3
chr1	105990032	105991007	2
chr1	105991037	105991537	6
chr1	105993768	105994268	3
chr1	106043234	106043734	8
chr1	106071194	106072466	1
chr1	106171274	106172001	2
chr1	106197935	106198435	1
chr1	106199588	106200088	1
chr1	106231827	106232327	3
chr1	106387180	106387680	1
chr1	106395404	106395904	5
chr1	106401737	106402237	1
chr1	106407849	106408349	1
chr1	106702711	106703211	1
chr1	106712268	106712768	1
chr1	106713759	106714524	1
chr1	106759477	106759993	1
chr1	106796283	106796978	1
chr1	106860922	106861422	1
chr1	106870046	106870546	1
chr1	106934198	106934698	1
chr1	106980733	106981233	1
chr1	107000376	107000876	1
chr1	107052053	107052553	1
chr1	107083256	107083756	1
chr1	107278111	107278621	2
chr1	107360947	107361447	1
chr1	107387162	107387662	1
chr1	107399404	107399904	1
chr1	107511172	107511672	1
chr1	107512189	107512689	7
chr1	107588157	107588657	12
chr1	107589755	107590515	1
chr1	107686757	107687257	1
chr1	107767139	107767639	3
chr1	107860425	107860925	1
chr1	107917008	107917508	1
chr1	109471503	109472003	6
chr1	109929836	109930336	7
chr1	109932609	109933109	8
chr1	109948501	109949001	3
chr1	109982180	109982680	1
chr1	109982885	109983385	1
chr1	109985389	109985889	6
chr1	109993884	109994384	4
chr1	110977334	110977834	1
chr1	111446395	111446895	1
chr1	111864355	111865168	1
chr1	112416486	112416986	1
chr1	113289089	113289589	1
chr1	113297802	113298302	1
chr1	113307997	113308497	1
chr1	113358149	113358649	1
chr1	113431224	113431724	1
chr1	113963884	113964384	1
chr1	113969753	113970253	1
chr1	114330445	114330945	6
chr1	114862902	114863402	5
chr1	115684505	115685007	1
chr1	115686420	115686920	1
chr1	116802732	116803232	1
chr1	117603627	117604127	1
chr1	117696880	117697380	1
chr1	117780882	117781382	1
chr1	117829830	117830330	1
chr1	117842352	117842852	3
chr1	117927764	117928264	1
chr1	117965688	117966188	1
chr1	118176291	118176791	1
chr1	118311000	118311989	1
chr1	118321588	118322148	1
chr1	118357061	118357561	1
chr1	118359260	118359760	3
chr1	118388807	118389402	1
chr1	118445425	118445925	1
chr1	118459161	118459661	15
chr1	118535960	118536460	2
chr1	118598321	118598821	6
chr1	118627694	118628232	1
chr1	118789592	118790092	4
chr1	118864604	118865104	4
chr1	118916366	118916866	1
chr1	118917779	118918279	2
chr1	119001424	119001924	3
chr1	119033726	119034226	2
chr1	119047867	119048367	2
chr1	119049737	119050237	2
chr1	119053186	119054024	1
chr1	119058218	119058718	1
chr1	119098050	119098550	6
chr1	119238433	119238933	2
chr1	119256656	119257460	4
chr1	119292144	119292644	23
chr1	119295074	119295574	2
chr1	119326583	119327083	1
chr1	119328864	119329449	1
chr1	119391291	119391791	1
chr1	119421651	119422498	1
chr1	119494648	119495467	15
chr1	119504544	119505047	1
chr1	119525589	119526568	1
chr1	119535915	119536415	1
chr1	119548682	119549182	1
chr1	119648499	119649250	1
chr1	119650315	119650815	2
chr1	119837191	119837863	1
chr1	119891742	119892242	3
chr1	119894985	119895485	2
chr1	119902565	119903379	1
chr1	119912958	119913467	1
chr1	119996984	119997484	1
chr1	120006643	120007143	1
chr1	120013067	120013567	2
chr1	120030401	120030901	4
chr1	120033045	120033545	1
chr1	120072800	120073300	1
chr1	120073527	120074324	1
chr1	120074889	120075389	1
chr1	120115527	120116027	16
chr1	120120828	120121436	2
chr1	120142518	120143018	6
chr1	120245686	120246186	2
chr1	120265084	120265584	2
chr1	120272455	120272955	1
chr1	120321375	120322099	1
chr1	120322967	120323467	1
chr1	120340331	120340831	1
chr1	120357315	120357815	1
chr1	120435554	120436054	1
