stripe_id	direction	logFC	FDR	se_hub_P60	se_hub_ENCODE	body_genes	body_gene_count	gene_symbol	log2FoldChange	padj	baseMean
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Fnbp1	-0.0590523455757731	0.435738929470449	7438.57744444101
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Fubp3	0.202344766378449	0.159735308303749	480.578824837274
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Gpr107	-0.00539843903585114	0.983871347469896	792.678999358775
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Hmcn2	0.285249749906553	0.691129312101482	9.51410477783158
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Lamc3	0.329317172266461	0.63065348912652	13.6030570544729
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Ncs1	0.29911065708874	0.00315492082475479	970.309106004185
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Nup214	0.0636394054969946	0.654260671401435	914.744830215143
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Plpp7	0.124612678664102	0.532659134237676	204.418535013485
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Prdm12	NA	NA	NA
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Qrfp	-0.0720725818480867	0.955930030076347	10.0611805633132
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Tor1a	0.114387779959935	0.681411457048296	104.801094076063
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Tor1b	0.0314777894635775	0.928189174006787	197.790994043216
stripe_587	lost	0.095	0.005145	TRUE	FALSE	Abl1,Aif1l,Ass1,BC005624,Exosc2,Fam78a,Fibcd1,Fnbp1,Fubp3,Gpr107,Hmcn2,Lamc3,Ncs1,Nup214,Plpp7,Prdm12,Qrfp,Tor1a,Tor1b,Usp20	20	Usp20	-0.143274013029799	0.546431357638714	271.359673973496
stripe_619	lost	0.0716	0.01328	TRUE	FALSE	D430041D05Rik	1	D430041D05Rik	0.595366179695572	3.01439384061941e-8	7917.68970730583
stripe_630	lost	-0.0636	0.02058	TRUE	FALSE	Btbd3	1	Btbd3	-0.43048586533506	3.83586645311113e-16	3138.61693430571
stripe_633	lost	-0.068	0.01536	TRUE	FALSE	Btbd3	1	Btbd3	-0.43048586533506	3.83586645311113e-16	3138.61693430571
stripe_634	gained	-0.0668	0.01766	TRUE	FALSE	Btbd3	1	Btbd3	-0.43048586533506	3.83586645311113e-16	3138.61693430571
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Elf2	0.186767450753254	0.0731663102394168	863.88494899143
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Maml3	-1.56629849656719	2.46993690355441e-18	2951.81529559096
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Mgarp	NA	NA	NA
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Mgst2	-1.58712371848716	0.0653111286521809	3.96384859956404
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Naa15	-0.0183594995932879	0.943288758933921	864.240119254589
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Ndufc1	-0.0765683757618287	0.893991490825197	89.1682413470167
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Noct	-0.0622039612243768	0.767009634109848	329.672180146389
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Rab33b	-0.131014492707726	0.61422236691431	98.7592867273843
stripe_680	lost	-0.093	0.002812	TRUE	FALSE	Elf2,Maml3,Mgarp,Mgst2,Naa15,Ndufc1,Noct,Rab33b,Setd7	9	Setd7	-0.0988563309736281	0.337233318949858	1908.07585511068
stripe_704	gained	-0.0882	0.006499	TRUE	FALSE	Asph,Chd7,Clvs1,Rab2a	4	Asph	0.0756779297094375	0.566155076568681	5659.49223909281
stripe_704	gained	-0.0882	0.006499	TRUE	FALSE	Asph,Chd7,Clvs1,Rab2a	4	Chd7	0.193588944580982	0.030523207088016	12450.8371780183
stripe_704	gained	-0.0882	0.006499	TRUE	FALSE	Asph,Chd7,Clvs1,Rab2a	4	Clvs1	0.158021460434193	0.476578406879464	4609.07047671244
stripe_704	gained	-0.0882	0.006499	TRUE	FALSE	Asph,Chd7,Clvs1,Rab2a	4	Rab2a	0.0419556911220089	0.803637825945687	1486.97810307431
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	4933430I17Rik	0.236151344111042	0.839606689354964	6.15531656891796
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Alad	-1.42847307163162	1.39618185650503e-26	139.874235866289
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Bspry	-0.397117420277036	0.172014049093858	41.4305460832784
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Cdc26	-0.187979412723775	0.33539533108375	167.476257270201
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Fkbp15	0.0597073510963224	0.687255402767776	579.482233749098
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Hdhd3	-0.376502659571248	0.496306225208731	31.4655661145102
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Pole3	-0.012909477061998	0.986037892817093	36.3388127375778
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Prpf4	-0.0694181386114565	0.763477808072878	193.446534070124
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Rgs3	-1.14102276533118	7.30047300751227e-23	517.331339928835
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Rnf183	-0.0580358882795433	0.971345961830869	6.39559708548594
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Slc31a1	-0.00264213561976203	0.99619093924356406	118.327017553602
stripe_723	lost	-0.0692	0.02041	TRUE	FALSE	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	Wdr31	-1.17687557715047	6.36126150885538e-4	18.0392760790987
stripe_747	gained	-0.2057	1.611e-5	TRUE	FALSE	Kank4,L1td1,Usp1	3	Kank4	-0.0767018275527145	0.904152442921267	56.5236422266906
stripe_747	gained	-0.2057	1.611e-5	TRUE	FALSE	Kank4,L1td1,Usp1	3	L1td1	NA	NA	NA
stripe_747	gained	-0.2057	1.611e-5	TRUE	FALSE	Kank4,L1td1,Usp1	3	Usp1	0.0449721190009442	0.877985939840379	307.163882278236
stripe_788	gained	-0.1086	0.003744	TRUE	FALSE	Gnai1	1	Gnai1	-0.501245112578662	9.89329399959095e-15	1624.59280219003
stripe_814	lost	-0.0733	0.02569	TRUE	FALSE	Rasl11b,Usp46	2	Rasl11b	-0.472733333973737	0.051627214573593	56.6447664469367
stripe_814	lost	-0.0733	0.02569	TRUE	FALSE	Rasl11b,Usp46	2	Usp46	-0.232340387502289	4.35139054049456e-5	799.04533044473
stripe_815	lost	-0.0693	0.03494	TRUE	FALSE	Rasl11b,Sgcb,Spata18,Usp46	4	Rasl11b	-0.472733333973737	0.051627214573593	56.6447664469367
stripe_815	lost	-0.0693	0.03494	TRUE	FALSE	Rasl11b,Sgcb,Spata18,Usp46	4	Sgcb	0.240406152990314	0.0175820317877441	280.420725391824
stripe_815	lost	-0.0693	0.03494	TRUE	FALSE	Rasl11b,Sgcb,Spata18,Usp46	4	Spata18	-0.459716796696659	0.753377367721744	3.93440479041083
stripe_815	lost	-0.0693	0.03494	TRUE	FALSE	Rasl11b,Sgcb,Spata18,Usp46	4	Usp46	-0.232340387502289	4.35139054049456e-5	799.04533044473
stripe_843	lost	0.0891	0.009936	TRUE	FALSE	Mmd2,Papolb,Radil,Slc29a4,Tnrc18,Wipi2	6	Mmd2	0.0409893086029539	0.924424278756838	235.175713936422
stripe_843	lost	0.0891	0.009936	TRUE	FALSE	Mmd2,Papolb,Radil,Slc29a4,Tnrc18,Wipi2	6	Papolb	NA	NA	NA
stripe_843	lost	0.0891	0.009936	TRUE	FALSE	Mmd2,Papolb,Radil,Slc29a4,Tnrc18,Wipi2	6	Radil	-0.264173858524706	0.190033696602743	320.080893717319
stripe_843	lost	0.0891	0.009936	TRUE	FALSE	Mmd2,Papolb,Radil,Slc29a4,Tnrc18,Wipi2	6	Slc29a4	-0.374011187765238	4.33342221608288e-5	594.321407980317
stripe_843	lost	0.0891	0.009936	TRUE	FALSE	Mmd2,Papolb,Radil,Slc29a4,Tnrc18,Wipi2	6	Tnrc18	0.410064040732412	1.38918530791633e-8	1396.05165267811
stripe_843	lost	0.0891	0.009936	TRUE	FALSE	Mmd2,Papolb,Radil,Slc29a4,Tnrc18,Wipi2	6	Wipi2	0.0705802800552389	0.703810623131419	468.812918859237
stripe_932	gained	-0.0742	0.01567	TRUE	FALSE	Aebp2	1	Aebp2	0.00159457429167863	0.996098201652233	945.563639130665
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Abcc6	0.0212990349994826	0.991955833908189	3.59929653117831
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Abcc8	0.426796581345803	2.49143386915463e-5	1492.55948072871
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Car11	-0.286409055845861	0.220768251129101	297.562830337291
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Cyth2	0.138170916061563	0.431361653365387	204.403737519856
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Dbp	0.257153874129697	0.483076817963646	185.780647571586
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Emp3	0.247354285164329	0.822590953167115	6.27613660599694
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Fam83e	0.0847315879665501	0.963714141551431	4.23408887122461
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Grin2d	0.146343202983378	0.693917533703972	58.3506294665702
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Grwd1	-0.00288432336840087	0.998068023026077	20.4357314564932
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Kcnc1	-0.0666551542289141	0.700330089574357	9240.4527967597
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Kcnj11	0.0801619418622219	0.79275665657296	257.467374608594
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Kcnj14	0.618499308326587	0.441572862484211	6.27855414037732
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Kdelr1	0.0943239562923399	0.857502913192804	74.1983904571031
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Lmtk3	NA	NA	NA
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Myod1	NA	NA	NA
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Nomo1	-0.0141665283315264	0.972924733534507	490.97123718894
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Ntn5	NA	NA	NA
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Odad1	0.090456385047861	0.92390154807044	15.7053021759411
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Otog	NA	NA	NA
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Rpl18	-0.193995904311419	0.70639548509839	63.4613652661089
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Saa3	-0.876242637699635	0.500845242048569	2.51423799332269
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Saal1	-0.040506353654252	0.920889832559517	250.486269532046
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Sec1	NA	NA	NA
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Sergef	-0.208144204806019	0.073189309587335	2040.3405546094
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Spaca4	NA	NA	NA
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Sphk2	0.121148215966249	0.690312620193747	169.276758237533
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Sult2b1	0.180056384411077	0.85258765599927	10.7245325195925
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Syngr4	0.00517356467857808	0.996741412602588	15.6172343888938
stripe_942	lost	-0.0844	0.03146	TRUE	FALSE	Abcc6,Abcc8,Car11,Cyth2,Dbp,Emp3,Fam83e,Grin2d,Grwd1,Kcnc1,Kcnj11,Kcnj14,Kdelr1,Lmtk3,Myod1,Nomo1,Ntn5,Odad1,Otog,Rpl18,Saa3,Saal1,Sec1,Sergef,Spaca4,Sphk2,Sult2b1,Syngr4,Tmem143,Tph1,Ush1c	31	Tmem143	-0.0472324768387956	0.922133838006393	77.7003590825527
