stripe_id	chr1	x1	x2	direction	logFC	FDR	body_genes	body_gene_count	se_hub_P60	se_hub_ENCODE	se_hub_any
stripe_715	chr4	47585001	47600000	gained	0.1344	0.01159	Alg2,Anks6,Col15a1,Gabbr2,Galnt12,Sec61b,Tgfbr1	7	FALSE	FALSE	FALSE
stripe_716	chr4	54750001	54770000	gained	0.1061	0.006594	Zfp462	1	FALSE	FALSE	FALSE
stripe_717	chr4	55525001	55545000	gained	0.1956	3.287e-5	Klf4	1	FALSE	FALSE	FALSE
stripe_718	chr4	55875001	55895000	gained	0.1845	5.237e-5	NA	0	FALSE	FALSE	FALSE
stripe_719	chr4	56345001	56365000	gained	0.2342	4.777e-6	Klf4,Rad23b	2	FALSE	FALSE	FALSE
stripe_720	chr4	56670001	56690000	gained	0.1509	2.353e-4	Klf4	1	FALSE	FALSE	FALSE
stripe_721	chr4	57660001	57680000	gained	0.0757	0.03683	D630039A03Rik,Svep1,Txn1,Txndc8	4	FALSE	FALSE	FALSE
stripe_722	chr4	62390001	62420000	lost	-0.149	1.158e-4	4933430I17Rik,Alad,Bspry,Cdc26,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Wdr31	10	FALSE	FALSE	FALSE
stripe_723	chr4	62675001	62700000	lost	-0.0692	0.02041	4933430I17Rik,Alad,Bspry,Cdc26,Fkbp15,Hdhd3,Pole3,Prpf4,Rgs3,Rnf183,Slc31a1,Wdr31	12	TRUE	FALSE	TRUE
stripe_724	chr4	62870001	62900000	gained	0.0848	0.01111	Ambp,Col27a1,Kif12,Zfp618	4	FALSE	FALSE	FALSE
stripe_725	chr4	65485001	65510000	lost	0.0913	0.002589	Pappa	1	FALSE	FALSE	FALSE
stripe_726	chr4	65485001	65510000	gained	0.1056	0.002667	Pappa	1	FALSE	FALSE	FALSE
stripe_727	chr4	66380001	66400000	lost	0.0683	0.01338	NA	0	FALSE	FALSE	FALSE
stripe_728	chr4	66380001	66400000	gained	0.0718	0.01019	Trim32	1	FALSE	FALSE	FALSE
stripe_729	chr4	66400001	66415000	gained	0.1169	0.001588	Astn2,Trim32	2	FALSE	FALSE	FALSE
stripe_730	chr4	66600001	66620000	lost	-0.1024	0.006352	Astn2,Trim32	2	FALSE	FALSE	FALSE
stripe_731	chr4	67510001	67530000	gained	-0.0592	0.03454	NA	0	FALSE	FALSE	FALSE
stripe_732	chr4	67580001	67600000	lost	-0.10780000000000001	0.001417	NA	0	FALSE	FALSE	FALSE
stripe_733	chr4	68150001	68170000	gained	-0.0864	0.007421	Tlr4	1	FALSE	FALSE	FALSE
stripe_734	chr4	72185001	72205000	gained	0.1181	0.00202	Megf9,Tle1	2	FALSE	FALSE	FALSE
stripe_735	chr4	72190001	72215000	gained	0.0953	0.01098	Aldoart1,Tle1	2	FALSE	FALSE	FALSE
stripe_736	chr4	72375001	72400000	gained	0.0884	0.01013	Aldoart1	1	FALSE	FALSE	FALSE
stripe_737	chr4	81305001	81325000	lost	-0.1511	6.683e-4	Mpdz	1	FALSE	FALSE	FALSE
stripe_738	chr4	81810001	81830000	gained	-0.1162	0.001001	Cer1,Nfib,Zdhhc21	3	FALSE	FALSE	FALSE
stripe_739	chr4	81955001	81975000	lost	-0.0803	0.03106	NA	0	FALSE	FALSE	FALSE
stripe_740	chr4	81960001	81980000	gained	-0.1154	0.001698	Cer1,Nfib,Zdhhc21	3	FALSE	FALSE	FALSE
stripe_741	chr4	82260001	82280000	gained	-0.1141	9.634e-4	Mpdz	1	FALSE	FALSE	FALSE
stripe_742	chr4	82615001	82650000	lost	-0.1312	2.226e-4	Cer1,Nfib,Zdhhc21	3	FALSE	FALSE	FALSE
stripe_743	chr4	82680001	82700000	lost	-0.2491	1.366e-4	NA	0	FALSE	FALSE	FALSE
stripe_744	chr4	85835001	85855000	lost	-0.1345	4.057e-4	Haus6,Plin2,Rraga,Saxo1	4	FALSE	FALSE	FALSE
stripe_745	chr4	86525001	86545000	lost	-0.0993	0.006398	NA	0	FALSE	FALSE	FALSE
stripe_746	chr4	88630001	88650000	lost	-0.0863	0.01087	Focad,Hacd4,Ifna12,Ifna13,Ifna14,Ifna15,Ifna9,Ifnb1,Mllt3,Pramel32	10	FALSE	FALSE	FALSE
stripe_747	chr4	98535001	98555000	gained	-0.2057	1.611e-5	Kank4,L1td1,Usp1	3	TRUE	FALSE	TRUE
stripe_748	chr4	99880001	99900000	gained	0.0934	0.01213	Alg6,Efcab7,Foxd3	3	FALSE	FALSE	FALSE
stripe_749	chr4	101630001	101665000	lost	-0.0589	0.02454	Ak4,Dnajc6,Jak1,Leprot	4	FALSE	FALSE	FALSE
stripe_750	chr4	103390001	103410000	gained	0.1573	1.204e-4	Dab1	1	FALSE	FALSE	FALSE
stripe_751	chr4	103875001	103900000	gained	0.0776	0.01017	NA	0	FALSE	FALSE	FALSE
stripe_752	chr4	104440001	104460000	gained	-0.0739	0.02696	NA	0	TRUE	FALSE	TRUE
stripe_753	chr4	105085001	105115000	gained	-0.0824	0.01425	C8a,C8b,Fyb2,Prkaa2	4	FALSE	FALSE	FALSE
stripe_754	chr4	105140001	105160000	gained	0.1045	0.007318	Plpp3,Usp24	2	FALSE	FALSE	FALSE
stripe_755	chr4	107410001	107440000	gained	0.1465	1.114e-4	Dmrtb1,Glis1,Lrp8	3	FALSE	FALSE	FALSE
stripe_756	chr4	115885001	115910000	gained	0.1732	5.625e-5	Dmbx1,Faah,Nsun4,Tmem275	4	FALSE	FALSE	FALSE
stripe_757	chr4	124220001	124240000	gained	0.2061	8.529e-6	1110065P20Rik,Epha10,Fhl3,Inpp5b,Maneal,Mtf1,Pou3f1,Sf3a3,Utp11,Yrdc	10	FALSE	FALSE	FALSE
stripe_758	chr4	125210001	125240000	gained	0.1616	1.925e-5	Csf3r,Grik3	2	FALSE	FALSE	FALSE
stripe_759	chr4	125465001	125495000	gained	0.1074	0.0020830000000000002	Grik3	1	FALSE	FALSE	FALSE
stripe_760	chr4	125465001	125490000	gained	0.1972	1.611e-5	1110065P20Rik,Airim,Cdca8,Dnali1,Epha10,Gnl2,Maneal,Meaf6,Mtf1,Rspo1,Snip1,Yrdc,Zc3h12a	13	FALSE	FALSE	FALSE
stripe_761	chr4	125725001	125745000	gained	0.1544	1.184e-4	Airim,Cdca8,Dnali1,Gnl2,Grik3,Meaf6,Rspo1,Snip1,Zc3h12a	9	FALSE	FALSE	FALSE
stripe_762	chr4	127590001	127620000	lost	0.1415	1.116e-4	Gjb5	1	FALSE	FALSE	FALSE
stripe_763	chr4	127745001	127780000	gained	0.0904	0.003518	CK137956,Csmd2	2	FALSE	FALSE	FALSE
stripe_764	chr4	128130001	128150000	lost	0.1541	1.281e-4	A3galt2,Hmgb4,Phc2,Tlr12,Zfp362,Zscan20	6	FALSE	FALSE	FALSE
stripe_765	chr4	128130001	128155000	lost	0.1121	0.001129	CK137956,Csmd2,Dlgap3,Gja4,Gjb3,Gjb4,Gjb5,Sfpq,Smim12,Tmem35b,Zmym1,Zmym6	12	FALSE	FALSE	FALSE
stripe_766	chr4	128210001	128230000	lost	0.1297	7.045e-4	CK137956,Csmd2,Dlgap3,Gja4,Gjb3,Gjb4,Gjb5,Sfpq,Smim12,Tmem35b,Zmym1,Zmym6	12	FALSE	FALSE	FALSE
stripe_767	chr4	128295001	128315000	lost	0.0991	0.003609	CK137956,Csmd2,Gjb3,Gjb4,Gjb5,Hmgb4	6	FALSE	FALSE	FALSE
stripe_768	chr4	128395001	128415000	lost	0.136	3.842e-4	CK137956,Csmd2,Hmgb4	3	FALSE	FALSE	FALSE
stripe_769	chr4	128395001	128415000	gained	0.1353	3.935e-4	CK137956,Csmd2,Hmgb4	3	FALSE	FALSE	FALSE
stripe_770	chr4	128480001	128505000	gained	0.0668	0.02356	CK137956,Csmd2,Hmgb4	3	FALSE	FALSE	FALSE
stripe_771	chr4	129775001	129800000	gained	0.0676	0.02782	Adgrb2,Col16a1,Hcrtr1,Ldc1,Pef1,Ptp4a2,Tinagl1	7	FALSE	FALSE	FALSE
stripe_772	chr4	134905001	134925000	gained	-0.0661	0.0259	Aunip,Ldlrap1,Maco1,Man1c1,Mtfr1l,Paqr7,Rhd,Rsrp1,Selenon,Stmn1,Tmem50a	11	FALSE	FALSE	FALSE
stripe_773	chr4	136050001	136075000	lost	0.1239	0.002456	Asap3,E2f2,Id3,Rpl11	4	FALSE	FALSE	FALSE
stripe_774	chr4	140890001	140910000	gained	0.0834	0.0182	Arhgef10l,Padi1,Padi2,Padi3,Padi4,Padi6,Rcc2	7	FALSE	FALSE	FALSE
stripe_775	chr4	140945001	140965000	gained	0.0951	0.004109	Arhgef10l,Igsf21,Klhdc7a,Padi1,Padi2,Padi3,Padi4,Padi6,Rcc2,Sdhb	10	FALSE	FALSE	FALSE
stripe_776	chr4	151560001	151580000	gained	0.0707	0.03335	Gm13090,Per3,Vamp3	3	FALSE	FALSE	FALSE
stripe_777	chr4	152430001	152450000	gained	0.1354	2.528e-4	Chd5,Gpr153,Hes3,Icmt,Rnf207,Rpl22	6	FALSE	FALSE	FALSE
stripe_778	chr4	153350001	153385000	gained	0.0809	0.0129	Acot7,Chd5,Espn,Gpr153,Hes2,Hes3,Icmt,Kcnab2,Nphp4,Rnf207,Rpl22,Tnfrsf25	12	FALSE	FALSE	FALSE
stripe_779	chr4	153355001	153385000	lost	0.0791	0.02207	NA	0	FALSE	FALSE	FALSE
stripe_780	chr4	154195001	154225000	lost	0.0631	0.02444	A430005L14Rik,Ccdc27,Cep104,Dffb,Lrrc47,Megf6,Smim1,Tprg1l,Trp73,Wrap73	10	FALSE	FALSE	FALSE
stripe_781	chr4	154195001	154230000	gained	0.09	0.00252	Ccdc27,Megf6,Smim1,Tprg1l,Trp73,Wrap73	6	FALSE	FALSE	FALSE
stripe_782	chr4	154295001	154315000	lost	0.0756	0.01949	A430005L14Rik,Ajap1,Arhgef16,Ccdc27,Cep104,Dffb,Lrrc47,Megf6,Smim1,Tprg1l,Trp73,Wrap73	12	FALSE	FALSE	FALSE
stripe_783	chr4	154435001	154455000	gained	0.1042	0.002787	Actrt2,Prdm16	2	FALSE	FALSE	FALSE
stripe_784	chr5	4955001	4985000	gained	0.0945	0.01509	Cdk14,Cfap69,Cldn12,Fam237b,Gtpbp10,Pttg1ip2,Steap2	7	FALSE	FALSE	FALSE
stripe_785	chr5	15830001	15850000	gained	-0.0615	0.04363	Cacna2d1	1	FALSE	FALSE	FALSE
stripe_786	chr5	16005001	16025000	lost	-0.0734	0.02889	NA	0	FALSE	FALSE	FALSE
stripe_787	chr5	16005001	16025000	gained	-0.0734	0.02889	NA	0	FALSE	FALSE	FALSE
stripe_788	chr5	18355001	18375000	gained	-0.1086	0.003744	Gnai1	1	TRUE	FALSE	TRUE
stripe_789	chr5	22535001	22555000	gained	0.1435	0.001968	Kmt2e,Lhfpl3,Orc5,Pus7,Rint1,Srpk2,Tomm7	7	FALSE	FALSE	FALSE
stripe_790	chr5	27005001	27025000	gained	-0.0574	0.04827	Dpp6	1	FALSE	FALSE	FALSE
stripe_791	chr5	28455001	28475000	gained	0.1339	4.48e-4	Rnf32,Shh	2	FALSE	FALSE	FALSE
stripe_792	chr5	28515001	28535000	gained	0.131	0.001317	NA	0	FALSE	FALSE	FALSE
stripe_793	chr5	28830001	28850000	gained	0.183	4.672e-5	Cnpy1,En2,Insig1,Rbm33,Shh	5	FALSE	FALSE	FALSE
stripe_794	chr5	28985001	29005000	gained	0.1173	0.004674	NA	0	FALSE	FALSE	FALSE
stripe_795	chr5	36385001	36405000	gained	0.1915	3.564e-4	Ablim2,Afap1,Psapl1,Sh3tc1,Sorcs2	5	FALSE	FALSE	FALSE
stripe_796	chr5	37810001	37830000	gained	0.1172	0.005739	Lyar,Msx1,Nsg1,Stx18,Tmem128,Zbtb49	6	FALSE	FALSE	FALSE
stripe_797	chr5	38780001	38795000	gained	-0.0862	0.005653	Clnk,Hs3st1	2	FALSE	FALSE	FALSE
stripe_798	chr5	39160001	39180000	lost	-0.0694	0.03437	NA	0	FALSE	FALSE	FALSE
stripe_799	chr5	39165001	39185000	lost	-0.1077	0.001371	Clnk,Zfp518b	2	FALSE	FALSE	FALSE
stripe_800	chr5	41340001	41375000	gained	0.1558	8.02e-5	NA	0	FALSE	FALSE	FALSE
stripe_801	chr5	42045001	42065000	gained	-0.1623	6.089e-5	Cpeb2	1	FALSE	FALSE	FALSE
stripe_802	chr5	42910001	42930000	lost	-0.0894	0.01326	Cpeb2	1	FALSE	FALSE	FALSE
stripe_803	chr5	43835001	43855000	gained	0.1049	0.006633	Cd38,Fgfbp1,Prom1,Tapt1	4	FALSE	FALSE	FALSE
stripe_804	chr5	50025001	50060000	gained	0.0825	0.008857	Adgra3,Kcnip4	2	FALSE	FALSE	FALSE
stripe_805	chr5	50210001	50230000	gained	0.0863	0.01213	Adgra3,Kcnip4	2	FALSE	FALSE	FALSE
stripe_806	chr5	64360001	64395000	gained	0.111	0.001588	Fam114a1,Klf3,Klhl5,Tlr1,Tlr6,Tmem156,Wdr19	7	FALSE	FALSE	FALSE
stripe_807	chr5	64805001	64825000	gained	0.0932	0.004732	Klf3	1	FALSE	FALSE	FALSE
stripe_808	chr5	66970001	66995000	gained	0.091	0.008672	Limch1	1	FALSE	FALSE	FALSE
stripe_809	chr5	68110001	68130000	gained	-0.094	0.0153	Kctd8	1	FALSE	FALSE	FALSE
stripe_810	chr5	68145001	68165000	lost	-0.1339	9.263e-4	Kctd8	1	FALSE	FALSE	FALSE
stripe_811	chr5	68870001	68890000	lost	-0.084	0.01142	Kctd8	1	FALSE	FALSE	FALSE
stripe_812	chr5	68870001	68890000	lost	-0.1119	0.002338	Atp8a1,Gm5108,Grxcr1	3	FALSE	FALSE	FALSE
stripe_813	chr5	69420001	69435000	lost	-0.0964	0.01159	Atp8a1,Gm5108,Grxcr1,Kctd8	4	FALSE	FALSE	FALSE
stripe_814	chr5	74250001	74270000	lost	-0.0733	0.02569	Rasl11b,Usp46	2	TRUE	FALSE	TRUE
stripe_815	chr5	74275001	74295000	lost	-0.0693	0.03494	Rasl11b,Sgcb,Spata18,Usp46	4	TRUE	FALSE	TRUE
stripe_816	chr5	84390001	84415000	gained	0.3402	1.979e-7	NA	0	FALSE	FALSE	FALSE
stripe_817	chr5	88565001	88590000	lost	-0.1465	3.311e-4	Dck,Grsf1,Mob1b,Rufy3,Slc4a4	5	FALSE	FALSE	FALSE
stripe_818	chr5	90355001	90375000	lost	-0.0747	0.03547	Ankrd17,Cox18	2	FALSE	FALSE	FALSE
stripe_819	chr5	105980001	106000000	gained	-0.1794	4.547e-5	Barhl2,Zfp644	2	FALSE	FALSE	FALSE
stripe_820	chr5	106250001	106275000	lost	-0.1013	0.01658	NA	0	FALSE	FALSE	FALSE
stripe_821	chr5	107135001	107155000	lost	0.0692	0.0471	1700028K03Rik,Brdt,Btbd8,Ephx4,Lpcat2b,Tgfbr3	6	FALSE	FALSE	FALSE
stripe_822	chr5	107400001	107420000	lost	-0.0734	0.0243	1700028K03Rik,Atp5me,Btbd8,Ccdc18,Dipk1a,Dr1,Ephx4,Evi5,Gfi1,Glmn,Lpcat2b,Mtf2,Pcgf3,Pde6b,Pigg,Rpap2,Rpl5,Slc49a3,Tmed5,Ube2d2b	20	FALSE	FALSE	FALSE
stripe_823	chr5	107505001	107525000	lost	-0.0723	0.04074	1700028K03Rik,Brdt,Btbd8,Cdc7,Ephx4,Hfm1,Lpcat2b,Tgfbr3	8	FALSE	FALSE	FALSE
stripe_824	chr5	117610001	117630000	lost	0.0974	0.008184	Fbxo21,Nos1,Tesc	3	FALSE	FALSE	FALSE
stripe_825	chr5	117930001	117955000	gained	0.0745	0.02208	Nos1	1	FALSE	FALSE	FALSE
stripe_826	chr5	118265001	118290000	gained	0.1421	0.001406	Med13l	1	FALSE	FALSE	FALSE
stripe_827	chr5	118875001	118900000	gained	0.1118	0.008816	Tbx3,Tbx5	2	FALSE	FALSE	FALSE
stripe_828	chr5	119920001	119940000	lost	0.1263	0.003262	Tbx3,Tbx5	2	FALSE	FALSE	FALSE
stripe_829	chr5	120430001	120450000	gained	0.182	2.044e-4	Lhx5	1	FALSE	FALSE	FALSE
stripe_830	chr5	130390001	130415000	gained	-0.0717	0.0152	NA	0	TRUE	FALSE	TRUE
stripe_831	chr5	131540001	131575000	lost	0.2358	7.373e-5	NA	0	FALSE	FALSE	FALSE
stripe_832	chr5	133145001	133160000	lost	0.0746	0.03513	Castor2,Gtf2ird2,Rcc1l	3	FALSE	FALSE	FALSE
stripe_833	chr5	133475001	133495000	gained	0.0786	0.01365	Auts2	1	FALSE	FALSE	FALSE
stripe_834	chr5	134620001	134640000	gained	0.0798	0.02024	Abhd11,Baz1b,Bcl7b,Bud23,Ccl24,Ccl26,Cldn13,Cldn3,Cldn4,Dnajc30,Dtx2,Eif4h,Eln,Fkbp6,Fzd9,Hip1,Hspb1,Limk1,Mdh2,Mettl27,Mlxipl,Nsun5,Pom121,Por,Rhbdd2,Srrm3,Ssc4d,Stx1a,Styxl1,Tbl2,Tmem120a,Tmem270,Trim50,Vps37d,Ywhag,Zp3	36	FALSE	FALSE	FALSE
stripe_835	chr5	134910001	134935000	lost	0.0906	0.008287	Abhd11,Baz1b,Bcl7b,Bud23,Ccl24,Ccl26,Cldn13,Cldn3,Cldn4,Dnajc30,Fkbp6,Fzd9,Hip1,Mettl27,Mlxipl,Nsun5,Pom121,Rhbdd2,Stx1a,Tbl2,Trim50,Vps37d	22	FALSE	FALSE	FALSE
stripe_836	chr5	136560001	136580000	gained	0.0997	0.01811	Cux1,Myl10	2	FALSE	FALSE	FALSE
stripe_837	chr5	136780001	136800000	lost	0.1212	0.002165	Cldn15,Col26a1,Fis1,Ift22,Plod3,Znhit1	6	FALSE	FALSE	FALSE
stripe_838	chr5	139895001	139915000	gained	0.2198	9.527e-6	Elfn1,Mad1l1,Mrm2,Nudt1	4	FALSE	FALSE	FALSE
stripe_839	chr5	140090001	140105000	lost	0.2163	5.113e-5	Adap1,C130050O18Rik,Chlsn,Cox19,Cyp2w1,Dnaaf5,Elfn1,Get4,Gper1,Gpr146,Ints1,Mafk,Micall2,Prkar1b,Psmg3,Sun1,Tmem184a,Uncx,Zfand2a	19	FALSE	FALSE	FALSE
stripe_840	chr5	141045001	141065000	lost	0.0759	0.02459	Foxk1,Sdk1	2	FALSE	FALSE	FALSE
stripe_841	chr5	141725001	141745000	gained	0.0907	0.01746	Card11,Sdk1	2	FALSE	FALSE	FALSE
stripe_842	chr5	142015001	142035000	lost	0.1016	0.003762	Card11,Gna12,Sdk1	3	FALSE	FALSE	FALSE
stripe_843	chr5	142795001	142820000	lost	0.0891	0.009936	Mmd2,Papolb,Radil,Slc29a4,Tnrc18,Wipi2	6	TRUE	FALSE	TRUE
stripe_844	chr5	144035001	144055000	gained	0.0713	0.0361	Bhlha15,Bri3,Lmtk2,Tecpr1	4	FALSE	FALSE	FALSE
stripe_845	chr6	5370001	5390000	lost	-0.0912	0.009512	Asb4,Bet1,Calcr,Casd1,Col1a2,Gng11,Gngt1,Peg10,Pon1,Pon2,Pon3,Ppp1r9a,Sgce,Tfpi2	14	FALSE	FALSE	FALSE
stripe_846	chr6	6865001	6890000	gained	-0.1106	0.001692	Dlx5,Dlx6,Dync1i1,Sem1,Slc25a13	5	FALSE	FALSE	FALSE
stripe_847	chr6	8400001	8425000	lost	-0.0619	0.03979	Ica1	1	FALSE	FALSE	FALSE
stripe_848	chr6	8405001	8425000	gained	-0.0711	0.04177	Ica1	1	FALSE	FALSE	FALSE
stripe_849	chr6	8495001	8515000	lost	-0.0836	0.01967	Glcci1,Mios,Rpa3,Umad1	4	FALSE	FALSE	FALSE
stripe_850	chr6	8730001	8750000	lost	-0.0599	0.04486	Col28a1,Glcci1,Mios,Rpa3,Umad1	5	FALSE	FALSE	FALSE
stripe_851	chr6	17340001	17360000	lost	0.0814	0.01902	Cav1,Cav2,Tes	3	FALSE	FALSE	FALSE
stripe_852	chr6	18680001	18710000	gained	0.125	5.537e-4	Cttnbp2	1	FALSE	FALSE	FALSE
stripe_853	chr6	20220001	20240000	lost	-0.0586	0.04767	Kcnd2	1	FALSE	FALSE	FALSE
stripe_854	chr6	20970001	20995000	lost	-0.0679	0.0251	NA	0	FALSE	FALSE	FALSE
stripe_855	chr6	21180001	21200000	lost	-0.0903	0.006873	NA	0	FALSE	FALSE	FALSE
stripe_856	chr6	24160001	24180000	lost	-0.0946	0.002667	Cadps2,Rnf133,Rnf148,Slc13a1,Tas2r118	5	FALSE	FALSE	FALSE
stripe_857	chr6	24320001	24355000	gained	-0.0732	0.0131	Cadps2,Rnf133,Rnf148,Slc13a1,Tas2r118	5	FALSE	FALSE	FALSE
stripe_858	chr6	24325001	24350000	lost	-0.061	0.04538	Cadps2,Rnf133,Rnf148,Slc13a1,Tas2r118	5	FALSE	FALSE	FALSE
stripe_859	chr6	28620001	28640000	lost	-0.1268	5.49e-4	Lep,Lrrc4	2	FALSE	FALSE	FALSE
stripe_860	chr6	28620001	28640000	gained	-0.1239	5.993e-4	Impdh1,Lep,Lrrc4,Prrt4,Rbm28	5	FALSE	FALSE	FALSE
stripe_861	chr6	28850001	28870000	gained	-0.0824	0.01414	Lep,Prrt4,Rbm28	3	FALSE	FALSE	FALSE
stripe_862	chr6	31395001	31415000	gained	0.1193	0.001257	Mkln1	1	FALSE	FALSE	FALSE
stripe_863	chr6	31805001	31825000	gained	0.1509	2.816e-4	1700012A03Rik	1	FALSE	FALSE	FALSE
stripe_864	chr6	32690001	32710000	gained	0.08	0.03278	Plxna4	1	FALSE	FALSE	FALSE
stripe_865	chr6	33810001	33830000	lost	-0.1095	0.002667	NA	0	FALSE	FALSE	FALSE
stripe_866	chr6	33810001	33830000	gained	-0.0918	0.002991	Chchd3,Exoc4,Plxna4	3	FALSE	FALSE	FALSE
stripe_867	chr6	35400001	35420000	gained	0.2781	2.762e-6	Mtpn	1	FALSE	FALSE	FALSE
stripe_868	chr6	35815001	35835000	gained	0.2095	1.56e-4	Mtpn	1	FALSE	FALSE	FALSE
stripe_869	chr6	36145001	36170000	gained	0.1735	1.358e-4	Chrm2,Ptn	2	FALSE	FALSE	FALSE
stripe_870	chr6	36145001	36170000	gained	0.1934	2.015e-5	Fam180a,Mtpn,Slc13a4,Stmp1	4	FALSE	FALSE	FALSE
stripe_871	chr6	36235001	36265000	gained	0.2196	3.226e-6	Fam180a,Mtpn,Slc13a4,Stmp1	4	FALSE	FALSE	FALSE
stripe_872	chr6	36830001	36850000	gained	0.087	0.02858	Dgki	1	FALSE	FALSE	FALSE
stripe_873	chr6	39775001	39795000	lost	0.1082	0.007171	Adck2,Braf,Ndufb2	3	FALSE	FALSE	FALSE
stripe_874	chr6	48625001	48650000	lost	-0.0938	0.002235	AI854703,Atp6v0e2,Gimap8,Gm5111,Krba1,Lrrc61,Pdia4,Rarres2,Repin1,Sspo,Zfp212,Zfp282,Zfp398,Zfp467,Zfp746,Zfp775,Zfp777,Zfp786,Zfp956	19	FALSE	FALSE	FALSE
stripe_875	chr6	50780001	50810000	gained	-0.1155	7.045e-4	Npvf,Spmip4	2	FALSE	FALSE	FALSE
stripe_876	chr6	50790001	50825000	gained	0.0889	0.007532	NA	0	FALSE	FALSE	FALSE
stripe_877	chr6	51360001	51385000	lost	-0.0762	0.01311	Cbx3,Hnrnpa2b1,Nfe2l3,Snx10	4	FALSE	FALSE	FALSE
stripe_878	chr6	51585001	51620000	lost	-0.1588	4.547e-5	Skap2	1	FALSE	FALSE	FALSE
stripe_879	chr6	52190001	52210000	gained	-0.0799	0.01445	Cbx3,Hnrnpa2b1,Hoxa1,Hoxa4,Hoxa5,Hoxa6,Nfe2l3,Skap2,Snx10	9	FALSE	FALSE	FALSE
stripe_880	chr6	52265001	52285000	gained	0.0794	0.01489	Evx1,Hibadh,Tax1bp1	3	FALSE	FALSE	FALSE
stripe_881	chr6	52560001	52585000	gained	0.1117	0.001495	Evx1,Hoxa10,Hoxa11,Hoxa13,Hoxa2,Hoxa3,Hoxa6,Hoxa7,Hoxa9	9	FALSE	FALSE	FALSE
stripe_882	chr6	52995001	53015000	gained	-0.0753	0.02145	Chn2,Cpvl,Creb5,Jazf1,Prr15,Tril,Wipf3	7	FALSE	FALSE	FALSE
stripe_883	chr6	53315001	53330000	gained	0.0723	0.03191	Chn2,Cpvl,Tril	3	FALSE	FALSE	FALSE
stripe_884	chr6	53625001	53660000	gained	0.0622	0.0341	Creb5	1	FALSE	FALSE	FALSE
stripe_885	chr6	54375001	54395000	lost	-0.0724	0.01491	Fkbp14,Mturn,Plekha8,Scrn1,Wipf3	5	FALSE	FALSE	FALSE
stripe_886	chr6	55230001	55250000	gained	0.067	0.03435	Adcyap1r1,Aqp1,Ghrhr	3	FALSE	FALSE	FALSE
stripe_887	chr6	71495001	71530000	lost	-0.1065	8.083e-4	Atoh8,Chmp3,Immt,Kdm3a,Mrpl35,Polr1a,Ptcd3,Reep1,Sftpb,St3gal5	10	FALSE	FALSE	FALSE
stripe_888	chr6	71620001	71635000	gained	-0.1148	0.003397	Cd8a,Cd8b1,Chmp3,Eif2ak3,Fabp1,Foxi3,Gm1070,Kdm3a,Krcc1,Rmnd5a,Rnf103,Rpia,Smyd1,Spmip9,Thnsl2	15	FALSE	FALSE	FALSE
stripe_889	chr6	81210001	81235000	gained	0.0747	0.03894	Gcfc2,Mrpl19	2	FALSE	FALSE	FALSE
stripe_890	chr6	81215001	81235000	gained	0.1354	0.001972	NA	0	FALSE	FALSE	FALSE
stripe_891	chr6	81735001	81770000	gained	0.0957	0.001672	NA	0	FALSE	FALSE	FALSE
stripe_892	chr6	85400001	85420000	gained	0.1623	8.848e-5	Emx1,Exoc6b,Rab11fip5,Sfxn5,Spr	5	FALSE	FALSE	FALSE
stripe_893	chr6	86205001	86225000	gained	0.1572	8.281e-5	Aak1,Anxa4,Asprv1,C87436,Fam136a,Gmcl1,Mxd1,Pcbp1,Pcyox1,Snrnp27,Snrpg,Tia1	12	FALSE	FALSE	FALSE
stripe_894	chr6	88890001	88910000	gained	-0.0697	0.01537	Abtb1,Cnbp,Copg1,Dnajb8,Eefsec,Gata2,H1f10,Hmces,Isy1,Kbtbd12,Mcm2,Mgll,Podxl2,Rab43,Rab7,Rpn1,Ruvbl1,Sec61a1,Tpra1	19	FALSE	FALSE	FALSE
stripe_895	chr6	91560001	91580000	lost	0.0925	0.006029	4930590J08Rik,Ccdc174,Grip2,Slc6a6	4	FALSE	FALSE	FALSE
stripe_896	chr6	91845001	91875000	gained	0.203	8.529e-6	Grip2,Lsm3,Slc6a6,Xpc	4	FALSE	FALSE	FALSE
stripe_897	chr6	92060001	92080000	gained	0.0782	0.01534	4930590J08Rik,Ccdc174,Fgd5,Grip2	4	FALSE	FALSE	FALSE
stripe_898	chr6	92635001	92670000	gained	0.1488	1.065e-4	NA	0	FALSE	FALSE	FALSE
stripe_899	chr6	94400001	94420000	lost	-0.1104	0.004908	Magi1	1	FALSE	FALSE	FALSE
stripe_900	chr6	94400001	94420000	gained	-0.1116	0.004902	Magi1	1	FALSE	FALSE	FALSE
stripe_901	chr6	95110001	95130000	lost	-0.0857	0.03547	Kbtbd8,Lrig1,Magi1,Slc25a26	4	FALSE	FALSE	FALSE
stripe_902	chr6	97255001	97280000	gained	0.0766	0.0343	Frmd4b	1	FALSE	FALSE	FALSE
stripe_903	chr6	98510001	98530000	gained	0.0923	0.01804	Eif4e3,Foxp1,Gpr27,Prok2	4	FALSE	FALSE	FALSE
stripe_904	chr6	98975001	99000000	gained	0.0953	0.002663	Foxp1	1	FALSE	FALSE	FALSE
stripe_905	chr6	99070001	99090000	gained	0.0881	0.01164	Eif4e3,Foxp1,Gpr27	3	FALSE	FALSE	FALSE
