gene_symbol	gene_class	feature_label	n_features	min_distance	median_distance
Acot11	invariant	K27ac_ChIP	53	26215	261722.5
Acot11	invariant	P60	2	184604	601860.25
Acot2	invariant	ChromHMM_ActiveEnhancer	68	8961	876461
Acot2	invariant	K27ac_ChIP	67	1.5	797521.5
Acot2	invariant	P60	5	186086.5	677542
Acox1	invariant	ChromHMM_ActiveEnhancer	24	100455	1385450
Acox1	invariant	ENCODE	1	981826.5	981826.5
Acox1	invariant	K27ac_ChIP	106	158	723491.5
Acox1	invariant	P60	11	128875.5	1331525
Acrbp	invariant	ChromHMM_ActiveEnhancer	44	34711	1102911
Acrbp	invariant	ENCODE	1	1540580.5	1540580.5
Acrbp	invariant	K27ac_ChIP	58	13329	322940.75
Acrbp	invariant	P60	5	37149	192807
Acsbg1	invariant	ChromHMM_ActiveEnhancer	20	31870	702400
Acsbg1	invariant	K27ac_ChIP	38	75233.5	1299114.25
Acsbg1	invariant	P60	3	712500	1331632
Acsl1	DEG_down	ChromHMM_ActiveEnhancer	79	7163	1015663
Acsl1	DEG_down	K27ac_ChIP	23	686	772823.5
Acsl3	invariant	ChromHMM_ActiveEnhancer	32	5975	546050
Acsl3	invariant	K27ac_ChIP	14	710	762528.25
Acsl4	invariant	ChromHMM_ActiveEnhancer	41	17835	416265
Acsl4	invariant	K27ac_ChIP	6	226	1058691.5
Acsl5	invariant	ChromHMM_ActiveEnhancer	38	172162	1799000
Acsl5	invariant	K27ac_ChIP	52	2032.5	1756969
Acsl5	invariant	P60	7	1688543	1849322.5
Acsl6	invariant	ChromHMM_ActiveEnhancer	29	1398	962502
Acsl6	invariant	K27ac_ChIP	46	566	828946.5
Acsl6	invariant	P60	4	7396	531929.25
Acss2	invariant	ChromHMM_ActiveEnhancer	57	132348	1127252
Acss2	invariant	ENCODE	2	278977	906582.5
Acss2	invariant	K27ac_ChIP	96	65	978536.5
Acss2	invariant	P60	5	109063.5	963135
Actl6a	invariant	ChromHMM_ActiveEnhancer	42	43602	1419298
Actl6a	invariant	K27ac_ChIP	14	2636	1386217.75
Actr10	invariant	ChromHMM_ActiveEnhancer	91	23057	713643
Actr10	invariant	K27ac_ChIP	54	37198	1140037.75
Actr6	invariant	ChromHMM_ActiveEnhancer	55	15205	996205
Actr6	invariant	K27ac_ChIP	25	13178.5	1000990
Acvr1c	DEG_down	ChromHMM_ActiveEnhancer	184	9595	1073295
Acvr1c	DEG_down	K27ac_ChIP	42	131457	983805.5
Acvr1c	DEG_down	P60	2	840630	1067246.75
Acvr2a	invariant	ChromHMM_ActiveEnhancer	50	12591	816391
Acvr2a	invariant	K27ac_ChIP	12	528.5	835018.25
Acvr2a	invariant	P60	2	842969.5	881846
Acvr2b	invariant	ChromHMM_ActiveEnhancer	35	5982	1273782
Acvr2b	invariant	K27ac_ChIP	33	1502.5	1173791.5
Acvr2b	invariant	P60	1	1969897.5	1969897.5
Acvrl1	invariant	ChromHMM_ActiveEnhancer	40	37378	951122
Acvrl1	invariant	K27ac_ChIP	72	46301	1369930
Acvrl1	invariant	P60	6	229007	1227238.25
Acyp2	DEG_down	ChromHMM_ActiveEnhancer	65	23713	1146913
Acyp2	DEG_down	K27ac_ChIP	37	137	1221223
Acyp2	DEG_down	P60	2	1161880	1570027
Adam11	DEG_down	ChromHMM_ActiveEnhancer	16	344061	1374561
Adam11	DEG_down	K27ac_ChIP	85	2435.5	735821.5
Adam11	DEG_down	P60	13	6360	542839
Adam15	invariant	ChromHMM_ActiveEnhancer	25	435504	1119696
Adam15	invariant	ENCODE	1	1201720	1201720
Adam15	invariant	K27ac_ChIP	75	42418.5	905837.5
Adam15	invariant	P60	4	730044	1025809.25
Adam22	invariant	ChromHMM_ActiveEnhancer	53	10360	286860
Adam22	invariant	K27ac_ChIP	15	896	253994
Adam23	invariant	ChromHMM_ActiveEnhancer	83	791	634591
Adam23	invariant	K27ac_ChIP	27	3	779227.5
Adam23	invariant	P60	2	630841	652134.25
Adam32	invariant	ChromHMM_ActiveEnhancer	66	79296	1798850
Adam32	invariant	ENCODE	1	1926043.5	1926043.5
Adam32	invariant	K27ac_ChIP	46	68987	1486932
Adam32	invariant	P60	2	585920.5	1253159.75
Adam8	invariant	ChromHMM_ActiveEnhancer	14	91162	888562
Adam8	invariant	K27ac_ChIP	60	43726.5	1163056.5
Adam8	invariant	P60	6	86961	1174310.25
Adap2	invariant	ChromHMM_ActiveEnhancer	21	184205	543605
Adap2	invariant	K27ac_ChIP	40	11889.5	570423
Adap2	invariant	P60	2	334006.5	419530.5
Adar	invariant	ChromHMM_ActiveEnhancer	22	70478	1396522
Adar	invariant	ENCODE	1	1566746	1566746
Adar	invariant	K27ac_ChIP	71	288.5	942946
Adar	invariant	P60	4	558012.5	1294338
Adarb1	DEG_down	ChromHMM_ActiveEnhancer	100	6770	843980
Adarb1	DEG_down	K27ac_ChIP	85	833.5	767019.5
Adarb1	DEG_down	P60	5	15928	615087
Adarb2	DEG_down	ChromHMM_ActiveEnhancer	46	149634	1233234
Adarb2	DEG_down	K27ac_ChIP	11	404.5	1075381.5
Adat1	invariant	ChromHMM_ActiveEnhancer	82	40102	1054852
Adat1	invariant	K27ac_ChIP	59	19166	1035169
Adat1	invariant	P60	5	266700.5	1105015.5
Adcy1	invariant	ChromHMM_ActiveEnhancer	31	7789	902789
Adcy1	invariant	ENCODE	1	1052945	1052945
Adcy1	invariant	K27ac_ChIP	64	1200.5	1031820.75
Adcy1	invariant	P60	5	47162	166900.5
Adcy2	invariant	ChromHMM_ActiveEnhancer	24	521759	750600
Adcy2	invariant	K27ac_ChIP	23	417268	1150329
Adcy2	invariant	P60	1	531039.5	531039.5
Adcy3	invariant	ChromHMM_ActiveEnhancer	69	4197	293303
Adcy3	invariant	K27ac_ChIP	50	624	804243.5
Adcy3	invariant	P60	2	114421	198366
Adcyap1	invariant	ChromHMM_ActiveEnhancer	2	40683	752550
Adcyap1	invariant	K27ac_ChIP	2	1550898	1593233.5
Add3	DEG_down	ChromHMM_ActiveEnhancer	24	49643	195550
Add3	DEG_down	K27ac_ChIP	30	1289	295836
Add3	DEG_down	P60	3	178217.5	216317.5
Adgrb1	DEG_up	ChromHMM_ActiveEnhancer	73	6805	1463995
Adgrb1	DEG_up	K27ac_ChIP	61	7449	1340650.5
Adgrb1	DEG_up	P60	3	1856290	1874193
Adgrg1	DEG_up	ChromHMM_ActiveEnhancer	56	12649	1051451
Adgrg1	DEG_up	K27ac_ChIP	35	7490.5	727874.5
Adgrg1	DEG_up	P60	1	1082287.5	1082287.5
Adgrl2	DEG_down	ChromHMM_ActiveEnhancer	3	559945	560645
Adgrl2	DEG_down	K27ac_ChIP	2	370	1427.25
Adgrl4	invariant	ChromHMM_ActiveEnhancer	32	71387	897263
Adgrl4	invariant	K27ac_ChIP	12	71346.5	763962.75
Adgrv1	DEG_down	ChromHMM_ActiveEnhancer	21	27346	692654
Adgrv1	DEG_down	K27ac_ChIP	9	24796	748406.5
Adh5	invariant	ChromHMM_ActiveEnhancer	161	16607	1107893
Adh5	invariant	K27ac_ChIP	53	112.5	975844.5
Adh5	invariant	P60	3	374591	1335353
Adipor2	invariant	ChromHMM_ActiveEnhancer	84	71304	783904
Adipor2	invariant	K27ac_ChIP	61	28714.5	855700.5
Adipor2	invariant	P60	8	334470.5	650467.75
Adnp2	invariant	ChromHMM_ActiveEnhancer	59	32182	627518
Adnp2	invariant	K27ac_ChIP	19	230	1040970.5
Adnp2	invariant	P60	2	68549	593849.5
Adora1	DEG_up	ChromHMM_ActiveEnhancer	89	8869	1289531
Adora1	DEG_up	ENCODE	1	477321	477321
Adora1	DEG_up	K27ac_ChIP	105	1314.5	1139506
Adora1	DEG_up	P60	9	17209.5	479786.5
Adora2a	invariant	ChromHMM_ActiveEnhancer	76	12577	340173
Adora2a	invariant	K27ac_ChIP	52	12853.5	566806.25
Adora2a	invariant	P60	2	358233.5	922269.75
Adpgk	invariant	ChromHMM_ActiveEnhancer	32	231342	1261208
Adpgk	invariant	K27ac_ChIP	59	17.5	1179564
Adpgk	invariant	P60	2	768237.5	1057520
Adra1b	invariant	ChromHMM_ActiveEnhancer	38	288110	890890
Adra1b	invariant	K27ac_ChIP	25	153490.5	965818.5
Adra1b	invariant	P60	1	388016.5	388016.5
Adra2b	invariant	ChromHMM_ActiveEnhancer	40	15508	192042
Adra2b	invariant	K27ac_ChIP	37	70856	763623.5
Adra2b	invariant	P60	1	163803	163803
Adra2c	invariant	ChromHMM_ActiveEnhancer	65	26881	1047019
Adra2c	invariant	ENCODE	1	1624415	1624415
Adra2c	invariant	K27ac_ChIP	77	1620	1109056
Adra2c	invariant	P60	4	119555	981853
Adrb2	DEG_down	ChromHMM_ActiveEnhancer	108	8659	838759
Adrb2	DEG_down	K27ac_ChIP	41	166.5	792763.5
Adrb2	DEG_down	P60	3	321122.5	670515.5
Adss1	invariant	ChromHMM_ActiveEnhancer	33	9455	849445
Adss1	invariant	K27ac_ChIP	59	24886.5	860960
Adss1	invariant	P60	2	99615.5	524487.75
Afap1l2	DEG_down	ChromHMM_ActiveEnhancer	34	6528	153222
Afap1l2	DEG_down	K27ac_ChIP	33	637	115656.5
Afap1l2	DEG_down	P60	4	15374	80389.75
Afdn	invariant	ChromHMM_ActiveEnhancer	52	16361	993239
Afdn	invariant	ENCODE	1	208639	208639
Afdn	invariant	K27ac_ChIP	43	1115	1233198
Aff1	DEG_down	ChromHMM_ActiveEnhancer	15	66026	765474
Aff1	DEG_down	K27ac_ChIP	17	97618.5	670205
Aff1	DEG_down	P60	2	1576631.5	1689599.75
Aff3	invariant	ChromHMM_ActiveEnhancer	78	125945	1187950
Aff3	invariant	K27ac_ChIP	56	33450	780186.25
Aff3	invariant	P60	1	785664	785664
Afg2a	invariant	ChromHMM_ActiveEnhancer	27	105696	964096
Afg2a	invariant	K27ac_ChIP	15	352.5	806949.5
Aftph	invariant	ChromHMM_ActiveEnhancer	39	113289	788389
Aftph	invariant	K27ac_ChIP	41	208	799976.5
Aftph	invariant	P60	4	784914	1797321
Aga	invariant	ChromHMM_ActiveEnhancer	15	773	940327
Aga	invariant	K27ac_ChIP	21	467.5	1514895.5
Agap1	invariant	ChromHMM_ActiveEnhancer	43	11306	1031794
Agap1	invariant	K27ac_ChIP	35	312.5	1191848
Agap1	invariant	P60	3	107831.5	1097932
Agap2	DEG_up	ChromHMM_ActiveEnhancer	36	16684	534350
Agap2	DEG_up	K27ac_ChIP	76	5512.5	1012999.5
Agap2	DEG_up	P60	7	12169	426644
Agbl1	invariant	ChromHMM_ActiveEnhancer	59	368287	1713187
Agbl1	invariant	K27ac_ChIP	18	381290	958481.25
Agbl1	invariant	P60	2	947188	1389373.25
Agbl4	invariant	ChromHMM_ActiveEnhancer	16	116961	964161
Agbl4	invariant	K27ac_ChIP	18	45967.5	1058615.75
Agbl5	invariant	ChromHMM_ActiveEnhancer	39	62794	629894
Agbl5	invariant	K27ac_ChIP	47	609.5	331947
Agbl5	invariant	P60	2	287765.5	867014
Ago1	invariant	ChromHMM_ActiveEnhancer	13	166383	831483
Ago1	invariant	K27ac_ChIP	58	226.5	765060.75
Ago1	invariant	P60	3	215559.5	349005
Agpat3	invariant	ChromHMM_ActiveEnhancer	90	1011	941989
Agpat3	invariant	K27ac_ChIP	108	517	1343732.5
Agpat3	invariant	P60	6	26870	1154656.5
Agpat5	invariant	ChromHMM_ActiveEnhancer	39	5423	1284723
Agpat5	invariant	K27ac_ChIP	18	230	1381440.5
Agpat5	invariant	P60	1	1830601.5	1830601.5
Agtpbp1	invariant	ChromHMM_ActiveEnhancer	52	56089	1560111
Agtpbp1	invariant	K27ac_ChIP	45	321.5	679552
Agtpbp1	invariant	P60	3	64851	651780
Agtr1a	DEG_down	ChromHMM_ActiveEnhancer	66	100841	629959
Agtr1a	DEG_down	K27ac_ChIP	26	208773.5	657926.75
Ahctf1	invariant	ChromHMM_ActiveEnhancer	71	50180	701920
Ahctf1	invariant	K27ac_ChIP	52	49.5	943660.25
Ahctf1	invariant	P60	3	705624	780099
Ahcyl1	invariant	ChromHMM_ActiveEnhancer	65	34340	585060
Ahcyl1	invariant	K27ac_ChIP	52	272.5	528551.5
Ahcyl1	invariant	P60	3	181256	594428.5
Ahcyl2	invariant	ChromHMM_ActiveEnhancer	91	7557	985943
Ahcyl2	invariant	K27ac_ChIP	48	687	848260.5
Ahcyl2	invariant	P60	5	698583	960196
Ahdc1	invariant	ChromHMM_ActiveEnhancer	30	5960	1646040
Ahdc1	invariant	K27ac_ChIP	85	2785	740710.5
Ahdc1	invariant	P60	8	49393.5	1219345.5
Aida	invariant	ChromHMM_ActiveEnhancer	34	142251	835449
Aida	invariant	K27ac_ChIP	18	434	861578.75
Aimp1	invariant	ChromHMM_ActiveEnhancer	25	187230	855830
Aimp1	invariant	K27ac_ChIP	11	429.5	859839.5
Airim	invariant	ChromHMM_ActiveEnhancer	14	700052	1337102
Airim	invariant	K27ac_ChIP	44	55439.5	1315747.5
Airim	invariant	P60	3	1182530	1266733.5
Ak1	invariant	ChromHMM_ActiveEnhancer	48	38258	778492
Ak1	invariant	ENCODE	1	281725.5	281725.5
Ak1	invariant	K27ac_ChIP	86	3710	757365
Ak1	invariant	P60	8	25466	561570.75
Ak6	invariant	ChromHMM_ActiveEnhancer	91	38679	978179
Ak6	invariant	K27ac_ChIP	28	135.5	1080049.75
Ak6	invariant	P60	3	573413	839242.5
Ak9	invariant	ChromHMM_ActiveEnhancer	138	10680	1219330
Ak9	invariant	K27ac_ChIP	58	388	952683
Ak9	invariant	P60	4	580490.5	864726.5
Akain1	invariant	ChromHMM_ActiveEnhancer	72	53174	689624
Akain1	invariant	K27ac_ChIP	32	172	731541.5
Akain1	invariant	P60	1	1050439	1050439
Akap1	DEG_down	ChromHMM_ActiveEnhancer	16	13086	533086
Akap1	DEG_down	K27ac_ChIP	39	648	797048
Akap1	DEG_down	P60	3	713067	1094277
Akap11	invariant	ChromHMM_ActiveEnhancer	92	4692	1195808
Akap11	invariant	K27ac_ChIP	29	878	1279072
Akap11	invariant	P60	1	605952	605952
Akap12	invariant	ChromHMM_ActiveEnhancer	45	2620	863980
Akap12	invariant	K27ac_ChIP	32	310	915129.75
Akap12	invariant	P60	2	916941.5	1079354.75
Akap17b	invariant	ChromHMM_ActiveEnhancer	7	169105	338305
Akap17b	invariant	K27ac_ChIP	8	526.5	391698.75
Akap5	invariant	ChromHMM_ActiveEnhancer	105	20791	584409
Akap5	invariant	K27ac_ChIP	39	20659	630354
Akap5	invariant	P60	5	309381.5	583267
Akirin2	invariant	ChromHMM_ActiveEnhancer	72	19037	834987
Akirin2	invariant	K27ac_ChIP	27	52008	886536
Akirin2	invariant	P60	1	636577	636577
Akna	invariant	ChromHMM_ActiveEnhancer	75	20546	784854
Akna	invariant	K27ac_ChIP	18	6617.5	771647.5
Akna	invariant	P60	2	718945	746163.75
Akt3	invariant	ChromHMM_ActiveEnhancer	94	107503	1375447
Akt3	invariant	K27ac_ChIP	66	812	663725.75
Akt3	invariant	P60	6	202552	697399
Alas1	invariant	ChromHMM_ActiveEnhancer	21	5454	1099246
Alas1	invariant	ENCODE	1	1881113.5	1881113.5
Alas1	invariant	K27ac_ChIP	64	1105.5	1273995.75
Alas1	invariant	P60	6	214116	1234733.25
Aldh18a1	invariant	ChromHMM_ActiveEnhancer	30	12763	1337537
Aldh18a1	invariant	K27ac_ChIP	31	113.5	242696
Aldh18a1	invariant	P60	1	1675167	1675167
Aldh1a3	invariant	ChromHMM_ActiveEnhancer	63	166617	1088483
Aldh1a3	invariant	K27ac_ChIP	39	166544.5	1739565.5
Aldh1a3	invariant	P60	3	1081739	1801680.5
Aldh1l1	invariant	ChromHMM_ActiveEnhancer	97	14873	1032927
Aldh1l1	invariant	K27ac_ChIP	62	110646.5	1165689
Aldh1l1	invariant	P60	2	267026	578188
Aldh1l2	invariant	ChromHMM_ActiveEnhancer	62	85760	519810
Aldh1l2	invariant	ENCODE	1	98090.5	98090.5
Aldh1l2	invariant	K27ac_ChIP	47	367.5	904152
Aldh1l2	invariant	P60	2	95342	479834.25
Aldh7a1	DEG_down	ChromHMM_ActiveEnhancer	70	1551	1242649
Aldh7a1	DEG_down	K27ac_ChIP	40	189	1361804.25
Aldh9a1	DEG_down	ChromHMM_ActiveEnhancer	119	10091	596191
Aldh9a1	DEG_down	K27ac_ChIP	26	293.5	394889.25
Aldh9a1	DEG_down	P60	1	298160	298160
Alg1	invariant	ChromHMM_ActiveEnhancer	21	48721	863221
Alg1	invariant	K27ac_ChIP	29	49210	675063.5
Alg1	invariant	P60	2	1134708	1165582.75
Alg12	invariant	ChromHMM_ActiveEnhancer	38	8882	687482
Alg12	invariant	K27ac_ChIP	51	460	479905
Alg12	invariant	P60	7	32693	283197
Alg13	invariant	ChromHMM_ActiveEnhancer	32	199596	1522804
Alg13	invariant	K27ac_ChIP	4	385701.5	1531093
Alg14	DEG_down	ChromHMM_ActiveEnhancer	74	6373	559823
Alg14	DEG_down	K27ac_ChIP	27	113	523083.5
Alg5	invariant	ChromHMM_ActiveEnhancer	72	40761	1131150
Alg5	invariant	K27ac_ChIP	51	72	1007265
Alg5	invariant	P60	4	742993	1317382
Alg6	DEG_down	ChromHMM_ActiveEnhancer	96	2764	683736
Alg6	DEG_down	K27ac_ChIP	66	224.5	1718274.25
Alg6	DEG_down	P60	3	1099034	1723744.5
Alg8	invariant	ChromHMM_ActiveEnhancer	29	15094	736994
Alg8	invariant	K27ac_ChIP	24	14924.5	1021612.5
Alg8	invariant	P60	1	44696.5	44696.5
Alkbh1	invariant	ChromHMM_ActiveEnhancer	57	137839	650039
Alkbh1	invariant	K27ac_ChIP	56	28384	623808
Alkbh1	invariant	P60	5	408044.5	560679
Alkbh4	invariant	ChromHMM_ActiveEnhancer	20	29954	1374150
Alkbh4	invariant	K27ac_ChIP	45	51833.5	1126777
Alkbh4	invariant	P60	4	320522.5	654042.5
Alkbh7	invariant	ChromHMM_ActiveEnhancer	19	87839	596639
Alkbh7	invariant	K27ac_ChIP	48	488	600199.25
Alkbh7	invariant	P60	2	620277.5	801476.25
Alkbh8	invariant	ChromHMM_ActiveEnhancer	9	302160	1270160
Alkbh8	invariant	ENCODE	1	320314.5	320314.5
Alkbh8	invariant	K27ac_ChIP	5	197592	1041262
Alms1-ps2	invariant	ChromHMM_ActiveEnhancer	37	10993	523293
Alms1-ps2	invariant	K27ac_ChIP	39	141034	697325.5
Alms1-ps2	invariant	P60	2	262191.5	687056.75
Alox5	invariant	ChromHMM_ActiveEnhancer	65	41178	1209278
Alox5	invariant	K27ac_ChIP	50	55070.5	1221509
Alox5	invariant	P60	5	497568.5	1218009
Alpk2	invariant	ChromHMM_ActiveEnhancer	101	124666	468266
Alpk2	invariant	K27ac_ChIP	37	36732.5	506804.5
Alpk2	invariant	P60	3	238083.5	456618.5
Alpk3	invariant	ChromHMM_ActiveEnhancer	33	33600	680000
Alpk3	invariant	K27ac_ChIP	51	33019	686532.5
Alpk3	invariant	P60	2	413857	975703.25
Als2	invariant	ChromHMM_ActiveEnhancer	59	10569	342569
Als2	invariant	K27ac_ChIP	36	288	410706.5
Als2	invariant	P60	3	19778	156219
Als2cl	invariant	ChromHMM_ActiveEnhancer	20	550770	1321930
Als2cl	invariant	K27ac_ChIP	37	74425.5	1003799.5
Als2cl	invariant	P60	3	195501.5	818788.5
Amh	invariant	ChromHMM_ActiveEnhancer	30	32757	767300
Amh	invariant	ENCODE	1	611879	611879
Amh	invariant	K27ac_ChIP	121	1477.5	619378.5
Amh	invariant	P60	9	29483.5	345913
Amigo1	invariant	ChromHMM_ActiveEnhancer	64	11335	814850
Amigo1	invariant	K27ac_ChIP	47	10450	535806.5
Amigo1	invariant	P60	2	671031	877617.25
Ammecr1	DEG_down	ChromHMM_ActiveEnhancer	30	49828	228378
Ammecr1	DEG_down	K27ac_ChIP	4	377.5	468037.75
Amn1	invariant	ChromHMM_ActiveEnhancer	18	13312	217688
Amn1	invariant	K27ac_ChIP	11	13358.5	744792.5
Amot	invariant	ChromHMM_ActiveEnhancer	6	6981	26681
Amot	invariant	K27ac_ChIP	1	1573078.5	1573078.5
Ampd3	invariant	ChromHMM_ActiveEnhancer	53	506	1359894
Ampd3	invariant	K27ac_ChIP	41	1078	1155898
Ampd3	invariant	P60	2	1486839.5	1609289.5
Amph	invariant	ChromHMM_ActiveEnhancer	85	8095	1175305
Amph	invariant	K27ac_ChIP	41	1676	1143044.5
Amph	invariant	P60	1	1586208.5	1586208.5
Amy1	invariant	ChromHMM_ActiveEnhancer	17	1091101	1410001
Amy1	invariant	K27ac_ChIP	4	23632.5	861437.5
Amz1	invariant	ChromHMM_ActiveEnhancer	29	64227	1415973
Amz1	invariant	K27ac_ChIP	40	19066.5	1328489
Amz1	invariant	P60	5	1147632	1586731
Amz2	invariant	ChromHMM_ActiveEnhancer	23	48946	203554
Amz2	invariant	K27ac_ChIP	32	185.5	499622
Anapc1	invariant	ChromHMM_ActiveEnhancer	73	205109	936009
Anapc1	invariant	K27ac_ChIP	40	131232	1101375
Anapc1	invariant	P60	2	883429.5	1021904.75
Anapc13	invariant	ChromHMM_ActiveEnhancer	52	89304	478804
Anapc13	invariant	K27ac_ChIP	57	75.5	688431.5
Anapc13	invariant	P60	3	353662	487967
Anapc15	invariant	ChromHMM_ActiveEnhancer	22	96385	540665
Anapc15	invariant	K27ac_ChIP	35	32769	635904
Anapc15	invariant	P60	1	533499	533499
Anapc7	invariant	ChromHMM_ActiveEnhancer	17	123193	1384907
Anapc7	invariant	K27ac_ChIP	82	767.5	1091349.75
Anapc7	invariant	P60	14	92370	1212107.75
Angel2	invariant	ChromHMM_ActiveEnhancer	115	14988	1352988
Angel2	invariant	K27ac_ChIP	49	3383.5	1245306.5
Angel2	invariant	P60	3	755448.5	1457325
Angpt1	DEG_down	ChromHMM_ActiveEnhancer	139	823	1154477
Angpt1	DEG_down	K27ac_ChIP	32	384	1601036.5
Angpt1	DEG_down	P60	1	2017393	2017393
Ankdd1a	DEG_down	ChromHMM_ActiveEnhancer	22	4993	1035393
Ankdd1a	DEG_down	K27ac_ChIP	41	5095.5	866345.5
Ankdd1a	DEG_down	P60	4	925478	1055931
Ankhd1	invariant	ChromHMM_ActiveEnhancer	98	3913	646587
Ankhd1	invariant	ENCODE	1	707012.5	707012.5
Ankhd1	invariant	K27ac_ChIP	96	504	908963.75
Ankhd1	invariant	P60	5	454548	705178
Ankib1	invariant	ChromHMM_ActiveEnhancer	38	1825	682275
Ankib1	invariant	K27ac_ChIP	24	209.5	1034465.5
Ankra2	invariant	ChromHMM_ActiveEnhancer	56	504826	1216826
Ankra2	invariant	K27ac_ChIP	23	6	1125257
Ankrd13d	invariant	ChromHMM_ActiveEnhancer	12	32163	269663
Ankrd13d	invariant	K27ac_ChIP	88	298	851863
Ankrd13d	invariant	P60	7	24898.5	217428
Ankrd17	invariant	ChromHMM_ActiveEnhancer	40	364923	1447477
Ankrd17	invariant	K27ac_ChIP	27	142993.5	1559435
Ankrd17	invariant	P60	1	1538460.5	1538460.5
Ankrd29	invariant	ChromHMM_ActiveEnhancer	116	71697	547053
Ankrd29	invariant	K27ac_ChIP	50	69836	1389090.25
Ankrd29	invariant	P60	3	1411160.5	1487349
Ankrd33b	invariant	ChromHMM_ActiveEnhancer	130	25974	788776
Ankrd33b	invariant	K27ac_ChIP	15	143344.5	878085
Ankrd33b	invariant	P60	1	620116	620116
Ankrd34b	DEG_down	ChromHMM_ActiveEnhancer	110	26996	964550
Ankrd34b	DEG_down	K27ac_ChIP	31	1254	1201547.5
Ankrd37	invariant	ChromHMM_ActiveEnhancer	83	5193	1033807
Ankrd37	invariant	K27ac_ChIP	23	5505.5	647188
Ankrd40	invariant	ChromHMM_ActiveEnhancer	12	149599	809201
Ankrd40	invariant	K27ac_ChIP	66	433	683225.25
Ankrd40	invariant	P60	6	103787.5	771056.5
Ankrd42	invariant	ChromHMM_ActiveEnhancer	67	22958	344042
Ankrd42	invariant	K27ac_ChIP	22	193.5	317286.25
Ankrd42	invariant	P60	1	377539.5	377539.5
Ankrd44	DEG_down	ChromHMM_ActiveEnhancer	58	3387	871887
Ankrd44	DEG_down	K27ac_ChIP	21	94	732043.5
Ankrd45	DEG_up	ChromHMM_ActiveEnhancer	108	279591	1041059
Ankrd45	DEG_up	K27ac_ChIP	19	71928.5	929861
Ankrd46	invariant	ChromHMM_ActiveEnhancer	95	10520	934180
Ankrd46	invariant	K27ac_ChIP	40	162.5	1163494.75
Ankrd46	invariant	P60	4	295610	419552.5
Ankrd54	invariant	ChromHMM_ActiveEnhancer	50	73093	1156250
Ankrd54	invariant	ENCODE	1	1253349	1253349
Ankrd54	invariant	K27ac_ChIP	75	15	1039318
Ankrd54	invariant	P60	9	80550.5	994970
Ankrd55	DEG_down	ChromHMM_ActiveEnhancer	81	49	1082351
Ankrd55	DEG_down	K27ac_ChIP	46	512	497829.25
Anks3	invariant	ChromHMM_ActiveEnhancer	19	220695	593805
Anks3	invariant	K27ac_ChIP	26	249.5	374043.25
Anks3	invariant	P60	2	1404124	1434998.75
Anks6	invariant	ChromHMM_ActiveEnhancer	121	2527	445573
Anks6	invariant	K27ac_ChIP	48	21061	519380.5
Anks6	invariant	P60	4	101524	256122
Ano1	invariant	ChromHMM_ActiveEnhancer	4	422374	489176
Ano1	invariant	K27ac_ChIP	33	163376.5	488196.5
Ano1	invariant	P60	3	210438.5	549446
Ano10	DEG_down	ChromHMM_ActiveEnhancer	47	86023	981623
Ano10	DEG_down	ENCODE	1	257212	257212
Ano10	DEG_down	K27ac_ChIP	46	65.5	850155.75
Ano10	DEG_down	P60	3	150533	252295.5
Ano3	DEG_down	ChromHMM_ActiveEnhancer	97	423	1015823
Ano3	DEG_down	K27ac_ChIP	12	35097.5	1174499.75
Ano5	DEG_down	ChromHMM_ActiveEnhancer	13	273371	1948029
Ano5	DEG_down	K27ac_ChIP	9	44.5	350922.5
Anp32b	invariant	ChromHMM_ActiveEnhancer	120	1902	420498
Anp32b	invariant	K27ac_ChIP	47	1842	411455
Anp32b	invariant	P60	4	298498	387481.5
Antxr1	invariant	ChromHMM_ActiveEnhancer	68	428921	1425679
Antxr1	invariant	K27ac_ChIP	63	58355.5	1270175
Antxr1	invariant	P60	2	449506	1136562.75
Anxa3	invariant	ChromHMM_ActiveEnhancer	13	335161	429161
Anxa3	invariant	K27ac_ChIP	20	203906	747300.5
Anxa5	invariant	ChromHMM_ActiveEnhancer	25	6006	1247006
Anxa5	invariant	K27ac_ChIP	15	66	1129720
Anxa6	DEG_down	ChromHMM_ActiveEnhancer	26	7145	386405
Anxa6	DEG_down	K27ac_ChIP	41	10294	729081
Anxa6	DEG_down	P60	4	309047	868775.75
Anxa7	invariant	ChromHMM_ActiveEnhancer	65	115767	825067
Anxa7	invariant	K27ac_ChIP	29	66057	572384
Aopep	invariant	ChromHMM_ActiveEnhancer	50	15707	393607
Aopep	invariant	K27ac_ChIP	18	190585.5	604460.75
Aopep	invariant	P60	1	584385.5	584385.5
Aox1	DEG_down	ChromHMM_ActiveEnhancer	50	669	1375019
Aox1	DEG_down	K27ac_ChIP	32	60087	1281107.25
Aox1	DEG_down	P60	3	1187522	1363519
Ap1ar	invariant	ChromHMM_ActiveEnhancer	59	3723	1176923
Ap1ar	invariant	K27ac_ChIP	30	475.5	741081.75
Ap1ar	invariant	P60	2	645884.5	922774.5
Ap1b1	invariant	ChromHMM_ActiveEnhancer	33	18124	1117976
Ap1b1	invariant	ENCODE	1	1023720	1023720
Ap1b1	invariant	K27ac_ChIP	89	55444.5	1192504.5
Ap1b1	invariant	P60	6	1037842	1189481
Ap1g1	invariant	ChromHMM_ActiveEnhancer	60	84454	932446
