loop_id	anchor_num	type_10kb	direction	n_motifs	type_motif_consensus	n_chip_bound	is_concordant
loop_8807	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_7311	1	CTCF_Site	down_in_mutant	2	CTCF_Site	2	TRUE
loop_8873	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_8739	1	Other	up_in_mutant	0	NA	0	NA
loop_7336	1	Other	down_in_mutant	0	NA	0	NA
loop_8774	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_7374	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_7382	1	Polycomb	down_in_mutant	1	CTCF_Site	1	FALSE
loop_7388	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8895	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7393	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_7394	1	Polycomb	up_in_mutant	1	Polycomb	0	TRUE
loop_8893	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_7406	1	CTCF_Site	up_in_mutant	2	Poised_Enhancer	2	FALSE
loop_8876	1	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	1	TRUE
loop_7433	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_8766	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7457	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_8912	1	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	1	TRUE
loop_7478	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8865	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8954	1	Other	up_in_mutant	0	NA	0	NA
loop_8933	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_7501	1	CTCF_Site	down_in_mutant	1	Poised_Enhancer	1	FALSE
loop_7502	1	Active_Promoter	up_in_mutant	1	Active_Promoter	1	TRUE
loop_9037	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_8953	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_8947	1	Other	up_in_mutant	0	NA	0	NA
loop_9106	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_9259	1	CTCF_Site	down_in_mutant	2	CTCF_Site	2	TRUE
loop_7691	1	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_7757	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_7779	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_9380	1	Polycomb	down_in_mutant	0	NA	0	NA
loop_7829	1	CTCF_Site	up_in_mutant	3	Polycomb	2	FALSE
loop_7861	1	Active_Enhancer	down_in_mutant	1	CTCF_Site	0	FALSE
loop_7872	1	Active_Promoter	down_in_mutant	4	Polycomb	2	FALSE
loop_9525	1	CTCF_Site	down_in_mutant	2	CTCF_Site	2	TRUE
loop_7929	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_9491	1	Active_Enhancer	up_in_mutant	1	Active_Enhancer	1	TRUE
loop_20643	1	CTCF_Site	down_in_mutant	2	CTCF_Site	2	TRUE
loop_7971	1	CTCF_Site	down_in_mutant	1	CTCF_Site	0	TRUE
loop_9643	1	Repressed_Promoter	down_in_mutant	2	Polycomb	1	FALSE
loop_9632	1	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_8008	1	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_8042	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_9614	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_8067	1	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_199	1	Other	up_in_mutant	0	NA	0	NA
loop_9513	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9637	1	Polycomb	up_in_mutant	4	Polycomb	4	TRUE
loop_9856	1	Active_Promoter	down_in_mutant	1	Active_Enhancer	1	FALSE
loop_9863	1	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_9955	1	Other	up_in_mutant	0	NA	0	NA
loop_9980	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_9943	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_8234	1	Other	down_in_mutant	0	NA	0	NA
loop_8236	1	Other	up_in_mutant	0	NA	0	NA
loop_8240	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8247	1	Poised_Enhancer	up_in_mutant	3	Poised_Enhancer	2	TRUE
loop_9978	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_10093	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8343	1	Other	up_in_mutant	0	NA	0	NA
loop_8349	1	Other	up_in_mutant	0	NA	0	NA
loop_8366	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_8375	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_10119	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_4155	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_8410	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_10215	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_10186	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_8445	1	Active_Promoter	up_in_mutant	2	Active_Promoter	2	TRUE
loop_8524	1	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_10402	1	Poised_Enhancer	up_in_mutant	3	Poised_Enhancer	2	TRUE
loop_8612	1	Polycomb	down_in_mutant	1	Polycomb	1	TRUE
loop_10537	1	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	1	TRUE
loop_10531	1	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_10451	1	Active_Enhancer	down_in_mutant	5	CTCF_Site	0	FALSE
loop_8665	1	CTCF_Site	down_in_mutant	4	CTCF_Site	3	TRUE
loop_10493	1	Polycomb	up_in_mutant	3	Polycomb	2	TRUE
loop_8691	1	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_10490	1	Active_Promoter	down_in_mutant	3	Active_Promoter	1	TRUE
loop_8726	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_10626	1	Polycomb	up_in_mutant	2	Poised_Enhancer	2	FALSE
loop_8748	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_10557	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_10726	1	Polycomb	up_in_mutant	2	CTCF_Site	1	FALSE
loop_10792	1	CTCF_Site	up_in_mutant	6	CTCF_Site	5	TRUE
loop_21885	1	Polycomb	up_in_mutant	4	Polycomb	3	TRUE
loop_10927	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_8890	1	CTCF_Site	down_in_mutant	1	CTCF_Site	0	TRUE
loop_8910	1	Other	down_in_mutant	0	NA	0	NA
loop_10932	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_10954	1	Polycomb	up_in_mutant	0	NA	0	NA
loop_8951	1	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	1	TRUE
loop_11031	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_10864	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_10979	1	Repressed_Promoter	up_in_mutant	1	CTCF_Site	1	FALSE
loop_9012	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_9021	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_10961	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9033	1	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_9072	1	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_11060	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_20807	1	Polycomb	up_in_mutant	2	CTCF_Site	1	FALSE
loop_9091	1	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_9093	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_11012	1	Polycomb	up_in_mutant	2	CTCF_Site	0	FALSE
loop_9112	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_11110	1	Polycomb	up_in_mutant	0	NA	0	NA
loop_11207	1	Repressed_Promoter	down_in_mutant	1	Polycomb	1	FALSE
loop_9133	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9158	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9176	1	Repressed_Promoter	up_in_mutant	2	CTCF_Site	2	FALSE
loop_11409	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_11397	1	Bivalent_Promoter	down_in_mutant	2	CTCF_Site	2	FALSE
loop_9250	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_11387	1	CTCF_Site	down_in_mutant	1	CTCF_Site	0	TRUE
loop_9305	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_11417	1	Other	down_in_mutant	0	NA	0	NA
loop_11537	1	Bivalent_Promoter	up_in_mutant	3	CTCF_Site	3	FALSE
loop_11482	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_11488	1	Polycomb	up_in_mutant	2	CTCF_Site	2	FALSE
loop_11550	1	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_11767	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_11740	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_9554	1	CTCF_Site	up_in_mutant	3	Poised_Enhancer	1	FALSE
loop_9586	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_11825	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_12002	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_9645	1	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	1	TRUE
loop_9657	1	Polycomb	up_in_mutant	3	Polycomb	1	TRUE
loop_9665	1	Polycomb	up_in_mutant	0	NA	0	NA
loop_11875	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_11893	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_11980	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_9713	1	Active_Enhancer	up_in_mutant	0	NA	0	NA
loop_11934	1	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_11931	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_12019	1	Poised_Enhancer	down_in_mutant	4	Poised_Enhancer	2	TRUE
loop_9790	1	Poised_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_9860	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	1	TRUE
loop_9863	1	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_9900	1	Poised_Enhancer	up_in_mutant	2	CTCF_Site	1	FALSE
loop_9908	1	Poised_Enhancer	up_in_mutant	2	CTCF_Site	1	FALSE
loop_12310	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_12413	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_9938	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_12304	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_10027	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_10091	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_10097	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_12502	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_12619	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_10151	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_10166	1	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_12409	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_10199	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_10203	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_12473	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_10207	1	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_12524	1	CTCF_Site	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_12439	1	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_12610	1	Polycomb	up_in_mutant	4	Polycomb	4	TRUE
loop_10232	1	Other	up_in_mutant	0	NA	0	NA
loop_10236	1	Other	down_in_mutant	0	NA	0	NA
loop_19443	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_12637	1	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_10245	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_10247	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	0	TRUE
loop_12527	1	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_10252	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_12605	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_12651	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_12680	1	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_12672	1	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_10293	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_12733	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	1	TRUE
loop_12813	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_12625	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_12707	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_12696	1	Other	down_in_mutant	0	NA	0	NA
loop_12666	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_10366	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_10396	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_10413	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_10446	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_10460	1	Other	down_in_mutant	0	NA	0	NA
loop_10464	1	CTCF_Site	down_in_mutant	1	CTCF_Site	0	TRUE
loop_10466	1	Other	down_in_mutant	0	NA	0	NA
loop_13072	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_10488	1	Active_Promoter	down_in_mutant	1	Active_Promoter	1	TRUE
loop_12981	1	Polycomb	up_in_mutant	0	NA	0	NA
loop_10518	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_10523	1	Bivalent_Promoter	up_in_mutant	1	CTCF_Site	0	FALSE
loop_13104	1	Polycomb	up_in_mutant	4	Polycomb	4	TRUE
loop_13114	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_13039	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_22026	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_10555	1	Other	down_in_mutant	0	NA	0	NA
loop_10556	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_13088	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_1701	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_10608	1	CTCF_Site	up_in_mutant	3	CTCF_Site	3	TRUE
loop_13165	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_13219	1	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_13248	1	Other	up_in_mutant	0	NA	0	NA
loop_13209	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_13146	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_13452	1	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_21090	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_10836	1	Polycomb	up_in_mutant	0	NA	0	NA
loop_13509	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_10848	1	Other	up_in_mutant	0	NA	0	NA
loop_10860	1	Other	down_in_mutant	0	NA	0	NA
loop_10892	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_13649	1	CTCF_Site	up_in_mutant	4	CTCF_Site	4	TRUE
loop_13638	1	Bivalent_Promoter	down_in_mutant	0	NA	0	NA
loop_13741	1	CTCF_Site	down_in_mutant	2	CTCF_Site	2	TRUE
loop_12748	1	Repressed_Promoter	up_in_mutant	2	Repressed_Promoter	2	TRUE
loop_13906	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_11013	1	Poised_Enhancer	up_in_mutant	3	Poised_Enhancer	2	TRUE
loop_11021	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_13849	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_11064	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_11070	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_11090	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_11095	1	Polycomb	up_in_mutant	0	NA	0	NA
loop_13910	1	Polycomb	up_in_mutant	3	Polycomb	3	TRUE
loop_11106	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_11121	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_13890	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_11145	1	Active_Enhancer	up_in_mutant	3	Active_Enhancer	2	TRUE
loop_11146	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_11158	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_11160	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_11176	1	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_11193	1	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	2	TRUE
loop_14142	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_14036	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_11241	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_14080	1	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_11278	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_14128	1	Polycomb	up_in_mutant	3	CTCF_Site	2	FALSE
loop_13944	1	Active_Promoter	up_in_mutant	1	Poised_Enhancer	1	FALSE
loop_13991	1	Polycomb	up_in_mutant	3	CTCF_Site	1	FALSE
loop_11355	1	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_14263	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_13966	1	CTCF_Site	up_in_mutant	3	CTCF_Site	3	TRUE
loop_14177	1	CTCF_Site	down_in_mutant	2	CTCF_Site	1	TRUE
loop_14065	1	Poised_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_14068	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	2	TRUE
loop_14264	1	Polycomb	up_in_mutant	2	Poised_Enhancer	1	FALSE
loop_11407	1	Poised_Enhancer	up_in_mutant	2	CTCF_Site	2	FALSE
loop_14105	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_11452	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_14192	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_14242	1	Polycomb	up_in_mutant	2	Polycomb	2	TRUE
loop_14204	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_14365	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_14386	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_11501	1	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_14298	1	Other	up_in_mutant	0	NA	0	NA
loop_11521	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_14376	1	CTCF_Site	down_in_mutant	3	CTCF_Site	2	TRUE
loop_11537	1	CTCF_Site	up_in_mutant	3	CTCF_Site	3	TRUE
loop_11538	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_11542	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_14438	1	Repressed_Promoter	down_in_mutant	1	Repressed_Promoter	1	TRUE
loop_14474	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_11566	1	Poised_Enhancer	up_in_mutant	3	Poised_Enhancer	3	TRUE
loop_11572	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_11621	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_14629	1	CTCF_Site	up_in_mutant	1	CTCF_Site	0	TRUE
loop_14656	1	Repressed_Promoter	up_in_mutant	1	Repressed_Promoter	1	TRUE
loop_14641	1	CTCF_Site	up_in_mutant	3	CTCF_Site	3	TRUE
loop_11732	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_11741	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	0	TRUE
loop_11757	1	CTCF_Site	up_in_mutant	3	CTCF_Site	1	TRUE
loop_15029	1	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_11885	1	Poised_Enhancer	up_in_mutant	3	Poised_Enhancer	1	TRUE
loop_11917	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_11920	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_15086	1	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_14973	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_14960	1	Repressed_Promoter	up_in_mutant	5	Polycomb	3	FALSE
loop_15144	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_11986	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_15027	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_12019	1	Poised_Enhancer	down_in_mutant	4	Poised_Enhancer	2	TRUE
loop_12035	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	1	TRUE
loop_12039	1	Other	down_in_mutant	1	CTCF_Site	0	FALSE
loop_12073	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_15107	1	Repressed_Promoter	up_in_mutant	2	Polycomb	2	FALSE
loop_15314	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_12147	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	1	TRUE
loop_15419	1	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_12190	1	Active_Enhancer	down_in_mutant	1	Poised_Enhancer	1	FALSE
loop_15574	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_12256	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_12261	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_12268	1	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_12283	1	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_12294	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_15592	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_15642	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_7605	1	Repressed_Promoter	up_in_mutant	2	Polycomb	0	FALSE
loop_12370	1	Polycomb	up_in_mutant	1	CTCF_Site	1	FALSE
loop_15564	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_12377	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_12378	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_15759	1	Active_Enhancer	down_in_mutant	2	Active_Enhancer	1	TRUE
loop_12400	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_15809	1	CTCF_Site	up_in_mutant	3	CTCF_Site	2	TRUE
loop_12519	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	1	TRUE
loop_15870	1	Active_Enhancer	down_in_mutant	2	Active_Enhancer	1	TRUE
loop_12544	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_15740	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_14425	1	Active_Enhancer	down_in_mutant	2	Active_Enhancer	1	TRUE
loop_15859	1	Active_Enhancer	down_in_mutant	1	Active_Enhancer	0	TRUE
loop_19947	1	Polycomb	up_in_mutant	3	Polycomb	2	TRUE
loop_15879	1	Active_Promoter	up_in_mutant	3	Active_Promoter	1	TRUE
loop_12577	1	Active_Promoter	down_in_mutant	0	NA	0	NA
loop_15919	1	Active_Promoter	down_in_mutant	1	Poised_Enhancer	0	FALSE
loop_12598	1	Poised_Enhancer	up_in_mutant	1	Poised_Enhancer	1	TRUE
loop_15878	1	Polycomb	up_in_mutant	2	Polycomb	1	TRUE
loop_15939	1	CTCF_Site	down_in_mutant	1	CTCF_Site	1	TRUE
loop_15858	1	Active_Enhancer	down_in_mutant	1	CTCF_Site	1	FALSE
loop_15912	1	Polycomb	up_in_mutant	0	NA	0	NA
loop_16171	1	Poised_Enhancer	down_in_mutant	1	Poised_Enhancer	1	TRUE
loop_12735	1	Other	up_in_mutant	0	NA	0	NA
loop_12740	1	Repressed_Promoter	up_in_mutant	0	NA	0	NA
loop_12745	1	CTCF_Site	up_in_mutant	2	CTCF_Site	2	TRUE
loop_12758	1	Poised_Enhancer	down_in_mutant	2	Poised_Enhancer	2	TRUE
loop_16291	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_12807	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_12825	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	0	FALSE
loop_12830	1	Poised_Enhancer	up_in_mutant	2	Poised_Enhancer	1	TRUE
loop_16305	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_12849	1	Poised_Enhancer	down_in_mutant	0	NA	0	NA
loop_12925	1	Other	up_in_mutant	0	NA	0	NA
loop_16301	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_12955	1	Polycomb	up_in_mutant	1	Polycomb	1	TRUE
loop_12974	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_12999	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_13030	1	Active_Promoter	down_in_mutant	1	Active_Promoter	0	TRUE
loop_16482	1	Poised_Enhancer	up_in_mutant	1	CTCF_Site	1	FALSE
loop_13051	1	CTCF_Site	up_in_mutant	1	CTCF_Site	1	TRUE
loop_16551	1	Active_Enhancer	down_in_mutant	0	NA	0	NA
loop_16261	1	Poised_Enhancer	up_in_mutant	2	CTCF_Site	0	FALSE
loop_16574	1	Poised_Enhancer	up_in_mutant	0	NA	0	NA
loop_16420	1	CTCF_Site	up_in_mutant	2	CTCF_Site	1	TRUE
loop_16547	1	Poised_Enhancer	up_in_mutant	2	CTCF_Site	1	FALSE
