loop_id	anchor_num	direction	motif_start	motif_end	window_chr	window_start	window_end	H3K27ac_overlap	H3K27me3_overlap	H3K4me1_overlap	H3K4me3_overlap	Bivalent_overlap	CTCF_chip_overlap	distance_to_tss	type_motif_window
loop_5364	1	up_in_mutant	54185792	54185811	chr9	54185301	54186301	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	81808	CTCF_Site
loop_21737	1	up_in_mutant	122421294	122421313	chr9	122420803	122421803	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	22001	CTCF_Site
loop_21737	1	up_in_mutant	122423339	122423358	chr9	122422848	122423848	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	24046	CTCF_Site
loop_21737	1	up_in_mutant	122425477	122425496	chr9	122424986	122425986	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	26184	CTCF_Site
loop_5419	1	up_in_mutant	51327106	51327125	chr11	51326615	51327615	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	36694	CTCF_Site
loop_5435	1	up_in_mutant	114066198	114066217	chr11	114065707	114066707	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	338	Repressed_Promoter
loop_5435	1	up_in_mutant	114067233	114067252	chr11	114066742	114067742	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	0	Repressed_Promoter
loop_4402	1	up_in_mutant	52755985	52756004	chr11	52755494	52756494	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8139	CTCF_Site
loop_4402	1	up_in_mutant	52762007	52762026	chr11	52761516	52762516	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2117	CTCF_Site
loop_4402	1	up_in_mutant	52773211	52773230	chr11	52772720	52773720	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8085	CTCF_Site
loop_5188	1	up_in_mutant	34236543	34236562	chr11	34236052	34237052	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	27962	CTCF_Site
loop_5502	1	up_in_mutant	80724993	80725012	chr12	80724502	80725502	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	31910	CTCF_Site
loop_5502	1	up_in_mutant	80729004	80729023	chr12	80728513	80729513	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	31173	CTCF_Site
loop_22451	1	up_in_mutant	104440239	104440258	chr12	104439748	104440748	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	32581	Poised_Enhancer
loop_22451	1	up_in_mutant	104448352	104448371	chr12	104447861	104448861	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	24468	Polycomb
loop_19231	1	up_in_mutant	35935789	35935808	chr15	35935298	35936298	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1947	CTCF_Site
loop_11047	1	up_in_mutant	58454699	58454718	chr16	58454208	58455208	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	45764	CTCF_Site
loop_11047	1	up_in_mutant	58462032	58462051	chr16	58461541	58462541	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	53097	CTCF_Site
loop_11047	1	up_in_mutant	58474396	58474415	chr16	58473905	58474905	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	49337	CTCF_Site
loop_19729	1	up_in_mutant	43540258	43540277	chr16	43539767	43540767	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	99887	Poised_Enhancer
loop_5681	1	up_in_mutant	165775715	165775734	chr1	165775224	165776224	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	11477	CTCF_Site
loop_5688	1	up_in_mutant	73986859	73986878	chr1	73986368	73987368	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	121901	CTCF_Site
loop_21996	1	up_in_mutant	32174691	32174710	chr1	32174200	32175200	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	1485	CTCF_Site
loop_5728	1	up_in_mutant	4921540	4921559	chr18	4921049	4922049	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	508	Repressed_Promoter
loop_22515	1	up_in_mutant	45555720	45555739	chr18	45555229	45556229	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	286368	CTCF_Site
loop_22058	1	up_in_mutant	31342360	31342379	chr19	31341869	31342869	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	259031	CTCF_Site
loop_21115	1	up_in_mutant	167112916	167112935	chr2	167112425	167113425	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	47148	CTCF_Site
loop_21115	1	up_in_mutant	167116365	167116384	chr2	167115874	167116874	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	50597	CTCF_Site
loop_6948	1	up_in_mutant	147847501	147847520	chr2	147847010	147848010	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	136316	CTCF_Site
loop_5819	1	up_in_mutant	168128679	168128698	chr2	168128188	168129188	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	25324	CTCF_Site
loop_5852	1	up_in_mutant	178758546	178758565	chr2	178758055	178759055	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	327523	CTCF_Site
loop_13296	1	up_in_mutant	173583613	173583632	chr2	173583122	173584122	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	4756	Polycomb
loop_13296	1	up_in_mutant	173586860	173586879	chr2	173586369	173587369	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	8003	Polycomb
loop_13296	1	up_in_mutant	173595665	173595684	chr2	173595174	173596174	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	16808	CTCF_Site
loop_5877	1	up_in_mutant	6261640	6261659	chrX	6261149	6262149	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	58571	CTCF_Site
loop_5885	1	up_in_mutant	121550560	121550579	chr3	121550069	121551069	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	17664	CTCF_Site
loop_5902	1	up_in_mutant	141887662	141887681	chr3	141887171	141888171	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	281253	CTCF_Site
loop_15862	1	up_in_mutant	144896525	144896544	chr4	144896034	144897034	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3206	CTCF_Site
loop_5940	1	up_in_mutant	135709239	135709258	chr4	135708748	135709748	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	18423	CTCF_Site
loop_5940	1	up_in_mutant	135709470	135709489	chr4	135708979	135709979	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	18192	CTCF_Site
loop_5973	1	up_in_mutant	107422352	107422371	chr4	107421861	107422861	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	11729	Polycomb
loop_6011	1	up_in_mutant	113095210	113095229	chr5	113094719	113095719	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	13134	CTCF_Site
loop_6011	1	up_in_mutant	113099707	113099726	chr5	113099216	113100216	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	17631	CTCF_Site
loop_6011	1	up_in_mutant	113099774	113099793	chr5	113099283	113100283	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	17698	CTCF_Site
loop_6012	1	up_in_mutant	27793412	27793431	chr5	27792921	27793921	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	1229	CTCF_Site
loop_6012	1	up_in_mutant	27794130	27794149	chr5	27793639	27794639	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1947	CTCF_Site
loop_6068	1	up_in_mutant	76998573	76998592	chr5	76998082	76999082	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4972	CTCF_Site
loop_6070	1	up_in_mutant	50477152	50477171	chr5	50476661	50477661	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	223898	CTCF_Site
loop_6086	1	up_in_mutant	120674298	120674317	chr6	120673807	120674807	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	7437	CTCF_Site
loop_20083	1	up_in_mutant	92477804	92477823	chr6	92477313	92478313	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	227841	Poised_Enhancer
loop_20388	1	up_in_mutant	80018899	80018918	chr6	80018408	80019408	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	0	CTCF_Site
loop_6124	1	up_in_mutant	5411120	5411139	chr6	5410629	5411629	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	27242	CTCF_Site
loop_22304	1	up_in_mutant	144275913	144275932	chr7	144275422	144276422	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	194586	CTCF_Site
loop_17798	1	up_in_mutant	134263624	134263643	chr7	134263133	134264133	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	30986	CTCF_Site
loop_6140	1	up_in_mutant	121840212	121840231	chr7	121839721	121840721	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	24316	CTCF_Site
loop_21576	1	up_in_mutant	102665524	102665543	chr7	102665033	102666033	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	3867	CTCF_Site
loop_6155	1	up_in_mutant	101410183	101410202	chr7	101409692	101410692	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	193	CTCF_Site
loop_6155	1	up_in_mutant	101412934	101412953	chr7	101412443	101413443	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1556	CTCF_Site
loop_6155	1	up_in_mutant	101413003	101413022	chr7	101412512	101413512	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1625	CTCF_Site
loop_6186	1	up_in_mutant	119186568	119186587	chr7	119186077	119187077	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	1473	Repressed_Promoter
loop_6186	1	up_in_mutant	119189651	119189670	chr7	119189160	119190160	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	4556	CTCF_Site
loop_6209	1	up_in_mutant	90733793	90733812	chr10	90733302	90734302	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	348467	CTCF_Site
loop_6376	1	down_in_mutant	22492814	22492833	chr8	22492323	22493323	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	15440	CTCF_Site
loop_6419	1	down_in_mutant	105410126	105410145	chr8	105409635	105410635	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2866	CTCF_Site
loop_6419	1	down_in_mutant	105413589	105413608	chr8	105413098	105414098	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	0	CTCF_Site
loop_7602	1	up_in_mutant	35725361	35725380	chr8	35724870	35725870	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	39919	CTCF_Site
loop_7624	1	up_in_mutant	120675908	120675927	chr8	120675417	120676417	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	6843	CTCF_Site
loop_7624	1	up_in_mutant	120678607	120678626	chr8	120678116	120679116	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	9542	CTCF_Site
loop_7624	1	up_in_mutant	120679229	120679248	chr8	120678738	120679738	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10164	CTCF_Site
loop_6463	1	up_in_mutant	11421331	11421350	chr8	11420840	11421840	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	56088	CTCF_Site
loop_6463	1	up_in_mutant	11423288	11423307	chr8	11422797	11423797	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	54131	CTCF_Site
loop_6464	1	up_in_mutant	4413381	4413400	chr8	4412890	4413890	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	79135	CTCF_Site
loop_7846	1	up_in_mutant	10044077	10044096	chr8	10043586	10044586	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	37118	CTCF_Site
loop_7630	1	down_in_mutant	26345259	26345278	chr8	26344768	26345768	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	186626	CTCF_Site
loop_6618	1	up_in_mutant	47872529	47872548	chr8	47872038	47873038	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	47555	CTCF_Site
loop_6672	1	up_in_mutant	10574276	10574295	chr8	10573785	10574785	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	307668	CTCF_Site
loop_7879	1	up_in_mutant	61532128	61532147	chr8	61531637	61532637	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	43902	CTCF_Site
loop_7945	1	down_in_mutant	81341664	81341683	chr8	81341173	81342173	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	382	Active_Promoter
loop_7945	1	down_in_mutant	81349633	81349652	chr8	81349142	81350142	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	6585	CTCF_Site
loop_7929	1	up_in_mutant	15270481	15270500	chr8	15269990	15270990	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	212336	CTCF_Site
loop_6733	1	down_in_mutant	122221512	122221531	chr14	122221021	122222021	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	11632	CTCF_Site
loop_6733	1	down_in_mutant	122222823	122222842	chr14	122222332	122223332	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	10321	CTCF_Site
loop_6733	1	down_in_mutant	122223896	122223915	chr14	122223405	122224405	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	9248	Active_Enhancer
loop_1295	1	up_in_mutant	66386681	66386700	chr14	66386190	66387190	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	41893	CTCF_Site
loop_6889	1	down_in_mutant	55169255	55169274	chr14	55168764	55169764	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	51828	Active_Enhancer
loop_8213	1	up_in_mutant	54064710	54064729	chr14	54064219	54065219	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	188884	Poised_Enhancer
loop_8266	1	down_in_mutant	120076382	120076401	chr14	120075891	120076891	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	33455	CTCF_Site
loop_8152	1	up_in_mutant	68735937	68735956	chr14	68735446	68736446	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	79603	CTCF_Site
loop_8307	1	down_in_mutant	103011954	103011973	chr14	103011463	103012463	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	21339	CTCF_Site
loop_8307	1	down_in_mutant	103012724	103012743	chr14	103012233	103013233	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	20569	CTCF_Site
loop_8246	1	up_in_mutant	63207295	63207314	chr14	63206804	63207804	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	12947	CTCF_Site
loop_8267	1	down_in_mutant	120076382	120076401	chr14	120075891	120076891	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	33455	CTCF_Site
loop_8226	1	up_in_mutant	20112375	20112394	chr14	20111884	20112884	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	25649	CTCF_Site
loop_8226	1	up_in_mutant	20114192	20114211	chr14	20113701	20114701	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	23832	CTCF_Site
loop_8253	1	down_in_mutant	105397609	105397628	chr14	105397118	105398118	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	29440	CTCF_Site
loop_8561	1	up_in_mutant	23576088	23576107	chr14	23575597	23576597	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	427246	Poised_Enhancer
loop_8593	1	up_in_mutant	21981589	21981608	chr14	21981098	21982098	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	7502	Polycomb
loop_8593	1	up_in_mutant	21989397	21989416	chr14	21988906	21989906	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	0	Repressed_Promoter
loop_8593	1	up_in_mutant	21997468	21997487	chr14	21996977	21997977	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	7375	CTCF_Site
loop_8427	1	down_in_mutant	90699220	90699239	chr9	90698729	90699729	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	427924	Active_Enhancer
loop_7075	1	down_in_mutant	66646402	66646421	chr9	66645911	66646911	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	52768	Poised_Enhancer
loop_8474	1	down_in_mutant	90699220	90699239	chr9	90698729	90699729	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	427924	Active_Enhancer
loop_7105	1	down_in_mutant	123259862	123259881	chr9	123259371	123260371	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	392	CTCF_Site
loop_7156	1	up_in_mutant	32271852	32271871	chr9	32271361	32272361	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	71988	CTCF_Site
loop_7156	1	up_in_mutant	32272207	32272226	chr9	32271716	32272716	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	71633	CTCF_Site
loop_7156	1	up_in_mutant	32272859	32272878	chr9	32272368	32273368	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	70981	CTCF_Site
loop_7194	1	up_in_mutant	43220241	43220260	chr9	43219750	43220750	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	9380	CTCF_Site
loop_7194	1	up_in_mutant	43221433	43221452	chr9	43220942	43221942	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10572	CTCF_Site
loop_7194	1	up_in_mutant	43221841	43221860	chr9	43221350	43222350	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	10980	CTCF_Site
loop_8704	1	up_in_mutant	41222043	41222062	chr9	41221552	41222552	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	29105	CTCF_Site
loop_8704	1	up_in_mutant	41228870	41228889	chr9	41228379	41229379	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	35932	Polycomb
loop_8807	1	up_in_mutant	31970475	31970494	chr9	31969984	31970984	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	56521	CTCF_Site
loop_8807	1	up_in_mutant	31971951	31971970	chr9	31971460	31972460	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	57997	Polycomb
loop_7311	1	down_in_mutant	111495717	111495736	chr9	111495226	111496226	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	56144	CTCF_Site
loop_7311	1	down_in_mutant	111497247	111497266	chr9	111496756	111497756	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	57674	CTCF_Site
loop_8873	1	up_in_mutant	99846992	99847011	chr9	99846501	99847501	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	28668	Polycomb
loop_8774	1	up_in_mutant	72763902	72763921	chr9	72763411	72764411	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	42462	CTCF_Site
loop_8774	1	up_in_mutant	72766858	72766877	chr9	72766367	72767367	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	39506	CTCF_Site
loop_7382	1	down_in_mutant	42326830	42326849	chr9	42326339	42327339	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	62082	CTCF_Site
loop_7388	1	up_in_mutant	114318214	114318233	chr9	114317723	114318723	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	11411	CTCF_Site
loop_7393	1	up_in_mutant	79806920	79806939	chr9	79806429	79807429	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	12787	CTCF_Site
loop_7394	1	up_in_mutant	70111925	70111944	chr9	70111434	70112434	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	30125	Polycomb
loop_8893	1	up_in_mutant	24701418	24701437	chr9	24700927	24701927	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4633	CTCF_Site
loop_8893	1	up_in_mutant	24705634	24705653	chr9	24705143	24706143	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8849	CTCF_Site
loop_7406	1	up_in_mutant	118920940	118920959	chr9	118920449	118921449	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	5003	Poised_Enhancer
loop_7406	1	up_in_mutant	118921508	118921527	chr9	118921017	118922017	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	4435	Poised_Enhancer
loop_8876	1	down_in_mutant	73160331	73160350	chr9	73159840	73160840	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	46413	CTCF_Site
loop_8876	1	down_in_mutant	73163104	73163123	chr9	73162613	73163613	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	49186	Poised_Enhancer
loop_7433	1	up_in_mutant	103207945	103207964	chr9	103207454	103208454	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	5316	Poised_Enhancer
loop_7457	1	up_in_mutant	54736613	54736632	chr9	54736122	54737122	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	1602	CTCF_Site
loop_7457	1	up_in_mutant	54738546	54738565	chr9	54738055	54739055	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	3535	CTCF_Site
loop_8912	1	down_in_mutant	31554808	31554827	chr9	31554317	31555317	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	89854	CTCF_Site
loop_8912	1	down_in_mutant	31559656	31559675	chr9	31559165	31560165	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	94702	Poised_Enhancer
loop_8933	1	up_in_mutant	116426430	116426449	chr9	116425939	116426939	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	236758	CTCF_Site
loop_8933	1	up_in_mutant	116429554	116429573	chr9	116429063	116430063	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	239882	CTCF_Site
loop_7501	1	down_in_mutant	69368259	69368278	chr9	69367768	69368768	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	3520	Poised_Enhancer
loop_7502	1	up_in_mutant	61372231	61372250	chr9	61371740	61372740	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	0	Active_Promoter
loop_9037	1	up_in_mutant	41474798	41474817	chr9	41474307	41475307	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	56117	Polycomb
loop_9037	1	up_in_mutant	41478636	41478655	chr9	41478145	41479145	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	52279	CTCF_Site
loop_8953	1	up_in_mutant	32585496	32585515	chr9	32585005	32586005	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	42143	CTCF_Site
loop_9259	1	down_in_mutant	33170703	33170722	chr11	33170212	33171212	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	7005	CTCF_Site
loop_9259	1	down_in_mutant	33176742	33176761	chr11	33176251	33177251	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13044	CTCF_Site
loop_7829	1	up_in_mutant	102572071	102572090	chr11	102571580	102572580	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	6880	CTCF_Site
loop_7829	1	up_in_mutant	102572965	102572984	chr11	102572474	102573474	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	5986	CTCF_Site
loop_7872	1	down_in_mutant	32450316	32450335	chr11	32449825	32450825	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	4544	CTCF_Site
loop_9525	1	down_in_mutant	33170703	33170722	chr11	33170212	33171212	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	7005	CTCF_Site
loop_9525	1	down_in_mutant	33176742	33176761	chr11	33176251	33177251	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13044	CTCF_Site
loop_7929	1	up_in_mutant	103639569	103639588	chr11	103639078	103640078	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	187	CTCF_Site
loop_9491	1	up_in_mutant	72926686	72926705	chr11	72926195	72927195	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	33973	Active_Enhancer
loop_20643	1	down_in_mutant	33170703	33170722	chr11	33170212	33171212	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	7005	CTCF_Site
loop_20643	1	down_in_mutant	33176742	33176761	chr11	33176251	33177251	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	13044	CTCF_Site
loop_7971	1	down_in_mutant	109873541	109873560	chr11	109873050	109874050	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	27171	CTCF_Site
loop_9643	1	down_in_mutant	96276752	96276771	chr11	96276261	96277261	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	4643	Polycomb
loop_9643	1	down_in_mutant	96278945	96278964	chr11	96278454	96279454	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	2450	Polycomb
loop_9632	1	up_in_mutant	43760235	43760254	chr11	43759744	43760744	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	11735	CTCF_Site
loop_9632	1	up_in_mutant	43766993	43767012	chr11	43766502	43767502	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	18493	CTCF_Site
loop_9632	1	up_in_mutant	43768536	43768555	chr11	43768045	43769045	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	20036	CTCF_Site
loop_8008	1	down_in_mutant	23679405	23679424	chr11	23678914	23679914	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	12954	CTCF_Site
loop_9614	1	up_in_mutant	56013860	56013879	chr11	56013369	56014369	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	26640	CTCF_Site
loop_9513	1	up_in_mutant	31248669	31248688	chr11	31248178	31249178	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	120895	CTCF_Site
loop_9637	1	up_in_mutant	85842180	85842199	chr11	85841689	85842689	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	9137	Polycomb
loop_9637	1	up_in_mutant	85843402	85843421	chr11	85842911	85843911	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	10359	Polycomb
loop_9637	1	up_in_mutant	85844803	85844822	chr11	85844312	85845312	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	11760	Polycomb
loop_9637	1	up_in_mutant	85849267	85849286	chr11	85848776	85849776	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	16224	Poised_Enhancer
loop_9856	1	down_in_mutant	83715167	83715186	chr13	83714676	83715676	TRUE	FALSE	FALSE	TRUE	FALSE	TRUE	5704	Active_Enhancer
loop_9980	1	up_in_mutant	56280542	56280561	chr13	56280051	56281051	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	15499	CTCF_Site
loop_9980	1	up_in_mutant	56286759	56286778	chr13	56286268	56287268	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	9282	CTCF_Site
loop_8247	1	up_in_mutant	48650769	48650788	chr13	48650278	48651278	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	11719	CTCF_Site
loop_8247	1	up_in_mutant	48653259	48653278	chr13	48652768	48653768	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	9229	CTCF_Site
loop_8247	1	up_in_mutant	48653980	48653999	chr13	48653489	48654489	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	8508	Poised_Enhancer
loop_8366	1	up_in_mutant	103173957	103173976	chr13	103173466	103174466	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	160030	Polycomb
loop_8375	1	up_in_mutant	94560198	94560217	chr13	94559707	94560707	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	200746	Poised_Enhancer
loop_8410	1	up_in_mutant	73723517	73723536	chr13	73723026	73724026	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	9067	CTCF_Site
loop_10215	1	down_in_mutant	83660891	83660910	chr13	83660400	83661400	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	59980	Active_Enhancer
loop_10186	1	up_in_mutant	31082585	31082604	chr13	31082094	31083094	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	108000	Polycomb
loop_10186	1	up_in_mutant	31087972	31087991	chr13	31087481	31088481	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	113387	CTCF_Site
loop_8445	1	up_in_mutant	80881893	80881912	chr13	80881402	80882402	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	981	Active_Promoter
loop_8445	1	up_in_mutant	80881970	80881989	chr13	80881479	80882479	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	904	Active_Promoter
loop_10402	1	up_in_mutant	103142608	103142627	chr12	103142117	103143117	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	99032	Poised_Enhancer
loop_10402	1	up_in_mutant	103144310	103144329	chr12	103143819	103144819	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	97330	CTCF_Site
