enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	Fold	FDR	Conc	Conc_mut	Conc_ctrl	p.value	median_distance
chr1:121478645-121479145	chr1	121478645	121479145	0.749105	0.657451	1.406556	0.020615	0.015881	0.015881	1	FALSE	0.232738999212478	0.46617647693539	3.57228981817775	3.79326863406624	3.3112321358832	0.207679689749252	49570
chr1:121567636-121568239	chr1	121567636	121568239	0.263844	5.311439	5.575283	0.00150266666666667	0.00938666666666667	0.01108	3	FALSE	0.295265266209987	0.322414569146003	4.93422631080906	5.18629965301322	4.62858522925738	0.109326348490899	136889.5
chr1:122048214-122048714	chr1	122048214	122048714	-1.355582	5.455592	4.10001	0.01831	0.012893	0.012893	1	FALSE	0.553689937798792	0.00568211231366264	6.98728577651477	7.28527552207476	6.61128346056172	0.000354684091423448	519999
chr1:124035450-124035950	chr1	124035450	124035950	-6.795383	6.795383	0	-0.037452	-0.010025	0.010025	1	TRUE	0.989679460200759	4.05513497278587e-10	6.59847051091703	7.04257431522641	5.95355730219499	1.46858911619557e-12	810339
chr1:124044939-124045439	chr1	124044939	124045439	-7.88617	7.88617	0	-0.032256	-0.009705	0.01265	2	TRUE	-0.0671089747617666	0.786160953313692	7.04755478540357	7.00828667263246	7.085782335932	0.57556760038775	1216327.5
chr1:124045563-124046386	chr1	124045563	124046386	-6.137528	6.137528	0	-0.036785	-0.009846	0.009846	1	TRUE	0.151875154427829	0.579223645462779	5.78705508570286	5.89309214832085	5.67260169136227	0.309813794335394	800064.5
chr1:124148460-124148960	chr1	124148460	124148960	-0.774593000000001	15.604333	14.82974	-0.0231258333333333	-0.00759866666666667	0.055905	6	TRUE	0.658888121820535	1.47649965477547e-06	7.89075366379103	8.20566420383456	7.48733676304669	1.94106173606762e-08	3083269
chr1:124790039-124790539	chr1	124790039	124790539	-1.134025	1.134025	0	-0.053093	-0.014212	0.014212	1	FALSE	0.0762574425802817	0.819519120588792	5.20056446474797	5.26162233527284	5.13680786085678	0.629908431270531	55750
chr1:124997534-124998034	chr1	124997534	124998034	-3.066244	3.066244	0	-0.088174	-0.023602	0.023602	1	FALSE	0.0111687395912443	0.977229762542771	5.86368133482759	5.86720881454617	5.86014520905575	0.940944361447586	151745
chr1:125176187-125176687	chr1	125176187	125176687	0.578736	1.769946	2.348682	-0.000784	-0.000836	0.000836	1	FALSE	0.354979851237281	0.125730229362806	6.14630815933771	6.36780837038143	5.88452192166174	0.0242897419836373	4359938
chr1:125435118-125436116	chr1	125435118	125436116	0.25367	18.542897	18.796567	-0.0102757857142857	-0.00621914285714286	0.039335	14	TRUE	0.214457636664381	0.491006423507642	5.38771101477436	5.57871001095362	5.16751045163689	0.228248747612889	3424689.5
chr1:125458460-125458960	chr1	125458460	125458960	-1.367522	2.704616	1.337094	-0.011537	-0.046883	0.046883	1	FALSE	0.635089620305016	0.0173919995462672	4.77500138045709	5.16286465720026	4.24289837075058	0.00151087464363059	22983
chr1:125560344-125560943	chr1	125560344	125560943	-2.487457	18.614051	16.126594	-0.0059465	-0.00417716666666667	0.134277	12	TRUE	0.245723787500545	0.359952953649611	6.75743000673873	6.92719503025211	6.56499058864195	0.131756405319989	3424689.5
chr1:125643581-125644081	chr1	125643581	125644081	0.783992	0.313311	1.097303	0.02771	0.020625	0.020625	1	FALSE	0.419924387776555	0.118146272993671	5.62907001453588	5.91498316833665	5.27212878431133	0.0220080385951173	33163
chr1:12571969-12572469	chr1	12571969	12572469	0.15495	1.272996	1.427946	0.0093745	0.0053285	0.005648	2	FALSE	-0.45331867633796	0.129768651202024	3.51716806547437	2.98500096488108	3.90506521447085	0.0255375329879407	109507
chr1:125759964-125760464	chr1	125759964	125760464	0.534862	0.909266	1.444128	0.008408	0.008582	0.008582	1	FALSE	0.200499433990677	0.371501181493188	7.17987112926269	7.29855441606793	7.05054204747394	0.139099796339249	83220
chr1:125760608-125761108	chr1	125760608	125761108	0.672908	0.597355	1.270263	0.010947	0.009051	0.009051	1	FALSE	0.282177883753668	0.193681376165856	6.42178622957848	6.59244414620547	6.22819828467854	0.0472602906953219	83864
chr1:125839959-125840459	chr1	125839959	125840459	2.359267	2.44664	4.805907	-0.0001325	0.013323	0.025194	2	FALSE	0.253270477959919	0.285613000596159	7.08785951082947	7.24831584484696	6.90729782680776	0.0890461481522236	118053.5
chr1:125911513-125912550	chr1	125911513	125912550	0.676523	1.205843	1.882366	0.014915	0.100565	0.100565	1	FALSE	0.137011764300538	0.625501547347876	6.47821133622214	6.57315949077406	6.37657136027344	0.359569492758663	1069.5
chr1:126115979-126116479	chr1	126115979	126116479	3.099404	0.909456	4.00886	0.030436	0.03204	0.03204	1	FALSE	0.837944965854369	0.000248770102200879	5.8358514345188	6.25388919182294	5.24486963442521	7.93456089783232e-06	203128
chr1:126341736-126342236	chr1	126341736	126342236	0.528935	0.940649	1.469584	0.012796	0.0098	0.0098	1	FALSE	0.73682991217696	0.00118427793486018	5.70022629763752	6.08678448005271	5.1705893936435	5.08072861072647e-05	664992
chr1:126454669-126455169	chr1	126454669	126455169	3.117458	4.193494	7.310952	0.0188616666666667	0.02018	0.028912	3	FALSE	0.246657712278854	0.219226979805767	7.82592720660758	7.96936941649844	7.66663236312397	0.0576602185529652	541818
chr1:12657407-12657907	chr1	12657407	12657907	0.186731	1.252899	1.43963	-0.018005	0.010689	0.014662	2	FALSE	-0.299510858537544	0.278544395403474	2.22261816257032	1.40511310553058	2.74123147817805	0.0854160442034798	24069
chr1:126656189-126656689	chr1	126656189	126656689	3.90396	4.888309	8.792269	0.027464	0.0280855	0.031418	2	FALSE	0.182087058465455	0.525307821055815	7.08364202823953	7.21342313307658	6.94102165370504	0.2581717883962	576902.5
chr1:126686640-126687140	chr1	126686640	126687140	-6.767649	6.767649	0	-0.00507425	0.0103685	0.036868	4	FALSE	-0.00733208685289512	0.981931104087711	8.48464728450972	8.47973384573253	8.48954404619215	0.952504816423473	891842.5
chr1:126737968-126738468	chr1	126737968	126738468	-0.0912189999999999	1.133328	1.042109	-0.008577	-0.00134	0.00134	1	FALSE	0.00503508907475404	0.987272028912633	6.92587543106522	6.92466888638151	6.927080967543	0.967430195002646	92581
chr1:126865548-126866048	chr1	126865548	126866048	0.10458	1.742249	1.846829	-0.018662	0.002782	0.002782	1	FALSE	0.245517329518227	0.316842362733294	6.13084657042158	6.29423599704958	5.94656110359584	0.106055068367874	34999
chr1:126925298-126925798	chr1	126925298	126925798	0.715743	2.581287	3.29703	-0.0157326666666667	-0.00258533333333333	0.010298	3	FALSE	-0.00450891454810662	0.988583204038874	8.66159392499907	8.6571736146691	8.6660007331859	0.970472336659689	1012447
chr1:12718080-12718580	chr1	12718080	12718580	0.125207	1.079987	1.205194	-0.005605	0.003931	0.005366	2	FALSE	-0.238042789229118	0.414897560918541	4.66864758607159	4.44374520745496	4.86317227044408	0.168068131917548	36604
chr1:127204764-127205371	chr1	127204764	127205371	2.600045	14.776621	17.376666	-0.00513733333333333	-0.00338066666666667	0.038166	6	TRUE	0.110188949468889	0.723597734225067	6.93008686598839	7.00864666463203	6.84700160116535	0.481393785935463	1183448.5
chr1:127496700-127497200	chr1	127496700	127497200	0.486796	3.611904	4.0987	0.003042	0.04015	0.041426	2	FALSE	-0.565351381705921	0.02975507550632	5.17861429013954	4.72212781086151	5.52485195346266	0.00310292441902817	229905.5
chr1:127500169-127500669	chr1	127500169	127500669	-0.25998	2.388544	2.128564	-0.000828	-0.002899	0.002899	1	FALSE	-0.0133055168378927	0.972480565316759	5.26701578925319	5.25876434259019	5.27522031030168	0.929473878089623	179129
chr1:127508865-127509365	chr1	127508865	127509365	-4.404562	9.593798	5.189236	-0.01877025	-0.097874	0.218691	4	TRUE	-0.151654545596176	0.547682391840599	6.59282744527172	6.47827367221498	6.69895065472358	0.278788951469946	305482
chr1:127541775-127542275	chr1	127541775	127542275	-1.54297	28.92215	27.37918	-0.0181751538461538	-0.0263661538461538	0.118257	13	TRUE	0.131316270326332	0.577010415457646	7.41096466520291	7.48649036132907	7.33126568828053	0.307876496954755	561275
chr1:127619013-127619513	chr1	127619013	127619513	-0.130967	5.544654	5.413687	-0.001227	-0.006977	0.006977	1	FALSE	-0.198614397229321	0.455975933841307	5.65884165885794	5.51367956115476	5.7907237752848	0.199281519269128	60285
chr1:127668093-127668593	chr1	127668093	127668593	0.161621	4.894894	5.056515	-0.002352	-0.013512	0.013512	1	FALSE	0.250563131248522	0.331874568373517	5.33883842225815	5.51149520275801	5.14267343909018	0.114833580407146	11205
chr1:127676027-127676527	chr1	127676027	127676527	1.194621	8.382294	9.576915	0.004912	0.0665583333333333	0.144181	3	TRUE	0.113091594926788	0.675012384342835	6.10202390666218	6.17510496494964	6.0250424001589	0.41812406508854	97886
chr1:127677173-127677673	chr1	127677173	127677673	0.842971	4.519605	5.362576	0.009904	0.104883	0.104883	1	TRUE	-0.221381170145274	0.48979321371398	4.43560499310459	4.14232005316063	4.67922306996884	0.227155144549475	2125
chr1:127677777-127678277	chr1	127677777	127678277	-0.259372000000001	12.880525	12.621153	-0.00808575	-0.01567475	0.064419	4	TRUE	0.128202642086529	0.669903443927747	6.85289183125859	6.94891805241913	6.75001541577397	0.411846120913718	136570
chr1:127773827-127774868	chr1	127773827	127774868	3.624279	24.255289	27.879568	0.0113147058823529	0.050299	0.174238	17	TRUE	0.135373630905469	0.669386649612488	7.00470619879049	7.11015578082067	6.8909369938721	0.411273814396041	643020.5
chr1:127868522-127869148	chr1	127868522	127869148	0.835440000000001	7.627914	8.463354	-0.00193725	0.0201565	0.097652	4	TRUE	0.249952716504783	0.38616685099736	5.57150384360727	5.76757142475716	5.34453541805876	0.148574941410352	234900
chr1:128102797-128103550	chr1	128102797	128103550	4.150634	22.150082	26.300716	0.00235992857142857	0.0361235714285714	0.15726	14	TRUE	0.242043699449215	0.355286609104511	7.4509741091876	7.61517592129263	7.26565421335011	0.128854594215594	456372.5
chr1:128236598-128237098	chr1	128236598	128237098	1.514162	1.047554	2.561716	0.057946	0.241972	0.241972	1	TRUE	0.200888938545472	0.536815844123499	3.66463847406177	3.84049065924097	3.46433677385605	0.268517597504743	7115
chr1:128243713-128244584	chr1	128243713	128244584	0.0449090000000005	8.434619	8.479528	-0.0077954	-0.005273	0.027692	5	TRUE	0.22373079985547	0.375424667438443	6.12284016122811	6.26633146695819	5.96348475659259	0.141674478186057	348144.5
chr1:128293477-128293977	chr1	128293477	128293977	0.211781	2.766768	2.978549	-0.014448	-0.015102	0.015102	1	FALSE	-0.18483443151052	0.363194841340102	7.82630752209452	7.7087009682234	7.93504537347948	0.133917919596829	65937
chr1:128303936-128304436	chr1	128303936	128304436	0.745252	5.67657	6.421822	-0.000197400000000001	0.0139478	0.045516	5	FALSE	-0.0467541795005877	0.884578453712543	7.89369781569054	7.85687355909593	7.92960549358298	0.74382817428516	113182
chr1:128359407-128359914	chr1	128359407	128359914	0.828071	3.095417	3.923488	0.006299	0.008437	0.016151	2	FALSE	-0.00989684868098122	0.979747757352552	6.45645161423393	6.44781922444055	6.46503265905053	0.94742855274768	145170
chr1:128416875-128417618	chr1	128416875	128417618	0.318635	6.568722	6.887357	-0.0200555	-0.012364	0.018	2	TRUE	0.15671037084604	0.597866407484527	5.8097014489516	5.92128314924013	5.68876083966142	0.329158839556165	116314.5
chr1:128561249-128561749	chr1	128561249	128561749	0.4387	0.52411	0.96281	0.006531	0.010073	0.010073	1	FALSE	0.202220521579199	0.4332437518394	5.64565042856226	5.77718766716378	5.50090611225611	0.181516007492623	30794
chr1:128592845-128593544	chr1	128592845	128593544	0.366803	0.772305	1.139108	0.02716	0.059798	0.059798	1	FALSE	-0.186702272325503	0.476486130232246	6.87081702785608	6.72033493843403	7.00707489992961	0.216189257730005	901.5
chr1:128669181-128669681	chr1	128669181	128669681	0.722076	1.530971	2.253047	0.004374	0.009846	0.009846	1	FALSE	0.0638292156958751	0.832751794208893	7.24490785452937	7.28345731205629	7.20529999249242	0.652177406317277	77138
chr1:129516230-129516730	chr1	129516230	129516730	-0.226654	2.210163	1.983509	-0.01382	-0.00443	0.00443	1	FALSE	1.0666952902312	7.42350941376894e-06	5.4127070037398	5.9355140920597	4.58455931908742	1.31665809957405e-07	243179
chr1:129526929-129527429	chr1	129526929	129527429	2.563229	9.507374	12.070603	0.0169015	0.027513	0.052239	2	TRUE	0.738794056715598	2.99541441845104e-06	7.30234491536237	7.65343711860535	6.83735091786809	4.49419451230814e-08	2052031.5
chr1:12990137-12990637	chr1	12990137	12990637	0.437992	0.707859	1.145851	-0.022466	0.069534	0.069534	1	FALSE	0.22404884848394	0.339022425934738	6.56844449976258	6.70603052123777	6.41634056935758	0.118896187941628	2263
chr1:12992229-12992900	chr1	12992229	12992900	2.633057	1.856938	4.489995	0.00833166666666667	0.0109443333333333	0.025616	3	FALSE	-0.152188393310709	0.542667460981841	7.12736461180786	7.01647528446132	7.23033569265702	0.274116060516867	321388.5
chr1:130462173-130463303	chr1	130462173	130463303	1.935388	1.677399	3.612787	0.037587	0.03538	0.03538	1	FALSE	-0.26524339090045	0.252907170779746	6.41257387007024	6.21854175970826	6.58357675332201	0.0724849357233345	39729
chr1:130715549-130716121	chr1	130715549	130716121	1.492081	19.563164	21.055245	0.00285336363636364	0.0184685454545455	0.257872	22	TRUE	0.0534498831722087	0.884578453712543	6.59863854337673	6.63989166317522	6.55617100094998	0.743931248640883	298417.5
chr1:130717076-130717839	chr1	130717076	130717839	1.677159	12.676664	14.353823	0.0100314	0.0362848	0.28426	15	TRUE	0.160207316142372	0.613481668524125	5.25568958285763	5.39566562636422	5.10065875490609	0.345894217128921	193993.5
chr1:130740242-130740742	chr1	130740242	130740742	-0.155107	1.193341	1.038234	-0.0030995	-0.007531	0.012481	2	FALSE	-0.169687500066521	0.525064718505583	6.9195589717114	6.78587569937729	7.04189856520445	0.257976996886409	17204
chr1:130828615-130829115	chr1	130828615	130829115	-0.452427	1.245703	0.793276	-0.0184755	-0.0385085	0.062408	2	FALSE	0.157103459169026	0.544343832687482	6.1867025603776	6.28042453041625	6.08646649317043	0.275741390861812	15073
chr1:130864155-130864655	chr1	130864155	130864655	-3.046235	6.323059	3.276824	-0.0301694285714286	-0.0894158571428571	0.3734	7	FALSE	0.483625042634772	0.0178324858504528	6.31353359125573	6.58129111143169	5.98449170532376	0.00156367211630751	63504
chr1:130875107-130875607	chr1	130875107	130875607	-0.084573	1.32628	1.241707	0.0031625	-0.007377	0.013109	2	FALSE	-0.137845009919329	0.546371378799193	6.77259976426823	6.68409428868077	6.85598807838364	0.277614238820497	22891.5
chr1:130878143-130878643	chr1	130878143	130878643	0.293968	0.744702	1.03867	0.012348	0.013984	0.013984	1	FALSE	-0.251679127784039	0.399195347886064	5.7569586947616	5.5136974475232	5.96505964699018	0.156904286998437	12725
chr1:130939865-130940754	chr1	130939865	130940754	-0.254912	2.380421	2.125509	0.00617	-0.001976	0.001976	1	FALSE	-0.0437289929811728	0.90202951455131	6.59679496253241	6.5603728465391	6.63232016677045	0.77861102720576	28858.5
chr1:131022926-131023426	chr1	131022926	131023426	-2.007676	4.920478	2.912802	-0.0399906666666667	-0.112157666666667	0.3072	3	FALSE	-0.0338170310209216	0.915805056866225	6.78769585899681	6.76203068561707	6.81291242454295	0.805577975738842	83061
chr1:131053132-131053632	chr1	131053132	131053632	-0.37045	1.948382	1.577932	0.002351	-0.006297	0.006297	1	FALSE	-0.392925445134955	0.0992214544663841	6.55484442907899	6.25509422654818	6.80290187384152	0.0169190599308973	187714
chr1:131096640-131097140	chr1	131096640	131097140	0.301217	2.46474	2.765957	0.005269	0.031791	0.031791	1	TRUE	0.112130340121658	0.716663955835842	5.50323274868606	5.58198243157788	5.41993505696571	0.472635800329297	936
chr1:131097576-131098114	chr1	131097576	131098114	-0.320836999999999	6.882781	6.561944	0.00358285714285714	0.00212057142857143	0.03165	7	TRUE	-0.0856022854809891	0.810197672412276	6.32126780482395	6.23402790388389	6.4035317669252	0.613822918855131	147413
chr1:131137965-131138590	chr1	131137965	131138590	-0.0684140000000002	3.195587	3.127173	0.003133	-0.000877	0.000877	1	FALSE	0.374177884489196	0.153264201320254	5.79437145007179	6.04467611474411	5.49132980931617	0.0328225660012261	14902.5
chr1:131152930-131153508	chr1	131152930	131153508	0.599455	6.824193	7.423648	0.007673	0.020745	0.041048	5	FALSE	0.263202913384872	0.345783154951898	5.51879220873892	5.72294138019666	5.28091689296101	0.123263974687159	92039
chr1:131239138-131239638	chr1	131239138	131239638	-0.0529659999999996	5.08306	5.030094	0.0035085	0.006505	0.029752	2	TRUE	-0.096808876731582	0.723031750376192	7.95072237854448	7.88088750442946	8.01733234053876	0.480567897040167	53459
chr1:131244904-131245508	chr1	131244904	131245508	0.662325	6.987242	7.649567	0.00801225	0.03588175	0.050439	4	TRUE	-0.161656298409927	0.590447382980554	6.58261279069315	6.44414879096886	6.70894358125157	0.32167981254983	99446
chr1:131245825-131246325	chr1	131245825	131246325	0.47021	1.495758	1.965968	0.01695	0.097191	0.097191	1	TRUE	-0.0609610347293764	0.86858722885293	4.52283819014005	4.46445784424176	4.57894770110806	0.714519528548431	817
chr1:131270086-131270586	chr1	131270086	131270586	0.324367	1.028638	1.353005	0.007504	0.049377	0.049377	1	FALSE	-0.397744973457086	0.0810334964169326	5.94936013279999	5.64616191308905	6.19977148654235	0.0126223145436261	9270
chr1:131290572-131291072	chr1	131290572	131291072	0.248534	2.800116	3.04865	2.1e-05	0.000796	0.000796	1	FALSE	0.161806542610351	0.630874359140596	4.23577035896879	4.36830405898119	4.08981833651698	0.365719269420664	11216
chr1:131293740-131294240	chr1	131293740	131294240	3.365602	12.789438	16.15504	0.0111753	0.0709043	0.184871	10	TRUE	0.437614233160562	0.0618082153341554	6.37009515611763	6.62706471166868	6.05721679866596	0.00855682437753371	214763
chr1:131299611-131300323	chr1	131299611	131300323	-0.905015	3.992467	3.087452	-0.00647	-0.041508	0.041508	1	TRUE	0.00647911704176196	0.987943321709288	4.93100006501118	4.9565061270006	4.90503494162021	0.968791077340282	20361
chr1:131310309-131310809	chr1	131310309	131310809	-0.344082	32.492246	32.148164	0.00516585	0.02735665	0.199037	20	TRUE	0.248130046730756	0.29561891546827	7.28954724509043	7.44492765561228	7.11538944871793	0.0944873066420695	374289.5
chr1:131351445-131351945	chr1	131351445	131351945	-3.574203	13.183125	9.608922	-0.0017855	-0.06222625	0.126181	4	FALSE	-0.107839638593104	0.701127711886086	6.64099175952389	6.56187742635581	6.71599224795354	0.452967826491261	175932
