chr	start	end	TargetGene	gene_class	delta_ABC	log2fc_contact	class	is_se	se_source	k27ac_class	k27ac_fold	k27ac_fdr	hic_contact_pl_scaled_adj_WT	hic_contact_pl_scaled_adj_KO
chr1	39458191	39458691	Cnot11	invariant	-0.017415	-0.15048720350077974	genic	TRUE	P60	lost_k27ac	-0.989659867366411	1.7648519215947002e-11	0.016197	0.01459
chr1	39515573	39516073	Cnot11	invariant	-0.0288	0.02018096545534794	intergenic	FALSE	none	stable_k27ac	-0.454788231553002	0.0111887741515935	0.042212	0.042807
chr1	39515573	39516073	Fhl2	invariant	-0.018704	-2.428118144206607	intergenic	FALSE	none	stable_k27ac	-0.454788231553002	0.0111887741515935	5.09e-4	7.3e-5
chr1	39527412	39527912	Cnot11	invariant	-8.62e-4	-0.05483030858934487	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.136999	0.131889
chr1	39535611	39536111	Cnot11	invariant	0.019819	0.14057534995815324	genic	FALSE	none	stable_k27ac	0.0138098155847638	0.940820346131323	0.119032	0.131217
chr1	39535611	39536111	Il1r1	invariant	0.00963	0.0708804145110631	genic	FALSE	none	stable_k27ac	0.0138098155847638	0.940820346131323	0.001582	0.001663
chr1	39772468	39772968	Il1r1	invariant	-0.016507	-2.579601034156509	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.003868	6.25e-4
chr1	39857035	39857535	Il1r1	invariant	0.007069	1.0049600440948707	intergenic	FALSE	none	lost_k27ac	-1.10744443276277	5.3875569245445e-11	7.72e-4	0.001576
chr1	39857035	39857535	Map4k4	invariant	-0.029203	-0.16915630030833909	intergenic	FALSE	none	lost_k27ac	-1.10744443276277	5.3875569245445e-11	0.036444	0.032409
chr1	39901990	39902490	Map4k4	invariant	0.007304	-0.1043809654536495	genic	FALSE	none	stable_k27ac	0.1593077079508	0.283513070216086	0.155054	0.14423
chr1	39902694	39903194	Map4k4	invariant	0.01388	-0.1043809654536495	genic	FALSE	none	no_diffbind_peak	NA	NA	0.155054	0.14423
chr1	39906846	39907346	Map4k4	invariant	0.00359	-0.11513304708907077	genic	FALSE	none	no_diffbind_peak	NA	NA	0.145796	0.134611
chr1	39913197	39913697	Map4k4	invariant	0.007637	0.4173266542331365	genic	FALSE	none	no_diffbind_peak	NA	NA	0.063655	0.085017
chr1	39936354	39936854	Il1r1	invariant	0.001318	-0.8182851191798306	genic	FALSE	none	no_diffbind_peak	NA	NA	0.003203	0.001805
chr1	39936354	39936854	Map4k4	invariant	0.017999	0.10309921895783444	genic	FALSE	none	no_diffbind_peak	NA	NA	0.043414	0.046632
chr1	39941756	39942256	Map4k4	invariant	-0.00569	-0.3012306936589628	genic	FALSE	none	no_diffbind_peak	NA	NA	0.03936	0.031938
chr1	40015254	40015754	Il1r1	invariant	0.008334	0.42795738143597123	genic	FALSE	none	stable_k27ac	0.00929959546135633	0.960331851912351	0.001905	0.002572
chr1	40085536	40086036	Il1r1	invariant	0.010407	-0.03101862555493604	genic	FALSE	none	stable_k27ac	-0.058607576454597	0.753649652620786	0.005662	0.005541
chr1	40266261	40266761	Il1r1	invariant	-0.021167	-0.2095839188177825	genic	FALSE	none	stable_k27ac	-0.481053377981379	0.0352973135216221	0.019831	0.017146
chr1	40267787	40268287	Il1r1	invariant	-0.015005	-0.21306291844054154	genic	FALSE	none	no_diffbind_peak	NA	NA	0.019639	0.016939
chr1	43074780	43075280	Fhl2	invariant	-0.004198	0.029775250949660034	genic	FALSE	none	stable_k27ac	-0.0714186756966322	0.709891285713404	0.003666	0.003743
chr1	43074780	43075280	Mettl21c	invariant	-0.014563	-1.303928922671956	genic	FALSE	none	stable_k27ac	-0.0714186756966322	0.709891285713404	0.003777	0.001514
chr1	43074780	43075280	Tgfbrap1	invariant	2.98e-4	0.08222690636663792	genic	FALSE	none	stable_k27ac	-0.0714186756966322	0.709891285713404	0.041712	0.04416
chr1	43092020	43092520	Tgfbrap1	invariant	0.002623	0.04661013746783719	genic	FALSE	none	no_diffbind_peak	NA	NA	0.137265	0.141773
chr1	43092526	43093026	Fhl2	invariant	0.013831	0.560540848796784	genic	FALSE	none	stable_k27ac	-0.0764014503382856	0.620612088100437	0.003836	0.00567
chr1	43092526	43093026	Mrps9	DEG_down	0.002302	0.004564857132210424	genic	FALSE	none	stable_k27ac	-0.0764014503382856	0.620612088100437	0.010702	0.010736
chr1	43092526	43093026	Tgfbrap1	invariant	0.004227	0.04498617149653491	genic	FALSE	none	stable_k27ac	-0.0764014503382856	0.620612088100437	0.140502	0.144953
chr1	43141568	43142068	Fhl2	invariant	0.009105	0.14900593645004587	genic	FALSE	none	no_diffbind_peak	NA	NA	0.012574	0.013945
chr1	43163701	43164201	Fhl2	invariant	0.058195	-0.025540445530821663	genic	FALSE	none	no_diffbind_peak	NA	NA	0.021629	0.021249
chr1	43445293	43445793	Nck2	invariant	0.007113	0.06435522149949942	genic	FALSE	none	no_diffbind_peak	NA	NA	0.127293	0.133101
chr1	43446062	43446562	Ecrg4	invariant	-0.004785	-0.051758101774158634	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	0.009877	0.009528
chr1	43446062	43446562	Nck2	invariant	0.0191	0.06435522149949942	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	0.127293	0.133101
chr1	43446670	43447170	Ecrg4	invariant	-0.013516	-0.05176342344429176	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	0.009876	0.009527
chr1	43446670	43447170	Nck2	invariant	-0.034809	0.06435522149949942	genic	FALSE	none	stable_k27ac	-0.297906849487392	0.0354104730080766	0.127293	0.133101
chr1	43467614	43468114	Fhl2	invariant	-0.023005	-0.35142355879578613	genic	FALSE	none	lost_k27ac	-1.2699063676931	6.7751685350878904e-15	0.003031	0.00237
chr1	43467614	43468114	Nck2	invariant	-0.021561	0.06251065163329478	genic	FALSE	none	lost_k27ac	-1.2699063676931	6.7751685350878904e-15	0.031612	0.033013
chr1	43474237	43474737	Fhl2	invariant	-0.011253	-0.21101777051489437	genic	FALSE	none	stable_k27ac	-0.445895924753443	0.0262658445983677	0.002237	0.001929
chr1	43474237	43474737	Mettl21c	invariant	-0.014708	-1.0716256186576436	genic	FALSE	none	stable_k27ac	-0.445895924753443	0.0262658445983677	0.003184	0.001501
chr1	43474237	43474737	Nck2	invariant	0.008778	0.32799093796029855	genic	FALSE	none	stable_k27ac	-0.445895924753443	0.0262658445983677	0.023553	0.029572
chr1	43561913	43562742	Ecrg4	invariant	-0.021334	-0.2815418752826523	genic	FALSE	none	no_diffbind_peak	NA	NA	0.008925	0.007338
chr1	43561913	43562742	Fhl2	invariant	0.009516	1.0267981628586842	genic	FALSE	none	no_diffbind_peak	NA	NA	0.002307	0.004728
chr1	43561913	43562742	Nck2	invariant	-0.008276	-0.06710700143058045	genic	FALSE	none	no_diffbind_peak	NA	NA	0.023846	0.022761
chr1	43694666	43695166	Ecrg4	invariant	0.014766	0.14518016928445338	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.017703	0.01958
chr1	43694666	43695166	Fhl2	invariant	-0.001993	-0.27577064871633167	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.006106	0.005039
chr1	43754850	43755350	Ecrg4	invariant	-0.002133	0.2715854137210498	genic	FALSE	none	no_diffbind_peak	NA	NA	0.02208	0.026659
chr1	43877131	43877631	Mettl21c	invariant	-0.003072	-0.17263661731227187	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.0065970000000000004	0.00585
chr1	43888286	43888786	Ecrg4	invariant	0.008718	1.2175648004567823	intergenic	FALSE	none	lost_k27ac	-1.09824843407723	3.00093195515755e-7	0.002411	0.005642
chr1	43888286	43888786	Gulp1	invariant	-0.010991	0.029364456634440907	intergenic	FALSE	none	lost_k27ac	-1.09824843407723	3.00093195515755e-7	0.001627	0.001661
chr1	43888286	43888786	Mettl21c	invariant	-0.028945	0.05862452373591706	intergenic	FALSE	none	lost_k27ac	-1.09824843407723	3.00093195515755e-7	0.006942	0.007231
chr1	43888286	43888786	Tpp2	invariant	-0.012522	-7.709325152982143e-4	intergenic	FALSE	none	lost_k27ac	-1.09824843407723	3.00093195515755e-7	0.020564	0.020553
chr1	43899031	43899531	Mettl21c	invariant	0.002557	0.08955517612582543	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.008343	0.008879
chr1	43899031	43899531	Tpp2	invariant	0.002367	-0.08785882925146099	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.039258	0.036937
chr1	44119551	44120051	Bivm	invariant	0.028167	0.0883882316296263	genic	FALSE	none	stable_k27ac	0.0292126959842122	0.858274711314128	0.142119	0.1511
chr1	44119551	44120051	Gulp1	invariant	-0.022372	-0.7163696675410619	genic	FALSE	none	stable_k27ac	0.0292126959842122	0.858274711314128	0.002825	0.001709
chr1	44119551	44120051	Mettl21c	invariant	0.019034	0.41343157317102713	genic	FALSE	none	stable_k27ac	0.0292126959842122	0.858274711314128	0.005479	0.007306
chr1	44119551	44120051	Mrps9	DEG_down	0.016366	0.8678336433440624	genic	FALSE	none	stable_k27ac	0.0292126959842122	0.858274711314128	0.003906	0.00715
chr1	44119551	44120051	Tpp2	invariant	0.006825	0.2120439038884796	genic	FALSE	none	stable_k27ac	0.0292126959842122	0.858274711314128	0.011816	0.013691
chr1	44552287	44552787	Gulp1	invariant	0.077775	0.002330603495069877	genic	FALSE	none	no_diffbind_peak	NA	NA	0.139141	0.139366
chr1	44584723	44585223	Gulp1	invariant	0.010423	-0.035913507380164196	genic	FALSE	none	no_diffbind_peak	NA	NA	0.022954	0.022389
chr1	45837731	45838231	Wdr75	invariant	-0.022268	-0.17380381336788603	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.024159	0.021414
chr1	46853460	46853960	Gulp1	invariant	0.035016	3.4603389740388346	genic	FALSE	none	stable_k27ac	-0.146372450849776	0.334104307191663	1.18e-4	0.001564
chr1	46853460	46853960	Nabp1	DEG_down	0.002235	-0.21384090806440478	genic	FALSE	none	stable_k27ac	-0.146372450849776	0.334104307191663	0.006884	0.005932
chr1	46853460	46853960	Wdr75	invariant	0.025383	1.2442829509931652	genic	FALSE	none	stable_k27ac	-0.146372450849776	0.334104307191663	0.003113	0.007411
chr1	48533262	48533762	Gulp1	invariant	-0.010702	0.08943014089043173	intergenic	FALSE	none	lost_k27ac	-1.19920902798839	8.15659294257277e-5	7.71e-4	8.22e-4
chr1	50926326	50926826	Nabp1	DEG_down	0.013437	0.13354840211509894	genic	FALSE	none	stable_k27ac	-0.0427380805279917	0.799614590173796	0.0148	0.016238
chr1	50927036	50927536	Ankrd44	DEG_down	0.018709	1.2226867137625566	genic	FALSE	none	no_diffbind_peak	NA	NA	0.001374	0.003242
chr1	50927036	50927536	Myo1b	DEG_down	-0.018658	-2.095057080659815	genic	FALSE	none	no_diffbind_peak	NA	NA	0.001283	2.8e-4
chr1	50927036	50927536	Nabp1	DEG_down	0.029666	0.13347689477776997	genic	FALSE	none	no_diffbind_peak	NA	NA	0.014798	0.016235
chr1	50927036	50927536	Pgap1	invariant	0.021545	4.602500371458535	genic	FALSE	none	no_diffbind_peak	NA	NA	7.4e-5	0.002415
chr1	51243228	51243728	Nabp1	DEG_down	0.007391	1.0116131133025712	intergenic	FALSE	none	lost_k27ac	-1.41414992181736	6.7751685350878904e-15	0.004335	0.008767
chr1	51530174	51530674	Nabp1	DEG_down	-0.019989	-0.367010163275328	genic	FALSE	none	lost_k27ac	-1.26109773301985	4.0539915663156e-4	0.034887	0.027045
chr1	51671233	51671733	Myo1b	DEG_down	-0.013702	-0.10510432805906604	intergenic	FALSE	none	lost_k27ac	-0.6520573434823	0.00195510321007216	0.010477	0.009739
chr1	51978977	51979477	Myo1b	DEG_down	-0.02316	-0.18260039702299488	intergenic	FALSE	none	lost_k27ac	-1.78201444849264	1.7712901500744801e-15	0.013356	0.011765
chr1	52149872	52150372	Myo1b	DEG_down	-0.0197	-0.994364085755636	genic	FALSE	none	lost_k27ac	-1.48117365560161	2.5664047092191196e-19	0.003678	0.001833
chr1	52231795	52232295	Myo1b	DEG_down	0.007841	-0.1369663472009694	genic	FALSE	none	no_diffbind_peak	NA	NA	0.00333	0.003026
chr1	52501697	52502197	Myo1b	DEG_down	-0.022289	-2.895908584631412	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.003736	4.79e-4
chr1	52722483	52722983	Mfsd6	invariant	-0.002396	-0.09118814715640194	genic	FALSE	none	no_diffbind_peak	NA	NA	0.142927	0.134171
chr1	52730197	52730697	Mfsd6	invariant	-0.042662	-0.03845714885090994	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.157096	0.152963
chr1	52952152	52952652	1700019D03Rik	invariant	0.017652	0.32718881016886303	genic	FALSE	none	stable_k27ac	0.0894123701084707	0.547481180687443	0.01648	0.020682
chr1	52952759	52953259	1700019A02Rik	DEG_down	0.008084	-0.4120575852998061	genic	FALSE	none	stable_k27ac	0.0894123701084707	0.547481180687443	0.006019	0.004517
chr1	52952759	52953259	1700019D03Rik	invariant	0.031585	0.3263461522952298	genic	FALSE	none	stable_k27ac	0.0894123701084707	0.547481180687443	0.016504	0.0207
chr1	52952759	52953259	Hibch	DEG_down	0.001822	-0.30464420245982643	genic	FALSE	none	stable_k27ac	0.0894123701084707	0.547481180687443	0.018528	0.014996
chr1	52952759	52953259	Myo1b	DEG_down	0.03031	3.123301831522639	genic	FALSE	none	stable_k27ac	0.0894123701084707	0.547481180687443	2.67e-4	0.002531
chr1	52986614	52987114	1700019A02Rik	DEG_down	0.028868	-0.301645893230942	genic	FALSE	none	stable_k27ac	-0.0429263292984076	0.814274072207055	0.006816	0.005525
chr1	52986614	52987114	1700019D03Rik	invariant	0.018918	-0.3125706928459832	genic	FALSE	none	stable_k27ac	-0.0429263292984076	0.814274072207055	0.027962	0.02251
chr1	52986614	52987114	Hibch	DEG_down	0.023805	0.31611449659224905	genic	FALSE	none	stable_k27ac	-0.0429263292984076	0.814274072207055	0.011934	0.014864
chr1	52986614	52987114	Mfsd6	invariant	0.024675	0.714137664711945	genic	FALSE	none	stable_k27ac	-0.0429263292984076	0.814274072207055	0.006025	0.009901
chr1	52986614	52987114	Osgepl1	invariant	0.022525	0.5417571724016551	genic	FALSE	none	stable_k27ac	-0.0429263292984076	0.814274072207055	0.006001	0.008748
chr1	52986614	52987114	Pms1	DEG_down	0.009518	-0.20053229442978476	genic	FALSE	none	stable_k27ac	-0.0429263292984076	0.814274072207055	0.009105	0.00792
chr1	53032493	53032993	1700019D03Rik	invariant	0.008887	0.0947479997477263	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.065502	0.06995
chr1	53037358	53037858	1700019D03Rik	invariant	-0.027572	0.14098833290789978	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.040778	0.044967
chr1	53049229	53049729	1700019D03Rik	invariant	-0.015896	-0.12343095498008365	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.031023	0.028477
chr1	53225546	53226046	1700019A02Rik	DEG_down	-0.034587	-0.10794927778482888	genic	FALSE	none	lost_k27ac	-1.09241795679999	4.06347652965659e-9	0.025149	0.023334
chr1	53225546	53226046	1700019D03Rik	invariant	5.61e-4	0.6393423772855014	genic	FALSE	none	lost_k27ac	-1.09241795679999	4.06347652965659e-9	0.004039	0.006306
chr1	53225546	53226046	Hibch	DEG_down	0.007355	1.1539227300415482	genic	FALSE	none	lost_k27ac	-1.09241795679999	4.06347652965659e-9	0.004461	0.009959
chr1	53225546	53226046	Osgepl1	invariant	-0.015641	-0.0645643989334209	genic	FALSE	none	lost_k27ac	-1.09241795679999	4.06347652965659e-9	0.015008	0.01435
chr1	53225546	53226046	Pms1	DEG_down	-0.013659	-0.1540785012566399	genic	FALSE	none	lost_k27ac	-1.09241795679999	4.06347652965659e-9	0.020804	0.018694
chr1	54193247	54193747	Hecw2	invariant	0.012545	-0.08755273241392833	genic	FALSE	none	no_diffbind_peak	NA	NA	0.129877	0.122228
chr1	54922591	54923091	Ankrd44	DEG_down	-0.020071	0.01786308233232957	genic	FALSE	none	no_diffbind_peak	NA	NA	0.140919	0.142675
chr1	55201769	55202269	Rftn2	invariant	0.008288	0.23337174593420523	genic	FALSE	none	no_diffbind_peak	NA	NA	0.026799	0.031509
chr1	55223914	55224414	Rftn2	invariant	0.00792	-0.006768375792193157	genic	FALSE	none	no_diffbind_peak	NA	NA	0.145471	0.14479
chr1	55225243	55225743	Rftn2	invariant	0.016347	-0.006768375792193157	genic	FALSE	none	no_diffbind_peak	NA	NA	0.145471	0.14479
chr1	55383080	55383580	Boll	invariant	-0.003361	-0.5092316580689169	intergenic	FALSE	none	no_diffbind_peak	NA	NA	0.033191	0.023312
chr1	57969666	57970166	1700066M21Rik	invariant	0.005014	0.17956891541357536	genic	FALSE	none	stable_k27ac	-0.0709032020504051	0.698795451933425	0.009027	0.010227
chr1	57969666	57970166	Aox1	DEG_down	0.001967	-0.4508864220889112	genic	FALSE	none	stable_k27ac	-0.0709032020504051	0.698795451933425	0.022309	0.016314
chr1	57969666	57970166	Maip1	invariant	-0.001057	-0.07898329809540375	genic	FALSE	none	stable_k27ac	-0.0709032020504051	0.698795451933425	0.013094	0.012395
chr1	58045455	58045955	1700066M21Rik	invariant	-0.02262	-0.6773312691164854	genic	FALSE	none	lost_k27ac	-1.25273897770385	1.17157659384919e-7	0.005621	0.003505
chr1	58045455	58045955	Aox1	DEG_down	-0.062806	-0.14276625337713805	genic	FALSE	none	lost_k27ac	-1.25273897770385	1.17157659384919e-7	0.04489	0.040658
chr1	58045455	58045955	Maip1	invariant	-0.019624	-0.35007658611046266	genic	FALSE	none	lost_k27ac	-1.25273897770385	1.17157659384919e-7	0.007989	0.006262
chr1	58465061	58466023	Nif3l1	invariant	-0.030796	-0.2564981916438223	genic	FALSE	none	stable_k27ac	-0.261908557624824	0.119530559824017	0.040825	0.034171
chr1	58584213	58584713	Ndufb3	invariant	-0.001546	0.08942456463294357	genic	FALSE	none	no_diffbind_peak	NA	NA	0.120263	0.127955
chr1	58622153	58622653	Boll	invariant	-0.019849	-3.5778081715331305	intergenic	FALSE	none	lost_k27ac	-1.37398591975368	8.74347733181097e-13	0.001281	8.3e-5
chr1	58622153	58622653	Casp8	invariant	-0.013423	-0.34002066457534547	intergenic	FALSE	none	lost_k27ac	-1.37398591975368	8.74347733181097e-13	0.003474	0.002739
chr1	58622153	58622653	Cflar	DEG_down	-0.013968	-0.23186617713080826	intergenic	FALSE	none	lost_k27ac	-1.37398591975368	8.74347733181097e-13	0.019237	0.016377
chr1	58622153	58622653	Ndufb3	invariant	-0.041312	-0.3612983100491005	intergenic	FALSE	none	lost_k27ac	-1.37398591975368	8.74347733181097e-13	0.03966	0.030868
chr1	58652499	58652999	Casp8	invariant	0.008408	1.0207914167026988	genic	FALSE	none	lost_k27ac	-0.684975045847252	0.00346979492927641	0.002953	0.006019
chr1	58652499	58652999	Cflar	DEG_down	0.002941	0.1345367342838905	genic	FALSE	none	lost_k27ac	-0.684975045847252	0.00346979492927641	0.02106	0.023121
chr1	58652499	58652999	Ndufb3	invariant	-0.011063	-0.24853007987001438	genic	FALSE	none	lost_k27ac	-0.684975045847252	0.00346979492927641	0.028486	0.023974
chr1	58713117	58713617	Cflar	DEG_down	-0.028112	-0.03619697165527241	genic	FALSE	none	lost_k27ac	-1.50671226827614	1.22341906403319e-14	0.157696	0.153788
chr1	58713786	58714286	Cflar	DEG_down	-0.023965	-0.03619697165527241	genic	FALSE	none	no_diffbind_peak	NA	NA	0.157696	0.153788
chr1	58727951	58728451	Casp8	invariant	-0.009935	0.22776587530727438	genic	FALSE	none	no_diffbind_peak	NA	NA	0.009487	0.011114
chr1	58727951	58728451	Cflar	DEG_down	-0.015607	-0.011566962001580085	genic	FALSE	none	no_diffbind_peak	NA	NA	0.051191	0.050782
chr1	58739501	58740001	Casp8	invariant	-0.019356	-0.03180195804591284	genic	FALSE	none	lost_k27ac	-0.992224577628434	2.50378628994777e-5	0.010477	0.010248
chr1	58739501	58740001	Cflar	DEG_down	-0.017644	-0.11469043799081466	genic	FALSE	none	lost_k27ac	-0.992224577628434	2.50378628994777e-5	0.044046	0.040678
chr1	58962458	58962958	Stradb	invariant	-0.002165	0.024344736977091108	genic	FALSE	none	no_diffbind_peak	NA	NA	0.076541	0.077844
chr1	58962458	58962958	Trak2	invariant	-0.002171	0.024267752312957237	genic	FALSE	none	no_diffbind_peak	NA	NA	0.076727	0.078029
chr1	59215371	59215871	Als2	invariant	0.016523	1.4218146779271988e-4	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.070998	0.071005
chr1	59215371	59215871	Casp8	invariant	-0.014616	-1.2684305463947374	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.001661	6.74e-4
chr1	59215371	59215871	Cdk15	DEG_down	0.038477	0.4156087663212429	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.013545	0.018076
chr1	59215371	59215871	Cflar	DEG_down	0.005493	-0.13044802425130586	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.002819	0.002573
chr1	59215371	59215871	Ica1l	invariant	-0.020755	-3.049630767724601	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.002975	3.36e-4
chr1	59215371	59215871	Nif3l1	invariant	0.01686	1.0012852517918085	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.002498	0.005027
chr1	59215371	59215871	Stradb	invariant	-0.008806	-0.4464089554781292	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.00759	0.005563
chr1	59215371	59215871	Sumo1	invariant	0.018793	0.6670437529005663	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.004463	0.007102
chr1	59215371	59215871	Trak2	invariant	-0.008806	-0.4464089554781292	genic	TRUE	P60	stable_k27ac	0.0648205540749244	0.666061939174792	0.00759	0.005563
chr1	59222069	59222569	Als2	invariant	0.009031	0.09687924768218442	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.070333	0.07522
chr1	59222069	59222569	Cdk15	DEG_down	0.009485	0.12213829282862403	genic	TRUE	P60	no_diffbind_peak	NA	NA	0.015673	0.01706
chr1	59229136	59229943	Als2	invariant	0.022556	0.0487881730225815	genic	TRUE	P60	stable_k27ac	-0.0229877415627963	0.892022146625186	0.091264	0.094404
chr1	59229136	59229943	Cdk15	DEG_down	0.014452	-0.0021484114161199244	genic	TRUE	P60	stable_k27ac	-0.0229877415627963	0.892022146625186	0.019462	0.019433
chr1	59229136	59229943	Stradb	invariant	-0.00738	-0.700509444109948	genic	TRUE	P60	stable_k27ac	-0.0229877415627963	0.892022146625186	0.009026	0.005544
chr1	59229136	59229943	Trak2	invariant	-0.00738	-0.7007684557876436	genic	TRUE	P60	stable_k27ac	-0.0229877415627963	0.892022146625186	0.009026	0.005543
