chr1	x1	x2	chr2	y1	y2	logFC	FDR	PValue	direction	significant	category	resolution	resolution_kb	kept_from_resolution	is_multi_resolution
chr15	64760000	64765000	chr15	64915000	64920000	-0.31130015009488	0.0869656092514372	0.0121970451858594	unchanged	False	trending	5000	5	5	True
chr15	4065000	4070000	chr15	4375000	4380000	-0.136369414576471	0.455704511220339	0.205094906534657	unchanged	False	non_significant	5000	5	5	True
chr15	99495000	99500000	chr15	99775000	99780000	-0.116322101367926	0.514771194550913	0.255353078378053	unchanged	False	non_significant	5000	5	5	True
chr15	72205000	72210000	chr15	73040000	73045000	-0.141363955703031	0.451102435064575	0.20096025695235	unchanged	False	non_significant	5000	5	5	False
chr15	40165000	40170000	chr15	40530000	40535000	-0.352597992301699	0.0514806904255601	0.0051732625736284	unchanged	False	trending	5000	5	5	True
chr15	12320000	12325000	chr15	12450000	12455000	-0.121320353851909	0.607001403889189	0.349040810376261	unchanged	False	non_significant	5000	5	5	False
chr16	17470000	17475000	chr16	17505000	17510000	0.0428026429037803	0.763277782594329	0.547603028129483	unchanged	False	non_significant	5000	5	5	False
chr16	93685000	93690000	chr16	93785000	93790000	0.0773772402186859	0.507942945987472	0.249677883415819	unchanged	False	non_significant	5000	5	5	True
chr16	20695000	20700000	chr16	20730000	20735000	0.0199636515540545	0.897702436320313	0.77334330481675	unchanged	False	non_significant	5000	5	5	False
chr16	94930000	94935000	chr16	94995000	95000000	0.0470299411739183	0.774734803099327	0.563232004552034	unchanged	False	non_significant	5000	5	5	True
chr16	37615000	37620000	chr16	37650000	37655000	-0.141436156388566	0.29033649870175	0.0913699391699034	unchanged	False	non_significant	5000	5	5	False
chr16	28590000	28595000	chr16	28750000	28755000	-0.0397598446368875	0.811055019508992	0.62272281131214	unchanged	False	non_significant	5000	5	5	True
chr16	4725000	4730000	chr16	4780000	4785000	-0.0466499870715597	0.741335610717977	0.517145695742759	unchanged	False	non_significant	5000	5	5	True
chr16	89845000	89850000	chr16	90185000	90190000	-0.0877218318288485	0.552141833221095	0.290962963608225	unchanged	False	non_significant	5000	5	5	True
chr16	43465000	43470000	chr16	43500000	43505000	-0.174318498823202	0.140938066735022	0.025880185538819	unchanged	False	non_significant	5000	5	5	False
chr16	41870000	41875000	chr16	41935000	41940000	-0.128848632821182	0.417658536441999	0.174412513110708	unchanged	False	non_significant	5000	5	5	False
chr16	41530000	41535000	chr16	41650000	41655000	-0.281970758469765	0.0728216171535019	0.0091099817530312	unchanged	False	trending	5000	5	5	True
chr16	41670000	41675000	chr16	41730000	41735000	-0.0776630416428387	0.601428645711656	0.341972999793275	unchanged	False	non_significant	5000	5	5	True
chr16	17145000	17150000	chr16	17200000	17205000	-0.0119922747845183	0.951034601272369	0.884054081933056	unchanged	False	non_significant	5000	5	5	False
chr16	4215000	4220000	chr16	4265000	4270000	0.0512037249713572	0.762255732945357	0.546024696700542	unchanged	False	non_significant	5000	5	5	True
chr16	24190000	24195000	chr16	24460000	24465000	-0.280976917345302	0.174039758939997	0.0377138880828072	unchanged	False	non_significant	5000	5	5	False
chr16	92385000	92390000	chr16	92455000	92460000	0.105359409858468	0.342073632957118	0.122756153568695	unchanged	False	non_significant	5000	5	5	True
chr16	76370000	76375000	chr16	76430000	76435000	-0.173523651602126	0.25951501356485	0.0757965104683902	unchanged	False	non_significant	5000	5	5	True
chr16	76250000	76255000	chr16	76300000	76305000	-0.0265999940426853	0.857282336689782	0.700910071961582	unchanged	False	non_significant	5000	5	5	True
chr16	31615000	31620000	chr16	31700000	31705000	-0.219307425502556	0.125920564069759	0.0215609730158373	unchanged	False	non_significant	5000	5	5	True
chr16	13900000	13905000	chr16	13985000	13990000	0.0551805424607525	0.793757684110886	0.595031341442262	unchanged	False	non_significant	5000	5	5	False
chr16	6345000	6350000	chr16	6475000	6480000	0.164736667160787	0.287879750837304	0.090180549241827	unchanged	False	non_significant	5000	5	5	False
chr16	33380000	33385000	chr16	33735000	33740000	-0.0890663380012943	0.620354473504155	0.36223567855598	unchanged	False	non_significant	5000	5	5	False
chr16	93605000	93610000	chr16	93830000	93835000	0.277370712228448	0.108928685579884	0.0172520094865541	unchanged	False	non_significant	5000	5	5	False
chr16	28235000	28240000	chr16	28475000	28480000	-0.267683545117033	0.134406420779585	0.0239482911899562	unchanged	False	non_significant	5000	5	5	True
chr16	18625000	18630000	chr16	18795000	18800000	-0.0731952613644715	0.731547727151661	0.503893140642379	unchanged	False	non_significant	5000	5	5	False
chr16	35055000	35060000	chr16	35270000	35275000	-0.0738974179878986	0.705444558060247	0.467789885691786	unchanged	False	non_significant	5000	5	5	False
chr16	72995000	73000000	chr16	73155000	73160000	-0.290168165291393	0.125176273747957	0.0213708797912484	unchanged	False	non_significant	5000	5	5	True
chr17	88385000	88390000	chr17	88420000	88425000	-0.0941693188162529	0.477431258200679	0.223834893059133	unchanged	False	non_significant	5000	5	5	False
chr17	78400000	78405000	chr17	78435000	78440000	-0.130915521507007	0.227849496408216	0.06004775683898	unchanged	False	non_significant	5000	5	5	False
chr17	86165000	86170000	chr17	86250000	86255000	0.101145471555605	0.398475022155966	0.15946091977724	unchanged	False	non_significant	5000	5	5	True
chr17	23785000	23790000	chr17	23825000	23830000	-0.0680370051405304	0.599556831886444	0.340286337670873	unchanged	False	non_significant	5000	5	5	False
chr17	27870000	27875000	chr17	27905000	27910000	0.116030809739709	0.25325275619314	0.0725777287764349	unchanged	False	non_significant	5000	5	5	False
chr17	24475000	24480000	chr17	24525000	24530000	0.172525694000651	0.118004378867145	0.0195886481436119	unchanged	False	non_significant	5000	5	5	True
chr17	5490000	5495000	chr17	5570000	5575000	0.0559038841913094	0.712868869742044	0.477148799700547	unchanged	False	non_significant	5000	5	5	True
chr17	46660000	46665000	chr17	46705000	46710000	-0.0558235960148228	0.652591965362505	0.399677194668962	unchanged	False	non_significant	5000	5	5	False
chr17	29455000	29460000	chr17	29490000	29495000	-0.0493582693815828	0.668371925074527	0.418708137913722	unchanged	False	non_significant	5000	5	5	False
chr17	86290000	86295000	chr17	86350000	86355000	-0.0197100726968115	0.919357705907195	0.814450090700256	unchanged	False	non_significant	5000	5	5	False
chr17	26560000	26565000	chr17	26600000	26605000	0.0468126755710439	0.754549471195051	0.535049511022583	unchanged	False	non_significant	5000	5	5	False
chr17	26030000	26035000	chr17	26070000	26075000	0.070978852360811	0.537929292497388	0.27677242877243	unchanged	False	non_significant	5000	5	5	False
chr17	25830000	25835000	chr17	25870000	25875000	0.0576943254433325	0.695190390783366	0.453795173340849	unchanged	False	non_significant	5000	5	5	False
chr17	5550000	5555000	chr17	5620000	5625000	-0.055741744850828	0.711723419132986	0.475668160809113	unchanged	False	non_significant	5000	5	5	True
chr17	33840000	33845000	chr17	33890000	33895000	0.0022366737111977	0.991427069033276	0.980195006261993	unchanged	False	non_significant	5000	5	5	False
chr17	57030000	57035000	chr17	57245000	57250000	-0.206399968178927	0.397460151429215	0.1587032824689	unchanged	False	non_significant	5000	5	5	False
chr17	56275000	56280000	chr17	56350000	56355000	-0.0623016034662415	0.694323467973448	0.45229707828853	unchanged	False	non_significant	5000	5	5	False
chr17	25880000	25885000	chr17	25970000	25975000	-0.0693239916095969	0.66164342564707	0.410188016300386	unchanged	False	non_significant	5000	5	5	True
chr17	80800000	80805000	chr17	80940000	80945000	-0.10443326593183	0.597872014091053	0.33831709051028	unchanged	False	non_significant	5000	5	5	True
chr17	35920000	35925000	chr17	35965000	35970000	-0.102245206116814	0.348899028216135	0.12695174850507	unchanged	False	non_significant	5000	5	5	True
chr17	48415000	48420000	chr17	48465000	48470000	-0.393885611332712	0.0099136550477718	0.0003819662294291	down_in_mutant	True	weak_differential	5000	5	5	False
chr17	5440000	5445000	chr17	5840000	5845000	0.0644829146362606	0.806509264325663	0.615085532808483	unchanged	False	non_significant	5000	5	5	False
chr17	6105000	6110000	chr17	6200000	6205000	-0.0852168514405508	0.450214983390282	0.200178769527978	unchanged	False	non_significant	5000	5	5	True
chr17	46030000	46035000	chr17	46110000	46115000	-0.0053754290556658	0.982157195469737	0.954024202078443	unchanged	False	non_significant	5000	5	5	False
chr17	28620000	28625000	chr17	28690000	28695000	0.0638030975015203	0.709550797311333	0.472520898554288	unchanged	False	non_significant	5000	5	5	False
chr17	25015000	25020000	chr17	25270000	25275000	-0.0620633345568139	0.784281106226923	0.579832090379193	unchanged	False	non_significant	5000	5	5	False
chr17	88950000	88955000	chr17	90500000	90505000	-0.124046117026009	0.649271441978991	0.39401771230811	unchanged	False	non_significant	5000	5	5	True
chr17	46525000	46530000	chr17	46770000	46775000	-0.0224048907110235	0.925758968029387	0.827726890924883	unchanged	False	non_significant	5000	5	5	False
chr17	90650000	90655000	chr17	90910000	90915000	0.170742425185258	0.337872968341224	0.119231139136758	unchanged	False	non_significant	5000	5	5	False
chr17	71525000	71530000	chr17	72835000	72840000	0.0315355598783369	0.923649621781633	0.823744243382941	unchanged	False	non_significant	5000	5	5	False
chr1	22930000	22935000	chr1	22985000	22990000	-0.19005114195013	0.128362418193058	0.0222392333299388	unchanged	False	non_significant	5000	5	5	True
chr1	193205000	193210000	chr1	193240000	193245000	0.034587369585929	0.818770960649625	0.633880449865997	unchanged	False	non_significant	5000	5	5	False
chr1	36240000	36245000	chr1	36275000	36280000	0.0484651229938541	0.688079614455693	0.444714785852745	unchanged	False	non_significant	5000	5	5	False
chr1	130795000	130800000	chr1	130835000	130840000	-0.0145284067291937	0.939233012755509	0.857321979540163	unchanged	False	non_significant	5000	5	5	False
chr1	78310000	78315000	chr1	78370000	78375000	-0.0539219966529465	0.686607170720034	0.443059494594829	unchanged	False	non_significant	5000	5	5	True
chr1	177590000	177595000	chr1	177680000	177685000	0.0331694429723469	0.867654644849236	0.718461665098717	unchanged	False	non_significant	5000	5	5	False
chr1	36305000	36310000	chr1	36365000	36370000	-0.139885821148922	0.369938036722683	0.140636525301595	unchanged	False	non_significant	5000	5	5	False
chr1	152900000	152905000	chr1	152990000	152995000	-0.183037368234713	0.222939597780172	0.0576503798063508	unchanged	False	non_significant	5000	5	5	True
chr1	74540000	74545000	chr1	74585000	74590000	0.0711057290396738	0.614521055245799	0.356095506376445	unchanged	False	non_significant	5000	5	5	False
chr1	172120000	172125000	chr1	172310000	172315000	-0.0578049092449861	0.701021190764601	0.46239641550767	unchanged	False	non_significant	5000	5	5	False
chr1	38895000	38900000	chr1	38935000	38940000	-0.0271594784661437	0.866112095877318	0.716172881414739	unchanged	False	non_significant	5000	5	5	False
chr1	37540000	37545000	chr1	37585000	37590000	0.009433974545236	0.957196074613137	0.90053833237934	unchanged	False	non_significant	5000	5	5	False
chr1	6770000	6775000	chr1	6820000	6825000	-0.140284188409241	0.196459868875107	0.0468299013297225	unchanged	False	non_significant	5000	5	5	False
chr1	168220000	168225000	chr1	168305000	168310000	0.0643762020146249	0.697992884943576	0.45713837203762	unchanged	False	non_significant	5000	5	5	False
chr1	152300000	152305000	chr1	152345000	152350000	0.0543305982111572	0.686797397953518	0.443427749429449	unchanged	False	non_significant	5000	5	5	False
chr1	134150000	134155000	chr1	134415000	134420000	0.0926518065800278	0.615754751000626	0.357442810946159	unchanged	False	non_significant	5000	5	5	False
chr1	80340000	80345000	chr1	80425000	80430000	-0.240547981612878	0.124351073577817	0.021165124087082	unchanged	False	non_significant	5000	5	5	True
chr1	182340000	182345000	chr1	182405000	182410000	-0.104919456660231	0.499527016521654	0.242929805332103	unchanged	False	non_significant	5000	5	5	True
chr1	64340000	64345000	chr1	64410000	64415000	-0.123940082703967	0.325785984325281	0.111349163589322	unchanged	False	non_significant	5000	5	5	True
chr1	178960000	178965000	chr1	179060000	179065000	-0.197718514916763	0.175749537679407	0.0383322036913933	unchanged	False	non_significant	5000	5	5	False
chr1	131290000	131295000	chr1	131335000	131340000	-0.131254678450056	0.270545178013062	0.0811093902051173	unchanged	False	non_significant	5000	5	5	False
chr1	183295000	183300000	chr1	183345000	183350000	-0.0970158197544701	0.46444325878746	0.212902112233624	unchanged	False	non_significant	5000	5	5	False
chr1	164245000	164250000	chr1	164305000	164310000	0.0092309990752158	0.961569408981801	0.910448268119461	unchanged	False	non_significant	5000	5	5	False
chr1	91345000	91350000	chr1	91480000	91485000	0.472685798771331	0.0034223313618301	7.13513497290778e-05	up_in_mutant	True	weak_differential	5000	5	5	True
chr1	131935000	131940000	chr1	131975000	131980000	0.142786396662829	0.193877566165374	0.0457254342179598	unchanged	False	non_significant	5000	5	5	False
chr1	39685000	39690000	chr1	39980000	39985000	0.0751655389544086	0.726034221901575	0.495489810250671	unchanged	False	non_significant	5000	5	5	True
chr1	34005000	34010000	chr1	34095000	34100000	0.10367009660115	0.453547807898565	0.203140587521691	unchanged	False	non_significant	5000	5	5	False
chr1	162475000	162480000	chr1	162545000	162550000	-0.0244564540681092	0.901347417672295	0.781247961953086	unchanged	False	non_significant	5000	5	5	False
chr1	121325000	121330000	chr1	121430000	121435000	-0.100691369180631	0.596272998678932	0.336554576942715	unchanged	False	non_significant	5000	5	5	True
chr1	60340000	60345000	chr1	60425000	60430000	-0.104531633893308	0.569492406017045	0.308467135724948	unchanged	False	non_significant	5000	5	5	False
chr1	170900000	170905000	chr1	171110000	171115000	-0.0991993487359695	0.669598225675021	0.420667954368297	unchanged	False	non_significant	5000	5	5	True
chr1	163925000	163930000	chr1	163990000	163995000	-0.207444238995653	0.185079487859568	0.0419893721578807	unchanged	False	non_significant	5000	5	5	True
chr1	20840000	20845000	chr1	20885000	20890000	0.165542989027485	0.126007210051796	0.0215968313524433	unchanged	False	non_significant	5000	5	5	False
chr1	152165000	152170000	chr1	152345000	152350000	-0.138413842255613	0.592631789786388	0.332535577741333	unchanged	False	non_significant	5000	5	5	False
chr1	149670000	149675000	chr1	149755000	149760000	-0.222966965876065	0.203494863853182	0.0497590321634101	unchanged	False	non_significant	5000	5	5	True
chr1	105065000	105070000	chr1	105355000	105360000	-0.086772580259877	0.707389968794694	0.469823067362642	unchanged	False	non_significant	5000	5	5	False
chr1	88180000	88185000	chr1	88245000	88250000	-0.0659534411345262	0.801904067343247	0.608273355497825	unchanged	False	non_significant	5000	5	5	False
chr1	60040000	60045000	chr1	60095000	60100000	0.0114099940905855	0.952410323424768	0.889015764388306	unchanged	False	non_significant	5000	5	5	False
chr1	68745000	68750000	chr1	69090000	69095000	-0.15358146161729	0.36177538496086	0.135298602150027	unchanged	False	non_significant	5000	5	5	True
chr1	150390000	150395000	chr1	151340000	151345000	-0.130176051619868	0.684164038724752	0.439865937477743	unchanged	False	non_significant	5000	5	5	True
chr1	72240000	72245000	chr1	72580000	72585000	0.183578041229551	0.427938409871232	0.181949268109997	unchanged	False	non_significant	5000	5	5	False
