loop_id	loop_chr1	loop_start1	loop_end1	loop_chr2	loop_start2	loop_end2	loop_logFC	loop_FDR	loop_direction	loop_type	loop_significant	enh_chr	enh_start	enh_end	target_gene	tss_chr	tss_start	tss_end	abc_score_wt	abc_score_ko	delta_ABC	delta_unnorm	distance	match_case
loop_15335	chr6	43325000	43350000	chr6	43650000	43675000	-0.490099034232297	2.83256997926674e-05	down_in_mutant	Active_Enhancer-Other	TRUE	chr6	43337411	43337911	Tpk1	chr6	43666028	43666528	0.056025	0.020662	-0.035363	-0.287941	328617	A
loop_4005	chr6	43375000	43400000	chr6	44075000	44100000	-0.300015372011461	0.0056018980867922	down_in_mutant	Poised_Enhancer-Poised_Enhancer	TRUE	chr6	43395507	43396007	Gm35216	chr6	44083105	44083605	0.020127	0.012339	-0.007788	-0.008517	687598	A
loop_16910	chr6	43400000	43410000	chr6	43660000	43670000	-0.77147728872594	2.6019767419485e-07	down_in_mutant	Active_Enhancer-Other	TRUE	chr6	43402963	43403463	Tpk1	chr6	43666028	43666528	0.027988	0.007923	-0.020065	-0.158104	263065	A
loop_17279	chr6	51850000	51860000	chr6	52220000	52230000	0.347824163067264	0.0032450827530149	up_in_mutant	Repressed_Promoter-Active_Enhancer	TRUE	chr6	51849526	51850026	Hoxa7	chr6	52221604	52222104	0.021711	0.009585	-0.012126	-0.040817	372078	A
loop_17279	chr6	51850000	51860000	chr6	52220000	52230000	0.347824163067264	0.0032450827530149	up_in_mutant	Repressed_Promoter-Active_Enhancer	TRUE	chr6	51853256	51853756	Hoxa7	chr6	52221604	52222104	0.027849	0.012213	-0.015636	-0.052563	368348	A
loop_17279	chr6	51850000	51860000	chr6	52220000	52230000	0.347824163067264	0.0032450827530149	up_in_mutant	Repressed_Promoter-Active_Enhancer	TRUE	chr6	51857727	51858227	Hoxa7	chr6	52221604	52222104	0.054872	0.040984	-0.013888	-0.061011	363877	A
loop_15524	chr6	52250000	52275000	chr6	52700000	52725000	0.339303627295983	0.0007242304309119	up_in_mutant	Active_Promoter-Repressed_Promoter	TRUE	chr6	52713478	52714228	Hottip	chr6	52262524	52263024	0.029705	0	-0.029705	-0.058342	451079	B
loop_3682	chr6	5930000	5940000	chr6	6570000	6580000	-0.319126038394881	0.0212175377858313	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr6	5935515	5936015	Sem1	chr6	6578413	6578913	0.029124	0.00437	-0.024754	-0.07124	642898	A
loop_2037	chr6	71490000	71500000	chr6	71630000	71640000	-0.395070523661932	0.0003097877626142	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr6	71493643	71494518	Kdm3a	chr6	71632740	71633240	0.049746	0.044511	-0.005235	-0.07542	138909.5	A
loop_2037	chr6	71490000	71500000	chr6	71630000	71640000	-0.395070523661932	0.0003097877626142	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr6	71632740	71633379	Rnf103	chr6	71493643	71494143	0.040448	0.02775	-0.012698	-0.123786	139166.5	B
loop_17265	chr6	81980000	81990000	chr6	82110000	82120000	0.45310122309152	0.0001198231480114	up_in_mutant	Other-Other	TRUE	chr6	82119235	82119735	Gm20383	chr6	81984070	81984570	0.015875	0.022764	0.006889	0.01177	135165	B
loop_17265	chr6	81980000	81990000	chr6	82110000	82120000	0.45310122309152	0.0001198231480114	up_in_mutant	Other-Other	TRUE	chr6	82119235	82119735	Gm44202	chr6	81986493	81986993	0	0.032173	0.032173	0.048332	132742	B
loop_4776	chr6	84260000	84270000	chr6	84590000	84600000	0.332574113031474	0.0107119898343483	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr6	84266775	84267275	Cyp26b1	chr6	84593658	84594158	0.00378	0.020905	0.017125	0.042192	326883	A
loop_16990	chr6	87100000	87110000	chr6	87330000	87340000	0.329661013310803	0.0039199441543277	up_in_mutant	Repressed_Promoter-Other	TRUE	chr6	87100044	87100544	Antxr1	chr6	87335571	87336071	0.053035	0.067073	0.014038	0.0329	235527	A
loop_16990	chr6	87100000	87110000	chr6	87330000	87340000	0.329661013310803	0.0039199441543277	up_in_mutant	Repressed_Promoter-Other	TRUE	chr6	87101337	87101837	Antxr1	chr6	87335571	87336071	0.039388	0.074677	0.035289	0.071132	234234	A
loop_3619	chr6	92090000	92100000	chr6	92210000	92220000	-0.302318870990761	0.0065341677832646	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr6	92091008	92091639	Rbsn	chr6	92214675	92215175	0.024926	0.023434	-0.001492	-0.008098	123601.5	A
loop_3619	chr6	92090000	92100000	chr6	92210000	92220000	-0.302318870990761	0.0065341677832646	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr6	92092084	92092584	Rbsn	chr6	92214675	92215175	0.114162	0.10386	-0.010302	-0.049605	122591	A
loop_6155	chr7	101410000	101415000	chr7	101540000	101545000	0.501333149391008	0.0170130660360762	up_in_mutant	Poised_Enhancer-Other	TRUE	chr7	101541108	101541608	Gm45837	chr7	101410635	101411135	0.008672	0.021948	0.013276	0.054731	130473	B
loop_15937	chr7	102675000	102700000	chr7	102900000	102925000	0.450429920413508	0.0001308357457065	up_in_mutant	Other-Other	TRUE	chr7	102686982	102687577	Olfr571	chr7	102917286	102917786	0	0.020385	0.020385	0.021721	230256.5	A
loop_15937	chr7	102675000	102700000	chr7	102900000	102925000	0.450429920413508	0.0001308357457065	up_in_mutant	Other-Other	TRUE	chr7	102698396	102698896	Olfr571	chr7	102917286	102917786	0	0.083151	0.083151	0.088599	218890	A
loop_17877	chr7	102690000	102700000	chr7	102910000	102920000	0.567366923480518	1.77749862310126e-05	up_in_mutant	Other-Other	TRUE	chr7	102698396	102698896	Olfr571	chr7	102917286	102917786	0	0.083151	0.083151	0.088599	218890	A
loop_17841	chr7	111580000	111590000	chr7	111770000	111780000	-0.345679793235593	0.0045691418154235	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr7	111588438	111588938	Galnt18	chr7	111779727	111780227	0.12385	0.108587	-0.015263	-0.24701	191289	A
loop_1150	chr7	111690000	111700000	chr7	111770000	111780000	-0.303249253519612	0.0013885817827228	down_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	chr7	111694317	111694817	Galnt18	chr7	111779727	111780227	0.020949	0.007345	-0.013604	-0.081344	85410	A
loop_14054	chr7	118125000	118130000	chr7	118295000	118300000	-0.452189491326305	0.0090710976649029	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr7	118297230	118297730	Arl6ip1	chr7	118129412	118129912	0.041386	0.021371	-0.020015	-0.119443	167818	B
loop_15868	chr7	118300000	118325000	chr7	118425000	118450000	0.307464658200641	0.0008173847587289	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr7	118300783	118301283	Syt17	chr7	118447972	118448472	0.015731	0.020803	0.005072	0.032961	147189	A
loop_15868	chr7	118300000	118325000	chr7	118425000	118450000	0.307464658200641	0.0008173847587289	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr7	118314212	118314712	Syt17	chr7	118447972	118448472	0.058127	0.159619	0.101492	0.3846	133760	A
loop_17831	chr7	118310000	118320000	chr7	118440000	118450000	0.324882969814513	0.0041850016462275	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr7	118314212	118314712	Syt17	chr7	118447972	118448472	0.058127	0.159619	0.101492	0.3846	133760	A
loop_22316	chr7	118440000	118450000	chr7	118510000	118520000	0.402115899760075	0.0002097205010062	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr7	118518589	118519089	Syt17	chr7	118447972	118448472	0.009947	0.0243	0.014353	0.056241	70617	B
loop_5236	chr7	121375000	121400000	chr7	121525000	121550000	0.328949271344462	0.0025847250654905	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr7	121534307	121534807	Hs3st2	chr7	121391608	121392108	0.004684	0.020862	0.016178	0.012557	142699	B
loop_5236	chr7	121375000	121400000	chr7	121525000	121550000	0.328949271344462	0.0025847250654905	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr7	121539422	121540369	Hs3st2	chr7	121391608	121392108	0.054363	0.079691	0.025328	0.021303	148037.5	B
loop_20108	chr7	134225000	134250000	chr7	134325000	134350000	0.402082671636122	0.0002315199802115	up_in_mutant	Repressed_Promoter-Polycomb	TRUE	chr7	134342173	134342673	Adam12	chr7	134231896	134232396	0.030207	0.102477	0.07227	0.273379	110277	B
loop_15772	chr7	144775000	144800000	chr7	144875000	144900000	0.328780868596009	0.0016140558077295	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr7	144796897	144797397	Fgf15	chr7	144896280	144896780	0.050347	0.088293	0.037946	0.198414	99383	A
loop_17661	chr7	144790000	144800000	chr7	144890000	144900000	0.398815516020999	0.0001013589906828	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr7	144796897	144797397	Fgf15	chr7	144896280	144896780	0.050347	0.088293	0.037946	0.198414	99383	A
loop_15922	chr7	24800000	24825000	chr7	24950000	24975000	-0.302264847422277	0.0032953621772295	down_in_mutant	Other-Other	TRUE	chr7	24969720	24970220	Gm5893	chr7	24818544	24819044	0.055235	0.079192	0.023957	0.03583	151176	B
loop_15922	chr7	24800000	24825000	chr7	24950000	24975000	-0.302264847422277	0.0032953621772295	down_in_mutant	Other-Other	TRUE	chr7	24971843	24972343	Gm5893	chr7	24818544	24819044	0.022578	0.023352	0.000774	-0.026612	153299	B
loop_15922	chr7	24800000	24825000	chr7	24950000	24975000	-0.302264847422277	0.0032953621772295	down_in_mutant	Other-Other	TRUE	chr7	24972415	24973004	Gm5893	chr7	24818544	24819044	0.051226	0.047302	-0.003924	-0.086355	153915.5	B
loop_17509	chr7	24810000	24820000	chr7	24880000	24890000	-0.467949915385438	2.91738738811106e-05	down_in_mutant	Other-Other	TRUE	chr7	24884072	24884620	Gm5893	chr7	24818544	24819044	0.191855	0.167903	-0.023952	-0.365755	65552	B
loop_3263	chr7	38180000	38185000	chr7	38225000	38230000	-0.365227924008328	0.0168046007960576	down_in_mutant	Active_Promoter-Other	TRUE	chr7	38182575	38183466	Plekhf1	chr7	38227766	38228266	0.033363	0.049482	0.016119	-0.066873	44995.5	A
loop_3263	chr7	38180000	38185000	chr7	38225000	38230000	-0.365227924008328	0.0168046007960576	down_in_mutant	Active_Promoter-Other	TRUE	chr7	38183762	38184262	Plekhf1	chr7	38227766	38228266	0.068759	0.109752	0.040993	-0.094931	44004	A
loop_3263	chr7	38180000	38185000	chr7	38225000	38230000	-0.365227924008328	0.0168046007960576	down_in_mutant	Active_Promoter-Other	TRUE	chr7	38224876	38225376	1600014C10Rik	chr7	38182966	38183466	0.065087	0.020605	-0.044482	-0.447609	41910	B
loop_3263	chr7	38180000	38185000	chr7	38225000	38230000	-0.365227924008328	0.0168046007960576	down_in_mutant	Active_Promoter-Other	TRUE	chr7	38227068	38227568	1600014C10Rik	chr7	38182966	38183466	0.063074	0.024103	-0.038971	-0.401545	44102	B
loop_3263	chr7	38180000	38185000	chr7	38225000	38230000	-0.365227924008328	0.0168046007960576	down_in_mutant	Active_Promoter-Other	TRUE	chr7	38227766	38228289	1600014C10Rik	chr7	38182966	38183466	0.041577	0.017975	-0.023602	-0.248432	44811.5	B
loop_17405	chr7	38180000	38190000	chr7	38260000	38270000	-0.400090888165631	3.05982770416201e-05	down_in_mutant	Active_Promoter-Other	TRUE	chr7	38266961	38267461	1600014C10Rik	chr7	38182966	38183466	0.030349	0.013362	-0.016987	-0.179464	83995	B
loop_16105	chr7	69475000	69500000	chr7	70325000	70350000	0.428204881048744	0.0051312552486174	up_in_mutant	Repressed_Promoter-Repressed_Promoter	TRUE	chr7	70334852	70335352	Gm38584	chr7	69490551	69491051	0.010591	0.023961	0.01337	0.007287	844301	B
loop_16105	chr7	69475000	69500000	chr7	70325000	70350000	0.428204881048744	0.0051312552486174	up_in_mutant	Repressed_Promoter-Repressed_Promoter	TRUE	chr7	70345560	70346536	Gm38584	chr7	69490551	69491051	0.032051	0.037032	0.004981	0.004543	855247	B
loop_21589	chr7	69490000	69500000	chr7	70330000	70340000	0.518988134266449	0.0036489147710453	up_in_mutant	Repressed_Promoter-Repressed_Promoter	TRUE	chr7	70334852	70335352	Gm38584	chr7	69490551	69491051	0.010591	0.023961	0.01337	0.007287	844301	B
loop_17964	chr7	83800000	83810000	chr7	84080000	84090000	-0.408303405817707	0.0141505161477215	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr7	83808949	83809449	Cemip	chr7	84086252	84086752	0.040543	0.033954	-0.006589	-0.024314	277303	A
loop_21681	chr8	102780000	102790000	chr8	104020000	104030000	0.600646870003346	0.0001402268589059	up_in_mutant	Repressed_Promoter-Polycomb	TRUE	chr8	104028506	104029006	Cdh11	chr8	102785392	102785892	0.013297	0.047781	0.034484	0.043832	1243114	B
loop_5361	chr8	32275000	32300000	chr8	32875000	32900000	0.352803884638455	0.0008166904523858	up_in_mutant	Repressed_Promoter-Polycomb	TRUE	chr8	32293052	32293552	Nrg1	chr8	32884547	32885047	0.026941	0.021958	-0.004983	0.006682	591495	A
loop_2258	chr8	4230000	4240000	chr8	4670000	4680000	-0.429114058464164	0.0162875139061459	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr8	4238333	4239114	Gm6410	chr8	4678211	4678711	0.04651	0.021827	-0.024683	-0.164372	439737.5	A
loop_2258	chr8	4230000	4240000	chr8	4670000	4680000	-0.429114058464164	0.0162875139061459	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr8	4677782	4678711	Gm49320	chr8	4238614	4239114	0.058863	0.031686	-0.027177	-0.248663	439382.5	B
loop_2258	chr8	4230000	4240000	chr8	4670000	4680000	-0.429114058464164	0.0162875139061459	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr8	4677782	4678711	Map2k7	chr8	4238489	4238989	0.058874	0.031691	-0.027183	-0.248674	439507.5	B
loop_57	chr8	57475000	57500000	chr8	60625000	60650000	-0.31261549928001	0.0150711123659538	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr8	57487590	57488303	Mfap3l	chr8	60632576	60633076	0.02489	0.010246	-0.014644	-0.082961	3144879.5	A
loop_2706	chr8	78500000	78525000	chr8	79625000	79650000	-0.310653093100291	0.0077870416995585	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr8	79638920	79639867	Rbmxl1	chr8	78508648	78509148	0.034858	0.020453	-0.014405	-0.038656	1130495.5	B
loop_2706	chr8	78500000	78525000	chr8	79625000	79650000	-0.310653093100291	0.0077870416995585	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr8	79638920	79639867	Slc10a7	chr8	78509095	78509595	0.034857	0.020452	-0.014405	-0.038653	1130048.5	B
loop_7961	chr8	79020000	79030000	chr8	79290000	79300000	-0.306273593985459	0.0051239307452907	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr8	79028052	79029076	Mmaa	chr8	79294687	79295187	0.025188	0.025133	-5.5e-05	0.016275	266373	A
loop_7961	chr8	79020000	79030000	chr8	79290000	79300000	-0.306273593985459	0.0051239307452907	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr8	79029935	79030804	Mmaa	chr8	79294687	79295187	0.020788	0.019813	-0.000975	0.006943	264567.5	A
loop_7961	chr8	79020000	79030000	chr8	79290000	79300000	-0.306273593985459	0.0051239307452907	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr8	79294663	79295187	Zfp827	chr8	79028186	79028686	0.058396	0.05621	-0.002186	0.016004	266489	B
loop_18738	chr8	82860000	82870000	chr8	83440000	83450000	-0.34919701872984	0.0213225423494968	down_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	chr8	83442381	83442881	Rnf150	chr8	82863105	82863605	0.02438	0.014802	-0.009578	-0.043883	579276	B
loop_18710	chr8	98860000	98870000	chr8	99410000	99420000	-0.499289638027787	0.000133523178893	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr8	98861290	98861790	A330008L17Rik	chr8	99416391	99416891	0.06627	0.049189	-0.017081	-0.171714	555101	A
loop_18710	chr8	98860000	98870000	chr8	99410000	99420000	-0.499289638027787	0.000133523178893	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr8	98861290	98861790	Cdh8	chr8	99416221	99416721	0.066304	0.049218	-0.017086	-0.171707	554931	A
loop_1986	chr9	118290000	118295000	chr9	118475000	118480000	-0.427661869333732	0.0166122285567147	down_in_mutant	Bivalent_Promoter-Poised_Enhancer	TRUE	chr9	118294014	118294514	Eomes	chr9	118477961	118478461	0.043486	0.037563	-0.005923	-0.138278	183947	A
loop_21726	chr9	16200000	16210000	chr9	16500000	16510000	0.394452367989179	0.00046669545357	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chr9	16200951	16201451	Fat3	chr9	16501035	16501535	0.046556	0.055842	0.009286	0.168061	300084	A
loop_1965	chr9	29790000	29795000	chr9	29960000	29965000	0.374205075883309	0.0090279570325212	up_in_mutant	Active_Promoter-Polycomb	TRUE	chr9	29791299	29791799	Ntm	chr9	29962891	29963391	0.05196	0.07611	0.02415	0.17396	171592	A
loop_8912	chr9	31550000	31560000	chr9	32150000	32160000	-0.484511829273788	1.6938129113648e-05	down_in_mutant	Polycomb-Poised_Enhancer	TRUE	chr9	32159025	32159525	Gm31408	chr9	31559358	31559858	0.034694	0.028692	-0.006002	-0.002717	599667	B
loop_147	chr9	3330000	3340000	chr9	3530000	3540000	-0.360117310055077	0.0018198952925344	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chr9	3532154	3533318	Alkbh8	chr9	3334889	3335389	0.205372	0.281855	0.076483	0.086737	197597	B
loop_9070	chr9	41450000	41475000	chr9	41950000	41975000	0.668018314284746	2.90106265499192e-06	up_in_mutant	Polycomb-Polycomb	TRUE	chr9	41950808	41951308	Gm49317	chr9	41474604	41475104	0.020968	0.038888	0.01792	0.087241	476204	B
loop_9037	chr9	41470000	41480000	chr9	41950000	41960000	0.792052148749731	2.1164790713458e-07	up_in_mutant	Polycomb-Polycomb	TRUE	chr9	41950808	41951308	Gm49317	chr9	41474604	41475104	0.020968	0.038888	0.01792	0.087241	476204	B
loop_1329	chr9	60590000	60600000	chr9	60680000	60690000	-0.385575955751452	1.86261900083425e-05	down_in_mutant	Active_Enhancer-Other	TRUE	chr9	60592816	60593316	Lrrc49	chr9	60687908	60688408	0.035115	0.014914	-0.020201	-0.168563	95092	A
loop_8865	chr9	75780000	75790000	chr9	76010000	76020000	-0.561141832541381	4.28184678644197e-06	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr9	75785778	75786278	Hmgcll1	chr9	76014604	76015104	0.029434	0.005038	-0.024396	-0.123508	228826	A
loop_2415	chr9	78440000	78450000	chr9	79790000	79800000	-0.414092441737457	0.016594460605586	down_in_mutant	Repressed_Promoter-Other	TRUE	chr9	78447957	78448662	4930429F24Rik	chr9	79793390	79793890	0.022806	0.009834	-0.012972	-0.054443	1345330.5	A
loop_2415	chr9	78440000	78450000	chr9	79790000	79800000	-0.414092441737457	0.016594460605586	down_in_mutant	Repressed_Promoter-Other	TRUE	chr9	78447957	78448662	Tmem30a	chr9	79793257	79793757	0.022805	0.009834	-0.012971	-0.054442	1345197.5	A
loop_2415	chr9	78440000	78450000	chr9	79790000	79800000	-0.414092441737457	0.016594460605586	down_in_mutant	Repressed_Promoter-Other	TRUE	chr9	79793257	79793890	Mto1	chr9	78447957	78448457	0.041993	0.021415	-0.020578	-0.081166	1345366.5	B
loop_8984	chr9	79025000	79050000	chr9	79275000	79300000	-0.31380036229466	0.0018122443100358	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	chr9	79295190	79295690	Gm35024	chr9	79029502	79030002	0.036289	0.021734	-0.014555	-0.068574	265688	B
loop_8889	chr9	79030000	79040000	chr9	79290000	79300000	-0.481854557237322	0.0001306749303275	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	chr9	79295190	79295690	Gm35024	chr9	79029502	79030002	0.036289	0.021734	-0.014555	-0.068574	265688	B
loop_21738	chr9	84340000	84350000	chr9	85320000	85330000	0.556334569566978	0.0025357930298162	up_in_mutant	Repressed_Promoter-Other	TRUE	chr9	84343635	84344135	Tent5a	chr9	85327098	85327598	0.00701	0.021915	0.014905	0.017401	983463	A
loop_8720	chr9	90675000	90700000	chr9	91350000	91375000	-0.303776909482196	0.0009506558487836	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr9	90693060	90693560	Zic1	chr9	91365560	91366060	0.023406	0.007497	-0.015909	-0.41081	672500	A
loop_8720	chr9	90675000	90700000	chr9	91350000	91375000	-0.303776909482196	0.0009506558487836	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr9	90698935	90699435	Zic1	chr9	91365560	91366060	0.025877	0.009237	-0.01664	-0.43575	666625	A
loop_8720	chr9	90675000	90700000	chr9	91350000	91375000	-0.303776909482196	0.0009506558487836	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr9	90693060	90693560	Zic4	chr9	91362162	91362662	0.026498	0.0132	-0.013298	-0.382037	669102	A
loop_8720	chr9	90675000	90700000	chr9	91350000	91375000	-0.303776909482196	0.0009506558487836	down_in_mutant	Active_Promoter-Active_Enhancer	TRUE	chr9	90698935	90699435	Zic4	chr9	91362162	91362662	0.033071	0.012326	-0.020745	-0.567166	663227	A
loop_8784	chr9	90675000	90700000	chr9	91950000	91975000	-0.330543000648117	0.0083175859467166	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	chr9	90698935	90699435	Gm31409	chr9	91960868	91961368	0.020085	0.010622	-0.009463	-0.27518	1261933	A
loop_8517	chr9	90690000	90700000	chr9	91960000	91970000	-0.3762624199126	0.002510445570517	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	chr9	90698935	90699435	Gm31409	chr9	91960868	91961368	0.020085	0.010622	-0.009463	-0.27518	1261933	A
loop_8766	chr9	90700000	90710000	chr9	90820000	90830000	-0.770419663001704	1.24505052072546e-06	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	chr9	90700082	90700582	Gm28703	chr9	90828610	90829110	0.032216	0.030241	-0.001975	-0.125212	128528	A
loop_8970	chr9	90820000	90830000	chr9	91120000	91130000	-0.739178795323546	1.8011986933908e-05	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	chr9	91122484	91122984	Gm28703	chr9	90828610	90829110	0.033429	0.0063	-0.027129	-0.172747	293874	B
loop_8970	chr9	90820000	90830000	chr9	91120000	91130000	-0.739178795323546	1.8011986933908e-05	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	chr9	91126786	91127286	Gm28703	chr9	90828610	90829110	0.0633	0.023688	-0.039612	-0.307028	298176	B
loop_9021	chr9	90820000	90830000	chr9	91340000	91350000	-0.927167401439191	4.72235077046036e-07	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	chr9	91347548	91348048	Gm28703	chr9	90828610	90829110	0.034515	0.020417	-0.014098	-0.154604	518938	B
loop_2418	chr9	90820000	90830000	chr9	91960000	91970000	-1.08587365750228	1.3644068929898e-05	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	chr9	91959539	91960039	Gm28703	chr9	90828610	90829110	0.013839	0.024042	0.010203	-0.034919	1130929	B
loop_2418	chr9	90820000	90830000	chr9	91960000	91970000	-1.08587365750228	1.3644068929898e-05	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	chr9	91960868	91961388	Gm28703	chr9	90828610	90829110	0.028812	0.019133	-0.009679	-0.125492	1132268	B
loop_2418	chr9	90820000	90830000	chr9	91960000	91970000	-1.08587365750228	1.3644068929898e-05	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	chr9	91964019	91964519	Gm28703	chr9	90828610	90829110	0.045917	0.033006	-0.012911	-0.195699	1135409	B
loop_2806	chr9	90825000	90850000	chr9	91325000	91350000	-0.52363231239425	9.86272837525858e-06	down_in_mutant	Active_Enhancer-Poised_Enhancer	TRUE	chr9	91347548	91348048	Gm28703	chr9	90828610	90829110	0.034515	0.020417	-0.014098	-0.154604	518938	B
loop_8807	chr9	91125000	91150000	chr9	91950000	91975000	-0.359185201587011	0.0034934270485352	down_in_mutant	Active_Enhancer-Active_Enhancer	TRUE	chr9	91126786	91127286	Gm31409	chr9	91960868	91961368	0.02891	0.006583	-0.022327	-0.567851	834082	A
loop_19949	chrX	143075000	143100000	chrX	143650000	143675000	0.434965322656823	0.0027334438549251	up_in_mutant	Repressed_Promoter-Polycomb	TRUE	chrX	143664251	143664751	Rtl9	chrX	143099343	143099843	0.014163	0.07642	0.062257	0.039437	564908	B
loop_19949	chrX	143075000	143100000	chrX	143650000	143675000	0.434965322656823	0.0027334438549251	up_in_mutant	Repressed_Promoter-Polycomb	TRUE	chrX	143668208	143668708	Rtl9	chrX	143099343	143099843	0.014351	0.047418	0.033067	0.020175	568865	B
loop_4536	chrX	166800000	166810000	chrX	167200000	167210000	0.506620866364945	0.0152544978056355	up_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	chrX	166803188	166803688	Tmsb4x	chrX	167209065	167209565	0.01426	0.024677	0.010417	0.051396	405877	A
loop_22122	chrX	38250000	38260000	chrX	38430000	38440000	0.381495234957304	0.0074918359771187	up_in_mutant	Repressed_Promoter-Poised_Enhancer	TRUE	chrX	38438279	38438779	Tmem255a	chrX	38252189	38252689	0.104929	0.139242	0.034313	0.143799	186090	B
loop_3661	chrX	66650000	66675000	chrX	68675000	68700000	-0.309229687577133	0.0293948085222821	down_in_mutant	Active_Promoter-Active_Promoter	TRUE	chrX	66652683	66653183	Fmr1	chrX	68678290	68678790	0.021519	0.015311	-0.006208	-0.036678	2025607	A
loop_3658	chrX	67975000	68000000	chrX	68675000	68700000	-0.584190517800618	0.0078170673000399	down_in_mutant	Active_Promoter-Other	TRUE	chrX	67992301	67992801	Fmr1	chrX	68678290	68678790	0.025852	0.007628	-0.018224	-0.080916	685989	A
loop_861	chrX	68475000	68500000	chrX	68675000	68700000	-0.301097362534884	0.0166426434621901	down_in_mutant	Active_Promoter-Poised_Enhancer	TRUE	chrX	68495091	68495591	Fmr1	chrX	68678290	68678790	0.022621	0.009881	-0.01274	-0.059828	183199	A
loop_7023	chrX	73050000	73060000	chrX	73430000	73440000	0.37382439860342	0.0126072518484527	up_in_mutant	Other-Other	TRUE	chrX	73053813	73054313	Trex2	chrX	73435094	73435594	0.05064	0.048977	-0.001663	-0.006959	381281	A
