enh_key	chr	start	end	delta_activity	activity_base_WT	activity_base_KO	mean_delta_abc	mean_delta_unnorm	max_abs_delta_unnorm	n_genes	has_H3K27ac	enhancer_id	chr.k119	start.k119	end.k119	ctrl1	ctrl2	ctrl3	ctrl4	mut1	mut2	mut3	mut4	ctrl_mean	mut_mean	log2fc	signal_class	median_distance
chr1:119837191-119837863	chr1	119837191	119837863	18.217742	0	18.217742	-0.0065120625	-0.0269285	0.108866	16	TRUE	chr1:119837191-119837863	chr1	119837191	119837863	9.085403	3.602679	4.895689	6.202279	6.927682	8.156048	8.181577	5.328178	5.946512	7.148371	0.229777	quantifiable	297513.5
chr1:119884207-119884707	chr1	119884207	119884707	0.161821	1.664341	1.826162	0.005053	0.00501	0.00501	1	FALSE	chr1:119884207-119884707	chr1	119884207	119884707	6.608886	11.69944	5.171633	2.707325	5.999583	4.91553	5.699467	4.073552	6.546821	5.172033	-0.289503	quantifiable	18672
chr1:119891742-119892242	chr1	119891742	119892242	-1.219246	3.157812	1.938566	-0.0110723333333333	-0.061063	0.094151	3	FALSE	chr1:119891742-119892242	chr1	119891742	119892242	2.395112	1.849653	3.854385	3.333299	2.822405	3.509963	3.084335	1.272424	2.858112	2.672282	-0.070943	quantifiable	21216
chr1:119894985-119895485	chr1	119894985	119895485	-0.486801	1.672914	1.186113	-0.003778	-0.0372495	0.040733	2	FALSE	chr1:119894985-119895485	chr1	119894985	119895485	3.249395	3.865424	2.714824	3.839501	5.061271	4.384596	2.005746	0.902677	3.417286	3.088573	-0.111181	quantifiable	12933.5
chr1:119902565-119903379	chr1	119902565	119903379	-0.829917999999999	6.063546	5.233628	0.00233242857142857	-0.0207567142857143	0.086875	7	TRUE	chr1:119902565-119903379	chr1	119902565	119903379	7.371367	6.286096	5.149771	2.848455	6.742431	7.741331	4.88291	6.356	5.413922	6.430668	0.211837	quantifiable	103921
chr1:119912958-119913467	chr1	119912958	119913467	6.444195	0	6.444195	-0.0132372222222222	-0.0567657777777778	0.321204	9	FALSE	chr1:119912958-119913467	chr1	119912958	119913467	8.913177	8.416169	6.133292	7.591875	9.173736	8.195283	7.49142	4.109475	7.763628	7.242479	-0.088298	quantifiable	160861.5
chr1:119996984-119997484	chr1	119996984	119997484	-0.059383	0.410709	0.351326	-0.004628	-0.003812	0.003812	1	FALSE	chr1:119996984-119997484	chr1	119996984	119997484	1.197027	3.645311	2.749349	3.104693	4.715298	6.523069	1.603763	4.58996	2.674095	4.358023	0.542517	quantifiable	9659
chr1:120006643-120007143	chr1	120006643	120007143	0.133523	0.167604	0.301127	0.008149	0.010198	0.010198	1	FALSE	chr1:120006643-120007143	chr1	120006643	120007143	6.111154	6.234539	5.279288	6.358616	5.589823	7.556399	1.424759	9.084528	5.995899	5.913877	-0.016979	quantifiable	9659
chr1:120013067-120013567	chr1	120013067	120013567	0.00273499999999999	0.482338	0.485073	-0.0021395	0.000748	0.001077	2	FALSE	chr1:120013067-120013567	chr1	120013067	120013567	3.024072	1.968983	1.16635	2.049481	1.548196	3.087542	3.689748	0.602848	2.052221	2.232084	0.082223	quantifiable	11253.5
chr1:120021908-120022408	chr1	120021908	120022408	0.0693760000000001	0.521399	0.590775	0.00294	0.005115	0.005115	1	FALSE	chr1:120021908-120022408	chr1	120021908	120022408	5.093931	5.926212	7.16316	2.020687	4.361801	7.366875	6.658838	5.124316	5.050998	5.877957	0.18439	quantifiable	15265
chr1:120024993-120025493	chr1	120024993	120025493	0.00799400000000006	0.681152	0.689146	0.000269	0.001873	0.001873	1	FALSE	chr1:120024993-120025493	chr1	120024993	120025493	2.775638	5.020649	3.576933	5.464479	7.280242	4.332317	8.703268	4.31618	4.209425	6.158002	0.457335	quantifiable	18350
chr1:120030401-120030901	chr1	120030401	120030901	3.797547	0	3.797547	0.0110348	0.011529	0.022963	5	FALSE	chr1:120030401-120030901	chr1	120030401	120030901	8.461119	6.757463	6.072173	5.215274	6.811195	7.581472	7.656047	6.917337	6.626507	7.241513	0.111681	quantifiable	43423
chr1:120033045-120033545	chr1	120033045	120033545	-0.082589	1.142781	1.060192	-0.005856	-0.005234	0.005234	1	FALSE	chr1:120033045-120033545	chr1	120033045	120033545	8.075461	7.376477	6.846449	4.627302	7.472769	11.028861	5.587526	6.048555	6.731422	7.534427	0.142305	quantifiable	26402
chr1:120072800-120073300	chr1	120072800	120073300	0.225268	0.750721	0.975989	0.012688	0.032644	0.032644	1	FALSE	chr1:120072800-120073300	chr1	120072800	120073300	4.196401	6.812947	5.486689	7.962051	5.464982	7.303615	7.502767	3.106741	6.114522	5.844526	-0.0557	quantifiable	1024
chr1:120074889-120075389	chr1	120074889	120075389	0.166348	0.563814	0.730162	0.009294	0.0241	0.0241	1	FALSE	chr1:120074889-120075389	chr1	120074889	120075389	4.155112	7.312836	2.217192	4.231786	6.633991	3.258178	5.494621	7.293144	4.479232	5.669983	0.283025	quantifiable	1065
chr1:120115527-120116027	chr1	120115527	120116027	6.672534	0	6.672534	-0.0166377692307692	-0.0807350769230769	0.467407	13	TRUE	chr1:120115527-120116027	chr1	120115527	120116027	8.031745	10.394438	9.663501	9.579027	13.39776	14.481788	8.578268	5.632792	9.417178	10.522652	0.145315	quantifiable	224804
chr1:120120828-120121436	chr1	120120828	120121436	14.811804	0	14.811804	0.00768315	-0.00243615	0.048721	20	TRUE	chr1:120120828-120121436	chr1	120120828	120121436	11.371576	3.983227	3.084105	4.954287	11.438515	6.847716	9.494923	10.303935	5.848299	9.521273	0.61842	quantifiable	476708.5
chr1:120142518-120143018	chr1	120142518	120143018	-0.520959	2.931993	2.411034	0.0023236	-0.0083432	0.021842	5	FALSE	chr1:120142518-120143018	chr1	120142518	120143018	10.875073	8.599652	4.766895	3.834679	8.487403	7.401206	7.85106	9.263575	7.019075	8.250811	0.205795	quantifiable	145534
chr1:120265084-120265584	chr1	120265084	120265584	1.878307	0	1.878307	0.0250295	0.0115625	0.014088	2	FALSE	chr1:120265084-120265584	chr1	120265084	120265584	15.48371	8.020706	10.861219	13.78574	8.169051	8.241606	10.431874	12.644543	12.037844	9.871768	-0.261797	quantifiable	122858.5
chr1:120321375-120322099	chr1	120321375	120322099	1.239457	0	1.239457	0.0313165	0.015625	0.019258	2	FALSE	chr1:120321375-120322099	chr1	120321375	120322099	12.205917	10.118561	9.117852	7.700458	9.526767	12.369905	13.127259	5.733056	9.785697	10.189247	0.052923	quantifiable	66455.5
chr1:120322967-120323467	chr1	120322967	120323467	-0.040926	0.46421	0.423284	-0.006887	-7e-06	7e-06	1	FALSE	chr1:120322967-120323467	chr1	120322967	120323467	8.811168	13.520364	4.356847	5.222962	9.728871	11.950547	6.664659	6.56003	7.977835	8.726027	0.115303	quantifiable	17364
chr1:120357315-120357815	chr1	120357315	120357815	0.541107	0	0.541107	0.014456	0.007446	0.007794	2	FALSE	chr1:120357315-120357815	chr1	120357315	120357815	3.498809	3.899617	3.609668	1.820072	3.553541	2.840395	4.268966	5.976575	3.207041	4.159869	0.293607	quantifiable	47611.5
chr1:120602056-120602667	chr1	120602056	120602667	-1.099527	2.935261	1.835734	-0.0118895	-0.004454	0.012532	4	FALSE	chr1:120602056-120602667	chr1	120602056	120602667	7.145481	7.807646	7.724969	6.209935	5.197241	7.849692	6.868623	2.91222	7.222008	5.706944	-0.293258	quantifiable	349590
chr1:120851859-120852359	chr1	120851859	120852359	-0.16034	0.620608	0.460268	-0.002791	-0.001705	0.001705	1	FALSE	chr1:120851859-120852359	chr1	120851859	120852359	13.820976	17.074871	4.887406	5.688018	11.170737	9.66011	6.272981	10.248908	10.367818	9.338184	-0.136788	quantifiable	35610
chr1:120921534-120922034	chr1	120921534	120922034	0.368092	1.96813	2.336222	-0.001128	-0.0007785	0.001876	2	FALSE	chr1:120921534-120922034	chr1	120921534	120922034	38.671091	21.885462	10.34288	14.288431	20.524684	17.844427	10.689446	15.872003	21.296966	16.23264	-0.371426	quantifiable	135452.5
chr1:121087086-121087654	chr1	121087086	121087654	0.080095	1.49406	1.574155	-0.022548	-0.0086705	0.01074	2	FALSE	chr1:121087086-121087654	chr1	121087086	121087654	7.222132	13.069699	7.067694	8.248156	6.30499	4.787916	4.308614	2.918106	8.901921	4.579907	-0.825824	quantifiable	508830
chr1:121180242-121180742	chr1	121180242	121180742	0.0679489999999999	0.601392	0.669341	0.016838	0.00847	0.010085	2	FALSE	chr1:121180242-121180742	chr1	121180242	121180742	11.050607	18.638847	3.94164	2.817853	8.074035	5.707605	4.034699	6.776205	9.112237	6.148136	-0.499601	quantifiable	310929
chr1:121290324-121290824	chr1	121290324	121290824	1.863576	0	1.863576	0.0385	0.016502	0.016502	1	FALSE	chr1:121290324-121290824	chr1	121290324	121290824	1.159715	4.79043	1.963796	4.164727	3.819311	2.964741	2.689432	2.905367	3.019667	3.094713	0.026591	quantifiable	66299
chr1:121327611-121328111	chr1	121327611	121328111	15.076822	0	15.076822	-0.0416633571428571	-0.137578785714286	2.053933	14	TRUE	chr1:121327611-121328111	chr1	121327611	121328111	3.659281	1.483021	6.833516	6.81373	4.950806	6.045667	5.759273	4.822381	4.697387	5.394532	0.166136	quantifiable	618403
chr1:121430798-121431782	chr1	121430798	121431782	1.487549	6.787273	8.274822	0.00602511111111111	-0.00327022222222222	0.088563	9	TRUE	chr1:121430798-121431782	chr1	121430798	121431782	4.821611	4.012454	3.773199	7.459677	5.749656	4.665091	6.481456	6.236682	5.016735	5.783221	0.172595	quantifiable	343886
chr1:121440997-121441497	chr1	121440997	121441497	0.334325	0.40698	0.741305	0.00845	0.02259	0.02259	1	FALSE	chr1:121440997-121441497	chr1	121440997	121441497	2.604138	2.341181	4.523064	2.125101	1.627196	2.336726	2.117019	2.522095	2.898371	2.150759	-0.305896	quantifiable	10199
chr1:121478645-121479145	chr1	121478645	121479145	0.749105	0.657451	1.406556	0.020615	0.015881	0.015881	1	FALSE	chr1:121478645-121479145	chr1	121478645	121479145	3.755118	4.876926	5.561166	1.788011	3.395048	2.998172	5.544279	4.359113	3.995305	4.074153	0.022529	quantifiable	49570
chr1:121567636-121568239	chr1	121567636	121568239	0.263844	5.311439	5.575283	0.00150266666666667	0.00938666666666667	0.01108	3	FALSE	chr1:121567636-121568239	chr1	121567636	121568239	3.790933	2.372052	2.593904	5.436324	4.731197	3.952535	6.108218	3.585029	3.548303	4.594245	0.297752	quantifiable	136889.5
chr1:122048214-122048714	chr1	122048214	122048714	-1.355582	5.455592	4.10001	0.01831	0.012893	0.012893	1	FALSE	chr1:122048214-122048714	chr1	122048214	122048714	7.489356	9.098029	6.067035	3.04251	9.750334	10.202103	4.93212	2.641963	6.424232	6.88163	0.086088	quantifiable	519999
chr1:124035450-124035950	chr1	124035450	124035950	-6.795383	6.795383	0	-0.037452	-0.010025	0.010025	1	TRUE	chr1:124035450-124035950	chr1	124035450	124035950	2.377856	4.991586	0.914127	1.764773	3.977931	6.640898	2.185891	0.807817	2.512086	3.403134	0.324994	quantifiable	810339
chr1:124044939-124045439	chr1	124044939	124045439	-7.88617	7.88617	0	-0.032256	-0.009705	0.01265	2	TRUE	chr1:124044939-124045439	chr1	124044939	124045439	10.390523	11.611175	9.170719	12.590419	9.573384	9.411437	8.959837	15.088662	10.940709	10.75833	-0.022178	quantifiable	1216327.5
chr1:124045563-124046386	chr1	124045563	124046386	-6.137528	6.137528	0	-0.036785	-0.009846	0.009846	1	TRUE	chr1:124045563-124046386	chr1	124045563	124046386	5.207321	4.511779	3.675968	5.700253	4.515301	5.758934	4.537553	4.979558	4.77383	4.947836	0.04273	quantifiable	800064.5
chr1:124148460-124148960	chr1	124148460	124148960	-0.774593000000001	15.604333	14.82974	-0.0231258333333333	-0.00759866666666667	0.055905	6	TRUE	chr1:124148460-124148960	chr1	124148460	124148960	13.585997	6.105411	1.929405	7.385523	12.784979	14.541642	7.002805	6.301581	7.251584	10.157752	0.43464	quantifiable	3083269
chr1:124790039-124790539	chr1	124790039	124790539	-1.134025	1.134025	0	-0.053093	-0.014212	0.014212	1	FALSE	chr1:124790039-124790539	chr1	124790039	124790539	9.499143	13.421633	3.64758	2.691215	12.418309	8.530893	8.708539	4.721162	7.314893	8.594726	0.206207	quantifiable	55750
chr1:124997534-124998034	chr1	124997534	124998034	-3.066244	3.066244	0	-0.088174	-0.023602	0.023602	1	FALSE	chr1:124997534-124998034	chr1	124997534	124998034	6.104593	8.204958	2.803966	4.151274	7.673932	8.343483	7.143125	1.905298	5.316198	6.266459	0.201761	quantifiable	151745
chr1:125176187-125176687	chr1	125176187	125176687	0.578736	1.769946	2.348682	-0.000784	-0.000836	0.000836	1	FALSE	chr1:125176187-125176687	chr1	125176187	125176687	4.585525	7.706812	5.850877	3.430182	8.434875	4.02334	5.315125	5.651632	5.393349	5.856243	0.100625	quantifiable	4359938
chr1:125435118-125436116	chr1	125435118	125436116	0.25367	18.542897	18.796567	-0.0102757857142857	-0.00621914285714286	0.039335	14	TRUE	chr1:125435118-125436116	chr1	125435118	125436116	4.694889	1.653229	3.455336	4.593978	2.941678	3.093702	3.183694	5.980531	3.599358	3.799901	0.061382	quantifiable	3424689.5
chr1:125458460-125458960	chr1	125458460	125458960	-1.367522	2.704616	1.337094	-0.011537	-0.046883	0.046883	1	FALSE	chr1:125458460-125458960	chr1	125458460	125458960	1.453061	3.361969	4.604277	0.460723	1.748066	2.38742	1.065295	1.223558	2.470007	1.606085	-0.411053	quantifiable	22983
chr1:125560344-125560943	chr1	125560344	125560943	-2.487457	18.614051	16.126594	-0.0059465	-0.00417716666666667	0.134277	12	TRUE	chr1:125560344-125560943	chr1	125560344	125560943	10.063898	6.987641	10.48472	11.042531	10.21405	13.039031	17.447143	13.996453	9.644697	13.674169	0.462601	quantifiable	3424689.5
chr1:125643581-125644081	chr1	125643581	125644081	0.783992	0.313311	1.097303	0.02771	0.020625	0.020625	1	FALSE	chr1:125643581-125644081	chr1	125643581	125644081	11.746788	12.946394	5.337927	6.892582	6.067506	11.900108	6.131815	0.924155	9.230923	6.255896	-0.494868	quantifiable	33163
chr1:12571969-12572469	chr1	12571969	12572469	0.15495	1.272996	1.427946	0.0093745	0.0053285	0.005648	2	FALSE	chr1:12571969-12572469	chr1	12571969	12572469	1.902747	5.029884	0.332935	1.765559	2.743605	1.515527	2.406785	1.734076	2.257781	2.099998	-0.071295	quantifiable	109507
chr1:125759964-125760464	chr1	125759964	125760464	0.534862	0.909266	1.444128	0.008408	0.008582	0.008582	1	FALSE	chr1:125759964-125760464	chr1	125759964	125760464	23.286684	21.867096	8.472941	8.241902	13.272573	10.435372	5.585087	9.065752	15.467156	9.589696	-0.636221	quantifiable	83220
chr1:125760608-125761108	chr1	125760608	125761108	0.672908	0.597355	1.270263	0.010947	0.009051	0.009051	1	FALSE	chr1:125760608-125761108	chr1	125760608	125761108	22.710392	18.770873	5.073215	7.226509	10.650001	6.403929	6.97008	4.70902	13.445247	7.183258	-0.818734	quantifiable	83864
chr1:125839959-125840459	chr1	125839959	125840459	2.359267	2.44664	4.805907	-0.0001325	0.013323	0.025194	2	FALSE	chr1:125839959-125840459	chr1	125839959	125840459	10.681833	8.457468	4.190168	6.933292	12.013979	10.376849	8.35704	5.313867	7.56569	9.015434	0.225228	quantifiable	118053.5
chr1:125911513-125912550	chr1	125911513	125912550	0.676523	1.205843	1.882366	0.014915	0.100565	0.100565	1	FALSE	chr1:125911513-125912550	chr1	125911513	125912550	12.881038	7.833381	11.120915	12.719668	7.528067	9.24287	15.238317	8.527465	11.13875	10.13418	-0.124468	quantifiable	1069.5
chr1:126115979-126116479	chr1	126115979	126116479	3.099404	0.909456	4.00886	0.030436	0.03204	0.03204	1	FALSE	chr1:126115979-126116479	chr1	126115979	126116479	6.718119	6.69213	5.12329	4.837684	7.935183	11.944753	8.541885	5.005001	5.842806	8.356706	0.450588	quantifiable	203128
chr1:126341736-126342236	chr1	126341736	126342236	0.528935	0.940649	1.469584	0.012796	0.0098	0.0098	1	FALSE	chr1:126341736-126342236	chr1	126341736	126342236	12.009188	11.209221	4.568597	6.065713	7.939866	5.285692	5.005869	4.737919	8.46318	5.742336	-0.48818	quantifiable	664992
chr1:126454669-126455169	chr1	126454669	126455169	3.117458	4.193494	7.310952	0.0188616666666667	0.02018	0.028912	3	FALSE	chr1:126454669-126455169	chr1	126454669	126455169	24.921567	16.562027	7.368868	9.464882	10.5794	10.11972	5.951041	8.142129	14.579336	8.698073	-0.683045	quantifiable	541818
chr1:12657407-12657907	chr1	12657407	12657907	0.186731	1.252899	1.43963	-0.018005	0.010689	0.014662	2	FALSE	chr1:12657407-12657907	chr1	12657407	12657907	10.062352	9.874412	27.569428	18.902909	8.230014	10.911737	11.67458	15.199769	16.602275	11.504025	-0.492882	quantifiable	24069
chr1:126656189-126656689	chr1	126656189	126656689	3.90396	4.888309	8.792269	0.027464	0.0280855	0.031418	2	FALSE	chr1:126656189-126656689	chr1	126656189	126656689	7.036439	6.647497	3.409214	1.240521	6.402674	5.140814	4.297128	1.805355	4.583418	4.411493	-0.045002	quantifiable	576902.5
chr1:126686640-126687140	chr1	126686640	126687140	-6.767649	6.767649	0	-0.00507425	0.0103685	0.036868	4	FALSE	chr1:126686640-126687140	chr1	126686640	126687140	39.100211	36.951412	12.387639	12.845949	25.890879	23.229725	10.101044	8.63	25.321303	16.962912	-0.550838	quantifiable	891842.5
chr1:12670926-12671426	chr1	12670926	12671426	0.019096	0.158579	0.177675	-0.002988	-0.000272	0.000272	1	FALSE	chr1:12670926-12671426	chr1	12670926	12671426	6.075957	9.984917	2.372574	6.323724	8.605684	8.528172	6.340909	3.212702	6.189293	6.671867	0.093544	quantifiable	21100
chr1:126737968-126738468	chr1	126737968	126738468	-0.0912189999999999	1.133328	1.042109	-0.008577	-0.00134	0.00134	1	FALSE	chr1:126737968-126738468	chr1	126737968	126738468	5.638063	18.842415	7.098786	8.042056	8.217242	7.191541	6.617302	7.480378	9.90533	7.376616	-0.380012	quantifiable	92581
chr1:126865548-126866048	chr1	126865548	126866048	0.10458	1.742249	1.846829	-0.018662	0.002782	0.002782	1	FALSE	chr1:126865548-126866048	chr1	126865548	126866048	10.631829	13.363764	9.430754	11.046407	9.090874	8.647958	12.721605	10.068011	11.118188	10.132112	-0.122293	quantifiable	34999
chr1:12692026-12692526	chr1	12692026	12692526	0.00734799999999997	0.399515	0.406863	-0.028651	-0.001993	0.001993	1	FALSE	chr1:12692026-12692526	chr1	12692026	12692526	10.504791	19.51999	8.342712	10.78754	10.192524	9.664984	5.338666	4.672679	12.288758	7.467213	-0.649346	quantifiable	21100
chr1:126925298-126925798	chr1	126925298	126925798	0.715743	2.581287	3.29703	-0.0157326666666667	-0.00258533333333333	0.010298	3	FALSE	chr1:126925298-126925798	chr1	126925298	126925798	36.99545	24.858149	11.552454	11.47215	21.956639	22.265605	11.201267	11.056639	21.219551	16.620037	-0.334366	quantifiable	1012447
chr1:12718080-12718580	chr1	12718080	12718580	0.125207	1.079987	1.205194	-0.005605	0.003931	0.005366	2	FALSE	chr1:12718080-12718580	chr1	12718080	12718580	10.3007	10.843307	3.547372	7.866443	6.681344	9.772028	5.808754	4.612139	8.139456	6.718566	-0.243352	quantifiable	36604
chr1:127204764-127205371	chr1	127204764	127205371	2.600045	14.776621	17.376666	-0.00513733333333333	-0.00338066666666667	0.038166	6	TRUE	chr1:127204764-127205371	chr1	127204764	127205371	8.561541	6.795637	7.982547	14.220944	12.459387	12.322828	15.29347	15.528713	9.390167	13.901099	0.519587	quantifiable	1183448.5
chr1:127496700-127497200	chr1	127496700	127497200	0.486796	3.611904	4.0987	0.003042	0.04015	0.041426	2	FALSE	chr1:127496700-127497200	chr1	127496700	127497200	3.722408	3.656572	3.325499	4.527903	3.381566	3.517244	2.837875	5.009913	3.808096	3.686649	-0.036796	quantifiable	229905.5
chr1:127500169-127500669	chr1	127500169	127500669	-0.25998	2.388544	2.128564	-0.000828	-0.002899	0.002899	1	FALSE	chr1:127500169-127500669	chr1	127500169	127500669	4.454903	3.740323	1.952576	2.817783	5.407864	2.391041	4.800315	3.417649	3.241396	4.004217	0.237851	quantifiable	179129
chr1:127508865-127509365	chr1	127508865	127509365	-4.404562	9.593798	5.189236	-0.01877025	-0.097874	0.218691	4	TRUE	chr1:127508865-127509365	chr1	127508865	127509365	5.050821	8.504974	6.025562	7.074047	8.595482	10.725814	7.542257	4.345376	6.663851	7.802232	0.199445	quantifiable	305482
chr1:127541775-127542275	chr1	127541775	127542275	-1.54297	28.92215	27.37918	-0.0181751538461538	-0.0263661538461538	0.118257	13	TRUE	chr1:127541775-127542275	chr1	127541775	127542275	7.52424	8.446489	7.422195	6.664116	13.463279	9.218821	7.843803	9.178326	7.51426	9.926057	0.359275	quantifiable	561275
