enhancer_id	chr	start	end	ctrl1	ctrl2	ctrl3	ctrl4	mut1	mut2	mut3	mut4	ctrl_mean	mut_mean	log2fc	signal_class
chr1:24226035-24226535	chr1	24226035	24226535	7.963486	5.42958	2.799943	5.856484	9.135839	8.70376	4.702868	4.30995	5.512373	6.713104	0.243626	quantifiable
chr1:24226835-24227335	chr1	24226835	24227335	3.188657	5.998882	3.384793	4.018084	7.712029	6.217869	5.374065	5.853709	4.147604	6.289418	0.500704	quantifiable
chr1:24230339-24230839	chr1	24230339	24230839	8.026104	3.89423	4.806309	4.757836	12.494267	11.03943	8.070125	8.179703	5.37112	9.945881	0.779391	quantifiable
chr1:24248875-24249375	chr1	24248875	24249375	5.350298	4.121089	2.080843	2.105078	5.176584	3.583185	3.495208	3.217763	3.414327	3.868185	0.140747	quantifiable
chr1:24515323-24515823	chr1	24515323	24515823	6.279187	10.573226	1.329815	3.651658	10.097072	10.203375	7.707927	8.97055	5.458472	9.244731	0.664415	quantifiable
chr1:24550824-24551324	chr1	24550824	24551324	5.379032	4.934666	1.116506	2.883199	6.211897	11.193762	6.078952	5.717254	3.578351	7.300466	0.856307	quantifiable
chr1:24564061-24564561	chr1	24564061	24564561	3.106884	4.079021	2.594005	1.607401	4.279157	4.182859	0.179004	1.648614	2.846828	2.572409	-0.106353	quantifiable
chr1:24586458-24586958	chr1	24586458	24586958	6.776605	4.541204	6.133275	10.255985	6.318882	5.575096	7.80742	8.288152	6.926767	6.997388	0.012773	quantifiable
chr1:24586998-24587722	chr1	24586998	24587722	5.530208	6.521174	3.942685	9.279391	9.049641	6.247725	7.968777	10.711345	6.318365	8.494372	0.374893	quantifiable
chr1:24661472-24661972	chr1	24661472	24661972	4.470748	3.443154	1.048206	4.368557	9.584334	2.038553	3.551965	1.454512	3.332667	4.157341	0.250598	quantifiable
chr1:24678308-24678879	chr1	24678308	24678879	2.238781	1.858732	3.541735	6.684322	4.006795	2.728984	5.209314	5.637642	3.580892	4.395684	0.235485	quantifiable
chr1:24678949-24679449	chr1	24678949	24679449	1.420039	2.415851	4.997256	3.560926	3.073344	3.65768	5.101901	6.144692	3.098518	4.494404	0.42156	quantifiable
chr1:25085718-25086218	chr1	25085718	25086218	6.105298	6.614432	5.049524	4.219887	6.864597	5.688423	4.762968	5.798825	5.497285	5.778703	0.061038	quantifiable
chr1:25510361-25510861	chr1	25510361	25510861	3.403854	6.452779	1.598145	2.995772	2.951163	3.987267	3.845212	3.394599	3.612637	3.54456	-0.021383	quantifiable
chr1:25581646-25582146	chr1	25581646	25582146	1.430929	2.776609	0.995918	1.386851	0.67358	1.553635	3.655804	0.902677	1.647577	1.696424	0.026232	quantifiable
chr1:25711417-25711917	chr1	25711417	25711917	2.03382	2.386199	2.610267	0.304994	2.988805	4.307303	4.422286	3.6166	1.83382	3.833748	0.767333	quantifiable
chr1:25815454-25815954	chr1	25815454	25815954	2.07738	1.609636	0.089373	2.356135	1.217346	1.62627	0.870282	0	1.533131	0.928474	-0.390873	one_condition
chr1:25824616-25825116	chr1	25824616	25825116	1.939217	4.645245	2.968701	2.764022	4.547058	4.111496	2.829831	5.660436	3.079296	4.287205	0.37301	quantifiable
chr1:25829457-25830811	chr1	25829457	25830811	2.471288	1.926935	1.901886	3.690983	3.101978	1.516732	2.776209	4.522638	2.497773	2.979389	0.185385	quantifiable
chr1:25926916-25927416	chr1	25926916	25927416	6.123905	5.449075	1.830179	1.549866	5.15288	5.690185	1.273405	2.148032	3.738256	3.566125	-0.053219	quantifiable
chr1:26665662-26666162	chr1	26665662	26666162	64.821414	60.434246	47.688526	41.360052	40.76884	47.80575	32.829982	36.782243	53.57606	39.546704	-0.42855	quantifiable
chr1:28214018-28214738	chr1	28214018	28214738	3.440217	2.981931	1.145135	1.814277	3.732166	3.475107	3.726505	5.132863	2.34539	4.01666	0.582464	quantifiable
chr1:28332050-28332550	chr1	28332050	28332550	7.114079	7.734054	3.827269	3.482353	7.598284	4.002338	2.402734	2.815056	5.539439	4.204603	-0.328555	quantifiable
chr1:30872740-30873240	chr1	30872740	30873240	1.68475	1.101204	2.850961	2.795	2.07775	3.504718	0.494809	0.505861	2.107979	1.645784	-0.231104	quantifiable
chr1:30873552-30874171	chr1	30873552	30874171	2.389074	3.367312	3.208551	2.768914	2.355933	4.283786	5.905502	3.640527	2.933463	4.046437	0.358289	quantifiable
chr1:30948906-30949406	chr1	30948906	30949406	2.114908	0.335132	1.698776	1.145298	1.044295	0.879194	4.2292	3.472809	1.323529	2.406375	0.549055	quantifiable
chr1:30949520-30950197	chr1	30949520	30950197	6.755244	3.851217	5.583945	6.025559	4.278884	7.510446	6.688979	8.920238	5.553991	6.849637	0.259723	quantifiable
chr1:31153908-31154408	chr1	31153908	31154408	2.263432	4.185678	2.34186	2.209019	2.045683	3.087268	3.863876	0.881796	2.749997	2.469656	-0.111645	quantifiable
chr1:31164625-31165125	chr1	31164625	31165125	5.113185	6.983399	2.410891	6.707115	10.295593	8.294179	7.295639	2.761491	5.303647	7.161725	0.371929	quantifiable
chr1:31175334-31175834	chr1	31175334	31175834	3.36568	8.515927	2.134074	4.473111	12.443725	7.673993	4.983567	5.622776	4.622198	7.681015	0.625413	quantifiable
chr1:31178174-31178674	chr1	31178174	31178674	9.420817	9.226181	1.41353	5.437205	12.46271	10.616695	10.44979	8.317199	6.374433	10.461599	0.635188	quantifiable
chr1:31184685-31185185	chr1	31184685	31185185	2.261845	1.033742	1.44538	1.49675	5.502697	3.253891	5.513993	2.40714	1.559429	4.16943	1.010048	quantifiable
chr1:31233556-31234056	chr1	31233556	31234056	1.550739	4.544743	0.731013	5.218664	1.590921	2.554455	0.065489	2.267113	3.01129	1.619495	-0.612002	quantifiable
chr1:32172463-32173014	chr1	32172463	32173014	17.661015	13.056755	12.269509	14.912383	13.668713	18.665485	18.114794	24.04153	14.474915	18.62263	0.3423	quantifiable
chr1:32463329-32463829	chr1	32463329	32463829	3.973565	6.561129	0.595953	2.704791	5.801882	3.58939	3.092084	1.722019	3.45886	3.551344	0.029522	quantifiable
chr1:32553906-32554406	chr1	32553906	32554406	7.517561	6.524192	2.960657	4.035451	4.962903	7.695288	4.789027	2.508018	5.259465	4.988809	-0.063619	quantifiable
chr1:33174960-33175460	chr1	33174960	33175460	4.08037	9.597815	1.897074	6.875634	5.855575	5.935726	5.378254	5.676533	5.612723	5.711522	0.021349	quantifiable
chr1:33670142-33670642	chr1	33670142	33670642	2.821352	3.012626	7.477832	5.933536	4.793042	3.700759	4.211736	9.011357	4.811336	5.429224	0.145427	quantifiable
chr1:33719636-33720310	chr1	33719636	33720310	3.949406	1.692554	3.936717	4.657142	3.487926	3.031799	4.740929	6.175641	3.558955	4.359074	0.232593	quantifiable
chr1:33739264-33739764	chr1	33739264	33739764	7.472335	3.508898	3.435714	4.170668	4.088087	4.401214	2.818484	4.293555	4.646904	3.900335	-0.204013	quantifiable
chr1:33751166-33751666	chr1	33751166	33751666	7.592577	6.824105	5.037034	6.017647	12.823259	9.733528	8.596873	7.267882	6.367841	9.605385	0.524612	quantifiable
chr1:33757545-33758060	chr1	33757545	33758060	3.757778	5.390293	4.909201	5.548793	3.51649	2.407831	3.520316	9.244601	4.901516	4.672309	-0.057006	quantifiable
chr1:33814104-33814845	chr1	33814104	33814845	4.473006	1.757345	5.016589	4.707729	3.917578	3.071619	3.455929	5.460095	3.988667	3.976305	-0.003569	quantifiable
chr1:33896660-33897160	chr1	33896660	33897160	1.649768	4.96709	1.131401	1.010763	1.984301	0.675264	1.81915	1.202507	2.189755	1.420306	-0.396169	quantifiable
chr1:33897382-33897882	chr1	33897382	33897882	2.556465	2.103164	0.74766	1.534927	1.673237	0.863594	1.09149	2.457388	1.735554	1.521427	-0.116942	quantifiable
chr1:33897977-33898477	chr1	33897977	33898477	0.849328	3.22258	4.579701	2.52385	3.154203	2.106608	2.4071	2.275661	2.793865	2.485893	-0.121652	quantifiable
chr1:33905921-33906421	chr1	33905921	33906421	2.28057	4.858329	1.472573	4.358773	3.441527	1.523435	9.02749	3.91779	3.242561	4.47756	0.367483	quantifiable
chr1:33907073-33908474	chr1	33907073	33908474	2.476876	1.461025	2.680761	4.681358	2.405571	2.043258	2.250976	2.475854	2.825005	2.293915	-0.214775	quantifiable
chr1:33914855-33915355	chr1	33914855	33915355	2.145541	2.142384	2.15457	1.400426	1.904244	2.147574	4.61431	0.476707	1.96073	2.285709	0.149552	quantifiable
chr1:33940485-33940985	chr1	33940485	33940985	4.857346	3.860884	3.434656	2.261313	4.161458	4.851507	4.080758	2.185883	3.60355	3.819901	0.066052	quantifiable
chr1:33946925-33947425	chr1	33946925	33947425	3.661122	4.03939	1.99376	2.575113	2.9512	4.06458	1.749295	2.408203	3.067346	2.793319	-0.100254	quantifiable
chr1:33947804-33948304	chr1	33947804	33948304	2.701385	3.24523	1.896054	2.264074	3.725644	2.83327	3.035798	3.102871	2.526686	3.174396	0.242332	quantifiable
chr1:34005907-34006407	chr1	34005907	34006407	5.603904	5.319049	5.029529	3.427106	3.621482	2.058694	1.740563	3.981456	4.844897	2.850549	-0.600254	quantifiable
chr1:34011117-34011617	chr1	34011117	34011617	5.625567	4.804795	3.860331	3.774697	3.803187	5.505828	8.631308	10.612743	4.516347	7.138266	0.559781	quantifiable
chr1:34140659-34141159	chr1	34140659	34141159	3.571044	4.837808	5.06109	4.215135	4.550666	7.352078	1.702725	2.175102	4.421269	3.945143	-0.132246	quantifiable
chr1:34182884-34183384	chr1	34182884	34183384	6.296912	8.374204	3.21896	3.975836	4.792131	5.569675	3.161939	2.248188	5.466478	3.942983	-0.386597	quantifiable
chr1:34276785-34277695	chr1	34276785	34277695	4.747283	4.6782	3.495586	3.710588	3.46569	2.925376	2.699449	2.967265	4.157914	3.014445	-0.360428	quantifiable
chr1:34293134-34293634	chr1	34293134	34293634	8.196623	4.715221	3.389392	5.938149	8.533954	7.599714	6.859043	2.844678	5.559846	6.459347	0.185001	quantifiable
chr1:34387786-34388286	chr1	34387786	34388286	8.377994	5.145186	3.88025	6.595451	8.282268	9.552871	8.15477	4.786508	5.99972	7.694104	0.312155	quantifiable
chr1:34433014-34433514	chr1	34433014	34433514	2.52542	4.06304	0.987238	5.37469	3.280902	3.841117	2.949462	1.936642	3.237597	3.002031	-0.082223	quantifiable
chr1:34434700-34435200	chr1	34434700	34435200	3.319671	1.913961	0.916494	1.767621	1.186937	1.216826	2.332407	2.406076	1.979437	1.785561	-0.096582	quantifiable
chr1:34439422-34440100	chr1	34439422	34440100	7.133805	5.308655	6.684538	6.39778	6.509799	7.806188	7.596232	6.723304	6.381194	7.158881	0.144246	quantifiable
chr1:34459511-34460087	chr1	34459511	34460087	6.193284	5.87065	10.594273	10.166257	7.205727	5.503277	8.145524	12.544551	8.206116	8.34977	0.022303	quantifiable
chr1:34462732-34463232	chr1	34462732	34463232	2.840528	2.776353	3.341742	3.856187	1.34164	3.773101	3.801336	3.947454	3.203702	3.215883	0.00416	quantifiable
chr1:34485652-34486183	chr1	34485652	34486183	2.965556	4.604532	3.87496	3.962046	4.028332	2.797182	3.620908	4.767665	3.851774	3.803522	-0.014376	quantifiable
chr1:34511005-34511505	chr1	34511005	34511505	2.030137	3.849597	4.707083	3.051159	3.193539	1.893675	2.139321	1.003684	3.409494	2.057555	-0.526132	quantifiable
chr1:34522519-34523019	chr1	34522519	34523019	6.931769	9.101132	6.784038	3.674442	6.942978	8.33949	4.214037	0.968257	6.622845	5.116191	-0.317017	quantifiable
chr1:34579382-34579906	chr1	34579382	34579906	4.175271	7.087807	7.37679	9.212057	5.396776	6.253057	8.288401	8.551682	6.962981	7.122479	0.02856	quantifiable
chr1:34583788-34584288	chr1	34583788	34584288	24.960152	8.858395	6.677749	9.10057	11.750012	11.059688	12.243532	6.745328	12.399217	10.44964	-0.226579	quantifiable
chr1:34584761-34585261	chr1	34584761	34585261	10.067288	7.967223	9.351023	10.144163	9.384465	7.178604	5.596729	10.335603	9.382424	8.12385	-0.186149	quantifiable
chr1:34602307-34602807	chr1	34602307	34602807	6.089433	5.402133	3.244671	2.663976	3.972793	2.367338	4.79001	4.51126	4.350053	3.910351	-0.123376	quantifiable
chr1:34664117-34664617	chr1	34664117	34664617	5.490753	4.33348	7.802068	3.088654	4.624073	6.685093	4.837524	4.925067	5.178739	5.267939	0.02063	quantifiable
chr1:34666169-34666669	chr1	34666169	34666669	9.810744	8.666781	6.405878	3.984468	6.276449	6.686189	4.937489	5.044978	7.216968	5.736276	-0.286093	quantifiable
chr1:34749144-34749644	chr1	34749144	34749644	6.903153	9.810848	4.653794	3.002376	4.886053	3.184055	7.581373	4.083398	6.092543	4.93372	-0.256788	quantifiable
chr1:34750165-34750665	chr1	34750165	34750665	3.997089	2.461587	2.031826	1.369466	1.602527	2.20598	3.476996	2.694678	2.464992	2.495045	0.012407	quantifiable
chr1:34750724-34751224	chr1	34750724	34751224	2.632147	1.94759	7.059796	3.617064	3.155897	1.146598	3.670357	3.453055	3.814149	2.856477	-0.318915	quantifiable
chr1:34801559-34802059	chr1	34801559	34802059	3.7427	4.047701	14.180445	10.597041	3.964449	4.67314	7.073408	7.216507	8.141972	5.731876	-0.440674	quantifiable
chr1:34842578-34843378	chr1	34842578	34843378	0.676239	0.517258	0.87905	1.263548	0.79708	0.29227	0.791013	0.246015	0.834024	0.531594	NA	no_signal
chr1:34849725-34850294	chr1	34849725	34850294	1.72413	2.82231	3.844747	2.05401	0.966227	1.71667	2.423574	2.084013	2.611299	1.797621	-0.36663	quantifiable
chr1:34850378-34850878	chr1	34850378	34850878	1.949598	2.829707	2.004229	2.091624	3.472828	1.618539	2.517704	1.666519	2.21879	2.318898	0.043989	quantifiable
chr1:35872983-35873483	chr1	35872983	35873483	2.684521	4.122474	2.883023	4.449855	4.5935	6.523754	4.278209	4.757503	3.534968	5.038242	0.411883	quantifiable
chr1:35879416-35880094	chr1	35879416	35880094	4.731918	5.506061	2.073307	5.578544	5.878055	5.797531	7.562567	5.636003	4.472457	6.218539	0.39859	quantifiable
chr1:35959738-35960238	chr1	35959738	35960238	3.946027	7.260841	5.431861	4.177709	7.364143	3.50781	4.106226	0.755038	5.20411	3.933304	-0.329798	quantifiable
chr1:36030294-36030794	chr1	36030294	36030794	13.2808	8.628689	10.169157	17.361133	11.418378	14.27185	9.50869	4.328046	12.359945	9.881741	-0.295646	quantifiable
chr1:36064767-36065267	chr1	36064767	36065267	7.227015	4.584759	7.774047	6.889052	7.184042	5.642564	9.436573	6.589417	6.618718	7.213149	0.108188	quantifiable
chr1:36067879-36068649	chr1	36067879	36068649	0.75616	0.707834	1.127434	3.083198	1.522074	0.898159	2.997202	3.928063	1.418657	2.336375	0.461693	quantifiable
chr1:36068776-36069276	chr1	36068776	36069276	3.052473	2.963709	3.414429	6.156953	3.823848	3.117018	3.718855	6.430997	3.896891	4.272679	0.106365	quantifiable
chr1:36069292-36069792	chr1	36069292	36069792	10.658329	8.779749	11.770843	5.141437	5.639836	6.030459	6.01834	5.209203	9.08759	5.72446	-0.584049	quantifiable
chr1:36077419-36077919	chr1	36077419	36077919	3.248788	5.425014	7.516013	6.746375	3.745248	5.25232	2.577372	6.174994	5.734048	4.437484	-0.307791	quantifiable
chr1:36088278-36088778	chr1	36088278	36088778	2.224827	3.765128	3.662726	3.19443	3.252443	3.943052	1.563014	3.893038	3.211778	3.162887	-0.016786	quantifiable
chr1:36130175-36130675	chr1	36130175	36130675	2.167243	3.408397	3.698848	4.743684	3.51958	2.334554	1.200639	4.910501	3.504543	2.991319	-0.173916	quantifiable
chr1:36244020-36244970	chr1	36244020	36244970	3.964627	2.802	2.905722	1.2369	3.784432	4.126741	0.900086	0.52061	2.727312	2.332967	-0.160663	quantifiable
chr1:36252745-36253245	chr1	36252745	36253245	5.264059	6.980962	2.783566	3.670371	4.108803	3.224923	3.239071	6.435271	4.674739	4.252017	-0.111385	quantifiable
chr1:36254735-36255235	chr1	36254735	36255235	3.282144	2.523407	3.891142	5.063756	2.996257	5.117189	5.770896	2.701206	3.690112	4.146387	0.133541	quantifiable
chr1:36266177-36266677	chr1	36266177	36266677	5.658472	3.893614	11.460637	3.196247	6.915229	7.88585	2.97084	12.653985	6.052243	7.606476	0.286802	quantifiable
chr1:36277229-36277729	chr1	36277229	36277729	3.426437	4.29367	0.628227	4.858074	4.054672	4.420806	1.664887	3.545257	3.301602	3.421406	0.039499	quantifiable
chr1:36279136-36279636	chr1	36279136	36279636	3.499788	3.548581	6.932242	3.954276	1.49075	4.619275	6.224956	2.572003	4.483722	3.726746	-0.213695	quantifiable
chr1:36296294-36296794	chr1	36296294	36296794	2.166263	3.89187	1.613926	2.771238	3.297992	3.785158	0.737847	2.806912	2.610824	2.656977	0.01825	quantifiable
chr1:36303255-36303755	chr1	36303255	36303755	1.187665	4.760598	1.670101	2.555963	2.629404	2.511336	1.868631	1.112558	2.543582	2.030482	-0.224659	quantifiable
chr1:36307482-36308114	chr1	36307482	36308114	8.618571	5.438689	5.411229	6.398353	6.182107	7.322717	4.775596	4.809276	6.46671	5.772424	-0.140512	quantifiable
chr1:36309426-36309926	chr1	36309426	36309926	5.799867	5.955762	5.423893	4.166877	6.533346	8.525863	7.226275	5.684252	5.3366	6.992434	0.334239	quantifiable
chr1:36321106-36321606	chr1	36321106	36321606	2.389373	7.029827	3.686724	3.564263	2.918714	4.244924	4.665344	5.942594	4.167547	4.442894	0.074689	quantifiable
chr1:36441098-36441598	chr1	36441098	36441598	1.352446	2.078641	3.084574	2.447461	2.509792	1.829456	0.732026	2.104121	2.240781	1.793849	-0.213053	quantifiable
chr1:36445021-36445587	chr1	36445021	36445587	9.098752	7.026472	6.048079	4.455906	6.483131	6.13754	3.264112	3.165783	6.657302	4.762641	-0.409204	quantifiable
chr1:36471117-36472134	chr1	36471117	36472134	2.876506	0.685988	4.490465	3.186322	3.319003	2.61175	6.883314	6.082943	2.80982	4.724252	0.585522	quantifiable
chr1:36479825-36480325	chr1	36479825	36480325	3.960638	5.490219	3.951398	2.123895	3.09211	2.537387	1.710001	1.80695	3.881538	2.286612	-0.568649	quantifiable
chr1:36489584-36490084	chr1	36489584	36490084	4.037672	1.555999	1.831257	1.62054	2.742384	1.672854	1.071116	1.170525	2.261367	1.66422	-0.290324	quantifiable
chr1:36492363-36492863	chr1	36492363	36492863	6.453839	5.448434	4.933671	4.845582	3.14052	5.529159	4.502801	4.060602	5.420381	4.30827	-0.273732	quantifiable
chr1:36511613-36512116	chr1	36511613	36512116	3.030993	2.816561	2.841261	2.831978	3.704826	4.549559	2.345541	3.181847	2.880198	3.445443	0.195509	quantifiable
chr1:36512515-36513015	chr1	36512515	36513015	2.436243	1.289227	4.833983	4.238565	3.243443	2.136418	4.057256	6.121556	3.199504	3.889668	0.218812	quantifiable
chr1:36518220-36518720	chr1	36518220	36518720	3.508132	4.092513	2.847055	3.118933	2.676575	2.0291	3.277893	3.129579	3.391658	2.778287	-0.216258	quantifiable
chr1:36530622-36531122	chr1	36530622	36531122	4.185041	1.786475	5.536899	4.376857	2.858261	2.65138	4.229771	4.494695	3.971318	3.558527	-0.124678	quantifiable
chr1:36535837-36536337	chr1	36535837	36536337	8.145013	7.749727	2.223831	7.445592	7.917164	7.474917	6.008133	8.540859	6.391041	7.485268	0.198816	quantifiable
chr1:36539179-36539679	chr1	36539179	36539679	1.628752	3.345834	6.229557	4.40282	4.849213	1.767469	4.926299	5.332325	3.901741	4.218826	0.090171	quantifiable
chr1:36541776-36542276	chr1	36541776	36542276	6.326919	3.325672	5.196093	6.508527	3.816906	5.679067	7.720081	5.410748	5.339303	5.656701	0.070325	quantifiable
chr1:36547018-36547695	chr1	36547018	36547695	8.55895	6.872564	6.11041	10.178235	8.789698	10.431812	8.335578	6.599486	7.93004	8.539144	0.095043	quantifiable
chr1:36550049-36550549	chr1	36550049	36550549	5.213076	4.24383	3.153335	4.58923	3.347896	2.506071	3.714961	3.540707	4.299868	3.277409	-0.308273	quantifiable
chr1:36552546-36553046	chr1	36552546	36553046	6.633721	3.265623	8.979772	5.394172	4.337332	6.314442	4.693447	4.511282	6.068322	4.964126	-0.244507	quantifiable
chr1:36557194-36557950	chr1	36557194	36557950	4.13274	2.107805	8.740215	7.548175	2.090575	4.506903	5.370345	9.038917	5.632234	5.251685	-0.085057	quantifiable
chr1:36558099-36558599	chr1	36558099	36558599	2.574798	1.586396	3.935944	6.322082	2.947647	2.226257	4.674548	5.405794	3.604805	3.813561	0.063767	quantifiable
chr1:36580617-36581117	chr1	36580617	36581117	7.523965	7.158904	4.579913	3.898487	4.034412	5.963677	6.156752	5.124954	5.790317	5.319949	-0.103336	quantifiable
chr1:36636011-36636949	chr1	36636011	36636949	6.817433	8.247683	6.547812	5.847811	6.357501	6.75496	3.115776	5.697493	6.865185	5.481433	-0.278598	quantifiable
chr1:36684115-36684615	chr1	36684115	36684615	2.590996	6.471504	4.456169	1.641926	3.693632	4.41969	1.843891	2.165469	3.790149	3.030671	-0.248225	quantifiable
chr1:36691198-36691718	chr1	36691198	36691718	7.195246	2.164359	6.14289	6.170858	5.687366	3.721182	4.045708	5.513057	5.418338	4.741828	-0.160304	quantifiable
