loop_key	loop_chr1	loop_start1	loop_end1	loop_chr2	loop_start2	loop_end2	loop_logFC	loop_FDR	loop_direction	enh_chr	enh_start	enh_end	target_gene	tss_chr	tss_start	tss_end	abc_score_wt	abc_score_ko	delta_ABC	delta_unnorm	distance	match_case	loop_id	loop_type	category	diff_significant	is_differential
chr10_121830000_121840000_chr10_122040000_122050000	chr10	121830000	121840000	chr10	122040000	122050000	0.518034814074546	8.01319277124314e-05	up_in_mutant	chr10	121836738	121837884	Srgap1	chr10	122047065	122047565	0.017362	0.021006	0.003644	0.02044	210004	A	loop_6205	Repressed_Promoter-Polycomb	moderate_differential	TRUE	TRUE
chr10_122800000_122810000_chr10_123070000_123080000	chr10	122800000	122810000	chr10	123070000	123080000	-0.157048181256194	0.116204060285527	unchanged	chr10	122807188	122807688	Mon2	chr10	123076255	123076755	0.031555	0.024088	-0.007467	-0.035966	269067	A				FALSE	FALSE
chr10_123250000_123275000_chr10_126850000_126875000	chr10	123250000	123275000	chr10	126850000	126875000	-0.215922591627429	0.0122422779054275	down_in_mutant	chr10	126869524	126870024	Tafa2	chr10	123263745	123264245	0.024871	0.017464	-0.007407	-0.010982	3605779	B				TRUE	FALSE
chr10_125375000_125400000_chr10_126500000_126525000	chr10	125375000	125400000	chr10	126500000	126525000	0.100677959382883	0.242784139150086	unchanged	chr10	126520853	126521353	Slc16a7	chr10	125389215	125389715	0.047453	0.044191	-0.003262	-0.003979	1131638	B				FALSE	FALSE
chr10_126900000_126925000_chr10_127025000_127050000	chr10	126900000	126925000	chr10	127025000	127050000	-0.0199884950169264	0.782392186698184	unchanged	chr10	126919021	126919521	Tsfm	chr10	127030590	127031090	0.025496	0.028076	0.00258	0.005761	111569	A				FALSE	FALSE
chr10_126990000_126995000_chr10_127030000_127035000	chr10	126990000	126995000	chr10	127030000	127035000	0.0330097261069438	0.818763143006783	unchanged	chr10	126990246	126990746	Tsfm	chr10	127030590	127031090	0.043033	0.048595	0.005562	0.020712	40344	A				FALSE	FALSE
chr10_127075000_127080000_chr10_127120000_127125000	chr10	127075000	127080000	chr10	127120000	127125000	0.0548340987530419	0.714492489967393	unchanged	chr10	127079607	127080392	Os9	chr10	127120881	127121381	0.023246	0.022203	-0.001043	0.01057	41131.5	A				FALSE	FALSE
chr10_127075000_127080000_chr10_127120000_127125000	chr10	127075000	127080000	chr10	127120000	127125000	0.0548340987530419	0.714492489967393	unchanged	chr10	127120881	127121455	Agap2	chr10	127075033	127075533	0.033909	0.031007	-0.002902	-0.022522	45885	B				FALSE	FALSE
chr10_127075000_127080000_chr10_127165000_127170000	chr10	127075000	127080000	chr10	127165000	127170000	0.0725340188661739	0.678966319023591	unchanged	chr10	127164974	127165902	Agap2	chr10	127075033	127075533	0.02488	0.043744	0.018864	0.321792	90155	B				FALSE	FALSE
chr10_12710000_12720000_chr10_12860000_12870000	chr10	12710000	12720000	chr10	12860000	12870000	-0.0609821711793462	0.465296448038806	unchanged	chr10	12713153	12713653	Utrn	chr10	12869115	12869615	0.057462	0.046926	-0.010536	-0.098601	155962	A				FALSE	FALSE
chr10_12710000_12720000_chr10_12860000_12870000	chr10	12710000	12720000	chr10	12860000	12870000	-0.0609821711793462	0.465296448038806	unchanged	chr10	12718037	12718824	Utrn	chr10	12869115	12869615	0.042737	0.015854	-0.026883	-0.143568	150934.5	A				FALSE	FALSE
chr10_127120000_127125000_chr10_127160000_127165000	chr10	127120000	127125000	chr10	127160000	127165000	0.108789819061457	0.323815791596625	unchanged	chr10	127120881	127121455	B4galnt1	chr10	127164974	127165474	0.0366	0.040774	0.004174	0.158527	44056	A				FALSE	FALSE
chr10_127120000_127125000_chr10_127160000_127165000	chr10	127120000	127125000	chr10	127160000	127165000	0.108789819061457	0.323815791596625	unchanged	chr10	127164974	127165902	Os9	chr10	127120881	127121381	0.06997	0.101311	0.031341	0.513965	44307	B				FALSE	FALSE
chr10_127260000_127270000_chr10_127310000_127320000	chr10	127260000	127270000	chr10	127310000	127320000	0.0741472673976055	0.340599259245333	unchanged	chr10	127262822	127263598	Mars1	chr10	127311536	127312036	0.022008	0.024107	0.002099	0.071875	48576	A				FALSE	FALSE
chr10_127260000_127270000_chr10_127310000_127320000	chr10	127260000	127270000	chr10	127310000	127320000	0.0741472673976055	0.340599259245333	unchanged	chr10	127266100	127266617	Mars1	chr10	127311536	127312036	0.045954	0.046363	0.000409	0.093186	45427.5	A				FALSE	FALSE
chr10_127260000_127270000_chr10_127310000_127320000	chr10	127260000	127270000	chr10	127310000	127320000	0.0741472673976055	0.340599259245333	unchanged	chr10	127311473	127312036	Dctn2	chr10	127266117	127266617	0.026789	0.033395	0.006606	0.145468	45387.5	B				FALSE	FALSE
chr10_127260000_127270000_chr10_127310000_127320000	chr10	127260000	127270000	chr10	127310000	127320000	0.0741472673976055	0.340599259245333	unchanged	chr10	127311473	127312036	Kif5a	chr10	127263098	127263598	0.034037	0.036183	0.002146	0.09719	48406.5	B				FALSE	FALSE
chr10_127350000_127355000_chr10_127420000_127425000	chr10	127350000	127355000	chr10	127420000	127425000	0.217484749222986	0.0629408157442398	unchanged	chr10	127420783	127421283	Inhbe	chr10	127354161	127354661	0.026245	0.035997	0.009752	0.134142	66622	B				FALSE	FALSE
chr10_127350000_127355000_chr10_127420000_127425000	chr10	127350000	127355000	chr10	127420000	127425000	0.217484749222986	0.0629408157442398	unchanged	chr10	127421982	127422482	Inhbe	chr10	127354161	127354661	0.014596	0.022278	0.007682	0.098056	67821	B				FALSE	FALSE
chr10_127640000_127645000_chr10_127675000_127680000	chr10	127640000	127645000	chr10	127675000	127680000	0.0278296648554341	0.850181275415262	unchanged	chr10	127676684	127677184	Stat6	chr10	127642735	127643235	0.064296	0.061754	-0.002542	-0.122661	33949	B				FALSE	FALSE
chr10_128075000_128100000_chr10_128175000_128200000	chr10	128075000	128100000	chr10	128175000	128200000	0.02203890363904	0.762630786677405	unchanged	chr10	128082720	128083522	Gls2	chr10	128194206	128194706	0.065068	0.060919	-0.004149	-0.028571	111335	A				FALSE	FALSE
chr10_128075000_128100000_chr10_128175000_128200000	chr10	128075000	128100000	chr10	128175000	128200000	0.02203890363904	0.762630786677405	unchanged	chr10	128091157	128091826	Gls2	chr10	128194206	128194706	0.030908	0.031625	0.000717	0.019907	102964.5	A				FALSE	FALSE
chr10_128075000_128100000_chr10_128175000_128200000	chr10	128075000	128100000	chr10	128175000	128200000	0.02203890363904	0.762630786677405	unchanged	chr10	128092828	128093610	Gls2	chr10	128194206	128194706	0.030562	0.0275	-0.003062	-0.02729	101237	A				FALSE	FALSE
chr10_128075000_128100000_chr10_128175000_128200000	chr10	128075000	128100000	chr10	128175000	128200000	0.02203890363904	0.762630786677405	unchanged	chr10	128194206	128194732	Atp5b	chr10	128083022	128083522	0.025561	0.023012	-0.002549	-0.013708	111197	B				FALSE	FALSE
chr10_128075000_128100000_chr10_128175000_128200000	chr10	128075000	128100000	chr10	128175000	128200000	0.02203890363904	0.762630786677405	unchanged	chr10	128194206	128194732	Baz2a	chr10	128091326	128091826	0.038018	0.039557	0.001539	0.037257	102893	B				FALSE	FALSE
chr10_128075000_128100000_chr10_128175000_128200000	chr10	128075000	128100000	chr10	128175000	128200000	0.02203890363904	0.762630786677405	unchanged	chr10	128194206	128194732	Gm47438	chr10	128082720	128083220	0.025594	0.023039	-0.002555	-0.013725	111499	B				FALSE	FALSE
chr10_128210000_128220000_chr10_128280000_128290000	chr10	128210000	128220000	chr10	128280000	128290000	0.123363326617658	0.159407244682922	unchanged	chr10	128283632	128284132	Spryd4	chr10	128211557	128212057	0.104496	0.103188	-0.001308	0.075846	72075	B				FALSE	FALSE
chr10_128230000_128240000_chr10_128280000_128290000	chr10	128230000	128240000	chr10	128280000	128290000	0.116680433222077	0.149537592424048	unchanged	chr10	128283632	128284132	Timeless	chr10	128231814	128232314	0.106355	0.108454	0.002099	0.114295	51818	B				FALSE	FALSE
chr10_128330000_128340000_chr10_128450000_128460000	chr10	128330000	128340000	chr10	128450000	128460000	0.0493549938944483	0.544451226987549	unchanged	chr10	128337483	128338053	Smarcc2	chr10	128458997	128459497	0.065227	0.072791	0.007564	0.183172	121479	A				FALSE	FALSE
chr10_128330000_128340000_chr10_128450000_128460000	chr10	128330000	128340000	chr10	128450000	128460000	0.0493549938944483	0.544451226987549	unchanged	chr10	128458612	128459497	Cs	chr10	128337483	128337983	0.020677	0.025624	0.004947	0.099153	121321.5	B				FALSE	FALSE
chr10_128330000_128340000_chr10_128450000_128460000	chr10	128330000	128340000	chr10	128450000	128460000	0.0493549938944483	0.544451226987549	unchanged	chr10	128459658	128460158	Cs	chr10	128337483	128337983	0.01667	0.020977	0.004307	0.084796	122175	B				FALSE	FALSE
chr10_128375000_128380000_chr10_128410000_128415000	chr10	128375000	128380000	chr10	128410000	128415000	0.0060852050097913	0.963246205128597	unchanged	chr10	128376600	128377662	Nabp2	chr10	128411242	128411742	0.041386	0.049889	0.008503	0.200158	34361	A				FALSE	FALSE
chr10_128375000_128380000_chr10_128410000_128415000	chr10	128375000	128380000	chr10	128410000	128415000	0.0060852050097913	0.963246205128597	unchanged	chr10	128376600	128377662	Rnf41	chr10	128411406	128411906	0.041374	0.049884	0.00851	0.200228	34525	A				FALSE	FALSE
chr10_128375000_128380000_chr10_128410000_128415000	chr10	128375000	128380000	chr10	128410000	128415000	0.0060852050097913	0.963246205128597	unchanged	chr10	128409648	128410148	Ankrd52	chr10	128376864	128377364	0.084527	0.075929	-0.008598	-0.034104	32784	B				FALSE	FALSE
chr10_128375000_128380000_chr10_128410000_128415000	chr10	128375000	128380000	chr10	128410000	128415000	0.0060852050097913	0.963246205128597	unchanged	chr10	128411242	128411906	Ankrd52	chr10	128376864	128377364	0.043278	0.053549	0.010271	0.221673	34460	B				FALSE	FALSE
chr10_128490000_128500000_chr10_128540000_128550000	chr10	128490000	128500000	chr10	128540000	128550000	0.0301646253915769	0.712644362652387	unchanged	chr10	128493633	128494395	Rpl41	chr10	128549055	128549555	0.037632	0.041463	0.003831	0.075018	55291	A				FALSE	FALSE
chr10_128490000_128500000_chr10_128540000_128550000	chr10	128490000	128500000	chr10	128540000	128550000	0.0301646253915769	0.712644362652387	unchanged	chr10	128498435	128499035	Rpl41	chr10	128549055	128549555	0.025078	0.034266	0.009188	0.152491	50570	A				FALSE	FALSE
chr10_128490000_128500000_chr10_128540000_128550000	chr10	128490000	128500000	chr10	128540000	128550000	0.0301646253915769	0.712644362652387	unchanged	chr10	128493633	128494395	Zc3h10	chr10	128547524	128548024	0.037684	0.04151	0.003826	0.074818	53760	A				FALSE	FALSE
chr10_128490000_128500000_chr10_128540000_128550000	chr10	128490000	128500000	chr10	128540000	128550000	0.0301646253915769	0.712644362652387	unchanged	chr10	128498435	128499035	Zc3h10	chr10	128547524	128548024	0.025119	0.034289	0.00917	0.15208	49039	A				FALSE	FALSE
chr10_128490000_128500000_chr10_128540000_128550000	chr10	128490000	128500000	chr10	128540000	128550000	0.0301646253915769	0.712644362652387	unchanged	chr10	128547440	128548024	Myl6	chr10	128493895	128494395	0.026137	0.027025	0.000888	0.052877	53587	B				FALSE	FALSE
chr10_128490000_128500000_chr10_128540000_128550000	chr10	128490000	128500000	chr10	128540000	128550000	0.0301646253915769	0.712644362652387	unchanged	chr10	128548981	128549555	Myl6	chr10	128493895	128494395	0.030837	0.033167	0.00233	0.084736	55123	B				FALSE	FALSE
chr10_128490000_128500000_chr10_128540000_128550000	chr10	128490000	128500000	chr10	128540000	128550000	0.0301646253915769	0.712644362652387	unchanged	chr10	128547440	128548024	Myl6b	chr10	128498435	128498935	0.028155	0.032179	0.004024	0.124132	49047	B				FALSE	FALSE
chr10_128490000_128500000_chr10_128540000_128550000	chr10	128490000	128500000	chr10	128540000	128550000	0.0301646253915769	0.712644362652387	unchanged	chr10	128548981	128549555	Myl6b	chr10	128498435	128498935	0.033209	0.039513	0.006304	0.17401	50583	B				FALSE	FALSE
chr10_128545000_128550000_chr10_128670000_128675000	chr10	128545000	128550000	chr10	128670000	128675000	-0.0006761748903268	0.997484026730606	unchanged	chr10	128547440	128548024	Suox	chr10	128673823	128674323	0.026696	0.038287	0.011591	0.11922	126341	A				FALSE	FALSE
chr10_128545000_128550000_chr10_128670000_128675000	chr10	128545000	128550000	chr10	128670000	128675000	-0.0006761748903268	0.997484026730606	unchanged	chr10	128548981	128549555	Suox	chr10	128673823	128674323	0.03152	0.046983	0.015463	0.15817	124805	A				FALSE	FALSE
chr10_128560000_128570000_chr10_128620000_128630000	chr10	128560000	128570000	chr10	128620000	128630000	0.0148321049647432	0.859173801924258	unchanged	chr10	128565737	128566507	Rps26	chr10	128626497	128626997	0.068613	0.075058	0.006445	0.074483	60625	A				FALSE	FALSE
chr10_128560000_128570000_chr10_128620000_128630000	chr10	128560000	128570000	chr10	128620000	128630000	0.0148321049647432	0.859173801924258	unchanged	chr10	128626497	128627009	Pa2g4	chr10	128565737	128566237	0.031896	0.036689	0.004793	0.04714	60766	B				FALSE	FALSE
chr10_128560000_128570000_chr10_128670000_128680000	chr10	128560000	128570000	chr10	128670000	128680000	-0.0484444468856556	0.610321199869474	unchanged	chr10	128565737	128566507	Suox	chr10	128673823	128674323	0.051265	0.065081	0.013816	0.146272	107951	A				FALSE	FALSE
chr10_128625000_128630000_chr10_128670000_128675000	chr10	128625000	128630000	chr10	128670000	128675000	-0.0637546418604998	0.546869428162797	unchanged	chr10	128626497	128627009	Suox	chr10	128673823	128674323	0.073498	0.076408	0.00291	0.044248	47320	A				FALSE	FALSE
chr10_128625000_128630000_chr10_128670000_128675000	chr10	128625000	128630000	chr10	128670000	128675000	-0.0637546418604998	0.546869428162797	unchanged	chr10	128673823	128674325	Rps26	chr10	128626497	128626997	0.021992	0.021947	-4.5e-05	0.002419	47327	B				FALSE	FALSE
chr10_128695000_128700000_chr10_128820000_128825000	chr10	128695000	128700000	chr10	128820000	128825000	0.155223968257254	0.43203819251499	unchanged	chr10	128696014	128696597	Ormdl2	chr10	128821395	128821895	0.054089	0.066669	0.01258	0.072495	125339.5	A				FALSE	FALSE
chr10_128695000_128700000_chr10_128820000_128825000	chr10	128695000	128700000	chr10	128820000	128825000	0.155223968257254	0.43203819251499	unchanged	chr10	128821395	128822002	Rab5b	chr10	128696014	128696514	0.028547	0.028833	0.000286	0.001814	125434.5	B				FALSE	FALSE
chr10_128725000_128750000_chr10_128875000_128900000	chr10	128725000	128750000	chr10	128875000	128900000	-0.113000545915721	0.0476936240092069	down_in_mutant	chr10	128748183	128748683	Gdf11	chr10	128891468	128891968	0.017249	0.02441	0.007161	0.023333	143285	A				TRUE	FALSE
chr10_128740000_128750000_chr10_128800000_128810000	chr10	128740000	128750000	chr10	128800000	128810000	-0.0130977569548872	0.877768915475201	unchanged	chr10	128747631	128748138	Dnajc14	chr10	128803811	128804311	0.019082	0.020604	0.001522	0.009617	56176.5	A				FALSE	FALSE
chr10_128740000_128750000_chr10_128800000_128810000	chr10	128740000	128750000	chr10	128800000	128810000	-0.0130977569548872	0.877768915475201	unchanged	chr10	128748183	128748683	Dnajc14	chr10	128803811	128804311	0.028853	0.035367	0.006514	0.050833	55628	A				FALSE	FALSE
chr10_128740000_128750000_chr10_128800000_128810000	chr10	128740000	128750000	chr10	128800000	128810000	-0.0130977569548872	0.877768915475201	unchanged	chr10	128747631	128748138	Tmem198b	chr10	128804120	128804620	0.019073	0.020594	0.001521	0.00963	56485.5	A				FALSE	FALSE
chr10_128740000_128750000_chr10_128800000_128810000	chr10	128740000	128750000	chr10	128800000	128810000	-0.0130977569548872	0.877768915475201	unchanged	chr10	128748183	128748683	Tmem198b	chr10	128804120	128804620	0.028839	0.035351	0.006512	0.050853	55937	A				FALSE	FALSE
chr10_128740000_128750000_chr10_128800000_128810000	chr10	128740000	128750000	chr10	128800000	128810000	-0.0130977569548872	0.877768915475201	unchanged	chr10	128803811	128804991	Dgka	chr10	128744605	128745105	0.038764	0.026844	-0.01192	-0.114003	59546	B				FALSE	FALSE
chr10_128740000_128750000_chr10_128800000_128810000	chr10	128740000	128750000	chr10	128800000	128810000	-0.0130977569548872	0.877768915475201	unchanged	chr10	128805099	128805599	Dgka	chr10	128744605	128745105	0.048855	0.055105	0.00625	0.011489	60494	B				FALSE	FALSE
chr10_128740000_128750000_chr10_128800000_128810000	chr10	128740000	128750000	chr10	128800000	128810000	-0.0130977569548872	0.877768915475201	unchanged	chr10	128803811	128804991	Pym1	chr10	128747638	128748138	0.042569	0.041259	-0.00131	-0.00681	56513	B				FALSE	FALSE
chr10_128740000_128750000_chr10_128800000_128810000	chr10	128740000	128750000	chr10	128800000	128810000	-0.0130977569548872	0.877768915475201	unchanged	chr10	128805099	128805599	Pym1	chr10	128747638	128748138	0.048168	0.062859	0.014691	0.130307	57461	B				FALSE	FALSE
chr10_13000000_13025000_chr10_13175000_13200000	chr10	13000000	13025000	chr10	13175000	13200000	0.123887423223572	0.0759068280337396	unchanged	chr10	13008220	13008720	Ltv1	chr10	13192918	13193418	0.026985	0.038409	0.011424	0.028177	184698	A				FALSE	FALSE
chr10_13000000_13025000_chr10_13175000_13200000	chr10	13000000	13025000	chr10	13175000	13200000	0.123887423223572	0.0759068280337396	unchanged	chr10	13008220	13008720	Zc2hc1b	chr10	13177773	13178273	0.033021	0.03084	-0.002181	-0.008858	169553	A				FALSE	FALSE
chr10_13550000_13575000_chr10_13850000_13875000	chr10	13550000	13575000	chr10	13850000	13875000	-0.050610222132285	0.474144953641296	unchanged	chr10	13868150	13869230	Adat2	chr10	13552643	13553143	0.053739	0.044733	-0.009006	-0.063548	315797	B				FALSE	FALSE
chr10_13550000_13575000_chr10_13850000_13875000	chr10	13550000	13575000	chr10	13850000	13875000	-0.050610222132285	0.474144953641296	unchanged	chr10	13868150	13869230	Pex3	chr10	13552892	13553392	0.053734	0.044728	-0.009006	-0.063541	315548	B				FALSE	FALSE
chr10_13550000_13575000_chr10_13950000_13975000	chr10	13550000	13575000	chr10	13950000	13975000	-0.151522298538405	0.0510369341828628	unchanged	chr10	13964536	13965036	Adat2	chr10	13552643	13553143	0.029578	0.023276	-0.006302	-0.041259	411893	B				FALSE	FALSE
chr10_13550000_13575000_chr10_13950000_13975000	chr10	13550000	13575000	chr10	13950000	13975000	-0.151522298538405	0.0510369341828628	unchanged	chr10	13965452	13966556	Adat2	chr10	13552643	13553143	0.064398	0.076523	0.012125	0.030902	413111	B				FALSE	FALSE
chr10_13550000_13575000_chr10_13950000_13975000	chr10	13550000	13575000	chr10	13950000	13975000	-0.151522298538405	0.0510369341828628	unchanged	chr10	13967286	13967786	Adat2	chr10	13552643	13553143	0.024661	0.030412	0.005751	0.017011	414643	B				FALSE	FALSE
