loop_id	chr1	start1	end1	chr2	start2	end2	logFC	logCPM	FDR	PValue	significant	resolution_kb	n_overlaps	loop_distance	loop_type	direction	category
loop_3634	chr15	61985000	61990000	chr15	62160000	62165000	0.473893658439265	4.3338423670035	0.018117747923249	0.0009888207806005	True	5	1	175000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_21904	chr15	61100000	61110000	chr15	63740000	63750000	0.610417457156287	4.13425027317931	0.0002097205010062	3.87771564562954e-06	True	10	2	2640000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_3645	chr16	91160000	91165000	chr16	91310000	91315000	0.445710499556838	5.61318364748634	0.0058550054749854	0.000170705456747	True	5	1	150000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4284	chr16	86420000	86430000	chr16	86880000	86890000	0.436899544178765	4.3283817346969	0.0007128315915334	2.19258988637214e-05	True	10	2	460000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3692	chr17	33225000	33230000	chr17	33270000	33275000	0.433987010267071	5.89639143810177	0.0263736576338041	0.0017556038364844	True	5	1	45000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_3694	chr17	84110000	84115000	chr17	84190000	84195000	0.414596283857196	5.75815998204857	0.004597824725245	0.0001168505115914	True	5	1	80000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_21983	chr1	87090000	87100000	chr1	87180000	87190000	0.354092045085057	5.27348104389635	0.0011334870390458	4.1569204772359e-05	True	10	2	90000	Promoter-Promoter	up_in_mutant	weak_differential
loop_3740	chr1	113970000	113975000	chr1	114330000	114335000	0.993297374282723	3.83249732237098	0.0011100455374465	1.17288762159299e-05	True	5	1	360000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_22011	chr1	115680000	115690000	chr1	116470000	116480000	1.13005308385977	3.51634477544868	1.898274647806e-06	3.1246653846792e-09	True	10	3	790000	Promoter-Enhancer	up_in_mutant	strong_differential
loop_3749	chr1	169670000	169675000	chr1	169935000	169940000	0.477060791282449	5.15117576734048	0.0132997627313065	0.0006183184097081	True	5	1	265000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3757	chr1	84125000	84130000	chr1	84280000	84285000	0.414459405101291	5.11548856242112	0.028390367255837	0.0019782632728041	True	5	1	155000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3779	chr18	64340000	64345000	chr18	64465000	64470000	0.454929935851277	4.83053742901258	0.0075081673989804	0.000249270155555	True	5	1	125000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_3780	chr18	45910000	45915000	chr18	46135000	46140000	0.402157937857956	5.05344634739808	0.012904809878869	0.0005769918330892	True	5	1	225000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_19616	chr19	17850000	17860000	chr19	18540000	18550000	0.511848226313354	4.59735842525201	0.0003953637294756	9.87011784878797e-06	True	10	2	690000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_3830	chr2	102685000	102690000	chr2	103015000	103020000	0.395738228011634	5.0071967019595	0.0158064281009642	0.0007999026566498	True	5	1	330000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3836	chr2	118305000	118310000	chr2	118385000	118390000	-0.358579913610825	5.28403139337351	0.0165741895723943	0.0008632945289238	True	5	1	80000	Promoter-Promoter	down_in_mutant	weak_differential
loop_3839	chr2	179440000	179445000	chr2	179640000	179645000	0.408011135604309	4.64561083956696	0.0293739779103617	0.0020892735928902	True	5	1	2e+05	Promoter-Enhancer	up_in_mutant	weak_differential
loop_22100	chr2	3810000	3820000	chr2	4210000	4220000	0.314526379256494	4.6524717796844	0.0048031221160271	0.0003143871560331	True	10	2	4e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3859	chr2	65020000	65025000	chr2	65110000	65115000	0.337202889649143	5.80625925023104	0.012276662330146	0.0005338967847072	True	5	1	90000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_19749	chr2	27550000	27560000	chr2	27970000	27980000	0.347469078358575	4.2078984133107	0.0042195686400262	0.000261765392833	True	10	2	420000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_19791	chrX	103690000	103700000	chrX	103840000	103850000	0.529829340122908	3.90865007829053	0.0003236044399047	7.32693184132365e-06	True	10	2	150000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_21245	chrX	50670000	50680000	chrX	50920000	50930000	0.514598594701197	3.34106033799278	0.00487576627807	0.0003218626201589	True	10	2	250000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_3915	chr3	127620000	127625000	chr3	127760000	127765000	0.788418215597205	5.0823703644135	8.65494021168448e-05	1.34767170463333e-07	True	5	2	140000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_22154	chr3	59320000	59330000	chr3	60050000	60060000	0.56601532766971	4.2168157609211	9.24421070689309e-05	1.19269597314103e-06	True	10	2	730000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_3933	chr4	96715000	96720000	chr4	96770000	96775000	0.442672974226696	5.54276694207178	0.0034544175735878	7.29995928130008e-05	True	5	1	55000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_22176	chr4	125110000	125120000	chr4	125960000	125970000	0.445423850224702	4.68647485550797	0.0001578212935421	2.58014663355468e-06	True	10	2	850000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_22194	chr4	70800000	70810000	chr4	70940000	70950000	0.380377791433413	4.60934437611702	0.0015036067089252	6.30489027381615e-05	True	10	2	140000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_3994	chr5	64505000	64510000	chr5	64865000	64870000	0.456078932023803	4.64009477139766	0.0276786756782985	0.0018963479276867	True	5	1	360000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_22237	chr5	76650000	76660000	chr5	76840000	76850000	0.42310142438222	5.0264881298781	0.0002560788050099	5.3406325541133e-06	True	10	2	190000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_22214	chr5	3340000	3350000	chr5	3510000	3520000	0.817891350203598	5.31264930657254	4.23239390312694e-07	2.82817238057938e-10	True	10	2	170000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_4714	chr5	59750000	59760000	chr5	59890000	59900000	0.360998595728867	4.94050109499937	0.001380733292285	5.59557840782298e-05	True	10	2	140000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_22596	chr5	36830000	36840000	chr5	37100000	37110000	0.384428814055033	4.35708552864206	0.0027103334347125	0.0001415192842334	True	10	2	270000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_22261	chr6	83690000	83700000	chr6	83740000	83750000	0.322017476859886	6.47511781758444	0.0001051094521554	1.42115112935467e-06	True	10	3	50000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4049	chr6	103220000	103225000	chr6	103275000	103280000	0.509786751093454	5.75037093716869	0.0008903043728339	7.79274386353277e-06	True	5	1	55000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_4054	chr6	72280000	72285000	chr6	72405000	72410000	-0.395120920622544	4.79527038966019	0.0213248544862925	0.001283710507199	True	5	1	125000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_22271	chr6	148000000	148010000	chr6	148130000	148140000	0.429181619951826	4.98935061821884	8.73917306613544e-05	1.08892135235516e-06	True	10	2	130000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4829	chr7	131540000	131550000	chr7	131740000	131750000	0.491491828237413	4.05535841371539	0.0012365711268571	4.7124166788786e-05	True	10	2	2e+05	Promoter-Enhancer	up_in_mutant	weak_differential
loop_22320	chr7	124380000	124390000	chr7	125180000	125190000	0.433270300096165	3.88275107222421	0.0020776213331827	9.63901731990924e-05	True	10	2	8e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_22331	chr7	136150000	136160000	chr7	137320000	137330000	0.670642175191049	2.97686749808695	0.0004499321305313	1.15504846164143e-05	True	10	2	1170000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_4131	chr10	21080000	21085000	chr10	21185000	21190000	0.387615581365571	5.63718800821913	0.003581033848225	7.6809554268945e-05	True	5	1	105000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4162	chr8	121125000	121130000	chr8	121390000	121395000	0.549519963760996	5.65097518359626	0.0016987161200058	2.37113639262305e-05	True	5	1	265000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_4165	chr8	94700000	94705000	chr8	94770000	94775000	0.372548002764556	5.5452183348474	0.0158674518413192	0.0008064698121074	True	5	1	70000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4167	chr8	122160000	122165000	chr8	122255000	122260000	0.345273315784937	5.61980580224821	0.013400131471006	0.000628201024917	True	5	1	95000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4191	chr8	69395000	69400000	chr8	69465000	69470000	-0.56956372737743	5.99137362715514	0.008379906384145	0.0002903281991615	True	5	1	70000	Promoter-Enhancer	down_in_mutant	moderate_differential
loop_21673	chr8	14420000	14430000	chr8	14740000	14750000	0.564881609870098	4.79505903509961	1.17763178625359e-05	5.56762995445097e-08	True	10	2	320000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_5042	chr9	41370000	41380000	chr9	41450000	41460000	0.585609104566488	5.65016663555155	7.58713743508368e-07	9.72194174697008e-10	True	10	2	80000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_21731	chr9	23020000	23030000	chr9	23210000	23220000	0.312695099014554	4.8912418304771	0.0054367440422653	0.0003788328629662	True	10	2	190000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4308	chr9	122615000	122620000	chr9	122725000	122730000	0.561136519631846	5.24266234765094	0.0008969943811552	7.95865311023167e-06	True	5	2	110000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_4348	chr11	114065000	114070000	chr11	114175000	114180000	0.309121321867469	5.60444648595946	0.0173052121494746	0.0009229061534504	True	5	1	110000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_9751	chr11	87210000	87220000	chr11	87390000	87400000	0.47125787660616	5.76790917587393	3.47822025692172e-06	9.3748425093772e-09	True	10	2	180000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4374	chr11	96145000	96150000	chr11	96230000	96235000	0.550485846554248	5.78469898271616	0.0026262863962556	4.63894032768427e-05	True	5	1	85000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_4423	chr13	28415000	28420000	chr13	28480000	28485000	0.847880784781991	5.11825478577602	0.0227301018155629	0.0013955084197743	True	5	1	65000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_10686	chr12	105490000	105500000	chr12	105610000	105620000	0.596388724442939	5.02604097635966	4.28184678644197e-06	1.2865216572908e-08	True	10	2	120000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_21843	chr12	75300000	75310000	chr12	75370000	75380000	0.324243640472188	5.85586938266191	0.000105561453952	1.44591952656138e-06	True	10	2	70000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_5292	chr12	104770000	104780000	chr12	104940000	104950000	0.374772635830487	4.82095599641745	0.000444592212377	1.13741114778322e-05	True	10	2	170000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4507	chr15	78255000	78260000	chr15	78365000	78370000	0.414462305190045	5.68183977579203	0.0050231639987019	0.0001375576281795	True	5	1	110000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4514	chr15	61985000	61990000	chr15	62035000	62040000	0.337180376629489	5.19276967492138	0.022633674788932	0.0013883296236343	True	5	1	50000	Promoter-Promoter	up_in_mutant	weak_differential
loop_4527	chr15	84260000	84265000	chr15	84445000	84450000	0.61216815327462	4.81390960527575	0.001229889973942	1.41578925929267e-05	True	5	1	185000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_4528	chr15	38695000	38700000	chr15	38975000	38980000	0.677749675768965	5.52197262059562	0.0004180595022831	2.01013109910739e-06	True	5	1	280000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_21903	chr15	24720000	24730000	chr15	25410000	25420000	0.41503974306074	4.40769782778688	0.0019103181327554	8.6095992197354e-05	True	10	2	690000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_19312	chr16	58450000	58460000	chr16	58620000	58630000	0.436907970772748	4.99652690923935	0.0001620660208252	2.7232550759797e-06	True	10	2	170000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4613	chr17	15375000	15380000	chr17	15465000	15470000	0.449490280780529	5.12378802385916	0.0087455029503819	0.0003109121220829	True	5	1	90000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4647	chr1	153330000	153335000	chr1	153385000	153390000	0.324541248365324	5.67156527010188	0.0152938277170564	0.0007629053198865	True	5	1	55000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4648	chr1	73995000	74000000	chr1	74075000	74080000	0.454154206333327	5.55320314454205	0.0025123989328959	4.33124051383463e-05	True	5	1	80000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_22503	chr1	25830000	25840000	chr1	26050000	26060000	0.478048011136119	4.05486200471347	0.0015630567938121	6.63014546685952e-05	True	10	2	220000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4716	chr18	34660000	34665000	chr18	34785000	34790000	0.411143232430558	5.40993992414003	0.0063553082143227	0.0001948327036451	True	5	1	125000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_19558	chr18	10290000	10300000	chr18	10500000	10510000	0.539333485710682	5.09392759444173	3.75500218322007e-05	3.23535447917954e-07	True	10	2	210000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_12384	chr18	80800000	80825000	chr18	81900000	81925000	0.487184305252261	4.4127181068246	0.0001800657231761	2.15309322791413e-06	True	25	3	1100000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_22053	chr19	42660000	42670000	chr19	42740000	42750000	0.361678011312932	5.86752826687994	3.3019360031751e-05	2.77091232193576e-07	True	10	2	80000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4785	chr2	166005000	166010000	chr2	166040000	166045000	0.31233062045872	6.45918120585911	0.0101646445520274	0.0004002095619416	True	5	1	35000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_5694	chr2	28750000	28760000	chr2	28840000	28850000	0.311991636207353	5.52819631970023	0.0003159861036178	7.04449127303633e-06	True	10	2	90000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4810	chr2	138280000	138285000	chr2	138475000	138480000	-0.398170855659383	4.9150414675058	0.0206311048540542	0.0012130728255406	True	5	1	195000	Enhancer-Enhancer	down_in_mutant	weak_differential
loop_22537	chr2	48000000	48010000	chr2	48810000	48820000	0.358168934784608	4.39218210480911	0.0078955558276212	0.0006300536331161	True	10	2	810000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_4824	chr2	5085000	5090000	chr2	5395000	5400000	0.52582754582689	5.30362295660584	0.0015463951101017	2.02952533635868e-05	True	5	1	310000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_14446	chr2	163100000	163110000	chr2	163400000	163410000	0.523432552260051	4.5445106337655	7.14733310540432e-05	8.21385550405324e-07	True	10	2	3e+05	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_14706	chrX	168410000	168420000	chrX	168630000	168640000	0.585659773908857	3.20424756619738	0.0011002524278069	3.94307225671301e-05	True	10	3	220000	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_4905	chr3	9400000	9405000	chr3	9465000	9470000	0.328100926119444	5.63460313244302	0.0158674518413192	0.0008070339959084	True	5	1	65000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_5820	chr3	87030000	87040000	chr3	87170000	87180000	0.548833603302115	4.48594299186767	3.92342140348747e-05	3.46946159683422e-07	True	10	2	140000	Promoter-Enhancer	up_in_mutant	moderate_differential
loop_4908	chr3	70105000	70110000	chr3	70305000	70310000	0.521455115885063	4.28141493998663	0.00991211500056	0.0003793603872111	True	5	1	2e+05	Enhancer-Enhancer	up_in_mutant	moderate_differential
loop_4909	chr3	10060000	10065000	chr3	10305000	10310000	0.473181721583905	4.51050316467322	0.019952460363701	0.0011495244653984	True	5	1	245000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4935	chr4	54950000	54955000	chr4	55005000	55010000	0.329832777085236	5.63042844762414	0.0167032838222299	0.0008787290899693	True	5	1	55000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4947	chr4	127990000	127995000	chr4	128175000	128180000	0.368320073774045	5.05434230893033	0.0200199299057201	0.001155638262826	True	5	1	185000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_4989	chr5	134930000	134935000	chr5	134965000	134970000	0.303981476222131	6.21176724834129	0.0060364948426678	0.0001782548527114	True	5	1	35000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_5010	chr5	136840000	136845000	chr5	136875000	136880000	0.34661341299261	6.22005914237829	0.0025672478109892	4.4884230753757e-05	True	5	1	35000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_5014	chr5	73535000	73540000	chr5	73635000	73640000	0.386416386328686	5.83617239419288	0.0259347454462345	0.0017123295634431	True	5	1	1e+05	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_5021	chr5	68055000	68060000	chr5	68110000	68115000	-0.520169607310269	5.49565721851132	0.0019473901654264	2.84859581555338e-05	True	5	1	55000	Enhancer-Enhancer	down_in_mutant	moderate_differential
loop_22228	chr5	100670000	100680000	chr5	100750000	100760000	0.365944433235155	5.56035055387188	0.0010136760339766	3.53837074426281e-05	True	10	2	80000	Promoter-Enhancer	up_in_mutant	weak_differential
loop_20175	chr6	114220000	114230000	chr6	114340000	114350000	0.369508309772668	5.51059862560695	0.000133523178893	2.07715937782188e-06	True	10	2	120000	Enhancer-Enhancer	up_in_mutant	weak_differential
loop_22267	chr6	120220000	120230000	chr6	120320000	120330000	0.50060276259581	5.46269171298118	3.05982770416201e-05	2.31667688764951e-07	True	10	2	1e+05	Enhancer-Enhancer	up_in_mutant	moderate_differential
