GROUP	chr	mid	bin_start	ctrl_label	mut_label	anchor_side	timepoint	transition
clust2	chr1	37287500	37200001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	37307500	37300001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	37305000	37300001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	36787500	36700001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	36785000	36700001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	36937500	36900001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37275000	37200001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	37262500	37200001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	37542500	37500001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	36762500	36700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	36762500	36700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	36787500	36700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37262500	37200001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	37272500	37200001	A.2	A.2	anchor1	250402	Stable
clust4	chr1	37475000	37400001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	37462500	37400001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	37545000	37500001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	37537500	37500001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37677500	37600001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	37687500	37600001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	37715000	37700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37872500	37800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37895000	37800001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	37887500	37800001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	38052500	38000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37687500	37600001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37875000	37800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37862500	37800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	37887500	37800001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	37895000	37800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	38005000	38000001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	38075000	38000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	38187500	38100001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	38187500	38100001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	38187500	38100001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	38387500	38300001	A.2	A.1	anchor1	250402	Within_A
clust4	chr1	38387500	38300001	A.2	A.1	anchor1	250402	Within_A
clust4	chr1	38182500	38100001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	38797500	38700001	A.2	A.1	anchor1	250402	Within_A
clust1	chr1	38862500	38800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	38187500	38100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	38637500	38600001	A.2	A.1	anchor1	250402	Within_A
clust1	chr1	38897500	38800001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	38862500	38800001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	39012500	39000001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	39012500	39000001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	38812500	38800001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	39005000	39000001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	39012500	39000001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	39205000	39200001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	39395000	39300001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	38887500	38800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	38862500	38800001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	39012500	39000001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	39195000	39100001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	39187500	39100001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	39187500	39100001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	39212500	39200001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	39212500	39200001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	39387500	39300001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	39392500	39300001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	39477500	39400001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	39762500	39700001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	39687500	39600001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	39612500	39600001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	39612500	39600001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	39765000	39700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	39762500	39700001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	39762500	39700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	39867500	39800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	40015000	40000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	39612500	39600001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	39612500	39600001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	39687500	39600001	A.1	A.1	anchor1	250402	Stable
clust5	chr1	40002500	40000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	40117500	40100001	B.1	B.1	anchor1	250402	Stable
clust1	chr1	40135000	40100001	B.1	B.1	anchor1	250402	Stable
clust1	chr1	40115000	40100001	B.1	B.1	anchor1	250402	Stable
clust1	chr1	40112500	40100001	B.1	B.1	anchor1	250402	Stable
clust5	chr1	40585000	40500001	B.2	B.2	anchor1	250402	Stable
clust5	chr1	40587500	40500001	B.2	B.2	anchor1	250402	Stable
clust5	chr1	40575000	40500001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	40587500	40500001	B.2	B.2	anchor1	250402	Stable
clust5	chr1	41812500	41800001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	42237500	42200001	B.2	B.2	anchor1	250402	Stable
clust3	chr1	40805000	40800001	B.2	B.2	anchor1	250402	Stable
clust2	chr1	40885000	40800001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	41162500	41100001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	41262500	41200001	B.2	B.2	anchor1	250402	Stable
clust5	chr1	41812500	41800001	B.2	B.2	anchor1	250402	Stable
clust5	chr1	42237500	42200001	B.2	B.2	anchor1	250402	Stable
clust2	chr1	42855000	42800001	A.2	B.1	anchor1	250402	A_to_B
clust4	chr1	42912500	42900001	A.2	A.1	anchor1	250402	Within_A
clust4	chr1	42912500	42900001	A.2	A.1	anchor1	250402	Within_A
clust6	chr1	42912500	42900001	A.2	A.1	anchor1	250402	Within_A
clust5	chr1	43145000	43100001	A.2	A.1	anchor1	250402	Within_A
clust4	chr1	43137500	43100001	A.2	A.1	anchor1	250402	Within_A
clust2	chr1	43087500	43000001	A.2	A.1	anchor1	250402	Within_A
clust2	chr1	43162500	43100001	A.2	A.1	anchor1	250402	Within_A
clust3	chr1	43445000	43400001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	43297500	43200001	B.1	B.1	anchor1	250402	Stable
clust2	chr1	43445000	43400001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	43137500	43100001	A.2	A.1	anchor1	250402	Within_A
clust1	chr1	43287500	43200001	B.1	B.1	anchor1	250402	Stable
clust1	chr1	43312500	43300001	B.1	B.1	anchor1	250402	Stable
clust4	chr1	43302500	43300001	B.1	B.1	anchor1	250402	Stable
clust2	chr1	43437500	43400001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	43765000	43700001	A.2	B.1	anchor1	250402	A_to_B
clust2	chr1	43827500	43800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	43095000	43000001	A.2	A.1	anchor1	250402	Within_A
clust3	chr1	43087500	43000001	A.2	A.1	anchor1	250402	Within_A
clust1	chr1	43762500	43700001	A.2	B.1	anchor1	250402	A_to_B
clust1	chr1	43825000	43800001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	43897500	43800001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	43765000	43700001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr1	43762500	43700001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr1	43905000	43900001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	43087500	43000001	A.2	A.1	anchor1	250402	Within_A
clust3	chr1	43937500	43900001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	44237500	44200001	B.2	A.1	anchor1	250402	B_to_A
clust2	chr1	44237500	44200001	B.2	A.1	anchor1	250402	B_to_A
clust4	chr1	44745000	44700001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	44737500	44700001	B.2	B.2	anchor1	250402	Stable
clust1	chr1	13587500	13500001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	43937500	43900001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	44237500	44200001	B.2	A.1	anchor1	250402	B_to_A
clust1	chr1	44737500	44700001	B.2	B.2	anchor1	250402	Stable
clust2	chr1	44762500	44700001	B.2	B.2	anchor1	250402	Stable
clust2	chr1	45437500	45400001	B.2	B.2	anchor1	250402	Stable
clust2	chr1	10037500	10000001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	43087500	43000001	A.2	A.1	anchor1	250402	Within_A
clust1	chr1	45815000	45800001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	45837500	45800001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	45812500	45800001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	45815000	45800001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	45812500	45800001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	45825000	45800001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	45787500	45700001	B.2	B.2	anchor1	250402	Stable
clust2	chr1	46845000	46800001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	46855000	46800001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	46862500	46800001	B.1	B.1	anchor1	250402	Stable
clust3	chr1	48277500	48200001	A.2	A.2	anchor1	250402	Stable
clust6	chr1	47287500	47200001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	47262500	47200001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	47812500	47800001	B.1	B.1	anchor1	250402	Stable
clust3	chr1	48275000	48200001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	48535000	48500001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	48275000	48200001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	48537500	48500001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	48735000	48700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	48287500	48200001	A.2	A.2	anchor1	250402	Stable
clust6	chr1	48537500	48500001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	48735000	48700001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	48735000	48700001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	46862500	46800001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	47287500	47200001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	47262500	47200001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	48537500	48500001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	48737500	48700001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	48912500	48900001	A.1	A.2	anchor1	250402	Within_A
clust6	chr1	50965000	50900001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	50965000	50900001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	50965000	50900001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51087500	51000001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51105000	51100001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	47287500	47200001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	47812500	47800001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	48735000	48700001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	50925000	50900001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	50962500	50900001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	51105000	51100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51245000	51200001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	46837500	46800001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	47275000	47200001	B.1	B.1	anchor1	250402	Stable
clust1	chr1	50962500	50900001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	50937500	50900001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	50937500	50900001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	50962500	50900001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	50962500	50900001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	51335000	51300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51337500	51300001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	51465000	51400001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51475000	51400001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51462500	51400001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51535000	51500001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	46862500	46800001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	47262500	47200001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	47287500	47200001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	50925000	50900001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	51645000	51600001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	51637500	51600001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	51662500	51600001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51665000	51600001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51645000	51600001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	51645000	51600001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	51637500	51600001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	51937500	51900001	A.2	B.1	anchor1	250402	A_to_B
clust2	chr1	52007500	52000001	A.2	B.1	anchor1	250402	A_to_B
clust3	chr1	50937500	50900001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	51487500	51400001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	51675000	51600001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52147500	52100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52175000	52100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52145000	52100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52232500	52200001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52232500	52200001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	52145000	52100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52137500	52100001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52137500	52100001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52162500	52100001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52137500	52100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52525000	52500001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52162500	52100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52137500	52100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52287500	52200001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52305000	52300001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	52495000	52400001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	52487500	52400001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	52145000	52100001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52287500	52200001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52305000	52300001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	52487500	52400001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	52512500	52500001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	52637500	52600001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	52645000	52600001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	45787500	45700001	B.2	B.2	anchor1	250402	Stable
clust1	chr1	52645000	52600001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	52845000	52800001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52952500	52900001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	52637500	52600001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	52865000	52800001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52955000	52900001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	52952500	52900001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	53057500	53000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	53115000	53100001	A.1	A.2	anchor1	250402	Within_A
clust1	chr1	52512500	52500001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	52637500	52600001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	52837500	52800001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52955000	52900001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	53055000	53000001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	53062500	53000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	53225000	53200001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	52952500	52900001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	53055000	53000001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	53295000	53200001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	53935000	53900001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	53937500	53900001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	54045000	54000001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	54062500	54000001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	54037500	54000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	54125000	54100001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	53912500	53900001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	54042500	54000001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	54202500	54200001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	53712500	53700001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	53905000	53900001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	53907500	53900001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	54037500	54000001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	54037500	54000001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	54665000	54600001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	54437500	54400001	A.2	A.1	anchor1	250402	Within_A
clust1	chr1	54537500	54500001	A.2	A.1	anchor1	250402	Within_A
clust2	chr1	54662500	54600001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	54835000	54800001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	54837500	54800001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	54537500	54500001	A.2	A.1	anchor1	250402	Within_A
clust1	chr1	55052500	55000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	55025000	55000001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	55022500	55000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	55025000	55000001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	55087500	55000001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	55085000	55000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	55087500	55000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	55087500	55000001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	55237500	55200001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	55245000	55200001	A.2	A.2	anchor1	250402	Stable
clust4	chr1	55245000	55200001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	55237500	55200001	A.2	A.2	anchor1	250402	Stable
clust4	chr1	55405000	55400001	B.1	B.1	anchor1	250402	Stable
clust2	chr1	55402500	55400001	B.1	B.1	anchor1	250402	Stable
clust1	chr1	55245000	55200001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	55412500	55400001	B.1	B.1	anchor1	250402	Stable
clust3	chr1	55402500	55400001	B.1	B.1	anchor1	250402	Stable
clust3	chr1	55405000	55400001	B.1	B.1	anchor1	250402	Stable
clust6	chr1	42687500	42600001	B.1	B.1	anchor1	250402	Stable
clust4	chr1	55885000	55800001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	55962500	55900001	B.2	B.2	anchor1	250402	Stable
clust2	chr1	57015000	57000001	B.1	B.2	anchor1	250402	Within_B
clust4	chr1	55887500	55800001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	55965000	55900001	B.2	B.2	anchor1	250402	Stable
clust2	chr1	56987500	56900001	B.1	B.1	anchor1	250402	Stable
clust2	chr1	55962500	55900001	B.2	B.2	anchor1	250402	Stable
clust3	chr1	45787500	45700001	B.2	B.2	anchor1	250402	Stable
clust4	chr1	57435000	57400001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	57412500	57400001	A.2	A.2	anchor1	250402	Stable
clust2	chr1	57437500	57400001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	57965000	57900001	B.2	B.1	anchor1	250402	Within_B
clust1	chr1	57425000	57400001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	57435000	57400001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	57437500	57400001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	57995000	57900001	B.2	B.1	anchor1	250402	Within_B
clust1	chr1	58025000	58000001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	57437500	57400001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	57437500	57400001	A.2	A.2	anchor1	250402	Stable
clust3	chr1	57412500	57400001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	57987500	57900001	B.2	B.1	anchor1	250402	Within_B
clust3	chr1	57412500	57400001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	58505000	58500001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	58565000	58500001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	58565000	58500001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	58505000	58500001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	58765000	58700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	58765000	58700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	58762500	58700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	58925000	58900001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	58787500	58700001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	58762500	58700001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	58762500	58700001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	58975000	58900001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	59177500	59100001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59165000	59100001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	59137500	59100001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	59202500	59200001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	59255000	59200001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59317500	59300001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	59225000	59200001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	59252500	59200001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59312500	59300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	59377500	59300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	59377500	59300001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	59315000	59300001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59487500	59400001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59485000	59400001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	58762500	58700001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	58987500	58900001	A.2	A.2	anchor1	250402	Stable
clust1	chr1	59145000	59100001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59137500	59100001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59245000	59200001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	59315000	59300001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	59312500	59300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	59485000	59400001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59587500	59500001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	59762500	59700001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	59765000	59700001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	59885000	59800001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	59887500	59800001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	59917500	59900001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	59887500	59800001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	60042500	60000001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	60102500	60100001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	60337500	60300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	60342500	60300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	60345000	60300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	60345000	60300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	60337500	60300001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	60415000	60400001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	60565000	60500001	A.1	A.1	anchor1	250402	Stable
clust6	chr1	59887500	59800001	A.1	A.1	anchor1	250402	Stable
clust3	chr1	60162500	60100001	A.1	A.1	anchor1	250402	Stable
clust1	chr1	60262500	60200001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	60342500	60300001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	60387500	60300001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	60312500	60300001	A.1	A.1	anchor1	250402	Stable
clust2	chr1	60337500	60300001	A.1	A.1	anchor1	250402	Stable
clust4	chr1	60412500	60400001	A.1	A.1	anchor1	250402	Stable
