stripe_id	direction	body_bins	frac_A1	frac_A2	frac_B1	frac_B2	timepoint
stripe_0440	gained	16	0.6875	0	0.3125	0	250402
stripe_0437	unchanged	8	0.75	0	0.25	0	250402
stripe_0232	gained	29	0.7241	0.1724	0.1034	0	250402
stripe_0431	unchanged	10	0.8	0	0.2	0	250402
stripe_0432	lost	12	0.8333	0	0.1667	0	250402
stripe_0433	gained	6	1	0	0	0	250402
stripe_0231	lost	27	0.7778	0.1481	0.0741	0	250402
stripe_0434	unchanged	5	1	0	0	0	250402
stripe_0225	gained	24	0.75	0.1667	0.0833	0	250402
stripe_0436	unchanged	17	0.6471	0.2353	0.1176	0	250402
stripe_0439	gained	8	0.5	0.5	0	0	250402
stripe_0442	unchanged	9	0.5556	0.4444	0	0	250402
stripe_0227	gained	16	0.75	0.25	0	0	250402
stripe_0441	unchanged	7	0.4286	0.5714	0	0	250402
stripe_0447	gained	23	0.8696	0.0435	0.087	0	250402
stripe_0443	unchanged	22	0.6364	0	0.0909	0.2727	250402
stripe_0445	unchanged	4	1	0	0	0	250402
stripe_0450	lost	10	1	0	0	0	250402
stripe_0444	lost	8	1	0	0	0	250402
stripe_0448	lost	8	1	0	0	0	250402
stripe_0449	unchanged	9	1	0	0	0	250402
stripe_0446	unchanged	6	1	0	0	0	250402
stripe_0451	unchanged	44	0.7727	0.1818	0.0455	0	250402
stripe_0230	unchanged	22	0.8182	0.1818	0	0	250402
stripe_0462	gained	16	0.8125	0.1875	0	0	250402
stripe_0461	unchanged	14	0.8571	0.1429	0	0	250402
stripe_0452	unchanged	4	0.75	0.25	0	0	250402
stripe_0453	unchanged	4	0.75	0.25	0	0	250402
stripe_0459	lost	6	1	0	0	0	250402
stripe_0454	unchanged	11	1	0	0	0	250402
stripe_0455	gained	31	0.8065	0.129	0.0645	0	250402
stripe_0456	lost	5	1	0	0	0	250402
stripe_0457	gained	5	1	0	0	0	250402
stripe_0458	unchanged	13	1	0	0	0	250402
stripe_0460	gained	5	1	0	0	0	250402
stripe_0463	gained	14	1	0	0	0	250402
stripe_0468	unchanged	10	1	0	0	0	250402
stripe_0464	unchanged	7	1	0	0	0	250402
stripe_0465	lost	6	1	0	0	0	250402
stripe_0467	unchanged	4	1	0	0	0	250402
stripe_0469	unchanged	6	1	0	0	0	250402
stripe_0470	unchanged	29	0.1379	0.1379	0.3448	0.3793	250402
stripe_0471	unchanged	4	0.25	0.75	0	0	250402
stripe_0242	gained	18	0.4444	0.3333	0.2222	0	250402
stripe_0472	unchanged	9	0.8889	0	0.1111	0	250402
stripe_0473	unchanged	28	0.2143	0.1429	0.3214	0.3214	250402
stripe_0474	unchanged	4	0.25	0	0.75	0	250402
stripe_0479	lost	10	0.2	0.1	0.5	0.2	250402
stripe_0475	lost	11	0.0909	0.0909	0.4545	0.3636	250402
stripe_0476	gained	9	0.1111	0.1111	0.5556	0.2222	250402
stripe_0243	unchanged	22	0.2273	0.1818	0.3182	0.2727	250402
stripe_0477	unchanged	13	0	0.1538	0.3846	0.4615	250402
stripe_0478	lost	14	0	0.2143	0.3571	0.4286	250402
stripe_0480	gained	7	0	0.2857	0.1429	0.5714	250402
stripe_0481	unchanged	4	0	0.5	0.5	0	250402
stripe_0482	gained	13	0.0769	0	0.0769	0.8462	250402
stripe_0484	gained	11	0	0	0.0909	0.9091	250402
stripe_0483	gained	7	0	0	0.1429	0.8571	250402
stripe_0485	unchanged	10	0.2	0.6	0.2	0	250402
stripe_0486	gained	6	0.1667	0.5	0.3333	0	250402
stripe_0488	gained	13	0.1538	0.3846	0.4615	0	250402
stripe_0487	gained	17	0.1176	0.2941	0.1765	0.4118	250402
stripe_0489	unchanged	3	0.6667	0.3333	0	0	250402
stripe_0492	unchanged	7	1	0	0	0	250402
stripe_0490	unchanged	12	1	0	0	0	250402
stripe_0491	gained	3	1	0	0	0	250402
stripe_0498	lost	17	0.8824	0.1176	0	0	250402
stripe_0493	gained	26	0.6154	0.1923	0.1923	0	250402
stripe_0494	unchanged	15	0.8667	0.1333	0	0	250402
stripe_0258	unchanged	14	0.8571	0.1429	0	0	250402
stripe_0495	unchanged	6	0.8333	0.1667	0	0	250402
stripe_0496	unchanged	6	0.8333	0.1667	0	0	250402
stripe_0497	unchanged	4	1	0	0	0	250402
stripe_0503	gained	31	0.2258	0.3226	0.0645	0.3871	250402
stripe_0263	gained	10	0.5	0.5	0	0	250402
stripe_0505	gained	28	0.1429	0.4286	0.1786	0.25	250402
stripe_0506	gained	12	0.25	0.5833	0.1667	0	250402
stripe_0499	lost	17	0.3529	0.4706	0.1176	0.0588	250402
stripe_0500	gained	16	0.375	0.5	0.125	0	250402
stripe_0501	unchanged	13	0.3077	0.5385	0.1538	0	250402
stripe_0504	gained	5	0.4	0.4	0.2	0	250402
stripe_0502	gained	7	0.1429	0.5714	0.2857	0	250402
stripe_0508	unchanged	7	0.5714	0.4286	0	0	250402
stripe_0507	unchanged	12	0.4167	0.4167	0	0.1667	250402
stripe_0509	unchanged	26	0.2692	0	0.1538	0.5769	250402
stripe_0511	unchanged	9	0.2222	0	0.2222	0.5556	250402
stripe_0510	gained	6	0.3333	0	0.1667	0.5	250402
stripe_0512	unchanged	42	0.119	0	0	0.881	250402
stripe_0513	lost	4	1	0	0	0	250402
stripe_0515	gained	7	0.8571	0.1429	0	0	250402
stripe_0516	unchanged	9	0.6667	0.3333	0	0	250402
stripe_0514	unchanged	6	0.8333	0.1667	0	0	250402
stripe_0520	unchanged	13	0.0769	0.3077	0.0769	0.5385	250402
stripe_0517	unchanged	15	0.2667	0.1333	0.0667	0.5333	250402
stripe_0526	unchanged	17	0.2941	0.1765	0.0588	0.4706	250402
stripe_0518	unchanged	14	0.3571	0	0.0714	0.5714	250402
stripe_0519	unchanged	7	0	0	0.1429	0.8571	250402
stripe_0521	unchanged	7	0.7143	0.1429	0	0.1429	250402
stripe_0524	gained	5	0.8	0	0	0.2	250402
stripe_0522	unchanged	5	1	0	0	0	250402
stripe_0523	gained	16	0.5	0.3125	0	0.1875	250402
stripe_0528	unchanged	8	0.875	0.125	0	0	250402
stripe_0525	unchanged	16	0.4375	0.5625	0	0	250402
stripe_0527	lost	5	0.8	0.2	0	0	250402
stripe_0530	unchanged	7	0.7143	0	0.2857	0	250402
stripe_0532	unchanged	10	0.8	0	0.2	0	250402
stripe_0529	gained	8	0.75	0	0.25	0	250402
stripe_0534	gained	10	0.6	0	0.4	0	250402
stripe_0531	lost	4	0.75	0	0.25	0	250402
stripe_0533	unchanged	3	0.3333	0	0.6667	0	250402
stripe_0535	unchanged	24	0	0.0833	0.2917	0.625	250402
stripe_0540	lost	16	0.3125	0.375	0.25	0.0625	250402
stripe_0542	unchanged	17	0.2941	0.4118	0.2353	0.0588	250402
stripe_0541	gained	15	0.3333	0.4	0.2667	0	250402
stripe_0536	gained	15	0.2667	0.4667	0.2	0.0667	250402
stripe_0537	unchanged	11	0.3636	0.6364	0	0	250402
stripe_0539	gained	6	0.5	0.5	0	0	250402
stripe_0538	gained	8	0.5	0.5	0	0	250402
stripe_0277	unchanged	16	0	0.1875	0.3125	0.5	250402
stripe_0543	unchanged	10	0.3	0	0.5	0.2	250402
stripe_0546	unchanged	10	0.3	0.2	0.5	0	250402
stripe_0278	lost	16	0.625	0.125	0.25	0	250402
stripe_0544	unchanged	14	0.5	0.1429	0.2143	0.1429	250402
stripe_0545	lost	13	0.5385	0.1538	0.2308	0.0769	250402
stripe_0549	lost	8	0.875	0	0.125	0	250402
stripe_0550	unchanged	9	0.7778	0	0.1111	0.1111	250402
stripe_0551	lost	10	0.7	0	0.1	0.2	250402
stripe_0552	gained	10	0.7	0	0.1	0.2	250402
stripe_0553	gained	10	0.7	0	0.1	0.2	250402
stripe_0547	unchanged	8	0.875	0	0	0.125	250402
stripe_0280	gained	7	1	0	0	0	250402
stripe_0548	unchanged	3	1	0	0	0	250402
stripe_0283	unchanged	36	0.25	0.25	0.2222	0.2778	250402
stripe_0285	unchanged	22	0.2273	0.1818	0.3636	0.2273	250402
stripe_0286	lost	28	0.25	0.3214	0.2857	0.1429	250402
stripe_0290	unchanged	16	0.3125	0	0.4375	0.25	250402
stripe_0555	unchanged	11	0.1818	0	0.6364	0.1818	250402
stripe_0556	unchanged	7	0.4286	0	0.5714	0	250402
stripe_0558	gained	24	0.75	0.0833	0.1667	0	250402
stripe_0559	unchanged	13	0.3846	0.3077	0.3077	0	250402
stripe_0554	unchanged	13	0.3846	0.5385	0.0769	0	250402
stripe_0557	lost	14	0.2857	0.6429	0.0714	0	250402
stripe_0560	unchanged	21	0.6667	0.2857	0.0476	0	250402
stripe_0293	unchanged	11	0.3636	0.5455	0.0909	0	250402
stripe_0561	unchanged	19	0.6316	0.3158	0.0526	0	250402
stripe_0562	unchanged	3	0.6667	0.3333	0	0	250402
stripe_0565	unchanged	9	0.4444	0.1111	0.4444	0	250402
stripe_0563	lost	4	0.75	0	0.25	0	250402
stripe_0564	lost	4	0.75	0	0.25	0	250402
stripe_0566	unchanged	9	0.5556	0	0.4444	0	250402
stripe_0567	unchanged	5	1	0	0	0	250402
stripe_0568	unchanged	13	0.4615	0	0	0.5385	250402
stripe_0569	gained	3	0	1	0	0	250402
stripe_0573	unchanged	13	0.1538	0.3846	0.4615	0	250402
stripe_0572	unchanged	26	0.4231	0.3077	0.2692	0	250402
stripe_0570	unchanged	6	0.3333	0	0.6667	0	250402
stripe_0571	gained	3	0.6667	0	0.3333	0	250402
stripe_0574	lost	3	0.6667	0	0	0.3333	250402
stripe_0575	lost	3	0.6667	0	0	0.3333	250402
stripe_0576	gained	10	0.1	0	0	0.9	250402
stripe_0577	unchanged	5	0.8	0	0	0.2	250402
stripe_0302	unchanged	27	0	0	0.1852	0.8148	250402
stripe_0580	gained	11	0	0	0.4545	0.5455	250402
stripe_0578	gained	5	0	0	1	0	250402
stripe_0579	gained	4	0	0	0.75	0.25	250402
stripe_0581	gained	4	0	0.75	0	0.25	250402
stripe_0582	gained	14	0.2143	0	0	0.7857	250402
stripe_0583	lost	4	0.75	0	0	0.25	250402
stripe_0584	unchanged	9	0.3333	0	0	0.6667	250402
stripe_0309	lost	18	0	0.2222	0.5	0.2778	250402
stripe_0310	gained	18	0	0.2222	0.5	0.2778	250402
stripe_0585	unchanged	14	0	0.2857	0.5	0.2143	250402
stripe_0590	gained	11	0	0.3636	0.6364	0	250402
stripe_0589	unchanged	17	0	0.4706	0.2941	0.2353	250402
stripe_0311	lost	17	0	0.2353	0.3529	0.4118	250402
stripe_0587	lost	7	0	0.4286	0.5714	0	250402
stripe_0588	gained	7	0	0.4286	0.5714	0	250402
stripe_0591	unchanged	11	0	0.1818	0.3636	0.4545	250402
stripe_0586	gained	9	0	0.2222	0.2222	0.5556	250402
stripe_0592	unchanged	8	0.625	0.375	0	0	250402
stripe_0596	lost	6	0.5	0.5	0	0	250402
stripe_0598	gained	9	0.5556	0.4444	0	0	250402
stripe_0597	unchanged	5	0.8	0.2	0	0	250402
stripe_0593	lost	4	1	0	0	0	250402
stripe_0603	lost	19	0.5789	0.3684	0.0526	0	250402
stripe_0594	unchanged	3	1	0	0	0	250402
stripe_0595	gained	3	1	0	0	0	250402
stripe_0600	unchanged	7	0.5714	0.4286	0	0	250402
stripe_0599	unchanged	15	0.4	0.6	0	0	250402
stripe_0601	lost	7	0.4286	0.4286	0.1429	0	250402
stripe_0602	lost	12	0.6667	0.3333	0	0	250402
stripe_0319	lost	9	0.8889	0.1111	0	0	250402
stripe_0604	unchanged	3	0.6667	0.3333	0	0	250402
stripe_0321	gained	9	0.6667	0.3333	0	0	250402
stripe_0605	unchanged	8	0.625	0.375	0	0	250402
stripe_0609	gained	10	0.5	0.5	0	0	250402
stripe_0607	unchanged	4	1	0	0	0	250402
stripe_0606	unchanged	4	0.75	0.25	0	0	250402
stripe_0608	unchanged	6	0.1667	0.8333	0	0	250402
stripe_0610	lost	4	0.75	0.25	0	0	250402
stripe_0612	unchanged	5	0.8	0.2	0	0	250402
stripe_0611	gained	4	1	0	0	0	250402
stripe_0325	gained	8	0.125	0	0.125	0.75	250402
stripe_0613	gained	11	0	0.2727	0	0.7273	250402
stripe_0615	unchanged	7	0	0.1429	0.4286	0.4286	250402
stripe_0614	unchanged	5	0	0.2	0.8	0	250402
stripe_0616	gained	14	0	0	0	1	250402
stripe_0623	unchanged	13	0.5385	0	0	0.4615	250402
stripe_0621	lost	7	0.7143	0	0	0.2857	250402
stripe_0617	unchanged	7	1	0	0	0	250402
stripe_0618	gained	7	0.8571	0.1429	0	0	250402
stripe_0619	lost	12	0.5833	0.25	0	0.1667	250402
stripe_0626	lost	9	0.6667	0.3333	0	0	250402
stripe_0627	unchanged	10	0.7	0.3	0	0	250402
stripe_0332	unchanged	15	0.4667	0.2667	0	0.2667	250402
stripe_0620	unchanged	5	1	0	0	0	250402
stripe_0628	lost	10	0.6	0.3	0	0.1	250402
stripe_0629	gained	10	0.6	0.3	0	0.1	250402
stripe_0622	gained	5	0.6	0.4	0	0	250402
stripe_0624	unchanged	6	0.3333	0.5	0	0.1667	250402
stripe_0625	gained	4	0.25	0.5	0	0.25	250402
stripe_0630	unchanged	3	0	0	0	1	250402
stripe_0632	unchanged	7	0.2857	0.4286	0.1429	0.1429	250402
stripe_0631	lost	3	0	1	0	0	250402
stripe_0633	gained	11	0	0	0.1818	0.8182	250402
stripe_0637	unchanged	24	0.125	0	0.1667	0.7083	250402
stripe_0634	lost	4	0.75	0	0	0.25	250402
stripe_0636	lost	5	0.6	0	0.2	0.2	250402
stripe_0635	lost	3	1	0	0	0	250402
stripe_0638	unchanged	12	0.3333	0.1667	0.0833	0.4167	250402
stripe_0338	unchanged	14	0.4286	0.1429	0.0714	0.3571	250402
stripe_0639	gained	20	0.1	0	0.1	0.8	250402
stripe_0640	lost	9	1	0	0	0	250402
stripe_0643	unchanged	4	1	0	0	0	250402
stripe_0644	unchanged	5	1	0	0	0	250402
stripe_0645	lost	6	1	0	0	0	250402
stripe_0641	lost	7	1	0	0	0	250402
stripe_0647	lost	8	1	0	0	0	250402
stripe_0642	lost	6	1	0	0	0	250402
stripe_0646	unchanged	18	0.8889	0.1111	0	0	250402
stripe_0652	unchanged	6	0.5	0	0.5	0	250402
stripe_0648	lost	9	0.4444	0	0.5556	0	250402
stripe_0649	gained	13	0.6154	0	0.3846	0	250402
stripe_0650	unchanged	8	0.375	0	0.625	0	250402
stripe_0653	gained	6	0.5	0	0.5	0	250402
stripe_0651	gained	3	0.3333	0	0.6667	0	250402
stripe_0654	unchanged	4	0.5	0	0.5	0	250402
stripe_0656	unchanged	7	0.7143	0	0.2857	0	250402
stripe_0655	unchanged	4	1	0	0	0	250402
stripe_0657	unchanged	13	0.6154	0	0	0.3846	250402
stripe_0658	unchanged	6	0.5	0.5	0	0	250402
stripe_0662	unchanged	6	0.5	0.5	0	0	250402
stripe_0659	lost	3	0.3333	0.6667	0	0	250402
stripe_0660	unchanged	5	1	0	0	0	250402
stripe_0661	lost	5	1	0	0	0	250402
stripe_0664	unchanged	6	1	0	0	0	250402
stripe_0663	unchanged	7	1	0	0	0	250402
stripe_0666	unchanged	7	1	0	0	0	250402
stripe_0665	gained	3	1	0	0	0	250402
stripe_0669	gained	7	0.4286	0	0.5714	0	250402
stripe_0667	unchanged	26	0.3846	0.1923	0.4231	0	250402
stripe_0668	gained	6	0.5	0	0.5	0	250402
stripe_0354	gained	23	0.1304	0.2609	0.6087	0	250402
stripe_0671	unchanged	5	0.6	0	0.4	0	250402
stripe_0670	unchanged	15	0.1333	0.3333	0.5333	0	250402
stripe_0672	unchanged	16	0.125	0.5	0.375	0	250402
stripe_0674	unchanged	13	0	0.6154	0.3846	0	250402
stripe_0673	unchanged	12	0.6667	0.25	0.0833	0	250402
stripe_0679	unchanged	9	0.5556	0.3333	0.1111	0	250402
stripe_0677	unchanged	5	0.6	0.4	0	0	250402
stripe_0681	unchanged	8	0.75	0.25	0	0	250402
stripe_0682	lost	9	0.7778	0.2222	0	0	250402
stripe_0675	gained	9	0.8889	0.1111	0	0	250402
stripe_0676	unchanged	12	1	0	0	0	250402
stripe_0678	lost	10	1	0	0	0	250402
stripe_0684	unchanged	10	1	0	0	0	250402
stripe_0680	lost	3	1	0	0	0	250402
stripe_0687	unchanged	15	0.4667	0	0.3333	0.2	250402
stripe_0683	unchanged	12	0.3333	0.1667	0.1667	0.3333	250402
stripe_0685	unchanged	6	0	0	0.5	0.5	250402
stripe_0686	unchanged	4	0.25	0	0.5	0.25	250402
stripe_0688	lost	10	1	0	0	0	250402
stripe_0689	gained	12	0.8333	0.1667	0	0	250402
stripe_0690	lost	6	1	0	0	0	250402
stripe_0695	unchanged	9	1	0	0	0	250402
stripe_0691	gained	25	0.48	0.16	0.24	0.12	250402
stripe_0692	unchanged	6	1	0	0	0	250402
stripe_0694	lost	7	1	0	0	0	250402
stripe_0696	gained	11	0.8182	0.1818	0	0	250402
stripe_0366	lost	18	0.6111	0.1111	0	0.2778	250402
stripe_0693	gained	4	0.75	0.25	0	0	250402
stripe_0698	unchanged	9	0.4444	0.2222	0	0.3333	250402
stripe_0697	unchanged	15	0.7333	0.1333	0	0.1333	250402
stripe_0699	gained	9	0	0	0	1	250402
stripe_0701	gained	6	0.8333	0.1667	0	0	250402
stripe_0700	unchanged	5	0.8	0.2	0	0	250402
stripe_0704	lost	9	0.8889	0.1111	0	0	250402
stripe_0706	gained	10	0.9	0.1	0	0	250402
stripe_0707	gained	9	0.8889	0.1111	0	0	250402
stripe_0705	unchanged	6	0.8333	0.1667	0	0	250402
stripe_0702	gained	7	0.8571	0.1429	0	0	250402
stripe_0703	gained	3	1	0	0	0	250402
stripe_0709	unchanged	5	0.6	0.4	0	0	250402
stripe_0708	unchanged	23	0.8261	0.087	0.087	0	250402
stripe_0710	unchanged	5	0.6	0	0.4	0	250402
stripe_0372	lost	6	0.6667	0	0.3333	0	250402
stripe_0711	lost	4	0.75	0	0.25	0	250402
stripe_0712	unchanged	6	1	0	0	0	250402
stripe_0377	gained	10	0.5	0.3	0.2	0	250402
stripe_0713	lost	6	0.3333	0.3333	0.3333	0	250402
stripe_0716	gained	13	0.4615	0.2308	0.3077	0	250402
stripe_0714	unchanged	5	0.6	0.4	0	0	250402
stripe_0715	unchanged	5	0.8	0.2	0	0	250402
stripe_0722	gained	7	1	0	0	0	250402
stripe_0724	unchanged	8	1	0	0	0	250402
stripe_0733	gained	11	1	0	0	0	250402
stripe_0735	gained	11	1	0	0	0	250402
stripe_0720	gained	24	0.3333	0.0417	0.25	0.375	250402
stripe_0730	lost	9	1	0	0	0	250402
stripe_0732	unchanged	10	1	0	0	0	250402
stripe_0734	lost	10	1	0	0	0	250402
stripe_0717	unchanged	8	1	0	0	0	250402
stripe_0718	gained	3	1	0	0	0	250402
stripe_0719	unchanged	5	1	0	0	0	250402
stripe_0721	unchanged	29	1	0	0	0	250402
stripe_0723	unchanged	5	1	0	0	0	250402
stripe_0731	unchanged	5	1	0	0	0	250402
stripe_0736	unchanged	9	0.3333	0.3333	0	0.3333	250402
stripe_0384	lost	24	0.75	0.125	0	0.125	250402
stripe_0737	gained	8	1	0	0	0	250402
stripe_0738	gained	3	1	0	0	0	250402
stripe_0742	unchanged	10	0.9	0.1	0	0	250402
stripe_0739	unchanged	5	1	0	0	0	250402
stripe_0740	gained	12	0.5833	0.3333	0	0.0833	250402
stripe_0741	lost	16	0.8125	0.1875	0	0	250402
stripe_0746	unchanged	16	0.8125	0.1875	0	0	250402
stripe_0743	gained	17	0.7647	0.2353	0	0	250402
stripe_0744	unchanged	7	0.7143	0.2857	0	0	250402
stripe_0745	lost	5	0.6	0.4	0	0	250402
stripe_0747	gained	5	0.6	0.4	0	0	250402
stripe_0388	lost	12	0.5	0.5	0	0	250402
stripe_0750	unchanged	19	0.3684	0.1579	0.2632	0.2105	250402
stripe_0748	unchanged	5	0.2	0.8	0	0	250402
stripe_0749	gained	4	0	1	0	0	250402
stripe_0754	unchanged	7	0.5714	0	0.4286	0	250402
stripe_0751	unchanged	10	0.6	0	0.4	0	250402
stripe_0753	gained	4	0.5	0	0.5	0	250402
stripe_0752	lost	8	0.5	0	0.5	0	250402
stripe_0390	unchanged	9	0.5556	0	0.4444	0	250402
stripe_0391	gained	15	0	0	0.3333	0.6667	250402
stripe_0755	lost	5	0.4	0	0.6	0	250402
stripe_0761	unchanged	8	1	0	0	0	250402
stripe_0763	unchanged	10	1	0	0	0	250402
stripe_0756	unchanged	15	1	0	0	0	250402
stripe_0758	unchanged	3	1	0	0	0	250402
stripe_0757	unchanged	11	1	0	0	0	250402
stripe_0764	unchanged	8	1	0	0	0	250402
stripe_0766	unchanged	11	1	0	0	0	250402
stripe_0759	unchanged	11	1	0	0	0	250402
stripe_0760	gained	5	1	0	0	0	250402
stripe_0762	unchanged	8	1	0	0	0	250402
stripe_0765	unchanged	5	1	0	0	0	250402
stripe_0767	unchanged	11	0.0909	0	0	0.9091	250402
stripe_0397	gained	15	0.0667	0	0	0.9333	250402
stripe_0768	lost	11	0.9091	0	0	0.0909	250402
stripe_0771	lost	4	1	0	0	0	250402
stripe_0769	unchanged	7	1	0	0	0	250402
stripe_0770	lost	7	1	0	0	0	250402
stripe_0773	unchanged	5	1	0	0	0	250402
stripe_0772	unchanged	8	1	0	0	0	250402
stripe_0775	unchanged	6	1	0	0	0	250402
stripe_0777	lost	12	0.6667	0.3333	0	0	250402
stripe_0774	unchanged	4	1	0	0	0	250402
stripe_0776	gained	6	0.5	0.5	0	0	250402
stripe_0778	unchanged	7	0	1	0	0	250402
stripe_0781	unchanged	8	0	0.75	0.25	0	250402
stripe_0779	unchanged	12	0	0.8333	0.1667	0	250402
stripe_0780	gained	12	0	0.8333	0.1667	0	250402
stripe_0403	unchanged	11	0	0.8182	0.1818	0	250402
stripe_0783	gained	5	0	1	0	0	250402
stripe_0782	unchanged	7	0	1	0	0	250402
stripe_0795	unchanged	16	0.75	0.25	0	0	250402
stripe_0790	unchanged	8	0.625	0.375	0	0	250402
stripe_0784	gained	12	0.9167	0.0833	0	0	250402
stripe_0785	lost	33	0.9697	0.0303	0	0	250402
stripe_0786	unchanged	12	1	0	0	0	250402
stripe_0793	gained	8	1	0	0	0	250402
stripe_0787	lost	11	1	0	0	0	250402
stripe_0788	gained	11	1	0	0	0	250402
stripe_0789	unchanged	10	1	0	0	0	250402
stripe_0791	unchanged	8	1	0	0	0	250402
stripe_0794	unchanged	20	0.9	0.1	0	0	250402
stripe_0792	unchanged	5	1	0	0	0	250402
stripe_0412	gained	20	0.25	0.35	0.1	0.3	250402
stripe_0799	unchanged	15	0.1333	0.4667	0	0.4	250402
stripe_0798	lost	13	0.0769	0.4615	0	0.4615	250402
stripe_0797	unchanged	17	0.4706	0.4118	0	0.1176	250402
stripe_0796	unchanged	26	0.6538	0.3462	0	0	250402
stripe_0800	gained	4	0	0.75	0.25	0	250402
stripe_0801	unchanged	3	0	0.6667	0	0.3333	250402
stripe_0803	unchanged	11	0.3636	0	0.2727	0.3636	250402
stripe_0802	unchanged	4	1	0	0	0	250402
stripe_0804	gained	3	0.6667	0.3333	0	0	250402
stripe_0805	unchanged	17	0.4118	0.0588	0.3529	0.1765	250402
stripe_0807	unchanged	7	0.1429	0	0.4286	0.4286	250402
stripe_0806	lost	5	0.8	0	0.2	0	250402
stripe_0809	unchanged	10	0.7	0	0.3	0	250402
stripe_0808	unchanged	4	1	0	0	0	250402
stripe_0810	unchanged	15	0.5333	0	0.1333	0.3333	250402
stripe_0811	lost	8	0.875	0	0.125	0	250402
stripe_0818	lost	8	0.875	0	0.125	0	250402
stripe_0820	lost	9	0.8889	0	0.1111	0	250402
stripe_0432	unchanged	24	0.4583	0.3333	0.2083	0	250402
stripe_0812	lost	13	0.8462	0.1538	0	0	250402
stripe_0815	lost	6	1	0	0	0	250402
stripe_0821	lost	11	0.8182	0.1818	0	0	250402
stripe_0822	unchanged	11	0.8182	0.1818	0	0	250402
stripe_0824	unchanged	13	0.8462	0.1538	0	0	250402
stripe_0825	lost	14	0.7857	0.2143	0	0	250402
stripe_0813	unchanged	3	1	0	0	0	250402
stripe_0814	lost	10	0.8	0.2	0	0	250402
stripe_0816	unchanged	8	0.75	0.25	0	0	250402
stripe_0817	gained	8	0.75	0.25	0	0	250402
stripe_0819	unchanged	6	0.6667	0.3333	0	0	250402
stripe_0823	lost	3	1	0	0	0	250402
stripe_0431	gained	9	0.1111	0.5556	0.3333	0	250402
stripe_0826	unchanged	14	0.2857	0.4286	0.2857	0	250402
stripe_0430	unchanged	7	0	0.5714	0.4286	0	250402
stripe_0827	unchanged	9	0	0.6667	0.3333	0	250402
stripe_0828	unchanged	5	0	0.8	0.2	0	250402
stripe_0829	unchanged	7	0.2857	0.4286	0.2857	0	250402
stripe_0433	unchanged	5	0.6	0.4	0	0	250402
stripe_0832	unchanged	11	0.4545	0.3636	0.1818	0	250402
stripe_0830	lost	4	0.5	0.5	0	0	250402
stripe_0831	unchanged	6	0.1667	0.5	0.3333	0	250402
stripe_0834	lost	7	0.7143	0	0	0.2857	250402
stripe_0833	gained	5	1	0	0	0	250402
stripe_0840	unchanged	8	1	0	0	0	250402
stripe_0836	unchanged	4	1	0	0	0	250402
stripe_0841	gained	9	1	0	0	0	250402
stripe_0838	lost	5	1	0	0	0	250402
stripe_0839	gained	5	1	0	0	0	250402
stripe_0835	lost	6	1	0	0	0	250402
stripe_0837	unchanged	5	1	0	0	0	250402
stripe_0843	unchanged	10	0.6	0.2	0	0.2	250402
stripe_0842	gained	5	1	0	0	0	250402
stripe_0850	gained	23	0.9565	0	0.0435	0	250402
stripe_0851	unchanged	14	0.9286	0.0714	0	0	250402
stripe_0844	lost	9	1	0	0	0	250402
stripe_0845	gained	7	1	0	0	0	250402
stripe_0847	gained	3	1	0	0	0	250402
stripe_0848	unchanged	4	1	0	0	0	250402
stripe_0849	lost	5	1	0	0	0	250402
stripe_0846	unchanged	26	0.6923	0.0769	0.2308	0	250402
stripe_0852	unchanged	8	0.375	0.375	0.25	0	250402
stripe_0853	unchanged	10	0	0.2	0.1	0.7	250402
stripe_0854	unchanged	6	0.3333	0.1667	0.1667	0.3333	250402
stripe_0855	unchanged	8	0.625	0	0	0.375	250402
stripe_0857	lost	3	0.6667	0	0	0.3333	250402
stripe_0856	unchanged	5	1	0	0	0	250402
stripe_0859	gained	14	0	0	0.2143	0.7857	250402
stripe_0858	gained	7	0	0	0.4286	0.5714	250402
stripe_0865	unchanged	13	0.8462	0	0.1538	0	250402
stripe_0860	unchanged	15	0.8667	0	0.1333	0	250402
stripe_0861	lost	14	0.8571	0	0.1429	0	250402
stripe_0862	gained	4	1	0	0	0	250402
stripe_0863	unchanged	4	1	0	0	0	250402
stripe_0864	unchanged	7	1	0	0	0	250402
stripe_0866	lost	2	1	0	0	0	250402
stripe_0867	gained	2	1	0	0	0	250402
stripe_0870	lost	10	1	0	0	0	250402
stripe_0868	gained	4	1	0	0	0	250402
stripe_0869	unchanged	3	1	0	0	0	250402
stripe_0871	unchanged	13	0.6154	0.2308	0.1538	0	250402
stripe_0452	lost	5	1	0	0	0	250402
stripe_0875	lost	8	1	0	0	0	250402
stripe_0454	gained	10	0.8	0.2	0	0	250402
stripe_0872	lost	6	1	0	0	0	250402
stripe_0873	gained	5	1	0	0	0	250402
stripe_0453	gained	31	0.8065	0.129	0.0645	0	250402
stripe_0874	lost	3	1	0	0	0	250402
stripe_0879	unchanged	46	0.1304	0.087	0.1522	0.6304	250402
stripe_0876	gained	13	0.6154	0.2308	0.1538	0	250402
stripe_0881	gained	10	0.5	0.3	0.2	0	250402
stripe_0877	unchanged	4	0	0.5	0.5	0	250402
stripe_0880	gained	7	0.4286	0.2857	0.2857	0	250402
